"","Camptothecin","Vinblastine","Cisplatin","Cytarabine","Docetaxel","Gefitinib","Navitoclax","Vorinostat","Nilotinib","Olaparib","Axitinib","AZD7762","SB216763","KU-55933","Afatinib","PLX-4720","NU7441","Doramapimod","Wee1 Inhibitor","Nutlin-3a (-)","PD173074","ZM447439","Alisertib","RO-3306","MK-2206","Palbociclib","Dactolisib","Pictilisib","AZD8055","PD0325901","Obatoclax Mesylate","5-Fluorouracil","Dasatinib","Paclitaxel","Crizotinib","Rapamycin","Sorafenib","BI-2536","Irinotecan","Oxaliplatin","BMS-536924","GSK1904529A","Tozasertib","PF-4708671","Erlotinib","Niraparib","MK-1775","Dinaciclib","Gemcitabine","Bortezomib","GSK269962A","SB505124","Tamoxifen","Fulvestrant","EPZ004777","Daporinad","BMS-345541","AZ960","Talazoparib","XAV939","Trametinib","Dabrafenib","Temozolomide","Ruxolitinib","Linsitinib","Epirubicin","Cyclophosphamide","Pevonedistat","Sapitinib","Uprosertib","LCL161","Lapatinib","Luminespib","Alpelisib","Taselisib","EPZ5676","SCH772984","IWP-2","Leflunomide","Entinostat","OSI-027","LGK974","VE-822","WZ4003","CZC24832","AZD5582","GSK2606414","PFI3","PCI-34051","Wnt-C59","I-BET-762","RVX-208","OTX015","GSK343","ML323","Entospletinib","PRT062607","Ribociclib","AGI-6780","AZD4547","Ibrutinib","Dactinomycin","Sabutoclax","LY2109761","OF-1","MN-64","Buparlisib","Ulixertinib","Venetoclax","ABT737","Afuresertib","AGI-5198","AZD3759","AZD5363","AZD6738","AZD8186","Osimertinib","Cediranib","Ipatasertib","GDC0810","GSK2578215A","I-BRD9","MIRA-1","NVP-ADW742","P22077","Savolitinib","UMI-77","WIKI4","Sepantronium bromide","MIM1","WEHI-539","Foretinib","BIBR-1532","AMG-319","MK-8776","Vinorelbine","VX-11e","AZ6102","GSK591","VE821","AZD6482","AT13148","BMS-754807","JQ1"
"Crizotinib",0.145833333333333,0.163934426229508,0.0327868852459016,0.160493827160494,0.16260162601626,0.206185567010309,0.185483870967742,0.0506329113924051,0.175925925925926,0.180851063829787,0.134020618556701,0.222222222222222,0.185185185185185,0.10989010989011,0.224299065420561,0.224719101123595,0.0721649484536082,0.152380952380952,0.112359550561798,0.247422680412371,0.134615384615385,0.12037037037037,0.196078431372549,0.09,0.2,0.18,0.141414141414141,0.142857142857143,0.178947368421053,0.139784946236559,0.139784946236559,0.0845070422535211,0.132075471698113,0.137096774193548,1,0.145038167938931,0.172043010752688,0.227722772277228,0.178571428571429,0.072463768115942,0.158878504672897,0.267241379310345,0.123809523809524,0.131313131313131,0.10752688172043,0.155555555555556,0.12962962962963,0.152380952380952,0.13953488372093,0.0947368421052632,0.156521739130435,0.160919540229885,0.107142857142857,0.16,0.203883495145631,0.145833333333333,0.151162790697674,0.193181818181818,0.159574468085106,0.113636363636364,0.141509433962264,0.172043010752688,0.1125,0.215909090909091,0.21978021978022,0.126126126126126,0.0769230769230769,0.19,0.213592233009709,0.189473684210526,0.17,0.203703703703704,0.148514851485149,0.16,0.2,0.176991150442478,0.142857142857143,0.0727272727272727,0.0930232558139535,0.141304347826087,0.221052631578947,0.136842105263158,0.224719101123595,0.192307692307692,0.2,0.137614678899083,0.18,0.134831460674157,0.125,0.0978260869565217,0.161616161616162,0.130434782608696,0.147058823529412,0.169642857142857,0.168421052631579,0.138613861386139,0.15625,0.197916666666667,0.14,0.178947368421053,0.181818181818182,0.161290322580645,0.122222222222222,0.113207547169811,0.166666666666667,0.1375,0.147727272727273,0.193548387096774,0.2,0.147540983606557,0.185567010309278,0.202127659574468,0.182692307692308,0.166666666666667,0.147058823529412,0.13,0.165137614678899,0.193877551020408,0.173469387755102,0.21505376344086,0.173913043478261,0.142857142857143,0.108108108108108,0.185567010309278,0.164705882352941,0.208791208791209,0.133333333333333,0.0857142857142857,0.126315789473684,0.144444444444444,0.102564102564103,0.166666666666667,0.114942528735632,0.163265306122449,0.289156626506024,0.15625,0.232323232323232,0.157894736842105,0.142857142857143,0.151162790697674,0.131313131313131,0.166666666666667,0.165137614678899,0.1875
"Rapamycin",0.161290322580645,0.142857142857143,0,0.12280701754386,0.172185430463576,0.143939393939394,0.16025641025641,0.0934579439252336,0.118055555555556,0.188524590163934,0.152,0.0827067669172932,0.0655737704918033,0.08,0.18705035971223,0.0833333333333333,0.0866141732283465,0.148148148148148,0.0813008130081301,0.156716417910448,0.134328358208955,0.148148148148148,0.138686131386861,0.1171875,0.10077519379845,0.1875,0.105263157894737,0.193798449612403,0.168,0.09375,0.138211382113821,0.0673076923076923,0.149253731343284,0.143790849673203,0.145038167938931,1,0.153225806451613,0.18796992481203,0.202898550724638,0.08,0.161764705882353,0.167741935483871,0.178294573643411,0.140625,0.122950819672131,0.121951219512195,0.172932330827068,0.192307692307692,0.128205128205128,0.121951219512195,0.143835616438356,0.115702479338843,0.076271186440678,0.136363636363636,0.17910447761194,0.152,0.0813008130081301,0.103174603174603,0.134920634920635,0.0731707317073171,0.131386861313869,0.0833333333333333,0.0982142857142857,0.110236220472441,0.115384615384615,0.160583941605839,0.0925925925925926,0.150375939849624,0.177777777777778,0.122137404580153,0.170542635658915,0.138888888888889,0.162790697674419,0.136363636363636,0.149253731343284,0.184397163120567,0.166666666666667,0.109489051094891,0.12280701754386,0.112,0.145038167938931,0.126984126984127,0.125984251968504,0.136690647482014,0.0708661417322835,0.161764705882353,0.151515151515152,0.134453781512605,0.0901639344262295,0.10655737704918,0.137404580152672,0.121951219512195,0.143939393939394,0.161971830985915,0.115384615384615,0.103703703703704,0.141732283464567,0.1640625,0.129770992366412,0.158730158730159,0.152671755725191,0.271428571428571,0.10655737704918,0.117647058823529,0.11864406779661,0.106194690265487,0.134453781512605,0.106870229007634,0.19496855345912,0.10828025477707,0.111940298507463,0.13953488372093,0.180451127819549,0.158730158730159,0.161538461538462,0.1484375,0.118055555555556,0.143939393939394,0.211382113821138,0.130769230769231,0.109375,0.115942028985507,0.0943396226415094,0.173228346456693,0.108333333333333,0.099236641221374,0.088,0.129770992366412,0.110236220472441,0.141666666666667,0.116438356164384,0.159420289855072,0.129310344827586,0.0802919708029197,0.1015625,0.159235668789809,0.114285714285714,0.125,0.158730158730159,0.117647058823529,0.149606299212598,0.0869565217391304,0.183823529411765,0.15625
"Sorafenib",0.0957446808510638,0.144067796610169,0.037037037037037,0.12987012987013,0.152542372881356,0.195652173913043,0.166666666666667,0.169230769230769,0.212121212121212,0.142857142857143,0.211764705882353,0.183908045977011,0.126582278481013,0.105882352941176,0.227722772277228,0.186046511627907,0.0777777777777778,0.1875,0.15,0.1875,0.206521739130435,0.2,0.197916666666667,0.0967741935483871,0.0978260869565217,0.13265306122449,0.115789473684211,0.141414141414141,0.09375,0.151162790697674,0.125,0.0769230769230769,0.202127659574468,0.165217391304348,0.172043010752688,0.153225806451613,1,0.147058823529412,0.136363636363636,0.0806451612903226,0.147058823529412,0.176470588235294,0.193548387096774,0.153846153846154,0.170731707317073,0.114942528735632,0.173469387755102,0.14,0.151898734177215,0.182926829268293,0.211538461538462,0.0930232558139535,0.116883116883117,0.147368421052632,0.21875,0.131868131868132,0.135802469135802,0.101123595505618,0.159090909090909,0.109756097560976,0.14,0.159090909090909,0.171428571428571,0.0989010989010989,0.130434782608696,0.123809523809524,0.0547945205479452,0.154639175257732,0.216494845360825,0.218390804597701,0.182795698924731,0.194174757281553,0.123711340206186,0.238636363636364,0.13,0.155963302752294,0.202127659574468,0.144329896907216,0.260869565217391,0.166666666666667,0.135416666666667,0.174418604651163,0.120879120879121,0.231578947368421,0.158536585365854,0.135922330097087,0.168421052631579,0.146341463414634,0.194805194805195,0.236842105263158,0.173913043478261,0.127906976744186,0.208791208791209,0.148148148148148,0.106382978723404,0.125,0.168539325842697,0.136842105263158,0.244186046511628,0.193181818181818,0.208791208791209,0.161016949152542,0.160493827160494,0.144329896907216,0.1375,0.105263157894737,0.160493827160494,0.181818181818182,0.173228346456693,0.117647058823529,0.213483146067416,0.152173913043478,0.208333333333333,0.129032258064516,0.134020618556701,0.127659574468085,0.176470588235294,0.122448979591837,0.173913043478261,0.139784946236559,0.231707317073171,0.153061224489796,0.119402985074627,0.125,0.164556962025316,0.10752688172043,0.117647058823529,0.126315789473684,0.149425287356322,0.103448275862069,0.150943396226415,0.214285714285714,0.168831168831169,0.138297872340426,0.136363636363636,0.137096774193548,0.173469387755102,0.119565217391304,0.166666666666667,0.210526315789474,0.117021276595745,0.150684931506849,0.16504854368932,0.175824175824176
"BI-2536",0.191919191919192,0.25,0.0289855072463768,0.186046511627907,0.161538461538462,0.225490196078431,0.220472440944882,0.109756097560976,0.216216216216216,0.19,0.168316831683168,0.204081632653061,0.106382978723404,0.147368421052632,0.219298245614035,0.193877551020408,0.108910891089109,0.240384615384615,0.126315789473684,0.18348623853211,0.2,0.264705882352941,0.287128712871287,0.147058823529412,0.115384615384615,0.247524752475248,0.163461538461538,0.185185185185185,0.237113402061856,0.175257731958763,0.2,0.0625,0.207547169811321,0.182539682539683,0.227722772277228,0.18796992481203,0.147058823529412,1,0.261261261261261,0.123287671232877,0.211009174311927,0.313559322033898,0.211538461538462,0.176470588235294,0.180851063829787,0.131313131313131,0.262135922330097,0.216981132075472,0.191011235955056,0.154639175257732,0.21551724137931,0.123711340206186,0.147727272727273,0.215686274509804,0.157894736842105,0.216494845360825,0.150537634408602,0.141414141414141,0.181818181818182,0.139784946236559,0.205607476635514,0.125,0.168674698795181,0.185567010309278,0.155339805825243,0.209090909090909,0.0952380952380952,0.165137614678899,0.254716981132075,0.163461538461538,0.19047619047619,0.179487179487179,0.215686274509804,0.192307692307692,0.196261682242991,0.175,0.174311926605505,0.155963302752294,0.133333333333333,0.164948453608247,0.203883495145631,0.148514851485149,0.181818181818182,0.389473684210526,0.1,0.178571428571429,0.166666666666667,0.135416666666667,0.229885057471264,0.135416666666667,0.255102040816327,0.191489361702128,0.179245283018868,0.252252252252252,0.133333333333333,0.171428571428571,0.239583333333333,0.268041237113402,0.196078431372549,0.237113402061856,0.19047619047619,0.196850393700787,0.135416666666667,0.166666666666667,0.191011235955056,0.1,0.135416666666667,0.178217821782178,0.223880597014925,0.174603174603175,0.149532710280374,0.222222222222222,0.271844660194175,0.188118811881188,0.19047619047619,0.174757281553398,0.273584905660377,0.237623762376238,0.194174757281553,0.198019801980198,0.171717171717172,0.142857142857143,0.153846153846154,0.138888888888889,0.114583333333333,0.156862745098039,0.134020618556701,0.161904761904762,0.185567010309278,0.11,0.191304347826087,0.229357798165138,0.179775280898876,0.0892857142857143,0.185567010309278,0.248,0.238095238095238,0.168316831683168,0.290322580645161,0.150537634408602,0.176470588235294,0.137931034482759,0.205357142857143,0.184466019417476
"Irinotecan",0.5,0.17037037037037,0.025974025974026,0.145833333333333,0.213740458015267,0.176991150442478,0.198529411764706,0.125,0.144,0.19811320754717,0.135135135135135,0.145454545454545,0.12,0.147058823529412,0.204918032786885,0.136363636363636,0.16504854368932,0.191304347826087,0.161616161616162,0.223214285714286,0.165217391304348,0.234234234234234,0.179487179487179,0.146788990825688,0.180952380952381,0.207207207207207,0.18348623853211,0.20353982300885,0.196261682242991,0.109090909090909,0.12962962962963,0.0813953488372093,0.172413793103448,0.207692307692308,0.178571428571429,0.202898550724638,0.136363636363636,0.261261261261261,1,0.125,0.196581196581197,0.234848484848485,0.155172413793103,0.185185185185185,0.144230769230769,0.176470588235294,0.221238938053097,0.223214285714286,0.163265306122449,0.121495327102804,0.201612903225806,0.17,0.184782608695652,0.168141592920354,0.196581196581197,0.235294117647059,0.15,0.12037037037037,0.213592233009709,0.117647058823529,0.151260504201681,0.116071428571429,0.129032258064516,0.160377358490566,0.19811320754717,0.175,0.0752688172043011,0.194690265486726,0.236842105263158,0.141592920353982,0.198198198198198,0.149606299212598,0.168141592920354,0.178571428571429,0.214285714285714,0.182539682539683,0.225225225225225,0.240740740740741,0.134020618556701,0.12037037037037,0.211009174311927,0.127272727272727,0.136363636363636,0.228070175438596,0.0825688073394495,0.176470588235294,0.165217391304348,0.125,0.161616161616162,0.125,0.190909090909091,0.16504854368932,0.156521739130435,0.176,0.154545454545455,0.15929203539823,0.175925925925926,0.201834862385321,0.140350877192982,0.230769230769231,0.231481481481481,0.167883211678832,0.125,0.196428571428571,0.106796116504854,0.126315789473684,0.114285714285714,0.133928571428571,0.219858156028369,0.172932330827068,0.129310344827586,0.228571428571429,0.230088495575221,0.207547169811321,0.198198198198198,0.172727272727273,0.172131147540984,0.166666666666667,0.18018018018018,0.18348623853211,0.148148148148148,0.20353982300885,0.126436781609195,0.224299065420561,0.105769230769231,0.135135135135135,0.156862745098039,0.171171171171171,0.138888888888889,0.155339805825243,0.208333333333333,0.19327731092437,0.202127659574468,0.160714285714286,0.118181818181818,0.179856115107914,0.140495867768595,0.177570093457944,0.196261682242991,0.116504854368932,0.163636363636364,0.103092783505155,0.181818181818182,0.160714285714286
"Oxaliplatin",0.0625,0.0526315789473684,0.05,0.106382978723404,0.0631578947368421,0.0416666666666667,0.0606060606060606,0.108108108108108,0.0625,0.112903225806452,0.0967741935483871,0.114754098360656,0.0188679245283019,0.0727272727272727,0.0853658536585366,0.0634920634920635,0.0508474576271186,0.0675675675675676,0.0754716981132075,0.0821917808219178,0.0555555555555556,0.0821917808219178,0.0810810810810811,0.0806451612903226,0.1,0.117647058823529,0.0289855072463768,0.0540540540540541,0.0606060606060606,0.0491803278688525,0.0491803278688525,0.0294117647058824,0.0684931506849315,0.0645161290322581,0.072463768115942,0.08,0.0806451612903226,0.123287671232877,0.125,1,0.0933333333333333,0.0714285714285714,0.101449275362319,0.0606060606060606,0.0338983050847458,0.148148148148148,0.0666666666666667,0.0972222222222222,0.0980392156862745,0.087719298245614,0.0581395348837209,0.0350877192982456,0.0408163265306122,0.104477611940299,0.0789473684210526,0.152542372881356,0.0178571428571429,0.0327868852459016,0.0983606557377049,0.0566037735849057,0.0821917808219178,0.0806451612903226,0.0930232558139535,0.101694915254237,0.078125,0.0779220779220779,0.0769230769230769,0.1,0.0921052631578947,0.0597014925373134,0.136363636363636,0.0232558139534884,0.0882352941176471,0.15625,0.0985915492957746,0.0705882352941176,0.0985915492957746,0.0857142857142857,0.0833333333333333,0.0862068965517241,0.121212121212121,0.0645161290322581,0.046875,0.108108108108108,0.0344827586206897,0.123287671232877,0.0704225352112676,0.134615384615385,0.0555555555555556,0.113207547169811,0.0735294117647059,0.0508474576271186,0.102941176470588,0.072289156626506,0.0147058823529412,0.0428571428571429,0.131147540983607,0.123076923076923,0.107692307692308,0.111111111111111,0.153846153846154,0.0967741935483871,0.113207547169811,0.0555555555555556,0.037037037037037,0.0208333333333333,0.0727272727272727,0.078125,0.0754716981132075,0.0537634408602151,0.0579710144927536,0.126984126984127,0.08,0.111111111111111,0.0563380281690141,0.0757575757575758,0.0625,0.0416666666666667,0.106060606060606,0.0923076923076923,0.1,0.0684931506849315,0.0810810810810811,0.0895522388059701,0.0754716981132075,0.0303030303030303,0.111111111111111,0.0434782608695652,0.0317460317460317,0.12962962962963,0.10126582278481,0.0632911392405063,0.1,0.0285714285714286,0.0833333333333333,0.0495049504950495,0.0526315789473684,0.0625,0.129032258064516,0.0961538461538462,0.09375,0.0425531914893617,0.103896103896104,0.0746268656716418
"BMS-536924",0.216494845360825,0.2,0.0289855072463768,0.214285714285714,0.237704918032787,0.237623762376238,0.260162601626016,0.166666666666667,0.184210526315789,0.214285714285714,0.168316831683168,0.204081632653061,0.181818181818182,0.252873563218391,0.241071428571429,0.193877551020408,0.244444444444444,0.252427184466019,0.215909090909091,0.194444444444444,0.135135135135135,0.228571428571429,0.226415094339623,0.147058823529412,0.208333333333333,0.2,0.222222222222222,0.254901960784314,0.224489795918367,0.1875,0.1875,0.118421052631579,0.219047619047619,0.221311475409836,0.158878504672897,0.161764705882353,0.147058823529412,0.211009174311927,0.196581196581197,0.0933333333333333,1,0.220472440944882,0.2,0.188118811881188,0.144329896907216,0.204301075268817,0.238095238095238,0.216981132075472,0.218390804597701,0.142857142857143,0.247787610619469,0.184782608695652,0.122222222222222,0.180952380952381,0.168141592920354,0.168316831683168,0.202247191011236,0.164948453608247,0.158415841584158,0.164835164835165,0.216981132075472,0.158415841584158,0.154761904761905,0.173469387755102,0.166666666666667,0.1875,0.108433734939759,0.175925925925926,0.242990654205607,0.186274509803922,0.179245283018868,0.169491525423729,0.252525252525253,0.180952380952381,0.28,0.194915254237288,0.207547169811321,0.26,0.133333333333333,0.202127659574468,0.203883495145631,0.148514851485149,0.158415841584158,0.281553398058252,0.157894736842105,0.168141592920354,0.177570093457944,0.159574468085106,0.150537634408602,0.159574468085106,0.194174757281553,0.191489361702128,0.19047619047619,0.230088495575221,0.178217821782178,0.23,0.19,0.205882352941176,0.173076923076923,0.2,0.168224299065421,0.216,0.238636363636364,0.177570093457944,0.218390804597701,0.151162790697674,0.211111111111111,0.265957446808511,0.261538461538462,0.233333333333333,0.194174757281553,0.247422680412371,0.259615384615385,0.304347826086957,0.288659793814433,0.23469387755102,0.173913043478261,0.168224299065421,0.217821782178218,0.186274509803922,0.148514851485149,0.185185185185185,0.153846153846154,0.171428571428571,0.114583333333333,0.102803738317757,0.208791208791209,0.161904761904762,0.138613861386139,0.13265306122449,0.191304347826087,0.218181818181818,0.22093023255814,0.150943396226415,0.15,0.2,0.3,0.242105263157895,0.224489795918367,0.16304347826087,0.318681318681319,0.125,0.194690265486726,0.184466019417476
"GSK1904529A",0.194915254237288,0.226950354609929,0.010752688172043,0.126126126126126,0.175675675675676,0.233333333333333,0.271428571428571,0.106796116504854,0.244094488188976,0.203389830508475,0.194915254237288,0.205128205128205,0.104347826086957,0.137931034482759,0.218045112781955,0.196581196581197,0.115702479338843,0.266666666666667,0.101694915254237,0.216,0.211382113821138,0.245901639344262,0.296610169491525,0.138211382113821,0.168067226890756,0.211382113821138,0.180327868852459,0.188976377952756,0.211864406779661,0.151260504201681,0.212389380530973,0.08,0.198412698412698,0.154362416107383,0.267241379310345,0.167741935483871,0.176470588235294,0.313559322033898,0.234848484848485,0.0714285714285714,0.220472440944882,1,0.211382113821138,0.172131147540984,0.207207207207207,0.153846153846154,0.224,0.216,0.141592920353982,0.163793103448276,0.223880597014925,0.157894736842105,0.117117117117117,0.195121951219512,0.174242424242424,0.165289256198347,0.130434782608696,0.152542372881356,0.176470588235294,0.121739130434783,0.216,0.228070175438596,0.121495327102804,0.15,0.245614035087719,0.209302325581395,0.0454545454545455,0.209677419354839,0.289256198347107,0.210084033613445,0.203252032520325,0.229007633587786,0.185483870967742,0.214876033057851,0.1796875,0.163120567375887,0.227642276422764,0.182539682539683,0.146788990825688,0.152542372881356,0.278260869565217,0.188034188034188,0.186440677966102,0.313559322033898,0.166666666666667,0.201550387596899,0.201612903225806,0.178571428571429,0.171171171171171,0.168141592920354,0.23728813559322,0.173913043478261,0.184,0.246153846153846,0.163934426229508,0.206611570247934,0.245614035087719,0.226890756302521,0.208333333333333,0.232758620689655,0.213114754098361,0.182432432432432,0.157894736842105,0.173228346456693,0.172727272727273,0.14018691588785,0.157894736842105,0.173553719008264,0.298611111111111,0.248175182481752,0.186991869918699,0.220338983050847,0.272727272727273,0.16260162601626,0.165354330708661,0.133858267716535,0.305785123966942,0.223140495867769,0.186991869918699,0.170731707317073,0.275229357798165,0.170542635658915,0.118811881188119,0.168,0.111111111111111,0.194915254237288,0.136752136752137,0.178861788617886,0.159663865546218,0.135593220338983,0.194029850746269,0.256,0.185185185185185,0.198347107438017,0.169491525423729,0.217687074829932,0.24390243902439,0.175,0.191666666666667,0.214953271028037,0.191666666666667,0.14018691588785,0.215384615384615,0.198347107438017
"Tozasertib",0.131313131313131,0.152,0.015625,0.142857142857143,0.124031007751938,0.178217821782178,0.201612903225806,0.133333333333333,0.18348623853211,0.202127659574468,0.217391304347826,0.204301075268817,0.113636363636364,0.131868131868132,0.176991150442478,0.15625,0.139784946236559,0.194174757281553,0.122222222222222,0.160377358490566,0.16504854368932,0.205882352941176,0.215686274509804,0.144329896907216,0.157894736842105,0.237113402061856,0.138613861386139,0.196078431372549,0.128712871287129,0.125,0.148936170212766,0.0675675675675676,0.326086956521739,0.1171875,0.123809523809524,0.178294573643411,0.193548387096774,0.211538461538462,0.155172413793103,0.101449275362319,0.2,0.211382113821138,1,0.1875,0.166666666666667,0.191011235955056,0.252525252525253,0.217821782178218,0.149425287356322,0.115789473684211,0.205357142857143,0.157303370786517,0.0795454545454545,0.145631067961165,0.177570093457944,0.131313131313131,0.160919540229885,0.289156626506024,0.206521739130435,0.0989010989010989,0.194174757281553,0.144329896907216,0.166666666666667,0.135416666666667,0.177083333333333,0.186915887850467,0.075,0.174757281553398,0.19811320754717,0.15,0.19,0.157894736842105,0.145631067961165,0.216494845360825,0.184466019417476,0.144067796610169,0.340659340659341,0.16504854368932,0.170731707317073,0.114583333333333,0.25531914893617,0.170212765957447,0.13265306122449,0.285714285714286,0.118279569892473,0.188679245283019,0.176470588235294,0.157303370786517,0.174418604651163,0.211764705882353,0.158415841584158,0.127659574468085,0.202020202020202,0.278846153846154,0.153061224489796,0.206185567010309,0.228260869565217,0.231578947368421,0.195876288659794,0.252747252747253,0.155339805825243,0.206611570247934,0.131868131868132,0.121495327102804,0.136363636363636,0.0941176470588235,0.226190476190476,0.177083333333333,0.215384615384615,0.173553719008264,0.158415841584158,0.197916666666667,0.225490196078431,0.163265306122449,0.19,0.161616161616162,0.162162162162162,0.166666666666667,0.206185567010309,0.15,0.145833333333333,0.14018691588785,0.135135135135135,0.147058823529412,0.122222222222222,0.142857142857143,0.130434782608696,0.148514851485149,0.147368421052632,0.129032258064516,0.18018018018018,0.207547169811321,0.164705882352941,0.148514851485149,0.184782608695652,0.19047619047619,0.180952380952381,0.191489361702128,0.239130434782609,0.202380952380952,0.239130434782609,0.107142857142857,0.29,0.16
"PF-4708671",0.164835164835165,0.169491525423729,0.0172413793103448,0.125,0.130081300813008,0.177083333333333,0.191666666666667,0.0972222222222222,0.194174757281553,0.16304347826087,0.177777777777778,0.115789473684211,0.121951219512195,0.114942528735632,0.165137614678899,0.179775280898876,0.111111111111111,0.193877551020408,0.104651162790698,0.135922330097087,0.128712871287129,0.193877551020408,0.156862745098039,0.193181818181818,0.155555555555556,0.163265306122449,0.238636363636364,0.274725274725275,0.148936170212766,0.108695652173913,0.159090909090909,0.123076923076923,0.195876288659794,0.122950819672131,0.131313131313131,0.140625,0.153846153846154,0.176470588235294,0.185185185185185,0.0606060606060606,0.188118811881188,0.172131147540984,0.1875,1,0.164705882352941,0.123595505617978,0.191919191919192,0.206185567010309,0.160493827160494,0.136363636363636,0.194444444444444,0.182926829268293,0.1125,0.142857142857143,0.176470588235294,0.164835164835165,0.1875,0.147727272727273,0.235294117647059,0.220779220779221,0.125,0.129032258064516,0.103896103896104,0.170454545454545,0.138297872340426,0.0900900900900901,0.0810810810810811,0.15,0.174757281553398,0.147368421052632,0.141414141414141,0.145454545454545,0.166666666666667,0.178947368421053,0.16,0.29,0.208333333333333,0.151515151515152,0.2,0.134831460674157,0.178947368421053,0.155555555555556,0.141304347826087,0.2,0.180722891566265,0.100917431192661,0.266666666666667,0.127906976744186,0.158536585365854,0.154761904761905,0.121212121212121,0.162790697674419,0.0970873786407767,0.20952380952381,0.138297872340426,0.180851063829787,0.126315789473684,0.168421052631579,0.145833333333333,0.161290322580645,0.141414141414141,0.129032258064516,0.114942528735632,0.175257731958763,0.105882352941176,0.0875,0.182926829268293,0.150537634408602,0.206349206349206,0.162393162393162,0.144329896907216,0.159574468085106,0.144230769230769,0.186813186813187,0.153061224489796,0.112244897959184,0.149532710280374,0.228260869565217,0.206521739130435,0.224719101123595,0.118279569892473,0.195876288659794,0.114285714285714,0.144329896907216,0.104651162790698,0.139784946236559,0.0888888888888889,0.145833333333333,0.157303370786517,0.125,0.146788990825688,0.173076923076923,0.1625,0.182795698924731,0.144444444444444,0.170731707317073,0.156862745098039,0.191011235955056,0.161290322580645,0.117647058823529,0.125,0.175675675675676,0.160377358490566,0.111111111111111
"Erlotinib",0.127906976744186,0.162162162162162,0,0.0657894736842105,0.101694915254237,0.424657534246575,0.126050420168067,0.129032258064516,0.14,0.113636363636364,0.168674698795181,0.141176470588235,0.0921052631578947,0.1,0.311111111111111,0.156626506024096,0.123456790123457,0.2,0.116883116883117,0.125,0.166666666666667,0.44,0.211111111111111,0.129411764705882,0.0919540229885057,0.105263157894737,0.176470588235294,0.150537634408602,0.151162790697674,0.134146341463415,0.148148148148148,0.0491803278688525,0.188888888888889,0.11304347826087,0.10752688172043,0.122950819672131,0.170731707317073,0.180851063829787,0.144230769230769,0.0338983050847458,0.144329896907216,0.207207207207207,0.166666666666667,0.164705882352941,1,0.109756097560976,0.147368421052632,0.148936170212766,0.0759493670886076,0.151898734177215,0.2,0.1,0.212121212121212,0.119565217391304,0.13265306122449,0.102272727272727,0.162162162162162,0.164556962025316,0.129411764705882,0.0897435897435897,0.136842105263158,0.116279069767442,0.0857142857142857,0.132530120481928,0.113636363636364,0.166666666666667,0.0289855072463768,0.191011235955056,0.349397590361446,0.123595505617978,0.118279569892473,0.285714285714286,0.131868131868132,0.119565217391304,0.114583333333333,0.132075471698113,0.150537634408602,0.179775280898876,0.173913043478261,0.164556962025316,0.183908045977011,0.130952380952381,0.116279069767442,0.193548387096774,0.0853658536585366,0.144329896907216,0.153846153846154,0.128205128205128,0.162162162162162,0.173333333333333,0.146067415730337,0.166666666666667,0.142857142857143,0.18,0.126436781609195,0.133333333333333,0.195121951219512,0.108695652173913,0.10989010989011,0.164705882352941,0.130434782608696,0.129310344827586,0.189189189189189,0.166666666666667,0.133333333333333,0.114285714285714,0.1,0.180722891566265,0.144,0.114035087719298,0.146067415730337,0.149425287356322,0.358024691358025,0.137931034482759,0.118279569892473,0.0989010989010989,0.2,0.3,0.172413793103448,0.123595505617978,0.1875,0.114583333333333,0.112903225806452,0.159090909090909,0.102564102564103,0.0898876404494382,0.141025641025641,0.134831460674157,0.175,0.0975609756097561,0.183673469387755,0.255555555555556,0.12,0.174418604651163,0.0804597701149425,0.144067796610169,0.172043010752688,0.141176470588235,0.137931034482759,0.162162162162162,0.125,0.147058823529412,0.163265306122449,0.134831460674157
