,drug,cell_line,IC50,prediction
100,OTX015,SIDM00317,4.784651,4.195499
101,Leflunomide,SIDM00962,3.323018,0.11536091
102,Sepantronium bromide,SIDM01233,-2.7867185,0.24848117
103,Ibrutinib,SIDM00923,2.967265,1.7497392
104,Ibrutinib,SIDM00889,2.867082,1.4614365
105,Sepantronium bromide,SIDM00826,-4.7414165,-1.2531852
106,Dabrafenib,SIDM01174,5.761858,2.5958633
107,Leflunomide,SIDM00758,5.229327,3.0098379
108,CZC24832,SIDM01179,5.693193,2.5225418
109,Ruxolitinib,SIDM00553,3.7201225,1.1708328
110,AZD7762,SIDM00094,0.15812,1.6477777
111,Sepantronium bromide,SIDM00389,-4.8901435,-2.3467057
112,Leflunomide,SIDM00096,2.752408,0.24634324
113,Wnt-C59,SIDM00837,4.1378645,-0.48449054
114,Dabrafenib,SIDM00196,4.506411,0.14149147
115,Leflunomide,SIDM00233,4.156228,0.6492666
116,Wnt-C59,SIDM00411,4.8940655,1.6901336
117,Sepantronium bromide,SIDM00832,0.7929285,0.20197429
118,Ibrutinib,SIDM00111,5.866447,2.9925826
119,WEHI-539,SIDM00655,2.686731,2.0563557
120,Ruxolitinib,SIDM00371,5.0132085,2.915793
121,Sabutoclax,SIDM00668,-0.733901,-0.21437706
122,Wee1 Inhibitor,SIDM01093,4.0597645,2.5871654
123,Ibrutinib,SIDM00875,1.71644,1.1454307
124,AZD7762,SIDM00324,-0.478593,0.52336204
125,Ruxolitinib,SIDM00498,4.6434945,2.3247252
126,Wee1 Inhibitor,SIDM00579,1.304386,0.8342324
127,AZD7762,SIDM00042,-0.5388000000000001,0.42841092
128,Leflunomide,SIDM00835,6.107575,3.914301
129,WEHI-539,SIDM00900,3.404886,1.4640025
130,Dabrafenib,SIDM00393,3.1517875,0.54964364
131,Ruxolitinib,SIDM00579,4.766532,1.8615178
132,Ruxolitinib,SIDM00086,4.964702,2.784631
133,Wnt-C59,SIDM01114,3.197821,0.053528734
134,Sepantronium bromide,SIDM00201,-5.733656,-2.0307653
135,Wnt-C59,SIDM00293,3.7548725,0.99070156
136,Ibrutinib,SIDM00310,4.575562,3.5573165
137,Leflunomide,SIDM00056,4.009661,2.21186
138,Dactinomycin,SIDM00562,-4.85318,2.8858616
139,Ibrutinib,SIDM00528,4.863995,2.383107
140,Dabrafenib,SIDM00491,3.8811935,1.3437413
141,Sepantronium bromide,SIDM00540,-4.628489,-1.8314155
142,Sabutoclax,SIDM00623,0.941588,1.5579364
143,Leflunomide,SIDM00732,5.372,2.8609147
144,Wee1 Inhibitor,SIDM00251,1.0839105,1.0606968
145,CZC24832,SIDM00569,5.311839,2.9600942
146,CZC24832,SIDM00549,4.584455,0.9615164
147,Sepantronium bromide,SIDM00967,-2.0750895,0.03072817
148,OTX015,SIDM00699,5.559069,3.4716036
149,Leflunomide,SIDM00276,5.977444,2.741907
150,Leflunomide,SIDM00346,3.675197,1.3150479
151,Wee1 Inhibitor,SIDM00234,1.626313,-0.26838455
152,Dactinomycin,SIDM00679,-3.5763045,3.3713682
153,WEHI-539,SIDM00250,3.484561,2.5654716
154,Wnt-C59,SIDM00489,3.3173805,-0.93964446
155,AZD7762,SIDM00627,0.417824,0.41733563
156,WEHI-539,SIDM00216,5.477251,2.284567
157,AZD7762,SIDM00100,1.9133276666666668,1.8041648
158,Ruxolitinib,SIDM00549,4.454477499999999,1.165208
159,Ibrutinib,SIDM00445,3.480157,1.5882869
160,Ibrutinib,SIDM00954,4.484046,2.5060022
161,Dabrafenib,SIDM00561,2.9149185,-0.6234325
162,CZC24832,SIDM00528,4.08468,1.7559575
163,AZD7762,SIDM00530,0.290417,0.9540403
164,Wnt-C59,SIDM00211,2.5460495,-1.0340902
165,CZC24832,SIDM00923,5.363678,1.5097103
166,AZD7762,SIDM00917,-1.1441993333333331,-0.2885935
167,Ruxolitinib,SIDM01198,3.55497,1.3147643
168,WEHI-539,SIDM00688,3.88315,1.5680093
169,OTX015,SIDM00679,3.775427,2.0548806
170,Dabrafenib,SIDM00102,3.9782255,1.9267572
171,Dabrafenib,SIDM00490,5.4386245,1.5158471
172,AZD7762,SIDM00538,-1.7201083333333334,0.9658507
173,Dactinomycin,SIDM01237,-0.8130795000000001,4.824214
174,Dactinomycin,SIDM00317,0.1701685,5.7474737
175,AZD7762,SIDM00332,0.3307266666666666,1.136997
176,Wnt-C59,SIDM01041,2.7822835,0.60671806
177,WEHI-539,SIDM00205,3.337046,1.8664924
178,Wnt-C59,SIDM00592,3.693633,-0.89989156
179,Dabrafenib,SIDM00793,3.3887125,0.29049173
180,WEHI-539,SIDM00834,5.367444,3.852011
181,Dactinomycin,SIDM00389,-5.535819999999999,1.367143
182,OTX015,SIDM00367,0.4914,1.4761275
183,Ibrutinib,SIDM00627,3.074728,1.8649397
184,Wee1 Inhibitor,SIDM00553,0.52095,-0.74097174
185,Dabrafenib,SIDM00077,4.894101,0.6422566
186,Leflunomide,SIDM00182,5.66401,2.7558072
187,WEHI-539,SIDM00488,4.01241,3.046436
188,Sepantronium bromide,SIDM00417,-5.3838045,-0.21764755
189,Sepantronium bromide,SIDM00814,-3.00911,-1.6106424
190,Dactinomycin,SIDM00917,-5.9907125,1.2307172
191,WEHI-539,SIDM00346,0.438495,1.8708695
192,Wee1 Inhibitor,SIDM00971,5.234859,3.9486601
193,WEHI-539,SIDM00324,-1.675233,2.3315072
194,Wnt-C59,SIDM00375,3.449216,0.36014858
195,Ibrutinib,SIDM00320,6.238531,3.814225
196,Sabutoclax,SIDM00250,-0.440527,0.17070346
197,Dactinomycin,SIDM00958,-5.7053835,0.9430067
198,AZD7762,SIDM01092,0.8777789999999999,0.20359527
199,AZD7762,SIDM00381,0.7111623333333332,0.71195334
200,Leflunomide,SIDM00569,4.966933,2.8201323
201,Wnt-C59,SIDM00198,2.748113,0.5400616
202,AZD7762,SIDM00326,-0.6595856666666666,0.33102342
203,Wee1 Inhibitor,SIDM01229,1.301804,1.8705902
204,Wee1 Inhibitor,SIDM01155,2.1591705,2.0056655
205,Dactinomycin,SIDM01175,-1.064913,5.4131517
206,Sabutoclax,SIDM00896,-2.680254,-0.5873681
207,WEHI-539,SIDM00364,3.795207,1.4970282
208,Ibrutinib,SIDM01198,2.89612,1.1856223
209,OTX015,SIDM00196,3.532847,2.3165357
210,OTX015,SIDM00371,3.018321,2.975922
211,Wnt-C59,SIDM00885,3.008631,1.1981279
212,Sepantronium bromide,SIDM00120,-5.288781,0.10885499
213,Dabrafenib,SIDM00045,2.8834555,-0.7974677
214,Wee1 Inhibitor,SIDM00267,2.7773185,1.2273959
215,AZD7762,SIDM00846,0.1021749999999999,0.82194996
216,Leflunomide,SIDM00264,4.572252,2.1717439
217,Dabrafenib,SIDM00316,4.3973745,0.9275321
218,Wee1 Inhibitor,SIDM00291,1.7738550000000002,0.42155144
219,Leflunomide,SIDM00517,6.710536,2.4808688
220,Ruxolitinib,SIDM00627,4.1316305,2.1373286
221,CZC24832,SIDM00199,5.856524,2.5497653
222,Wnt-C59,SIDM00688,3.674644,-0.49471965
223,Dabrafenib,SIDM00841,4.5071775,0.9846853
224,Sabutoclax,SIDM00677,-0.200939,-0.60769105
225,Dactinomycin,SIDM00181,-2.8531555,4.061248
226,Leflunomide,SIDM00680,5.580855,3.0198014
227,Wnt-C59,SIDM00202,4.214672,0.8382277
228,Ibrutinib,SIDM00114,3.989251,3.9003377
229,AZD7762,SIDM01019,-0.0940683333333333,0.20413937
230,WEHI-539,SIDM01011,2.606518,1.6694868
231,Sepantronium bromide,SIDM00541,0.5965619999999998,-0.40368557
232,OTX015,SIDM00577,3.640804,2.5067527
233,Ruxolitinib,SIDM01011,3.181413,1.1733191
234,Leflunomide,SIDM00205,4.285628,1.3901637
235,Sepantronium bromide,SIDM00537,-1.5303005,-0.97519445
236,Ibrutinib,SIDM01092,5.229471,2.1380188
237,CZC24832,SIDM00974,5.26918,0.91243804
238,Dactinomycin,SIDM00287,-5.1128515,1.0979013
239,BMS-754807,SIDM00534,1.251306,3.7817762
240,Leflunomide,SIDM00259,5.515829,2.2404847
241,Dabrafenib,SIDM00792,4.5329630000000005,1.2834374
242,Wee1 Inhibitor,SIDM00377,3.476674,1.9924517
243,Leflunomide,SIDM00600,3.638092,1.6684874
244,Wnt-C59,SIDM00420,3.3633485,0.3077402
245,OTX015,SIDM00056,-0.055095,1.5447084
246,WEHI-539,SIDM01006,2.858927,2.2433221
247,Ruxolitinib,SIDM00900,2.9731615,1.2387961
248,Wee1 Inhibitor,SIDM00813,1.4223185,-0.48218092
249,WEHI-539,SIDM00261,3.71356,1.4085171
250,WEHI-539,SIDM00196,1.476937,1.9500506
251,Dactinomycin,SIDM00501,-3.148435,3.6286306
252,AZD7762,SIDM00091,-1.1459653333333335,0.82420635
253,Sepantronium bromide,SIDM01259,-6.066836,-2.0611646
254,Dactinomycin,SIDM00262,-1.9737685,4.040158
255,CZC24832,SIDM00145,4.170458,1.2059857
256,Dabrafenib,SIDM00101,5.0827165,2.64664
257,Leflunomide,SIDM00814,4.876795,2.1853702
258,WEHI-539,SIDM01120,1.381188,3.7636034
259,Dabrafenib,SIDM00504,4.647085,0.20880054
260,OTX015,SIDM00659,0.38499,2.4622526
261,Sepantronium bromide,SIDM00599,-0.3255495,-1.261927
262,Sabutoclax,SIDM00584,1.279913,1.9689342
263,Sabutoclax,SIDM01041,-1.914267,1.0056088
264,Sepantronium bromide,SIDM00250,-2.472397,-0.9999274
265,Leflunomide,SIDM00584,6.457622,3.171283
266,Dabrafenib,SIDM00224,5.3984275,1.4611546
267,Dactinomycin,SIDM00326,-3.579091,2.9674888
268,WEHI-539,SIDM00252,0.883971,3.4895248
269,Sabutoclax,SIDM00833,1.148844,1.4292638
270,Ibrutinib,SIDM00758,5.949609,2.2458217
271,AZD7762,SIDM00544,-2.5837826666666666,0.49828154
272,OTX015,SIDM00129,1.026427,0.95590425
273,Ibrutinib,SIDM00294,4.60177,2.711223
274,Leflunomide,SIDM00551,5.038047,2.1582835
275,Wnt-C59,SIDM00274,3.795267,0.54206216
276,Dabrafenib,SIDM00905,3.90076,0.5550828
277,Wee1 Inhibitor,SIDM00277,0.610784,-2.3420491
278,WEHI-539,SIDM00407,1.985863,0.81737465
279,OTX015,SIDM00309,2.508079,2.5392385
280,Sabutoclax,SIDM00218,1.754353,4.491414
281,Wnt-C59,SIDM00091,4.61807,0.3903517
282,Leflunomide,SIDM00316,5.036131,2.6679583
283,Wnt-C59,SIDM00632,3.2491425,-0.71957266
284,Sabutoclax,SIDM00393,-0.60232,0.021625323
285,WEHI-539,SIDM01126,3.067813,3.3709047
286,Dabrafenib,SIDM00274,6.268222,1.450457
287,Sabutoclax,SIDM00180,0.125876,-0.25141668
288,Dactinomycin,SIDM00489,-3.489803,2.6243837
289,Dabrafenib,SIDM00917,3.5358715000000003,-1.2969428
290,Ibrutinib,SIDM00422,3.979208,2.1762848
291,OTX015,SIDM00201,4.809476,1.9956063
292,Dactinomycin,SIDM00974,-3.426062,2.8098996
293,Ruxolitinib,SIDM00612,4.829127,3.3726962
294,AZD7762,SIDM00102,-0.7559270000000001,1.4425464
295,Ruxolitinib,SIDM01183,4.694312,2.4852521
296,Sepantronium bromide,SIDM00145,-5.0323725,-2.3149626
297,OTX015,SIDM00326,2.292591,1.8362992
298,Wee1 Inhibitor,SIDM00326,1.593294,0.2596716
299,Ruxolitinib,SIDM00833,5.071172499999999,2.8998964
300,OTX015,SIDM01146,2.176244,2.3024359
301,Sepantronium bromide,SIDM00538,-2.3524785,-0.97639364
302,Dabrafenib,SIDM00732,5.402273,1.3498322
303,Ibrutinib,SIDM00289,2.715233,0.97518694
304,Wee1 Inhibitor,SIDM00202,0.8754785,1.3064693
305,Sepantronium bromide,SIDM00699,-4.04802,1.1642491
306,CZC24832,SIDM00905,4.038416,1.7326933
307,OTX015,SIDM00291,2.521614,1.7692589
308,Dabrafenib,SIDM00576,1.695492,-1.7227411
309,OTX015,SIDM00951,-0.073442,1.1945586
310,Leflunomide,SIDM00808,2.986114,0.85467327
311,Ruxolitinib,SIDM00292,5.409079999999999,3.4269865
312,Dactinomycin,SIDM01161,-5.074141,2.8089921
313,OTX015,SIDM00375,2.117193,2.3565962
314,Ibrutinib,SIDM00264,5.880548,2.907422
315,Sepantronium bromide,SIDM00973,-4.879481999999999,-1.696987
316,Sepantronium bromide,SIDM00096,-4.737941,-3.0572622
317,Leflunomide,SIDM00388,4.200544,1.2549266
318,CZC24832,SIDM00023,6.812644,1.8354188
319,AZD7762,SIDM01248,-2.084482,1.0084847
320,Dabrafenib,SIDM00346,1.810395,-1.2976528
321,Ruxolitinib,SIDM00817,4.4545435,2.6498234
322,OTX015,SIDM00416,0.291122,1.6058925
323,Sepantronium bromide,SIDM00612,-4.908799500000001,0.61178887
324,Leflunomide,SIDM00612,6.032805,3.9182477
325,CZC24832,SIDM00196,5.101536,1.9479114
326,Ibrutinib,SIDM00817,4.134128,2.5827758
327,AZD7762,SIDM00243,-1.832382,-0.2152395
328,Sabutoclax,SIDM00292,0.761782,4.016487
329,CZC24832,SIDM00294,5.274074,2.3572917
330,Dactinomycin,SIDM00224,-2.881856,3.6614146
331,Dactinomycin,SIDM00154,-3.6609565,2.2805974
332,Dactinomycin,SIDM00534,-2.547109,3.512941
333,Leflunomide,SIDM00668,3.732479,0.9661384
334,Sabutoclax,SIDM00520,0.572866,1.5432553
335,OTX015,SIDM01198,-1.347681,1.5436584
336,WEHI-539,SIDM00277,2.425829,0.114602156
337,Dactinomycin,SIDM00863,-4.903117,1.954893
338,Dactinomycin,SIDM00427,-5.143291,2.6127672
339,Dabrafenib,SIDM01197,4.564538,2.6276476
340,Wnt-C59,SIDM01179,4.6493965,0.6707417
341,Ibrutinib,SIDM00043,1.10531,0.9504748
342,Dactinomycin,SIDM00309,-2.3929735,4.066582
343,Ruxolitinib,SIDM00182,4.715104,2.6146438
344,Ibrutinib,SIDM00326,3.725504,1.7004443
345,Ruxolitinib,SIDM00374,3.254967,1.5820705
346,WEHI-539,SIDM01161,4.774281,2.2679598
347,Sepantronium bromide,SIDM00320,-3.888345,0.8864583
348,Sepantronium bromide,SIDM00371,-3.759334,0.18759413
349,Wnt-C59,SIDM00182,3.03245,0.8936354
350,Wee1 Inhibitor,SIDM01114,1.678641,0.75061464
351,WEHI-539,SIDM00592,2.525526,1.3143883
352,WEHI-539,SIDM01047,2.54061,2.0566556
353,OTX015,SIDM00043,2.002063,1.3110801
354,Wee1 Inhibitor,SIDM00973,1.591529,0.032254532
355,BMS-754807,SIDM00834,1.975165,4.404508
356,Wee1 Inhibitor,SIDM00527,1.6489280000000002,0.12756772
357,Wee1 Inhibitor,SIDM00104,2.8775815,2.447441
358,Ibrutinib,SIDM00834,5.813591,3.0670428
359,Leflunomide,SIDM01163,5.434829,3.7633502
360,Wee1 Inhibitor,SIDM01160,2.5203605,1.2399448
361,Dactinomycin,SIDM00833,-2.381271,4.3262053
362,Dactinomycin,SIDM00808,-5.3574745,1.6113721
363,Dactinomycin,SIDM00323,-4.0409435,2.8236692
364,Sabutoclax,SIDM00203,-1.092336,1.483893
365,AZD7762,SIDM00111,1.6401566666666667,0.9323334
366,CZC24832,SIDM00309,5.863674,2.8866968
367,Ruxolitinib,SIDM01140,3.659922,1.651615
368,Sabutoclax,SIDM00267,2.746667,0.6930829
369,Dactinomycin,SIDM00973,-4.887707,2.9551883
370,Wee1 Inhibitor,SIDM00047,3.250071,0.3371668
371,WEHI-539,SIDM00262,4.762796,3.0845973
372,Ruxolitinib,SIDM01041,4.887324,2.4811726
373,AZD7762,SIDM00885,-0.3965223333333334,0.6586813
374,Dabrafenib,SIDM01042,3.995522,0.26150876
375,Sepantronium bromide,SIDM00056,-3.0666665,-1.6377684
376,Wnt-C59,SIDM00129,2.393082,-0.9672411
377,WEHI-539,SIDM00968,5.781788,2.9696677
378,Ruxolitinib,SIDM00542,4.828701000000001,2.9638937
379,Dactinomycin,SIDM01006,-3.5037665,2.1935194
380,Leflunomide,SIDM00241,5.200874,2.6515415
381,Wnt-C59,SIDM00599,2.819179,0.22331583
382,Dabrafenib,SIDM00199,4.8752925000000005,1.2155789
383,WEHI-539,SIDM00323,4.105047,2.6280792
384,Dabrafenib,SIDM00406,1.9058745,-1.9067591
385,Wee1 Inhibitor,SIDM01041,1.618955,1.062397
386,OTX015,SIDM00841,3.056384,2.9173594
387,AZD7762,SIDM01245,-1.6010203333333333,-0.069628626
388,BMS-754807,SIDM00118,-0.153337,3.3944767
389,WEHI-539,SIDM00241,1.452862,2.1698415
390,OTX015,SIDM00427,4.517239,2.0329354
391,Leflunomide,SIDM00274,6.129707,3.1321895
392,WEHI-539,SIDM00487,4.487396,2.7947748
393,Ruxolitinib,SIDM00826,4.803303,2.1245964
394,CZC24832,SIDM01174,5.441163,3.5436828
395,Dactinomycin,SIDM00832,-1.1813615,4.0040674
396,Dactinomycin,SIDM00289,-3.670792,1.3898474
397,Wee1 Inhibitor,SIDM00537,1.267721,0.24739905
398,WEHI-539,SIDM01155,5.121469,3.2386358
399,Ibrutinib,SIDM00700,4.941008,4.795591
400,Dabrafenib,SIDM00234,4.060471,-0.44338337
401,Ibrutinib,SIDM00374,5.21334,1.9927691
402,Ruxolitinib,SIDM00023,5.012638,2.569588
403,Ibrutinib,SIDM00424,4.843972,1.2519418
404,Wnt-C59,SIDM00817,4.025099,0.63883805
405,Ruxolitinib,SIDM00420,4.834789499999999,2.8731759
406,AZD7762,SIDM00328,1.5503406666666668,0.5924103
407,Dactinomycin,SIDM00211,-4.0351585,1.125017
408,Dactinomycin,SIDM00285,-3.28973,2.415909
409,AZD7762,SIDM00579,-0.0156023333333333,0.5792668
410,CZC24832,SIDM00534,5.250611,2.0406246
411,AZD7762,SIDM00422,-0.8513696666666667,0.28044295
412,Ruxolitinib,SIDM00688,2.350192,1.1372457
413,CZC24832,SIDM00600,5.284095,1.1136271
414,OTX015,SIDM01090,0.74296,1.8435645
415,Dactinomycin,SIDM00968,-4.374829,3.5841386
416,OTX015,SIDM00519,4.445182,2.4330122
417,Dactinomycin,SIDM00627,-3.9453125,3.0642216
418,Sabutoclax,SIDM00244,0.248354,-0.6083889
419,CZC24832,SIDM00929,3.730166,3.0769475
420,Sepantronium bromide,SIDM00230,0.8413759999999999,-1.0586189
421,CZC24832,SIDM00250,5.222484,1.5730008
422,Wnt-C59,SIDM00257,2.7069225,-0.004445152
423,WEHI-539,SIDM00154,3.58809,1.966288
424,AZD7762,SIDM00553,-0.9868603333333336,-0.44980434
425,OTX015,SIDM00244,-2.10408,1.2081735
426,OTX015,SIDM00190,3.738638,2.6079218
427,Wee1 Inhibitor,SIDM00225,1.592287,0.59456897
428,Wnt-C59,SIDM00889,1.9273955,-0.46057308
429,Dactinomycin,SIDM00583,-2.9361795,4.1546907
430,Sabutoclax,SIDM00835,1.453299,2.15501
431,Wee1 Inhibitor,SIDM01126,0.2925275,2.295962
432,Ibrutinib,SIDM00241,-1.210278,1.4891716
433,AZD7762,SIDM00289,-1.958697666666667,-0.37625653
434,Dactinomycin,SIDM00129,-4.9220245,1.8912157
435,Leflunomide,SIDM00120,5.471279,3.5859056
436,Dactinomycin,SIDM00688,-5.2539645,1.489076
437,OTX015,SIDM00103,3.889949,2.9715989
438,Leflunomide,SIDM00550,5.589233,2.8924358
439,Dabrafenib,SIDM00550,4.1429335,1.1781608
440,Wnt-C59,SIDM00199,3.460852,0.55120885
441,Ibrutinib,SIDM00489,2.754895,0.72221565
442,WEHI-539,SIDM00291,5.720107,2.4485548
443,Sepantronium bromide,SIDM00833,-3.5849005,0.3789622
444,Dabrafenib,SIDM01019,2.465414,-0.22739278
445,Leflunomide,SIDM00579,5.15245,2.1460454
446,CZC24832,SIDM01175,5.93839,4.1054573
447,Leflunomide,SIDM01064,5.619008,2.2090652
448,Wnt-C59,SIDM00483,4.1857765,1.0039521
449,Dactinomycin,SIDM01228,-3.879034,3.150297
450,AZD7762,SIDM01047,-1.869881,-0.13116662
451,Ibrutinib,SIDM00964,-0.582498,0.75856686
452,OTX015,SIDM01006,0.803996,1.7940327
453,Ibrutinib,SIDM00214,4.313521,2.4979694
454,CZC24832,SIDM00953,4.41415,2.0494466
455,Ruxolitinib,SIDM00218,6.3545075,4.5797186
456,Ruxolitinib,SIDM00551,4.6323755,2.0170105
457,Sabutoclax,SIDM00826,0.523053,-0.50934553
458,Wee1 Inhibitor,SIDM00102,3.8386355,2.3979182
459,Ruxolitinib,SIDM00540,4.082738,1.9758168
460,Dactinomycin,SIDM00810,-4.090301,3.0938284
461,OTX015,SIDM00864,0.978745,2.1396277
462,CZC24832,SIDM00539,5.417452,2.2640755
463,Leflunomide,SIDM00561,4.418363,0.70686156
464,Wnt-C59,SIDM00490,3.661592,1.1285685
465,OTX015,SIDM00091,1.136305,2.518844
466,Sabutoclax,SIDM00102,-1.446562,1.1922425
467,Leflunomide,SIDM01228,4.852977,2.5628145
468,OTX015,SIDM00136,0.326751,2.2122786
469,Ruxolitinib,SIDM00562,4.560028,2.1027467
470,Sepantronium bromide,SIDM00591,-4.8314605,-1.752791
471,Sabutoclax,SIDM00550,-1.168503,0.7143413
472,Ibrutinib,SIDM00534,4.257236,2.421738
473,Dabrafenib,SIDM00351,3.411838,-0.15327705
474,Sepantronium bromide,SIDM00418,-4.867468,0.9187381
475,Ibrutinib,SIDM00544,5.547116,2.3619087
476,Wnt-C59,SIDM00699,4.103479999999999,2.0247478
477,Sabutoclax,SIDM01198,-2.298791,0.19169673
478,Dabrafenib,SIDM00258,3.2967495,1.1105484
479,Wee1 Inhibitor,SIDM00418,1.5982670000000003,3.0460021
480,Sepantronium bromide,SIDM00835,1.4073284999999998,1.177281
481,Ruxolitinib,SIDM00976,4.7786955,2.6270983
482,Sepantronium bromide,SIDM00203,-5.7290535,-0.94010174
483,Ibrutinib,SIDM00195,6.08611,3.4266007
484,Sabutoclax,SIDM00498,-1.335137,-0.044846877
485,AZD7762,SIDM01155,-0.5391403333333334,1.0594298
486,Sepantronium bromide,SIDM01251,0.2803085,-2.8203776
