,drug,cell_line,IC50,prediction
127,EPZ5676,SIDM00606,6.018799,5.01323
128,Sabutoclax,SIDM01174,0.518625,1.6257592
129,GSK1904529A,SIDM00677,3.4885955,3.4709704
130,Afuresertib,SIDM00003,4.278947,3.5204928
131,Lapatinib,SIDM00276,1.417086,2.8374557
132,Luminespib,SIDM00145,-2.608313,-3.1593115
133,VE821,SIDM00374,4.342242,3.3874125
134,Pevonedistat,SIDM00424,1.16125,0.24180363
135,OF-1,SIDM00551,4.230566,4.0988097
136,AZD7762,SIDM00569,-0.6039893333333333,-0.48085222
137,EPZ004777,SIDM00885,5.419712,4.4342294
138,Entospletinib,SIDM00308,2.209762,3.4510553
139,WEHI-539,SIDM00362,2.61251,2.6250718
140,Crizotinib,SIDM00781,3.1882325,4.03691
141,Irinotecan,SIDM00623,2.604984,2.9628227
142,AZ960,SIDM00935,-0.056163,1.4595598
143,GDC0810,SIDM00528,4.13657,4.1203113
144,Wee1 Inhibitor,SIDM00668,-0.224721,2.571613
145,Temozolomide,SIDM00291,6.3025585,5.822746
146,Cisplatin,SIDM00294,2.20084,2.486611
147,VE-822,SIDM00099,7.11789,6.4303527
148,Cytarabine,SIDM00537,-1.633652,0.20944735
149,Dasatinib,SIDM00846,2.031116,-0.035992995
150,XAV939,SIDM00519,3.546688,3.7639523
151,SCH772984,SIDM01064,4.51878,4.0058575
152,Sorafenib,SIDM00600,1.902483,2.911587
153,WZ4003,SIDM00789,1.489953,4.0438814
154,Uprosertib,SIDM00375,4.8186195000000005,3.7059371
155,OF-1,SIDM00137,4.491418,5.061597
156,ML323,SIDM00047,5.11235,4.3342834
157,Vinblastine,SIDM01019,-4.812405,1.6511654
158,EPZ5676,SIDM00968,6.427021,5.4191847
159,Wnt-C59,SIDM00374,2.1186275,3.600883
160,BMS-536924,SIDM00896,2.200056,2.2990468
161,GDC0810,SIDM00498,5.124864,5.066363
162,PD0325901,SIDM00948,2.32868,2.0045693
163,BMS-536924,SIDM00490,2.3969353333333334,2.6772034
164,WEHI-539,SIDM01175,4.820245,5.7503552
165,AZD6738,SIDM00826,3.8830015,1.8946798
166,Uprosertib,SIDM00900,0.138058,1.9037062
167,VE821,SIDM00198,5.144212,4.098848
168,Vinorelbine,SIDM00003,-3.972659,-3.3170452
169,LGK974,SIDM00930,4.5983525,3.4723876
170,Sorafenib,SIDM01120,2.236676,3.6102839
171,Olaparib,SIDM00889,3.0805396666666667,3.4096754
172,Dactinomycin,SIDM00420,-2.722267,-3.589296
173,MK-1775,SIDM00104,3.379158,2.1829531
174,Camptothecin,SIDM00129,-3.341002,-3.1644773
175,Paclitaxel,SIDM00120,0.500469,-2.0629442
176,Linsitinib,SIDM00418,3.8066875,4.3393006
177,VE821,SIDM00241,3.550375,2.9825876
178,Camptothecin,SIDM01145,-3.58476,-3.669397
179,RVX-208,SIDM01233,6.267203,6.014239
180,AZD5363,SIDM00252,1.900866,3.9388087
181,Talazoparib,SIDM00227,2.0310045,1.799082
182,SB505124,SIDM00781,3.5672726666666663,4.180163
183,Alisertib,SIDM00929,0.021005,2.2330441
184,AGI-5198,SIDM00332,5.885932,4.5385914
185,WZ4003,SIDM00550,3.742566,4.0431643
186,Vinblastine,SIDM01114,-5.200187,2.51066
187,AZD4547,SIDM00406,1.0424033333333331,1.3537043
188,OSI-027,SIDM00565,3.343141,3.6084294
189,GSK2578215A,SIDM00250,4.849975,2.691808
190,Dinaciclib,SIDM00377,-1.906119,-1.8767644
191,Oxaliplatin,SIDM00498,4.2355955000000005,3.7232463
192,Leflunomide,SIDM00289,4.08876,3.3410842
193,Paclitaxel,SIDM00218,2.601738,0.64652026
194,Sabutoclax,SIDM01140,-0.869487,-1.2724038
195,PCI-34051,SIDM01228,5.703547,4.9747524
196,I-BET-762,SIDM00094,6.0489245,4.918801
197,LGK974,SIDM00227,4.12313,3.5333784
198,Taselisib,SIDM01229,0.935074,2.3873465
199,Olaparib,SIDM00320,4.1749833333333335,4.577075
200,Afuresertib,SIDM00407,-1.639727,0.58857197
201,NVP-ADW742,SIDM00971,5.149593,4.4437537
202,Ruxolitinib,SIDM01179,4.604934500000001,5.194427
203,Foretinib,SIDM00371,0.9488005000000002,0.368446
204,Epirubicin,SIDM00699,1.003358,0.41798452
205,Bortezomib,SIDM00543,-5.511154,-2.4518983
206,AZD5363,SIDM00542,3.532865,3.4655313
207,Buparlisib,SIDM00599,0.144928,0.771688
208,LCL161,SIDM00501,4.701196,4.1194606
209,Palbociclib,SIDM00973,2.5833205,2.0335655
210,Afatinib,SIDM01233,2.232569333333333,2.056763
211,Bortezomib,SIDM00056,-5.344856999999999,-3.4743168
212,PD0325901,SIDM01114,0.5945480000000001,1.3245414
213,BMS-345541,SIDM01237,3.409829,4.2612195
214,AMG-319,SIDM00364,3.194977,2.9073293
215,Camptothecin,SIDM00519,1.07805,-1.7136079
216,Dactinomycin,SIDM00964,-5.240416,-4.5983863
217,Docetaxel,SIDM00632,-5.018948,1.2584907
218,Entinostat,SIDM00086,2.575248,2.5575764
219,PD0325901,SIDM00875,-0.129206,0.017349198
220,GSK1904529A,SIDM01259,3.2409225,2.7246778
221,AZD6738,SIDM00244,1.1659015,0.998158
222,AZ960,SIDM00970,3.748145,2.5813377
223,EPZ004777,SIDM00362,3.987117,2.9594376
224,GSK343,SIDM00424,2.793861,2.5443525
225,Gefitinib,SIDM00250,0.0963849999999999,1.8583803
226,Irinotecan,SIDM00302,0.780161,2.2166865
227,Erlotinib,SIDM00251,3.272811,3.2795715
228,Leflunomide,SIDM00257,4.65112,3.662525
229,PFI3,SIDM01160,5.366128,5.743877
230,EPZ004777,SIDM00182,5.727524,5.0984664
231,Ulixertinib,SIDM01179,4.688068,3.4212897
232,Pictilisib,SIDM00257,2.077156,2.078307
233,Sabutoclax,SIDM00320,1.746455,2.4399645
234,Osimertinib,SIDM00320,2.791873,3.3918936
235,Sapitinib,SIDM00488,2.490757,3.1684186
236,Wee1 Inhibitor,SIDM01206,1.596367,1.2170707
237,BIBR-1532,SIDM01145,3.056054,3.3722522
238,SCH772984,SIDM01247,3.791592,3.3423474
239,NVP-ADW742,SIDM00199,2.282807,4.1556416
240,Uprosertib,SIDM01007,0.5909504999999999,1.1375629
241,Vinorelbine,SIDM01174,-0.2492969999999998,-0.92429936
242,Gefitinib,SIDM00732,2.6719165,2.615655
243,MIM1,SIDM01047,3.9233745,3.2881176
244,AZD5363,SIDM00958,2.904564,2.6183147
245,AZD4547,SIDM00504,2.5995296666666667,1.8831176
246,PRT062607,SIDM00969,2.059664,2.332075
247,Ulixertinib,SIDM00612,3.4474105,4.029883
248,WZ4003,SIDM00438,2.550771,3.910889
249,Temozolomide,SIDM00732,6.4846975,6.5513434
250,Dabrafenib,SIDM00267,5.3629955,4.1999154
251,Taselisib,SIDM00621,2.522638,2.9589775
252,Sorafenib,SIDM00659,3.527053,4.171411
253,OTX015,SIDM01174,5.588356,4.771972
254,Uprosertib,SIDM00326,3.068219,2.9122574
255,Venetoclax,SIDM00445,2.00015,2.365557
256,Sepantronium bromide,SIDM00576,-5.427488,-4.795503
257,NVP-ADW742,SIDM00569,3.687499,3.5541155
258,Epirubicin,SIDM00241,-1.169303,-0.3113432
259,EPZ004777,SIDM00350,6.237596,4.6799126
260,GSK1904529A,SIDM00042,3.767395,3.8354037
261,MK-8776,SIDM00623,4.895698,3.8766716
262,Rapamycin,SIDM00538,-1.928048,-1.1336433
263,LGK974,SIDM01007,2.4043355,2.594055
264,Ipatasertib,SIDM00316,2.477761,3.842982
265,LGK974,SIDM00252,3.5790405,3.6017911
266,Alpelisib,SIDM00129,3.586329,3.6543205
267,AGI-5198,SIDM00320,5.639549,5.0150933
268,PRT062607,SIDM00930,2.375585,3.8994696
269,GSK2606414,SIDM00323,2.473701,3.413474
270,Olaparib,SIDM00973,3.398652,3.5260947
271,Bortezomib,SIDM01248,-4.8747705,-2.862098
272,MK-2206,SIDM00600,1.781436,2.7448149
273,RVX-208,SIDM01155,5.853217,5.7109265
274,Ibrutinib,SIDM01122,4.792265,4.358626
275,Paclitaxel,SIDM01174,1.249452,-0.407007
276,Leflunomide,SIDM00488,5.361333,5.06696
277,Olaparib,SIDM00583,3.984625333333333,3.953026
278,AZD7762,SIDM00145,-1.704152,-1.0705271
279,MK-2206,SIDM00424,2.0813075,2.123298
280,Niraparib,SIDM00377,3.30235,5.099229
281,Palbociclib,SIDM00579,2.7994115,1.753277
282,Buparlisib,SIDM00412,0.467681,0.63596225
283,Alpelisib,SIDM00205,1.799011,2.595855
284,Palbociclib,SIDM00251,4.5379455,2.2737646
285,Docetaxel,SIDM01245,-5.374393666666666,1.4905308
286,AZD5582,SIDM01229,3.1910645,2.56897
287,AMG-319,SIDM00099,7.484454,6.291875
288,Tamoxifen,SIDM00923,3.192867,3.5860012
289,Pictilisib,SIDM00889,1.640009,1.8144068
290,BMS-345541,SIDM00362,1.99042,1.7352225
291,LGK974,SIDM00543,2.8569335,3.2289524
292,XAV939,SIDM00837,3.291627,2.4738884
293,Paclitaxel,SIDM00276,-5.418175,-2.8288264
294,Nilotinib,SIDM01251,1.430628,0.45138833
295,Dabrafenib,SIDM00553,3.868682,3.189493
296,MK-1775,SIDM00111,1.413212,1.5009474
297,Afuresertib,SIDM00393,1.403708,2.7619221
298,Afatinib,SIDM00216,0.177181,2.047946
299,MK-1775,SIDM00199,0.900742,0.9822726
300,Tamoxifen,SIDM00501,3.204157,4.0498614
301,Fulvestrant,SIDM00137,3.7659603333333336,3.49668
302,Nilotinib,SIDM01183,3.7281185,3.2753112
303,Dasatinib,SIDM00287,0.6308149999999999,-2.4984558
304,CZC24832,SIDM00489,5.920815,5.475635
305,GSK591,SIDM00732,5.926473,5.0125747
306,LGK974,SIDM00216,2.855221,3.1188238
307,NVP-ADW742,SIDM00274,4.039019,3.4297945
308,GDC0810,SIDM00441,3.701215,3.9292104
309,Alpelisib,SIDM00077,2.508943,3.2266119
310,XAV939,SIDM00180,2.2673695,3.2220986
311,AZD5582,SIDM00406,-0.2227044999999999,0.2908817
312,EPZ5676,SIDM00371,6.429563,5.8256545
313,Olaparib,SIDM00324,3.659443,3.3385866
314,Daporinad,SIDM00504,-5.5212295000000005,-3.048312
315,PCI-34051,SIDM01183,5.562371,4.519428
316,Luminespib,SIDM01090,-4.20992,-3.635504
317,AT13148,SIDM00056,1.917002,3.0595562
318,OF-1,SIDM00632,3.841526,4.121784
319,GSK2578215A,SIDM00832,6.241444,4.7078648
320,Navitoclax,SIDM00418,2.6704505,4.447017
321,Nutlin-3a (-),SIDM00197,4.6946010000000005,4.752849
322,Gemcitabine,SIDM01206,-3.662775,0.19980292
323,PCI-34051,SIDM00064,4.88004,4.53794
324,Ipatasertib,SIDM00251,4.577876,3.833874
325,SCH772984,SIDM01205,3.067625,2.3217945
326,5-Fluorouracil,SIDM00350,5.4223665,4.6346107
327,NVP-ADW742,SIDM01047,1.832483,2.347968
328,Sabutoclax,SIDM01160,0.888919,0.7945491
329,Cyclophosphamide,SIDM00837,5.722632,3.391859
330,Palbociclib,SIDM00098,2.5315935,2.4893417
331,VX-11e,SIDM00276,2.9716285,2.8547447
332,ML323,SIDM00100,4.565914,5.3518634
333,Dactinomycin,SIDM00606,-2.9212265000000004,-3.4577708
334,Wnt-C59,SIDM00174,4.292715,3.3791606
335,Vinorelbine,SIDM00808,-4.8331605,-3.3187306
336,AZD4547,SIDM00962,1.790752,1.6944506
337,Gefitinib,SIDM01073,2.050548,2.2419517
338,CZC24832,SIDM00259,3.507019,5.0578923
339,5-Fluorouracil,SIDM00137,2.7254585,4.065874
340,ABT737,SIDM00424,2.577666,1.3306183
341,OF-1,SIDM00491,3.133794,4.7233768
342,AZD7762,SIDM01093,1.288663,0.5055028
343,Foretinib,SIDM00968,0.7287455,0.49326572
344,Osimertinib,SIDM00923,0.106051,0.97048545
345,MK-2206,SIDM00100,2.7311965,3.468062
346,BMS-536924,SIDM00120,3.2145840000000003,3.3203986
347,Irinotecan,SIDM00364,0.79958,0.57335067
348,MK-2206,SIDM00968,2.081376,3.205613
349,Gefitinib,SIDM00145,1.8874965,1.9293197
350,PCI-34051,SIDM00599,3.064788,3.7636583
351,Ulixertinib,SIDM00181,2.993291,3.5894578
352,Wee1 Inhibitor,SIDM00323,1.2194215000000002,2.2574387
353,VX-11e,SIDM00227,2.4037515,2.875808
354,Dabrafenib,SIDM00923,4.7103885,3.711538
355,AT13148,SIDM00180,0.648344,3.221864
356,Savolitinib,SIDM00137,3.366967,3.2629058
357,PRT062607,SIDM00417,3.715471,4.071915
358,Trametinib,SIDM00508,1.220123,0.6910573
359,Epirubicin,SIDM00917,-4.62161,-2.4262645
360,Nilotinib,SIDM00292,4.9412165,4.2582746
361,Rapamycin,SIDM00145,-1.8947535,-2.531727
362,BIBR-1532,SIDM00842,1.180918,4.1808367
363,Vinblastine,SIDM01245,-6.3710235,0.89325464
364,AZD5582,SIDM00835,4.2745305,3.859609
365,Niraparib,SIDM00813,2.169373,2.740876
366,Pevonedistat,SIDM00362,-0.7774565,-0.5734092
367,Olaparib,SIDM00256,2.276295,2.8205185
368,AGI-5198,SIDM00668,4.357586,3.9980583
369,Cediranib,SIDM01248,-0.52879,2.1126084
370,Nutlin-3a (-),SIDM00082,4.693259,5.115489
371,Pevonedistat,SIDM01042,-0.941338,0.57303506
372,Sepantronium bromide,SIDM00274,-4.271034500000001,-3.996681
373,PD0325901,SIDM00196,2.6272045,2.4896338
374,Niraparib,SIDM00292,5.197312,6.1051946
375,Entospletinib,SIDM00885,5.37156,4.72957
376,MIM1,SIDM00285,2.5916695,2.9922483
377,BIBR-1532,SIDM00137,5.833151,5.091234
378,RVX-208,SIDM00346,3.648816,3.5584452
379,NVP-ADW742,SIDM00276,1.400798,3.2574904
380,Cytarabine,SIDM00472,0.5879270000000001,1.6170734
381,Paclitaxel,SIDM00491,-0.563826,-2.658518
382,PD173074,SIDM00267,2.4668215,2.8993518
383,ML323,SIDM00241,2.422456,4.18125
384,LGK974,SIDM01011,3.419149,3.126745
385,Tamoxifen,SIDM00389,2.393983,2.4906847
386,AZ960,SIDM00269,0.911984,1.5801764
387,Dactinomycin,SIDM01247,-4.1114440000000005,-4.184679
388,Savolitinib,SIDM00498,3.170055,2.9252837
389,AT13148,SIDM00553,2.563086,2.5099394
390,BMS-536924,SIDM00098,1.567103,2.8289807
391,Ulixertinib,SIDM00562,1.6422665,3.0332315
392,Rapamycin,SIDM00551,-2.154716,-2.6885903
393,WIKI4,SIDM01042,3.506587,3.2015545
394,VX-11e,SIDM00174,3.6894465,1.3764335
395,LY2109761,SIDM00043,3.732904,4.436313
396,ABT737,SIDM00596,1.641959,2.1851187
397,GSK343,SIDM00320,4.575544,4.2175126
398,NVP-ADW742,SIDM00227,1.937065,4.0289745
399,VX-11e,SIDM01011,2.747541,2.3058503
400,VX-11e,SIDM00929,4.044428,3.478645
401,MK-2206,SIDM00205,1.845901,2.396363
402,Docetaxel,SIDM01149,-4.667986,-0.7742896
403,AGI-6780,SIDM00111,2.95189,3.9216273
404,Alpelisib,SIDM00969,2.995513,3.8091996
405,Cytarabine,SIDM00381,1.8641645,1.744013
406,SCH772984,SIDM00517,0.191666,0.9532988
407,Temozolomide,SIDM00371,6.800598,6.2729187
408,EPZ004777,SIDM00540,5.979887,3.2302868
409,Sapitinib,SIDM00111,6.242954,5.6765647
410,Uprosertib,SIDM00600,2.898558,3.1575005
411,Olaparib,SIDM00102,4.768801666666668,4.6601496
412,CZC24832,SIDM00326,5.27629,5.212031
413,EPZ004777,SIDM00621,4.540176,5.0554156
414,Entospletinib,SIDM00196,4.533911,4.0139017
415,GSK343,SIDM00859,2.119879,2.5270689
416,Buparlisib,SIDM00317,3.240819,3.957514
417,Paclitaxel,SIDM01102,-4.995604,-3.891661
418,RVX-208,SIDM00311,4.562704,5.065178
419,Afatinib,SIDM00508,2.7660165,2.1400883
420,Talazoparib,SIDM01187,1.955501,4.730873
421,Docetaxel,SIDM00553,-5.638517333333334,1.4094406
422,GSK1904529A,SIDM00379,3.2616825,3.6146429
423,AZD8186,SIDM00346,3.52969,2.6359355
424,Erlotinib,SIDM00438,3.6622155,3.4301026
425,RVX-208,SIDM00441,2.803194,3.7075129
426,Crizotinib,SIDM00362,0.665029,1.4504839
427,Cisplatin,SIDM01160,2.5753233333333334,2.8378184
428,Afuresertib,SIDM00410,1.978371,2.8363264
429,Sepantronium bromide,SIDM00104,-3.8288055,-3.7626703
430,Ruxolitinib,SIDM00444,4.8241225,3.9359076
431,Lapatinib,SIDM00591,0.924767,1.0725368
432,Niraparib,SIDM00047,3.964886,4.062497
433,IWP-2,SIDM00612,2.464473,3.857299
434,LY2109761,SIDM01114,3.947955,5.095569
435,Rapamycin,SIDM01205,-1.3802265,-2.5318227
436,Rapamycin,SIDM01133,-0.253208,-0.8539244
437,PD0325901,SIDM00632,-2.1924265,0.7630911
438,I-BRD9,SIDM00488,4.388588,5.005832
439,AZD3759,SIDM00530,1.835256,2.981063
440,EPZ5676,SIDM01155,6.61627,5.3202558
441,CZC24832,SIDM00789,4.683528,4.921489
442,Sorafenib,SIDM01092,2.350963,2.6600692
443,UMI-77,SIDM00251,4.297842,3.2870212
444,Epirubicin,SIDM00291,-0.892174,-0.47196046
445,Gefitinib,SIDM01159,2.415518,2.317929
446,BIBR-1532,SIDM00875,5.036663,3.8441696
447,Alpelisib,SIDM00316,2.395587,4.057996
448,VE-822,SIDM00953,2.300046,2.9716024
449,MIRA-1,SIDM00412,3.811724,3.3159683
450,ABT737,SIDM00407,-1.057131,-0.29831252
451,MK-8776,SIDM01122,4.884133,4.233335
452,NVP-ADW742,SIDM00127,3.747233,3.406944
453,Dasatinib,SIDM00267,-1.2230625,-0.47889653
454,Afuresertib,SIDM01064,2.037212,3.7836888
455,Epirubicin,SIDM00091,1.176432,-0.23597017
456,Leflunomide,SIDM00863,4.115445,3.6140692
457,Ipatasertib,SIDM01251,3.405487,2.769393
458,Luminespib,SIDM00311,-0.634466,-2.9743187
459,GSK2606414,SIDM00094,3.916512,4.992644
460,MK-8776,SIDM00256,0.046546,2.561424
461,Lapatinib,SIDM00444,1.875218,3.7794306
462,AMG-319,SIDM00498,5.24959,4.9256425
463,Oxaliplatin,SIDM00120,6.769869,5.657209
464,Rapamycin,SIDM00218,0.220363,0.6768074
465,WIKI4,SIDM00974,3.942065,3.7362397
466,Dactolisib,SIDM01159,-2.29367,0.12164159
467,Wnt-C59,SIDM00954,3.5327955,3.2464545
468,MN-64,SIDM00659,5.443434,4.9461417
469,Pevonedistat,SIDM00896,-2.162182,0.2272062
470,BMS-536924,SIDM00127,2.1071505,1.5418476
471,Camptothecin,SIDM00621,-4.288121,-4.007661
472,RVX-208,SIDM00577,5.465257,5.231111
473,Talazoparib,SIDM01229,3.93336,2.1037614
474,Luminespib,SIDM01122,-1.5327185,-2.1792614
475,Vorinostat,SIDM00817,1.6734839999999995,1.4244146
476,Leflunomide,SIDM00114,5.372907,5.809011
477,AZD6738,SIDM01073,1.5117795,1.537135
478,AT13148,SIDM00243,3.131637,2.3281605
479,Afatinib,SIDM00411,1.801141,2.768221
480,AZD8055,SIDM00781,1.3538535,1.4138311
481,Palbociclib,SIDM00420,1.640788,2.6337123
482,Vinorelbine,SIDM01233,-1.1501515,-1.7689072
483,AZD8186,SIDM00953,2.474786,2.689975
484,Erlotinib,SIDM00553,2.983797,2.3486712
485,Luminespib,SIDM00302,-4.1630555000000005,-3.6751072
486,Uprosertib,SIDM01098,2.121563,2.8829854
487,LY2109761,SIDM00276,5.268065,4.669731
488,Daporinad,SIDM00121,-6.6883125,-3.5276358
489,I-BRD9,SIDM01133,1.997161,4.2814813
490,Nutlin-3a (-),SIDM00241,4.1732175,4.332854
491,WEHI-539,SIDM00299,5.157189,5.326868
492,Dactolisib,SIDM01174,1.11039,1.4681908
493,PFI3,SIDM00553,3.702814,4.5190215
494,Entinostat,SIDM00438,2.304628,1.7801327
495,GSK2606414,SIDM00583,4.691187,4.378077
496,Navitoclax,SIDM00951,1.956429,1.6476955
497,Crizotinib,SIDM01174,5.483805,4.2302794
498,Cediranib,SIDM00445,2.299153,1.5153381
499,Camptothecin,SIDM00381,-1.231538,-1.6821107
500,XAV939,SIDM00846,3.0624425000000004,3.2679875
501,Trametinib,SIDM01168,-3.1913635,-2.8061047
502,Vorinostat,SIDM01168,1.299576,1.771492
503,Luminespib,SIDM00257,-3.9534415,-3.0046022
504,PD173074,SIDM00145,2.3180995,2.5762262
505,LY2109761,SIDM00241,5.026652,4.3171477
506,5-Fluorouracil,SIDM00205,2.4336475,2.7654724
507,WEHI-539,SIDM00527,2.249508,4.3090205
508,PLX-4720,SIDM00930,3.846925,3.9580185
