,drug,cell_line,IC50,prediction
225,Nutlin-3a (-),SIDM00561,4.0945045,3.2985857
226,Venetoclax,SIDM00137,2.571785,4.0146637
227,Fulvestrant,SIDM00274,4.750486,3.901686
228,5-Fluorouracil,SIDM00100,5.63894,4.9690213
229,5-Fluorouracil,SIDM00577,2.7704975000000003,4.139504
230,Gemcitabine,SIDM00406,-6.056115000000001,0.31638896
231,Trametinib,SIDM00276,0.6078845,-1.242935
232,Foretinib,SIDM00211,-2.8195885,-0.6927492
233,Olaparib,SIDM00592,3.184394333333333,3.0675592
234,Rapamycin,SIDM01198,-2.5406295,-2.321549
235,LCL161,SIDM00351,4.390575,3.698402
236,I-BET-762,SIDM00311,2.594812,3.9281025
237,PFI3,SIDM00551,4.284592,4.7754664
238,Epirubicin,SIDM01007,-0.730201,-1.3099585
239,Trametinib,SIDM00277,-4.778709,-3.4879084
240,Daporinad,SIDM01248,-6.081844,-2.0046308
241,GSK591,SIDM01259,2.766463,4.1240172
242,Ipatasertib,SIDM00045,1.643212,2.0615232
243,Vinorelbine,SIDM00243,-3.5283215,-2.844633
244,PCI-34051,SIDM00127,5.383315,5.1424117
245,Obatoclax Mesylate,SIDM00343,0.1481445,2.2727122
246,Lapatinib,SIDM01097,3.1448965,2.677977
247,Fulvestrant,SIDM01245,3.033434,2.9339738
248,Gefitinib,SIDM00411,3.6006815000000003,3.1158853
249,Cytarabine,SIDM01174,2.185022,1.907769
250,PD173074,SIDM00251,2.9319845,3.5180254
251,AZ960,SIDM00262,2.462565,2.3589067
252,Pictilisib,SIDM01175,1.3822963333333331,4.716472
253,Fulvestrant,SIDM00180,4.041735666666667,3.1139383
254,AZD5363,SIDM00489,2.650234,3.0276713
255,Taselisib,SIDM01168,3.154225,2.6265633
256,Vinorelbine,SIDM00241,-4.715336,-3.7932577
257,Dasatinib,SIDM01179,-0.720077,1.9611374
258,Taselisib,SIDM00379,0.889672,2.5485697
259,Palbociclib,SIDM00612,2.641363,4.136274
260,LCL161,SIDM00003,4.0859805,3.5869637
261,5-Fluorouracil,SIDM00294,3.9500155,3.969823
262,BMS-536924,SIDM00328,2.9190446666666667,1.9503984
263,AZD3759,SIDM00332,3.319757,4.098684
264,Docetaxel,SIDM00292,0.8797800000000001,2.113314
265,AGI-5198,SIDM00535,4.771706,5.534856
266,Ulixertinib,SIDM01042,2.359009,2.4230494
267,PFI3,SIDM00498,6.365487,5.3310747
268,GDC0810,SIDM00668,5.126475,4.335138
269,Olaparib,SIDM00362,2.8739833333333333,2.4649696
270,AZD5582,SIDM00276,2.0408625,2.284144
271,Ulixertinib,SIDM00472,2.0878955,3.2027164
272,Cytarabine,SIDM00103,-0.2323864999999999,0.37657896
273,BMS-345541,SIDM01183,2.9759905,3.7537751
274,WEHI-539,SIDM01237,4.975629,5.135718
275,I-BET-762,SIDM00269,3.538503,3.3364835
276,Irinotecan,SIDM00490,2.457388,3.117185
277,Rapamycin,SIDM00299,-1.912017,-1.423637
278,AGI-6780,SIDM00487,1.9894675,2.6048636
279,I-BRD9,SIDM01161,3.251631,4.2712064
280,AGI-6780,SIDM00384,1.8777975,2.1952617
281,Sorafenib,SIDM00394,2.895863,3.794624
282,PRT062607,SIDM00445,2.490511,3.3457565
283,Venetoclax,SIDM00244,1.250362,1.394531
284,WEHI-539,SIDM00230,1.758589,2.7539234
285,AZD5363,SIDM00287,1.973799,2.3666296
286,Venetoclax,SIDM00591,3.659964,2.952421
287,LY2109761,SIDM01097,4.106565,4.3622975
288,PD173074,SIDM00900,2.3730075,2.1359682
289,MIM1,SIDM00267,6.0540615,3.8180618
290,Cytarabine,SIDM00889,-0.3630185,0.07001923
291,Navitoclax,SIDM00003,3.9397805,3.0062706
292,EPZ5676,SIDM00182,6.135035,4.481051
293,Cisplatin,SIDM01126,3.9735335,2.4630117
294,I-BET-762,SIDM00596,4.113896,4.8338876
295,Venetoclax,SIDM00410,2.613005,2.5595288
296,Wnt-C59,SIDM00487,3.801245,3.1432023
297,Venetoclax,SIDM00317,4.192805,4.9483933
298,Gefitinib,SIDM00114,2.2689065,2.6908147
299,GSK343,SIDM00233,2.061676,2.2678227
300,Lapatinib,SIDM00294,2.563656,3.6892915
301,Temozolomide,SIDM00308,4.222878,5.000836
302,Palbociclib,SIDM00261,0.8464075,1.8206855
303,Cisplatin,SIDM01120,4.001759000000001,2.909319
304,MN-64,SIDM00929,3.755184,4.360272
305,Buparlisib,SIDM01120,0.789396,1.5219126
306,Alpelisib,SIDM00098,3.496079,2.894133
307,Sabutoclax,SIDM00490,0.001984,-0.74822307
308,GDC0810,SIDM00968,4.705886,5.2084603
309,BMS-345541,SIDM00193,3.102164,3.4048498
310,EPZ5676,SIDM00490,5.54962,5.5082755
311,Bortezomib,SIDM00224,-4.071532,-2.0864668
312,Wnt-C59,SIDM00863,3.5807945,3.0663214
313,Epirubicin,SIDM00969,-2.426152,-1.881691
314,Entinostat,SIDM01174,4.013143,3.318112
315,Temozolomide,SIDM00679,6.100115499999999,5.7014136
316,Luminespib,SIDM00262,-3.9517595,-2.899494
317,Ruxolitinib,SIDM00379,4.9440355,4.1301227
318,Bortezomib,SIDM01247,-5.500026999999999,-4.1011925
319,WEHI-539,SIDM00099,3.253536,5.8810716
320,EPZ5676,SIDM00863,4.76242,4.471652
321,EPZ004777,SIDM01229,4.97649,5.7415767
322,VE-822,SIDM00969,3.22522,3.6163435
323,Cytarabine,SIDM00291,-0.2901355,-0.6919292
324,Linsitinib,SIDM00896,1.934799,1.668864
325,Afatinib,SIDM00259,2.400847,2.2276514
326,Entospletinib,SIDM00174,1.896645,3.9079657
327,Bortezomib,SIDM01259,-4.0084605,-3.9904618
328,Daporinad,SIDM00969,-4.924004500000001,-3.3798633
329,WZ4003,SIDM00214,5.218119,3.6534047
330,Dasatinib,SIDM00362,-0.4095574999999999,-1.210203
331,Gefitinib,SIDM00814,0.593249,1.7782665
332,OTX015,SIDM00948,0.638797,1.4602165
333,Luminespib,SIDM01149,-2.545362,-3.2200098
334,LY2109761,SIDM00129,3.847594,4.486059
335,Leflunomide,SIDM00606,5.275534,5.0991282
336,Buparlisib,SIDM00202,0.967829,0.9734838
337,Wee1 Inhibitor,SIDM00833,2.82932,3.6113315
338,EPZ004777,SIDM00680,5.510254,5.4308124
339,Cyclophosphamide,SIDM00299,6.405926,6.0629888
340,GSK269962A,SIDM00241,1.0365766666666667,3.5911279
341,Niraparib,SIDM00203,1.661607,2.7192264
342,Sapitinib,SIDM01047,4.82056,2.6914651
343,Navitoclax,SIDM00583,2.9692115,3.9064677
344,NVP-ADW742,SIDM00216,2.513372,2.137871
345,GSK343,SIDM00537,4.1533595000000005,3.5582774
346,Entospletinib,SIDM00292,6.317088,6.0771885
347,Dasatinib,SIDM00374,0.2553125,0.18826059
348,Wnt-C59,SIDM01140,2.4496845,2.817424
349,AGI-5198,SIDM00679,3.27339,4.663034
350,Entospletinib,SIDM00612,4.325022,4.9900355
351,VE-822,SIDM01161,4.471274,3.8808303
352,Navitoclax,SIDM00781,3.7410515,4.3385816
353,BIBR-1532,SIDM00411,7.143874,5.8790054
354,WIKI4,SIDM01228,4.718245,3.7204752
355,AZD7762,SIDM00308,-2.1446400000000003,-1.2730162
356,Taselisib,SIDM00377,2.215733,2.479598
357,Trametinib,SIDM00332,0.167775,2.0511134
358,NVP-ADW742,SIDM00623,3.990899,3.1196246
359,Paclitaxel,SIDM00623,-0.3280005,-0.6150755
360,Dinaciclib,SIDM00953,-3.199104,-2.7034566
361,AZ6102,SIDM00381,3.605799,4.366528
362,PD0325901,SIDM00538,-0.761603,1.1516845
363,SB505124,SIDM00834,5.122068333333333,4.209199
364,Foretinib,SIDM00145,-0.824944,-0.45894676
365,UMI-77,SIDM00951,1.841839,1.8238614
366,SCH772984,SIDM00688,0.682466,2.021159
367,SCH772984,SIDM00101,5.113751,4.234837
368,Leflunomide,SIDM01179,5.464151,5.231987
369,Camptothecin,SIDM00808,-3.578196,-3.9369702
370,Cisplatin,SIDM00655,3.205945,2.4360762
371,ML323,SIDM00091,5.815691,5.1935353
372,Cytarabine,SIDM00793,2.4838105,0.9418048
373,XAV939,SIDM00465,2.3437755,3.9049106
374,P22077,SIDM00225,6.186332,5.361631
375,Dactinomycin,SIDM00896,-5.447863,-2.650794
376,VE821,SIDM00202,1.774238,2.8577867
377,Tamoxifen,SIDM00659,4.385847,3.7259912
378,AZD8186,SIDM00320,4.3040115,4.2998724
379,AGI-6780,SIDM00721,4.435917,3.8646557
380,Sepantronium bromide,SIDM01237,1.5040505,-2.342245
381,PRT062607,SIDM00267,5.522811,3.9948263
382,MK-2206,SIDM00291,2.937705,2.9965878
383,NVP-ADW742,SIDM00291,1.479178,3.0968978
384,I-BRD9,SIDM00954,3.012512,4.518271
385,MIM1,SIDM00528,4.5494145,3.516652
386,GSK343,SIDM01237,4.1287665,4.641604
387,PCI-34051,SIDM01146,5.254273,4.227922
388,Camptothecin,SIDM00846,-0.935752,-1.456008
389,AGI-5198,SIDM00488,3.996352,4.8269196
390,ABT737,SIDM00783,2.609518,2.1440747
391,Nilotinib,SIDM00551,2.9142015,2.8962665
392,Dactolisib,SIDM00834,-0.793244,0.19158843
393,PRT062607,SIDM00537,2.421899,3.1581821
394,Paclitaxel,SIDM00930,-4.014879,-1.888074
395,Nutlin-3a (-),SIDM00244,1.181207,4.0093594
396,P22077,SIDM00251,5.683281,4.777853
397,Nutlin-3a (-),SIDM00056,1.2570045,4.146561
398,Olaparib,SIDM00832,4.6057060000000005,4.5898366
399,VE-822,SIDM00311,3.748564,4.3380847
400,WZ4003,SIDM00064,3.639677,4.3335643
401,Sapitinib,SIDM00528,1.63835,2.9754848
402,CZC24832,SIDM00530,3.958052,4.997544
403,Afuresertib,SIDM00418,4.189661,4.8774543
404,Osimertinib,SIDM00501,1.212643,2.0302176
405,Lapatinib,SIDM00528,2.610317,1.520643
406,AGI-5198,SIDM01248,4.497065,5.2274837
407,Entospletinib,SIDM00488,3.777695,4.3037086
408,Navitoclax,SIDM00099,2.8614335000000004,4.7126403
409,Dactinomycin,SIDM00291,-3.694568,-1.1616974
410,Gemcitabine,SIDM00218,-0.2617746666666665,5.68146
411,Ipatasertib,SIDM00680,3.332542,3.9522004
412,Osimertinib,SIDM00842,-0.224872,1.8364477
413,PD173074,SIDM00841,3.8262995,4.5861
414,MIM1,SIDM01006,2.4401835,3.4763107
415,Oxaliplatin,SIDM00261,2.5801685,2.7212968
416,Dabrafenib,SIDM00198,4.2985525,4.023937
417,Dactolisib,SIDM00252,-2.6214495,-0.5738821
418,BIBR-1532,SIDM00276,5.502198,4.1379457
419,Vinorelbine,SIDM00101,-1.6076185,1.3962679
420,Camptothecin,SIDM00190,-0.686061,-1.3156979
421,MN-64,SIDM00900,4.244422,3.963943
422,Afatinib,SIDM00100,2.8319343333333333,3.0183694
423,PCI-34051,SIDM00218,6.75736,7.100451
424,LCL161,SIDM00127,4.220872,4.230601
425,Niraparib,SIDM00154,2.54316,3.268433
426,P22077,SIDM00389,2.607338,2.996412
427,Navitoclax,SIDM00627,1.6490115,2.7324102
428,Palbociclib,SIDM00317,3.3622365,4.542738
429,Daporinad,SIDM00923,-2.722994,-3.0257878
430,Entinostat,SIDM00875,1.512616,1.2514732
431,AZD4547,SIDM00274,4.8752665,3.483483
432,WIKI4,SIDM00199,4.843841,4.080902
433,AGI-6780,SIDM00420,3.5849025,3.5313609
434,Entospletinib,SIDM00269,4.006443,3.7367823
435,Erlotinib,SIDM00864,1.888276,2.4572809
436,Osimertinib,SIDM00261,0.486044,1.2871801
437,Bortezomib,SIDM00362,-6.196907,-4.418839
438,Linsitinib,SIDM00483,6.199779,4.1336884
439,Ruxolitinib,SIDM00326,4.9836785,4.2328734
440,Cisplatin,SIDM01179,1.113622,2.4695206
441,Uprosertib,SIDM00257,3.3305,1.9766669
442,Temozolomide,SIDM00091,7.1055475,6.964628
443,AZD4547,SIDM00549,2.5605256666666665,2.0419455
444,Oxaliplatin,SIDM00199,4.7559425,4.7295213
445,GSK591,SIDM00606,3.037041,4.160543
446,BMS-345541,SIDM00528,4.370221,2.8532696
447,AZD5363,SIDM01259,1.318455,2.38096
448,Nutlin-3a (-),SIDM00422,1.19188,3.562638
449,AZD8186,SIDM00287,2.639633,1.8479408
450,P22077,SIDM01233,3.61517,5.54092
451,I-BET-762,SIDM00631,3.2114085,4.4934688
452,AZD7762,SIDM00962,-2.107772,-2.159637
453,Oxaliplatin,SIDM00490,5.10178,5.128308
454,MN-64,SIDM01095,4.413903,4.6120133
455,VX-11e,SIDM01114,3.327074,2.8053694
456,Sorafenib,SIDM00758,3.069876,2.9518561
457,AZD5363,SIDM00393,2.461258,2.596124
458,Vinblastine,SIDM00101,-0.993758,4.5887427
459,Irinotecan,SIDM00266,-0.746212,-0.3024814
460,CZC24832,SIDM00976,5.170916,5.2832294
461,LY2109761,SIDM01019,4.331911,4.536845
462,Navitoclax,SIDM00976,2.1822395,3.4825335
463,Alpelisib,SIDM00655,2.085778,1.9970586
464,Luminespib,SIDM00781,-3.1790285,-1.8805408
465,MK-8776,SIDM00501,4.485862,4.1113095
466,AGI-6780,SIDM00834,4.4001215,4.149339
467,Wnt-C59,SIDM00520,4.016253,4.238276
468,VX-11e,SIDM00699,5.2088035,3.9187765
469,Wnt-C59,SIDM00308,2.103418,3.0208442
470,Talazoparib,SIDM00889,0.6598839999999999,2.0827003
471,Luminespib,SIDM00231,-2.621484,-3.0052366
472,AZD8186,SIDM00044,3.1520885,2.7346992
473,Dactinomycin,SIDM00841,-4.539130999999999,-0.0880628
474,Afuresertib,SIDM00596,3.938672,4.367844
475,UMI-77,SIDM00576,1.64442,1.8458953
476,Irinotecan,SIDM00483,6.401319,4.3703704
477,Dactolisib,SIDM00417,-0.9407235,-1.4009721
478,GSK591,SIDM01159,3.87424,4.962877
479,AZ6102,SIDM00099,3.814975,5.740777
480,WIKI4,SIDM00783,4.171555,3.7319252
481,LY2109761,SIDM00875,3.186345,4.343082
482,P22077,SIDM01259,3.514552,3.8349683
483,PFI3,SIDM00859,3.935501,3.6108642
484,Erlotinib,SIDM00917,1.8647195,2.163209
485,Entinostat,SIDM00154,1.942415,1.7754352
486,Vinorelbine,SIDM01019,-3.138807,-2.195525
487,PLX-4720,SIDM00719,5.752554333333333,4.3171763
488,Sepantronium bromide,SIDM00813,-5.8352765,-5.3889413
489,Buparlisib,SIDM00196,0.569856,1.0335327
490,NVP-ADW742,SIDM00242,0.366901,1.4574275
491,PD0325901,SIDM00958,-0.4800689999999999,0.75632375
492,PFI3,SIDM00120,6.033199,6.1723394
493,Vinblastine,SIDM01259,-5.466712,2.4150844
494,Niraparib,SIDM01132,2.600782,3.6919305
495,Ibrutinib,SIDM00438,3.256506,4.9382634
496,PD173074,SIDM00214,4.1872295,2.9188023
497,Uprosertib,SIDM00969,2.75687,2.823461
498,ML323,SIDM00789,4.157917,4.3206444
499,MK-1775,SIDM00384,-1.125033,0.75772744
500,AZD7762,SIDM00532,-0.2923813333333333,-0.37871364
501,EPZ004777,SIDM00291,4.893466,4.744689
502,VE-822,SIDM00277,0.546652,1.0364939
503,GDC0810,SIDM00732,4.224078,4.850032
504,Vinorelbine,SIDM00120,-4.442603,-0.6412503
505,AZD5363,SIDM00274,4.272863,3.9284544
506,LCL161,SIDM00224,4.667973,3.8250883
507,Nutlin-3a (-),SIDM01155,4.407036,4.825511
508,GDC0810,SIDM00127,6.251314,4.297232
509,PLX-4720,SIDM01114,4.3199250000000005,3.199833
