,drug,cell_line,IC50,prediction
126,Nutlin-3a (-),SIDM00781,4.645875,4.9221325
127,Epirubicin,SIDM00680,-0.650654,-1.059976
128,LY2109761,SIDM00968,4.330641,5.837184
129,Ibrutinib,SIDM00875,1.71644,3.5717797
130,Paclitaxel,SIDM00362,-4.231375,-1.6743511
131,Entinostat,SIDM00444,0.687441,3.0418572
132,I-BET-762,SIDM00211,0.743139,2.934259
133,Nilotinib,SIDM00781,4.650303,3.012781
134,AZD5582,SIDM01140,0.179745,2.2385535
135,Buparlisib,SIDM00968,0.53668,1.5537909
136,Dabrafenib,SIDM00393,3.1517875,4.8406324
137,Sorafenib,SIDM00875,2.771465,3.5508788
138,MK-8776,SIDM01259,1.197682,1.8583057
139,EPZ004777,SIDM00211,3.198339,3.7582989
140,PFI3,SIDM00418,7.251931,6.9985037
141,AT13148,SIDM00420,2.264557,4.250602
142,GSK343,SIDM00680,4.8720255,3.7688875
143,WZ4003,SIDM01120,5.513699,4.1247277
144,AZD6738,SIDM00549,0.7399895,0.9618208
145,AZD5363,SIDM00491,2.950872,3.010958
146,Afatinib,SIDM00350,-2.1258513333333333,1.0789758
147,Dabrafenib,SIDM00491,3.8811935,3.5532062
148,Cyclophosphamide,SIDM00491,4.925137,5.145072
149,CZC24832,SIDM00549,4.584455,3.9091816
150,P22077,SIDM00211,2.258049,3.309085
151,WIKI4,SIDM00211,2.230729,3.2937322
152,GSK2578215A,SIDM00424,3.11972,3.4809504
153,Paclitaxel,SIDM00114,1.202586,-0.9899375
154,Ruxolitinib,SIDM00549,4.454477499999999,3.2160115
155,Erlotinib,SIDM00680,2.541306,2.66297
156,Ulixertinib,SIDM00680,1.5474584999999998,0.30277193
157,Venetoclax,SIDM00202,-0.816239,1.5985658
158,LY2109761,SIDM01259,5.708691,4.6269417
159,LCL161,SIDM00875,4.169178499999999,3.0021813
160,Wnt-C59,SIDM00211,2.5460495,3.1454139
161,Olaparib,SIDM00527,3.6900023333333336,3.7039227
162,Rapamycin,SIDM00424,-2.9750355,-2.4951127
163,P22077,SIDM01133,1.826458,4.991156
164,Tamoxifen,SIDM00781,4.6205875,4.044312
165,ABT737,SIDM00491,1.287163,2.2883015
166,Buparlisib,SIDM00935,-0.393454,0.34161964
167,Vinorelbine,SIDM00420,-3.571994,-2.0231261
168,NVP-ADW742,SIDM00875,1.968323,2.6612234
169,SCH772984,SIDM00444,4.016458,3.9856176
170,Cisplatin,SIDM00114,2.277400333333333,3.1879678
171,Docetaxel,SIDM00350,-1.8566833333333328,-1.4025449
172,Vinorelbine,SIDM00266,-5.2091905,-2.3933723
173,Vorinostat,SIDM00202,0.2186605,0.6029989
174,Nutlin-3a (-),SIDM00424,3.7390925,3.5253835
175,AMG-319,SIDM00491,5.046777,3.921311
176,AZD6738,SIDM00343,2.6245425,1.901217
177,Entospletinib,SIDM00808,1.689908,3.117453
178,Linsitinib,SIDM00274,2.6650025,3.7844496
179,Afuresertib,SIDM00875,2.849733,2.7001657
180,BMS-536924,SIDM00420,2.764048,1.9443614
181,Sapitinib,SIDM01007,3.298775,3.9038107
182,Linsitinib,SIDM00211,1.608673,2.2319295
183,Temozolomide,SIDM00491,5.955324,5.7578926
184,Savolitinib,SIDM00420,3.749928,3.4972498
185,Dasatinib,SIDM00424,0.608234,-0.8588474
186,Vinorelbine,SIDM01140,-5.021656500000001,-3.0785084
187,Lapatinib,SIDM01133,3.264684,4.048993
188,MN-64,SIDM00527,5.211083,5.1551
189,GSK591,SIDM00274,4.835118,4.8690786
190,Afuresertib,SIDM01149,1.343966,2.864517
191,GDC0810,SIDM00393,4.588456,4.6225142
192,ML323,SIDM00680,5.895678,4.2045326
193,EPZ004777,SIDM00968,5.921047,5.049506
194,Venetoclax,SIDM01259,2.784415,1.3827518
195,Dasatinib,SIDM01007,-0.145631,-0.88438463
196,GDC0810,SIDM00202,4.803162,4.4474134
197,VX-11e,SIDM00393,2.631102,2.140266
198,WZ4003,SIDM00680,4.575023,2.8471222
199,Nilotinib,SIDM00491,3.2426395,2.382736
200,Pevonedistat,SIDM00243,1.781531,1.5949392
201,Cytarabine,SIDM00448,2.0157805,0.903978
202,Dinaciclib,SIDM01120,0.40154,-1.2203368
203,LCL161,SIDM00350,4.6862225,3.408021
204,VX-11e,SIDM00875,1.927594,1.4029506
205,Vinorelbine,SIDM00260,-4.4438485,-2.7078996
206,Uprosertib,SIDM00549,3.3785855,0.80359596
207,PD0325901,SIDM00448,2.6422415,2.149954
208,Paclitaxel,SIDM00266,-5.0491905,-2.5852656
209,Linsitinib,SIDM00444,1.350633,3.4790187
210,Gemcitabine,SIDM00260,-0.3237959999999999,3.8200688
211,VE-822,SIDM01120,4.82627,4.332942
212,Leflunomide,SIDM00680,5.580855,3.8429794
213,Wnt-C59,SIDM00202,4.214672,3.3985372
214,Tamoxifen,SIDM00350,3.901269,3.5670002
215,Ibrutinib,SIDM00114,3.989251,4.999915
216,Sapitinib,SIDM01120,5.596136,4.4434185
217,LY2109761,SIDM00808,4.954051,4.761656
218,GSK2578215A,SIDM00202,4.565875,3.498822
219,GSK1904529A,SIDM00211,1.7811235,3.05303
220,LY2109761,SIDM00243,4.132379,5.888071
221,AZ960,SIDM01120,1.437253,2.8981009
222,Bortezomib,SIDM01140,-5.017031,-4.1490726
223,Alisertib,SIDM00243,1.454346,3.0059996
224,Uprosertib,SIDM00393,2.8955140000000004,3.1582685
225,Alpelisib,SIDM00935,0.340326,1.308082
226,Lapatinib,SIDM00418,6.878608,4.662611
227,Wnt-C59,SIDM00420,3.3633485,4.2712736
228,Dasatinib,SIDM00420,-2.048782,-0.8909544
229,UMI-77,SIDM01120,2.420212,3.2798133
230,Pevonedistat,SIDM00549,-0.0527265,-1.1796873
231,AZD5582,SIDM00343,2.3852305,2.2682939
232,Entinostat,SIDM00243,-0.9394455,2.911893
233,Sepantronium bromide,SIDM01259,-6.066836,-4.2470083
234,AZ6102,SIDM00424,1.869018,3.3606205
235,AZD8186,SIDM00211,2.5983315,1.9353323
236,AZD5363,SIDM00781,4.395973,3.3472874
237,Afuresertib,SIDM01259,1.165507,2.3822353
238,WEHI-539,SIDM01120,1.381188,4.011589
239,VE821,SIDM00274,4.173407,5.3825254
240,P22077,SIDM00343,6.022405,5.024806
241,Tamoxifen,SIDM00274,4.788972,4.2000914
242,Erlotinib,SIDM00260,3.841822,2.6908293
243,Cediranib,SIDM01149,1.660907,1.4207717
244,UMI-77,SIDM00266,2.187277,1.7959536
245,NVP-ADW742,SIDM01140,1.405699,3.1976342
246,AT13148,SIDM00202,4.270733,4.082018
247,AZD4547,SIDM00875,2.310328333333333,2.4323468
248,PD0325901,SIDM00211,0.7975329999999999,0.23184845
249,GSK1904529A,SIDM00424,1.8853415,3.0918007
250,UMI-77,SIDM01149,2.689225,2.5380576
251,Uprosertib,SIDM01120,-0.555717,2.3457098
252,Foretinib,SIDM00549,0.2102295,-1.4194007
253,MK-2206,SIDM00491,2.765089,2.6504292
254,Uprosertib,SIDM01259,1.828244,1.3104563
255,GSK2606414,SIDM01120,3.938427,3.89921
256,GSK1904529A,SIDM01149,2.2574965,3.3211818
257,I-BRD9,SIDM00935,3.135239,4.711871
258,XAV939,SIDM00968,3.763885,3.9205751
259,Lapatinib,SIDM01259,2.6018265,2.5835185
260,Wnt-C59,SIDM00274,3.795267,4.2801704
261,PCI-34051,SIDM00424,2.50331,3.612594
262,GSK2606414,SIDM01007,2.384107,2.9555402
263,MK-2206,SIDM00549,2.668046,1.6209854
264,Sorafenib,SIDM01149,1.692076,3.196662
265,LCL161,SIDM00808,3.97271,3.6332774
266,Savolitinib,SIDM00448,2.07402,2.2353334
267,Talazoparib,SIDM00393,2.337162,2.8092687
268,WZ4003,SIDM00527,4.723702,3.5690317
269,Taselisib,SIDM00527,2.097335,2.266422
270,5-Fluorouracil,SIDM00781,3.0688195,3.1635532
271,GSK1904529A,SIDM00350,4.062353,3.456161
272,Sabutoclax,SIDM00393,-0.60232,-0.24526256
273,Dabrafenib,SIDM00274,6.268222,4.7443094
274,EPZ5676,SIDM00350,5.803741,4.388814
275,Cediranib,SIDM00418,5.430873,2.6575646
276,WIKI4,SIDM00424,3.460579,3.4155262
277,Rapamycin,SIDM00448,-4.452037,-2.3473992
278,MK-2206,SIDM00680,2.6479235,2.2546136
279,Alisertib,SIDM00420,2.63949,2.9800315
280,VE821,SIDM00211,2.493898,2.3031445
281,ML323,SIDM01259,3.547115,3.5096653
282,AZD5582,SIDM01259,1.246646,0.6800597
283,EPZ004777,SIDM00343,5.898426,4.268456
284,ABT737,SIDM00274,2.09811,2.6674428
285,ABT737,SIDM00444,3.731836,2.7120852
286,Trametinib,SIDM00260,-0.782689,-2.3332937
287,LCL161,SIDM00202,4.113601,4.13381
288,Vorinostat,SIDM01133,0.5563325,1.3585993
289,Luminespib,SIDM00202,-1.6579375,-2.3048193
290,VX-11e,SIDM00260,1.7899440000000002,1.6948901
291,AGI-6780,SIDM00781,3.8211925,3.5968027
292,Docetaxel,SIDM00680,-2.660092666666667,-2.5514295
293,BMS-345541,SIDM01007,1.003175,2.446932
294,LGK974,SIDM00875,2.6257815,2.808243
295,Wee1 Inhibitor,SIDM00202,0.8754785,2.3668041
296,PD173074,SIDM00448,3.861221,2.9295523
297,Venetoclax,SIDM00781,3.949764,3.7471256
298,OF-1,SIDM00243,4.444434,4.202359
299,Buparlisib,SIDM00211,0.119759,0.5610884
300,I-BET-762,SIDM00418,3.217218,5.084974
301,Leflunomide,SIDM00808,2.986114,3.930553
302,Trametinib,SIDM00424,2.033874,2.1793492
303,AZD5363,SIDM01140,0.697151,2.9348154
304,WZ4003,SIDM00781,4.962396,3.8513162
305,MIM1,SIDM00350,3.710919,3.315463
306,Ipatasertib,SIDM00781,4.903491,3.7648077
307,Afatinib,SIDM01149,2.120245333333333,2.015437
308,Vorinostat,SIDM00875,1.452315,1.040348
309,NVP-ADW742,SIDM00781,3.897338,3.2501729
310,Entospletinib,SIDM00420,3.211793,4.0343275
311,AZ960,SIDM00393,2.046373,3.255187
312,Alpelisib,SIDM01149,2.064495,3.0686066
313,Cyclophosphamide,SIDM01140,5.079008,5.6871123
314,Linsitinib,SIDM01140,2.3735635,2.8473287
315,Cediranib,SIDM00420,1.552152,2.061931
316,Tamoxifen,SIDM00420,3.31921,4.2293997
317,RVX-208,SIDM00527,5.223967,5.3539286
318,AZD7762,SIDM00243,-1.832382,0.17920598
319,Afuresertib,SIDM01007,0.397789,2.4558063
320,AGI-5198,SIDM00266,3.910927,3.7116504
321,NVP-ADW742,SIDM00420,3.751762,4.109062
322,Talazoparib,SIDM00274,4.954752,2.826397
323,Cisplatin,SIDM00968,2.8316836666666667,2.6734462
324,AZ960,SIDM00243,0.899643,3.4290795
325,BIBR-1532,SIDM00549,4.520721,3.840752
326,Afuresertib,SIDM00781,4.159057,3.3049798
327,OF-1,SIDM00393,4.429658,4.2566433
328,MK-1775,SIDM00362,-1.417054,-0.75203496
329,5-Fluorouracil,SIDM00393,4.669611,3.8981483
330,VE-822,SIDM01259,1.325007,1.3024923
331,AGI-6780,SIDM00808,2.2907135,2.9987822
332,PD173074,SIDM00393,4.1829920000000005,2.9819689
333,Linsitinib,SIDM01149,1.198106,2.6489978
334,Tamoxifen,SIDM00549,2.4706745000000003,2.750876
335,Entinostat,SIDM01259,1.4925435,1.2225891
336,Vinorelbine,SIDM00448,-1.6582439999999998,-2.708212
337,GSK343,SIDM00527,3.000135,4.4028955
338,Dasatinib,SIDM00968,-0.91993,0.18485129
339,Lapatinib,SIDM00549,2.4481265,2.0771317
340,Crizotinib,SIDM00527,2.3869225,3.0774143
341,WZ4003,SIDM00491,5.650349,3.293352
342,GSK1904529A,SIDM00202,3.806523,3.4289184
343,PLX-4720,SIDM00350,4.185975,3.5432293
344,Wee1 Inhibitor,SIDM00527,1.6489280000000002,2.8034828
345,MN-64,SIDM00808,4.944032,4.3098316
346,Sorafenib,SIDM00211,-1.6481095,2.146786
347,GSK343,SIDM00935,3.3152275,3.6668816
348,MN-64,SIDM00680,5.773968,4.2784557
349,Dactinomycin,SIDM00808,-5.3574745,-3.0409665
350,BMS-345541,SIDM00274,4.464733,3.6422346
351,Ruxolitinib,SIDM01140,3.659922,4.285676
352,Fulvestrant,SIDM00260,2.947950666666667,3.680482
353,Taselisib,SIDM00202,1.257505,2.1954596
354,Pictilisib,SIDM00491,0.443116,3.121398
355,MIRA-1,SIDM00448,4.883614,4.6959734
356,Irinotecan,SIDM01007,2.856015,1.2191728
357,VE-822,SIDM00781,4.814172,3.7838392
358,Pictilisib,SIDM00968,0.682455,3.7070482
359,Crizotinib,SIDM00808,1.8384135,1.9788653
360,Venetoclax,SIDM00343,2.583674,3.4382405
361,MIRA-1,SIDM00202,5.16672,4.900297
362,UMI-77,SIDM00781,4.559414,3.3332512
363,Afuresertib,SIDM00260,3.18859,3.2379441
364,Palbociclib,SIDM00202,1.3875995,2.632396
365,AGI-5198,SIDM01007,4.472186,4.041279
366,AZ960,SIDM00968,3.149369,2.0760367
367,AZD3759,SIDM00350,0.523112,2.0767348
368,WEHI-539,SIDM00968,5.781788,4.624981
369,GSK2578215A,SIDM00393,5.319082,4.13756
370,AT13148,SIDM00274,6.333554,4.773006
371,PFI3,SIDM00260,5.929181,5.8602386
372,Epirubicin,SIDM00781,1.12443,-0.5899262
373,Rapamycin,SIDM00781,-0.1076074999999999,-1.8757688
374,AZD5582,SIDM00680,4.280206,2.1716247
375,GSK343,SIDM01120,3.7352915,4.5574045
376,AZD6738,SIDM00114,3.843737,2.4266906
377,BMS-345541,SIDM01140,1.889851,3.0633874
378,Lapatinib,SIDM00680,3.498523,1.8985976
379,Leflunomide,SIDM00274,6.129707,5.1348667
380,Alisertib,SIDM00114,3.6419805,2.938219
381,Cediranib,SIDM00266,1.030477,0.83984965
382,PLX-4720,SIDM00274,5.6724975,3.5999756
383,Docetaxel,SIDM00266,-6.825183,-2.6558456
384,Sapitinib,SIDM00343,5.489993,4.199413
385,AZ960,SIDM00448,2.679338,1.4276181
386,Ulixertinib,SIDM00418,2.7908245,3.3749616
387,P22077,SIDM01149,1.931226,3.6428125
388,Dasatinib,SIDM00935,-3.072882,-1.9448763
389,AZ960,SIDM00260,2.977902,2.5742035
390,AZD8186,SIDM00260,3.666196,2.7971325
391,Dactolisib,SIDM01140,-3.035842,-1.6751888
392,Entospletinib,SIDM00114,5.761527,4.772773
393,Ibrutinib,SIDM00424,4.843972,3.6780019
394,Oxaliplatin,SIDM00968,3.9495775,4.820774
395,Ruxolitinib,SIDM00420,4.834789499999999,5.318084
396,Daporinad,SIDM00260,-4.675359,-1.6575695
397,Gefitinib,SIDM00491,2.890269,2.4134696
398,Bortezomib,SIDM00935,-4.784417,-3.1838474
399,PD173074,SIDM01149,2.8236875,3.021566
400,Dactinomycin,SIDM00211,-4.0351585,-3.1673908
401,Sorafenib,SIDM00424,0.607177,2.6814227
402,Afuresertib,SIDM00114,4.101359,3.9117186
403,AZD6738,SIDM00424,0.928286,1.4998078
404,Navitoclax,SIDM00350,2.1205235,2.7026014
405,Sapitinib,SIDM01140,3.100133,3.770372
406,Luminespib,SIDM00527,-3.1777225,-3.6834617
407,Dactinomycin,SIDM00968,-4.374829,-1.6234878
408,P22077,SIDM01007,3.044165,3.4889615
409,Uprosertib,SIDM01133,0.879087,2.906342
410,WIKI4,SIDM00350,5.588529,3.6479082
411,AZD3759,SIDM01149,1.810159,2.7594485
412,OF-1,SIDM00808,4.773179,3.9952545
413,Osimertinib,SIDM00362,1.072167,1.0777545
414,PD173074,SIDM00211,2.3942145,2.5915995
415,PD173074,SIDM00527,3.5028740000000003,3.521277
416,OF-1,SIDM00114,5.058366,4.7538466
417,Afatinib,SIDM00448,2.120687,2.1514218
418,Dactolisib,SIDM00274,-2.0474775000000003,-0.8999452
419,Sapitinib,SIDM00114,1.800288,3.8371952
420,Epirubicin,SIDM00211,-2.423981,-2.9406385
421,AZD6738,SIDM01149,0.8513364999999999,1.3195368
422,Entinostat,SIDM00935,1.622743,2.385367
423,Osimertinib,SIDM00343,3.190104,1.6663119
424,GSK2578215A,SIDM00343,6.123173,4.3364096
425,VE821,SIDM00350,3.620086,4.569267
426,AZD8186,SIDM00393,2.5284325,2.924455
427,RVX-208,SIDM00448,5.511085,4.1427574
428,SCH772984,SIDM00393,2.312252,3.5694172
429,Fulvestrant,SIDM00549,3.198650666666667,3.0996563
430,Sapitinib,SIDM00424,3.333537,3.4834552
431,Afatinib,SIDM00260,1.7355635,2.032416
432,ABT737,SIDM00211,-3.89514,-1.1307794
433,Gefitinib,SIDM01140,2.2074495,2.802773
434,Oxaliplatin,SIDM00680,2.278583,2.9665217
435,AT13148,SIDM00393,1.465649,4.51713
436,Epirubicin,SIDM00274,0.588542,-0.7460789
437,GSK2606414,SIDM00875,2.783806,3.3258195
438,Oxaliplatin,SIDM01259,2.422956,2.0223675
439,Vorinostat,SIDM00781,1.7878425,1.152482
440,Cisplatin,SIDM00343,3.6090706666666654,2.3817115
441,Crizotinib,SIDM01140,1.492727,2.7007003
442,AZD3759,SIDM00393,0.3573,3.0933983
443,Irinotecan,SIDM01133,3.287828,3.1428285
444,Pictilisib,SIDM00444,1.4582583333333334,4.3965263
445,Taselisib,SIDM00935,-2.028689,1.0568185
446,AMG-319,SIDM00781,7.684966,4.6532016
447,EPZ5676,SIDM00420,6.485167,5.229415
448,Niraparib,SIDM00680,3.930058,3.02915
449,Sepantronium bromide,SIDM00418,-4.867468,-3.9424977
450,Pictilisib,SIDM00549,2.283382,2.0609472
451,Wee1 Inhibitor,SIDM00418,1.5982670000000003,3.9989905
452,I-BRD9,SIDM00875,4.101288,4.6306896
453,AGI-6780,SIDM00393,4.925408,3.310954
454,Taselisib,SIDM01259,0.168268,2.450439
455,ML323,SIDM00968,4.425223,4.823573
456,OF-1,SIDM00274,5.595171,4.837807
457,Obatoclax Mesylate,SIDM00875,-1.2680815,0.9163324
458,Osimertinib,SIDM00418,3.499904,3.2395277
459,AZD8186,SIDM00448,3.943064,2.3842742
460,AZD6738,SIDM00491,2.7196285,1.4393934
461,Fulvestrant,SIDM01259,3.3148673333333334,3.0900269
462,Buparlisib,SIDM00549,0.790975,0.14988455
463,GSK2578215A,SIDM00350,5.598085,4.4248843
464,Tamoxifen,SIDM00491,4.092230499999999,3.4738739
465,Entinostat,SIDM00680,2.892097,2.3215914
466,Erlotinib,SIDM01140,2.350473,2.9522915
467,Bortezomib,SIDM00418,-2.44871,-1.7716475
468,LCL161,SIDM00680,5.151337,3.6428356
469,GSK1904529A,SIDM00393,4.763427,3.7993352
470,Wee1 Inhibitor,SIDM00350,4.122984,2.6144998
471,NVP-ADW742,SIDM01149,1.17208,2.227271
472,VE-822,SIDM00968,5.576173,4.553006
473,PRT062607,SIDM00243,2.085211,4.0623884
474,Cyclophosphamide,SIDM00362,3.507097,4.408597
475,AZD3759,SIDM00418,4.536379,3.9078422
476,WEHI-539,SIDM01133,2.291973,4.2152333
477,ML323,SIDM00808,4.159831,3.8879905
478,Temozolomide,SIDM00343,6.156746500000001,6.299388
479,XAV939,SIDM00420,4.4450195,3.8624544
480,AMG-319,SIDM00274,5.899412,4.5993357
481,Sabutoclax,SIDM00448,-1.230698,-0.4288085
482,PD173074,SIDM01133,3.677588,4.341231
483,Nutlin-3a (-),SIDM00274,5.265973499999999,5.3622217
484,Entospletinib,SIDM00491,3.336336,3.36759
485,Gemcitabine,SIDM01140,-4.1803615,3.000503
486,Oxaliplatin,SIDM00808,3.262715,2.795433
487,BMS-345541,SIDM00491,3.4568365,2.941717
488,MIM1,SIDM00243,2.153004,3.493201
489,Bortezomib,SIDM00491,-5.454847,-3.1039548
490,MK-1775,SIDM01007,-0.752273,-1.435048
491,Fulvestrant,SIDM00808,3.140089333333333,3.448217
492,Wnt-C59,SIDM00491,3.528483,3.4803452
493,Vinorelbine,SIDM00418,-1.8905415000000003,-0.5979901
494,Osimertinib,SIDM00114,0.756326,2.1364596
495,LCL161,SIDM01140,3.030616,3.5905914
496,Daporinad,SIDM00935,0.0133094999999999,-1.6895194
497,I-BET-762,SIDM01120,4.1096365,4.5384684
498,Paclitaxel,SIDM00343,0.422688,-2.4315605
499,VX-11e,SIDM00444,2.999199,2.3980818
500,Rapamycin,SIDM00491,-1.683061,-2.3838983
501,WZ4003,SIDM00274,4.087172,3.8779387
502,I-BET-762,SIDM00491,4.2099805,3.3144522
503,Trametinib,SIDM00211,1.6252019999999998,-1.0014802
504,Lapatinib,SIDM00211,2.035877,2.0417964
505,GSK2606414,SIDM00935,1.918146,3.2041588
506,Taselisib,SIDM00968,3.377079,2.6806493
507,Venetoclax,SIDM00362,0.650094,0.9244941
508,Nilotinib,SIDM00393,3.0817535,3.1532116
509,Entinostat,SIDM00274,2.663278,2.9923792
510,AZD4547,SIDM00260,3.609447,3.0572703
