,drug,cell_line,IC50,prediction
53,ABT737,SIDM00834,3.453753,2.6881695
54,PD0325901,SIDM00562,1.5770475000000002,0.8340775
55,ABT737,SIDM00962,-2.765518,-1.7975476
56,Cyclophosphamide,SIDM00099,6.269198,6.296421
57,Talazoparib,SIDM00233,0.922631,1.3459069
58,Osimertinib,SIDM00964,-1.185578,3.532278
59,Dasatinib,SIDM00407,-4.4507675,0.29381007
60,PFI3,SIDM00517,5.774298,4.4154134
61,GSK591,SIDM00826,5.81982,1.842541
62,PRT062607,SIDM01064,4.263023,2.9487607
63,Ulixertinib,SIDM00975,1.1531875,3.414905
64,Dasatinib,SIDM00276,-2.5557135,2.2118273
65,Talazoparib,SIDM00569,2.6529315,3.3612113
66,GSK591,SIDM00082,4.211547,3.7656484
67,Osimertinib,SIDM00098,1.197206,3.8338044
68,ABT737,SIDM00438,3.009115,2.684396
69,GSK591,SIDM00969,3.736686,1.4339439
70,Cyclophosphamide,SIDM00332,6.559315,5.7003875
71,Osimertinib,SIDM00218,5.205943,6.237696
72,Erlotinib,SIDM00216,0.774098,-1.7588736
73,ABT737,SIDM01093,3.100827,3.0967627
74,Cyclophosphamide,SIDM01090,4.693715,3.5395386
75,Talazoparib,SIDM00264,-1.575634,3.277659
76,GSK591,SIDM01092,5.125682,0.69819707
77,PRT062607,SIDM00196,2.453866,1.9538667
78,PFI3,SIDM00781,6.548973,5.0396123
79,Osimertinib,SIDM00577,1.449912,4.0196643
80,PD0325901,SIDM01133,2.498861,1.653976
81,PFI3,SIDM00197,5.552338,3.4680212
82,Cyclophosphamide,SIDM01163,7.034638,5.696069
83,PD0325901,SIDM00441,-2.9891745,-1.6428018
84,Ulixertinib,SIDM01237,4.1118255,4.587222
85,Ulixertinib,SIDM01149,3.181061,1.4048092
86,PRT062607,SIDM01205,2.454548,1.5778608
87,Trametinib,SIDM00679,-0.3267925,3.607356
88,Osimertinib,SIDM00632,1.606104,2.4586926
89,Erlotinib,SIDM00308,1.8881695,-1.1200364
90,Talazoparib,SIDM00289,-0.8723485,1.2200681
91,ABT737,SIDM00120,4.30424,3.0137107
92,MK-2206,SIDM00528,0.1063005,3.5874283
93,PFI3,SIDM00420,5.608977,4.781545
94,Trametinib,SIDM00655,1.68772,3.15237
95,GSK591,SIDM00384,2.74159,-0.55089897
96,Cyclophosphamide,SIDM00971,6.144244,6.097435
97,Trametinib,SIDM00579,-1.4274165,1.9405011
98,Trametinib,SIDM00551,-2.325783,1.6146286
99,GSK591,SIDM00420,4.825769,3.0162692
100,Dasatinib,SIDM00417,2.195929,3.189525
101,GSK591,SIDM01047,3.410822,0.63401365
102,PFI3,SIDM00190,6.769222,4.8602953
103,GSK591,SIDM00285,5.01086,0.800935
104,Trametinib,SIDM00343,2.1035685,4.817664
105,Osimertinib,SIDM01174,3.296387,5.7359896
106,Afuresertib,SIDM00156,4.641968,3.8518999
107,Cyclophosphamide,SIDM00224,5.429899,4.7602177
108,Dasatinib,SIDM00758,3.635058,1.817498
109,Trametinib,SIDM01245,1.474533,0.9783542
110,Cyclophosphamide,SIDM00600,4.162443,3.303695
111,PRT062607,SIDM00227,4.496437,2.7786658
112,MK-2206,SIDM00565,3.4983075,4.260498
113,PRT062607,SIDM01245,1.622944,1.9443047
114,Erlotinib,SIDM00120,3.993615,0.37144506
115,PFI3,SIDM00023,6.574526,5.0762672
116,Ulixertinib,SIDM00527,0.084038,2.5300925
117,GSK591,SIDM00487,4.956636,1.5239987
118,PRT062607,SIDM00096,1.111939,1.2119263
119,Erlotinib,SIDM01168,4.112417,0.8707515
120,Osimertinib,SIDM00864,0.917085,3.974657
121,Osimertinib,SIDM00541,0.489792,3.4665132
122,PRT062607,SIDM00264,3.211485,2.8737485
123,Osimertinib,SIDM00241,-0.786697,2.9023428
124,PD0325901,SIDM00394,0.36646,1.6602937
125,PFI3,SIDM00954,5.499537,3.9567544
126,Dasatinib,SIDM00561,-0.770378,1.5434179
127,MK-2206,SIDM00320,3.8772745,5.6773133
128,Afuresertib,SIDM00583,3.140142,4.0726533
129,Talazoparib,SIDM00182,4.579237,2.97163
130,GSK591,SIDM01183,5.000867,2.7525675
131,Erlotinib,SIDM00047,1.579238,-1.9658628
132,Talazoparib,SIDM00541,4.246713,1.5830669
133,Erlotinib,SIDM01248,3.625092,0.25083935
134,Osimertinib,SIDM00374,2.366466,3.46639
135,Trametinib,SIDM00102,0.1095984999999999,4.655143
136,Erlotinib,SIDM00233,2.6027955,-2.4203455
137,Afuresertib,SIDM00445,1.752548,2.8309922
138,PFI3,SIDM00418,7.251931,5.829391
139,ABT737,SIDM00487,1.854916,1.287182
140,Osimertinib,SIDM00951,0.48904,2.7463095
141,PRT062607,SIDM00584,3.806084,2.6321805
142,Osimertinib,SIDM00562,2.523078,3.3781168
143,Afuresertib,SIDM01102,0.152251,2.2551157
144,PRT062607,SIDM00377,3.510792,2.575679
145,GSK591,SIDM00227,5.904375,2.4339173
146,MK-2206,SIDM00483,0.7737375,4.9860644
147,Cyclophosphamide,SIDM00491,4.925137,4.4876547
148,Dasatinib,SIDM00384,1.6852874999999998,1.5747966
149,Dasatinib,SIDM00732,-0.8003655,2.872152
150,Cyclophosphamide,SIDM00520,5.858395,5.220331
151,ABT737,SIDM00833,1.47059,2.3965862
152,Erlotinib,SIDM00732,3.514076,-0.9172803
153,Osimertinib,SIDM01126,1.180275,4.033398
154,Erlotinib,SIDM00535,4.6667005,-0.1605937
155,Dasatinib,SIDM00532,-0.966262,2.8999588
156,PD0325901,SIDM00841,-3.2291755,1.1212388
157,GSK591,SIDM00543,4.801012,2.9306135
158,Erlotinib,SIDM00680,2.541306,-0.25809008
159,Ulixertinib,SIDM00680,1.5474584999999998,2.2044203
160,GSK591,SIDM01161,3.867942,1.3787833
161,Erlotinib,SIDM00416,2.9720055,-2.1027057
162,Trametinib,SIDM00003,-6.343476000000001,2.8955123
163,Dasatinib,SIDM00813,-0.8652315000000002,1.3406183
164,Cyclophosphamide,SIDM01205,3.838588,3.0284748
165,Dasatinib,SIDM00679,2.72484,3.0021815
166,ABT737,SIDM01183,1.00834,1.8109951
167,Cyclophosphamide,SIDM00833,6.045933,5.2531796
168,Ulixertinib,SIDM00277,-0.8122965,1.4368929
169,Cyclophosphamide,SIDM00346,4.244833,3.0854857
170,ABT737,SIDM00491,1.287163,2.1346872
171,PD0325901,SIDM00328,0.489395,1.9820108
172,MK-2206,SIDM01161,3.4738185,4.358323
173,Talazoparib,SIDM00543,4.692346000000001,2.8337188
174,Osimertinib,SIDM00792,2.183949,3.3284519
175,Afuresertib,SIDM00324,2.223115,2.433302
176,Dasatinib,SIDM00214,1.707145,1.6220435
177,Afuresertib,SIDM00875,2.849733,2.667498
178,Ulixertinib,SIDM00520,2.3962885,3.6935716
179,Dasatinib,SIDM00424,0.608234,1.7814403
180,Talazoparib,SIDM00954,4.441902,2.3040586
181,PRT062607,SIDM00953,1.750268,1.9460543
182,Ulixertinib,SIDM00826,-0.231676,2.0828028
183,GSK591,SIDM00274,4.835118,2.738115
184,ABT737,SIDM00837,0.126189,0.261295
185,Erlotinib,SIDM00412,2.91859,-3.014054
186,Afuresertib,SIDM01149,1.343966,2.104047
187,Dasatinib,SIDM01007,-0.145631,1.1511667
188,Trametinib,SIDM00094,-0.5363785000000001,4.674096
189,PD0325901,SIDM00216,0.127426,-0.1722069
190,GSK591,SIDM00375,4.658964,2.605097
191,Dasatinib,SIDM00100,1.339936,3.839063
192,Erlotinib,SIDM01093,3.790343,0.08149182
193,Erlotinib,SIDM00100,4.710975,1.2947049
194,Erlotinib,SIDM00472,3.680929,0.52447677
195,Ulixertinib,SIDM00792,3.2157465,2.6510413
196,Cyclophosphamide,SIDM01198,4.814448,2.8404796
197,Ulixertinib,SIDM00541,1.179475,1.2355453
198,Talazoparib,SIDM00199,1.9347755,2.97744
199,ABT737,SIDM00832,1.57355,2.1251278
200,Afuresertib,SIDM00214,2.283235,3.5868144
201,Erlotinib,SIDM00384,1.7370375,-2.1654108
202,Cyclophosphamide,SIDM00793,4.424327,3.5652006
203,Cyclophosphamide,SIDM00579,4.790483,3.023773
204,GSK591,SIDM00118,5.109239,1.2681398
205,Afuresertib,SIDM01247,1.458759,2.1932669
206,MK-2206,SIDM00102,2.2576765,5.0237665
207,Erlotinib,SIDM00632,2.4103830000000004,-1.8838058
208,Cyclophosphamide,SIDM00783,5.331018,3.3398817
209,PD0325901,SIDM00448,2.6422415,0.96067464
210,Osimertinib,SIDM00127,-1.047232,4.430502
211,Dasatinib,SIDM00600,-0.19154,1.9316306
212,Osimertinib,SIDM01090,2.991317,3.3462477
213,Cyclophosphamide,SIDM00900,4.831378,2.4913127
214,Cyclophosphamide,SIDM00814,4.976419,4.0703444
215,ABT737,SIDM00258,-5.108391,-0.83045995
216,GSK591,SIDM00550,4.889951,3.397914
217,Erlotinib,SIDM00259,2.711878,-0.8649118
218,Ulixertinib,SIDM00569,1.3288060000000002,3.4075963
219,PRT062607,SIDM01168,5.424172,3.5227692
220,Ulixertinib,SIDM01006,1.413914,0.9976948
221,Erlotinib,SIDM00565,2.709861,0.17009485
222,ABT737,SIDM00623,0.059673,2.2204115
223,Afuresertib,SIDM00846,3.936893,3.3757083
224,Ulixertinib,SIDM00098,3.4164645,2.5986512
225,PFI3,SIDM00900,4.862002,2.252908
226,GSK591,SIDM01229,2.819757,1.6696324
227,GSK591,SIDM01102,3.018776,-0.36435694
228,PFI3,SIDM00094,5.203579,5.4509153
229,Ulixertinib,SIDM00655,2.8786655,2.1489055
230,Ulixertinib,SIDM00699,3.799181,3.703175
231,PFI3,SIDM00250,5.143744,4.0666423
232,Dasatinib,SIDM00420,-2.048782,2.7772532
233,GSK591,SIDM00262,4.620466,2.1529403
234,Trametinib,SIDM00976,-0.951035,3.8922622
235,ABT737,SIDM00136,2.532962,0.95244956
236,ABT737,SIDM00104,3.896989,2.5931041
237,Ulixertinib,SIDM00324,0.4630419999999999,2.2470827
238,Osimertinib,SIDM00294,2.726514,3.7267077
239,PRT062607,SIDM00863,1.916734,1.7449684
240,Afuresertib,SIDM01259,1.165507,2.28357
241,Cyclophosphamide,SIDM01248,5.275135,4.6236954
242,MK-2206,SIDM00323,2.658339,3.8181238
243,Erlotinib,SIDM00260,3.841822,0.10873248
244,Osimertinib,SIDM00917,1.210826,3.0428512
245,ABT737,SIDM00655,3.001112,0.79967594
246,Cyclophosphamide,SIDM00501,5.903937,5.0527153
247,PD0325901,SIDM01233,-1.518136,2.3700578
248,PD0325901,SIDM00211,0.7975329999999999,-1.5399895
249,PD0325901,SIDM00530,2.4631765,3.2240245
250,Dasatinib,SIDM00180,-3.1262375,1.6367638
251,MK-2206,SIDM00491,2.765089,4.8434906
252,GSK591,SIDM00233,3.233742,-0.5799918
253,Erlotinib,SIDM00332,3.9668895,-1.206013
254,Cyclophosphamide,SIDM00885,4.745389,4.4567194
255,Osimertinib,SIDM00317,4.1789,5.9024744
256,PFI3,SIDM00216,5.369203,3.7617595
257,PRT062607,SIDM01161,2.633505,2.2316206
258,Erlotinib,SIDM00121,2.3243925,-1.747795
259,PRT062607,SIDM00606,4.604298,2.0353713
260,Ulixertinib,SIDM01159,3.6257385,3.6150806
261,MK-2206,SIDM00549,2.668046,3.3669078
262,PD0325901,SIDM00832,-1.138026,2.1681938
263,MK-2206,SIDM01163,3.2497415,6.5045495
264,Trametinib,SIDM00826,-5.1985465,2.2392285
265,ABT737,SIDM00973,2.867954,2.003768
266,PRT062607,SIDM00905,5.018491,2.6344073
267,Talazoparib,SIDM00393,2.337162,1.5906122
268,Erlotinib,SIDM01041,3.356017,-1.5694807
269,Cyclophosphamide,SIDM01183,5.630706,4.8206363
270,Talazoparib,SIDM00465,2.8377375,3.0467587
271,Talazoparib,SIDM01163,2.049918,4.671231
272,PD0325901,SIDM00631,3.126967,2.7761939
273,Ulixertinib,SIDM01145,1.88962,1.5463173
274,Erlotinib,SIDM00975,3.73004,-0.007662326
275,GSK591,SIDM00530,3.895881,3.1425622
276,ABT737,SIDM00817,1.319367,1.8214645
277,Afuresertib,SIDM00302,2.847143,2.5592
278,PFI3,SIDM01205,4.339705,3.3567326
279,GSK591,SIDM00156,4.305589,2.5869267
280,GSK591,SIDM00293,3.437551,1.8518254
281,Talazoparib,SIDM00490,0.0569499999999999,2.9151204
282,MK-2206,SIDM00680,2.6479235,4.4854517
283,Talazoparib,SIDM01047,1.8864275,1.461444
284,ABT737,SIDM00416,-1.953653,0.59287816
285,ABT737,SIDM00196,-0.059359,1.1984322
286,Erlotinib,SIDM00388,2.850189,-1.3105435
287,Talazoparib,SIDM00969,1.4324225,2.0387485
288,ABT737,SIDM00274,2.09811,1.7838142
289,ABT737,SIDM00444,3.731836,2.389091
290,Trametinib,SIDM00260,-0.782689,3.6400425
291,Erlotinib,SIDM00487,-0.57592,-1.8011436
292,ABT737,SIDM00579,-1.171803,-0.23559888
293,Erlotinib,SIDM00364,1.1249235,-1.706481
294,Talazoparib,SIDM00487,2.9220895,1.381581
295,Dasatinib,SIDM00668,0.816175,1.9987493
296,Osimertinib,SIDM00091,4.082703,5.2692604
297,Erlotinib,SIDM00508,5.381008,-0.6878959
298,PFI3,SIDM00259,5.26805,3.3637254
299,Trametinib,SIDM00834,-3.7714195,2.6363535
300,Afuresertib,SIDM00699,3.628326,3.9911535
301,Trametinib,SIDM00424,2.033874,1.2604
302,Cyclophosphamide,SIDM00638,3.614325,4.788267
303,Trametinib,SIDM00323,1.8113855,2.4424005
304,PD0325901,SIDM00501,-1.298063,2.0460367
305,PD0325901,SIDM00263,3.1317655,-0.5642938
306,PFI3,SIDM00346,4.37983,2.5710647
307,Cyclophosphamide,SIDM00813,5.280486,2.4657896
308,Erlotinib,SIDM00441,3.0621590000000003,-2.2950847
309,Trametinib,SIDM00732,-1.491723,3.754856
310,Trametinib,SIDM00407,1.024794,-0.20106886
311,PRT062607,SIDM00101,4.013172,3.9992983
312,Cyclophosphamide,SIDM01092,5.465152,3.4090126
313,Dasatinib,SIDM00045,1.695215,0.8201516
314,Ulixertinib,SIDM00196,3.7042755,1.8299916
315,MK-2206,SIDM01114,2.949582,4.587792
316,Osimertinib,SIDM00539,1.239384,3.9788315
317,Cyclophosphamide,SIDM01140,5.079008,2.7389982
318,PRT062607,SIDM00176,2.977562,2.3220046
319,PFI3,SIDM00082,5.308395,4.673269
320,MK-2206,SIDM00137,1.7445179999999998,4.7758226
321,Cyclophosphamide,SIDM00498,5.923942,4.149055
322,Afuresertib,SIDM01007,0.397789,1.8780674
323,Osimertinib,SIDM00612,3.657726,4.679513
324,Cyclophosphamide,SIDM01098,5.469483,3.5903206
325,Afuresertib,SIDM00973,2.20862,2.8409498
326,Talazoparib,SIDM00274,4.954752,2.5991971
327,Trametinib,SIDM01206,1.0523135,1.0405464
328,PRT062607,SIDM00900,1.294328,1.1603196
329,PFI3,SIDM00328,6.11043,4.212954
330,Cyclophosphamide,SIDM00406,2.760696,1.2006452
331,Dasatinib,SIDM00225,-0.839224,2.474151
332,GSK591,SIDM01097,3.421299,0.28952068
333,Afuresertib,SIDM00781,4.159057,3.9122221
334,Osimertinib,SIDM01146,2.693233,4.0399456
335,Talazoparib,SIDM00923,2.5220045,1.7957594
336,Ulixertinib,SIDM00176,4.61706,2.347114
337,PRT062607,SIDM01132,2.183188,1.7968447
338,Dasatinib,SIDM00953,2.972463,1.8470696
339,GSK591,SIDM00289,3.577232,-0.09381722
340,Afuresertib,SIDM00244,1.799994,1.9836056
341,Cyclophosphamide,SIDM00082,4.068771,4.6535287
342,ABT737,SIDM00472,4.598418,2.3729374
343,ABT737,SIDM00562,3.502117,1.4178195
344,Erlotinib,SIDM01145,2.7359025,-2.3930175
345,Dasatinib,SIDM00968,-0.91993,2.6280951
346,Cyclophosphamide,SIDM00364,3.712325,2.3172672
347,PFI3,SIDM00971,6.700597,5.5869308
348,Trametinib,SIDM00326,-1.7194045,2.7699826
349,MK-2206,SIDM00224,3.04026,4.5516634
350,Dasatinib,SIDM00367,1.081644,2.0979555
351,Cyclophosphamide,SIDM00489,5.484778,4.3750796
352,PFI3,SIDM00789,5.500068,3.641757
353,Cyclophosphamide,SIDM00045,4.273382,2.871642
354,Osimertinib,SIDM00277,-0.019996,1.9608886
355,PD0325901,SIDM00309,2.129977,2.4325354
356,Afuresertib,SIDM00121,0.462549,1.970161
357,GSK591,SIDM01179,5.717122,1.9244893
358,ABT737,SIDM00251,1.621887,1.5189832
359,Osimertinib,SIDM00242,0.776704,3.4197292
360,Erlotinib,SIDM00826,4.068196,-1.1287998
361,Talazoparib,SIDM00180,0.5862700000000001,2.1503391
362,Afuresertib,SIDM00923,1.727948,3.0102437
363,Afuresertib,SIDM00835,5.288293,4.5243154
364,Dasatinib,SIDM00551,1.450782,1.66906
365,PRT062607,SIDM00859,0.438023,0.7566284
366,Ulixertinib,SIDM00225,2.5796415,2.8887513
367,PD0325901,SIDM00842,2.2663705,1.6895763
368,Dasatinib,SIDM00250,2.068549,1.900737
369,MK-2206,SIDM00732,2.7270445,4.989421
370,Erlotinib,SIDM00227,3.0184815,-0.49567968
371,Afuresertib,SIDM00260,3.18859,3.8611834
372,MK-2206,SIDM01175,3.697299,5.832988
373,Dasatinib,SIDM00793,0.336026,2.4986188
374,Afuresertib,SIDM00483,1.94509,4.2809057
375,ABT737,SIDM01126,-0.809184,1.3368022
376,Dasatinib,SIDM00216,2.634299,0.9892946
377,PFI3,SIDM00260,5.929181,4.6082554
378,Osimertinib,SIDM00388,1.829392,3.393727
379,Dasatinib,SIDM00308,-5.4532515,1.5003107
380,MK-2206,SIDM00101,3.656577,5.764929
381,Talazoparib,SIDM00885,4.550192,2.6216028
382,Trametinib,SIDM01122,1.135301,4.2431374
383,ABT737,SIDM00498,3.4877,1.8251171
384,Osimertinib,SIDM00276,0.333049,3.8671353
385,MK-2206,SIDM00214,1.7588685000000002,3.3509731
386,Trametinib,SIDM00136,-5.2300485000000005,2.3231575
387,Trametinib,SIDM00974,-6.0344905,3.2711296
388,Dasatinib,SIDM01090,0.4044615,1.3259097
389,Osimertinib,SIDM00655,1.084148,3.3356955
390,Ulixertinib,SIDM00418,2.7908245,4.874979
391,GSK591,SIDM00241,3.522184,1.093681
392,Dasatinib,SIDM00935,-3.072882,1.0885195
393,Afuresertib,SIDM01011,1.833526,2.4294019
394,Afuresertib,SIDM01174,4.501685,4.9036493
395,Afuresertib,SIDM00412,-0.872667,0.9138367
396,Dasatinib,SIDM00465,-1.719758,2.4660957
397,PFI3,SIDM00699,5.948623,4.7381663
398,Dasatinib,SIDM00537,2.315506,1.0952482
399,PD0325901,SIDM00267,0.4426885,2.4733846
400,PFI3,SIDM01114,5.027546,4.3112
401,Trametinib,SIDM00540,-4.14977,2.0516155
402,GSK591,SIDM00612,6.70924,3.3661208
403,PFI3,SIDM01041,5.435956,4.2213664
404,Dasatinib,SIDM00411,1.407784,3.5560424
405,Osimertinib,SIDM00976,2.130568,4.289872
406,Ulixertinib,SIDM01206,2.096638,2.7814639
407,MK-2206,SIDM00324,2.00929,3.6061015
408,Afuresertib,SIDM00114,4.101359,4.6813154
409,Dasatinib,SIDM00289,1.4341865,1.0656637
410,Afuresertib,SIDM00197,1.577362,2.6674702
411,Trametinib,SIDM00889,-1.6079295,1.5649673
412,PRT062607,SIDM00261,1.823311,1.6636251
413,MK-2206,SIDM00969,2.3077745,3.4999003
414,Trametinib,SIDM00199,-0.050135,3.566852
415,Osimertinib,SIDM00362,1.072167,2.4030206
416,Cyclophosphamide,SIDM00259,4.674976,3.4795516
417,Talazoparib,SIDM00276,1.0304354999999998,2.4587927
418,Cyclophosphamide,SIDM00377,5.807986,4.9415913
419,Afuresertib,SIDM00964,2.89697,2.7151215
420,Trametinib,SIDM00174,-3.482581,2.8864896
421,Afuresertib,SIDM01093,2.622319,3.988541
422,PFI3,SIDM00422,4.873907,2.6675675
423,GSK591,SIDM00679,4.656964,2.8617322
424,Dasatinib,SIDM00612,0.6527354999999999,3.1142228
425,Osimertinib,SIDM01047,1.211154,3.1385288
426,GSK591,SIDM00445,4.610112,1.391166
427,Afuresertib,SIDM00182,2.992501,3.706343
428,PD0325901,SIDM00324,-0.0742984999999999,0.5617391
429,PFI3,SIDM00262,6.104796,4.4935007
430,PFI3,SIDM00539,5.585641,4.5261536
431,MK-2206,SIDM01073,2.7908595,3.791857
432,Trametinib,SIDM00394,2.805067,3.787114
433,Osimertinib,SIDM00583,3.5711,4.7269278
434,Trametinib,SIDM00900,0.5260835,0.9759742
435,Ulixertinib,SIDM01229,1.060026,3.0697615
436,Erlotinib,SIDM00569,3.363613,-0.8026385
437,Osimertinib,SIDM01168,3.564428,5.0576854
438,Cyclophosphamide,SIDM00103,5.455181,5.0618286
439,MK-2206,SIDM01132,1.322749,3.9299328
440,Trametinib,SIDM00371,-2.469657,4.3248467
441,Trametinib,SIDM00833,-2.0840975,4.2130837
442,Afuresertib,SIDM00096,0.580469,0.9017197
443,MK-2206,SIDM01097,1.5161105,4.0819373
444,ABT737,SIDM00230,-0.469354,0.9172977
445,Erlotinib,SIDM00294,4.251925,0.23178065
446,Ulixertinib,SIDM00257,0.996308,2.4792197
447,Osimertinib,SIDM00343,3.190104,4.8409014
448,GSK591,SIDM00699,6.090792,3.0856586
449,Dasatinib,SIDM00472,1.959301,2.5884907
450,Osimertinib,SIDM01197,4.015917,4.0663486
451,PRT062607,SIDM01090,3.994144,1.6075749
452,Afuresertib,SIDM01183,3.925362,3.5375564
453,Trametinib,SIDM01047,-2.6385175,1.6855495
454,PD0325901,SIDM00407,0.5723750000000001,-2.08776
455,ABT737,SIDM00211,-3.89514,-1.8384573
456,ABT737,SIDM00930,3.070195,2.061521
457,Erlotinib,SIDM00538,4.201843,-0.50610834
458,GSK591,SIDM00294,4.890972,1.4746584
459,PRT062607,SIDM00422,2.279776,1.9901477
460,Osimertinib,SIDM00569,1.675999,4.212839
461,Talazoparib,SIDM00896,2.433669,0.83579993
462,Cyclophosphamide,SIDM00917,4.597398,2.5643437
463,PRT062607,SIDM01047,2.829409,1.673121
464,GSK591,SIDM00528,3.676931,1.8116647
465,ABT737,SIDM00900,-0.298712,0.25694096
466,PFI3,SIDM00375,4.979257,4.4377003
467,PFI3,SIDM00091,6.624369,5.013649
468,PD0325901,SIDM00537,-1.438533,-0.36615598
469,Osimertinib,SIDM00466,1.959554,5.9288187
470,PFI3,SIDM00257,5.088587,2.8126743
471,PFI3,SIDM00537,5.299408,3.8908114
472,Trametinib,SIDM00544,2.0832575,2.5548377
473,PFI3,SIDM00145,4.815175,3.11964
474,Ulixertinib,SIDM00252,3.9025375,2.6985261
475,MK-2206,SIDM00679,4.0181165000000005,3.5080023
476,Talazoparib,SIDM00841,1.4880989999999998,3.7602818
477,MK-2206,SIDM00244,2.052915,2.4850476
478,Trametinib,SIDM00835,-2.3758355,4.03596
479,Osimertinib,SIDM00418,3.499904,5.5852795
480,Trametinib,SIDM00562,2.29396,1.6758056
481,MK-2206,SIDM00905,2.2709455,3.2024279
482,Trametinib,SIDM00224,1.9803105,4.1444497
483,Osimertinib,SIDM00292,3.942774,5.52411
484,PFI3,SIDM01168,5.618498,5.125304
485,PFI3,SIDM00659,5.835916,4.40173
486,Afuresertib,SIDM01175,3.26263,4.4296746
487,PD0325901,SIDM00388,2.195638,0.009956948
488,GSK591,SIDM00971,5.897531,4.746887
489,Erlotinib,SIDM01140,2.350473,-2.9269087
490,PFI3,SIDM00976,5.721482,3.867128
491,ABT737,SIDM00332,2.246405,2.3361747
492,PD0325901,SIDM00700,-0.0334645,3.8928711
493,PFI3,SIDM00118,4.983726,3.8812163
494,PRT062607,SIDM00243,2.085211,1.8386581
495,Erlotinib,SIDM00584,4.829486,-0.91942525
496,Cyclophosphamide,SIDM00362,3.507097,1.9225732
497,PD0325901,SIDM01047,-2.362623,-1.1115768
498,Dasatinib,SIDM00530,3.881863,2.5276482
499,ABT737,SIDM00445,-0.006983,0.43244445
500,Cyclophosphamide,SIDM01197,5.97651,5.286213
501,ABT737,SIDM00224,4.98746,3.084711
502,Afuresertib,SIDM00789,1.810862,2.9655325
503,Trametinib,SIDM00285,2.728243,1.6396911
504,Erlotinib,SIDM00326,2.3494055,-1.639617
505,Dasatinib,SIDM01114,-0.113374,2.3235464
506,PD0325901,SIDM01198,0.5542435,-0.6299001
507,Ulixertinib,SIDM01233,3.6026005,2.5776277
508,PFI3,SIDM00277,4.138881,1.6456966
509,Ulixertinib,SIDM00411,4.8461235,4.5966825
510,MK-2206,SIDM01251,1.981571,2.3331733
511,Erlotinib,SIDM00258,3.327094,-1.849488
512,PRT062607,SIDM00244,1.059563,1.4457068
513,Trametinib,SIDM00441,-5.421412,1.083368
514,Dasatinib,SIDM00389,-0.132299,0.8609623
515,Osimertinib,SIDM00114,0.756326,5.263591
