,drug,cell_line,IC50,prediction
52,BIBR-1532,SIDM01197,6.279662,4.699247
53,Vinorelbine,SIDM00841,-4.128959,2.3008482
54,Luminespib,SIDM00438,-2.1503135,2.4923553
55,AMG-319,SIDM00218,7.23577,3.1948977
56,Luminespib,SIDM00287,-2.4884935,1.0626197
57,Navitoclax,SIDM00412,-0.1452935,0.9234407
58,XAV939,SIDM00584,4.563045,3.5933266
59,Venetoclax,SIDM00863,1.978407,2.399039
60,Nutlin-3a (-),SIDM00606,4.9335875,3.65206
61,Alpelisib,SIDM00250,3.106724,-0.5418643
62,Irinotecan,SIDM00551,1.099242,4.2290683
63,AZD8186,SIDM01007,1.516528,2.4214487
64,AMG-319,SIDM00864,5.218314,1.603303
65,Navitoclax,SIDM00584,3.342811,3.3229764
66,Vinorelbine,SIDM00496,-3.901771,1.7250566
67,Nutlin-3a (-),SIDM00962,0.282888,0.36793506
68,AMG-319,SIDM00528,5.220404,0.69387656
69,Nutlin-3a (-),SIDM00096,-0.0557624999999999,0.37452394
70,Navitoclax,SIDM00917,1.1348115,1.2347128
71,Irinotecan,SIDM00193,4.257608,4.2252383
72,Alpelisib,SIDM00543,5.227856,0.76622415
73,Venetoclax,SIDM00216,2.144307,2.128907
74,Navitoclax,SIDM00783,2.437232,1.7232448
75,AZD8186,SIDM00292,5.1077525,5.462399
76,AZD8186,SIDM00412,-1.7198775,1.5993857
77,BIBR-1532,SIDM00111,5.79868,5.0636816
78,Alpelisib,SIDM00817,4.112038,-0.0529546
79,BIBR-1532,SIDM00262,6.669694,4.5654035
80,Vinorelbine,SIDM00118,-5.263187,1.4843483
81,GSK1904529A,SIDM00542,4.258649500000001,3.6025784
82,Alpelisib,SIDM00264,4.259628,-0.010993078
83,Irinotecan,SIDM01114,1.554381,3.9948616
84,XAV939,SIDM00606,3.042025,3.9162188
85,AMG-319,SIDM01146,5.222655,0.07286036
86,Venetoclax,SIDM01122,2.083664,4.193657
87,Venetoclax,SIDM00448,2.199683,3.3208747
88,XAV939,SIDM00482,2.266487,1.8818332
89,Vinorelbine,SIDM00154,-2.525001,0.83246154
90,Luminespib,SIDM00277,-3.9189195,0.22435115
91,Pictilisib,SIDM00377,0.4810603333333333,3.4133885
92,GSK1904529A,SIDM01120,3.161773,2.9832842
93,Alpelisib,SIDM00043,2.875366,-0.8540026
94,Alpelisib,SIDM01205,3.54439,0.107926436
95,SCH772984,SIDM00243,1.895984,1.5765545
96,AMG-319,SIDM00569,3.768875,1.7357388
97,AZD8186,SIDM00438,3.852477,3.5909865
98,BIBR-1532,SIDM00835,5.581628,4.007924
99,Venetoclax,SIDM01073,1.536721,2.2718313
100,Alpelisib,SIDM00783,2.735136,-0.35819942
101,XAV939,SIDM00145,3.675658,2.070543
102,Pictilisib,SIDM00427,1.0375563333333335,0.58406025
103,AMG-319,SIDM00375,4.700484,0.72900474
104,XAV939,SIDM00612,4.0763445,4.3563647
105,Navitoclax,SIDM00534,1.5892325,2.3176033
106,Luminespib,SIDM00154,-3.142811,2.081954
107,BIBR-1532,SIDM00935,5.274594,2.0191882
108,Navitoclax,SIDM00834,2.423628,3.1313007
109,GSK1904529A,SIDM00096,1.8741825,1.0834349
110,Luminespib,SIDM00900,-3.914806,1.5922743
111,AMG-319,SIDM01120,4.153882,1.2750915
112,SCH772984,SIDM00631,4.218753,2.400183
113,Navitoclax,SIDM00103,4.468857,3.1310487
114,GSK1904529A,SIDM00289,2.7785395,1.0343802
115,SCH772984,SIDM00627,3.133544,2.1312423
116,Venetoclax,SIDM00418,4.433179,4.8871145
117,Navitoclax,SIDM00967,3.7728755,3.0199578
118,BIBR-1532,SIDM00230,5.602996,3.946417
119,SCH772984,SIDM00256,3.396955,1.4687847
120,SCH772984,SIDM00490,3.383908,2.4615185
121,Irinotecan,SIDM00211,-0.358225,2.81945
122,AZD8186,SIDM00308,3.622713,2.3312058
123,Pictilisib,SIDM00465,0.2888876666666667,3.0423267
124,Alpelisib,SIDM00244,0.631542,-1.3930335
125,XAV939,SIDM00351,4.1826285,2.631849
126,Pictilisib,SIDM00362,0.1674403333333333,1.0752542
127,GSK1904529A,SIDM00188,3.9190535,3.5468383
128,BIBR-1532,SIDM01047,4.576101,3.3050838
129,Nutlin-3a (-),SIDM00539,5.31268,3.9794533
130,Vinorelbine,SIDM00561,-4.553777500000001,1.1692291
131,XAV939,SIDM00789,4.2799315,3.3198164
132,Luminespib,SIDM01174,-0.758662,4.5278387
133,SCH772984,SIDM00201,4.11685,2.361625
134,Venetoclax,SIDM00488,3.346897,3.50762
135,BIBR-1532,SIDM00814,4.912684,2.714988
136,Nutlin-3a (-),SIDM00781,4.645875,4.120279
137,Nutlin-3a (-),SIDM00120,5.402116,4.417888
138,AZD8186,SIDM00251,4.0883645,4.032256
139,Vinorelbine,SIDM00411,0.7601264999999999,4.192243
140,BIBR-1532,SIDM00504,5.17579,4.47856
141,Nutlin-3a (-),SIDM01248,4.944979,3.1389005
142,XAV939,SIDM00543,3.7133475,2.711158
143,SCH772984,SIDM00111,4.327733,2.745419
144,GSK1904529A,SIDM00638,2.8001105,3.2836459
145,Vinorelbine,SIDM01228,-4.5051355,2.5211265
146,Luminespib,SIDM00156,-2.2235495,3.098832
147,Luminespib,SIDM00483,-1.570667,3.4169614
148,BIBR-1532,SIDM00375,4.983136,4.2287216
149,AMG-319,SIDM00242,4.622485,1.3458594
150,XAV939,SIDM00489,4.5942385,3.0273063
151,Nutlin-3a (-),SIDM00293,4.572223,2.5506272
152,XAV939,SIDM00905,4.655537,3.3037899
153,Luminespib,SIDM00317,-0.330711,4.923515
154,GSK1904529A,SIDM00326,2.855438,2.248431
155,Irinotecan,SIDM00543,4.437546,3.860328
156,AMG-319,SIDM00565,5.371688,1.3352723
157,GSK1904529A,SIDM00176,4.512438,3.0198007
158,Venetoclax,SIDM00077,3.904573,3.1232748
159,Irinotecan,SIDM00308,1.302745,3.0551422
160,Vinorelbine,SIDM00577,-3.2949205,1.6550679
161,Irinotecan,SIDM00104,4.735371,4.4048615
162,Irinotecan,SIDM01090,2.114247,3.501351
163,Venetoclax,SIDM00758,3.324595,3.236284
164,Vinorelbine,SIDM00181,-2.426535,3.4280536
165,Vinorelbine,SIDM01248,-3.309597,2.248782
166,BIBR-1532,SIDM00299,6.338824,5.3472657
167,SCH772984,SIDM00817,5.294862,2.3615754
168,Luminespib,SIDM00971,-1.78049,4.1549287
169,GSK1904529A,SIDM00309,3.7804755,3.980175
170,Luminespib,SIDM01229,-2.141788,2.800924
171,Luminespib,SIDM00416,-2.5077495,1.400066
172,Nutlin-3a (-),SIDM00813,0.920833,1.7217636
173,XAV939,SIDM00198,3.7711485,2.9022949
174,GSK1904529A,SIDM00789,3.118467,1.7949512
175,Pictilisib,SIDM00100,2.069824666666667,4.2622538
176,Alpelisib,SIDM00488,2.998763,-0.016720414
177,Pictilisib,SIDM00230,1.1723973333333333,2.4007115
178,BIBR-1532,SIDM00427,2.9553,3.7848818
179,Navitoclax,SIDM00814,2.6839895,2.6395938
180,Navitoclax,SIDM00577,-1.965702,1.6632882
181,SCH772984,SIDM00543,0.463525,2.3794568
182,Luminespib,SIDM01041,-3.357477,2.4136605
183,Pictilisib,SIDM01160,1.017569,3.0952344
184,BIBR-1532,SIDM01175,6.090111,5.943997
185,Venetoclax,SIDM00202,-0.816239,2.4245603
186,Alpelisib,SIDM00632,2.939408,-1.2797093
187,Luminespib,SIDM01245,-3.535457,0.41302353
188,Irinotecan,SIDM00121,0.103546,2.4385407
189,Alpelisib,SIDM01102,3.811606,-1.1261773
190,Navitoclax,SIDM01247,-0.1776315,1.9744842
191,BIBR-1532,SIDM01179,5.961428,5.355848
192,GSK1904529A,SIDM00953,2.232159,2.6015828
193,AMG-319,SIDM00047,5.21069,-0.09861575
194,SCH772984,SIDM00258,4.67731,1.8656447
195,Navitoclax,SIDM00964,1.202863,1.7973244
196,Pictilisib,SIDM00621,0.9486656666666664,2.3815782
197,Nutlin-3a (-),SIDM01183,3.822469,3.7167053
198,Irinotecan,SIDM00577,0.628462,3.655917
199,XAV939,SIDM00841,5.108693499999999,4.3411136
200,Navitoclax,SIDM00227,4.174192,2.7144656
201,Venetoclax,SIDM00792,1.446592,2.9548693
202,BIBR-1532,SIDM00412,3.771983,3.129882
203,Vinorelbine,SIDM00420,-3.571994,3.0698965
204,SCH772984,SIDM00444,4.016458,2.6416779
205,BIBR-1532,SIDM00551,5.650025,3.2652302
206,Vinorelbine,SIDM00266,-5.2091905,0.7754812
207,Pictilisib,SIDM00323,1.6305953333333332,2.0309281
208,Venetoclax,SIDM01064,-0.186474,3.830675
209,Navitoclax,SIDM00606,2.6124685,3.077904
210,Navitoclax,SIDM00293,-1.057539,2.5091875
211,BIBR-1532,SIDM00416,4.650554,3.6463816
212,Pictilisib,SIDM00561,0.193208,1.7359458
213,Nutlin-3a (-),SIDM00424,3.7390925,1.8849608
214,AMG-319,SIDM00491,5.046777,0.15531898
215,BIBR-1532,SIDM00118,5.102753,4.0640454
216,Vinorelbine,SIDM00111,-4.348715,2.4919846
217,GSK1904529A,SIDM00627,2.926078,2.0219128
218,BIBR-1532,SIDM00583,4.663047,4.789544
219,BIBR-1532,SIDM00863,5.492548,3.645118
220,Alpelisib,SIDM01197,4.099076,2.0116568
221,Vinorelbine,SIDM01140,-5.021656500000001,0.4790792
222,GSK1904529A,SIDM00970,1.9781015,1.494138
223,Pictilisib,SIDM00540,-1.0300254999999998,1.4582012
224,Pictilisib,SIDM00846,2.288543,3.1345565
225,Pictilisib,SIDM00407,-2.383201333333333,1.6941445
226,Vinorelbine,SIDM00466,1.8147225,5.9349732
227,Irinotecan,SIDM00367,0.22252,4.180265
228,Navitoclax,SIDM01159,2.6086315,3.2094533
229,Venetoclax,SIDM01259,2.784415,2.2933161
230,Nutlin-3a (-),SIDM00631,4.8905685000000005,4.491278
231,Irinotecan,SIDM00291,3.476048,3.7283375
232,Irinotecan,SIDM00974,3.06538,3.3841708
233,AZD8186,SIDM01042,-2.9218900000000003,2.1844685
234,GSK1904529A,SIDM00113,5.002657,3.8244832
235,Luminespib,SIDM00700,-1.7528975,4.446544
236,BIBR-1532,SIDM00905,4.165702,3.794933
237,Alpelisib,SIDM00320,4.573658,1.9463022
238,Irinotecan,SIDM00311,1.349505,4.1405783
239,Venetoclax,SIDM00056,3.890681,2.5212495
240,Nutlin-3a (-),SIDM00758,5.610664999999999,3.5820158
241,Vinorelbine,SIDM00260,-4.4438485,2.9077365
242,Alpelisib,SIDM01245,4.472524,-1.2152745
243,XAV939,SIDM00103,5.000738,3.2463174
244,Luminespib,SIDM00091,-2.443158,3.5448804
245,AMG-319,SIDM00817,3.723701,1.2532148
246,AZD8186,SIDM00056,1.8705645,3.2919273
247,Vinorelbine,SIDM00225,-2.383328,1.9747424
248,AMG-319,SIDM00379,4.979685,1.6180797
249,SCH772984,SIDM01251,-0.023668,1.3904431
250,GSK1904529A,SIDM00211,1.7811235,1.2268317
251,AZD8186,SIDM00137,3.269157,3.906122
252,Pictilisib,SIDM00308,1.7391353333333337,1.3535109
253,AZD8186,SIDM00045,1.867676,0.95978075
254,Vinorelbine,SIDM00264,-2.3037685,2.2598507
255,Vinorelbine,SIDM00842,-2.216711,2.3834589
256,AZD8186,SIDM00328,2.581735,3.437589
257,Luminespib,SIDM00118,-3.0236715,2.3902273
258,Alpelisib,SIDM00935,0.340326,-0.8332025
259,AMG-319,SIDM00967,6.238159,0.69075567
260,Navitoclax,SIDM00121,-2.3698490000000003,1.2446684
261,Pictilisib,SIDM00371,1.693828,1.777807
262,Navitoclax,SIDM00289,-1.6553765,0.63466436
263,BIBR-1532,SIDM00407,3.684242,2.325027
264,XAV939,SIDM01090,4.129429999999999,2.689356
265,Alpelisib,SIDM00136,2.282329,-0.25047314
266,XAV939,SIDM00043,3.084651,2.8613958
267,AZD8186,SIDM00211,2.5983315,1.9714893
268,Irinotecan,SIDM00230,-1.164993,3.4336653
269,Nutlin-3a (-),SIDM00489,4.2978705,2.8124082
270,AMG-319,SIDM01251,3.02086,-0.9201144
271,Vinorelbine,SIDM00145,-5.4786145,1.8281474
272,Irinotecan,SIDM01019,2.105107,3.5333426
273,Irinotecan,SIDM00859,0.300316,2.1957195
274,XAV939,SIDM00293,4.4725015,3.3719115
275,SCH772984,SIDM00231,3.144031,2.2865725
276,GSK1904529A,SIDM01146,3.5739565000000004,2.1518276
277,Pictilisib,SIDM01145,1.352923,1.1114674
278,GSK1904529A,SIDM00424,1.8853415,2.1429555
279,GSK1904529A,SIDM00964,3.4931725,0.98566455
280,Irinotecan,SIDM00100,5.207679,4.812633
281,Luminespib,SIDM01114,-3.888705,2.4018693
282,Venetoclax,SIDM01114,2.285853,3.0006473
283,BIBR-1532,SIDM01090,5.125707,3.6679418
284,GSK1904529A,SIDM01149,2.2574965,2.0026076
285,XAV939,SIDM00551,4.3671715,3.3037555
286,Pictilisib,SIDM00814,0.6963553333333333,2.2692492
287,SCH772984,SIDM00098,3.840997,2.8747275
288,Pictilisib,SIDM00121,0.981323,1.2388566
289,XAV939,SIDM00968,3.763885,2.894293
290,BIBR-1532,SIDM01205,2.821393,3.615742
291,BIBR-1532,SIDM00789,4.53313,3.227024
292,Alpelisib,SIDM00216,3.54609,-0.3044693
293,GSK1904529A,SIDM01197,4.4144415,3.1198943
294,Luminespib,SIDM00550,-2.7702185,2.5367131
295,Nutlin-3a (-),SIDM00102,4.530868,3.831213
296,Pictilisib,SIDM00096,0.5076213333333334,-0.25594336
297,SCH772984,SIDM00553,-0.108464,1.559804
298,GSK1904529A,SIDM00350,4.062353,2.198108
299,AMG-319,SIDM00504,5.449572,-0.29464173
300,BIBR-1532,SIDM00056,5.686792,4.3904214
301,Alpelisib,SIDM00814,2.843604,-0.99026704
302,Nutlin-3a (-),SIDM01011,1.075645,2.0108564
303,Irinotecan,SIDM01161,0.976185,3.7477348
304,Venetoclax,SIDM00145,0.012912,2.9910977
305,AMG-319,SIDM00096,2.462866,-1.1255983
306,Nutlin-3a (-),SIDM00077,4.806873,3.138391
307,Venetoclax,SIDM00621,0.752003,3.7808135
308,Nutlin-3a (-),SIDM00487,1.9281745,2.8370478
309,Vinorelbine,SIDM00520,-1.97683,3.4436615
310,Navitoclax,SIDM00732,3.7750825,3.423858
311,Irinotecan,SIDM00407,0.247975,2.6838422
312,XAV939,SIDM00250,2.9041535,2.8105142
313,Luminespib,SIDM00817,-1.311727,2.9101167
314,SCH772984,SIDM01122,3.461077,3.1527238
315,Pictilisib,SIDM00091,0.17288,2.9853804
316,AMG-319,SIDM01114,4.85507,0.49284923
317,Venetoclax,SIDM00699,1.681044,4.085052
318,XAV939,SIDM00381,3.7823115,4.1915207
319,Pictilisib,SIDM00277,0.4986746666666666,-0.54000854
320,SCH772984,SIDM00544,2.99146,2.6465337
321,Luminespib,SIDM00202,-1.6579375,1.9894996
322,BIBR-1532,SIDM00973,4.329371,4.069106
323,Navitoclax,SIDM00394,3.465936,3.1565404
324,Alpelisib,SIDM01073,2.444746,-0.5394752
325,Nutlin-3a (-),SIDM01019,4.032703,2.32839
326,Vinorelbine,SIDM00324,-2.956583,1.1825987
327,AZD8186,SIDM00504,1.593704,2.561337
328,Venetoclax,SIDM00781,3.949764,4.068239
329,Navitoclax,SIDM00351,2.4358055,1.4732938
330,Irinotecan,SIDM00496,4.132536,4.0675335
331,GSK1904529A,SIDM00540,3.2329885000000003,1.2475858
332,Irinotecan,SIDM00233,0.556376,1.5879819
333,Alpelisib,SIDM00310,3.725223,0.2587402
334,AMG-319,SIDM00324,5.025039,0.41615242
335,Irinotecan,SIDM00176,4.637616,4.684418
336,AMG-319,SIDM00100,5.157027,2.8732278
337,AZD8186,SIDM00562,3.889923000000001,2.759288
338,BIBR-1532,SIDM00174,5.212677,4.017334
339,Luminespib,SIDM00553,-3.3249445,1.1081425
340,AZD8186,SIDM01132,2.7495785,3.282108
341,BIBR-1532,SIDM00198,4.655673,4.4525843
342,Alpelisib,SIDM00174,0.606456,-0.5839592
343,XAV939,SIDM00328,4.027248999999999,3.4901283
344,GSK1904529A,SIDM00930,3.451466,3.4649699
345,Pictilisib,SIDM00538,1.5405886666666666,1.1987516
346,Alpelisib,SIDM01149,2.064495,-1.368309
347,SCH772984,SIDM00145,2.682002,2.2102556
348,Nutlin-3a (-),SIDM00551,5.143259499999999,2.4925277
349,SCH772984,SIDM00758,0.730977,2.301021
350,Pictilisib,SIDM00417,2.7307463333333337,2.959545
351,Luminespib,SIDM00103,-2.611749,3.5751865
352,Alpelisib,SIDM00535,2.80241,1.383018
353,Navitoclax,SIDM00699,0.0431379999999999,3.38123
354,AMG-319,SIDM00225,3.709105,-0.46215856
355,XAV939,SIDM00384,4.143936,1.6006825
356,Navitoclax,SIDM00817,0.03536,3.7843404
357,Pictilisib,SIDM00299,1.0853283333333332,3.0951297
358,AMG-319,SIDM00562,4.328941,0.69344354
359,SCH772984,SIDM00252,4.037725,2.2458155
360,Nutlin-3a (-),SIDM00230,4.769155,2.1095495
361,Luminespib,SIDM00308,-3.904966,0.4695323
362,Venetoclax,SIDM01197,4.437182,3.6247222
363,Irinotecan,SIDM00530,5.621683,4.1162987
364,BIBR-1532,SIDM00549,4.520721,4.1561456
365,XAV939,SIDM00394,3.700135,3.5478241
366,Nutlin-3a (-),SIDM00225,5.2881535,3.080469
367,BIBR-1532,SIDM00377,4.915538,4.9470315
368,Alpelisib,SIDM00121,2.594222,-1.2023308
369,SCH772984,SIDM00482,2.62643,1.5040238
370,Navitoclax,SIDM00044,2.560304,3.3391383
371,Luminespib,SIDM00953,-0.5782999999999999,1.4254987
372,Navitoclax,SIDM00252,0.487124,4.170979
373,SCH772984,SIDM00289,2.388715,1.1088294
374,Vinorelbine,SIDM00448,-1.6582439999999998,2.2880595
375,AZD8186,SIDM00973,2.9066975,2.8265753
376,Alpelisib,SIDM00214,2.892093,-0.21842419
377,Vinorelbine,SIDM00292,-0.0882505,5.1095924
378,GSK1904529A,SIDM00202,3.806523,2.715631
379,Luminespib,SIDM00612,-3.0741885,3.8258846
380,Alpelisib,SIDM00668,3.434779,-0.42187154
381,Venetoclax,SIDM00389,0.32568,1.1791481
382,AMG-319,SIDM00154,4.527866,-0.24985622
383,Vinorelbine,SIDM01205,-5.117987,1.4832679
384,Nutlin-3a (-),SIDM00517,4.780837,3.0946872
385,Nutlin-3a (-),SIDM00465,2.896298,3.971954
386,Alpelisib,SIDM00406,1.885507,-2.3948934
387,BIBR-1532,SIDM00216,5.279588,3.41116
388,Alpelisib,SIDM01163,4.154002,2.3433328
389,Nutlin-3a (-),SIDM00214,2.3513005,3.1299143
390,Pictilisib,SIDM00491,0.443116,2.543951
391,AZD8186,SIDM00655,3.259507,3.5391347
392,Irinotecan,SIDM01007,2.856015,3.3315175
393,Pictilisib,SIDM00968,0.682455,1.7065687
394,Venetoclax,SIDM00343,2.583674,4.2435203
395,Navitoclax,SIDM00958,-1.393878,0.9410227
396,Alpelisib,SIDM00262,2.105292,0.62875736
397,Navitoclax,SIDM00047,2.3490365,2.7706707
398,AZD8186,SIDM00577,2.876098,3.7514496
399,Nutlin-3a (-),SIDM00508,4.729609,1.9928951
400,Irinotecan,SIDM00677,1.813011,3.7380335
401,Pictilisib,SIDM00973,1.810031,0.6351061
402,GSK1904529A,SIDM01093,3.8783655,3.7578206
403,Irinotecan,SIDM00180,0.864997,3.751724
404,AMG-319,SIDM01098,4.820494,0.04603768
405,Venetoclax,SIDM00121,1.215739,2.0064702
406,AZD8186,SIDM00411,3.7040855,5.6401887
407,AMG-319,SIDM00482,3.94534,-0.81955826
408,Alpelisib,SIDM00332,2.986898,0.84743035
409,XAV939,SIDM01146,4.088289,3.0108578
410,SCH772984,SIDM00917,2.256927,1.7987894
411,Alpelisib,SIDM00351,2.593093,-0.7832612
412,SCH772984,SIDM00562,3.388513,1.963481
413,Irinotecan,SIDM00145,0.035002,2.8367836
414,SCH772984,SIDM00118,-2.043655,2.3413112
415,Navitoclax,SIDM00576,-3.754763,1.2975105
416,Irinotecan,SIDM00082,3.248884,4.026059
417,Venetoclax,SIDM00091,4.803748,4.101662
418,Luminespib,SIDM00975,-4.014587,3.4876604
419,BIBR-1532,SIDM00482,4.177602,3.155254
420,XAV939,SIDM00230,3.6375215,2.4948418
421,GSK1904529A,SIDM00023,3.388161,3.0059397
422,Vinorelbine,SIDM00596,-1.8916645,4.0098753
423,Alpelisib,SIDM00864,4.110529,0.4605528
424,XAV939,SIDM00579,4.021818,2.2062764
425,Venetoclax,SIDM00948,2.461714,2.8605452
426,BIBR-1532,SIDM01097,4.91563,3.848779
427,AZD8186,SIDM00260,3.666196,4.21546
428,Pictilisib,SIDM01095,0.6592176666666667,2.0853822
429,AZD8186,SIDM01011,1.4135755,2.8216307
430,Vinorelbine,SIDM00793,-2.602951,2.5439367
431,Nutlin-3a (-),SIDM00976,3.5182505,2.8949757
432,XAV939,SIDM01042,3.3696010000000003,2.9966018
433,Irinotecan,SIDM00203,-0.276155,3.7287614
434,GSK1904529A,SIDM00285,4.834587,2.6968591
435,Luminespib,SIDM00579,-3.433376,1.388868
436,Pictilisib,SIDM00842,0.6368723333333334,1.8927368
437,Navitoclax,SIDM00350,2.1205235,2.7400777
438,Luminespib,SIDM00527,-3.1777225,2.6894162
439,XAV939,SIDM00113,5.084814,4.9458723
440,AMG-319,SIDM00267,5.736259,0.9304725
441,Venetoclax,SIDM00324,-0.640557,2.2303007
442,GSK1904529A,SIDM00257,1.714357,2.050135
443,AZD8186,SIDM00367,3.118232,2.5201073
444,GSK1904529A,SIDM01198,2.7972225,2.1696656
445,Vinorelbine,SIDM00677,-2.535271,0.7032109
446,XAV939,SIDM00832,5.0940915,3.4018905
447,BIBR-1532,SIDM00291,5.999012,3.9056742
448,Pictilisib,SIDM00599,-0.8045213333333333,1.8377573
449,AZD8186,SIDM00244,1.5740705,2.0019214
450,XAV939,SIDM00233,2.8425965,0.8527049
451,Venetoclax,SIDM00864,2.161577,3.3141048
452,SCH772984,SIDM00394,5.248748,3.3984687
453,Alpelisib,SIDM00180,4.222306,-0.91997194
454,AZD8186,SIDM00472,2.8882945,4.4104834
455,AZD8186,SIDM00528,1.7802055,3.4673972
456,Nutlin-3a (-),SIDM00198,3.8940385,2.6451283
457,SCH772984,SIDM00719,6.08455,3.964009
458,Venetoclax,SIDM00929,4.28868,3.4914196
459,Luminespib,SIDM00520,0.7716905000000001,3.479474
460,Irinotecan,SIDM00833,3.93931,4.8499646
461,XAV939,SIDM00377,2.900256,3.9085224
462,Alpelisib,SIDM01155,4.928152,0.4088297
463,Navitoclax,SIDM00953,-0.934039,1.5233618
464,Venetoclax,SIDM00976,3.256355,3.082564
465,Vinorelbine,SIDM00094,-1.3965575,3.7589662
466,Vinorelbine,SIDM00316,-4.006497,2.5128772
467,GSK1904529A,SIDM00371,3.0384235,2.9718683
468,GSK1904529A,SIDM00535,4.423378,2.8003676
469,Pictilisib,SIDM01093,2.096396,3.6507678
470,AZD8186,SIDM01102,2.405542,2.1203475
471,SCH772984,SIDM00381,2.268294,2.4723074
472,AMG-319,SIDM00596,6.180363,2.3770835
473,Irinotecan,SIDM01064,1.724528,2.917405
474,Navitoclax,SIDM00520,3.7686445,3.6723206
475,Nutlin-3a (-),SIDM00498,5.411065499999999,2.7528756
476,AZD8186,SIDM00393,2.5284325,2.794674
477,SCH772984,SIDM00393,2.312252,1.8884209
478,XAV939,SIDM00259,3.995922,2.134313
479,XAV939,SIDM00668,3.987579,1.8101078
480,Vinorelbine,SIDM00534,-1.666319,2.6070602
481,AZD8186,SIDM00813,0.6238825,1.8121533
482,SCH772984,SIDM00864,2.760168,1.6102133
483,GSK1904529A,SIDM00600,2.828279,1.7137471
484,AZD8186,SIDM01160,3.160247,4.492205
485,Vinorelbine,SIDM00197,-5.3158905,2.4233043
486,Nutlin-3a (-),SIDM00234,4.2328035,0.83764327
487,AZD8186,SIDM01205,1.9931035,3.0066757
488,Vinorelbine,SIDM00923,-3.9749475,2.508991
489,AMG-319,SIDM00732,5.718245,0.8783816
490,XAV939,SIDM00262,4.450789,3.2165709
491,Vinorelbine,SIDM00216,-5.830167,1.6144658
492,Alpelisib,SIDM00269,3.092414,-1.3360809
493,Pictilisib,SIDM00351,0.8340113333333333,0.48251188
494,Alpelisib,SIDM00193,5.439135,1.4258883
495,SCH772984,SIDM01183,4.734647,2.4135878
496,GSK1904529A,SIDM00539,4.62199,2.461302
497,Nutlin-3a (-),SIDM00136,5.6007865,2.6673305
498,Irinotecan,SIDM01133,3.287828,4.138812
499,AZD8186,SIDM00422,1.9227295,3.0506713
500,Pictilisib,SIDM00444,1.4582583333333334,2.564936
501,Alpelisib,SIDM00197,2.332927,-0.823759
502,AZD8186,SIDM00407,-2.078279,1.5237168
