,Drug name,Sanger ID,result,IC50,fold_y
82,Wee1 Inhibitor,SIDM00003,1.3198936,1.012738,1
83,BMS-345541,SIDM00332,3.9386818,4.2296025,1
84,IWP-2,SIDM00422,2.3835497,2.032252,1
85,Leflunomide,SIDM00427,3.1430595,4.257889,1
86,Gefitinib,SIDM01228,1.0942072,0.2812125000000001,1
87,Entospletinib,SIDM00375,4.234222,4.530611,1
88,Dactolisib,SIDM00504,-3.155475,-3.4105480000000004,1
89,Nilotinib,SIDM01160,2.3402774,3.765993,1
90,Alpelisib,SIDM00962,2.9024904,4.46513,1
91,Dabrafenib,SIDM00826,2.9526427,-0.075091,1
92,Cisplatin,SIDM01197,5.3527174,5.9172183333333335,1
93,Cisplatin,SIDM00842,2.8768334,2.6765326666666667,1
94,PD173074,SIDM00259,2.4829757,3.424969,1
95,Niraparib,SIDM01161,3.0851157,4.115739,1
96,WZ4003,SIDM00632,2.7100153,2.238154,1
97,Daporinad,SIDM01245,-6.1336126,-6.725857,1
98,Afuresertib,SIDM00127,2.2021496,1.532706,1
99,Trametinib,SIDM00234,-0.7524091,-0.6844520000000001,1
100,Navitoclax,SIDM00197,-0.306255,-2.674453,1
101,Trametinib,SIDM00600,-2.8429904,-3.9769335,1
102,BMS-536924,SIDM01095,0.33906865,-0.1175565,1
103,PD0325901,SIDM00638,2.2431016,0.9421035,1
104,AZD7762,SIDM01183,0.16484039,0.2055136666666666,1
105,Dasatinib,SIDM00488,0.6374724,-0.674317,1
106,Cyclophosphamide,SIDM00561,3.9694564,4.404114,1
107,Navitoclax,SIDM00362,-0.69360137,1.7957800000000002,1
108,PD173074,SIDM00935,2.9776204,2.8530415,1
109,Osimertinib,SIDM00549,1.6906296,0.792496,1
110,Luminespib,SIDM00699,-0.980538,-0.6123465000000001,1
111,Cediranib,SIDM00491,2.547774,3.399394,1
112,Dinaciclib,SIDM00343,-0.74034274,-2.027895,1
113,BMS-536924,SIDM00202,1.3365833,0.3315213333333333,1
114,Gefitinib,SIDM00266,1.0289398,2.5749515,1
115,Buparlisib,SIDM00638,1.3274716,0.366617,1
116,Afuresertib,SIDM00968,3.4400723,2.512336,1
117,PRT062607,SIDM00393,3.8649883,2.385608,1
118,Cediranib,SIDM00350,2.0323615,2.2844,1
119,PFI3,SIDM00362,3.7647057,3.486362,1
120,CZC24832,SIDM01007,3.6712186,3.507873,1
121,ABT737,SIDM00202,-1.3859292,-2.39304,1
122,Ibrutinib,SIDM01120,5.2301564,5.42526,1
123,Talazoparib,SIDM00260,4.2555165,5.934196,1
124,AMG-319,SIDM00448,4.5729275,4.236596,1
125,CZC24832,SIDM00211,3.690499,2.866025,1
126,MK-2206,SIDM00243,2.1769586,-0.0307494999999999,1
127,Linsitinib,SIDM00410,3.2536793,3.46691,1
128,BMS-345541,SIDM00201,2.2200797,2.1755675,1
129,Ruxolitinib,SIDM00781,5.898631,5.242806,1
130,Venetoclax,SIDM00808,1.3083466,1.713215,1
131,GSK591,SIDM00427,3.1443524,4.140573,1
132,VX-11e,SIDM00424,2.8169742,2.413135,1
133,Ulixertinib,SIDM00274,2.1025374,1.6454695,1
134,GSK2578215A,SIDM00114,5.3718977,6.25368,1
135,Erlotinib,SIDM01133,2.9407704,4.309572,1
136,Olaparib,SIDM00875,2.2133005,2.912050333333333,1
137,GDC0810,SIDM00540,5.608686,5.695754,1
138,Ipatasertib,SIDM01149,1.9237111,2.057895,1
139,Vorinostat,SIDM00444,1.4994329,1.80079,1
140,Talazoparib,SIDM00418,2.4812047,2.9362455,1
141,Dabrafenib,SIDM00680,4.2729597,5.525157999999999,1
142,Entinostat,SIDM01140,0.54250824,0.385456,1
143,Luminespib,SIDM00951,-4.4252486,-3.966141,1
144,Obatoclax Mesylate,SIDM00094,-0.05792606,1.1680755,1
145,Cyclophosphamide,SIDM01259,4.098256,5.129478,1
146,Palbociclib,SIDM00599,2.4935064,3.0441155,1
147,AZD6738,SIDM00420,2.2988608,2.4414755,1
148,Nutlin-3a (-),SIDM00527,2.8636558,2.2382030000000004,1
149,Linsitinib,SIDM00832,3.1943243,3.7264865,1
150,Pictilisib,SIDM00227,0.21278337,1.0316663333333331,1
151,Ulixertinib,SIDM00835,1.33558,3.2002795,1
152,Entinostat,SIDM00501,3.709288,2.45602,1
153,MN-64,SIDM00814,4.754665,5.15109,1
154,Uprosertib,SIDM00176,2.009829,3.2102975,1
155,Savolitinib,SIDM00422,0.6476252,1.949934,1
156,Dabrafenib,SIDM00389,2.6119835,3.288884,1
157,AZD4547,SIDM00817,3.699248,3.812196666666667,1
158,NVP-ADW742,SIDM00550,1.7427015,1.679199,1
159,Wnt-C59,SIDM00047,3.9634414,4.068933,1
160,Palbociclib,SIDM00638,3.773286,4.2234255,1
161,XAV939,SIDM00316,3.6735535,4.215832499999999,1
162,Cytarabine,SIDM00974,0.7962512,-0.0426374999999999,1
163,IWP-2,SIDM00864,2.3839757,2.35505,1
164,Taselisib,SIDM00627,-0.34324694,-0.696875,1
165,Dasatinib,SIDM00251,3.3191314,4.14583,1
166,Sabutoclax,SIDM00577,-0.9298428,-2.165106,1
167,WIKI4,SIDM00377,4.3625393,4.253178,1
168,Sepantronium bromide,SIDM00047,-4.075617,-5.463869,1
169,PFI3,SIDM00846,4.8990297,5.050288,1
170,AGI-6780,SIDM01042,2.7883027,2.189475,1
171,WEHI-539,SIDM00528,5.054969,4.668635,1
172,Daporinad,SIDM01155,-0.22958186,-1.381173,1
173,Gefitinib,SIDM00205,1.4619433,1.0962685,1
174,MIRA-1,SIDM00896,4.15719,3.206583,1
175,VE-822,SIDM01095,3.3240583,1.836412,1
176,LGK974,SIDM00230,3.2184515,3.247925,1
177,Luminespib,SIDM00465,-1.2363377,-2.04523,1
178,Gemcitabine,SIDM00535,-1.0611361,-1.6671273333333334,1
179,AZD3759,SIDM00384,2.8273475,1.73871,1
180,Luminespib,SIDM00129,-4.276263,-1.9222365,1
181,Dasatinib,SIDM01174,1.9335886,3.357426,1
182,AT13148,SIDM00241,1.893754,2.059037,1
183,RVX-208,SIDM00214,4.824791,5.345416,1
184,I-BRD9,SIDM00261,2.8957622,3.161915,1
185,Venetoclax,SIDM00951,3.5169737,2.499558,1
186,AZD7762,SIDM00527,0.29144704,-1.591596,1
187,Tamoxifen,SIDM01259,2.9287167,2.3264295,1
188,Lapatinib,SIDM00045,0.90851796,2.0251475,1
189,XAV939,SIDM00227,4.1972017,3.9083025,1
190,Gemcitabine,SIDM00659,-3.3190336,-3.508871333333333,1
191,Daporinad,SIDM00680,-3.9320714,-4.55978,1
192,EPZ004777,SIDM00783,4.869787,5.083257,1
193,EPZ5676,SIDM00896,4.850035,4.458965,1
194,Dabrafenib,SIDM00632,0.5640744,1.724149,1
195,Entospletinib,SIDM00407,1.1584429,0.132074,1
196,GDC0810,SIDM00091,6.3809166,6.973783,1
197,AT13148,SIDM00758,2.4678009,3.034989,1
198,Vorinostat,SIDM00427,0.667629,0.38209,1
199,Ibrutinib,SIDM00103,6.486907,6.349576,1
200,I-BRD9,SIDM00917,3.8453212,3.280439,1
201,PCI-34051,SIDM00244,2.5066264,2.471069,1
202,IWP-2,SIDM00056,2.6073408,2.97579,1
203,Dactinomycin,SIDM00218,-1.033852,0.3218264999999999,1
204,VX-11e,SIDM01132,3.6372454,3.3916905,1
205,Osimertinib,SIDM00214,0.88318217,1.115264,1
206,NVP-ADW742,SIDM00592,2.352268,2.270735,1
207,Venetoclax,SIDM01168,3.8612494,3.390214,1
208,Nilotinib,SIDM00154,3.5240877,3.3176005,1
209,Fulvestrant,SIDM00196,3.5621648,3.374845333333333,1
210,GSK1904529A,SIDM01160,3.446235,3.757111,1
211,Foretinib,SIDM00216,0.05626262,-0.8940250000000001,1
212,KU-55933,SIDM00954,4.166976,4.5482245,1
213,PLX-4720,SIDM00532,3.837374,3.9665313333333336,1
214,EPZ004777,SIDM00114,6.7820597,6.607752,1
215,Erlotinib,SIDM00367,3.2135499,3.712832,1
216,Epirubicin,SIDM00299,-1.046929,-0.624894,1
217,Sorafenib,SIDM00377,3.447288,3.169837,1
218,Entospletinib,SIDM01161,2.953388,3.186478,1
219,Crizotinib,SIDM00606,2.9498456,3.93993,1
220,Sapitinib,SIDM00930,4.006023,5.364807,1
221,PD0325901,SIDM00302,-0.40165934,-0.49516,1
222,AZD8186,SIDM00540,0.44606903,1.186744,1
223,BMS-345541,SIDM00905,2.3944037,3.097411,1
224,AZD5582,SIDM00218,6.0152864,5.3412885,1
225,PRT062607,SIDM00420,3.5575101,4.218709,1
226,EPZ004777,SIDM00256,4.65486,4.339178,1
227,Pictilisib,SIDM00826,-0.16357274,0.0008939999999999,1
228,BIBR-1532,SIDM00374,5.5155334,5.214057,1
229,Crizotinib,SIDM01247,1.7882627,1.223581,1
230,AZD4547,SIDM00308,2.2714126,2.083488,1
231,Gefitinib,SIDM00969,2.2892616,1.7519695000000002,1
232,Dasatinib,SIDM00375,0.63503075,0.144782,1
233,UMI-77,SIDM00917,2.0673048,2.442734,1
234,Linsitinib,SIDM00242,1.0406678,0.6660615000000001,1
235,I-BET-762,SIDM00198,4.1422167,3.416004,1
236,Cediranib,SIDM00047,0.7994044,1.290583,1
237,Camptothecin,SIDM00917,-4.4863253,-5.095388,1
238,MK-1775,SIDM00792,0.99531674,0.563692,1
239,5-Fluorouracil,SIDM00472,5.514766,5.961736999999999,1
240,Vinblastine,SIDM00176,-3.2347057,-2.9221235,1
241,Ruxolitinib,SIDM00216,4.2302475,4.587106,1
242,Oxaliplatin,SIDM00550,4.790962,5.7256415,1
243,Cytarabine,SIDM00262,0.57080925,0.970566,1
244,Ulixertinib,SIDM00549,2.8090954,2.396136,1
245,Epirubicin,SIDM00411,1.4493269,0.987132,1
246,Cyclophosphamide,SIDM00410,4.4995136,4.300019,1
247,UMI-77,SIDM00562,4.2317305,1.823414,1
248,Dasatinib,SIDM01161,-1.9033701,-3.3886935,1
249,PLX-4720,SIDM00218,6.3077993,4.766183333333333,1
250,Oxaliplatin,SIDM00287,1.0871236,1.0486,1
251,Cytarabine,SIDM00427,-1.2280494,-1.211762,1
252,MK-1775,SIDM01140,-0.91605663,-0.266866,1
253,LY2109761,SIDM00317,7.437735,7.386086,1
254,Fulvestrant,SIDM00565,4.5484023,4.188992333333334,1
255,Camptothecin,SIDM00101,-0.448908,-1.391849,1
256,OF-1,SIDM00257,3.6939836,4.206854,1
257,Gemcitabine,SIDM01047,-2.5814927,-2.903431,1
258,Luminespib,SIDM00833,-1.1079961,-0.6257870000000001,1
259,OTX015,SIDM00834,3.8942215,4.277906,1
260,Savolitinib,SIDM00375,3.4783201,2.619515,1
261,GSK1904529A,SIDM00114,4.856732,3.10321,1
262,BMS-536924,SIDM01146,1.1497161,2.648853,1
263,Sapitinib,SIDM00256,3.1831152,4.146909,1
264,ML323,SIDM00833,4.4931626,4.499807,1
265,PLX-4720,SIDM00261,2.9203975,4.321038,1
266,Palbociclib,SIDM00842,2.4779174,2.157672,1
267,Ulixertinib,SIDM00320,3.0515819,4.453036,1
268,Uprosertib,SIDM00482,1.8858525,2.3220785,1
269,Docetaxel,SIDM00082,-2.1429458,-1.4578746666666664,1
270,AZD7762,SIDM01175,2.3077536,2.4667096666666666,1
271,Pevonedistat,SIDM00541,2.9447386,0.725677,1
272,Paclitaxel,SIDM00328,-2.4734828,-3.3222995,1
273,Cisplatin,SIDM00003,3.0451727,3.28203,1
274,WIKI4,SIDM00842,4.3147264,3.679508,1
275,Irinotecan,SIDM00539,4.1941805,3.010363,1
276,5-Fluorouracil,SIDM00958,2.1215718,2.850447,1
277,Temozolomide,SIDM00576,3.859766,2.8046,1
278,Dabrafenib,SIDM00082,2.5828898,3.222405,1
279,Fulvestrant,SIDM01197,3.907278,4.608084666666667,1
280,MK-8776,SIDM00732,3.2655225,4.019024,1
281,EPZ5676,SIDM00406,4.1157045,3.338488,1
282,Epirubicin,SIDM00214,-0.43134117,-0.753007,1
283,PD0325901,SIDM00541,-1.8349365,-1.9881325,1
284,Talazoparib,SIDM00407,2.430894,3.2505315,1
285,CZC24832,SIDM01114,4.7427874,3.823074,1
286,RVX-208,SIDM01122,5.930468,5.908953,1
287,CZC24832,SIDM00324,4.671376,5.00421,1
288,MK-8776,SIDM00699,3.1628182,4.530687,1
289,AZD8186,SIDM00837,2.0082784,1.471513,1
290,LY2109761,SIDM00835,6.263111,6.28493,1
291,I-BET-762,SIDM00501,4.48978,4.056707,1
292,PD0325901,SIDM00583,1.0079757,1.641708,1
293,LY2109761,SIDM00688,4.6048822,3.231947,1
294,BIBR-1532,SIDM01114,5.537702,4.037107,1
295,MN-64,SIDM00417,6.0838585,4.507898,1
296,Ulixertinib,SIDM00056,1.4487959,1.1917325,1
297,Dinaciclib,SIDM00182,-1.9739162,-3.043977,1
298,GSK591,SIDM00875,4.5026703,3.624048,1
299,AGI-6780,SIDM00082,3.4760244,3.278746,1
300,Fulvestrant,SIDM00154,3.3935065,3.346953333333333,1
301,EPZ5676,SIDM00102,6.402966,6.758178,1
302,Ulixertinib,SIDM00958,1.1388532,1.1968715,1
303,Vinblastine,SIDM00699,-1.6234382,-2.9077390000000003,1
304,OF-1,SIDM00537,3.8810887,4.217272,1
305,PCI-34051,SIDM01233,5.438058,4.978184,1
306,PD0325901,SIDM00350,-1.8308601,-1.249941,1
307,LCL161,SIDM00841,3.8930857,4.6634945,1
308,Wee1 Inhibitor,SIDM01097,0.90056264,0.779505,1
309,Uprosertib,SIDM00958,2.2511036,2.929456,1
310,I-BRD9,SIDM00623,4.9772024,5.803791,1
311,AZ6102,SIDM00394,2.7372167,3.281192,1
312,Oxaliplatin,SIDM00953,4.2625103,3.4108355,1
313,Dabrafenib,SIDM00817,4.338329,4.4795785,1
314,VE821,SIDM00929,4.8516216,3.922259,1
315,BIBR-1532,SIDM00498,5.6333675,5.408865,1
316,Daporinad,SIDM01197,-1.7545086,-2.9276090000000003,1
317,Navitoclax,SIDM00482,0.5498978,-0.1014015,1
318,Lapatinib,SIDM00302,3.339937,3.3607455,1
319,OF-1,SIDM00565,4.514351,4.979893,1
320,Leflunomide,SIDM00953,4.309948,4.160465,1
321,AZD7762,SIDM00227,-0.048653126,-0.628864,1
322,ML323,SIDM01042,3.9910853,4.020805,1
323,Navitoclax,SIDM00242,1.4793507,1.0465555,1
324,SB216763,SIDM01042,4.0144916,4.554536,1
325,MN-64,SIDM00023,5.4292393,6.273855,1
326,Taselisib,SIDM01160,2.8923848,3.722257,1
327,MIRA-1,SIDM00793,4.797853,4.095742,1
328,NVP-ADW742,SIDM00638,3.0234277,2.710726,1
329,Ruxolitinib,SIDM00527,4.5788364,4.600614,1
330,Sorafenib,SIDM00974,1.926606,1.369742,1
331,Crizotinib,SIDM00489,3.3025725,2.473663,1
332,Obatoclax Mesylate,SIDM00023,0.40566272,0.0557665,1
333,PCI-34051,SIDM00490,5.5314646,5.441132,1
334,AGI-6780,SIDM00632,2.3956108,2.1963825,1
335,Talazoparib,SIDM00328,3.9288635,5.67477,1
336,Obatoclax Mesylate,SIDM00202,-0.16276796,0.9829345,1
337,Lapatinib,SIDM00885,2.9732294,4.0919035,1
338,Luminespib,SIDM00351,-4.0368156,-3.2401515,1
339,CZC24832,SIDM00174,4.6915073,3.977655,1
340,Sapitinib,SIDM00688,3.744385,4.505622,1
341,LGK974,SIDM00346,2.1811035,2.4880465000000003,1
342,Leflunomide,SIDM00406,3.4598515,2.858465,1
343,Ulixertinib,SIDM01228,2.6047537,1.711931,1
344,GSK343,SIDM00411,5.281602,4.8941025,1
345,Lapatinib,SIDM00896,3.192282,2.1056980000000003,1
346,AZD5582,SIDM00056,1.1833105,1.379435,1
347,WZ4003,SIDM00551,3.4667242,2.017036,1
348,AZD4547,SIDM00970,2.0969605,2.4949423333333334,1
349,Cisplatin,SIDM00216,2.645333,2.102376,1
350,Sorafenib,SIDM01175,4.4249115,5.0521495000000005,1
351,ML323,SIDM00285,3.894514,3.972294,1
352,Olaparib,SIDM01259,2.6798103,2.3316436666666664,1
353,Olaparib,SIDM00261,1.5004314,1.0119793333333331,1
354,Sorafenib,SIDM00324,2.244734,1.6373965,1
355,Docetaxel,SIDM00375,-2.9775946,-3.4546956666666664,1
356,AZD4547,SIDM00583,3.5685098,3.2605836666666668,1
357,MN-64,SIDM00203,5.280298,5.444619,1
358,MIRA-1,SIDM01205,4.6135664,4.267002,1
359,Alisertib,SIDM00393,2.1077907,3.508407,1
360,VE-822,SIDM01090,3.4503086,3.316805,1
361,PLX-4720,SIDM00929,4.503977,3.7796016666666663,1
362,Taselisib,SIDM00789,0.7286742,0.7921,1
363,Lapatinib,SIDM01251,2.458779,2.2817,1
364,Buparlisib,SIDM00527,0.5811372,0.371307,1
365,I-BRD9,SIDM01149,2.6203978,3.388598,1
366,ABT737,SIDM00975,3.515141,0.613451,1
367,Dinaciclib,SIDM01073,-2.3740966,-3.314845,1
368,AGI-5198,SIDM00308,4.3069944,4.280853,1
369,GDC0810,SIDM00834,5.9240713,4.574205,1
370,Vinblastine,SIDM00389,-5.3149004,-6.368668,1
371,AZD5363,SIDM00863,2.636247,1.885114,1
372,Ruxolitinib,SIDM00969,4.0355525,4.452237,1
373,Savolitinib,SIDM00299,3.4041913,4.577383,1
374,AZD5582,SIDM00577,2.2486804,4.642208,1
375,Osimertinib,SIDM00420,2.4571812,3.108283,1
376,PRT062607,SIDM01095,3.4815905,3.05884,1
377,Cediranib,SIDM00958,1.5088586,0.429045,1
378,Uprosertib,SIDM01160,3.9744005,5.2569125,1
379,Dabrafenib,SIDM00291,-0.38860127,1.8860145,1
380,Trametinib,SIDM01248,-1.4152597,-1.231516,1
381,WZ4003,SIDM00917,2.9235752,2.478805,1
382,Bortezomib,SIDM00411,-3.7987812,-3.866131,1
383,MK-8776,SIDM00577,3.303172,2.163877,1
384,Camptothecin,SIDM00835,2.2359488,0.012046,1
385,AZD4547,SIDM01197,3.6273715,3.5791733333333333,1
386,Ipatasertib,SIDM00553,2.6198354,4.693632,1
387,VE-822,SIDM01174,5.021743,6.23469,1
388,PLX-4720,SIDM00781,5.4058237,5.551989666666667,1
389,Camptothecin,SIDM00482,-3.882323,-4.387523,1
390,Dactolisib,SIDM00202,-2.4464314,-2.1166195,1
391,I-BET-762,SIDM00064,2.6881483,3.430299,1
392,Entospletinib,SIDM00182,4.2623234,3.681224,1
393,WEHI-539,SIDM00905,3.1243727,4.292709,1
394,WZ4003,SIDM00841,5.9589977,5.644172,1
395,OF-1,SIDM00826,4.767497,4.406393,1
396,Nilotinib,SIDM00424,2.87755,2.126984,1
397,WZ4003,SIDM00180,2.5192058,3.911978,1
398,AZD5582,SIDM00668,2.5835643,1.92563,1
399,Sepantronium bromide,SIDM01248,-3.298262,-4.8301425,1
400,Cyclophosphamide,SIDM00233,4.5095544,4.507502,1
401,5-Fluorouracil,SIDM00198,4.2222376,3.907721,1
402,PLX-4720,SIDM00277,1.866954,1.0639263333333335,1
403,Bortezomib,SIDM00328,-5.519285,-3.679071,1
404,Sapitinib,SIDM00266,3.8792636,5.005037,1
405,BIBR-1532,SIDM00044,6.307703,6.046545,1
406,WZ4003,SIDM00389,2.5557134,1.463999,1
407,ML323,SIDM00974,5.002384,4.595288,1
408,Dasatinib,SIDM00688,1.7233633,2.121135,1
409,XAV939,SIDM00935,2.45484,3.7960095,1
410,AMG-319,SIDM00389,3.7776618,3.173974,1
411,AGI-5198,SIDM00250,5.557136,4.209991,1
412,Pictilisib,SIDM00577,1.2259148,0.9474143333333332,1
413,Palbociclib,SIDM00832,2.9791787,4.153731,1
414,Irinotecan,SIDM00269,-1.5294703,-2.022891,1
415,Camptothecin,SIDM00537,-2.6257427,-3.133379,1
416,GSK591,SIDM00444,4.0572314,5.896787,1
417,Lapatinib,SIDM00103,3.8380468,5.417033,1
418,AZD3759,SIDM01179,3.383142,4.416146,1
419,Alpelisib,SIDM00699,3.72038,4.345543,1
420,Lapatinib,SIDM00326,2.9267757,2.4395995,1
421,AZD5363,SIDM01245,3.0095189,2.748978,1
422,Uprosertib,SIDM00659,2.1153553,2.658066,1
423,OSI-027,SIDM01073,2.6111772,0.840315,1
424,GSK591,SIDM00680,4.4451227,4.151777,1
425,MK-2206,SIDM00541,1.8776755,1.7603355,1
426,LY2109761,SIDM01064,4.5430136,5.144615,1
427,Axitinib,SIDM00332,2.426185,-0.0051045,1
428,Osimertinib,SIDM00389,1.1291126,1.297342,1
429,Ibrutinib,SIDM00198,6.119524,5.396274,1
430,Gemcitabine,SIDM00416,-3.6042373,-2.5637043333333334,1
431,Sapitinib,SIDM01042,0.8970696,3.471816,1
432,Camptothecin,SIDM00971,2.7502604,2.836993,1
433,Oxaliplatin,SIDM00252,7.38852,5.741103,1
434,EPZ5676,SIDM00814,5.963191,5.400431,1
435,5-Fluorouracil,SIDM00441,2.49357,1.35804,1
436,Savolitinib,SIDM01006,2.1300113,2.49315,1
437,Sabutoclax,SIDM00195,-0.54590535,-1.271226,1
438,Foretinib,SIDM01205,0.29135516,0.5696835,1
439,GSK2606414,SIDM01093,3.7474232,3.633744,1
440,MK-1775,SIDM00719,1.6428038,2.743954,1
441,BIBR-1532,SIDM01122,5.724738,4.0479,1
442,CZC24832,SIDM00842,5.3807163,4.643635,1
443,VE821,SIDM01233,5.6222477,5.84664,1
444,AGI-6780,SIDM00250,3.460427,2.6466775,1
445,Vinblastine,SIDM00969,-4.7818794,-4.0910875,1
446,Obatoclax Mesylate,SIDM00539,0.8255168,1.778222,1
447,Lapatinib,SIDM00539,1.4297805,0.913972,1
448,Taselisib,SIDM00964,-1.4530121,-0.824779,1
449,GSK1904529A,SIDM00316,3.4029706,3.366958,1
450,VX-11e,SIDM01229,1.5934349,2.402507,1
451,Alisertib,SIDM01019,2.0399222,0.4932335,1
452,Lapatinib,SIDM00923,1.7236556,2.094829,1
453,RVX-208,SIDM00310,4.5406246,5.92736,1
454,Venetoclax,SIDM01179,4.6452475,4.376981,1
455,AT13148,SIDM00251,2.9632173,4.590344,1
456,AT13148,SIDM00261,2.68301,1.914519,1
457,BIBR-1532,SIDM01197,6.2110677,6.279662,1
458,Vinorelbine,SIDM00841,-2.827984,-4.128959,1
459,Dactolisib,SIDM00199,-2.6566494,-2.6580950000000003,1
460,Vinblastine,SIDM00527,-4.9487147,-5.760698,1
461,Luminespib,SIDM00438,-2.8427994,-2.1503135,1
462,AZD4547,SIDM00488,3.5447595,3.6560936666666666,1
463,AMG-319,SIDM00218,6.615946,7.23577,1
464,LY2109761,SIDM00195,5.4171968,6.166521,1
465,Luminespib,SIDM00287,-3.8218212,-2.4884935,1
466,I-BRD9,SIDM00127,5.040613,5.308305,1
467,Foretinib,SIDM00294,0.10930286,-1.2807965,1
468,Cisplatin,SIDM01140,2.0891573,0.8183185,1
469,Epirubicin,SIDM01228,-0.82097614,-1.496516,1
470,Epirubicin,SIDM00833,0.82580113,0.390334,1
