,Drug name,Sanger ID,result,IC50,fold_y
123,Talazoparib,SIDM00260,4.412783,5.934196,1
124,AMG-319,SIDM00448,4.562318,4.236596,1
125,CZC24832,SIDM00211,3.8385825,2.866025,1
126,MK-2206,SIDM00243,2.1874835,-0.0307494999999999,1
127,Linsitinib,SIDM00410,3.7704735,3.46691,1
128,BMS-345541,SIDM00201,1.7840499,2.1755675,1
129,Ruxolitinib,SIDM00781,5.490571,5.242806,1
130,Venetoclax,SIDM00808,1.2716117,1.713215,1
131,GSK591,SIDM00427,3.2577763,4.140573,1
132,VX-11e,SIDM00424,2.0304258,2.413135,1
133,Ulixertinib,SIDM00274,2.5420108,1.6454695,1
134,GSK2578215A,SIDM00114,5.9308343,6.25368,1
135,Erlotinib,SIDM01133,2.639272,4.309572,1
136,Olaparib,SIDM00875,3.553067,2.912050333333333,1
137,GDC0810,SIDM00540,4.7992373,5.695754,1
138,Ipatasertib,SIDM01149,2.5517924,2.057895,1
139,Vorinostat,SIDM00444,1.8461248,1.80079,1
140,Talazoparib,SIDM00418,2.7312343,2.9362455,1
141,Dabrafenib,SIDM00680,4.493323,5.525157999999999,1
142,Entinostat,SIDM01140,0.21702705,0.385456,1
143,Luminespib,SIDM00951,-3.6247666,-3.966141,1
144,Obatoclax Mesylate,SIDM00094,-0.1920147,1.1680755,1
145,Cyclophosphamide,SIDM01259,4.6143947,5.129478,1
146,Palbociclib,SIDM00599,2.7667623,3.0441155,1
147,AZD6738,SIDM00420,1.6581484,2.4414755,1
148,Nutlin-3a (-),SIDM00527,0.8778877,2.2382030000000004,1
149,Linsitinib,SIDM00832,3.0819018,3.7264865,1
150,Pictilisib,SIDM00227,0.9981922,1.0316663333333331,1
151,Ulixertinib,SIDM00835,1.6087174,3.2002795,1
152,Entinostat,SIDM00501,3.4408388,2.45602,1
153,MN-64,SIDM00814,4.564101,5.15109,1
154,Uprosertib,SIDM00176,2.7389882,3.2102975,1
155,Savolitinib,SIDM00422,2.0625536,1.949934,1
156,Dabrafenib,SIDM00389,2.6821277,3.288884,1
157,AZD4547,SIDM00817,3.6712482,3.812196666666667,1
158,NVP-ADW742,SIDM00550,2.276712,1.679199,1
159,Wnt-C59,SIDM00047,3.6628416,4.068933,1
160,Palbociclib,SIDM00638,3.790456,4.2234255,1
161,XAV939,SIDM00316,4.0368557,4.215832499999999,1
162,Cytarabine,SIDM00974,-2.1452157,-0.0426374999999999,1
163,IWP-2,SIDM00864,2.5193393,2.35505,1
164,Taselisib,SIDM00627,-0.86853135,-0.696875,1
165,Dasatinib,SIDM00251,4.0711513,4.14583,1
166,Sabutoclax,SIDM00577,-0.41050825,-2.165106,1
167,WIKI4,SIDM00377,3.3833835,4.253178,1
168,Sepantronium bromide,SIDM00047,-4.4863763,-5.463869,1
169,PFI3,SIDM00846,5.657425,5.050288,1
170,AGI-6780,SIDM01042,1.7927841,2.189475,1
171,WEHI-539,SIDM00528,4.219328,4.668635,1
172,Daporinad,SIDM01155,-2.3536174,-1.381173,1
173,Gefitinib,SIDM00205,1.7574122,1.0962685,1
174,MIRA-1,SIDM00896,3.75041,3.206583,1
175,VE-822,SIDM01095,1.943168,1.836412,1
176,LGK974,SIDM00230,2.9618204,3.247925,1
177,Luminespib,SIDM00465,-1.4701006,-2.04523,1
178,Gemcitabine,SIDM00535,-1.1587465,-1.6671273333333334,1
179,AZD3759,SIDM00384,2.675494,1.73871,1
180,Luminespib,SIDM00129,-3.6199126,-1.9222365,1
181,Dasatinib,SIDM01174,2.6688588,3.357426,1
182,AT13148,SIDM00241,2.491213,2.059037,1
183,RVX-208,SIDM00214,4.6675525,5.345416,1
184,I-BRD9,SIDM00261,3.6020176,3.161915,1
185,Venetoclax,SIDM00951,3.0957563,2.499558,1
186,AZD7762,SIDM00527,-1.0316616,-1.591596,1
187,Tamoxifen,SIDM01259,3.0171516,2.3264295,1
188,Lapatinib,SIDM00045,1.8226295,2.0251475,1
189,XAV939,SIDM00227,4.4772058,3.9083025,1
190,Gemcitabine,SIDM00659,-2.6291325,-3.508871333333333,1
191,Daporinad,SIDM00680,-2.1149442,-4.55978,1
192,EPZ004777,SIDM00783,5.0336933,5.083257,1
193,EPZ5676,SIDM00896,4.7742524,4.458965,1
194,Dabrafenib,SIDM00632,2.6207316,1.724149,1
195,Entospletinib,SIDM00407,0.88173664,0.132074,1
196,GDC0810,SIDM00091,5.7877073,6.973783,1
197,AT13148,SIDM00758,5.8495784,3.034989,1
198,Vorinostat,SIDM00427,-0.012543142,0.38209,1
199,Ibrutinib,SIDM00103,6.1044784,6.349576,1
200,I-BRD9,SIDM00917,3.4794571,3.280439,1
201,PCI-34051,SIDM00244,3.812754,2.471069,1
202,IWP-2,SIDM00056,2.9805002,2.97579,1
203,Dactinomycin,SIDM00218,-1.4753113,0.3218264999999999,1
204,VX-11e,SIDM01132,3.1400175,3.3916905,1
205,Osimertinib,SIDM00214,1.0034912,1.115264,1
206,NVP-ADW742,SIDM00592,3.032875,2.270735,1
207,Venetoclax,SIDM01168,3.8764231,3.390214,1
208,Nilotinib,SIDM00154,3.4748538,3.3176005,1
209,Fulvestrant,SIDM00196,3.987524,3.374845333333333,1
210,GSK1904529A,SIDM01160,3.4074533,3.757111,1
211,Foretinib,SIDM00216,0.7129774,-0.8940250000000001,1
212,KU-55933,SIDM00954,4.344443,4.5482245,1
213,PLX-4720,SIDM00532,4.2718773,3.9665313333333336,1
214,EPZ004777,SIDM00114,6.1161904,6.607752,1
215,Erlotinib,SIDM00367,2.9904048,3.712832,1
216,Epirubicin,SIDM00299,-1.3243687,-0.624894,1
217,Sorafenib,SIDM00377,2.9155233,3.169837,1
218,Entospletinib,SIDM01161,2.5259967,3.186478,1
219,Crizotinib,SIDM00606,2.7457907,3.93993,1
220,Sapitinib,SIDM00930,4.229803,5.364807,1
221,PD0325901,SIDM00302,0.47994748,-0.49516,1
222,AZD8186,SIDM00540,0.3562018,1.186744,1
223,BMS-345541,SIDM00905,2.9438562,3.097411,1
224,AZD5582,SIDM00218,4.5806055,5.3412885,1
225,PRT062607,SIDM00420,3.6268046,4.218709,1
226,EPZ004777,SIDM00256,4.452597,4.339178,1
227,Pictilisib,SIDM00826,0.49787846,0.0008939999999999,1
228,BIBR-1532,SIDM00374,4.973532,5.214057,1
229,Crizotinib,SIDM01247,2.1562188,1.223581,1
230,AZD4547,SIDM00308,1.8607149,2.083488,1
231,Gefitinib,SIDM00969,2.6025052,1.7519695000000002,1
232,Dasatinib,SIDM00375,1.0107846,0.144782,1
233,UMI-77,SIDM00917,2.4072425,2.442734,1
234,Linsitinib,SIDM00242,1.8931947,0.6660615000000001,1
235,I-BET-762,SIDM00198,3.716055,3.416004,1
236,Cediranib,SIDM00047,1.4691101,1.290583,1
237,Camptothecin,SIDM00917,-4.596626,-5.095388,1
238,MK-1775,SIDM00792,1.2563272,0.563692,1
239,5-Fluorouracil,SIDM00472,5.104579,5.961736999999999,1
240,Vinblastine,SIDM00176,-3.519817,-2.9221235,1
241,Ruxolitinib,SIDM00216,4.4536023,4.587106,1
242,Oxaliplatin,SIDM00550,5.327698,5.7256415,1
243,Cytarabine,SIDM00262,1.4514706,0.970566,1
244,Ulixertinib,SIDM00549,2.076983,2.396136,1
245,Epirubicin,SIDM00411,0.32150647,0.987132,1
246,Cyclophosphamide,SIDM00410,3.6846707,4.300019,1
247,UMI-77,SIDM00562,3.4655244,1.823414,1
248,Dasatinib,SIDM01161,-1.5374045,-3.3886935,1
249,PLX-4720,SIDM00218,5.7032638,4.766183333333333,1
250,Oxaliplatin,SIDM00287,2.137251,1.0486,1
251,Cytarabine,SIDM00427,-1.118859,-1.211762,1
252,MK-1775,SIDM01140,0.09229195,-0.266866,1
253,LY2109761,SIDM00317,8.087988,7.386086,1
254,Fulvestrant,SIDM00565,3.8621547,4.188992333333334,1
255,Camptothecin,SIDM00101,-1.0362146,-1.391849,1
256,OF-1,SIDM00257,3.1518912,4.206854,1
257,Gemcitabine,SIDM01047,-2.6295264,-2.903431,1
258,Luminespib,SIDM00833,-0.59405494,-0.6257870000000001,1
259,OTX015,SIDM00834,4.112947,4.277906,1
260,Savolitinib,SIDM00375,2.6969435,2.619515,1
261,GSK1904529A,SIDM00114,4.791673,3.10321,1
262,BMS-536924,SIDM01146,1.7537869,2.648853,1
263,Sapitinib,SIDM00256,4.199169,4.146909,1
264,ML323,SIDM00833,4.2464237,4.499807,1
265,PLX-4720,SIDM00261,3.3774867,4.321038,1
266,Palbociclib,SIDM00842,2.387048,2.157672,1
267,Ulixertinib,SIDM00320,3.1660097,4.453036,1
268,Uprosertib,SIDM00482,1.4327269,2.3220785,1
269,Docetaxel,SIDM00082,-1.6237478,-1.4578746666666664,1
270,AZD7762,SIDM01175,1.6715369,2.4667096666666666,1
271,Pevonedistat,SIDM00541,2.5486252,0.725677,1
272,Paclitaxel,SIDM00328,-2.4620965,-3.3222995,1
273,Cisplatin,SIDM00003,2.8288507,3.28203,1
274,WIKI4,SIDM00842,3.0730572,3.679508,1
275,Irinotecan,SIDM00539,3.2729685,3.010363,1
276,5-Fluorouracil,SIDM00958,1.6987277,2.850447,1
277,Temozolomide,SIDM00576,3.9741294,2.8046,1
278,Dabrafenib,SIDM00082,1.1911184,3.222405,1
279,Fulvestrant,SIDM01197,4.982986,4.608084666666667,1
280,MK-8776,SIDM00732,2.9328454,4.019024,1
281,EPZ5676,SIDM00406,4.2589183,3.338488,1
282,Epirubicin,SIDM00214,-0.47661105,-0.753007,1
283,PD0325901,SIDM00541,-1.283459,-1.9881325,1
284,Talazoparib,SIDM00407,0.9662049,3.2505315,1
285,CZC24832,SIDM01114,4.960754,3.823074,1
286,RVX-208,SIDM01122,5.37718,5.908953,1
287,CZC24832,SIDM00324,5.191322,5.00421,1
288,MK-8776,SIDM00699,4.779079,4.530687,1
289,AZD8186,SIDM00837,1.7190338,1.471513,1
290,LY2109761,SIDM00835,6.794807,6.28493,1
291,I-BET-762,SIDM00501,4.659098,4.056707,1
292,PD0325901,SIDM00583,1.3590186,1.641708,1
293,LY2109761,SIDM00688,4.347855,3.231947,1
294,BIBR-1532,SIDM01114,5.318171,4.037107,1
295,MN-64,SIDM00417,5.334581,4.507898,1
296,Ulixertinib,SIDM00056,1.695286,1.1917325,1
297,Dinaciclib,SIDM00182,-1.5407178,-3.043977,1
298,GSK591,SIDM00875,3.6674783,3.624048,1
299,AGI-6780,SIDM00082,3.1860359,3.278746,1
300,Fulvestrant,SIDM00154,3.7499413,3.346953333333333,1
301,EPZ5676,SIDM00102,6.699016,6.758178,1
302,Ulixertinib,SIDM00958,1.9014983,1.1968715,1
303,Vinblastine,SIDM00699,-2.201436,-2.9077390000000003,1
304,OF-1,SIDM00537,3.9412773,4.217272,1
305,PCI-34051,SIDM01233,5.587832,4.978184,1
306,PD0325901,SIDM00350,-1.0491638,-1.249941,1
307,LCL161,SIDM00841,5.4017396,4.6634945,1
308,Wee1 Inhibitor,SIDM01097,1.173229,0.779505,1
309,Uprosertib,SIDM00958,2.3200223,2.929456,1
310,I-BRD9,SIDM00623,5.2737694,5.803791,1
311,AZ6102,SIDM00394,2.452736,3.281192,1
312,Oxaliplatin,SIDM00953,4.4620795,3.4108355,1
313,Dabrafenib,SIDM00817,4.117542,4.4795785,1
314,VE821,SIDM00929,3.907243,3.922259,1
315,BIBR-1532,SIDM00498,6.1614842,5.408865,1
316,Daporinad,SIDM01197,-1.592431,-2.9276090000000003,1
317,Navitoclax,SIDM00482,1.2893745,-0.1014015,1
318,Lapatinib,SIDM00302,4.462075,3.3607455,1
319,OF-1,SIDM00565,4.502937,4.979893,1
320,Leflunomide,SIDM00953,5.173785,4.160465,1
321,AZD7762,SIDM00227,-0.79239166,-0.628864,1
322,ML323,SIDM01042,2.702062,4.020805,1
323,Navitoclax,SIDM00242,1.1233201,1.0465555,1
324,SB216763,SIDM01042,4.8551383,4.554536,1
325,MN-64,SIDM00023,5.997089,6.273855,1
326,Taselisib,SIDM01160,3.3761342,3.722257,1
327,MIRA-1,SIDM00793,5.0485644,4.095742,1
328,NVP-ADW742,SIDM00638,3.8350656,2.710726,1
329,Ruxolitinib,SIDM00527,4.2029185,4.600614,1
330,Sorafenib,SIDM00974,1.7782761,1.369742,1
331,Crizotinib,SIDM00489,2.6625836,2.473663,1
332,Obatoclax Mesylate,SIDM00023,0.71463454,0.0557665,1
333,PCI-34051,SIDM00490,4.8309216,5.441132,1
334,AGI-6780,SIDM00632,2.2449977,2.1963825,1
335,Talazoparib,SIDM00328,3.569511,5.67477,1
336,Obatoclax Mesylate,SIDM00202,-0.52728283,0.9829345,1
337,Lapatinib,SIDM00885,3.4561336,4.0919035,1
338,Luminespib,SIDM00351,-3.1231463,-3.2401515,1
339,CZC24832,SIDM00174,5.825188,3.977655,1
340,Sapitinib,SIDM00688,3.7216566,4.505622,1
341,LGK974,SIDM00346,2.7321715,2.4880465000000003,1
342,Leflunomide,SIDM00406,3.2091157,2.858465,1
343,Ulixertinib,SIDM01228,2.390179,1.711931,1
344,GSK343,SIDM00411,5.2084203,4.8941025,1
345,Lapatinib,SIDM00896,1.3099136,2.1056980000000003,1
346,AZD5582,SIDM00056,2.0802968,1.379435,1
347,WZ4003,SIDM00551,3.0919507,2.017036,1
348,AZD4547,SIDM00970,2.1895382,2.4949423333333334,1
349,Cisplatin,SIDM00216,3.2282789,2.102376,1
350,Sorafenib,SIDM01175,4.549368,5.0521495000000005,1
351,ML323,SIDM00285,4.4421744,3.972294,1
352,Olaparib,SIDM01259,3.3094752,2.3316436666666664,1
353,Olaparib,SIDM00261,1.1492043,1.0119793333333331,1
354,Sorafenib,SIDM00324,1.4176316,1.6373965,1
355,Docetaxel,SIDM00375,-2.8095746,-3.4546956666666664,1
356,AZD4547,SIDM00583,3.634037,3.2605836666666668,1
357,MN-64,SIDM00203,5.8343043,5.444619,1
358,MIRA-1,SIDM01205,4.450612,4.267002,1
359,Alisertib,SIDM00393,0.7323564,3.508407,1
360,VE-822,SIDM01090,3.3486068,3.316805,1
361,PLX-4720,SIDM00929,4.1307144,3.7796016666666663,1
362,Taselisib,SIDM00789,-0.8666471,0.7921,1
363,Lapatinib,SIDM01251,2.7286868,2.2817,1
364,Buparlisib,SIDM00527,0.65001607,0.371307,1
365,I-BRD9,SIDM01149,3.6095414,3.388598,1
366,ABT737,SIDM00975,3.9613044,0.613451,1
367,Dinaciclib,SIDM01073,-3.4262226,-3.314845,1
368,AGI-5198,SIDM00308,4.376968,4.280853,1
369,GDC0810,SIDM00834,5.5299096,4.574205,1
370,Vinblastine,SIDM00389,-5.550568,-6.368668,1
371,AZD5363,SIDM00863,2.2791524,1.885114,1
372,Ruxolitinib,SIDM00969,3.835668,4.452237,1
373,Savolitinib,SIDM00299,4.028058,4.577383,1
374,AZD5582,SIDM00577,4.5435205,4.642208,1
375,Osimertinib,SIDM00420,2.4373295,3.108283,1
376,PRT062607,SIDM01095,3.0033233,3.05884,1
377,Cediranib,SIDM00958,1.0954286,0.429045,1
378,Uprosertib,SIDM01160,4.765275,5.2569125,1
379,Dabrafenib,SIDM00291,0.35526022,1.8860145,1
380,Trametinib,SIDM01248,-0.22429812,-1.231516,1
381,WZ4003,SIDM00917,3.0081232,2.478805,1
382,Bortezomib,SIDM00411,-2.906655,-3.866131,1
383,MK-8776,SIDM00577,3.7025964,2.163877,1
384,Camptothecin,SIDM00835,1.2624578,0.012046,1
385,AZD4547,SIDM01197,3.4040182,3.5791733333333333,1
386,Ipatasertib,SIDM00553,2.0451028,4.693632,1
387,VE-822,SIDM01174,6.719996,6.23469,1
388,PLX-4720,SIDM00781,5.132098,5.551989666666667,1
389,Camptothecin,SIDM00482,-3.6707036,-4.387523,1
390,Dactolisib,SIDM00202,-1.8241451,-2.1166195,1
391,I-BET-762,SIDM00064,3.04569,3.430299,1
392,Entospletinib,SIDM00182,4.23387,3.681224,1
393,WEHI-539,SIDM00905,3.7587957,4.292709,1
394,WZ4003,SIDM00841,5.0898156,5.644172,1
395,OF-1,SIDM00826,4.224198,4.406393,1
396,Nilotinib,SIDM00424,1.8332299,2.126984,1
397,WZ4003,SIDM00180,3.4656253,3.911978,1
398,AZD5582,SIDM00668,2.9329896,1.92563,1
399,Sepantronium bromide,SIDM01248,-2.639918,-4.8301425,1
400,Cyclophosphamide,SIDM00233,4.7252398,4.507502,1
401,5-Fluorouracil,SIDM00198,3.1914897,3.907721,1
402,PLX-4720,SIDM00277,3.6160572,1.0639263333333335,1
403,Bortezomib,SIDM00328,-4.4648323,-3.679071,1
404,Sapitinib,SIDM00266,3.215813,5.005037,1
405,BIBR-1532,SIDM00044,4.6161575,6.046545,1
406,WZ4003,SIDM00389,1.8998446,1.463999,1
407,ML323,SIDM00974,5.1623116,4.595288,1
408,Dasatinib,SIDM00688,2.2087958,2.121135,1
409,XAV939,SIDM00935,2.7671409,3.7960095,1
410,AMG-319,SIDM00389,3.6391413,3.173974,1
411,AGI-5198,SIDM00250,4.4781213,4.209991,1
412,Pictilisib,SIDM00577,1.490835,0.9474143333333332,1
413,Palbociclib,SIDM00832,2.9802587,4.153731,1
414,Irinotecan,SIDM00269,-0.6069797,-2.022891,1
415,Camptothecin,SIDM00537,-2.664799,-3.133379,1
416,GSK591,SIDM00444,3.6902583,5.896787,1
417,Lapatinib,SIDM00103,5.2191796,5.417033,1
418,AZD3759,SIDM01179,3.3469806,4.416146,1
419,Alpelisib,SIDM00699,4.83973,4.345543,1
420,Lapatinib,SIDM00326,3.6292486,2.4395995,1
421,AZD5363,SIDM01245,3.3070316,2.748978,1
422,Uprosertib,SIDM00659,2.2565384,2.658066,1
423,OSI-027,SIDM01073,0.925562,0.840315,1
424,GSK591,SIDM00680,5.0080113,4.151777,1
425,MK-2206,SIDM00541,1.5383425,1.7603355,1
426,LY2109761,SIDM01064,5.1659436,5.144615,1
427,Axitinib,SIDM00332,3.1971495,-0.0051045,1
428,Osimertinib,SIDM00389,0.6545118,1.297342,1
429,Ibrutinib,SIDM00198,5.1712446,5.396274,1
430,Gemcitabine,SIDM00416,-3.550668,-2.5637043333333334,1
431,Sapitinib,SIDM01042,3.00725,3.471816,1
432,Camptothecin,SIDM00971,1.2834201,2.836993,1
433,Oxaliplatin,SIDM00252,6.3362565,5.741103,1
434,EPZ5676,SIDM00814,5.170045,5.400431,1
435,5-Fluorouracil,SIDM00441,1.2420354,1.35804,1
436,Savolitinib,SIDM01006,2.0708792,2.49315,1
437,Sabutoclax,SIDM00195,-0.15621814,-1.271226,1
438,Foretinib,SIDM01205,1.2399001,0.5696835,1
439,GSK2606414,SIDM01093,4.3823657,3.633744,1
440,MK-1775,SIDM00719,2.6325526,2.743954,1
441,BIBR-1532,SIDM01122,5.2926736,4.0479,1
442,CZC24832,SIDM00842,4.8060374,4.643635,1
443,VE821,SIDM01233,6.101864,5.84664,1
444,AGI-6780,SIDM00250,2.6775758,2.6466775,1
445,Vinblastine,SIDM00969,-5.0510592,-4.0910875,1
446,Obatoclax Mesylate,SIDM00539,1.5019863,1.778222,1
447,Lapatinib,SIDM00539,1.4081321,0.913972,1
448,Taselisib,SIDM00964,0.4426854,-0.824779,1
449,GSK1904529A,SIDM00316,3.5572586,3.366958,1
450,VX-11e,SIDM01229,2.141663,2.402507,1
451,Alisertib,SIDM01019,-0.37812385,0.4932335,1
452,Lapatinib,SIDM00923,2.6870415,2.094829,1
453,RVX-208,SIDM00310,5.2465115,5.92736,1
454,Venetoclax,SIDM01179,3.9770126,4.376981,1
455,AT13148,SIDM00251,3.642694,4.590344,1
456,AT13148,SIDM00261,3.1072254,1.914519,1
457,BIBR-1532,SIDM01197,6.531306,6.279662,1
458,Vinorelbine,SIDM00841,-4.1033382,-4.128959,1
459,Dactolisib,SIDM00199,-1.3455492,-2.6580950000000003,1
460,Vinblastine,SIDM00527,-4.7731743,-5.760698,1
461,Luminespib,SIDM00438,-3.1263561,-2.1503135,1
462,AZD4547,SIDM00488,2.324723,3.6560936666666666,1
463,AMG-319,SIDM00218,7.7541213,7.23577,1
464,LY2109761,SIDM00195,5.744587,6.166521,1
465,Luminespib,SIDM00287,-4.1017427,-2.4884935,1
466,I-BRD9,SIDM00127,5.1231923,5.308305,1
467,Foretinib,SIDM00294,0.8122519,-1.2807965,1
468,Cisplatin,SIDM01140,1.2705511,0.8183185,1
469,Epirubicin,SIDM01228,-0.8001392,-1.496516,1
470,Epirubicin,SIDM00833,0.13492587,0.390334,1
