,Drug name,Sanger ID,result,IC50,fold_y
33,BMS-345541,SIDM00719,2.3791168,5.569043,1
34,WIKI4,SIDM01229,4.058241,4.344849,1
35,Oxaliplatin,SIDM00539,5.2370644,4.1511535,1
36,BMS-345541,SIDM00332,3.3569455,4.2296025,1
37,Niraparib,SIDM01161,4.779047,4.115739,1
38,Cyclophosphamide,SIDM00561,3.36813,4.404114,1
39,Luminespib,SIDM00699,-1.6396866,-0.6123465000000001,1
40,Obatoclax Mesylate,SIDM00094,0.36615235,1.1680755,1
41,AT13148,SIDM00758,5.66606,3.034989,1
42,PCI-34051,SIDM00244,3.709217,2.471069,1
43,Entospletinib,SIDM01161,3.4836109,3.186478,1
44,Crizotinib,SIDM01247,1.9434265,1.223581,1
45,Dasatinib,SIDM01161,-0.91581213,-3.3886935,1
46,Fulvestrant,SIDM00565,4.14427,4.188992333333334,1
47,AZD7762,SIDM01175,-0.19227767,2.4667096666666666,1
48,Irinotecan,SIDM00539,4.6420755,3.010363,1
49,CZC24832,SIDM01114,5.1371446,3.823074,1
50,MK-8776,SIDM00699,2.2343938,4.530687,1
51,AZD8186,SIDM00837,2.313192,1.471513,1
52,BIBR-1532,SIDM01114,4.983748,4.037107,1
53,Vinblastine,SIDM00699,-3.4744422,-2.9077390000000003,1
54,OF-1,SIDM00537,3.331353,4.217272,1
55,PCI-34051,SIDM01233,4.7468953,4.978184,1
56,OF-1,SIDM00565,4.567528,4.979893,1
57,MIRA-1,SIDM00793,4.8162465,4.095742,1
58,CZC24832,SIDM00174,5.298602,3.977655,1
59,WZ4003,SIDM00551,5.1990356,2.017036,1
60,Sorafenib,SIDM01175,3.3408651,5.0521495000000005,1
61,VE-822,SIDM01090,4.538046,3.316805,1
62,Dabrafenib,SIDM00291,-2.2114701,1.8860145,1
63,I-BET-762,SIDM00064,3.951553,3.430299,1
64,Camptothecin,SIDM00537,-1.5612849,-3.133379,1
65,Alpelisib,SIDM00699,3.2381005,4.345543,1
66,Axitinib,SIDM00332,2.64352,-0.0051045,1
67,GSK2606414,SIDM01093,4.2911396,3.633744,1
68,MK-1775,SIDM00719,-0.07540694,2.743954,1
69,VE821,SIDM01233,3.769522,5.84664,1
70,Obatoclax Mesylate,SIDM00539,0.15314923,1.778222,1
71,Lapatinib,SIDM00539,0.546729,0.913972,1
72,VX-11e,SIDM01229,2.7288184,2.402507,1
73,Pevonedistat,SIDM01175,2.0329661,4.3406435,1
74,AZD7762,SIDM01247,-0.95270985,-1.898701,1
75,Temozolomide,SIDM00094,6.835127,5.9999665,1
76,GSK343,SIDM01233,3.5838091,5.1984295,1
77,I-BRD9,SIDM01187,4.9563656,5.630752,1
78,Daporinad,SIDM00517,-1.7397953,-6.723251,1
79,EPZ5676,SIDM00517,6.433113,6.292871,1
80,Uprosertib,SIDM00120,4.2880974,5.593971,1
81,MIM1,SIDM00077,4.0651913,3.948924,1
82,Irinotecan,SIDM00551,3.6014004,1.099242,1
83,EPZ004777,SIDM00064,5.8571367,5.539148,1
84,PFI3,SIDM00517,5.588605,5.774298,1
85,OF-1,SIDM00136,4.36971,4.818226,1
86,Vinorelbine,SIDM00496,-3.2660167,-3.901771,1
87,5-Fluorouracil,SIDM00719,4.013442,6.5891225,1
88,Foretinib,SIDM01233,1.1448599,1.6896140000000002,1
89,Linsitinib,SIDM00517,4.3805275,2.102586,1
90,Cyclophosphamide,SIDM00332,5.5393944,6.559315,1
91,Pevonedistat,SIDM01161,1.7699922,-0.3630345,1
92,AZD6738,SIDM01114,2.0176263,0.728305,1
93,5-Fluorouracil,SIDM00332,6.31339,5.864709,1
94,Buparlisib,SIDM00136,2.1326063,1.140482,1
95,VE821,SIDM00551,4.4931993,3.260586,1
96,VE-822,SIDM00565,5.254363,5.373851,1
97,ABT737,SIDM01093,3.8212488,3.100827,1
98,Cyclophosphamide,SIDM01090,5.154765,4.693715,1
99,LCL161,SIDM00332,3.0467534,5.9473565,1
100,Irinotecan,SIDM01114,2.5446904,1.554381,1
101,GSK2606414,SIDM00064,4.3260283,3.139338,1
102,LGK974,SIDM00496,3.76869,3.1396395000000004,1
103,NVP-ADW742,SIDM00699,2.422059,2.261397,1
104,RO-3306,SIDM00332,2.664295,4.699782000000001,1
105,Sorafenib,SIDM00094,3.149801,4.49228,1
106,ML323,SIDM00332,4.4971495,5.15555,1
107,NVP-ADW742,SIDM00539,2.9915235,4.1592,1
108,Dabrafenib,SIDM01247,3.7209384,4.1038535,1
109,SB505124,SIDM01233,4.1656246,1.6382350000000003,1
110,PD173074,SIDM01093,3.1593702,4.255533,1
111,Obatoclax Mesylate,SIDM00291,-0.5673695,-1.0416785000000002,1
112,AZD7762,SIDM00539,-0.083948016,-0.5161746666666667,1
113,Rapamycin,SIDM00174,-1.5203819,-3.052181,1
114,Epirubicin,SIDM01175,-0.41655877,1.486215,1
115,P22077,SIDM00539,5.159466,4.655571,1
116,Temozolomide,SIDM00517,6.4607773,5.836973,1
117,ABT737,SIDM00120,4.4335775,4.30424,1
118,Gemcitabine,SIDM00565,-1.7105373,-3.4544153333333334,1
119,Cediranib,SIDM00537,1.3014842,1.898705,1
120,GSK2606414,SIDM00758,4.188182,4.856177,1
121,Linsitinib,SIDM00094,3.5233798,3.7899405,1
122,AZD5363,SIDM00520,2.603716,3.259521,1
123,Sepantronium bromide,SIDM00539,-2.3944318,-4.712460999999999,1
124,EPZ004777,SIDM01247,5.2838917,4.348324,1
125,Trametinib,SIDM00551,2.1877697,-2.325783,1
126,I-BRD9,SIDM01247,3.4859884,2.615107,1
127,WIKI4,SIDM01247,4.0287247,3.411874,1
128,Oxaliplatin,SIDM00064,5.376066,5.8683425,1
129,Sepantronium bromide,SIDM01233,-2.042586,-2.7867185,1
130,Pevonedistat,SIDM01233,0.5177846,2.716201,1
131,Buparlisib,SIDM01175,1.2464806,2.449899,1
132,GSK2578215A,SIDM00064,5.447166,4.784005,1
133,Alisertib,SIDM00537,2.680118,1.975315,1
134,Leflunomide,SIDM00758,5.100254,5.229327,1
135,Sapitinib,SIDM00837,3.435572,1.067511,1
136,BMS-536924,SIDM00291,1.2498715,1.9841015,1
137,AZD3759,SIDM00291,2.4919808,3.712181,1
138,Entospletinib,SIDM00551,5.2336802,2.279325,1
139,AZD7762,SIDM00094,0.5538574,0.15812,1
140,Palbociclib,SIDM00174,2.7115145,1.225769,1
141,Dasatinib,SIDM00758,3.2382314,3.635058,1
142,Crizotinib,SIDM00699,2.20892,3.05879,1
143,AZD3759,SIDM00565,2.3991942,3.376014,1
144,MK-2206,SIDM00565,2.0287123,3.4983075,1
145,Wnt-C59,SIDM00837,2.5432856,4.1378645,1
146,Erlotinib,SIDM00120,3.4887164,3.993615,1
147,Alpelisib,SIDM00244,4.540881,0.631542,1
148,Crizotinib,SIDM01093,3.3291533,4.117038,1
149,GSK2578215A,SIDM00120,6.4609966,5.874693,1
150,Nutlin-3a (-),SIDM00539,5.5119066,5.31268,1
151,Vinorelbine,SIDM00561,-6.099498,-4.553777500000001,1
152,Niraparib,SIDM01247,3.6847036,4.174438,1
153,AT13148,SIDM01161,2.1846464,2.380332,1
154,Temozolomide,SIDM00758,6.866406,7.209448,1
155,Cisplatin,SIDM00077,3.0076423,3.380304666666667,1
156,I-BET-762,SIDM01093,3.171713,4.418742,1
157,AZD6482,SIDM00332,1.9045057,3.0365296666666666,1
158,I-BRD9,SIDM00496,4.962947,4.859927,1
159,Dasatinib,SIDM00561,-2.4545805,-0.770378,1
160,Entinostat,SIDM00520,3.446248,1.829342,1
161,Nutlin-3a (-),SIDM00120,5.488678,5.402116,1
162,Wee1 Inhibitor,SIDM01093,3.0033956,4.0597645,1
163,NVP-ADW742,SIDM00561,-0.06477767,2.666318,1
164,MN-64,SIDM01233,4.9734173,6.73699,1
165,Vorinostat,SIDM01161,1.872701,1.5491935,1
166,Bortezomib,SIDM00537,-4.127185,-4.834036,1
167,MIRA-1,SIDM00064,5.731194,5.214936,1
168,Olaparib,SIDM00699,4.3954244,4.191117666666667,1
169,MIRA-1,SIDM01114,5.4271383,5.219343,1
170,GDC0810,SIDM00094,5.84581,5.804134,1
171,Wnt-C59,SIDM01114,3.2349494,3.197821,1
172,I-BET-762,SIDM00793,2.3691666,2.609272,1
173,WIKI4,SIDM00837,2.9191258,2.846574,1
174,LCL161,SIDM01161,4.114314,4.397634500000001,1
175,AMG-319,SIDM00565,5.276803,5.371688,1
176,Venetoclax,SIDM00077,3.4506204,3.904573,1
177,LCL161,SIDM00719,3.793816,3.874188,1
178,PD173074,SIDM00094,4.1542845,3.2926815,1
179,Irinotecan,SIDM01090,2.1946466,2.114247,1
180,Venetoclax,SIDM00758,4.1053667,3.324595,1
181,Taselisib,SIDM01093,2.9692519,3.136874,1
182,LGK974,SIDM01114,3.2239492,3.508401,1
183,ML323,SIDM00244,4.948259,4.300929,1
184,Niraparib,SIDM00291,3.8029974,4.608738,1
185,Luminespib,SIDM01229,-1.6898781,-2.141788,1
186,Vorinostat,SIDM01247,0.53770095,0.325493,1
187,OTX015,SIDM00699,4.280105,5.559069,1
188,Cyclophosphamide,SIDM00520,5.669918,5.858395,1
189,Entinostat,SIDM00793,1.5016775,1.369228,1
190,GDC0810,SIDM00758,5.2575874,5.455362,1
191,Tamoxifen,SIDM00064,3.5504854,3.46596,1
192,BIBR-1532,SIDM01175,5.3081303,6.090111,1
193,I-BRD9,SIDM00064,4.846481,4.481404,1
194,PF-4708671,SIDM00332,3.9306087,5.5158515,1
195,Dabrafenib,SIDM00561,1.3971891,2.9149185,1
196,GSK591,SIDM01161,5.0241013,3.867942,1
197,EPZ5676,SIDM00244,6.096486,5.224741,1
198,PD173074,SIDM00077,3.4150782,1.904974,1
199,Pevonedistat,SIDM00332,2.2961357,1.5171675,1
200,AGI-6780,SIDM01175,3.285813,4.273481,1
201,Linsitinib,SIDM00244,2.9771006,0.0718865,1
202,Navitoclax,SIDM01247,0.3858801,-0.1776315,1
203,AZD5582,SIDM00077,2.281906,4.5508895,1
204,Entinostat,SIDM01114,1.7610575,2.492756,1
205,GSK2578215A,SIDM00758,5.648865,5.642325,1
206,AZD7762,SIDM00332,0.65520906,0.3307266666666666,1
207,UMI-77,SIDM00332,3.3730514,3.87314,1
208,MK-2206,SIDM01161,2.3091347,3.4738185,1
209,Epirubicin,SIDM00244,-0.4596992,-2.936977,1
210,GSK2578215A,SIDM00699,5.357026,6.14568,1
211,Dabrafenib,SIDM00793,4.022112,3.3887125,1
212,Oxaliplatin,SIDM00332,5.412137,7.465116500000001,1
213,BIBR-1532,SIDM00551,5.5860577,5.650025,1
214,Vinblastine,SIDM00136,-1.1296803,-4.055173,1
215,EPZ5676,SIDM00719,5.3848057,6.506979,1
216,Pictilisib,SIDM00561,-2.051904,0.193208,1
217,EPZ004777,SIDM00174,5.796276,5.738337,1
218,Taselisib,SIDM00244,2.4304926,-0.848081,1
219,AGI-5198,SIDM00520,4.706386,4.971823,1
220,Dabrafenib,SIDM00077,4.5942535,4.894101,1
221,Dinaciclib,SIDM00539,-2.0740328,-3.356875,1
222,I-BRD9,SIDM00291,4.750374,3.621944,1
223,AGI-5198,SIDM01090,4.661869,4.799704,1
224,Ulixertinib,SIDM00520,3.765981,2.3962885,1
225,Nilotinib,SIDM01093,3.528412,4.421954,1
226,WIKI4,SIDM01233,4.1895623,2.965499,1
227,ABT737,SIDM00837,2.0380366,0.126189,1
228,NVP-ADW742,SIDM00793,2.799661,2.760293,1
229,OF-1,SIDM01229,4.478092,4.361306,1
230,Olaparib,SIDM01233,4.8609085,5.172965666666666,1
231,Vinblastine,SIDM00077,-3.6706169,-4.8963305,1
232,Wee1 Inhibitor,SIDM01229,1.1509362,1.301804,1
233,Temozolomide,SIDM01247,5.601677,5.040118,1
234,Dactinomycin,SIDM01175,-3.4964309,-1.064913,1
235,Trametinib,SIDM00094,1.0837811,-0.5363785000000001,1
236,Paclitaxel,SIDM00496,-2.63841,-3.366445,1
237,Erlotinib,SIDM01093,2.492122,3.790343,1
238,Irinotecan,SIDM00291,2.8320277,3.476048,1
239,Afatinib,SIDM00758,1.2383543,2.7343456666666666,1
240,UMI-77,SIDM00064,2.9453037,2.164365,1
241,Palbociclib,SIDM00539,3.4780564,4.109158,1
242,OF-1,SIDM00094,4.8921766,5.418012,1
243,Docetaxel,SIDM00064,-2.3955147,-4.916112333333333,1
244,Sepantronium bromide,SIDM00120,-3.7310073,-5.288781,1
245,AZ960,SIDM00244,1.7092065,-0.064457,1
246,GSK2606414,SIDM00561,1.0491632,3.382193,1
247,Cyclophosphamide,SIDM00793,5.314957,4.424327,1
248,GSK2578215A,SIDM00537,4.998416,5.117377,1
249,Crizotinib,SIDM00719,1.241698,3.8888715,1
250,MK-1775,SIDM00837,-0.7862168,0.306495,1
251,Afuresertib,SIDM01247,1.316768,1.458759,1
252,Nutlin-3a (-),SIDM00758,3.5966084,5.610664999999999,1
253,Taselisib,SIDM00565,1.4927288,2.054154,1
254,Wee1 Inhibitor,SIDM00291,0.7972189,1.7738550000000002,1
255,Leflunomide,SIDM00517,5.56621,6.710536,1
256,AZD3759,SIDM00517,2.8800051,0.186082,1
257,Gefitinib,SIDM00539,1.1951451,1.323068,1
258,Osimertinib,SIDM01090,2.2716143,2.991317,1
259,PD173074,SIDM01233,3.3630931,3.350781,1
260,VE821,SIDM00561,-0.5179152,2.877619,1
261,GSK2606414,SIDM01090,4.3476253,2.849564,1
262,Olaparib,SIDM00758,3.3490803,5.03895,1
263,Sepantronium bromide,SIDM00537,0.72136754,-1.5303005,1
264,AZD5582,SIDM00517,2.6920526,2.2722085,1
265,AZD5582,SIDM00551,4.014681,0.8413235,1
266,VE-822,SIDM01229,1.9429673,3.240738,1
267,Daporinad,SIDM01175,-2.023867,0.7321439999999999,1
268,Erlotinib,SIDM00565,1.7832195,2.709861,1
269,MIM1,SIDM00120,5.073775,3.378693,1
270,GSK591,SIDM01229,3.8043425,2.819757,1
271,AZD4547,SIDM01247,2.2284296,1.3550876666666667,1
272,AGI-6780,SIDM00539,3.6050498,2.4578655,1
273,PFI3,SIDM00094,6.1687393,5.203579,1
274,Lapatinib,SIDM00291,1.799963,2.556583,1
275,AGI-5198,SIDM00064,5.1448746,4.789741,1
276,WZ4003,SIDM00699,4.1653028,4.481067,1
277,Ulixertinib,SIDM00699,3.6291711,3.799181,1
278,AZD4547,SIDM00537,2.7779558,3.520065666666667,1
279,SB216763,SIDM00537,4.948161,4.288856,1
280,Paclitaxel,SIDM00291,-3.5026867,-3.909668,1
281,I-BRD9,SIDM00094,5.5556054,4.405506,1
282,Savolitinib,SIDM00077,3.5285327,2.582096,1
283,Sorafenib,SIDM01114,2.0764334,2.613168,1
284,XAV939,SIDM01090,4.281792,4.129429999999999,1
285,Alpelisib,SIDM00136,4.847009,2.282329,1
286,AZD4547,SIDM00758,2.2505977,3.339359333333333,1
287,NVP-ADW742,SIDM00136,4.9854507,1.011518,1
288,ABT737,SIDM00136,3.4085047,2.532962,1
289,Temozolomide,SIDM01175,6.4734573,6.98352,1
290,I-BRD9,SIDM00561,2.0555246,2.611557,1
291,5-Fluorouracil,SIDM00291,3.5988538,4.162526,1
292,Cediranib,SIDM00565,1.0750581,2.842635,1
293,GSK2578215A,SIDM01233,5.062379,5.269113,1
294,Alisertib,SIDM01161,1.8080559,-0.280376,1
295,GDC0810,SIDM00064,5.6475124,5.288375,1
296,ML323,SIDM00793,4.1823225,3.577872,1
297,Oxaliplatin,SIDM01093,4.8369775,5.6005405,1
298,PD0325901,SIDM01233,0.47751927,-1.518136,1
299,UMI-77,SIDM00136,4.9689245,3.307341,1
300,Luminespib,SIDM01114,-2.940099,-3.888705,1
301,PD173074,SIDM00537,3.1345263,3.1865935,1
302,Venetoclax,SIDM01114,3.2290926,2.285853,1
303,Erlotinib,SIDM00332,4.0443473,3.9668895,1
304,BIBR-1532,SIDM01090,5.352195,5.125707,1
305,XAV939,SIDM00551,5.031591,4.3671715,1
306,LGK974,SIDM00517,3.584348,3.0865375000000004,1
307,Ibrutinib,SIDM00758,4.959773,5.949609,1
308,Savolitinib,SIDM00332,3.5453236,4.654652,1
309,PRT062607,SIDM01161,3.3560064,2.633505,1
310,Leflunomide,SIDM00551,5.7211075,5.038047,1
311,LGK974,SIDM01229,3.4441931,3.6020445,1
312,I-BET-762,SIDM01247,1.6613997,2.216577,1
313,Paclitaxel,SIDM00332,-2.059455,-0.8109390000000001,1
314,PCI-34051,SIDM01229,3.5000114,3.845539,1
315,Epirubicin,SIDM01247,-1.2698165,-0.912797,1
316,Irinotecan,SIDM01161,2.1855638,0.976185,1
317,MK-8776,SIDM00537,3.6178086,2.840285,1
318,Nutlin-3a (-),SIDM00077,4.7993746,4.806873,1
319,EPZ5676,SIDM00136,6.5855455,7.112669,1
320,Gefitinib,SIDM00837,1.8709277,-0.3648485,1
321,Vinorelbine,SIDM00520,-1.1319577,-1.97683,1
322,RVX-208,SIDM01247,4.5485234,3.533613,1
323,OF-1,SIDM00719,4.351369,6.969681,1
324,IWP-2,SIDM01114,3.1028717,3.088013,1
325,PD173074,SIDM00758,3.2641618,3.679622,1
326,Dinaciclib,SIDM01093,-1.8340605,-2.5897,1
327,WIKI4,SIDM00064,3.5623515,3.773458,1
328,AZD6738,SIDM00496,2.46014,0.7788355,1
329,AMG-319,SIDM01114,5.0648556,4.85507,1
330,Venetoclax,SIDM00699,1.2652491,1.681044,1
331,Nilotinib,SIDM00332,2.5878055,3.2089565,1
332,PCI-34051,SIDM00561,0.6740832,2.624557,1
333,Cytarabine,SIDM00064,1.168097,1.31733,1
334,Epirubicin,SIDM00077,0.19641566,-0.733827,1
335,Paclitaxel,SIDM01093,-1.8782035,0.037221,1
336,MK-1775,SIDM00565,1.3778086,2.115071,1
337,Olaparib,SIDM00136,5.4341855,5.065858333333334,1
338,Vorinostat,SIDM00174,1.9537183,2.225614,1
339,Sepantronium bromide,SIDM00699,-3.2152224,-4.04802,1
340,VE-822,SIDM00758,4.9873643,3.290354,1
341,Temozolomide,SIDM00077,6.5726647,6.223586,1
342,OTX015,SIDM00291,3.4869897,2.521614,1
343,VE821,SIDM00537,3.2483194,2.423396,1
344,Irinotecan,SIDM00496,3.7978442,4.132536,1
345,Afuresertib,SIDM00699,1.4694359,3.628326,1
346,Foretinib,SIDM00174,0.3416654,-0.0665445,1
347,MIRA-1,SIDM00120,7.513774,6.416831,1
348,Dactinomycin,SIDM01161,-3.8386672,-5.074141,1
349,EPZ5676,SIDM01161,6.4644465,5.541078,1
350,IWP-2,SIDM00758,2.6999886,3.383455,1
351,PLX-4720,SIDM00539,4.797345,4.920383666666667,1
352,BIBR-1532,SIDM00174,5.127986,5.212677,1
353,Alpelisib,SIDM00174,4.5111732,0.606456,1
354,GDC0810,SIDM00291,4.451159,5.977976,1
355,MK-2206,SIDM01114,2.6020386,2.949582,1
356,Gefitinib,SIDM00565,1.4315857,1.1261785,1
357,AZD5582,SIDM00758,1.3124193,2.069595,1
358,Osimertinib,SIDM00539,1.1254027,1.239384,1
359,Nutlin-3a (-),SIDM00551,6.1342936,5.143259499999999,1
360,SCH772984,SIDM00758,1.6035122,0.730977,1
361,Oxaliplatin,SIDM01114,5.3928885,4.4099485000000005,1
362,Navitoclax,SIDM00699,-0.50670356,0.0431379999999999,1
363,LCL161,SIDM01175,3.8961737,5.1582035,1
364,Savolitinib,SIDM00136,3.6110828,3.95618,1
365,Epirubicin,SIDM00793,-1.3091604,-2.60882,1
366,Afatinib,SIDM00064,2.4415972,2.194457666666666,1
367,VE-822,SIDM00136,5.364273,0.502373,1
368,VE821,SIDM00539,4.2302036,4.509569,1
369,IWP-2,SIDM00719,2.529477,3.375499,1
370,5-Fluorouracil,SIDM00517,5.573686,2.793949,1
371,MN-64,SIDM00561,3.0917482,4.026259,1
372,Sabutoclax,SIDM00520,0.2664099,0.572866,1
373,Niraparib,SIDM00539,5.497208,5.459238,1
374,Entospletinib,SIDM00758,3.9135656,3.191785,1
375,VE821,SIDM00136,6.5521097,2.288837,1
376,Linsitinib,SIDM01229,1.9535939,0.6094025,1
377,AZD6738,SIDM01187,4.54678,3.355016,1
378,PLX-4720,SIDM00136,5.9866524,1.7905933333333337,1
379,Uprosertib,SIDM01114,2.9724882,3.1126045,1
380,Obatoclax Mesylate,SIDM01233,0.86136156,0.347784,1
381,Niraparib,SIDM00496,5.9098268,5.267592,1
382,Afuresertib,SIDM00244,4.032153,1.799994,1
383,VE-822,SIDM00793,2.9843788,2.051568,1
384,WEHI-539,SIDM01161,5.58715,4.774281,1
385,AZD5363,SIDM00496,3.59755,3.966998,1
386,Nilotinib,SIDM00758,3.7352931,3.3607845000000003,1
387,Wee1 Inhibitor,SIDM01114,2.2994752,1.678641,1
388,Temozolomide,SIDM00565,6.5607677,5.9570325,1
389,Docetaxel,SIDM01233,-2.2560961,-2.419534666666667,1
390,AGI-5198,SIDM01114,4.522272,4.83909,1
391,GSK2606414,SIDM00793,3.699991,4.311425,1
392,Nutlin-3a (-),SIDM00517,5.0909843,4.780837,1
393,Dasatinib,SIDM00551,0.20934792,1.450782,1
394,Vorinostat,SIDM00537,0.9264826,1.5342060000000002,1
395,Tamoxifen,SIDM01187,4.046693,3.937792,1
396,PD173074,SIDM00551,4.1563277,3.696737,1
397,Fulvestrant,SIDM00520,4.3977637,4.129599,1
398,Entinostat,SIDM00291,1.4443802,2.786268,1
399,MK-2206,SIDM01175,2.087164,3.697299,1
400,P22077,SIDM01247,4.1355457,4.200685,1
401,Dasatinib,SIDM00793,0.7634385,0.336026,1
402,PCI-34051,SIDM00174,4.4746275,3.768575,1
403,Foretinib,SIDM01187,1.6284002,1.9900015,1
404,GSK1904529A,SIDM01093,2.9934208,3.8783655,1
405,Oxaliplatin,SIDM01247,3.22769,3.626215,1
406,Oxaliplatin,SIDM00837,2.5690148,2.5972415,1
407,Alpelisib,SIDM00332,3.6218355,2.986898,1
408,Fulvestrant,SIDM01093,3.820639,3.69158,1
409,Paclitaxel,SIDM00551,-0.66467947,-4.753337,1
410,MIRA-1,SIDM00537,5.840604,4.61754,1
411,GSK343,SIDM00094,5.0874457,4.6097595,1
412,Sorafenib,SIDM00561,0.921619,2.2465615000000003,1
413,PCI-34051,SIDM00793,3.6891756,2.587578,1
414,Palbociclib,SIDM01090,2.2770698,1.609364,1
415,Trametinib,SIDM00136,-0.82171476,-5.2300485000000005,1
416,Dasatinib,SIDM01090,4.4070396,0.4044615,1
417,Daporinad,SIDM00758,-3.4277728,0.060049,1
418,Gefitinib,SIDM00561,1.3410531,2.1793225,1
419,LGK974,SIDM01093,3.3044517,2.786494,1
420,Wee1 Inhibitor,SIDM00537,2.262293,1.267721,1
421,AZD5582,SIDM00244,3.0746446,4.1716395,1
422,PFI3,SIDM00699,5.425164,5.948623,1
423,Dasatinib,SIDM00537,1.6190988,2.315506,1
424,PFI3,SIDM01114,5.3848057,5.027546,1
425,Vinorelbine,SIDM00793,-4.121139,-2.602951,1
426,Palbociclib,SIDM00244,2.6987507,-1.1481525,1
427,Afatinib,SIDM00136,3.019488,2.7356476666666665,1
428,EPZ004777,SIDM01114,5.678315,4.450492,1
429,RVX-208,SIDM01114,5.019961,4.022685,1
430,OF-1,SIDM01093,3.4089744,3.55292,1
431,EPZ004777,SIDM01187,5.870076,6.283159,1
432,Palbociclib,SIDM00120,4.2740993,3.4719655,1
433,OTX015,SIDM01090,4.083262,0.74296,1
434,AGI-6780,SIDM00077,3.2787201,3.21557,1
435,Alisertib,SIDM00719,-0.5413137,3.8276945,1
436,Bortezomib,SIDM01090,-4.442384,-6.2005365,1
437,Fulvestrant,SIDM00244,3.9632432,2.895194,1
438,NVP-ADW742,SIDM01187,3.9564998,3.996271,1
439,Fulvestrant,SIDM01233,4.399034,5.063861666666667,1
440,Cediranib,SIDM01114,2.362398,1.521551,1
441,OSI-027,SIDM00077,2.7582533,3.207803,1
442,Camptothecin,SIDM01247,-3.5568817,-2.139788,1
443,Entinostat,SIDM00517,4.3695774,2.113594,1
444,BIBR-1532,SIDM00291,4.066599,5.999012,1
445,Sabutoclax,SIDM00244,-0.18830685,0.248354,1
446,Niraparib,SIDM00244,4.030404,2.061859,1
447,AZD8186,SIDM00244,3.0958536,1.5740705,1
448,P22077,SIDM00793,4.696988,5.193799,1
449,VE-822,SIDM00120,4.395504,4.192074,1
450,Trametinib,SIDM00174,-0.40390757,-3.482581,1
451,AZ960,SIDM00064,1.9234761,0.333289,1
452,Afuresertib,SIDM01093,2.7844334,2.622319,1
453,SCH772984,SIDM00719,2.8450048,6.08455,1
454,OTX015,SIDM00244,3.5905771,-2.10408,1
455,AGI-6780,SIDM01161,3.4295318,3.2657,1
456,Luminespib,SIDM00520,-2.8007147,0.7716905000000001,1
457,AZD3759,SIDM01233,2.5776794,2.738243,1
458,Vinorelbine,SIDM00094,-1.9103801,-1.3965575,1
459,PFI3,SIDM00539,4.801846,5.585641,1
460,Ipatasertib,SIDM01093,4.2343073,3.54903,1
461,Ulixertinib,SIDM01229,2.3891509,1.060026,1
462,MIM1,SIDM00244,3.4987218,2.4808775,1
463,Pictilisib,SIDM01093,1.8942677,2.096396,1
464,Leflunomide,SIDM00120,6.4359407,5.471279,1
465,Nilotinib,SIDM00496,4.166794,2.3574785,1
466,PLX-4720,SIDM00244,4.805113,3.924712,1
467,Bortezomib,SIDM00496,-4.707238,-6.106472,1
468,Vorinostat,SIDM00291,0.6760888,1.524301,1
469,WEHI-539,SIDM00291,3.9809258,5.720107,1
470,Navitoclax,SIDM00520,3.425884,3.7686445,1
471,GSK591,SIDM00699,4.2689114,6.090792,1
472,GSK343,SIDM00120,5.286023,5.1098965,1
473,CZC24832,SIDM01175,5.302881,5.93839,1
474,Ipatasertib,SIDM00064,4.2838683,4.538596,1
475,PRT062607,SIDM01090,5.96824,3.994144,1
