,Drug name,Sanger ID,result,IC50,fold_y
40,Nutlin-3a (-),SIDM00885,4.0691237,4.117058500000001,1
41,MK-1775,SIDM00381,2.2788827,0.971567,1
42,Oxaliplatin,SIDM00539,6.204235,4.1511535,1
43,SCH772984,SIDM00826,-0.61715275,-2.371284,1
44,WIKI4,SIDM00056,3.4442298,3.873413,1
45,AMG-319,SIDM00351,5.8601255,4.381102,1
46,MIM1,SIDM00042,4.0557976,3.76392,1
47,Luminespib,SIDM00655,-1.3288224,-3.2395240000000003,1
48,MIRA-1,SIDM00817,4.984258,5.042824,1
49,BIBR-1532,SIDM01159,5.162587,4.30429,1
50,Alpelisib,SIDM00263,1.5373555,1.009765,1
51,Vinorelbine,SIDM01006,-4.0021486,-5.701762,1
52,Venetoclax,SIDM00388,0.9913382,3.261062,1
53,Pictilisib,SIDM00542,1.3114228,2.4920940000000003,1
54,Irinotecan,SIDM00111,4.118278,2.03566,1
55,LGK974,SIDM01126,3.2986405,3.0547295,1
56,Dabrafenib,SIDM00201,4.6414013,4.4734655,1
57,AZD7762,SIDM00346,-1.9697769,-0.4462809999999999,1
58,Leflunomide,SIDM00859,4.1273737,4.32032,1
59,Wnt-C59,SIDM00534,3.4997756,2.810193,1
60,WEHI-539,SIDM00203,2.1456075,3.061166,1
61,OTX015,SIDM00974,2.7138722,3.725203,1
62,Dinaciclib,SIDM00976,-1.8315047,-3.108552,1
63,Ibrutinib,SIDM00411,7.219662,5.899052,1
64,Sepantronium bromide,SIDM00042,-4.313608,-5.8211975,1
65,Dactinomycin,SIDM00632,-5.256851,-5.825258,1
66,CZC24832,SIDM00540,4.0401173,5.488764,1
67,VX-11e,SIDM00096,1.910461,2.2575585,1
68,Wnt-C59,SIDM00612,5.2618957,4.5870045,1
69,BMS-754807,SIDM00216,-0.06931977,-1.291566,1
70,Sabutoclax,SIDM00308,-1.4747041,-1.98858,1
71,Wee1 Inhibitor,SIDM00489,0.6339124,0.980307,1
72,Ruxolitinib,SIDM00599,3.8246114,4.3168945,1
73,Rapamycin,SIDM00542,-2.5421891,-1.799362,1
74,GSK2578215A,SIDM00218,7.5939374,7.581259,1
75,ML323,SIDM00951,3.3949158,2.854192,1
76,PLX-4720,SIDM00958,2.7143161,2.607257333333333,1
77,AGI-6780,SIDM00579,3.013692,2.1536795,1
78,VX-11e,SIDM00197,3.859294,3.5317465,1
79,Uprosertib,SIDM00417,4.4740076,4.6382995000000005,1
80,Ipatasertib,SIDM00596,4.555643,5.244861,1
81,Foretinib,SIDM00410,-0.7537243,0.6407845,1
82,Wee1 Inhibitor,SIDM00003,0.9626593,1.012738,1
83,BMS-345541,SIDM00332,4.557062,4.2296025,1
84,IWP-2,SIDM00422,1.8538046,2.032252,1
85,Leflunomide,SIDM00427,4.0339556,4.257889,1
86,Gefitinib,SIDM01228,1.468559,0.2812125000000001,1
87,Entospletinib,SIDM00375,3.0345442,4.530611,1
88,Dactolisib,SIDM00504,-2.8440313,-3.4105480000000004,1
89,Nilotinib,SIDM01160,3.6989434,3.765993,1
90,Alpelisib,SIDM00962,3.2629774,4.46513,1
91,Dabrafenib,SIDM00826,2.7783105,-0.075091,1
92,Cisplatin,SIDM01197,5.7032166,5.9172183333333335,1
93,Cisplatin,SIDM00842,2.9571378,2.6765326666666667,1
94,PD173074,SIDM00259,2.3311331,3.424969,1
95,Niraparib,SIDM01161,2.5304236,4.115739,1
96,WZ4003,SIDM00632,2.6982782,2.238154,1
97,Daporinad,SIDM01245,-5.973959,-6.725857,1
98,Afuresertib,SIDM00127,2.189763,1.532706,1
99,Trametinib,SIDM00234,-0.77608496,-0.6844520000000001,1
100,Navitoclax,SIDM00197,-0.46788996,-2.674453,1
101,Trametinib,SIDM00600,-2.1992157,-3.9769335,1
102,BMS-536924,SIDM01095,0.80511934,-0.1175565,1
103,PD0325901,SIDM00638,1.9416625,0.9421035,1
104,AZD7762,SIDM01183,0.63596934,0.2055136666666666,1
105,Dasatinib,SIDM00488,0.51089126,-0.674317,1
106,Cyclophosphamide,SIDM00561,4.247998,4.404114,1
107,Navitoclax,SIDM00362,0.91249806,1.7957800000000002,1
108,PD173074,SIDM00935,3.0929282,2.8530415,1
109,Osimertinib,SIDM00549,0.5932978,0.792496,1
110,Luminespib,SIDM00699,-1.9087018,-0.6123465000000001,1
111,Cediranib,SIDM00491,1.8702455,3.399394,1
112,Dinaciclib,SIDM00343,-0.45515436,-2.027895,1
113,BMS-536924,SIDM00202,0.815441,0.3315213333333333,1
114,Gefitinib,SIDM00266,1.3477631,2.5749515,1
115,Buparlisib,SIDM00638,0.94912773,0.366617,1
116,Afuresertib,SIDM00968,3.4899964,2.512336,1
117,PRT062607,SIDM00393,3.7584054,2.385608,1
118,Cediranib,SIDM00350,1.786771,2.2844,1
119,PFI3,SIDM00362,4.391646,3.486362,1
120,CZC24832,SIDM01007,3.4147575,3.507873,1
121,ABT737,SIDM00202,-2.0602129,-2.39304,1
122,Ibrutinib,SIDM01120,5.225604,5.42526,1
123,Talazoparib,SIDM00260,4.4372005,5.934196,1
124,AMG-319,SIDM00448,5.059694,4.236596,1
125,CZC24832,SIDM00211,3.507696,2.866025,1
126,MK-2206,SIDM00243,1.9531951,-0.0307494999999999,1
127,Linsitinib,SIDM00410,3.3397148,3.46691,1
128,BMS-345541,SIDM00201,2.4719403,2.1755675,1
129,Ruxolitinib,SIDM00781,4.9001513,5.242806,1
130,Venetoclax,SIDM00808,1.6791224,1.713215,1
131,GSK591,SIDM00427,2.7473674,4.140573,1
132,VX-11e,SIDM00424,2.6185608,2.413135,1
133,Ulixertinib,SIDM00274,2.7846825,1.6454695,1
134,GSK2578215A,SIDM00114,6.0244126,6.25368,1
135,Erlotinib,SIDM01133,3.4878833,4.309572,1
136,Olaparib,SIDM00875,3.5089898,2.912050333333333,1
137,GDC0810,SIDM00540,5.523965,5.695754,1
138,Ipatasertib,SIDM01149,1.9639874,2.057895,1
139,Vorinostat,SIDM00444,0.9306248,1.80079,1
140,Talazoparib,SIDM00418,2.3580172,2.9362455,1
141,Dabrafenib,SIDM00680,5.3508925,5.525157999999999,1
142,Entinostat,SIDM01140,-0.4059577,0.385456,1
143,Luminespib,SIDM00951,-4.8774204,-3.966141,1
144,Obatoclax Mesylate,SIDM00094,-1.4844182,1.1680755,1
145,Cyclophosphamide,SIDM01259,4.9294944,5.129478,1
146,Palbociclib,SIDM00599,2.7713273,3.0441155,1
147,AZD6738,SIDM00420,1.6019427,2.4414755,1
148,Nutlin-3a (-),SIDM00527,1.5122916,2.2382030000000004,1
149,Linsitinib,SIDM00832,2.2879043,3.7264865,1
150,Pictilisib,SIDM00227,0.53080934,1.0316663333333331,1
151,Ulixertinib,SIDM00835,2.8698852,3.2002795,1
152,Entinostat,SIDM00501,3.5499256,2.45602,1
153,MN-64,SIDM00814,4.350949,5.15109,1
154,Uprosertib,SIDM00176,2.5702322,3.2102975,1
155,Savolitinib,SIDM00422,1.2040995,1.949934,1
156,Dabrafenib,SIDM00389,2.9652379,3.288884,1
157,AZD4547,SIDM00817,3.1986892,3.812196666666667,1
158,NVP-ADW742,SIDM00550,2.7940595,1.679199,1
159,Wnt-C59,SIDM00047,3.4508915,4.068933,1
160,Palbociclib,SIDM00638,3.7309992,4.2234255,1
161,XAV939,SIDM00316,3.9064438,4.215832499999999,1
162,Cytarabine,SIDM00974,-1.4933612,-0.0426374999999999,1
163,IWP-2,SIDM00864,2.517479,2.35505,1
164,Taselisib,SIDM00627,-0.8471537,-0.696875,1
165,Dasatinib,SIDM00251,3.8684409,4.14583,1
166,Sabutoclax,SIDM00577,-1.2217138,-2.165106,1
167,WIKI4,SIDM00377,3.1477122,4.253178,1
168,Sepantronium bromide,SIDM00047,-4.671749,-5.463869,1
169,PFI3,SIDM00846,5.176706,5.050288,1
170,AGI-6780,SIDM01042,1.655382,2.189475,1
171,WEHI-539,SIDM00528,4.000883,4.668635,1
172,Daporinad,SIDM01155,-0.16291304,-1.381173,1
173,Gefitinib,SIDM00205,1.8580995,1.0962685,1
174,MIRA-1,SIDM00896,3.3803604,3.206583,1
175,VE-822,SIDM01095,1.8752984,1.836412,1
176,LGK974,SIDM00230,3.5032537,3.247925,1
177,Luminespib,SIDM00465,-0.97462386,-2.04523,1
178,Gemcitabine,SIDM00535,-2.4972236,-1.6671273333333334,1
179,AZD3759,SIDM00384,2.7141113,1.73871,1
180,Luminespib,SIDM00129,-5.092169,-1.9222365,1
181,Dasatinib,SIDM01174,0.20286982,3.357426,1
182,AT13148,SIDM00241,0.8429363,2.059037,1
183,RVX-208,SIDM00214,4.8267484,5.345416,1
184,I-BRD9,SIDM00261,3.363351,3.161915,1
185,Venetoclax,SIDM00951,2.473996,2.499558,1
186,AZD7762,SIDM00527,-0.49554867,-1.591596,1
187,Tamoxifen,SIDM01259,3.6082182,2.3264295,1
188,Lapatinib,SIDM00045,1.828532,2.0251475,1
189,XAV939,SIDM00227,4.0815616,3.9083025,1
190,Gemcitabine,SIDM00659,-2.1316924,-3.508871333333333,1
191,Daporinad,SIDM00680,-4.2741504,-4.55978,1
192,EPZ004777,SIDM00783,5.6368713,5.083257,1
193,EPZ5676,SIDM00896,4.5605536,4.458965,1
194,Dabrafenib,SIDM00632,2.4665086,1.724149,1
195,Entospletinib,SIDM00407,1.6644564,0.132074,1
196,GDC0810,SIDM00091,6.218545,6.973783,1
197,AT13148,SIDM00758,5.4753428,3.034989,1
198,Vorinostat,SIDM00427,0.2949646,0.38209,1
199,Ibrutinib,SIDM00103,6.466773,6.349576,1
200,I-BRD9,SIDM00917,2.9862185,3.280439,1
201,PCI-34051,SIDM00244,3.7018616,2.471069,1
202,IWP-2,SIDM00056,2.9313288,2.97579,1
203,Dactinomycin,SIDM00218,-0.9154771,0.3218264999999999,1
204,VX-11e,SIDM01132,3.6650836,3.3916905,1
205,Osimertinib,SIDM00214,1.0134335,1.115264,1
206,NVP-ADW742,SIDM00592,2.4829707,2.270735,1
207,Venetoclax,SIDM01168,2.806109,3.390214,1
208,Nilotinib,SIDM00154,3.8216615,3.3176005,1
209,Fulvestrant,SIDM00196,4.0263014,3.374845333333333,1
210,GSK1904529A,SIDM01160,3.5768719,3.757111,1
211,Foretinib,SIDM00216,0.6833455,-0.8940250000000001,1
212,KU-55933,SIDM00954,3.984796,4.5482245,1
213,PLX-4720,SIDM00532,4.1716433,3.9665313333333336,1
214,EPZ004777,SIDM00114,6.381436,6.607752,1
215,Erlotinib,SIDM00367,2.8166091,3.712832,1
216,Epirubicin,SIDM00299,-0.2528379,-0.624894,1
217,Sorafenib,SIDM00377,3.6243808,3.169837,1
218,Entospletinib,SIDM01161,3.4604151,3.186478,1
219,Crizotinib,SIDM00606,3.5524771,3.93993,1
220,Sapitinib,SIDM00930,4.2719955,5.364807,1
221,PD0325901,SIDM00302,0.9570047,-0.49516,1
222,AZD8186,SIDM00540,-0.030130953,1.186744,1
223,BMS-345541,SIDM00905,3.8087194,3.097411,1
224,AZD5582,SIDM00218,4.524644,5.3412885,1
225,PRT062607,SIDM00420,2.9924715,4.218709,1
226,EPZ004777,SIDM00256,4.439348,4.339178,1
227,Pictilisib,SIDM00826,1.257566,0.0008939999999999,1
228,BIBR-1532,SIDM00374,3.998604,5.214057,1
229,Crizotinib,SIDM01247,1.3223885,1.223581,1
230,AZD4547,SIDM00308,2.5606635,2.083488,1
231,Gefitinib,SIDM00969,2.5489693,1.7519695000000002,1
232,Dasatinib,SIDM00375,0.162311,0.144782,1
233,UMI-77,SIDM00917,1.8885568,2.442734,1
234,Linsitinib,SIDM00242,2.6793509,0.6660615000000001,1
235,I-BET-762,SIDM00198,3.796888,3.416004,1
236,Cediranib,SIDM00047,1.3592634,1.290583,1
237,Camptothecin,SIDM00917,-4.822735,-5.095388,1
238,MK-1775,SIDM00792,1.2360754,0.563692,1
239,5-Fluorouracil,SIDM00472,5.1747804,5.961736999999999,1
240,Vinblastine,SIDM00176,-4.0918355,-2.9221235,1
241,Ruxolitinib,SIDM00216,4.223378,4.587106,1
242,Oxaliplatin,SIDM00550,4.867455,5.7256415,1
243,Cytarabine,SIDM00262,1.3191619,0.970566,1
244,Ulixertinib,SIDM00549,2.4883165,2.396136,1
245,Epirubicin,SIDM00411,-0.12519325,0.987132,1
246,Cyclophosphamide,SIDM00410,4.4177194,4.300019,1
247,UMI-77,SIDM00562,3.5216823,1.823414,1
248,Dasatinib,SIDM01161,-1.183833,-3.3886935,1
249,PLX-4720,SIDM00218,4.898133,4.766183333333333,1
250,Oxaliplatin,SIDM00287,1.1194749,1.0486,1
251,Cytarabine,SIDM00427,-2.244841,-1.211762,1
252,MK-1775,SIDM01140,0.74489903,-0.266866,1
253,LY2109761,SIDM00317,6.8896065,7.386086,1
254,Fulvestrant,SIDM00565,4.013182,4.188992333333334,1
255,Camptothecin,SIDM00101,-0.40235686,-1.391849,1
256,OF-1,SIDM00257,3.7379725,4.206854,1
257,Gemcitabine,SIDM01047,-3.1943393,-2.903431,1
258,Luminespib,SIDM00833,0.010508776,-0.6257870000000001,1
259,OTX015,SIDM00834,3.8459046,4.277906,1
260,Savolitinib,SIDM00375,2.4447415,2.619515,1
261,GSK1904529A,SIDM00114,3.6768584,3.10321,1
262,BMS-536924,SIDM01146,1.9674051,2.648853,1
263,Sapitinib,SIDM00256,3.4156556,4.146909,1
264,ML323,SIDM00833,4.2100763,4.499807,1
265,PLX-4720,SIDM00261,4.199095,4.321038,1
266,Palbociclib,SIDM00842,3.0451744,2.157672,1
267,Ulixertinib,SIDM00320,3.8002546,4.453036,1
268,Uprosertib,SIDM00482,1.1536357,2.3220785,1
269,Docetaxel,SIDM00082,-3.6303055,-1.4578746666666664,1
270,AZD7762,SIDM01175,1.3051023,2.4667096666666666,1
271,Pevonedistat,SIDM00541,3.1170979,0.725677,1
272,Paclitaxel,SIDM00328,-2.4456441,-3.3222995,1
273,Cisplatin,SIDM00003,2.9983187,3.28203,1
274,WIKI4,SIDM00842,4.0907574,3.679508,1
275,Irinotecan,SIDM00539,2.9525683,3.010363,1
276,5-Fluorouracil,SIDM00958,0.40756017,2.850447,1
277,Temozolomide,SIDM00576,3.557028,2.8046,1
278,Dabrafenib,SIDM00082,2.7485027,3.222405,1
279,Fulvestrant,SIDM01197,4.99345,4.608084666666667,1
280,MK-8776,SIDM00732,4.1744757,4.019024,1
281,EPZ5676,SIDM00406,3.6508853,3.338488,1
282,Epirubicin,SIDM00214,-0.022571698,-0.753007,1
283,PD0325901,SIDM00541,-2.3911045,-1.9881325,1
284,Talazoparib,SIDM00407,3.2002347,3.2505315,1
285,CZC24832,SIDM01114,4.9840813,3.823074,1
286,RVX-208,SIDM01122,5.525854,5.908953,1
287,CZC24832,SIDM00324,4.637429,5.00421,1
288,MK-8776,SIDM00699,4.3979754,4.530687,1
289,AZD8186,SIDM00837,2.17536,1.471513,1
290,LY2109761,SIDM00835,6.3176723,6.28493,1
291,I-BET-762,SIDM00501,4.650761,4.056707,1
292,PD0325901,SIDM00583,1.2496805,1.641708,1
293,LY2109761,SIDM00688,4.232689,3.231947,1
294,BIBR-1532,SIDM01114,4.916907,4.037107,1
295,MN-64,SIDM00417,4.5123587,4.507898,1
296,Ulixertinib,SIDM00056,2.8860676,1.1917325,1
297,Dinaciclib,SIDM00182,-0.18221886,-3.043977,1
298,GSK591,SIDM00875,3.1761112,3.624048,1
299,AGI-6780,SIDM00082,3.4828014,3.278746,1
300,Fulvestrant,SIDM00154,4.033722,3.346953333333333,1
301,EPZ5676,SIDM00102,6.5673614,6.758178,1
302,Ulixertinib,SIDM00958,0.7624209,1.1968715,1
303,Vinblastine,SIDM00699,-1.1150627,-2.9077390000000003,1
304,OF-1,SIDM00537,4.413343,4.217272,1
305,PCI-34051,SIDM01233,6.377372,4.978184,1
306,PD0325901,SIDM00350,-0.6597311,-1.249941,1
307,LCL161,SIDM00841,4.942132,4.6634945,1
308,Wee1 Inhibitor,SIDM01097,1.7016685,0.779505,1
309,Uprosertib,SIDM00958,3.12322,2.929456,1
310,I-BRD9,SIDM00623,4.4018,5.803791,1
311,AZ6102,SIDM00394,3.4845257,3.281192,1
312,Oxaliplatin,SIDM00953,3.7649016,3.4108355,1
313,Dabrafenib,SIDM00817,4.746879,4.4795785,1
314,VE821,SIDM00929,4.0781035,3.922259,1
315,BIBR-1532,SIDM00498,5.1169453,5.408865,1
316,Daporinad,SIDM01197,-0.5079077,-2.9276090000000003,1
317,Navitoclax,SIDM00482,0.13354729,-0.1014015,1
318,Lapatinib,SIDM00302,3.2747996,3.3607455,1
319,OF-1,SIDM00565,4.8989,4.979893,1
320,Leflunomide,SIDM00953,4.3145714,4.160465,1
321,AZD7762,SIDM00227,-0.99033064,-0.628864,1
322,ML323,SIDM01042,2.9075303,4.020805,1
323,Navitoclax,SIDM00242,0.5307401,1.0465555,1
324,SB216763,SIDM01042,4.2537565,4.554536,1
325,MN-64,SIDM00023,6.3379498,6.273855,1
326,Taselisib,SIDM01160,3.659786,3.722257,1
327,MIRA-1,SIDM00793,4.0821,4.095742,1
328,NVP-ADW742,SIDM00638,3.4199405,2.710726,1
329,Ruxolitinib,SIDM00527,3.6734383,4.600614,1
330,Sorafenib,SIDM00974,2.7537987,1.369742,1
331,Crizotinib,SIDM00489,2.9114187,2.473663,1
332,Obatoclax Mesylate,SIDM00023,1.1177975,0.0557665,1
333,PCI-34051,SIDM00490,4.6417346,5.441132,1
334,AGI-6780,SIDM00632,1.4130042,2.1963825,1
335,Talazoparib,SIDM00328,3.0071008,5.67477,1
336,Obatoclax Mesylate,SIDM00202,-0.67360276,0.9829345,1
337,Lapatinib,SIDM00885,2.9691017,4.0919035,1
338,Luminespib,SIDM00351,-3.4726245,-3.2401515,1
339,CZC24832,SIDM00174,4.8085623,3.977655,1
340,Sapitinib,SIDM00688,4.682161,4.505622,1
341,LGK974,SIDM00346,2.3848596,2.4880465000000003,1
342,Leflunomide,SIDM00406,3.1149118,2.858465,1
343,Ulixertinib,SIDM01228,3.850261,1.711931,1
344,GSK343,SIDM00411,4.775526,4.8941025,1
345,Lapatinib,SIDM00896,2.552765,2.1056980000000003,1
346,AZD5582,SIDM00056,1.3362099,1.379435,1
347,WZ4003,SIDM00551,3.9759877,2.017036,1
348,AZD4547,SIDM00970,1.6745596,2.4949423333333334,1
349,Cisplatin,SIDM00216,3.1202857,2.102376,1
350,Sorafenib,SIDM01175,4.214837,5.0521495000000005,1
351,ML323,SIDM00285,4.6318364,3.972294,1
352,Olaparib,SIDM01259,3.2464223,2.3316436666666664,1
353,Olaparib,SIDM00261,2.1836963,1.0119793333333331,1
354,Sorafenib,SIDM00324,2.2154803,1.6373965,1
355,Docetaxel,SIDM00375,-3.624511,-3.4546956666666664,1
356,AZD4547,SIDM00583,2.8255138,3.2605836666666668,1
357,MN-64,SIDM00203,5.3064957,5.444619,1
358,MIRA-1,SIDM01205,5.5052114,4.267002,1
359,Alisertib,SIDM00393,2.8432589,3.508407,1
360,VE-822,SIDM01090,3.0793016,3.316805,1
361,PLX-4720,SIDM00929,4.23193,3.7796016666666663,1
362,Taselisib,SIDM00789,-0.050255403,0.7921,1
363,Lapatinib,SIDM01251,2.5152292,2.2817,1
364,Buparlisib,SIDM00527,0.7266696,0.371307,1
365,I-BRD9,SIDM01149,2.9543476,3.388598,1
366,ABT737,SIDM00975,2.3796194,0.613451,1
367,Dinaciclib,SIDM01073,-3.9793417,-3.314845,1
368,AGI-5198,SIDM00308,4.351884,4.280853,1
369,GDC0810,SIDM00834,5.968662,4.574205,1
370,Vinblastine,SIDM00389,-5.132153,-6.368668,1
371,AZD5363,SIDM00863,1.6139671,1.885114,1
372,Ruxolitinib,SIDM00969,3.4797313,4.452237,1
373,Savolitinib,SIDM00299,3.024321,4.577383,1
374,AZD5582,SIDM00577,4.465313,4.642208,1
375,Osimertinib,SIDM00420,2.8323755,3.108283,1
376,PRT062607,SIDM01095,2.465107,3.05884,1
377,Cediranib,SIDM00958,0.4629503,0.429045,1
378,Uprosertib,SIDM01160,4.7637496,5.2569125,1
379,Dabrafenib,SIDM00291,2.0253594,1.8860145,1
380,Trametinib,SIDM01248,-0.966003,-1.231516,1
381,WZ4003,SIDM00917,2.8093097,2.478805,1
382,Bortezomib,SIDM00411,-4.1038637,-3.866131,1
383,MK-8776,SIDM00577,3.748419,2.163877,1
384,Camptothecin,SIDM00835,-0.07807858,0.012046,1
385,AZD4547,SIDM01197,4.0199885,3.5791733333333333,1
386,Ipatasertib,SIDM00553,2.9062102,4.693632,1
387,VE-822,SIDM01174,5.8781486,6.23469,1
388,PLX-4720,SIDM00781,5.665439,5.551989666666667,1
389,Camptothecin,SIDM00482,-4.4214993,-4.387523,1
390,Dactolisib,SIDM00202,-2.6207783,-2.1166195,1
391,I-BET-762,SIDM00064,4.142401,3.430299,1
392,Entospletinib,SIDM00182,3.3382165,3.681224,1
393,WEHI-539,SIDM00905,4.282291,4.292709,1
394,WZ4003,SIDM00841,4.965355,5.644172,1
395,OF-1,SIDM00826,4.5835447,4.406393,1
396,Nilotinib,SIDM00424,1.5278571,2.126984,1
397,WZ4003,SIDM00180,4.541647,3.911978,1
398,AZD5582,SIDM00668,2.0637333,1.92563,1
399,Sepantronium bromide,SIDM01248,-4.2808466,-4.8301425,1
400,Cyclophosphamide,SIDM00233,4.6039085,4.507502,1
401,5-Fluorouracil,SIDM00198,3.0292177,3.907721,1
402,PLX-4720,SIDM00277,2.5588453,1.0639263333333335,1
403,Bortezomib,SIDM00328,-4.7884526,-3.679071,1
404,Sapitinib,SIDM00266,3.7847228,5.005037,1
405,BIBR-1532,SIDM00044,5.81741,6.046545,1
406,WZ4003,SIDM00389,2.3987486,1.463999,1
407,ML323,SIDM00974,6.1921,4.595288,1
408,Dasatinib,SIDM00688,2.4783351,2.121135,1
409,XAV939,SIDM00935,2.6467068,3.7960095,1
410,AMG-319,SIDM00389,3.2671216,3.173974,1
411,AGI-5198,SIDM00250,4.2936025,4.209991,1
412,Pictilisib,SIDM00577,1.445786,0.9474143333333332,1
413,Palbociclib,SIDM00832,1.8961492,4.153731,1
414,Irinotecan,SIDM00269,-0.89570343,-2.022891,1
415,Camptothecin,SIDM00537,-2.944946,-3.133379,1
416,GSK591,SIDM00444,5.7372894,5.896787,1
417,Lapatinib,SIDM00103,3.657826,5.417033,1
418,AZD3759,SIDM01179,2.4640481,4.416146,1
419,Alpelisib,SIDM00699,4.9697323,4.345543,1
420,Lapatinib,SIDM00326,3.0595555,2.4395995,1
421,AZD5363,SIDM01245,2.9376612,2.748978,1
422,Uprosertib,SIDM00659,2.4550385,2.658066,1
423,OSI-027,SIDM01073,2.7416263,0.840315,1
424,GSK591,SIDM00680,4.0952406,4.151777,1
425,MK-2206,SIDM00541,1.031349,1.7603355,1
426,LY2109761,SIDM01064,5.1904545,5.144615,1
427,Axitinib,SIDM00332,3.0420263,-0.0051045,1
428,Osimertinib,SIDM00389,0.92264366,1.297342,1
429,Ibrutinib,SIDM00198,3.5454347,5.396274,1
430,Gemcitabine,SIDM00416,-3.827945,-2.5637043333333334,1
431,Sapitinib,SIDM01042,3.9260013,3.471816,1
432,Camptothecin,SIDM00971,2.0193777,2.836993,1
433,Oxaliplatin,SIDM00252,6.9601746,5.741103,1
434,EPZ5676,SIDM00814,5.7774334,5.400431,1
435,5-Fluorouracil,SIDM00441,0.9725992,1.35804,1
436,Savolitinib,SIDM01006,2.0029254,2.49315,1
437,Sabutoclax,SIDM00195,0.033684686,-1.271226,1
438,Foretinib,SIDM01205,0.6521479,0.5696835,1
439,GSK2606414,SIDM01093,3.89339,3.633744,1
440,MK-1775,SIDM00719,2.4667273,2.743954,1
441,BIBR-1532,SIDM01122,4.9635067,4.0479,1
442,CZC24832,SIDM00842,3.647725,4.643635,1
443,VE821,SIDM01233,3.9693744,5.84664,1
444,AGI-6780,SIDM00250,2.4996772,2.6466775,1
445,Vinblastine,SIDM00969,-5.355918,-4.0910875,1
446,Obatoclax Mesylate,SIDM00539,0.82018024,1.778222,1
447,Lapatinib,SIDM00539,0.6547949,0.913972,1
448,Taselisib,SIDM00964,-0.6389146,-0.824779,1
449,GSK1904529A,SIDM00316,3.2759583,3.366958,1
450,VX-11e,SIDM01229,2.319822,2.402507,1
451,Alisertib,SIDM01019,0.83010477,0.4932335,1
452,Lapatinib,SIDM00923,1.3457375,2.094829,1
453,RVX-208,SIDM00310,4.860011,5.92736,1
454,Venetoclax,SIDM01179,4.7570453,4.376981,1
455,AT13148,SIDM00251,3.9978082,4.590344,1
456,AT13148,SIDM00261,2.7001636,1.914519,1
457,BIBR-1532,SIDM01197,5.551577,6.279662,1
458,Vinorelbine,SIDM00841,-3.0544937,-4.128959,1
459,Dactolisib,SIDM00199,-2.3079634,-2.6580950000000003,1
460,Vinblastine,SIDM00527,-5.038378,-5.760698,1
461,Luminespib,SIDM00438,-1.897475,-2.1503135,1
462,AZD4547,SIDM00488,3.4387705,3.6560936666666666,1
463,AMG-319,SIDM00218,7.682239,7.23577,1
464,LY2109761,SIDM00195,4.8045387,6.166521,1
465,Luminespib,SIDM00287,-3.2562902,-2.4884935,1
466,I-BRD9,SIDM00127,4.6871552,5.308305,1
467,Foretinib,SIDM00294,-0.021962121,-1.2807965,1
468,Cisplatin,SIDM01140,2.1089342,0.8183185,1
469,Epirubicin,SIDM01228,-0.15444069,-1.496516,1
470,Epirubicin,SIDM00833,1.5924301,0.390334,1
