Origin_idx,Drug name,Sanger ID,IC50
63472,Niraparib,SIDM00962,0.604343
219494,PD0325901,SIDM01098,0.8736655
181238,Afuresertib,SIDM00841,5.214697
91241,Uprosertib,SIDM00377,2.4751060000000003
214444,MK-8776,SIDM00441,0.052177
171779,LY2109761,SIDM00976,5.807942
89510,Sepantronium bromide,SIDM01205,-3.2070835
6379,Dasatinib,SIDM00174,-2.275235
179840,Cytarabine,SIDM00406,-2.1654265
27040,AZD6482,SIDM00875,3.3451163333333334
222365,GSK591,SIDM00498,4.737348
86829,Epirubicin,SIDM00182,3.679171
171411,LY2109761,SIDM01090,5.519518
15867,GSK269962A,SIDM00885,2.960499
198476,UMI-77,SIDM00954,2.102096
196153,NVP-ADW742,SIDM00638,2.710726
217262,Dactolisib,SIDM00302,-2.984638
184471,AZD5363,SIDM00343,3.165244
18461,Gemcitabine,SIDM01205,-3.465143333333333
185293,Vorinostat,SIDM00491,1.717551
265949,Talazoparib,SIDM00584,4.22721
189215,Ipatasertib,SIDM01168,5.410175
175113,Wnt-C59,SIDM00929,3.8837885
185947,Nilotinib,SIDM00814,3.0278965
303261,AZD5582,SIDM01093,2.8963355
189859,Olaparib,SIDM00527,3.6900023333333336
55713,Oxaliplatin,SIDM00482,1.9695515
86939,Epirubicin,SIDM00930,-1.427865
178617,Cisplatin,SIDM00211,2.157464333333333
216058,Palbociclib,SIDM00596,3.792787
199708,WIKI4,SIDM00621,4.593842
177503,Vinblastine,SIDM01145,-5.644921999999999
199525,WIKI4,SIDM00835,4.419534
161386,LCL161,SIDM00381,5.7262545
105280,Entinostat,SIDM00260,4.213533
331437,Pevonedistat,SIDM00668,-0.957773
202625,WEHI-539,SIDM00444,5.304843
198462,UMI-77,SIDM01245,0.865939
120588,PRT062607,SIDM00388,2.988643
200500,KU-55933,SIDM00875,4.548261999999999
215757,MK-2206,SIDM00444,2.0257315
17988,Gemcitabine,SIDM00627,-3.2823333333333333
2128,Paclitaxel,SIDM00438,-1.672836
199304,WIKI4,SIDM00277,2.668175
175196,Wnt-C59,SIDM01006,2.6870335
90303,Sapitinib,SIDM00579,2.26993
41821,5-Fluorouracil,SIDM00930,5.757759
116901,OTX015,SIDM00863,3.354341
331145,Pevonedistat,SIDM01092,-0.197215
214342,MK-8776,SIDM01259,1.197682
189466,Ipatasertib,SIDM00565,5.301502
110232,CZC24832,SIDM00418,7.165694
107800,VE-822,SIDM01174,6.23469
231140,AT13148,SIDM00417,3.159847
202462,Afatinib,SIDM01146,2.64621
220964,AZ6102,SIDM01205,1.810092
9215,BI-2536,SIDM00954,-1.7038345
179833,ABT737,SIDM00256,-1.188227
9678,BMS-536924,SIDM00561,1.608236
55285,Oxaliplatin,SIDM00489,5.185887
55635,Oxaliplatin,SIDM01092,3.8073755
197813,Savolitinib,SIDM00379,1.950449
111968,GSK2606414,SIDM00527,3.897181
87204,Epirubicin,SIDM00424,-1.265868
180553,Docetaxel,SIDM00156,-2.3438453333333333
216952,Dactolisib,SIDM01251,-2.7704635
187510,Osimertinib,SIDM00114,0.756326
3227,Sorafenib,SIDM00121,1.974346
181337,Afuresertib,SIDM00875,2.849733
50023,Paclitaxel,SIDM01228,-3.336847
179160,ABT737,SIDM00627,2.099638
90500,Sapitinib,SIDM00483,2.323182
180070,Docetaxel,SIDM00121,-5.267139666666666
303563,AZD5582,SIDM00193,2.427303
171259,LY2109761,SIDM01259,5.708691
87651,Cyclophosphamide,SIDM00269,4.090084
187257,Osimertinib,SIDM00813,1.108195
177840,Ulixertinib,SIDM00935,1.1072345
195822,NVP-ADW742,SIDM01146,1.598235
180078,Docetaxel,SIDM00826,-4.309750999999999
162607,MIM1,SIDM00627,4.340666000000001
220003,PD0325901,SIDM00285,1.2676965
119537,Entospletinib,SIDM00490,4.636781
38996,Dactolisib,SIDM00056,-3.286618
50758,Crizotinib,SIDM00537,1.274842
99232,Leflunomide,SIDM00923,4.919081
6654,Dasatinib,SIDM00264,1.167122
220813,AZ6102,SIDM00549,1.701581
119001,ML323,SIDM00488,5.145819
215518,MK-2206,SIDM00621,2.802814
117227,OTX015,SIDM00721,6.254739
228374,BMS-536924,SIDM00394,1.8822275
171701,LY2109761,SIDM00975,3.761119
189165,Olaparib,SIDM01120,3.741884333333333
177387,Ulixertinib,SIDM00417,2.526536
215980,Palbociclib,SIDM00111,1.4298669999999998
331307,Pevonedistat,SIDM00196,-1.233167
98970,IWP-2,SIDM00393,3.249988
223067,VE821,SIDM00114,6.848281
87564,Epirubicin,SIDM00688,-4.258435
184423,AZD5363,SIDM00420,2.291694
88453,Cyclophosphamide,SIDM00846,4.945818
109977,CZC24832,SIDM01155,6.042029
112733,PFI3,SIDM00540,5.209407
177383,Ulixertinib,SIDM01133,3.847072
184637,AZD5363,SIDM00114,5.144504
184878,AZD5363,SIDM00216,3.222017
170197,Sabutoclax,SIDM00951,-2.369298
118247,GSK343,SIDM00394,4.019375
9808,BMS-536924,SIDM00328,2.9190446666666667
187407,Osimertinib,SIDM00964,-1.185578
192096,GSK2578215A,SIDM00411,7.134247
290111,AZD6738,SIDM00875,-0.425211
290430,AZD6738,SIDM00242,1.5625155
163083,MIM1,SIDM00252,4.725948499999999
282102,Dabrafenib,SIDM01161,0.1766105
90203,Sapitinib,SIDM00381,2.287483
179812,ABT737,SIDM00261,2.091119
189280,Olaparib,SIDM00182,4.306975
202008,WEHI-539,SIDM00224,5.29668
167808,SB505124,SIDM00527,3.040079
90232,Sapitinib,SIDM00264,4.158072
173480,MN-64,SIDM00377,5.873977
172382,AGI-6780,SIDM00418,3.813275
199186,WIKI4,SIDM00367,3.998053
84805,VX-11e,SIDM00308,0.5101390000000001
202568,Afatinib,SIDM00317,3.0265560000000007
179314,ABT737,SIDM00783,2.609518
89178,Sepantronium bromide,SIDM00367,-5.6193145
171042,LY2109761,SIDM01179,6.304056
163012,MIM1,SIDM00758,5.440147
63747,Niraparib,SIDM00976,4.549598
189626,Ipatasertib,SIDM00323,3.522446
161092,LCL161,SIDM01007,3.6074985
65277,Dinaciclib,SIDM01168,-1.53818
120237,Foretinib,SIDM00553,0.5696574999999999
220842,AZ6102,SIDM00260,2.898341
148898,Dactinomycin,SIDM01007,-4.3662075
95264,I-BET-762,SIDM00407,0.633151
6612,Dasatinib,SIDM00384,1.6852874999999998
192188,GSK2578215A,SIDM00592,4.852327
64126,MK-1775,SIDM00274,1.286008
331319,Pevonedistat,SIDM00487,2.4310335
261129,Daporinad,SIDM00113,-2.1292455
99697,Leflunomide,SIDM00565,5.569077
111434,GSK2606414,SIDM00367,3.555844
105580,Entinostat,SIDM00600,1.677132
74221,AZ960,SIDM01233,2.582341
98743,IWP-2,SIDM00257,0.736903
112073,GSK2606414,SIDM00350,3.363222
112676,OSI-027,SIDM01122,3.3965485
189639,Ipatasertib,SIDM00967,5.76446
12535,Entinostat,SIDM01198,0.471786
220744,AZ6102,SIDM01251,1.966865
87227,Epirubicin,SIDM01248,0.096525
18668,Gemcitabine,SIDM00638,-1.007783
89748,Sapitinib,SIDM00082,4.169373
186292,Nilotinib,SIDM00042,3.4960095
281639,Trametinib,SIDM00250,-1.677998
170196,Sabutoclax,SIDM00953,-2.010602
148892,Dactinomycin,SIDM01206,-6.875503999999999
84729,VX-11e,SIDM00793,2.5536835
222156,GSK591,SIDM01149,3.43099
184095,AZD5363,SIDM00789,2.206457
183409,AZD3759,SIDM01140,2.08732
70152,EPZ004777,SIDM01174,6.577157
221379,AZ6102,SIDM00967,3.063843
184712,AZD5363,SIDM00199,2.780544
56113,Oxaliplatin,SIDM00472,6.3382435
90712,Uprosertib,SIDM00096,2.018035
199137,WIKI4,SIDM00489,4.238877
625,Rapamycin,SIDM01233,-1.93877
98589,IWP-2,SIDM00412,2.266852
202237,WEHI-539,SIDM00343,4.185724
261774,Daporinad,SIDM00416,-6.493469
89258,Sepantronium bromide,SIDM00954,-5.9689955
331366,Pevonedistat,SIDM00565,1.327453
193203,I-BRD9,SIDM00266,3.653746
12597,Entinostat,SIDM00427,2.3597225
283389,Temozolomide,SIDM00483,7.3947495
174556,Wnt-C59,SIDM00118,3.9343265
222588,VE821,SIDM00900,2.448848
119713,Entospletinib,SIDM00577,4.895605
58401,Ruxolitinib,SIDM00120,5.2896465
223153,VE821,SIDM00520,4.64033
170818,Sabutoclax,SIDM00929,-0.073471
196108,NVP-ADW742,SIDM00680,3.633957
18259,Gemcitabine,SIDM00596,-0.614307
55828,Oxaliplatin,SIDM00234,1.3932525
51193,Crizotinib,SIDM00975,3.167436
181389,Afuresertib,SIDM00553,2.520243
177845,Ulixertinib,SIDM00302,3.2015695
64954,Dinaciclib,SIDM00367,-3.846581
162712,MIM1,SIDM00632,1.838696
186229,Nilotinib,SIDM00929,4.143055
55870,Oxaliplatin,SIDM00256,4.3135415
91033,Uprosertib,SIDM00842,3.71772
177138,Buparlisib,SIDM00176,0.434962
78708,Temozolomide,SIDM00541,7.768955
91398,Uprosertib,SIDM00483,2.3054975
227689,BMS-536924,SIDM01122,2.1644635
290646,AZD6738,SIDM00375,1.4658515
217207,Dactolisib,SIDM00962,-3.487612
202535,Afatinib,SIDM01097,2.538488
98207,IWP-2,SIDM00951,0.773732
188805,Ipatasertib,SIDM01163,4.46401
196682,P22077,SIDM00679,4.426443
149032,Dactinomycin,SIDM01159,-2.723944
87006,Epirubicin,SIDM00225,-0.908592
207918,Doramapimod,SIDM00875,4.525199
202630,WEHI-539,SIDM00530,3.909903
266327,Talazoparib,SIDM00472,3.779503
43475,Obatoclax Mesylate,SIDM00292,2.714873
94905,I-BET-762,SIDM00971,5.106234499999999
143565,Ibrutinib,SIDM00406,1.328272
202269,Afatinib,SIDM00086,2.866563
191864,GSK2578215A,SIDM01251,2.072997
282337,Dabrafenib,SIDM00394,3.9978885
177985,Vinblastine,SIDM00422,-5.09118
190576,GDC0810,SIDM00389,4.157813
163339,MIM1,SIDM00077,3.948924
105565,Entinostat,SIDM00310,2.887016
180433,Docetaxel,SIDM00287,-5.045724666666667
178518,Cisplatin,SIDM00834,4.570952
49667,Paclitaxel,SIDM00094,-0.610133
55379,Oxaliplatin,SIDM00091,4.0598405
88943,Pevonedistat,SIDM00537,1.722921
63080,Niraparib,SIDM00181,4.45315
183155,AZD3759,SIDM00841,4.527948
175245,Wnt-C59,SIDM01041,2.7822835
188535,Cediranib,SIDM00491,3.399394
41900,5-Fluorouracil,SIDM01019,2.7880275
228342,BMS-536924,SIDM00551,0.998228
64917,Dinaciclib,SIDM00970,-3.909229
183445,AZD3759,SIDM00379,3.158049
120955,PRT062607,SIDM00102,3.687465
120122,Foretinib,SIDM01245,-1.722253
160939,LCL161,SIDM00120,5.0571915
161450,LCL161,SIDM00309,3.9046505
149074,Dactinomycin,SIDM00324,-3.777866
220462,AZ6102,SIDM00203,2.551386
183641,AZD3759,SIDM00621,2.580744
99322,Leflunomide,SIDM00534,4.904862
185072,Vorinostat,SIDM01233,0.4331759999999999
184235,AZD5363,SIDM00679,4.077822
189268,Olaparib,SIDM00606,3.5648353333333334
88440,Cyclophosphamide,SIDM00102,6.99188
4895,Crizotinib,SIDM00308,0.6157035000000001
99466,Leflunomide,SIDM00833,5.091691
87076,Epirubicin,SIDM00260,-0.073118
90267,Sapitinib,SIDM00100,5.141501
184541,AZD5363,SIDM00302,1.957906
177388,Ulixertinib,SIDM01229,1.060026
121085,PRT062607,SIDM00444,2.206908
197248,P22077,SIDM00688,1.60919
176593,Buparlisib,SIDM00808,-0.001368
221938,GSK591,SIDM00482,2.098912
15531,Lapatinib,SIDM00113,1.8767375
43500,Obatoclax Mesylate,SIDM00789,-1.2128
98161,IWP-2,SIDM00320,3.206692
182533,AGI-5198,SIDM01247,3.708632
184616,AZD5363,SIDM00427,3.02481
215528,MK-2206,SIDM00257,2.320504
143192,Ibrutinib,SIDM01168,6.958327
41852,5-Fluorouracil,SIDM00227,3.389792
172507,AGI-6780,SIDM00422,2.110333
192499,GSK2578215A,SIDM00967,6.218457
142829,Ibrutinib,SIDM00953,3.716165
12282,Entinostat,SIDM00699,1.971892
184408,AZD5363,SIDM00379,1.59321
196862,P22077,SIDM00781,6.928123
219746,PD0325901,SIDM01007,1.7360885
120098,Foretinib,SIDM00091,0.976445
92007,LCL161,SIDM00721,6.486468
98118,IWP-2,SIDM00627,2.041578
192214,GSK2578215A,SIDM00381,6.008914
199798,WIKI4,SIDM00371,3.470754
87382,Epirubicin,SIDM00680,-0.650654
161261,LCL161,SIDM00832,5.5439645
251890,Tamoxifen,SIDM00542,4.4546715
70882,EPZ004777,SIDM00846,5.175989
117792,GSK343,SIDM00864,3.587546
170425,Sabutoclax,SIDM00308,-1.98858
3364,Sorafenib,SIDM00813,2.9628845000000004
120014,Foretinib,SIDM00953,0.195632
179674,Cytarabine,SIDM00527,0.0744119999999999
171188,LY2109761,SIDM00111,5.29823
7613,Vorinostat,SIDM00655,0.955826
189353,Olaparib,SIDM00111,2.6913776666666664
119237,ML323,SIDM00668,5.636792
199813,WIKI4,SIDM00929,4.637141
51906,Rapamycin,SIDM00482,-4.067677
89903,Sapitinib,SIDM00537,2.648727
64613,MK-1775,SIDM00377,1.632685
217325,Dactolisib,SIDM00256,-2.301188
161125,LCL161,SIDM00549,3.783284
87195,Epirubicin,SIDM01161,-2.776118
51897,Rapamycin,SIDM00316,-2.74362
176683,Buparlisib,SIDM00576,0.278831
181499,Afuresertib,SIDM01090,2.106582
331310,Pevonedistat,SIDM00258,0.7774995
50393,Paclitaxel,SIDM00538,-2.321753
266339,Talazoparib,SIDM00250,3.012938
183832,AZD3759,SIDM00176,3.573823
202490,Afatinib,SIDM00758,2.7343456666666666
188778,Ipatasertib,SIDM01179,4.098794
65612,Dinaciclib,SIDM00176,-3.585316
185870,Nilotinib,SIDM00576,0.4727135
170895,Sabutoclax,SIDM00176,0.367794
12293,Entinostat,SIDM01179,2.7804375
118161,GSK343,SIDM00262,3.6420075
89140,Pevonedistat,SIDM01248,-1.121124
192702,I-BRD9,SIDM00789,4.505834
90026,Sapitinib,SIDM00351,1.833372
87424,Epirubicin,SIDM00527,-2.855013
119763,Entospletinib,SIDM01095,3.568646
180610,Docetaxel,SIDM00579,-2.8925753333333333
182115,AGI-5198,SIDM00951,4.11021
74457,AZ960,SIDM00846,2.054899
221123,AZ6102,SIDM00266,1.038177
50928,Crizotinib,SIDM00251,3.016666
84745,VX-11e,SIDM00544,3.734591
88186,Cyclophosphamide,SIDM00842,5.0618
214510,MK-8776,SIDM01090,2.787068
177594,Vinblastine,SIDM00832,-3.33871
18327,Gemcitabine,SIDM00677,-2.3990763333333334
117990,GSK343,SIDM01097,2.993577
111906,GSK2606414,SIDM00264,5.52399
215378,MK-2206,SIDM00971,2.3329145
189792,Olaparib,SIDM00264,2.097155666666666
184770,AZD5363,SIDM00042,4.348169
168007,SB505124,SIDM00214,2.831634
84830,VX-11e,SIDM00528,4.035823499999999
2013,Paclitaxel,SIDM00292,0.893758
290463,AZD6738,SIDM00261,0.8741749999999999
220998,AZ6102,SIDM00343,2.655235
173256,MN-64,SIDM00412,4.692819
196769,P22077,SIDM00623,5.093601
117550,GSK343,SIDM01160,4.137853
18363,Gemcitabine,SIDM01146,-3.32921
182092,AGI-5198,SIDM01163,5.927247
220294,PD0325901,SIDM00374,-0.428645
4823,Crizotinib,SIDM00082,3.6912865
42292,5-Fluorouracil,SIDM00137,2.7254585
194434,AZD7762,SIDM00732,-0.2284913333333333
192866,I-BRD9,SIDM01019,3.484996
261405,Daporinad,SIDM00424,-7.1525395
156019,Alisertib,SIDM00501,1.474107
51381,Crizotinib,SIDM00498,2.323267
201901,WEHI-539,SIDM00113,4.141901
199099,WIKI4,SIDM01098,3.048684
117173,OTX015,SIDM00810,3.775121
193235,Axitinib,SIDM00528,3.4586895
181108,Afuresertib,SIDM01179,2.284724
196090,NVP-ADW742,SIDM00197,0.654578
282259,Dabrafenib,SIDM00258,3.2967495
52107,Rapamycin,SIDM01220,-3.740396
170610,Sabutoclax,SIDM00287,-2.625523
331072,Pevonedistat,SIDM00549,-0.0527265
214500,MK-8776,SIDM00364,2.177767
109455,WZ4003,SIDM00362,2.18378
120232,PRT062607,SIDM00905,5.018491
230988,AT13148,SIDM00203,3.365842
149023,Dactinomycin,SIDM01155,-2.219676
186824,Osimertinib,SIDM01120,2.271433
88350,Cyclophosphamide,SIDM00100,6.145877
85086,VX-11e,SIDM01093,4.5268205
162787,MIM1,SIDM00091,4.364178
162695,MIM1,SIDM00489,3.7836975
52306,Rapamycin,SIDM00444,-2.217779
42059,5-Fluorouracil,SIDM00420,5.362318999999999
189915,Olaparib,SIDM00104,3.9443466666666662
183463,AZD3759,SIDM01168,5.058893
18794,Gemcitabine,SIDM00176,0.8732593333333334
252010,Tamoxifen,SIDM00077,3.529288
45,Erlotinib,SIDM00953,2.810517
214353,RO-3306,SIDM00562,2.2025505
173198,MN-64,SIDM01090,5.667963
185684,Nilotinib,SIDM00490,3.9579195
221660,GSK591,SIDM00930,3.481451
266159,Talazoparib,SIDM01149,2.932379
266085,Talazoparib,SIDM00202,-3.674956
44092,Obatoclax Mesylate,SIDM00520,2.347752
281129,Trametinib,SIDM00388,1.3264055
89558,Sepantronium bromide,SIDM01237,1.5040505
188350,Cediranib,SIDM00540,0.703111
55778,Oxaliplatin,SIDM00243,0.1452245
214605,MK-8776,SIDM01233,6.157275
64238,MK-1775,SIDM00532,0.819741
199936,WIKI4,SIDM00406,2.76632
194285,AZD7762,SIDM00834,1.2742186666666668
42310,5-Fluorouracil,SIDM00377,4.8592025
189646,Ipatasertib,SIDM00444,1.493414
85224,VX-11e,SIDM00929,4.044428
117215,OTX015,SIDM00964,-0.01426
220908,AZ6102,SIDM01090,2.003729
98477,IWP-2,SIDM00438,2.539389
215101,MK-2206,SIDM00490,2.581189
221937,GSK591,SIDM01247,2.846829
171373,LY2109761,SIDM00577,5.297976
185458,AZD6738,SIDM01187,3.355016
15434,Lapatinib,SIDM00269,2.2846755
198205,Savolitinib,SIDM00688,1.036068
1986,Paclitaxel,SIDM00885,-4.473809
90064,Sapitinib,SIDM01175,7.086052
117113,OTX015,SIDM01168,1.933864
198830,UMI-77,SIDM00266,2.187277
202720,Afatinib,SIDM00196,1.8464270000000005
188226,Cediranib,SIDM01095,1.972307
223130,VE821,SIDM00975,5.300842
215512,MK-2206,SIDM00266,0.6223395
281117,Trametinib,SIDM00528,1.824311
64596,MK-1775,SIDM00137,0.248255
180557,Docetaxel,SIDM00256,-7.2697595
55299,Oxaliplatin,SIDM00188,4.160615
63322,Niraparib,SIDM00441,0.235614
331209,Pevonedistat,SIDM00917,-2.0543975000000003
170342,Sabutoclax,SIDM00948,-2.115739
120624,Foretinib,SIDM00565,0.2758349999999999
179204,Cytarabine,SIDM00923,1.394925
184754,AZD5363,SIDM00792,3.048119
185648,Nilotinib,SIDM00082,3.3402200000000004
70854,EPZ004777,SIDM00491,5.427088
180509,Docetaxel,SIDM01093,-2.805268
89605,Sepantronium bromide,SIDM00302,-4.7779045
50941,Crizotinib,SIDM00971,5.300547
120968,PRT062607,SIDM00846,4.982376
177610,Vinblastine,SIDM00411,-1.1649334999999998
3332,Sorafenib,SIDM00244,2.382443
118981,ML323,SIDM00543,3.435312
302764,AZD5582,SIDM00953,0.7742800000000001
112813,PFI3,SIDM00156,5.572898
43900,Obatoclax Mesylate,SIDM00384,-1.0686835
222586,VE821,SIDM00490,5.219077
90673,Uprosertib,SIDM00417,4.6382995000000005
89645,Sepantronium bromide,SIDM00659,-5.911703
172349,AGI-6780,SIDM00579,2.1536795
55369,Oxaliplatin,SIDM00145,3.0368465
178926,Cisplatin,SIDM00968,2.8316836666666667
99269,Leflunomide,SIDM00544,4.034699
193284,I-BRD9,SIDM00565,5.644326
219918,PD0325901,SIDM00252,1.4647365
89299,Sepantronium bromide,SIDM01259,-6.066836
120435,Foretinib,SIDM01233,1.6896140000000002
194448,AZD7762,SIDM00264,-2.312799
176617,Buparlisib,SIDM00553,-0.635582
63125,Niraparib,SIDM00082,5.403639
216255,Palbociclib,SIDM01205,1.611611
109192,WZ4003,SIDM00935,2.12262
261400,Daporinad,SIDM00251,-4.5728565
99089,Leflunomide,SIDM00174,4.529797
52152,Rapamycin,SIDM00491,-1.683061
177942,Vinblastine,SIDM00973,-4.7203855
281604,Trametinib,SIDM00374,0.2516095
18360,Gemcitabine,SIDM00244,-4.102723
119830,Entospletinib,SIDM00917,0.864686
91394,Uprosertib,SIDM01041,1.9518225
282996,Temozolomide,SIDM00317,7.530108
170224,Sabutoclax,SIDM00181,-0.792714
217549,Dactolisib,SIDM00968,-3.226989
58430,Ruxolitinib,SIDM00096,1.5088045
105394,Entinostat,SIDM00411,5.37336
112154,GSK2606414,SIDM00539,3.898234
73836,AZ960,SIDM00182,5.340672
118593,ML323,SIDM00136,4.084087
60928,Erlotinib,SIDM00489,-0.057051
142741,Ibrutinib,SIDM00627,3.074728
5076,Crizotinib,SIDM00257,1.8427795
91142,Uprosertib,SIDM00542,4.975987
176429,Buparlisib,SIDM00417,2.410595
94944,I-BET-762,SIDM01237,5.5215405
12398,Entinostat,SIDM01259,1.4925435
162971,MIM1,SIDM00504,3.5725955
95253,Taselisib,SIDM01122,3.731005
171993,OF-1,SIDM00230,3.695309
193319,I-BRD9,SIDM00199,4.451504
111846,GSK2606414,SIDM00332,3.272579
181544,Afuresertib,SIDM01168,4.589472
302838,AZD5582,SIDM00082,1.227003
89967,Sapitinib,SIDM00655,5.531992
182524,AGI-5198,SIDM00316,4.820678
290036,AZD6738,SIDM00111,2.881656
64519,MK-1775,SIDM00201,-1.060806
74572,AZ960,SIDM00393,2.046373
117435,OTX015,SIDM00375,2.117193
167769,SB505124,SIDM00487,4.466935333333333
161672,LCL161,SIDM00817,2.991059
173506,MN-64,SIDM00104,4.364877
290461,AZD6738,SIDM00289,-0.4095229999999999
223036,VE821,SIDM00195,2.699289
63258,Niraparib,SIDM00808,2.993301
89399,Sepantronium bromide,SIDM00532,-3.1532025
215726,MK-2206,SIDM00448,2.91348
179799,Cytarabine,SIDM00973,-1.2177465
23239,Afatinib,SIDM01187,1.022277
194941,MIRA-1,SIDM00781,7.770381
290348,AZD6738,SIDM00917,0.7384265
177849,Ulixertinib,SIDM00056,1.1917325
202626,WEHI-539,SIDM00393,2.643883
283373,Temozolomide,SIDM00968,5.5193665
99524,Leflunomide,SIDM00569,4.966933
219763,PD0325901,SIDM00553,-3.656695
177911,Ulixertinib,SIDM00259,0.3669795
91092,Uprosertib,SIDM00958,2.929456
202357,Afatinib,SIDM00064,2.194457666666666
65459,Dinaciclib,SIDM00101,1.126661
93279,Lapatinib,SIDM00214,2.252849
172063,OF-1,SIDM00096,3.835751
9828,BMS-536924,SIDM00197,1.253436
183133,AZD3759,SIDM00136,3.42347
179660,ABT737,SIDM00424,2.577666
192170,GSK2578215A,SIDM00285,5.17792
189197,Olaparib,SIDM01126,3.8351785
4840,Crizotinib,SIDM01245,0.1522
175120,Wnt-C59,SIDM00104,3.6028555
