,E2F1,RAF1,FGF9,HGF,FGF8,FGF7,IGF1,FGF6,FGF5,PDGFD,IGF1R,FGF3,FGF4,FGF1,FGF2,FGF21,BAD,PDGFRB,MAP2K2,BRAF,MAP2K1,MDM2,RB1,AKT1,AKT2,FGFR1,FGF14,FGF17,FGF16,AKT3,NRAS,FGF10,FGF11,FGF12,FGF13,MAPK3,FGF19,MAPK1,PIK3R5,FGF20,HRAS,EGFR,PDGFC,CDKN2A,KRAS,EGF,FGF23,FGF18,ARAF,MET,CCND1,PTEN,PIK3R3,PDGFA,FGF22,PDGFB,PDGFRA,CDK4,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,MITF,PIK3CG,PIK3R1,PIK3R2,CDH1
SIDM00627,0.223054119777105,0.710792340159831,-0.8500718051618087,-0.9545973608649544,-0.8646067862037088,-0.9879483244597088,-0.827011010742665,-0.9850131062943824,-0.6699960448895643,-0.7464778634469271,0.12901608150673258,-0.9161581621315515,-0.9224270176203611,-0.7672031777985484,-0.6328589997954205,-0.8344474090294962,1.1352786871169045,-0.799149500986944,1.1174538802699125,0.05957280908297466,1.856342930285748,-0.5280794178235079,-0.18680346686403634,-0.2575397419967027,-0.6053265553515269,-0.5354065349361,-1.0261889405639104,-0.8820905753911273,-1.0429842065457913,-0.9247694878893508,0.8889845840115296,-0.9629256533714607,-0.27246940613597037,-0.9304170459840919,-0.7039669915776869,0.15569508158651568,-0.8123536087413196,0.39673708599935126,-0.7745812791716788,-0.915982503660557,1.307401863585597,0.5857779297748585,0.9771443041348811,2.1098198586252015,0.5234192327462232,-0.9014365631677483,-0.8576375805008161,-0.482138790911477,0.11824273843134098,-0.14944174553061965,1.1507835420005583,1.3417903382143348,-0.5087334388181104,0.2627715255415371,-0.8278263862722545,-0.6423736169672084,-0.6495460717875695,2.1782423660354158,-0.5685066493228387,0.35855487198440117,-0.26993811651010635,0.8889365004552976,0.4937786877085337,1.194939360006781,-0.6800100434410244,1.4890239663142832,-0.8307454772373132,0.23345335258175703,-0.3804362753957932,1.3785110624575954
SIDM00293,1.0399006393506323,1.4616970097261475,0.01785152240347635,-0.8556891893498907,-0.8082362049138397,-1.0164578910176043,-0.725567540039872,-1.0417146880266377,-0.8866775339510273,-0.9946146323385063,-0.23975968427829644,-0.5086555672588648,-0.9035533405747951,-0.8660607041139837,-0.4948439897603335,-0.7563107152882306,1.1149935199359242,-0.849716040683458,1.0037754128548317,-0.3955218777957981,1.5977661685513795,-0.2392586575560134,-0.7969937297021248,-0.3795406287828418,-0.41413746378145927,-0.09251039761704248,-0.8896165332763808,-0.8186549037509555,-0.9555588031552852,0.4339639861578514,1.69470894553558,-1.0283384783660012,-0.20015731188542393,1.2440221293815168,0.3043552595830661,0.5292446765950288,-0.6466534609428294,0.18511453785971513,-0.6888709021310506,-0.8163690873970568,1.5771754274925394,-0.7048328077078982,-0.45973824588365475,2.212186781930681,0.8806679940432893,-0.9361592636397258,-0.7968200394233486,-0.650164789341641,-0.2091034362683576,-0.6055470419544636,-0.6997570126725153,0.8367212349419365,0.3393905724325136,-0.5869534760466182,-0.8066644938683504,-0.6970324818629835,-0.4989220051280632,2.420830256138236,-0.7702912180139395,1.432856761295034,0.9441639070471294,0.6550017434283466,-0.31759241014989664,-0.16736613465460154,-0.605858308022002,-0.5959279719825881,-0.8145395727629431,-0.40178952262489787,-0.30543165839103276,0.22246772058734984
SIDM00274,-0.03921340602982737,0.38375789134326566,-0.6896161875708045,-0.9332632918400661,-0.6865643211470558,-0.9907999075615397,-0.7665691173292875,-0.9399042081516269,-0.6005866047742765,-0.9438178472930919,0.0459045183956689,-0.7993739716650565,-0.8695865769449644,-0.8896059764048387,0.09471367329707286,-0.8641456368525078,1.2060674432557568,-0.774464012514929,1.061673077793126,-0.33280330508280015,1.5571609889723765,-0.5084587345941989,-0.5021017188968013,-0.36225934409951344,-0.29949643014654215,-0.6022516380368592,-0.9203232805670122,-0.8757554484250087,-0.9492960498879275,-0.3891884535485515,1.8820349543947297,-1.0264201554974925,0.2663584806540301,-0.9589765837936508,2.032912638448304,0.8609591395071731,-0.8138671753587761,0.28298048467972114,-0.7853497269744867,-0.6860318047471515,0.8545577529289252,0.1844446770802369,1.0407812356675716,1.4195824118523674,0.6428471751594461,-0.7164843670351517,-0.8284566669737531,-0.8513803423840709,0.06764406335170263,0.46612636997751333,0.355490450482557,1.4261609603491192,-0.3186359978480326,-0.6229378326877937,-0.73679060581382,-0.6501345513860864,-0.4998271256039404,1.8919995861706482,-0.753574063119857,0.6667749183006447,-0.5380682895591822,0.8267581547975101,0.7038086427692489,1.5523974539961731,-0.6377764714988481,1.148439798348399,-0.8128808490375085,-0.500529204617831,-0.39017735480411236,0.9075912681778151
SIDM00544,1.2798618393310017,0.9916742517524691,-0.7883655829763841,-0.9090559692807345,-0.5811973886356461,-0.9674474853410803,-0.7464857955692257,-0.9839233501112474,-0.8661995871856358,-0.8663022098725344,0.11219294149783825,-0.9303390216936759,-0.803026515769681,-0.8287096949396087,-0.41097709665251697,-0.8219627139739295,0.787650228217055,-0.6613515057486918,1.2287191333742484,-0.22106712904368253,1.4162642472558187,-0.06533602665731614,-0.4983227791141534,-0.004228508675871644,-0.6121097792117942,0.8270218441620805,-0.929382614534571,-0.9179485645107511,-0.7666117344806582,-0.11985905888242854,1.4994929054191053,-0.980927329726094,0.6310261577592099,-0.6442608866344214,-0.17770295407449888,0.25428830946361247,-0.7680769967435972,0.34194095992801976,-0.7640012709159955,-0.8664215229462736,1.3700753038380824,-0.7322328636473716,0.13476681366993531,0.3541469167700614,0.6435451914896206,-0.896819760015749,-0.8829527925693779,-0.5243820833851434,-0.08208725839726565,-0.5784917594837168,1.4683598858213693,1.2257680031662028,0.27361264179731076,-0.6251147805661135,-0.7041101981302733,-0.6800370480476996,1.8276416027714735,2.332796087751189,-0.5463699492388814,1.0301078389326352,-0.2735909521053897,0.6356711715381769,-0.45049211305354725,2.4683056102013445,-0.820322905226844,0.22090474701851878,-0.8180673711265528,-0.33557552021695425,-0.4630769010247625,-0.8636157712985424
SIDM01006,0.3311880451773824,1.1233103630937258,-0.40238945229962125,-0.8728037275590758,-0.6034232847624968,-0.9854413291967316,0.2570167699329493,-0.9619218960729223,-0.8904127154246767,-0.889790611266549,0.11749456934563787,-0.7080497608825633,-0.9395873189658331,-0.8070315388469619,-0.6181269653231063,-0.6502258987922548,0.4650922657549323,-0.7891635078817648,1.4519463606861311,-0.3396514394064873,1.9441877655330235,-0.37333228454656736,-0.10924588213758467,-0.33982816363143936,-0.33555145886811055,0.5198028393930388,-0.5593455113966198,-0.8030141850457109,-0.7874298220770182,-0.7690522110542899,1.0855509752321317,-0.9915634887264235,-0.2457910585444318,-0.8726621418775096,0.033523069975215175,0.5131363004391298,-0.7354578974130292,0.29279656736300863,-0.7309462506710215,-0.7679098585881968,0.8384704479439589,-0.7366147631630752,-0.43919694898597944,1.041539385343731,1.1946267731841445,-0.8805687709467501,-0.8074848095697701,-0.8251601718165695,0.3631105217219187,-0.7599348892086707,2.221494219444995,1.5290896839744408,-0.540995781156808,-0.38046857877512236,-0.701770014525824,-0.6155420224880099,-0.5424419565223586,1.9585033835307535,-0.5155953642254577,1.3063003507791509,0.7875232395765841,1.0031742052654413,-0.3154573584245244,0.9642924233399813,-0.6932060724446115,-0.5612450897426358,0.36126396725639964,0.16080371891121145,-0.4645110897148454,-0.6902088342264073
SIDM00302,0.06930643168294161,0.8691748646254605,-0.7720752018384076,-0.9082793142281318,-0.7772141623185905,-0.8785638728260216,-0.7290114148440048,-1.0304447351145063,-0.5620806615453621,-0.720963627729553,-0.18231460966220894,-0.7303969636075984,-0.9350942884775078,0.706790055731354,1.6144959644791173,-0.6906135349929831,1.1301849177563181,-0.6166737840895239,1.1744029230507615,-0.5311450567092008,1.857301569622983,-0.15741565880786232,-0.20117048832215675,-0.035321687491355724,-0.5518085934318944,1.2401165560050655,-0.8582608008266168,-0.7517375921591107,-1.0231532218166461,-0.3716912625499138,1.8565165136951503,-0.957099708110674,-0.3840297439499099,-0.8727134714573743,-0.8265023136748366,0.29834095690426776,-0.8158249439964591,0.30552057982020114,-0.7059642761887356,-0.706970322363165,1.2921534792740974,-0.03346452425924536,1.679164690335208,-0.5890314164707748,0.556220174142697,-0.8215793292082294,-0.818559362493277,-0.8047900695672179,0.1049949603214917,-0.11040714417695044,1.0203611094632985,1.6129912724449935,-0.6622226806284367,0.9620434268369236,-0.6705904312539785,-0.665627182656438,1.7893904889097205,2.149539188568685,-0.7322184852088006,0.7791540536813125,-0.6272148925547212,0.6795287048209503,0.3348648061698399,1.3936208478572878,-0.5037614035981208,0.7880780924072466,-0.7315362916648669,-0.302488500812114,-0.4578689950175727,-0.9598814878704224
SIDM00549,0.7839895091677057,1.0788643389237427,0.346504431835068,-0.8408045379170457,-0.8198894264877289,-0.9417366746522288,-0.6301882840020602,-0.967245274958866,-0.9338298527971446,-0.957646614850102,-0.3298326400489608,-0.6835157418190971,-0.8363345735276981,-0.9242305933694382,-0.6782279080396704,-0.7062350623643873,0.9835376177892988,-0.6618828287982264,1.0545264775861316,-0.19051353830487905,1.5206421542175,1.450805351797274,0.09182862866373523,0.1366913382325795,-0.5101267194742084,-0.1343491606145919,-1.0410664296524976,-0.7806048986587389,-0.9715862285861405,-0.6414026571395611,1.129168369562547,-0.9375809152555995,-0.33584919138941444,-0.9144975253954631,-0.8828398162918408,0.232767785054096,-0.6919818009358435,0.7819746410335382,-0.408768136349565,-0.6738951404340575,1.0406337334714917,-0.8358004457235391,-0.5646459454672625,-0.4454897864587875,1.7015798678401508,-0.8700192251507082,-0.8029322998584864,-0.7869831662732456,0.16723449083238773,-0.7063932497278282,-0.7147940073992718,1.7739598954039586,-0.24962048720313607,-0.5854732201438579,-0.6644594353096738,-0.7229265286308848,-0.4712207970334884,2.275550173355324,-0.3453877731120834,1.960477382102711,0.9943736145751123,1.320272509750748,-0.13778170388428068,2.227734398181655,0.08916985822796912,1.4020205560987036,0.3148250035869147,0.2432599305547697,-0.48198989773708173,-0.8656729934789803
SIDM00292,0.6453858949780696,0.613823267719946,0.10074061921463519,-0.12376191210402568,-0.8486284916268987,-1.0204087522301468,-0.7947365966455412,-1.074086785066182,-0.862766593803458,-0.5361609900795167,-0.4178651286340901,-0.8874452855345274,-0.9487527539664423,-0.8809748012180911,-0.6098246519285067,-0.83814717124322,1.2448230149893367,-0.8647192136699036,0.9367488097321788,-0.5579921378520032,1.7060956894158972,-0.3007916163855755,-0.536101841177096,-0.08658699144109862,-0.6459773657077847,-0.418806380959902,0.6712213546498467,-0.8042674042235759,-0.9629196942006191,-0.20668644863113433,1.5953334527356577,-0.9454688301708379,-0.34605778774406687,1.3144595401612371,-0.7425869045762089,0.44231475732677505,-0.803510402352474,-0.011646523079343666,-0.7438106158411865,-0.8716079987694707,1.9908286136385258,-0.8182213146245948,-0.3827163927710323,1.7088255174649976,0.05149722400019705,-0.9864090060660987,-0.8882103362240366,-0.8526379471998934,-0.1887954324334292,-0.43848505081865696,-0.8579673113554923,1.028775732687749,-0.11648945217440111,-0.18832962028664485,-0.7515001543115803,-0.7632768438411149,-0.3467482165150693,1.5211572550944092,-0.914177968698935,0.6711694233179961,-0.029796993166891876,0.6384971137629311,-0.24657692512942295,0.2884214489978993,-0.6376223552646125,-0.41023781708497453,-0.915066047172562,-0.15085693837049677,-0.4842926432281315,0.00035712529220000586
SIDM00623,0.04186137877633126,0.6717780231593633,-0.8562824338827324,-0.9151707727674194,-0.7269573993610863,-0.9399317931994325,-0.7680452329428253,-0.9942296799021906,-0.9345765524510047,-0.9361301810639315,-0.3544521108702371,-0.9078582739838306,-0.9137818195201614,-0.9028181928784742,-0.03767630564847848,-0.7913134928431306,0.9184133779050311,-0.7796255413936392,1.4666733424733587,0.005290936938834882,1.7345539942779722,-0.06019359317931764,-0.07351727995107346,-0.0050078218958011745,-0.4562191584659462,-0.49930991322432966,-0.8727570984886895,-0.8397258659332519,-0.9249756145670291,-0.6868369585275791,1.5789773674825598,-0.914922417543959,-0.060343527776454124,-0.9456919377594906,-0.8077775171854628,0.7823634761766681,-0.1157495244437748,0.43798161741017766,1.0731962481626682,-0.8192669069160559,0.7925433770021671,-0.7302792344353484,0.8996627307911295,0.7276070262538478,0.4960789511627426,-0.8909062899532104,-0.8266597926135558,0.8021501013023628,0.33848378761708214,-0.6880568160366236,-0.4749722880793026,0.7668486161931173,-0.3833720413025288,1.633112736577398,-0.7536840565389192,-0.6748829276870493,-0.3939529997486784,1.9321455611600598,-0.6002110437202046,1.0808329484867734,-0.6751885974460753,0.44211383784769986,-0.30597144253973013,2.378574743843108,0.20454079394184796,-0.6536693257451287,-0.8200513734128513,1.1278555977254805,-0.3960373201682722,-0.7325125436600772
SIDM00638,0.43840877457911176,0.6551407673934763,-0.8331686727983103,-0.8988184968554443,-0.7063097850094826,-0.997496214216589,-0.7545604361644355,-0.9557723449295692,-0.9204645992283765,-0.9046944848228179,0.3387347218057741,-0.6970864287328361,-0.8445975029227597,-0.8255414775710294,-0.6128305619987207,-0.861363742264485,1.0747926632113731,-0.7442966638149313,0.8028746038460893,0.13733300164831733,2.1655214911933305,-0.25756006423829136,-0.05883303766688516,-0.08673188795014529,-0.570774906735604,-0.5382804947667198,-0.8991797639740916,-0.7721033127326351,-0.8536769756576645,-0.831694600051652,1.5513989688543222,-0.9748911346378671,-0.3546500232799149,0.9389518878009101,-0.8695222926355977,0.18247508982073815,-0.7673274470319139,0.9259140255380771,-0.767184505532819,-0.8377937442441824,1.2730236439623672,0.9763950755633536,-0.008840306087467812,1.6605979169518228,0.6706644943083143,-0.9463185625578392,-0.8453411264875157,-0.8354698819830758,0.09696495782150755,0.5040433532748821,0.3970908589737913,1.9754079986764168,0.18490004715256575,0.09923083908961586,-0.6416078530846536,-0.6920591383868533,-0.497882732903857,2.077922977533287,-0.6336160122283506,0.9147766837689539,0.06623814027633482,0.5302383905804797,0.5167996692304009,2.287559606430158,-0.6282320633594224,0.5063356096379994,-0.859920551206787,-0.5712217918413564,-0.522820227125133,0.9754776196250409
SIDM00527,0.013889929447372343,0.5992743890919742,-0.7918057943740715,-0.9312107789051557,-0.7619796923175655,-1.0219564872181823,-0.7633673600216448,-1.0072718939177858,-0.0849083404568311,-0.7960967798672915,-0.19590618055235515,-0.7822858713195104,-0.8818869875017935,-0.8186845871249151,-0.5762767242655216,-0.8032813458252795,1.2004993661480532,-0.69249595450766,1.3463096573320759,-0.2389668698332957,1.6380648837668303,0.6567384262495903,-0.3514397917682475,-0.2277475945911904,-0.6225102452620366,0.6952567829934827,-0.8724276027180683,-0.7783638170237386,-1.0266058348828724,-0.5217907892122146,1.1633925063836366,-0.9612014429756551,-0.5156250102907237,-0.8519979084274313,1.4409538262838322,0.3222163079127865,-0.7903150023195443,0.505479272291809,-0.7261185406676837,-0.5623212685910826,1.146060113069614,-0.2397842403128375,1.3336963936908972,0.4981261154967403,0.4998969860279191,-0.9153897143659921,-0.8315920971229943,-0.7286522070648405,-0.20771171447819178,0.2920278529570439,1.7654180832199509,1.1790784833775378,-0.5159133771122212,-0.009495038971218065,-0.6581992555386394,-0.715799791365746,-0.4115914945965856,2.417540994480441,-0.6598027011914668,0.7443625575935199,-0.6623432423423564,0.7107469547530728,0.0016340764228345657,1.509001794025994,-0.3620060794039053,1.3334232697026138,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836,-0.9644040751847035
SIDM00976,-0.0027511452192317807,0.35606067147683423,-0.7737021602856144,-0.8766717225757289,-0.7335656021689512,-0.7373820584344541,-0.7384348907841211,-1.0217827276848224,-0.6730132563404959,-0.9152470923260979,-0.375797891634042,-0.8119415522712032,-0.8119387997297588,-0.43738173824955673,-0.09600699608333092,-0.8046102828894195,0.93495604454767,-0.402429771266212,1.1928096150787189,-0.2055535922435058,1.5715426905628138,-0.3615632317874211,-0.6450809124842457,0.164146894252489,-0.6495985071540442,-0.3024253111027992,-0.9641826262250817,-0.7780423766575464,-0.9919655843488687,-0.3677473118272014,1.649672931246561,-0.9718101973432025,-0.4199208683567712,-0.9579853515638782,0.6671588111965883,0.27667755568106206,-0.8112387282218582,0.6122684569414987,-0.736793698257556,-0.7178175365828912,0.8111851263124983,-0.06722772010500154,1.2316428044084746,-0.6405238687348422,0.592401683209206,-0.9250905044252341,-0.7988885409018371,-0.8823620728401306,0.042308444869758474,0.02513343911107021,1.721193341684562,0.821663564636151,-0.6472659937718621,0.2532497860527506,-0.7203447798746808,-0.695675675453659,-0.19368834319031394,2.0183004492667753,-0.7866819377276092,1.4328336184497041,-0.5675010467247892,1.1124624573533572,0.13158132076134027,1.9812036100522203,-0.5097438637785281,0.7202209245520829,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855,-1.0308949719161302
SIDM00316,0.0475072461838012,1.117752986413945,-0.6758327077617492,1.2456920792989918,-0.9034971221978029,-0.9407556088457187,-0.7847100828721595,-0.8301548149062643,0.8145778766242211,-0.800051208534283,-0.5721262705285004,-0.7576499594379599,-0.8929811001321483,-0.4830178267060505,0.7236528415856833,-0.8120909842721976,1.3189011607887275,-0.4850704111550434,1.2046594129309516,-0.17973710816619048,1.6834200368446388,-0.5249837616675521,-0.23725675719614778,0.04914254039676153,-0.5088061786101092,1.0929905391947006,-0.9949105406732062,-0.7529669738576183,-0.981262969114804,-0.6269029384043396,1.5712040461435595,-0.9102270336655912,-0.25144758587658417,-0.8962604728951593,1.311579439596771,0.4661422621574193,-0.8058962438941687,0.7788891255073044,-0.7665298574030405,-0.7266638750715739,0.5533191135296522,0.06951798009936934,1.870589520733874,-0.6899268164473049,0.3530359783963752,-0.8678396418285202,-0.7785113080900727,-0.7220085424812243,-0.06237510417723125,0.5221325317753021,1.5609526969718057,1.4201579072814785,-0.25386975318674726,0.9218936151462885,-0.7486474159502811,-0.648261451283947,2.2505250316724794,2.1697793800131415,-0.7541723779717525,0.7091382889297083,-0.48148659065835386,0.6028602166006068,0.22060671903825094,1.5110718659917177,-0.4694291428476385,0.09604088457750132,-0.8066572417645654,0.18764844521312368,-0.5243610899008924,-0.8874344911457759
SIDM00326,0.3284360001903241,0.8254367782109024,-0.7585007083057855,-0.9714699158287581,-0.8385103255224917,-0.9627855023607369,-0.7183337742719764,-0.9799234080837206,-0.9340051726509793,-0.9275841146295747,0.8234375555857433,-0.7087688121003892,-0.9081063979023639,-0.7757564490474816,0.8689422332994069,-0.9264683060228825,1.0140963888894048,-0.6717687340975067,1.5841031760758948,0.012323497534462815,1.8770430806085567,-0.5849335362682351,-0.13353995867966917,-0.1763337659227248,-0.5849058545516793,0.10674174889369295,-1.0067055999950587,-0.7878405801591097,-0.9080046093199604,-0.3706018338788427,1.1067161692969334,-0.998909234981123,0.12919025190506667,-0.4609225515880653,-0.8710146825265057,0.12396692713668121,-0.684865875472696,1.041065527071637,-0.7210632933533825,-0.9147137314256861,1.4141422463991635,1.5044717339026394,0.3981260822007765,-0.6190515214660853,0.4647827407179723,-0.8393927308866763,-0.8796024889953843,-0.42076087982713967,-0.06632069971156618,-0.3336771611388571,1.7446498102218986,1.0322493186746295,-0.5537223817116395,1.0178977185832139,-0.6132968550943285,-0.53864782880036,-0.7739022474589624,2.079867912481982,-0.6894853336954203,0.4404718753080766,-0.43425342980034437,1.185868904274696,0.5047812792026403,0.6333242028947835,-0.5535185873643532,1.2906785083224803,-0.8299918122053249,-0.21945917859644207,-0.3320083345405911,-0.4099499021271049
SIDM01093,0.6691488766279321,0.8140456575664213,-0.7804108157703211,-0.4634801246377011,-0.817961895827639,-0.9465197551668326,-0.6350441822036581,-1.004903900001598,-0.930946317580055,-0.9245551889784515,-0.21710565189079736,-0.8078615705823836,-0.8814746539815281,-0.8890384592005697,1.0849703812547513,-0.822804380853585,1.0635991414868307,-0.7281978152125397,1.0544291635015848,-0.05067002295945962,1.9431617853497982,-0.38983108393237825,0.011254104018603417,0.014278904425228212,-0.5342135613457178,0.09133557920081495,-1.044077874479601,-0.8311642436870434,-0.9261578100594068,-0.9115957036645806,1.5845997945431642,-0.958752680385951,-0.5561213576055811,-0.9760209876752569,-0.8436637303319475,0.009041848105836194,-0.7744930531147957,0.873695986992817,-0.7792825749464217,-0.8158669603971692,1.0297247545552024,-0.26537006680410025,-0.5481876583390884,1.6493107865229935,0.45577622691952335,-0.9225984688046699,-0.8073623927310785,-0.946748985642612,0.09963745789456172,-0.3464850228760391,-0.6703298426192678,1.219911815207131,-0.5258400528333234,0.598998046238483,-0.5628617511007814,-0.644429940884347,-0.6113062175654203,2.0815188678225285,-0.7231580464859839,0.9983014941256391,-0.1327188741386042,0.9141466744771077,0.6123179564791771,-0.2292885148753072,-0.6638947876046497,0.641031810427439,-0.8589165248767845,-0.5935399463867516,-0.3826828825341571,-0.5730654219885819
SIDM01098,0.1743399955011867,0.8085957478687608,-0.7608099656432102,0.28993199614985304,-0.8312490059483258,-0.9725589402514337,-0.6656924397344791,-0.868259367088804,-0.8498597279921913,-0.3585399884362414,0.03705862212294546,-0.6038146085545142,-0.7330310105992358,-0.787050197492967,-0.42921137418692584,-0.7632617741144162,1.1446082537771338,-0.23815021583365595,0.9829810687253467,-0.300987804180994,1.3522002296757216,-0.5530772091111652,-0.6005143008948385,-0.10100272423512818,-0.6137511513623031,-0.0306170615582266,1.8665362648786206,-0.854544067571317,-0.9689497559208735,-0.6283366784473022,1.3891466676033168,-0.8826881117166003,0.1510341669751214,-1.026837934912258,-0.8007045933833602,0.31619423431814414,-0.712096200797463,0.15425779103500303,-0.7000230367169441,-0.8569467030729981,1.1645227521707184,-0.6000302556712102,0.6530344419354454,0.027267040944004863,0.4361121852115703,-0.9153145200307481,-0.8033970790406726,-0.8975272025072698,-0.1184554985209244,-0.6134528764110357,0.9138359625469615,1.6934407472460096,-0.15823530464662555,-0.4405916565965716,-0.4617788232583305,-0.6910898202188356,2.4312234305485037,2.252035737173589,-0.7611700334055299,1.124640723004051,-0.21272276954625444,0.31094360033403284,-0.038937096058917764,1.5409048003145775,-0.6268625040936583,-0.13895139501205162,-0.9639310209210279,-0.33895121534668726,-0.3058618851442085,-0.8420684097586821
SIDM00424,1.0787636348969487,1.2196075938614053,-0.5692115947300205,-0.9004994583186775,-0.8453498588927748,-0.9826915829303923,-0.6946024720132391,-0.9538904815102234,-0.8284047136607467,-0.8362326262040929,-0.3256783438258805,-0.882672060445179,-0.8770964359000922,-0.8709206798172769,-0.7097705105178551,-0.7398240154644172,0.30863948906701955,-0.7320821062853362,1.1552842183049115,0.4095882993006769,1.7211087953173017,0.7744778085798929,-0.7745542496529392,-0.30326914877970473,-0.5501404741219281,-0.5702628784436448,-0.9761543371567549,-0.8008005929512514,-1.003110026316989,-0.5310668659207012,1.8766271622621657,-0.7680799310932929,-0.41198900845603603,-0.8846426987998283,-0.8247132896398024,0.2699574907437687,-0.8153073743490659,0.6825314102762445,-0.6915165207223022,-0.7255599376164621,0.9039971299962638,-0.6070051856183571,-0.44382205485039566,1.6899017632748345,0.9215039453201721,-0.9002451502605828,-0.7930610567779596,-0.7254088238277854,-0.23422091892337144,-0.7275905041401051,-0.6493188325973318,1.5996102882269059,-0.49794841132873147,-0.7136962379356712,-0.6643253584644296,-0.6765827019345885,-0.45938516693884013,2.231466712205723,-0.6603228321106384,1.1610764045887079,0.9412970440493715,1.3576923488352048,0.20269421987579414,1.6054621410722905,0.04336748601603845,-0.8004875956766178,0.09802582599231503,-0.08581799935063537,-0.4544825377019446,-0.8161051753072357
SIDM00973,-0.043712378467282396,0.7684005231707065,-0.7488858060604376,-0.8779748339010605,-0.7654348871433173,-0.9888681999195963,-0.7124686768853814,-0.8186020770947026,-0.8795618371595637,-0.8977507039621876,-0.1729870333576481,-0.7068053352023163,-0.9245959481071455,-0.7630910731821425,1.2911587620331528,-0.8842640607000477,0.383656401954037,-0.6868586888351674,1.245157490610311,0.15453647722022643,2.078336054909063,0.31521484376162223,0.09250762624666867,-0.20314398250825128,-0.5801570872482131,0.22633612835959666,-0.4945217750216436,-0.8145724013638118,-0.9805481587716937,-2.832893904648473e-05,1.993793374851343,-0.9419186858738434,-0.4197922768918049,-0.7180612040973715,-0.01125762626234554,0.26299035004266214,-0.7724275545042704,0.4939504917971366,-0.7162974851844266,-0.7281900639506118,0.9478301662101801,-0.15669546719106112,0.7648189856468652,0.22838885811699308,0.3921759342136722,-0.8717289231935915,-0.8025418017416239,-0.5362721624981549,-0.217272784689384,-0.44528638766397977,1.700192303757499,0.9138605463100692,-0.6500319664314771,1.9765084352315059,-0.7321570206956712,-0.741255619752786,-0.3364298196093001,1.9674903595793813,-0.6858124187950786,1.0943401465529494,-0.5939286095833596,1.0118574123062116,-0.21823842367906404,2.2437352088745244,-0.5085016954323357,0.7790473083429604,-0.9210231414301523,-0.48627451792678283,-0.5132062477368098,-0.8818813132051186
SIDM00411,0.45659771603480276,0.5599856744025686,-0.7738468532504322,-0.9275824853498243,-0.8878096664390418,-0.9235328598125193,-0.7825324489841776,-0.9299136952553023,-0.9776300274783619,-0.8674949028195684,-0.257915762527435,-0.8152678302199848,-0.8975578906438137,-0.627193873548913,-0.6648517686609183,-0.7730766279287906,1.2242402420848653,-0.7173076120502505,1.0886194474913808,-0.38956617876619715,1.7888611545285729,-0.4310271497072395,-0.4358501286744312,-0.015505049851779537,-0.731427341261061,-0.4566080335140271,-1.0632474292258625,-0.7966998869368349,-1.04987708793659,-0.8831901115599773,0.8153699727320969,-0.855274584669507,-0.5931028660636007,-0.8362323806614879,-0.8417875832749588,0.29408953761611967,-0.7295486168411224,0.5572808769470882,-0.7658061754070679,-0.9147849262261949,1.1375896268219676,0.06851597745279965,0.9100311479395337,-0.7390435102376327,1.2784253627919009,-0.7277999771161765,-0.7836156026780454,-0.8300729349970231,0.12732717268759033,0.15113108633265057,1.5400077444583808,1.5961544433096728,-0.5638311594066441,0.6999407024891701,-0.7232608003326907,-0.6389374211914273,-0.7195407972987501,1.9924173697352114,-0.5743823754238667,0.5767898813607721,-0.34943305591093937,0.7954696309109586,0.45220981601526666,1.9748889067716726,-0.693223937778883,0.3780435378363466,-0.7313452140571544,-0.2439869861094633,-0.3984408287883672,1.106847824869581
SIDM00374,0.34351426693477716,0.8684751964752183,-0.6980990797869991,-0.8965225799964394,-0.7538006700573631,-0.9817057056338316,0.5802007814568882,-0.9794738526590185,-0.8966394201794893,-0.729478772271761,-0.5986487924371896,-0.7344132488575883,-0.795917304457432,-0.9286389855638706,-0.23963120286076317,-0.8593501993470808,0.8246599003480124,-0.6099322594501768,1.427518526478996,-0.18267601505909054,1.5722768084774918,0.1498101095259907,-0.643770458072264,-0.39644869001748934,-0.4990542457426893,-0.30712118808143024,-0.9553272117548681,-0.9115006595339413,-1.0261136562891524,-0.748884378566372,1.4762611042510614,-0.9022462790260224,-0.3491162594053131,-0.8816859319285393,-0.7633511603369859,0.27675907204753203,-0.6518795639872914,0.8211021362360892,1.623951230552208,-0.791411203644347,0.7216801284323582,-0.6444641225349508,-0.621014479489574,1.2979120350365227,0.9371843768201511,-0.8982043639172863,-0.7877285402439028,-0.7998430154958804,0.2708471076840033,-0.6701446564789549,-0.52321927365786,1.8493854592209293,-0.2873586112733295,-0.769023631074743,-0.7355873587903067,-0.6412915799013498,-0.5350643925731375,2.014403301861355,-0.5055327928705978,0.7646584006346084,0.07342469554399979,1.4192698130018189,-0.0015863881255500521,2.2980815662344445,0.12661923255141758,-0.49145926673884677,0.06933807030711583,0.7101803121912684,-0.5359605338166862,-0.13659116366483104
