,EPHX2,XDH,BAAT,MVK,CAT,NUDT19,PMVK,PEX16,HAO2,FAR2,PRDX5,HMGCL,PHYH,DDO,ACSL6,AGPS,SOD1,SOD2,NOS2,HAO1,HSD17B4,CRAT,PAOX,ACOX2,PEX11G,ACOX3,PEX5,ACOT8,ACAA1,SLC27A2,SLC25A17,MPV17,PIPOX,FAR1,DAO,ABCD1,DECR2,SCP2,HACL1,GSTK1,PEX1,NUDT12,ABCD4,ABCD3,PEX11B,ECH1,IDH2,IDH1,DHRS4,GNPAT,PEX2,PEX26,PEX3,PEX6,PXMP4,PEX10,ABCD2,PEX7,ACSL5,PEX13,PEX12,EHHADH,PEX14,AGXT,PRDX1,PECR,ACSL1,PEX11A,ACOX1,ECI2,CROT,ACSL3,ACSL4
SIDM00374,0.37197043175304817,-0.7321990776538861,-0.7465611647890137,-0.31905346352109276,1.1167512772838284,2.162601762361214,1.94529063356097,0.2985628962393373,-0.9018627934292662,-0.9179067766029793,2.6840807902484274,1.5826951021854914,0.43485346281269527,-0.7583788802563008,-0.9084048811116764,1.018281929667429,3.0515757418057645,-0.7145751852833284,-0.5396623826023452,-0.859179581403729,1.4566374217857956,-0.525879636543207,-0.5543135024947367,-0.5309008890473461,-0.7362375211743991,0.5319133769891528,0.4220181108719899,-0.4423317639647643,0.39501358046948276,-0.9186371680610053,0.7759156547019845,1.7729815765751733,-0.45919372334539227,1.1122975711455112,-0.862149758829245,-0.7806095180794178,0.6676048735852543,0.8990723285389873,1.495664179161518,-0.515788503468289,0.19336977340422554,-0.8733855666351305,-0.40350950690830223,0.24443112687865476,1.100746541154629,2.20027608400099,-0.2620465885557181,1.4348318077901137,-0.015030083152195714,1.8593308407748628,0.25378352162879914,-0.5770694266952902,0.27472984828798563,-0.731056070073782,0.18304106149425575,-0.0282050791342207,-0.05045443817236918,1.1090749372112272,1.5069123436237275,0.49070816301796233,0.9283084405389549,-0.6665370385348709,-0.5418468820548779,-0.8213523629771643,2.89670923277222,0.922328269035046,1.8984168013336515,-0.4712428912636142,0.2555409990816251,0.302941667254024,-0.2544835426840791,2.0146665306560685,0.38527110813958887
SIDM01160,-0.15715708899418662,0.2886797063504275,-0.8607550199649774,-0.3545843373442864,1.0502915908966113,1.7856646673009655,0.7081337679205645,0.12258588297498911,-0.9026142827539493,0.25896651545482263,2.654065061469185,1.647785760603226,0.7349369051358904,-0.005333279461806454,-0.891431576218073,0.8158612810527311,3.208591961433419,-0.4113998532941845,-0.724326823221649,-0.8638633041443128,2.1381684124654834,-0.42310821478403543,-0.7117046196490694,-0.48251045159944594,-0.4657709885905107,0.6822976102381675,0.5734180533637824,-0.2105317576803332,1.1011530959100335,1.4798429125394799,0.5894910845031602,1.5518097688248302,-0.6481620123986879,0.49629262177130296,-0.807300839857051,-0.7823565709498214,0.42780998510623314,1.4228642325675387,1.2059209096636168,-0.365212393330176,0.6094006356508138,-0.515503863145137,0.11255216567875706,0.704199570249913,0.7569223457357104,2.5016069836880765,0.5800648565167139,2.6589101684015346,0.057056311892182875,1.7704587946614696,-0.024605758654576607,-0.7230972658921622,0.2282942678636649,-0.4568080530802595,0.6148724498220197,0.47018446601665864,-0.9660040405457423,1.4458863301388543,2.351574875524522,0.8471243600069275,0.8954043518014482,-0.5321950964823632,-0.6022408576880001,-0.807443348122273,3.4200076446083156,0.2982559675040381,0.8178088843968642,0.3120646555182244,1.54708905395705,0.6223659931600216,0.6116698489344244,2.4160259772745465,-0.734693679945523
SIDM00145,-0.26434948479745973,-0.7547997243995264,-0.7844361006057209,-0.28875119536249777,1.1493214135049175,-0.8757009522758289,0.9124899303614681,0.1391214863232788,-0.834048590154876,0.4573191486672355,2.012762362620615,1.0779517768984446,-0.021903326165015856,-0.8265136620890385,-0.8916955440366311,1.1080369635938008,3.119532215464919,-0.21103470493458862,-0.5935943843017689,-0.7348746658262763,1.5636025693793978,-0.6357220379241889,-0.7639038552798122,-0.48204371723603606,-0.6432505101098589,0.6879821130829801,0.9056804829699742,-0.30993086532530334,1.0970730996657696,-0.19104648502542398,0.8184813759958681,1.3850690196828819,-0.7430695614405155,1.0737884141410097,-0.9837490341678424,-0.8443115276608506,0.35322808276005435,1.113185493186973,1.5090643346051984,-0.5118923774799726,0.7085954324792619,-0.8399109892114945,-0.14629009059637235,1.0739859632013091,0.7802390786709155,2.1257907145250043,1.9508797714387949,1.270670881159387,0.38616462576662147,2.0363625405671337,0.23545921179517357,-0.6824526552174918,0.40492787028648725,-0.48925930386613353,0.6199821500389268,-0.053280741611606335,-0.9298787598032469,1.3650039950252437,-0.881031123226835,0.47499103529946807,0.8060637286697938,-0.8027830641983099,-0.5382471720631868,-0.728431595206293,3.407538862344803,0.17188770823096775,-0.6478585137510293,-0.6219569882312695,0.8336076309252278,1.154192545828372,0.05964372016755001,2.263202339434288,-0.5112390343355978
SIDM00975,-0.575091277252415,-0.7165485869880638,-0.8144660548641208,-0.4864399457636373,0.7671525867775171,1.5434037474250546,0.16146951147157135,0.27373264273057785,-0.8541058739707014,0.4019406607547549,2.3119122692769425,1.4193936676096652,0.7843183306113091,0.5439591728115146,-0.8329102376772667,0.9130628811915409,3.1351624048700986,1.0031809702837367,-0.6323354469123346,-0.8921634002226083,1.620319583144085,1.1522354009636449,-0.8232198389183635,-0.324832979275943,-0.5659512950476078,0.9491236621083234,0.645009232042981,-0.12792353390320382,1.071084924669474,-0.8342192962639721,0.9458399384555571,2.0975051235371573,-0.5240629202075178,0.6433169710410527,-0.961639354192511,-0.6822115281247777,0.5695429648183107,1.0806479985678725,1.6812439828501626,0.006054926841697075,0.8429990086287598,-0.41480928206802187,-0.3926536760781261,0.581937768013511,0.6491757519895838,2.1971405222470244,0.10099732941033282,1.40955981881201,0.0358299896403924,1.6191748317799106,0.37050167382285043,-0.7178705420879681,-0.01580010106082625,-0.23811594572731903,0.4548763951541803,0.13236713368467232,-1.0083622721424605,1.773162539619707,-0.08351375518864056,0.36714039055032466,0.9105223516811122,-0.5685355236597783,-0.6226321674191609,-0.8772542127959683,2.7324694259743567,0.7342908644338706,0.6254329628927813,-0.0031318606049379367,0.5739460518873625,1.0024626528095943,-0.009270383204575815,3.082537074876875,-0.24636389425068414
SIDM00971,1.1505894057446506,-0.732739645781842,-0.7576818549818402,-0.23045504804983724,1.8509788882067586,1.8658724399063982,1.8917818952412198,0.069099021936993,-0.8548243349376753,0.34024110114607714,2.185878344663,1.1353223048891399,-0.3951330626873938,-0.7143559618458035,-0.8586071222410945,-0.7543251861033209,3.476904851106084,-0.4509005252182923,-0.6708390399225775,-0.8100420893909026,1.9955040940648476,1.8198103132844479,-0.6132459288454442,0.770643080112049,-0.2964674563429921,1.1518465401047542,0.44015035256702306,-0.43661583159269685,0.9483927713061506,-0.14898836696956286,0.8827248649161478,1.7361428326284238,-0.7308454251229446,0.3682633009836837,-0.9810744384378656,-0.7371818304574254,1.241233151514654,1.7432072327742976,1.0539318928431696,-0.5565252935170812,0.3203630072252794,-0.20792397491332953,-0.5398154986093902,1.1666233449040049,1.3222363113644393,2.402191089494894,2.1914968269872355,1.7295798522491035,-0.3894169424999873,2.1536911109964043,0.07246980961187222,-0.6642463480065722,0.16368821729509475,-0.16610548102674166,1.0717174053720193,0.2872475814185737,-0.9777181145218369,1.8953058232924853,-0.7514494238294762,1.1244687708333154,-0.14800950131941346,-0.5022423957422093,-0.5615539171446489,-0.7279037326850456,3.759387845962471,0.30026478352279584,2.338338062320553,1.3566943263422149,0.9316515431988508,1.2991491447021681,-0.5620572069993267,2.4924334991415455,-0.6925716136127641
SIDM00251,0.8858981740318456,0.6827881009470431,-0.8495655086953302,-0.13007084067749247,1.421649273427662,1.8630453890774652,0.6011772839419813,0.17300702954215225,-0.859463896021808,-0.23684309726124714,2.4541772019792902,1.5530889015089928,0.938879631985852,-0.29135868506719714,-0.9367363156864972,0.5088061410033818,3.377508539133328,-0.200587697821732,-0.43902383324300337,-0.9105672428814097,2.223796474068373,0.6801121699934286,-0.8811087487294404,-0.5638899286228677,-0.49503314756593664,-0.10591844466749092,0.8658770090979336,-0.44240830167616496,1.0047749518624085,1.8003683643766426,0.7672810941473481,1.6295271186416285,-0.7190509742512616,1.2737085312786949,-1.0257481244549025,-0.6986606236150247,0.9636868705611006,1.3480710974503634,1.3369649337362564,-0.1370717925861077,0.33818394556684644,-0.7629567884989426,-0.27873448055835753,0.6658801515662732,0.7362244659469475,2.5230412181241983,0.61865199538275,2.23347026668177,0.4873883524471902,1.4804818182397248,0.02383655804032306,-0.6231667824428934,0.6335826625200157,-0.42636816192038535,0.037834650878734506,0.355130670359694,-0.9798286156228724,1.8169628610872612,0.9156158615897882,0.3528876089302355,0.40013429663718997,-0.5314336757007502,-0.505221567940416,-0.7852844939583625,3.5666406974962173,-0.13940323492038198,2.148089298172302,0.01321013098386854,0.8514999082824763,0.33294762071442324,-0.9606894271744135,2.411855282542045,-0.43026813724551305
SIDM00412,-0.44682615744207715,-0.845354380552994,-0.7916977118124242,0.019647783702803658,1.357331749279584,1.5456279904052814,1.1123884413008753,0.4037286592113716,-0.9135278688881532,-0.7328354976372158,2.4008349795172284,1.2979620026691847,0.3502765776627395,-0.82243272155536,-0.8423609054797052,1.1074619281880251,3.50828972547154,-0.35693316047057133,-0.6137567152820067,-0.9497387324691152,1.8188024726340788,0.5139324002214432,-0.6907973009625406,-0.5345397145381217,-0.7383222938687584,0.422528946285094,0.5350327520284847,-0.2568062983861443,0.8580787890672554,-0.22041487521191416,0.8669912423047803,1.7431036574615328,-0.7066577118355015,0.9086661780865523,-0.9284206502936755,-0.7443698862976947,0.33835076403248865,1.2067377343651313,1.7643508512815975,-0.29046949676463446,0.4439391601370688,-0.8836337461399961,-0.24150445714580995,0.6300541782296885,0.9378279601543363,2.499091680203089,0.8772079810498112,1.246484278609662,-0.02425292179227971,1.8472449775743527,0.0899456989292391,-0.7098020195366861,0.3138201827655311,0.05140414976363419,0.4678778004236612,-0.41677388208688615,-0.9565367201544874,0.912478130839396,1.4215548514956593,0.43091305410711506,0.5543736540909521,-0.7300735367677255,-0.5831089276532717,-0.7244486211112068,3.5070533263077674,0.33097006177542304,0.9381254503298804,0.052350174153211027,0.6773414608311202,1.911613163691923,-0.5673193618790952,1.6058294031623204,-0.28623746248401555
SIDM00023,1.3422636771644845,-0.3481519028372846,-0.7916825873326996,-0.5981193889602937,0.7646823398257577,1.5652728117506083,0.7582001884664257,0.08571109703373923,-0.7840288499580165,-0.8690346389697919,2.78716448908119,1.4855951456683667,0.7026369668838719,-0.8598283389079576,-0.9779980749521293,1.1270801995035802,3.153331036324353,-0.41486097827232726,-0.6450695114362854,-0.9270391646395629,1.7217706032111593,1.555220430651638,-0.6607703421418369,-0.5733322054327789,-0.39925585431131044,0.3975845422149997,0.506839714572215,-0.18847483813686144,0.7338691510342156,1.7272042087746158,1.1860218481298046,2.0356930752679983,-0.6869493637498535,0.9316460301545926,-1.0030457476466768,-0.5839178123947393,0.390533311799285,1.2845371424209637,1.102278786212377,-0.36761259509401384,0.47183714120979814,-0.7010042111813379,-0.2551213069581599,0.9270184971146943,0.8032963626863057,2.4965296937741814,0.8649674193671661,1.576362851909553,-0.15625865157008786,1.605306630082051,-0.12005904285924156,-0.6697864264570391,0.11369557119644623,-0.4714620436444734,0.9231639969743695,0.4207195047635648,-1.0286279782150924,1.0685879078771918,-0.9144940947914323,0.8280221635378169,0.16494213093285962,-0.09744117405630348,-0.6285855724625433,-0.7719433164054316,3.580751825878432,0.7276417905177988,0.3752300903849583,0.33066921988040243,0.9046920862147513,0.8500214721421916,0.668599477187409,1.6876915296419834,-0.6972347323589685
SIDM01198,-0.5425461957934097,-0.6691653002641775,-0.7858967189226437,-0.08389791982527345,1.5093276317768447,1.6089017165356407,1.3763905590950833,0.34497892036430367,-0.8485366410588682,-0.6987587724403331,2.279329753659118,1.8223829534468994,-0.11090973884771518,-0.8443648087906589,-0.7961142221303104,0.3980049923865427,3.2095502315337847,-0.3498150008539726,-0.5614737048978831,-0.5264432867044658,1.038563462179331,-0.12655174522117432,-0.7262520609490438,-0.42275681432455914,-0.6191637080025124,0.3748061897316002,0.6840120796476122,-0.4398302620889731,0.4528945926551195,-0.8840325822091609,0.4562483751532463,1.5727641144313245,-0.5271140780793911,0.9963944370295756,-0.9215425634217957,-0.5250776056553369,0.5348428461722943,1.174386137215452,1.1732954906989823,-0.5431209825296854,0.6349605722424116,-0.909832913708686,0.12375968770854137,0.5715803907463112,1.6226469348489705,2.383853598203388,1.0993180696442746,1.4666379128913618,0.14169221083505085,1.8173724597448029,0.09668260713368164,-0.7459479957729248,0.5251259574928019,-0.25600644159870906,0.02386776522663259,-0.29058683076158076,-0.9761891941010775,0.17913149294164035,1.123348550612623,0.38887731308169304,0.4670306555628727,-0.7087714840388096,-0.5017021930373216,-0.7410631726373637,3.1589324085991155,-0.03288463144450618,1.0205581801641093,-0.3449313718515674,0.3134671968047478,0.6705265294622382,-0.33152039044194653,1.9006222292699915,-0.1477381661672977
SIDM00441,-0.537138491377729,-0.6449520388169875,-0.7541009657518308,-0.14082960438130035,2.0545999108464414,1.8254370353181393,0.9421157790734397,0.27145065578100797,-0.7785147814692835,1.2474401200829608,2.0114540523387676,1.4026593606520286,0.8690337238171701,0.1438594223321058,-0.8848564705759004,1.1161911241262457,3.0336728956174284,-0.664957573496688,-0.6757445231697788,-0.6969064482764163,1.6539989002125204,0.7247631703184051,-0.5564870910756872,-0.1835140886827489,-0.4822279386728406,0.6155240380755135,0.5055694576170244,-0.25194840935653745,0.6540001273295445,1.9756617141521584,0.5887626498118707,1.819276731434356,-0.6146588771740386,0.9292838683120114,-0.9901052893831295,-0.693465542499121,0.010461648340879922,1.294758609407196,1.6705768770520248,-0.0653167568324118,0.09251496404943789,-0.8736710434243089,-0.33610417233465634,0.8630639909839356,0.8495492064419353,2.302747517787174,2.0362499235618774,1.9072932436521368,0.3165183400571309,1.8686612553660384,0.16853138898849557,-0.725671846282742,0.0031499242770813445,-0.19682315876214676,0.13832002138953822,-0.11331548439178507,-0.9573666202803165,1.2576775669145108,1.4495730772528082,0.1465678166323703,0.28556557552612066,-0.7196379507828431,-0.6236274218941714,-0.7780147649818726,3.176723015088286,0.1920929703250253,0.5541603248805266,-0.07244450856007331,0.4504286906545649,0.023932644549520855,-0.8338040670957306,2.0711329238356835,-0.28734234624400284
SIDM00388,-0.666721821661763,-0.692227535605966,-0.774182220428439,-0.5085111660914065,1.1337265092179651,1.824136651040239,0.9555864785420141,0.27842517190645544,-0.7076326811588365,-0.8660927818258558,2.275452819696612,1.254439525506447,-0.665441304188248,-0.8447046851758699,-0.9091739658620863,0.8293655388610675,3.5346857815156447,-0.23633747493757515,-0.4083392237996007,-0.6707611750979351,1.6269171455312732,0.5702568570315517,-0.5725154361249184,-0.36538723541397533,-0.6424077528491138,0.2600646323951713,0.417835518391725,-0.2529013096099926,0.8382552051260275,-0.8595579607165316,0.6382827174513075,1.6071291884567571,-0.6680728896819781,1.0412746913507351,-0.9944320786606309,-0.7374734930209893,0.32049331063427494,1.1750167809977115,1.7006244697505937,-0.5988364540345278,0.5841975150716877,-0.963842757818382,0.010834904040460652,0.40187766468376535,1.087960878214614,1.7527850014498279,1.641449812755246,1.4263379748094704,-0.28244954493374647,1.7332974492522393,0.316258012209425,-0.7110781825637638,0.48123704302261383,0.1848754906682931,-0.5143302952910171,0.2807722166999917,-0.9633068809791329,1.0764447540991688,0.6535931292245021,0.28642872960345,0.6091067027464581,-0.89298617097613,-0.5280451183807036,-0.7774037041789341,3.4258144637604295,0.5282288646516708,0.9814427059967903,-0.28673887464076186,0.4611364093807285,0.9893504655888968,-0.5147082902308198,2.027259587147939,-0.38538263511380966
SIDM00417,0.30819187443599055,-0.4486960853814483,-0.8277688538947339,-0.5448032211636062,0.41330491654039714,1.8395539150553992,1.7236518071825204,0.505705238713365,-0.7344804701816428,-0.6471382647950553,2.449583017682945,1.5829930198429603,0.6777025045048181,-0.8228114668747746,-0.8330442754642673,0.8506471374727832,3.4357252454322933,-0.34844240849377417,-0.4178576248061961,-0.9701148023358245,1.2416802291363345,1.4172914755921167,-0.6091183200221794,-0.3117199010730073,-0.6147180615635706,0.19502847064481746,0.03793855005913088,-0.3408510197458883,0.4571653358922322,-0.8836561222720423,0.8143014192262287,1.9975029818007053,-0.6124752228599056,0.7459477934447167,-0.8990100945067322,-0.551899499547026,0.23680079463653916,0.9369438583450483,1.7508654585159975,-0.4905839167291067,0.3735298897877012,-0.6481580382534241,-0.4804387938488087,0.2626313776425777,1.1175480935747695,2.639242689541063,0.18107508382036236,1.5610084563079731,-0.031121829186876757,2.058584579797459,0.11333072077156388,-0.6474948163040535,0.2777887547497909,-0.05683339703140182,0.5281285705537375,0.06173728669978294,-0.6715110136146228,1.2449442259570078,-0.7614567312492343,0.5272999566782829,0.887719981048264,-0.631461645348962,-0.6489362793934941,-0.7699736675463107,3.3659552238609356,0.7051448151444005,0.3408016837154528,-0.20094715384808373,0.6408960890323535,0.8180759052989252,-0.15727507552034167,1.3770710611959283,-0.695554273528187
SIDM00416,-0.5335339576931329,-0.8299618553291022,-0.7511257932743646,-0.4225910674429686,0.7291885271214524,1.4936551701898861,0.9424773973562244,0.5009493184991844,-0.6561927928090971,-0.062487856137524674,2.1297436236156053,1.753896558983585,1.9271773669808214,-0.876127208941961,-0.8859907698367699,0.8221077229782628,3.391179191193481,-0.27950217027661506,-0.531010284681812,-0.9609119493886082,0.7073805644675909,-0.5387195209742567,-0.7352055490319788,-0.2618152476258491,-0.3782546335628055,0.7716154192665283,1.0308863530245773,-0.21553501984277854,0.6490742005391567,-0.47105804724143757,0.9646093915671302,1.4691362990618668,-0.3105026018935071,0.9740831784341337,-0.9279898551990119,-0.8660374807494169,0.003907944099724968,0.9445198331192816,1.7870944497476955,-0.5664377362282207,0.306513523290719,-0.776216103946921,-0.2642143836287926,0.42055791730250675,1.2791201644941468,2.3362197736620685,0.8553555710905096,1.266315402253331,-0.16989439420989194,1.6628997501304912,0.6250261794999011,-0.6229445733534527,0.8843551947930335,-0.21900215739992793,-0.5163628018749861,0.08942689298817588,-0.9144102377198935,1.0585324296445853,0.6645719587859915,0.9494986301835311,0.5384590790111707,-0.6947126756099846,-0.5437389360383208,-0.721581246930381,3.4655373546534047,0.5197653686018827,0.9438914888791277,-0.48103777379039686,0.6056400371438988,0.17600716070700734,-0.5035219148203655,1.700363746614996,-0.32790559154793975
SIDM00974,0.733738097839404,-0.7019363701808032,-0.8037684876609469,-0.43695011645302084,1.426591463882565,1.6417173975975687,0.5632940189634547,0.14177851607675515,-0.8348145311415287,0.7708500063529901,2.252073699233718,1.41391466480267,-0.10417478615742959,-0.45712728782925405,-0.9047815335909141,1.3496466812788397,3.2098033228575638,-0.09127910756889318,-0.6188778383350522,-0.7932550303227163,1.6161535806599285,0.5422705929442576,-0.7877307575493079,-0.2749146980111594,-0.6283418810401052,0.7120390770951978,0.045511739670952636,-0.12446511571323204,1.135013875980929,-0.7602188941911509,1.0222932548064207,2.2329338346566345,-0.5724915973350216,0.6761622809083975,-0.9664592302222733,-0.5017512739574942,0.5394299201132219,1.1961581014090146,2.118503383762193,-0.09146903088281623,0.24353834048648862,-0.4096255050575361,-0.49910030130685534,0.45482478838282436,0.21239454403006106,2.0146004552438095,0.7120644676108475,1.5009242084090462,0.07960061571639446,1.3601016961074661,-0.08884538696205177,-0.6700141572634868,-0.15617456067184976,-0.40127514760621186,0.5199416708218508,0.5628379182680412,-0.9876840998638011,1.3608272011768017,-0.780552684404878,0.24935082262814406,0.4530526567258526,-0.3757327534811885,-0.5794548903245024,-0.8231605230657583,2.959460812616297,0.8551219797448792,2.157671385537996,0.1680603690655422,0.4107420253288516,1.0795026467076396,-0.30413996603649973,2.770077567443555,-0.6197344760989023
SIDM00833,0.40262045726942836,-0.12636067224864797,-0.8447981027297922,-0.4944999611185053,0.9717938837938636,1.5082512853962444,0.9836067687083175,0.05435657115693689,-0.8801887022848959,0.7891205175907526,2.5320248203974254,1.8084669966684372,0.9116239268565959,-0.3031710284388212,-0.8488396656149758,0.8211817030045238,3.0665958734266985,-0.3029819248534758,-0.5322492789778825,-0.878145909929241,1.8660375615105265,1.0580247004937056,-0.7187120203236017,-0.65775601654834,-0.11988421950215557,0.9242953764801766,0.5692751408456402,-0.43721766778558585,0.2571843042465959,1.7016520176288958,0.3764035104451751,1.5800031300707202,0.13481631347190587,0.5813737875971675,-0.9736009663742504,-0.607754977650749,0.7423836238993076,0.6037572325152625,0.8481261722585249,-0.23721022052648946,0.5017053853291514,-0.7303414264561936,-0.2554640775599241,-0.061067762862942646,0.808236147119964,2.2560654111205825,0.18365414648028713,1.5269234954481372,-0.1096614180804951,1.5660874030244731,-0.06234198909326503,-0.7982065379190205,0.26253078885838865,0.1723440217610385,0.33373746689723865,0.7668393380933957,-1.000428298131187,1.672405417959237,2.2779956752533117,0.5813070970372124,0.6566332407375534,-0.4233906445359975,-0.46857040208373885,-0.8234465027564836,3.4277319836710554,0.6796457232465573,1.3223719832785015,0.30233515267819977,0.6153695265730853,0.6575605566873975,-0.6660108942681917,2.232348678488403,-0.8622888549142173
SIDM00562,0.13534362074910197,-0.6780171381085269,-0.867150699536305,-0.10372408783990533,1.1572050478147373,1.8447188949804407,1.4803730182098072,0.29938377425840346,-0.7809108603566082,1.1999945236012903,2.3821014836588823,0.740732909601513,-0.11258182154322909,-0.8588669862111009,-0.9636167112874751,0.949573573444016,3.1932277756715868,-0.05853888932686804,-0.6121389083030376,-0.8996507040410033,2.065499842339358,1.97093588213834,-0.6689014951800158,0.021887259757962355,-0.4501582688902108,0.1572945350427761,0.8106175004771234,-0.42776707467241,1.1099144065257043,1.811619084406119,1.080963060138081,1.8262329825484194,-0.7067723838745629,0.923109030223635,-0.8703011769252277,-0.36924512088035794,0.6875878905379953,1.4951729962469165,1.1954213486390788,-0.2412546652350292,0.720184109159698,-0.293867879156468,-0.3956326677923567,1.1797506676142675,1.1170212728777906,2.123864188677002,2.039456904189422,2.172843176883476,0.916620403627331,1.698679335434108,0.16184232505836368,-0.7219484378090651,0.8957928569590151,-0.6455049887551668,2.1756902404177914,0.469150577268251,-0.8680154912763242,1.994499162884291,-0.8135998078681316,1.3178109125573665,0.5032474662287798,-0.8092085803015745,-0.5426955512662701,-0.8402947419250177,3.58275937218389,1.0935795530379981,1.9915888402577058,1.482844437684336,0.9989396371281308,1.326492766248495,-0.2817652184760631,2.0947764972459217,-0.7394443575734515
SIDM01102,-0.5460046256739164,-0.7441924855363786,-0.8170514671941916,-0.2775386496120225,1.2955412689448684,1.9540378602819766,1.6752753631603687,0.18799833655208667,-0.7893161420629177,0.32694301275427706,2.373246091900109,2.2563859209721446,-0.40542293074228686,0.29033364178815824,-0.853522411360281,0.9280635814917216,3.098757268447387,-0.3120765907365517,-0.5628331139272732,-0.4410174925085567,1.6914082444104466,-0.5344953866982672,-0.41997310592942433,-0.6749483491711974,-0.5579571320409438,0.45445042803131847,-0.16617271755297403,-0.2377356261295478,0.9239494401863939,-0.7305956813587301,0.496206412831058,0.8563629845524144,-0.33673363788245547,0.9141355437988056,-0.9319276335360531,-0.7516667851099854,0.18516318847293156,1.1332881246616864,1.7151356641157134,-0.37884766586337426,0.1377045090904766,-0.7230032687004581,0.0025410810353806534,0.5267151241823609,0.9765667267972331,2.539128332984438,1.1189370315501892,1.8237507338104657,0.1575786261224937,1.6930213689387383,0.3367988715374804,-0.6527364110249528,0.8664891679204857,-0.1295086231045211,-0.799774909129182,-0.0697213108239607,-0.9610182496012958,1.2194361909287714,1.1146038481526706,0.5763605741023606,0.6472888250837578,-0.8740321585489792,-0.49264762456821287,-0.8052213688782153,2.951940546702576,-0.18950628847480502,1.0995771491960897,-0.5182977884063509,0.38403050519613213,0.5158094419105734,-0.6841794668643658,1.9921853070329005,-0.35079238993802875
SIDM00418,0.23696832300761803,-0.5490810689867702,-0.900732336094945,-0.6566080409132705,0.16574744412145734,1.2638505868493821,0.821974589820125,0.15639456837673607,-0.8448607839645813,-1.0119153602788293,2.5598783490211585,1.7389981337834548,1.006091125917645,0.14100107746234689,-0.9938205901023747,0.8451474660038475,2.7483535350309247,-0.34591973732345044,-0.6540252126106775,-0.8503011703623924,1.2596297046665847,1.709976094498059,-0.641645681010625,0.45323664077527065,-0.4372991917702898,0.44109452975104385,0.5819450766297993,-0.3607625315146215,0.6813441908703016,-0.8766561575477059,0.4530832483532194,1.741261722519366,-0.6022922006376884,0.5499868005049608,-0.9320919452462332,-0.6889623250874318,0.38551290933423843,1.0116287769477883,1.204528317752774,-0.4790119997396736,0.08277798734335852,-0.778567313971807,-0.26200461268011443,0.2544954306106564,0.7322099989570501,2.1039594782842554,-0.03353096309485166,1.9219493630949491,-0.011042678303203327,1.8842852864067978,-0.1302120688237905,-0.6540009165862541,0.06396108449523882,-0.6565712021547596,-0.08650688387804796,0.586503973299094,-1.0616036688062829,1.4958371130457577,-0.2981151348074431,0.5019039267030773,0.7003079608422687,-0.4718959439253689,-0.5601077002415049,-0.8436662221481634,3.4460353011261726,0.6851639413657461,-0.44391684573679574,0.11621740034143255,0.9332199981512884,0.8519971478156431,-0.606115684156866,1.971476720307813,-0.48885983393926224
SIDM00841,0.4327229004904304,-0.64635425762734,-0.7981480409743369,-0.5062041176768851,0.7240680103009484,1.621314987591363,0.9262103748431801,0.5318173485716698,-0.7809972256618274,-0.7684196333448395,2.485482924418524,1.8768352763893354,0.33975456823403516,-0.8071248139488342,-0.9040197996833058,0.757677206358603,2.780700445703485,-0.5937554073403599,-0.6994980810619063,-0.6824592073027114,1.2118647967173166,0.8131098214212843,-0.6793968835268888,-0.4493116186290572,-0.27567548554901006,0.18304200167940615,1.1281370108280433,-0.12626652820533504,0.669606108411519,1.306264421954218,0.8636778249753289,1.8949185145935725,-0.6982329538873108,0.881716315687975,-0.7694978929217143,-0.6507336613370986,0.6583193599000454,1.0686603862283137,1.5236574178588271,-0.17890542022835074,0.22329122655015138,-0.6313741411484215,-0.09100634167026209,0.5135890897003232,0.2419686593950598,2.359002696523428,0.1075682182286564,1.3798700474094785,-0.26603045023869665,1.6400321314882595,-0.027631539402652,-0.6512016935011725,0.0397488294018266,-0.15699198962475355,0.3069007229303217,0.39236644937052484,-1.0270173590047096,1.5056843706053702,-0.6464367460988732,0.08205536582770684,0.47933017772428,-0.7391609362367598,-0.5517872891645244,-0.6736740361060978,3.2503155242171826,0.7658930075624686,0.3134178224708524,-0.13738837795777914,1.0075119581129968,0.843334565218358,-0.7747655560155615,1.5572229411618974,-0.614154377496053
