,UNC5B,PLXNB2,PPP3CC,PPP3R1,PAK4,NGEF,SEMA4C,SEMA4A,PLXNC1,ROCK1,ABLIM3,PTK2,ROBO1,SLIT2,ROBO2,PLXNA1,ABL1,PLXNA2,PLXNB3,PLXNB1,SEMA3G,ITGB1,SEMA3F,NRAS,ROBO3,CHP2,NFAT5,SEMA6D,RHOD,PAK6,PLXNA3,NFATC4,NTNG1,SEMA6A,NFATC3,KRAS,SRGAP3,L1CAM,CFL2,CFL1,GNAI1,UNC5A,GNAI2,RND1,NCK2,MET,SLIT3,NTN1,PAK1,LRRC4C,SEMA3C,GNAI3,CXCL12,SEMA5A,NFATC2,NFATC1,DCC,CDC42,UNC5D,SRGAP2,SEMA6C,SEMA6B,PAK3,SEMA3D,EPHB4,EPHB6,SEMA4D,SEMA4B,PAK2,SEMA4F,RHOA,CXCR4,EPHB1,EPHA8,EPHB2,EFNA3,EFNB1,EFNA5,EFNB3,RAC3,EFNB2,ARHGEF12,ABLIM2,SRGAP1,RASA1,EFNA1,DPYSL5,SEMA3A,UNC5C,NRP1,MAPK3,RAC1,MAPK1,SEMA5B,HRAS,SEMA3B,GSK3B,SEMA3E,DPYSL2,LIMK2,LIMK1,ABLIM1,ROCK2,SEMA7A,EPHA1,NTN4,EPHA5,EPHA7,EPHA3,EPHA2,EPHA4,SEMA4G,PPP3CB,FES,PPP3CA,CDK5,RGS3,FYN,EPHA6,NTN3,CHP1
SIDM00346,-0.5760083362933697,0.17841922175600955,1.377850883716588,0.619403043136949,-0.5291789461012261,-0.7954427025572555,0.8616469476505817,-0.6538786092999795,-0.7942020824712512,-0.6053419574597295,-0.7194479948552857,0.537196876928726,-0.24264452742212977,-0.7575022141196925,1.539160008417451,0.3570100154459911,0.7248645833891739,-0.3938709561684092,-0.8062984826141859,-0.4634646057034052,-0.6687583338215325,1.2976445454448733,-0.4099625642986617,1.2563189213838393,-0.5399889573018903,-0.7785377221962466,0.3868493126914306,-0.8562724222752833,-0.4020054699074388,-0.8270015592944788,-0.44836832112068997,-0.6709863825761448,-0.8165980625737,-0.8018759344069795,1.7933731140321227,0.6718696698201874,-0.7531252385519458,-0.36495058409090647,-0.46808404341539905,1.91790522845186,0.129131477265184,-0.7917816685177509,1.1157424655495167,-0.7763518842528487,-0.5949028070634104,-0.7023628139215288,-0.8033740482259635,-0.591495828077789,1.0166124099709615,-0.5973433024542375,-0.8329593209001407,1.6320843828860705,-0.8777989438981055,-0.7833745233070598,-0.6574088470210326,-0.7174551338688945,-0.7468431798995755,-0.06530860596023265,-1.0187204959152296,-0.5579141047190967,-0.56669668276744,-0.6917705161024955,-0.7331468121534008,-0.9644776310144962,-0.5525772576267959,-0.07451753618505287,-0.6533926184286071,-0.48076491760433815,1.2525246003317172,-0.5495171583629893,2.679447783439824,-0.770884519365701,-0.8490117681288623,-0.7692789708720474,-0.5656010337325494,-0.6121998204436375,-0.7426681498429156,-0.7896510971980562,-0.8162378129267471,0.09988169725563517,-0.48355071678853917,0.001463231466888098,-0.6753509200539013,-0.7932595582241756,0.8181345986578934,-0.5593319757052759,-0.8296051837192192,-0.6861671783066803,-0.8569756897563808,-0.7150511672509017,-0.2642456868676863,1.723878497515436,0.9343269874902019,-0.8152031880946701,0.3917969454432042,-0.4468333074476023,1.228972107775085,-0.9095564805342298,0.0995873366577084,-0.4528931064083363,-0.7311500885073675,0.8541511308583161,0.14108833370587393,-0.3552436982604789,-0.773028454672646,-0.7968538579253814,-0.797523292510717,-0.9181713122948186,-0.9041990621742516,-0.628558702795662,-0.8121052174050661,-0.9163754331598287,0.9340009223910194,0.27081811072100936,1.4520967065173398,-0.16466185933042365,-0.5216820394667131,1.2005477658408639,-0.8938660892037719,-0.7008814327813421,1.4880294795430942
SIDM00129,-0.6681693488739391,1.2306268831846863,0.8250680948217929,0.7342545577689104,0.22830091712320735,-0.7620132017264479,1.869512710419651,-0.6618467611062366,-0.47213622937565297,-0.7976748682989704,-0.6303799143165516,0.11083864142632294,-0.3830632101394157,-0.8707999090087947,-0.9152450376768865,-0.023674176894887093,0.8168144656280819,0.09927069748522198,-0.7277472781533512,-0.4115151778770578,-0.7570929026881784,0.4906211142875565,-0.20162352394554167,1.2624867539255769,-0.6267135277827263,-0.8686391128590952,-0.062274236005693595,-0.8225252285618722,-0.4137396770030401,-0.8508100964976535,0.3194123731883618,-0.7646712988186646,-0.7805430201779536,-0.24782608115514085,0.516928482228309,0.20260854606316303,-0.9034351176962655,1.7466481944328427,1.1860150012531139,2.461027725600109,-0.1918588045903904,-0.8044991962280472,1.4478977342087243,-0.8628092868693149,0.3191189570702788,-0.6039222833684114,0.7414631966190064,-0.7373500065782354,-0.25190463745999336,-0.6432352388060212,-0.6843708019073422,1.025185871221369,-0.810492329114192,1.0814789418098338,0.06606294350591145,-0.8547653581635138,-0.6905627253477833,-0.18706732154709707,-0.8948518377450507,-0.11074431011119112,-0.5386705763006524,-0.6341028683853278,-0.8248843181452529,-0.8782528121662179,-0.22295113223755825,-0.6167247097331132,-0.7513059482795815,-0.44878248966764706,0.6319651342568651,0.1320195438179653,2.7602531037978175,-0.7856252179772938,-0.7907572266665935,-0.8843379372846024,-0.636031156975857,-0.4221822260263056,-0.722971277901218,-0.5223375128298181,-0.7432666181047743,1.7490218548777872,0.6811988906982533,-0.632590512746805,-0.692508893170304,-0.6223284172632795,0.14882678680727965,-0.04746644380741381,-0.8503132173937333,-0.798240417904455,-0.8981325069561996,-0.6698959257003982,0.868560868932791,2.3013733112074823,0.9227732044742636,-0.7489553151923962,1.627166631486948,0.8605791739438237,1.3746581363535435,-0.840356034153936,0.5284305206871874,1.1382985060635182,-0.30966360402735843,-0.2686816053348486,-0.6682242900864664,-0.5219383035645223,-0.7267609453038649,-0.6821393872259711,-0.7965403674372143,-0.870055890712164,-0.6096904341678705,0.35615070870500615,-0.30657364772136625,-0.4296253381879861,1.1543555939755914,-0.5422066185221903,0.48953632246481554,1.1118964810468164,-0.22646792415368375,1.921767080941662,-0.8279543460929218,-0.6828311371546845,1.690102677443037
SIDM00627,0.4265424808440797,0.9204832088389362,0.6607593202616407,0.5240364946209122,-0.18937348648986735,-0.6743126116952555,-0.2655321847596553,-0.05050240258825904,-0.7499538621009282,-0.8711733684588767,-0.6958368424838958,1.0775215263833757,-0.6072971469658562,-0.6344208403827446,-0.9771816734507373,0.018481370552567544,0.3604623955305656,1.135957471136164,-0.8487274091880552,0.24426210638639184,-0.8058537302575658,1.589893073029849,0.5070054158678915,0.8889845840115296,-0.7772413165261894,-0.1913793718851786,0.6872981333852565,-0.02026302072420682,1.6769015526122821,-0.03424842021667318,0.11132355134121813,-0.8604481452003512,-0.832447907467131,-0.8714558453711118,0.5195150812203295,0.5234192327462232,-0.5962262330634892,-0.3799455249773085,1.257653952979513,1.670185887047387,1.2166062273291203,-0.8586360938169233,0.8631703753162925,-0.7527975609383756,0.19700889399868143,-0.14944174553061965,1.083943412615752,-0.47065608901652395,1.5320503206295806,-0.6174976987858498,0.13343966691346582,1.4799258418481527,-0.8958532773795386,0.8663208177493732,-0.781273234415605,-0.889365587212103,-0.7117501889672542,-0.2321463290409812,-0.9566863321373995,-0.6061362846257983,-0.7509119768210892,-0.699735080139905,-0.8913051370344305,-0.8903006721474569,-0.6423003204703603,0.05018821395524234,-0.5061261873744536,0.8196844020205024,0.893679807280815,-0.4996729870758392,2.3529793127050165,-0.8892750497950956,-0.8628789980235925,-0.8682201560427902,-0.5692950680653499,-0.4782107546540078,-0.430387562695622,0.8250578803972983,-0.7762040890332291,0.804624009767981,0.6382386332431911,0.2202026380528921,-0.5813387533585267,-0.43434583719534603,0.8811587846805556,1.7599977181066586,-0.8778735809544178,0.15010294534765506,-0.9589322844274133,-0.37721396662523354,0.15569508158651568,2.77690798612813,0.39673708599935126,-0.8111010395933418,1.307401863585597,-0.3529756645369548,2.012268122475301,0.3874658267441626,-0.008677618401263014,0.43418349647967824,-0.6108701442742346,1.1304278147550613,0.3432070104234766,-0.8093296442451829,-0.528208149170024,1.302404427263228,-0.9685440335318418,-0.9360769114306836,-0.9156093885439426,0.32227280359265337,-0.42053660545207133,-1.0230310320762372,1.5989979462220252,-0.7727389813448641,0.7439369517576111,-0.3109867503111972,-0.17964546702673176,-0.5033607609917736,-0.9023542700478251,-0.7497871421615194,1.5876005111600109
SIDM00293,-0.20331518967697734,0.5524496451766623,-0.18608286729638082,0.7619884288002517,-0.2797039900521919,-0.5692713912420749,0.07701663338423556,-0.7600147273348943,-0.5833220251251772,-0.6863511468448457,-0.612194210784873,0.9894160571333659,1.4951041015079358,0.6738157572054279,-0.9631978629306382,0.007928713097379473,0.558758288253756,-0.1420378005611476,-0.8055756794436066,0.783790124473228,-0.8160542283298785,0.5923914486865975,-0.1696437256030888,1.69470894553558,-0.6475581970304073,-0.6842511039166697,0.6598941671268244,-0.65184726507678,-0.40482992457288436,-0.3911843141333564,-0.02893591303591436,-0.6739255335301915,-0.725308880749608,-0.34927887382367473,1.4753612616685812,0.8806679940432893,-0.6386728774734155,0.4161374743487803,0.4328039291774358,1.888278205476223,0.3169226141436387,-0.4037873311397543,0.2829756160262381,-0.4545540787124431,-0.43246352608471367,-0.6055470419544636,-0.8597056221322478,-0.5853243654036188,1.0105510681159602,-0.19661983139189196,-0.7226923660170403,1.5252232186848742,-0.8845375148096573,-0.7590316660703723,-0.7735085574656828,-0.7833861262204105,-0.7176148443244725,-0.00833917020349278,-0.8261826819879545,-0.4194223406739259,-0.451596281688726,-0.5695356752886971,0.3060268699454166,-0.949722475353385,-0.7096602520999753,-0.8545493437346092,-0.7194931155240437,-0.45296409778790464,0.9255088897292858,-0.5370310597894729,2.231123200570784,-0.4708790168449448,-0.6073407807489012,0.1140675834936511,0.24286164851856143,-0.05385269048913427,-0.6762451748158274,-0.3279584148644517,0.201210699251593,2.3800425599883877,0.19408987456614024,-0.3687984015152712,-0.3322294195429407,-0.5991061610123484,0.6221434189430664,-0.034823199198407276,-0.16045368042607747,-0.5409712030613582,-0.8331084349018858,-0.6774692690203103,0.5292446765950288,2.373126359606522,0.18511453785971513,-0.7281809500940637,1.5771754274925394,-0.5040524998020034,2.031990254883993,-0.84642539177773,1.5024420331624462,-0.24442338502347177,-0.8036071407671749,0.33441608870263473,0.13642204160519167,-0.7305662711504763,-0.6603163079898206,-0.8999978852777191,-0.857280972950717,-0.8742590418788035,-0.8886025565511618,-0.6039963297032858,-0.11655091120573674,-0.8429600454420297,0.942714547194747,-0.7002115651059617,0.6658007333687986,0.5573012673336549,-0.3112389183698561,1.7099914345547464,-0.9462965052824054,-0.7311355680323647,1.0080205157534754
SIDM00274,-0.6426699620995582,0.9334988794314442,0.9428072053713388,0.4667989206986041,0.18818930694090535,-0.6078363867248959,-0.33784983092175236,-0.3892683588532239,-0.7911703762214798,-0.7883376796638443,-0.5581995669745992,0.28278405385698396,-0.06870059582307803,-0.7415319333231142,0.2533290828288688,-0.40514174216395077,0.08767434550047976,-0.48957079711570173,-0.8646513443253834,0.9238968665663123,-0.7703402932902547,1.7869097439144492,-0.37847082947347305,1.8820349543947297,-0.749184011603794,-0.878271436866881,0.6536189758975052,-0.8993250467171591,-0.6092096886237829,-0.8650190219799475,0.22683503584413423,-0.7777879428723845,-0.8122398898178097,-0.032951798994473244,0.2718120873397407,0.6428471751594461,-0.7952668879186464,-0.29776149540262614,1.1089498900976928,1.7042765550369876,1.2758136198554797,-0.7519412886223091,0.9406144122211768,-0.7632604464722756,-0.6040502640232045,0.46612636997751333,-0.8234694744498575,-0.6693567236050301,0.7218927005267382,-0.6767658297125254,0.03737935596077597,1.6447860118282431,-0.8975519809110748,-0.17631228724832018,-0.8188173712951876,-0.8973189208520023,-0.7952928143077311,-0.19183978197068574,-0.9513765086588025,-0.4466332642831554,-0.48887080422395646,-0.7268312541801574,-0.8748706533273487,-0.957507655649455,-0.4764291425681529,-0.8174648131603499,-0.856816917061165,0.1470743732456833,0.984598176626221,-0.40302009486568086,2.37127640213109,-0.8224985842561489,-0.8693701931696936,-0.725929279166855,-0.26729087735131013,-0.4761479691581882,-0.6800988962089388,0.179459052512777,-0.7180256941050934,1.5091061697090153,-0.18968901324739337,-0.322552176331617,-0.6891396520690257,-0.2679554229174506,0.815885198213344,0.5828661691706439,-0.6342858514882808,1.417802853661857,-0.7691334740054744,-0.5016731263632348,0.8609591395071731,2.741026793644465,0.28298048467972114,-0.8030286948672575,0.8545577529289252,-0.4142968733403841,1.5212374368983512,0.021057010558058725,0.35152187094720494,-0.42659979176921026,-0.7447461024070336,1.5992242789015412,0.5671905939215641,-0.6089706066739916,-0.6798424062068817,1.771011625590974,-0.9417155964715858,-0.7384359689901719,-0.8804344939167263,0.42620268595994965,0.5527585153130601,-0.33402291684060303,0.7487194431194768,-0.7399296907376315,0.6993528190714392,0.04572386128844334,-0.30319067706719205,-0.4239932900697592,-0.9284522421914382,-0.6765618304009016,1.581858910423093
SIDM00544,0.8630856432946814,0.5862489545110383,-0.005994095165225493,0.7773797726641947,-0.19693936586520436,-0.8502922091477699,0.46202214724520607,-0.5394924411682762,-0.7193050615400813,-0.6188959114893409,-0.7134625636355729,0.6642541091548713,0.46834235157116955,0.2959450482211036,-0.9202499472299666,0.1841529205630057,0.5466401774510569,-0.4041602127188453,-0.8747339234064687,-0.07883551880138757,-0.6215230757638632,1.1113574128788664,-0.32634136576015976,1.4994929054191053,-0.6419533024587725,-0.7651709063442188,0.3802629989446313,-0.3903169934901267,-0.4498322261063953,-0.8843054465200021,-0.08893003219794968,-0.5205974621792324,-0.6605111239235703,0.1808783665232513,1.0147135293457914,0.6435451914896206,-0.6663926544808306,0.09382594919103678,1.4275199819248965,1.6896552302908345,1.214674448554491,-0.7617947307103706,0.9542239472692751,-0.7635288863787936,-0.10850581009976558,-0.5784917594837168,0.4248735522394377,-0.7508546767796089,1.558643576724901,-0.48870816277652684,-0.7375996165225446,1.7550691907525942,0.13049756795169792,-0.7073959131495966,-0.7774373545895256,-0.8884779104075038,-0.6660385519067039,-0.3609852423803297,-1.0044076867699894,-0.45769982534183046,-0.03595710647854952,-0.6423653772395834,0.04513287620783047,-0.8850299878168064,-0.5163348424303713,-0.6577022399751988,-0.7956149737878218,-0.38774272283943295,1.0129601901817324,-0.24130445769973216,2.5943085686750913,-0.3892276726269364,-0.814016834103155,-0.7646037079927033,-0.6377882023497734,-0.08126142720081911,-0.7499370430497055,1.3918891747310531,0.016973637251321054,1.874496601499811,-0.09589244835007449,-0.597272212583256,-0.6417074824405231,-0.7991887008906535,1.0974075723447139,0.23720466789889214,-0.5893413041719107,-0.6245091366691091,-0.6379904537993276,-0.5741389081805502,0.25428830946361247,2.1712687197417475,0.34194095992801976,-0.6657804371335115,1.3700753038380824,-0.2880887370023389,1.6547231739665968,-0.8845444925419029,1.3413827994869503,-0.18200088459711308,-0.6386900916515345,1.0273561242189084,-0.08227681330806014,-0.7872138011218313,-0.7691705370685207,-0.6552242235585712,-0.9393151282270804,-0.7954767319057156,-0.9062727647332156,-0.4418008766913636,-0.664966513120175,-0.8416641080738155,1.2564271717864908,0.5590993795358514,0.7900846197182474,1.052425902091808,0.0511704982476486,1.8867610136807733,-0.8998257194571493,-0.7532716083793061,1.2687063303551671
SIDM01006,-0.6712788637819246,0.027629610988222038,2.3460677481553573,0.5810400130852647,-0.4822381594098694,-0.7633149490935242,-0.40020958028726134,2.034615994576197,1.4607823535009716,-0.5264942117528219,-0.684004246704273,-0.4253354142347491,-0.5672896153861312,-0.6189931497744399,-0.9962955402519265,-0.488967565911159,-0.25940717731513235,-0.4785540339101478,-0.7142900220073921,0.46064682210876534,-0.6439405438905805,0.47898466681819646,0.16176860292611622,1.0855509752321317,-0.7469295538908661,-0.8242525885425687,0.8606819395566312,-0.7739361847956209,-0.47809949561788395,-0.6473242714049813,-0.15407117421516184,-0.7768594565806526,-0.703804563120143,-0.7609291502599546,1.395087311550796,1.1946267731841445,-0.6846251669838196,-0.2757625284924065,0.41579843195236815,1.890435278002109,-0.625594148297223,-0.8070317781702149,1.3303217202289277,-0.7342283297450941,-0.5892150858077093,-0.7599348892086707,-0.7717705753940713,-0.712109378721674,2.280757132812806,-0.5915351874736287,-0.8167322112302752,1.395125790873835,-0.8608433004742835,-0.6664059005333987,-0.588199639019473,-0.8821626879770095,-0.5008780112948747,-0.26355714768141647,0.25324503609720556,-0.23954372985229036,-0.6789674522096939,-0.7154489531285457,-0.8193372520698404,-0.685775553512368,-0.6665273646991988,-0.6765006861222856,-0.41257970499939933,-0.12813992393036436,0.9212661165648781,-0.5991282174302373,2.638163843751792,2.6116169143068806,-0.6890036452172827,-0.8226389328219741,-0.6361416820140402,-0.5139879746561987,-0.7481853189349209,-0.4515768579331048,-0.7498988554265992,0.30219134787788304,-0.5067411641988535,-0.33239829156036704,-0.6706855780119665,-0.856192329740125,1.1743633710102612,-0.6314167900986697,-0.7873334387983573,-0.7186307667366658,-0.8317837223290913,-0.7293589160941674,0.5131363004391298,2.095950543283379,0.29279656736300863,-0.7916360839593765,0.8384704479439589,-0.45619537025041423,1.6458833242847106,-0.8878929864898287,1.0762559709033295,-0.3314716894222783,-0.8168010029891626,0.228451785188626,-0.2912091257474487,-0.6881385786921699,-0.7822008990899298,-0.7118037748360924,-0.8472784553606741,-0.9376198665751149,-0.9075786088511316,-0.6146850971113816,-0.7738333173728781,-0.8547291652720427,1.073248149456037,-0.7092105369565983,1.2803160118311887,0.07620389490119925,-0.549668779611942,-0.2262313647744722,-0.8825358447974465,-0.43912829740115195,1.1279939018422724
SIDM00302,-0.33523998742797173,1.2191260924507663,0.9283610946391598,0.7427938904393564,-0.3140823994390515,-0.8164937080031974,-0.09548997865982603,-0.8190982611457392,-0.7103706990731989,-0.6937651761960466,-0.03527167458497859,0.7862291486939776,0.136091247026045,1.1786828002075058,-0.986478492291482,-0.32272962247797604,0.4881509986646961,-0.320135701996655,-0.7670935067723975,-0.28570475488428265,-0.7583832592183013,2.3822203313510326,-0.5010842730361768,1.8565165136951503,-0.6034210838200036,-0.7943939390103164,0.6236346148569404,-0.4472087901829204,0.8345757382604687,-0.8707379904685733,-0.030642628981762992,-0.7444060842564344,-0.7828821623341046,-0.8704501831688675,0.5730355912038424,0.556220174142697,-0.7627834983434904,-0.015729322639533087,1.8271890529172476,2.454806901074655,0.38876569714323345,-0.8590725845490221,1.9150788116179887,-0.7340904629335887,-0.16293564031999655,-0.11040714417695044,0.7129261015521281,-0.7478852190996943,0.7503347289424817,-0.6519010295740197,0.5458925676535991,1.8061977464265864,-0.9370395721647582,0.6121505194795743,-0.8465927348752275,-0.8340438481661204,-0.7617939758245125,0.08118765291313702,-0.948502464932527,-0.2840572432987553,-0.595355533901559,-0.6575133564275237,-0.2995120448532783,-0.8438733934008635,-0.6891703089892341,-0.767643886121779,-0.7284339481641288,-0.40202905921522414,1.2342518197125947,-0.24544262126805946,2.943521849447136,-0.8346013509737956,-0.7651144534670649,-0.8264095176542502,0.724481558224439,-0.8361982497606314,-0.4602654103957734,-0.5987506875079518,-0.5329788062775382,0.8777173586812741,-0.2851065196620221,-0.12030801640568171,-0.7045078903025935,-0.3247620979012344,1.449894718896511,-0.6958325926208764,-0.8480378429787397,0.7171188802541765,-0.8202251788773683,-0.30432875038810114,0.29834095690426776,2.5733496542130743,0.30552057982020114,-0.8551500211924393,1.2921534792740974,0.2995957052444863,1.439647741921736,-0.676648711138566,1.120799333749866,-0.3765376484384128,-0.7233427025349995,0.5411185758157979,0.8079803629705287,-0.4327840728791558,-0.7763546743914151,0.46048177883752134,-0.6478967737952024,-0.9774886021780482,-0.9250788981038509,1.0332022879100171,0.3588747969607081,-0.8536553215620825,1.4280389359961059,-0.7349890163797391,1.7045845925417102,0.19822441646037256,0.6627413330610908,1.6564247806024,-0.8861919459493426,-0.7242351797227675,1.363943098796475
SIDM00549,-0.5646510670747917,0.5729079422926521,1.7758254845528734,0.8242885126896242,-0.4179987838563342,-0.8260287904231242,0.12084575148572883,-0.5421990071042977,-0.33368757383200576,-0.5828540079236081,-0.7413563182438382,-0.663331557339879,-0.7188422867749709,1.4979901433852036,-0.990390681123445,-0.6013396446265107,0.7241913579441711,-0.6147983115481993,-0.7224399670296299,0.6220635129464885,-0.695727590163644,0.6575812408858764,-0.3909770147884533,1.129168369562547,-0.7444686018853985,-0.8418092179159334,0.5806363673656277,-0.7687827003285476,-0.2755168103900409,-0.7895627175203533,-0.07504422878351003,-0.6134409346407101,-0.7445589255766131,-0.7642549725310283,1.3291328275266407,1.7015798678401508,-0.8224856136319267,-0.45045942944302714,-0.4286491573496437,2.168703339094394,1.2260620025277542,-0.8574043255991035,1.466535298594777,-0.5939855126838689,-0.3441914545031193,-0.7063932497278282,-0.7185825307294021,-0.6795093184946568,1.5951939557431263,-0.6361617437492864,-0.765104592428787,1.480187049988836,-0.8548587187366731,-0.7821341754496033,-0.6404515848568069,0.08916985822796912,-0.7063148780841279,-0.1460515472466039,-1.0183552352333396,-0.3745258503259187,0.44705585912770013,-0.670915912344124,-0.786776049705791,-1.0132190803633103,-0.6551818787818012,-0.7750374974261259,-0.6601234830832455,-0.4594333875910539,1.2594728478266588,-0.5264995812537886,2.8801543659403652,2.688944673995779,-0.8062394644968793,-0.808070438956165,-0.5766111892281663,-0.6970300849448426,-0.7355383960911479,-0.794164165393904,-0.7931070103181793,0.6014834297375304,0.6023993407105409,-0.32666431415232544,-0.6449400348482767,-0.7951767451821034,1.2097958280348025,-0.6213687073453776,-0.8467029260754645,-0.4025726518599093,-0.8306831149125228,-0.7019775627199037,0.232767785054096,2.2338904782180173,0.7819746410335382,-0.8002179137613995,1.0406337334714917,-0.37030312218417194,1.3590185584504806,-0.845479528910825,1.1673783791183592,-0.20026436434845415,-0.5586501533281346,-0.3143501313573996,0.3459152548697302,-0.7195360802109578,-0.776299043703912,-0.8715446024717003,-0.8914824123297951,-0.8785287740612817,-0.33451917751635757,-0.7329503186861054,-0.7623769417391519,-0.9068054801896683,1.1867808465016265,0.2913869663871298,0.7055811897254805,0.10349332378832385,-0.5181377505391841,1.007187074341149,-0.9027477477802826,-0.5093078376721363,1.3413781378612502
SIDM00292,-0.5740352394008372,-0.21024405820778239,1.1164476332965934,0.8002532467924761,-0.29727653255361197,-0.4689732644005125,0.19005597664871954,-0.6422802723136075,-0.5623171295739678,-0.8165857738809796,-0.33211090999343795,0.2656451684922931,1.3110013649871044,0.6176730809419767,-0.7838152191805757,-0.4806564935378203,0.27529983595173596,-0.32543010300294584,-0.908450569350585,0.2989736485190967,-0.7489742015652373,0.5494931664250227,-0.6173431955167271,1.5953334527356577,-0.7035512761764744,-0.8030355588619009,0.7690372549181491,0.2579656522366148,-0.60390095650409,0.11930929512860564,-0.16860545141771566,-0.742624868976442,0.09340553017217046,0.770645006793561,0.9767167082019764,0.05149722400019705,-0.7854913073639033,0.07291432330786389,0.9878223268982942,1.6841732746292717,0.7961151581086857,0.2159085122433901,0.5142302626251919,-0.7494393412830795,-0.13506856934376638,-0.43848505081865696,-0.8262862824067193,-0.8132041254919251,0.706457459403841,0.02287620941438849,-0.6839642195650317,1.752315332577251,-0.8072278767528057,-0.6725018449136109,-0.7091092919189375,-0.8880367739735109,-0.7647398480049494,0.028669606925149176,-0.9668072331390304,-0.4176526705008272,-0.45070455795595876,-0.7770907418917752,0.7975146768149032,-0.8218610021793794,-0.672300017932442,-0.6816183894247808,-0.7004924265706276,-0.3499410637333649,0.7556927147540925,-0.382004238450363,2.1163516164619294,1.3319543690723343,-0.9131839672045118,0.07885396571069697,-0.6837882051662041,-0.2874450160035195,-0.8037982295681301,0.44271148163602414,-0.6227163789223457,2.2204966436229503,0.24210889469318442,-0.20772742986978973,-0.40787579476475744,-0.4850361676413658,0.9778394596622615,-0.4978137273238723,-0.5784930595105225,-0.806742062324726,-1.0150207939586464,-0.7185501228652528,0.44231475732677505,2.38630579583804,-0.011646523079343666,-0.8154028673654702,1.9908286136385258,-0.589130323590614,1.8127408947729613,-0.9069104157542652,1.2950180179609985,-0.3244315219375215,-0.7868245339504909,0.5849730310343917,0.15091900549545229,-0.8886209020967057,-0.8916020911237291,0.23820267929358718,-0.8923972521939845,-0.5318453171733806,-0.9603880607208887,-0.7813463541473532,-0.6989695997102169,-0.9401586304353698,0.5902753681139751,-0.8098863609891329,1.5213296056462315,0.5078465362056224,-0.22928557912520697,2.125192977896258,-0.9100279884367571,-0.7456035067134431,1.3804342599003847
SIDM00623,-0.3899252313630581,1.3935862287641718,1.9936309854171368,0.8884039066728371,-0.42274685956776265,-0.8646631519511101,0.1725779646888066,0.21570376969934288,-0.5444107320803742,-0.7893800487801613,-0.7861442986838185,-0.6830525379082816,0.9530097795607408,-0.7398374463495848,-1.0340720653472801,-0.5283986564071421,0.10077400771513895,-0.49608327595930607,-0.7905403456587683,-0.22087482211375423,-0.5360213863772648,0.5243095540793327,-0.5317058899500604,1.5789773674825598,-0.6865178272984827,-0.806742944805509,0.8515393065030902,-0.828660701560966,-0.47476800465892643,-0.7195961540356776,0.47648371231190295,-0.8032944313821965,-0.7918067293954436,-0.8222297384573803,0.9295454295833667,0.4960789511627426,-0.7748949528895752,-0.10166516608399062,-0.24998599381350248,1.842167041174892,0.41907343042100187,-0.828108602855036,1.6443276199950572,-0.5736317266355787,1.3850016693960912,-0.6880568160366236,-0.6607313235848113,-0.6731527034843017,0.10853186558801632,-0.5959214298408553,-0.8277253507585147,1.8183655106400658,0.5449100646403019,-0.7154294358686537,-0.49644598153427016,-0.8892046137220165,-0.6966869204583359,1.365391287667179,-0.9531180422683224,-0.5962432512961644,-0.6903914689255541,-0.6750588853452715,-0.6177473314789297,-0.958378969169746,-0.5442006039306142,-0.7685777266990325,-0.5620523198679165,-0.1007351362562938,0.8226438699922012,-0.5046568163496626,2.723832433463268,2.1242382478235817,-0.8390088898608673,-0.7858811186516489,-0.6454390023781258,-0.3072710482713325,-0.7304734724269459,-0.9405115368692597,-0.8057964182591011,0.7734091408921461,-0.41031889736800703,-0.41571042393750796,-0.6609154778257177,-0.8465653208835454,0.8313743582765677,-0.6453015387347111,-0.8735609734866049,-0.6667810743767586,-0.7900500961244459,-0.7205685187541323,0.7823634761766681,1.9657339038762771,0.43798161741017766,-0.8276691173456442,0.7925433770021671,-0.47663248240640377,2.0160889596041986,-0.8717683082720477,1.0866996547112864,-0.41195714939281564,-0.613655321773847,-0.06490929324681709,-0.4816133354758774,-0.06353844236906292,-0.8016371075072968,-0.6555260559533138,-0.9401656378492246,-0.8908496685422218,-0.9492670641875038,-0.6948914925647416,1.0939274621115234,-0.8516794130896305,1.4472684987826157,-0.6151884654518763,1.0364265343728174,0.2707445267774513,-0.49006999923434075,1.2447845919109044,-0.9502312547173375,-0.6572140717424748,1.1380523770348163
