,JUN,CALM2,ELK1,CALM1,MAP2K4,MMP2,PLA2G2E,PLA2G6,PLA2G10,MAP3K1,MAP3K3,ITPR3,MAP3K4,CGA,PLA2G2F,NRAS,MAPK14,MAPK12,KRAS,GNA11,PRKX,CALML5,ADCY3,ADCY2,ADCY1,PLA2G4E,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNRHR,GNAS,GNRH2,GNRH1,CALML3,PLA2G2D,PLD1,PLA2G12A,PLD2,HBEGF,CALM3,PTK2B,MAP3K2,CDC42,PLCB2,ADCY8,SOS2,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,ADCY5,PLCB4,PLA2G3,PRKCD,MAPK9,MAPK10,MAPK11,PLA2G2A,MAP2K2,CACNA1D,PLA2G4A,MAP2K3,PLA2G5,MAPK13,PLA2G12B,MAP2K1,CACNA1C,MAP2K7,CACNA1F,MAP2K6,CACNA1S,ADCY4,GRB2,MAPK3,MAPK7,SOS1,PLA2G1B,MAPK1,HRAS,MAPK8,ITPR1,EGFR,ITPR2,MMP14,SRC,FSHB,LHB,PLA2G2C,ATF4,CALML6
SIDM00362,-0.5070233843022385,3.166537364273047,-0.6400427356875342,2.501930203517554,0.045903208418710054,-0.5958688336544032,-0.8076658186131473,-0.6608350377468213,-0.750111760447334,2.177397294533388,-0.21362125032395918,0.15415471830965205,1.539898764419703,-0.6505675445241335,-0.7980115324557956,1.6034013048918896,0.32452684599320103,0.46409508888323603,0.9611399813550005,0.547548603565224,0.6040862781371281,-0.9092471814366453,1.3763384830098881,-0.8043924558189635,-0.6766076183982472,-0.8164979503376908,-0.7919547374558964,-0.8251392804646915,1.07431503826611,-0.13964718761189435,-0.6082281865683546,-0.7919265611566614,0.11764304394992005,-0.7677679881170957,-0.9023438103037832,3.2540050776207816,-0.5734266866130762,-0.09558529593479363,-0.7124160330925227,-0.772145410488835,-0.5445210597104899,0.8688997964664793,-0.6188559294690391,1.1365519438932359,0.04010157603168488,-0.23838159830511232,0.369327798107482,0.13106882580060364,-0.7565931418261855,-0.6912024443977538,-0.414391060795929,-0.6365810020505257,-0.5366049733082976,-0.4438927760688331,-0.36408594033512404,1.574890133895316,1.0855158686340596,-0.5562529786124041,-0.06696712681823935,-0.8014978060309874,-0.716240949995968,-0.532915671686627,0.21276337098666648,0.5474583225438304,-0.38434820438177386,-0.6004730173955364,-0.8848436142530677,0.9649892851249054,-0.8798472311154,-1.0011196203648003,0.6523301742855067,-0.8963923328140361,-0.5846493524575367,-0.7831358832313094,1.5670979115258095,-0.8361499044050038,-0.024998373845320478,-0.45303549747773786,0.02673905129802715,-0.6037151423132773,-0.6506437184189996,2.2444029962194523,0.13322069535667613,-0.3787643321270842,0.8691617045635217,-0.9135100754084577,0.9347209492725295,0.9911746916861167,-0.34878715778075653,0.5832269675012363,-0.6685943283267022,-0.40519125084930335,-0.5355241361577391,-0.5537719918595635,-0.9698480954685087,-0.30407136943479696,-0.7945275141128373,3.5536080133168477,-0.6763453587731
SIDM00813,0.7537778127129677,2.998374381226303,-0.45765579629837894,2.512913399684277,0.8097945561180303,-0.7956690802655766,-0.7732108674687862,-0.6995995187112178,-0.7762013655216194,1.5712474345004732,-0.03028194390323729,0.08895617407382263,1.1562120503364683,-0.7968825668838654,-0.8896991578048413,1.5367749477322938,0.5827781127630437,0.12515213385841842,1.0139050470075481,0.20831853331430403,0.8436240572213046,-0.6978806954313383,1.8350467623685098,-0.8578035779136217,0.17322220658354878,-0.8765159179261884,-0.7272804010432331,-0.7745571951371655,0.6973681651220611,-0.2978195195229304,-0.722637545899835,-0.8772568661007086,-0.08423243666339021,-0.6959462125930905,-0.8946588322411039,2.9831729295836382,-0.509320678454667,-0.07511359341137876,-0.7715599523379855,-0.7810121182434684,1.5425376204097232,0.6179097931422886,-0.5803159015031037,-0.6922914246685264,0.4080486362101515,0.5029814554672339,0.5359951335925612,0.20926215788215202,-0.6974308392963797,-0.7057005560003516,0.701813911155258,-0.647054937111179,-0.8105960299992069,-0.2788306331008834,0.20505495631091117,1.3557983975484236,0.6324892031574635,-0.5948149421507221,-0.6326248992792712,-0.8846677449264826,-0.747091517977643,-0.693703535761459,1.3315769513504396,0.5491261399376213,-0.6672047915508647,-0.5425898682491289,-0.9071199390959196,1.1464030784349852,-0.8112971655759441,-0.17014853842669472,1.1736893577132577,-0.9907388366675918,0.032734426342054486,-0.8445559686271628,2.203928376130519,-0.8003047181394914,-0.17883916663021646,-0.547325431274272,0.7326519985024971,-0.765036333080926,-0.693886981317582,2.262201492112923,0.2993820826229422,-0.4317013327397847,0.6000500428364902,-0.9403601121513123,0.4031886450793508,0.4896107759360979,0.44078866840501285,1.5998214577642393,-0.8223351235280072,0.07578175611735799,-0.48572696150558553,0.13368764051230067,-0.9057323349357959,-0.10904528832093777,-0.7918308756455598,3.6600190825091934,-0.4043118985240011
SIDM00364,0.9915055077395797,3.4539830319422937,-0.6085299028482867,2.5848690194626958,0.507206884108355,-0.6956295742617475,-0.9175217391975481,-0.685293021220672,-0.6720074958309462,2.2035310414122855,0.3018763006897921,0.0722850904988929,1.2829686575868655,-0.6141173672009355,-0.6428181259595412,1.4963818723018112,0.6965029788597503,0.187382531524959,1.6317052243595376,-0.3744468197433849,1.045917322412235,-0.8779764868697553,1.6110210630762607,-0.8426062943536257,-0.7121532223841499,-0.9036214476289287,-0.8539839223916036,-0.6984644112320562,-0.3285531096719289,0.020095274952443468,-0.6896382759542409,0.9223383260711577,0.07008239823039437,-0.6937627563404449,-0.8423679773783933,3.517967928988691,-0.5652444323131971,-0.27735735109328136,-0.7699161925685355,-0.8079097219378093,-0.6390326762588633,0.2691844543465571,-0.5880214884234932,1.7305038500376628,0.0992781151079146,-0.06381803941898313,0.2317629761134585,-0.11331342245028284,-0.7446752411326121,-0.6599880630197011,0.3409690133779676,-0.032650083787968534,-0.31875309613822056,-0.028407026787605066,-0.4750714985288326,-0.5097621783932803,1.280076063911773,-0.42623958402832723,-0.192392129780712,-0.8593313612673257,-0.7555976011107198,-0.634231744925569,0.4181191317951296,0.5079289374355755,-0.833560739152734,-0.5556837873055122,-0.9069055408104589,0.7402400869578287,-0.9080375855722519,-0.8002728420217988,1.3883449640013366,-0.9220245536761899,-0.400410693028693,-0.9443633138526626,1.568167062855955,-0.8004070387013682,-0.07785994280165923,-0.5600138120580345,-0.1805964840832049,-0.5181912640366484,-0.4905820500953543,2.018260722586966,0.31360637802163654,-0.1186620208429819,1.159059083428819,-0.8783754924383822,0.6520101665603241,0.8361525831698642,0.03424976891006045,-0.3099602232337718,-0.6404983622324464,-0.4791453859944069,-0.21649675832472864,-0.16473159235706825,-1.025299364765871,0.3395109441202386,-0.6537878283328756,4.03486593082483,-0.49311362203029196
SIDM00792,1.3384143601580105,3.1319709830910925,-0.6464982952145994,2.8432703133652337,0.24358046925913487,-0.6825949722614792,-0.9229231363837629,-0.6644280767332621,0.5672136493234813,0.9890344287111906,-0.4682065163195436,0.43015145175470937,0.9583333478592074,1.1651343691057205,-0.9047783364600558,1.660264397692849,0.27645182272250357,0.12085858189102298,0.7748342660573027,1.6664313718552148,-0.3405511406724037,-0.8746059838196045,0.6399102587187087,-0.8233650551733647,1.1733654422129527,-0.7956272840795127,-0.6875311159747591,-0.19127045433679254,0.567253411739786,0.18369383100708278,-0.706182458171022,0.8505492836961852,-0.38642291817900964,-0.6552588800862459,-0.9006750706973968,1.9932110253252313,-0.402978219583295,-0.551510369773518,-0.8293900507074234,-0.765237441999277,-0.4939561453342328,1.5360682078190115,-0.48474087074614863,-0.505306758403637,0.40922062664493886,-0.6228762834850511,0.3068289038793716,-0.10271906227934074,-0.7154265181069017,-0.6104670361516286,-0.048262463054393814,-0.653654053814019,-0.5659497810976208,-0.21853291746775927,-0.757917782440161,-0.8432271569873315,0.732563356736395,-0.4616855601721414,-0.3862073466583239,-0.5533497448150215,-0.5940850045054936,-0.4457332248094793,0.6251364281726431,0.4235443454882172,-0.8640147649028381,-0.6586567311371601,-0.8963297822784013,1.2720554325055506,-0.529677827210252,-1.079919413931832,0.8316123804986956,-0.9443240522024136,1.3022093410856848,0.04381066695610645,1.9848313538522238,-0.7304059611971707,-0.1637914898227438,-0.6253386638431093,1.497893521059416,-0.7679439512585435,-0.20710496922370766,1.8734364520026003,0.6684434598438392,0.32734988537086973,0.333128777088401,-0.5437082010840433,0.15732080044530564,0.7929414930420506,-0.0869891565677836,0.7178439164808482,-0.6321163798221962,-0.7782875366133739,0.5041243144247867,0.05643297083832757,-1.0396565263781987,-0.07719904696614771,-0.8756572134685674,3.386471682278278,-0.5896404596704801
SIDM00241,0.9492068358899326,3.2100124152179665,-0.691384088731522,2.861448544801768,0.3494952503489498,-0.7061490439618359,-0.8272626697613884,-0.7323122136513006,-0.9524110911932807,1.6362497532608498,-0.21701880669654966,0.22646642950230708,0.3311383159808667,-0.7395197233318762,-0.9950204340115355,0.8797942573705141,0.534220473840905,-0.31002413988752925,0.9702715578562369,1.863212187901985,0.044922864697387835,-0.6723300775757566,0.9190492528659178,-0.8567172708123294,-0.6716804989762934,-0.8406212769323831,-0.7902196089556561,-0.6265547456861079,0.7213198601517695,0.1540286398987934,-0.5946761157970845,1.359911216467274,-0.18715251631875782,-0.7933640849648458,-0.9247082763344301,3.1888823541362106,-0.5962128611178934,-0.41360839795602433,-0.8344244203835003,-0.8214862304095629,-0.3435123778904514,1.4302940541540168,-0.40780609153739056,-0.5982101405377153,0.13151070954293825,-0.6946105260781573,0.5142564646683528,-0.09310501102448814,-0.8553921101268498,-0.6586316978374386,-0.019571853939810497,-0.5404066987949319,-0.8518772690908114,0.4829015105920088,-0.7614229852686689,-0.8497317103022664,1.0227441673256175,0.09551226749873011,-0.5273080747358384,-0.8338358263903953,1.192211234137414,-0.7235060148159356,0.5679381479386304,1.1661850347832208,-0.08852957136662927,-0.5330134650700501,-0.8694121386599243,1.141122149145088,-0.5551918599717737,-0.8759113056498405,0.37502529111734983,-0.9789502274165874,-0.650832741823499,-0.8786106321482685,1.3656974136723987,-0.9078194177259455,-0.025182522548910454,-0.6219617773560432,0.3094322522911646,-0.7789421913877361,-0.772562345885073,1.8100305466311906,0.5835136951985768,-0.3321366320797127,0.764449222987325,-0.9163001886981785,0.6095875950044929,0.9212398869896152,-0.19312238752543706,0.2723542178497834,-0.7588779166089978,-0.7597969577896408,-0.5494886522157026,-0.47236457359416123,-0.9990888899119245,-0.19363837728585775,-0.9371341059555158,3.3813254678852562,-0.7682397442288391
SIDM00091,1.1521991768472954,3.264572932990171,-0.7480805615594596,2.789611201132614,0.4337805772101881,-0.7635989564362993,-0.8140673194033357,-0.7384079121141748,-0.7943739566108963,1.8519343627749878,-0.04472463540811563,-0.01746106552204927,1.1400211761630774,-0.8111338261479066,-0.974452226624792,1.072092553159548,-0.045570760684069664,0.19710414425167577,1.0397404890338526,1.5701392212993406,-0.14979211919871227,-0.9489036913974548,1.262004944798776,-0.8945953719984079,-0.6444773557355764,-0.9028118174143658,-0.8085234637275774,-0.8596088592783052,0.29951612148575196,-0.22403050122466459,-0.6231342835759548,1.1688644292408255,-0.2540252292736465,-0.7996270127985983,-0.951104325577261,3.2037016525618283,-0.5811223453935702,-0.4885499252304997,-0.6600729110722173,-0.8026204983274408,1.0120872760548292,1.0482599465072853,-0.47150576463647065,0.5732455870186783,0.1772236742516729,-0.6199579842902557,0.4861938572199215,-0.0671473909018836,-0.7860334537887025,-0.8235391443380924,0.4321017667562748,-0.5200497448106657,-0.49199985585038924,-0.0701647301856433,-0.5648557673223725,-0.8128215396289595,0.6915045156671624,-0.2009004325474285,0.3083565998808609,-0.9169280374074945,0.4103096954844013,-0.6309346551094297,0.03440490181355797,0.5221215763122652,-0.773975551162754,-0.5372951862146074,-0.9330174250283909,1.3490946821511107,-0.8447972138405608,-0.4828364893276688,0.820512706023912,-1.0027744420476985,-0.3185018949982488,-0.7516630623223204,1.8368177123773344,-0.8689634961298611,-0.051115849204872485,-0.4738128067489951,0.20422189198125473,-0.7646576521880819,-0.3956436490085439,1.5204687907761643,0.28625768241065863,-0.20983397371272305,0.6995571919190775,-0.9409010779400487,0.4702547931654268,1.1106851560687423,-0.33058852112482207,-0.08849021526148138,0.11679814465946321,-0.8454745178200219,0.2411000918465073,-0.37783490178680085,-0.972007872073142,-0.17885901168975402,-0.8497228075488721,3.3987221202811813,-0.8251326090573509
SIDM00427,1.136085432527793,2.801156457896049,-0.33880006158937354,1.8107198737996795,0.43989808852556456,-0.21886383050745206,-0.859322768802362,-0.7086444895558618,-0.9171683677828758,-0.26221609268159213,-0.42938403834033373,-0.2283298928767568,0.6496055573055112,-0.8045139495529516,-0.9546495855094139,1.654038215777918,0.3861996235533644,0.13114361661623444,1.1151389512390142,1.4920542938896397,0.19461777757592405,-0.9463648340320256,1.279106124065953,-0.8894949713351397,-0.521116900711321,-0.6751843426935447,-0.8082635431343818,-0.7848266825982224,-0.17380913373297174,-0.2619607107827759,-0.6951562279146358,0.6363452321629102,-0.22641895387679375,-0.7806108009040273,-0.8689226134361134,3.2764347893613115,-0.5447092205275796,-0.352741424424663,-0.8513792034224613,-0.7687574421917329,0.5540920404469107,1.9020839469654727,-0.6014954955061329,-0.4644151670947973,0.18590307344909998,-0.6102731678892919,0.733690096542302,0.23840127597994892,-0.7568557642881166,-0.6768559328332295,-0.08009135972430505,-0.4919305576435899,-0.49230448261589155,-0.1709276279428541,-0.5154488217955537,1.9030784842372064,0.6261004484369969,-0.4463015202471012,-0.6341312840282489,-0.7905440556615121,-0.7878048296328032,-0.3975779693136902,-0.17351740602337798,0.452224870486596,0.4060430959949696,-0.5566048985203715,-0.9227612531891769,1.6294368337347311,-0.959918962096422,-0.499458536819251,0.5565087932603934,-0.9936577423764242,-0.6024277764238889,-0.8112559081850743,1.408445394141402,-0.8782145537179982,-0.10962361565875267,-0.6407823058077462,2.5086576639436964,-0.7225684944871302,-0.8192380556317842,1.624094753120844,0.8544453896303719,0.21466078625992333,0.7018468423476948,-0.9014245457743262,0.21297301263615676,0.9602165350813225,-0.5417598863512364,0.9616357569659951,-0.6510815248743002,-0.8518313107592053,-0.34911513821092444,-0.41709077284932977,-0.9987127392844403,-0.045790841548840375,-0.7770456142331992,3.4810910564154454,-0.5533711987517648
SIDM00758,1.3296798706339408,3.4046329403482174,-0.7576475047838919,2.213832529649735,0.42324497217204743,-0.6542659811568056,-0.8400689038309823,-0.7105793099761477,1.1056734182011994,1.32409945423462,-0.2954272784753046,0.14115960681243941,0.9716238705095968,-0.6050145774720593,-0.9384913779248283,0.7656705876482706,0.24290869338599955,-0.22079500043805528,1.0509261015619011,0.9763683954133426,-0.47452057941301995,-1.01938565907105,0.5966313407025773,-0.8099485320340131,-0.3772562320966528,-0.8815116019659155,-0.7708551333235525,-0.7729644326603778,0.624796831707677,0.6877902397205837,-0.7889554816028047,1.1129164237168563,0.7333653813275378,-0.7307083625720081,-0.8710640496222197,3.145147832480695,-0.5498762842376901,-0.6356123419895002,-0.8211668621262032,-0.8216232007491665,0.3461096385775731,1.5430009577545785,-0.6108411774296247,1.4998729102535453,-0.23512912031904154,-0.4419225448478969,0.7623542804772818,-0.25378671181482965,-0.8307848591851327,-0.7154811956822029,0.01694983674266902,-0.5222662520872065,-0.48149733098890274,-0.16520118380353435,0.003360770541810468,-0.8523074206845975,0.30727841500156977,-0.5570497980479274,0.15706546179439207,-0.8919703737922,-0.7901868105829797,-0.7390473812208306,0.8534475943344711,0.8476897317239627,-0.7795093179455223,-0.6463734118899632,-0.845466652657417,1.2193333889768092,-0.8564831219586295,0.9043902257628584,0.8716293321557455,-0.9600988473598867,0.06441799475143574,-0.9286255344549519,1.6041813273534329,-0.8424364161491177,-0.20636785649999784,-0.5584870967993167,0.7198256794759716,-0.5280310363824904,-0.5548920719489583,1.8617658250066378,0.6345761887705881,-0.39046973903946797,0.6672401361845369,-0.8999994543165016,0.10983987711569732,0.6653865415243467,0.9096046519593788,-0.02512359051981945,-0.159973521945745,-0.7155392456362999,-0.46246306104509677,-0.6128924620001608,-1.025679724106498,0.03672669778338148,-0.822992796910953,3.59178696716618,-0.603075532338221
SIDM00612,1.563684359434283,3.033969600562287,-0.5387352363014134,2.7175832370429247,0.4426027018022068,-0.06195990755475148,-0.8096565300930769,-0.7253688043694401,-0.939342380859694,1.2981978701838002,0.0077184788918915285,-0.15758953813790802,1.842458280530072,-0.6440989586070669,-0.9053493638620528,1.4640254470219207,0.144222883938033,-0.30395969196588596,0.4738858775117926,2.0723194264631806,-0.3812299933888997,-0.91055397485474,1.192610633261326,-0.7878165071593788,-0.6815381525700462,-0.905665646204505,-0.7484466208532821,-0.7688655922586211,1.408551862407931,-0.17769316840664576,-0.5338376405479232,1.4694687574986403,0.8251143639413272,-0.7318003813133745,-0.919847952016842,3.5127129886587505,-0.5254407822914247,-0.04938500432965922,-0.783128990258163,-0.799514082464945,-0.0788070656357148,0.9251720335403628,-0.582453109230445,0.9637003698787203,0.37082261152960877,-0.5062162292470983,0.46989038685807455,-0.01960333087757288,-0.7810541343578393,-0.6790850892432178,-0.18313160376435716,-0.34612605123096146,-0.012507968560644908,-0.1263406739253712,-0.5515193171690291,-0.8199018893010074,0.9921011038680663,-0.1426067600247197,0.006372749940319503,-0.8564262378753971,-0.6968674804699198,-0.6489821961941385,0.1847968491021424,0.4068244329086233,-0.2842188956575711,-0.6023346225233613,-0.8848463012710138,1.2403649329242075,-0.8664323043523486,-0.8135852275316727,0.5595503165293206,-0.5392960857906862,-0.5522542791651308,-0.8267244278642274,1.8336667745035704,-0.8337044323835943,-0.24841300224713103,-0.6304936050441112,-0.22078838732584274,-0.704676234555152,-0.8050623770839971,1.8238141515588626,0.6885378368172838,0.5337278431743726,0.5416190723789286,-1.0095465405037136,0.7723438065507315,1.7213905134522824,-0.3859117728396555,0.9888461027006912,-0.5991796422178921,-0.7902997049862139,1.482600193407791,-0.47585742565311734,-0.9795656276118956,-0.050231038074652436,-0.831817808810546,2.780574785066135,-0.545834375702192
SIDM00553,-0.43810153945046115,3.017787754318075,-0.6906846715085533,2.130975301886742,-0.11266339938097146,-0.432211283479099,-0.7925296305325288,-0.6264746451728553,-0.79009687406901,1.6815560297324177,-0.17393483677064056,-0.7115215559675613,1.5159169134023276,-0.5899257165090751,-0.8368534605460909,1.187641847791206,0.7525883197328196,0.7544946889426373,0.6162439751199128,-0.5175672305838638,0.4870467839976596,-0.8723415974682233,0.8899963262259001,-0.8291015672010436,-0.7434794653490345,-0.7398062862866626,-0.8475565547223177,-0.7235159923415423,-0.7017575851053853,0.31184743893688033,-0.71423165197379,1.0768511823411577,0.19927858805551643,-0.7509885847327629,-0.8519635888775081,3.3834834709576924,-0.4999125571648071,-0.3253444274283512,-0.7955994740136847,-0.757438551210346,0.005205244771338784,0.9217951304663674,-0.621147334884031,-0.5746158695028414,0.14869891075442487,0.3237181137377338,0.38084726229892096,-0.019722009153371675,-0.2039357413221113,-0.6467420719252484,-0.056957163039879896,-0.5751835580809602,-0.7223352208899386,-0.3882184175229736,0.39870470967247257,1.2671715934082142,0.9566314184047013,-0.316331981146582,-0.15432448889332123,-0.7900289593172475,-0.8073010367810186,-0.7613880109551716,1.5786733676345135,0.31912810304554473,-0.8405819359475851,-0.6233561333930584,-0.9003440866256293,1.2080389250898205,-0.8933159894159725,0.514771818967984,0.8176381444847165,-0.9428995729690309,-0.5178358237652542,-0.7133586397654842,1.3712783448822277,-0.7622132684040129,-0.040009675054996245,-0.5047894694381951,-0.1439004318252227,-0.6541320058474585,-0.4907568932069102,1.99428117791619,0.17585571561313207,0.25003722031902437,0.7013975263208593,-0.8791892841872783,0.9725931957165816,0.6536332983925369,-0.16749517752166532,0.5399133826916579,-0.634337599149318,-0.7098320240965301,-0.4434714608967497,-0.5950202600528517,-0.9658394641403676,-0.03993054985330698,-0.4076587399196053,3.353425320979101,-0.4588449109475802
SIDM00343,1.899870270638299,3.127597462413873,-0.505856844779299,2.4810578488731547,0.6677574481207953,0.20198551130369402,-0.8336986917355598,-0.7096341623832675,-0.9378828167033846,1.4090757435743166,-0.2102483773189435,-0.4412782448708649,1.8478888842181616,-0.7852535174610096,-0.8084232889669234,1.5016232079653637,0.10862333555200232,-0.3272329762511483,0.5247685247156475,1.933460226794596,0.1720849008657772,-0.9533101382871175,1.2745485321585581,-0.8191878938502422,0.0030130977056318686,-0.8413643696351257,-0.7760669006986574,-0.8627743340790406,0.6012464273955179,-0.03056493516477639,-0.6415917940296195,0.8580086951718413,0.05369866835444834,-0.7782723034296781,-0.9178364310476576,3.506215669196511,-0.6278600947071109,0.03238271088169441,-0.7723044929064402,-0.8350526717414384,-0.0830109400310364,0.8094314330543071,-0.49135741334612343,0.5839771099763492,0.4446598814584769,-0.6780513009513476,0.48511628707766996,-0.061761614008893295,-0.8200240691384373,-0.17300009277484243,0.010988754168997,-0.27285584366318805,-0.11694601728560332,-0.25009198089820384,-0.33600548242193695,-0.8152674746748918,0.5406567772596448,-0.35358907303132686,-0.21880596658271123,-0.8800525396751882,0.20908512785409752,-0.707801818304459,0.007857794271335894,0.6593162748913445,-0.9071360596557577,-0.6966215061208969,-0.9184246811271284,1.642837814289274,-0.9244118332345517,0.9894825417433059,0.8510759487510506,-0.8907235699837126,-0.6738532736014079,-0.8406380812713216,1.5080728100647078,-0.8070272242358879,-0.25172260358428106,-0.7014635316696349,-0.06534907529592525,-0.8166684766884825,-0.8420658903734667,1.6469439139815303,0.4477638569652178,0.31654578843854014,0.4870869395625461,-0.9249078843469295,0.7218489184702157,0.8728216845293179,-0.3189024968256073,-0.47112029546073214,-0.4866059832417981,-0.9203053597409679,1.3485740130696893,-0.38300846253124476,-0.9783246080261663,-0.26007005224891727,-0.9056184071382569,3.227220909327069,-0.7876649901334353
SIDM00543,0.2943384474336441,2.9699203786290593,-0.6114094769710998,2.349550867871229,0.31035644252498606,-0.6899094452685328,-0.8430796062988986,-0.6614169068512573,-0.8497361995624719,1.5463166993394164,0.11906983254571704,0.07904715470477273,0.22633508958507906,0.5419469329292218,-0.8670901381479671,1.5852731918468201,0.09127956216472699,0.5044947581969045,0.511993731089472,1.0077849468544886,-0.084387733274317,-0.7825131802239721,1.3148656445804392,-0.35285705452314126,1.716710843456739,-0.7038467117750543,-0.8350215417531145,-0.8122721258050588,0.5380869005762331,-0.2646756598280389,-0.6719321507704636,0.9971654661310407,0.18514679535537396,-0.6430978240788523,-0.8321505188225001,3.2277415867247785,-0.48685462833136944,-0.5836907835814573,-0.7227762034790827,-0.7608086202747604,1.1238591340994688,1.1091721008159086,-0.6047373754219172,-0.1303159602849218,0.31315292118874416,-0.5558122809470678,0.4676078924750222,-0.07202681905733023,-0.6806960416046709,-0.7584427950802938,0.1271671710070089,-0.40482447115765724,-0.7627313601500877,0.6466682548701279,-0.5944220992089958,-0.17314036902718435,0.6947527057857974,-0.309568497726007,-0.26478385976388913,-0.9301131388499526,-0.7494698146112677,-0.7064665824580183,1.789453010918926,0.5279241975021907,-0.7994108390996546,-0.43230253803251584,-0.8936311243265562,1.2296603114338571,-0.47589974256523365,0.7950676648758421,0.7218236561397725,-1.0620924574181512,-0.5678109446260726,-0.8353005472956948,1.4473396671182805,-0.8327273212336271,-0.14154744549306114,-0.5149377551674011,-0.22652155684964864,-0.6016099878933509,-0.6285721388205894,1.7055591223684847,0.5980621058445147,-0.1776363628831735,0.6682210341995906,-0.8533208325211056,0.5143482268569897,0.41445242691690387,-0.4650171868511939,0.843872965455913,-0.6726126030293673,-0.6344160220592605,1.5713172244704332,-0.5071675676047368,-0.9394310034504857,0.12431352424871307,-0.8646477482372152,3.4807682655544543,-0.6886218132001467
SIDM00537,1.9597071792887595,3.0001988992728705,-0.5825657498421815,2.7359663721630927,0.49489038429066345,-0.7991382484654552,-0.8439439342297973,-0.6995906094762696,-0.617638482164238,1.1533745537477194,-0.46552735808707535,0.3584524159154184,1.0619834232638516,-0.6695909904939552,-0.9411973543603581,1.4823763956642249,0.3820905002122405,0.28565355929488195,0.7472556796429626,1.7507195109707159,0.7014729534114644,-0.47951027771799587,1.397629548913164,-0.881633778823002,-0.717501023907122,-0.7879134784547627,-0.7719392348801519,-0.8844685796939563,0.34209630678189884,0.37906407627694155,-0.6896470770084907,1.3560371954458612,0.19861197147006307,-0.6992125912045731,-0.8561162008906564,3.043955035011792,-0.5804521721368151,-0.4369544969898391,-0.7736428716832822,-0.7931110337250724,-0.04993593261766306,1.8155495495124279,-0.5048171290914578,-0.500418359327751,0.022855686011157495,-0.47647984407066984,-0.29494780684966965,-0.24663197065678624,-0.7667662984984388,-0.756631289438946,0.3347127331199019,-0.45117961603097273,-0.4530729388686998,0.15671780653363032,-0.10151150088992672,-0.8082010580419774,0.7512356543440698,0.6998781130301643,-0.5249286407950402,-0.5216585386527204,-0.037493779052603995,-0.69631644165826,0.5421332360360245,0.6152503645918707,-0.8064241405953698,-0.6471728534473401,-0.6518544938848319,1.5346323846736787,-0.8971479598288485,-1.0234908252714097,0.9868173115027177,-0.9572908809346851,0.9880389494684889,-0.8430962274673639,1.3593403329397078,-0.9380538692523814,-0.18845340653145745,-0.768902270052286,1.2358139870207938,-0.7520571134783695,-0.5844874324445913,1.3888747375783725,0.4769541531139507,-0.05635932149003258,0.8754884372372511,-0.9059067346593653,0.8840516674392737,0.6966143232938258,0.2064739952030338,-0.5851499503931875,-0.15709087816782452,-0.8816698133062845,-0.05807734997267475,0.02161023723960077,-0.9940956952289963,-0.2096300730426926,-0.7704792293202696,3.4674853430329002,-0.8430712202927458
SIDM00332,0.7412581400836323,3.4471216159632725,-0.497728321032001,2.3558719600027214,0.5552026064660472,-0.7381631936801657,-0.7796684494544124,-0.7342966304239535,-0.7588750386817555,1.9221971287677073,-0.5446056331889184,0.2012522150647797,0.7841157886575536,-0.46091458788260115,-0.8885813365452746,-0.493532059897019,-0.08502479795773012,-0.473087943154307,1.0350340884897133,1.3944809107169387,0.8214619671019386,-0.9441455524403404,1.2672409866323306,-0.21675394522381325,-0.7279081011674848,-0.8470349093197598,-0.889435458736101,0.0009391004354375071,-0.4171823081112318,1.3388883819652841,-0.6355368162386564,1.0257021811018852,-0.02342712867144284,-0.6811890014856874,-0.8863479566424456,3.379551552478375,-0.6934528746068264,-0.5819516252732201,-0.7367431543602738,-0.8044035294949372,-0.2737853331235684,1.3499349544081718,-0.4305592768610134,-0.6455220918329087,-0.25171697020121675,-0.3935714289377983,0.5979161718494062,0.005982798459318348,-0.8375811411354092,-0.8353510173559511,0.3560462375802905,-0.4079790565882666,-0.3920535287212977,0.3817757720703568,-0.6964268794233636,-0.8652935385324121,1.3947980078737168,-0.3490063421323369,-0.6006123261868861,-0.8252962660325582,0.437632544906558,-0.7616239955109599,1.085687898429809,0.9444703785843405,-0.4448919387359,-0.7309601485827733,1.5919141339372334,0.9932996566518567,-0.7735601145072928,-0.9196303068875576,2.66270041863877,-0.8505375481573582,0.4506007884352396,-0.7980575252706625,1.8821079707498514,-0.9327706874708424,-0.14711056589552676,-0.6294893619459105,-0.4155965769047312,-0.7231255536679358,-0.550838406578693,1.1342217740579954,1.3215867089695068,1.3791619861212072,0.5179200754213861,-0.8360485681877157,0.49699340261605096,0.5997924390818429,-0.38720688624363736,-0.40922068717080556,-0.7734638459882394,-0.778071029431408,-0.6045782244518861,0.10757331145200284,-0.9341262841268545,-0.06222900913898835,-0.8798624606012914,3.075881746528261,-0.7287837065225283
