,PLA2G15,AP3B2,GGA1,SLC11A1,PPT1,MFSD8,CTSZ,NAGPA,IGF2R,ARSG,ATP6V0A1,CTSW,ATP6V0B,LGMN,CTSS,AP4S1,LAMP2,ATP6AP1,LAPTM5,AP1S3,CLTCL1,AP4B1,AP3B1,LAMP3,ATP6V0A4,ABCB9,AP1B1,CTSK,SLC11A2,GNPTAB,SMPD1,CTSH,AP1G1,CTSG,CTSE,LAPTM4A,GM2A,LAMP1,CTSO,GGA2,AP3M1,CTSC,AP3D1,CD164,ATP6V1H,HGSNAT,ABCA2,DNASE2B,AGA,AP3M2,ATP6V0D2,ARSA,CTSB,ARSB,TCIRG1,GNS,DNASE2,SORT1,ASAH1,AP4E1,GALNS,AP4M1,PSAPL1,IDUA,IDS,GALC,GNPTG,NEU1,M6PR,GUSB,AP3S2,GLA,GGA3,ATP6V0A2,FUCA1,NPC2,ATP6V0D1,ENTPD4,SGSH,AP1M2,CD68,CD63,GLB1,CTSF,MANBA,MAN2B1,PSAP,CTNS,LIPA,AP1S2,AP1M1,LAPTM4B,NAPSA,HEXB,AP3S1,SUMF1,MCOLN1,AP1S1,NPC1,SLC17A5,SCARB2,HYAL1,CLN5,CTSA,TPP1,CLTA,CLTB,CLTC,ACP2,GAA,ACP5,NAGA,NAGLU
SIDM00362,-0.2780035543062134,-0.7765053961116288,0.25449241064443123,-0.6592510187999928,1.338845815142094,0.3411595450957402,1.9513961773852542,-0.3386636749617343,1.100633848339645,-0.6302059106140452,-0.5966529175392709,-0.5190373464989152,1.6654942563579338,1.0261009850746412,1.5583955033228534,-0.6903524633131742,0.33902541943782094,0.5106423754804155,2.7469648971561287,-0.2937691112733947,-0.755592421702227,0.5137171237995638,2.278615764288815,-0.5023617092280989,-0.9138816160197968,-0.6510046375633024,0.7072010282018402,0.279387050409187,-0.02595736510426652,-0.25095471787482526,-0.2264745302702739,0.8294791160125168,-0.04825622806138604,-0.7005545605874456,-0.8241756396130728,1.6896762154319893,0.1715004752985586,1.7053364467432939,-0.26853923081029973,2.1544003427816234,1.0886892093772966,1.450130062732065,1.8668658684186523,1.4225307213127942,0.9359121847218163,-0.3964295577427859,-0.8176389804654641,-0.7988413764909731,0.7085251241765086,0.1816074512777154,-0.7288878902243836,-0.7972396804617456,-0.01572044271175677,-0.6415266331721535,0.41568257238440126,0.2565797703083334,0.6752002087893658,-0.2735771939872808,0.8936647820774066,-0.6535055051838177,0.4889416495589437,0.2744994760364025,-0.6485391668930741,-0.8896727720238174,0.31772016875358716,-0.5783522297731795,0.588877173894533,0.6362089859483335,1.9917200595747002,2.216776217843222,-0.5282109123255085,1.289261984342526,-0.4102387757263348,0.7063186689366691,0.5021392076723048,0.9571392580104515,0.7637149825035939,0.5793457251538657,-0.7413482104262529,-0.8559913132947318,-0.7051241812290631,1.889627908884333,0.9192907319314172,-0.412350834313719,0.7323430455747815,0.30359539799256025,1.6827909981844424,-0.7006135374023036,1.4250050184781793,0.6989781530635494,0.8379653562495247,0.5653442486982913,1.4340645781151944,1.4850666530733019,2.605451206661998,-0.1422257692336847,-0.21666889533303238,0.6048585307190415,-0.12190790887196926,0.1390735668689917,0.5401090918375342,-0.6924865256270574,0.12877005990172055,0.7819306026860626,-0.507773557524182,2.592244943062678,0.6175082333498245,2.2159284230419067,-0.5094293348393927,-0.31786197898792856,-0.3854333274397239,0.0071699018127000065,0.17344835017951735
SIDM00813,-0.5072752211001997,-0.7708553701236682,0.27339218577064406,-0.6580771214404356,1.5941877644137286,0.36758234085651836,2.96538216833849,-0.2624650117942249,2.1170079712180043,-0.5891423310835668,-0.024476451002147757,-0.7041757622731507,1.9959555155203934,1.549277422165603,2.1428073027410375,-0.5730259075770235,0.5828203891218905,1.474592791889604,3.230137571829203,-0.7764019064961067,-0.8577101727870539,0.271613093386376,1.2742909588987466,1.8476751345516182,-0.9365917778876024,-0.6811135303403518,0.7018915031592586,0.8004382567361804,0.5024358942347362,-0.022216252687647292,0.43385351676592077,2.8520704132791157,0.02316021222453982,-0.7630398629361952,-0.6859315506009573,2.4933919914251668,1.1585493935276554,2.546450201300645,0.9204760917725994,0.8874885663685379,1.0304772768931414,2.1930221590681387,2.199494945244686,2.2684600830629993,1.401447450577756,-0.45300884966967075,-0.7653142572505411,-0.8431268510172474,1.5875692503950956,0.7475355768391938,-0.6920304295537093,-0.6060855081701616,1.7997459003913006,-0.5461421438418953,1.319444550471824,1.2803148511709181,1.8523383045570716,-0.3945171175375989,2.7320829742442374,-0.792775378872595,-0.21280775866713245,-0.22274226063395153,-0.6517920079715098,-0.8423513296973794,1.1359908904220906,-0.31275542469346196,1.1291618799756522,2.1200459653483352,2.4949016980492393,2.3583217747215577,-0.4253000676913264,1.8255856102986103,-0.20726413870251428,0.6100880274366973,1.5070395113410573,1.6451558014434253,1.646183612034664,-0.020545099844754083,-0.6294275203758933,-0.5550361872339875,-0.3169752462843152,2.593100456013824,1.7264215386518122,-0.34070922177648283,1.448741456723678,0.9172272316847152,2.8777000098518495,-0.44281107475416076,1.9098296630087235,1.0532023689792291,0.7455631855314643,-0.8302686972869485,-0.6494152412552061,2.1080362405193402,2.639838991545068,0.027450184469848073,0.02702132009371928,0.6722313067533896,0.5053761568982876,0.5564092587619766,0.348399979212712,-0.7336339502625076,1.078361252195746,1.793919683437586,0.17941611618254433,2.3726827544853037,0.9776607614464644,2.3499049578017037,-0.5034131904385534,-0.3060204640329524,0.6936364320434303,0.6310084832576186,0.6693011917687564
SIDM00364,-0.4312426079483705,-0.8678914766694303,-0.019635554288007125,-0.5979937993170849,1.3476838140781273,0.3235082858188744,0.8852111491941974,-0.4296432129353171,1.7837106452938907,-0.5991336572977924,-0.4325205469116184,-0.389870851543024,2.4656359135977834,-0.6107515653685186,0.012453471802027116,-0.50789815170098,0.45556754118769455,1.5802374417871854,3.0776853313897052,-0.8947541529571221,-0.64672403596729,0.1303513228872967,1.6760423474281094,-0.5640911242475151,-0.9249356302766221,-0.6038792020164566,0.19001856414355453,-0.27806142138660744,0.4183380804146593,0.11961913340906341,0.13697625508617176,0.10472062247255821,0.005501536504326153,-0.7847065187333903,-0.6192328063435887,2.313358656835304,-0.5552115375644885,1.8230759499215623,-0.27126514151988285,1.1868492476422716,1.2795377229011948,1.7638275226449072,2.380902505257323,1.5705418311818946,1.3288042991313818,-0.44799066684785305,-0.7370715635398353,-0.7180929791072691,0.6079343314525533,-0.30313553763811735,-0.7898480056792854,-0.703274962364912,1.543298019076992,-0.8969049926467911,-0.09877146821816958,0.7208829833000611,1.3434104242812641,0.6265669369443835,1.4582858717440819,-0.6324367734182795,0.3575395118014841,-0.30783813657440073,-0.5819780437712653,-0.7378397074653461,-0.2456210141078198,-0.6823525265809374,0.426685416241649,0.5388456075817266,2.3674499541037193,2.5269062399492723,-0.48860548261932973,1.0427292718283478,-0.29052681233106603,0.3592810580311022,-0.1695564277239611,0.8279046061172215,0.7817567649856416,-0.0015937384547830896,-0.7342191263278058,-0.7819902743463099,-0.5878880822296993,2.663568610462956,1.3101954471587995,-0.5238871107177112,0.9829870484228561,-0.17752048808720225,2.401080539485148,-0.5988736074535916,0.994129667135633,0.6569578898684997,0.8265370564335187,-0.7914980928281188,-0.6666176762702521,2.4253143647172792,2.456518094286427,-0.4453070919735751,-0.08942400925853826,-0.30116624281673177,1.363583509861498,0.35119755021093246,1.0209091600826348,-0.6996214897548492,-0.82804470815833,0.8362163820128202,-0.6231813815159146,2.177649224359021,1.10959220428358,2.5274260312584422,-0.2024602989752494,-0.14855291942783114,-0.5672754769980292,-0.22569689144125898,-0.29130575827242167
SIDM00792,-0.6037825805296754,-0.6509388292299613,-0.25170480141681706,-0.730971690697386,1.0376389528674934,0.4143398213793825,1.5069627421860987,-0.4033938225194158,1.6267871434084886,-0.6234109615973357,0.2918495716008249,-0.5717512735223191,2.742549721733459,2.4251022550036585,-0.48495952118134633,-0.8200658916515693,0.1249778586113156,1.4090146149571419,-0.9721964174454849,-0.7958865860849919,-0.8496567120218862,-0.08224060639832492,1.0604063885590793,0.25738782837880897,0.8146149443375479,-0.6041087222555224,0.3489998482028026,1.5368840472229919,0.2905717416094517,0.19777525784018102,0.41320205839513524,-0.647370779436352,-0.3319364517360587,-0.6769756815942498,-0.7825133596719688,2.488906357952143,-0.3734345515828075,2.4166181026946387,-0.38554445996302256,0.3519510211075638,0.9183082519277124,1.3934089761044763,2.3688544168944006,2.186096236427481,1.538428371814211,-0.43456848486512295,-0.7053719582699076,-0.9486049057902048,0.6206005628687471,0.10457933188744344,-0.795758662478341,-0.6705579946117801,1.4508406518366255,-0.8711336808378191,0.8536478308046868,1.8002372980856314,2.2232611389943733,0.8434747266892929,1.4532824897281336,-0.8711155600880757,0.3945585970751618,-0.17864101863410728,-0.6982833398138336,-0.8545161733975388,-0.001850294783169798,-0.09358529899053855,1.0307307982020562,2.0392138902840857,2.236781701499612,2.379526313391183,-0.1923772883216366,1.6753565323554651,-0.47545743647883243,-0.09351077920191231,0.8098716919812935,1.4340819919792742,1.4674775378585816,-0.3395113204503558,-0.7003843392537935,1.4278253880825271,0.605268576269246,3.1470972537502426,1.735110909932463,-0.406526152957876,0.16396856071394986,0.3218827139474794,3.001039628322272,-0.48643133537748656,1.3792254111486257,-0.4682731371588132,0.5838392691539851,2.9168307613059454,-0.7033563924509403,2.1084843980395673,1.9385589472368407,0.6439787078792141,0.8047009454461408,0.9387365376177963,-0.3611360170283869,1.089503965720192,1.801796701655444,-0.030608851797916198,-0.11987999408169657,2.194192497384477,-0.29913582586677745,2.4958759958661627,0.5611103283604563,2.58365007899743,-0.021155995710826693,1.4009850175756802,1.2603514527943573,0.3641115988482075,0.7252650036059238
SIDM00241,-0.585198891991911,-0.8372018881032145,0.11625028412942105,-0.7217314380547463,2.5822344191966042,0.45414908645997293,-0.3403979072734955,-0.35785419933548207,0.69011332903417,-0.2615877173594279,-0.37728683404547625,-0.7423974732132951,1.854262908866445,1.5280293181383338,-0.8335927342700165,-0.6376341656849779,1.0246707831550876,1.5792769036459042,-0.9000639660500707,-0.5076259861338315,-0.5967890751524333,-0.2016198643780723,1.185099769819755,-0.5179420832241418,-0.8641175667201854,-0.6424458154007255,0.687542947413551,0.6434763751263199,0.5245607935921609,0.3655398763906489,0.5691364877599197,1.4317328673245004,-0.11523633869124922,-0.7552765780168611,-0.876820651563388,2.802366376962355,-0.3338767111460267,2.2259187229649657,-0.42746963661376514,0.6601218206998986,0.9919353568469088,1.4303235457001517,2.2924606964006315,2.423627743499063,1.0098585154516126,-0.1975293673884462,-0.8267778809133943,-0.7365424165263873,0.5127040498162403,0.23284220307749356,-0.8130838840882554,-0.7101123966698583,1.1759625772026983,-0.717001187411588,0.1667303479252623,1.3755763660871547,2.000074428393261,0.5455762803946536,1.6845258854846719,-0.7833319813802853,0.0724194911263651,0.42505453470934434,-0.7162330099555569,-0.939817698519835,0.050087178179200845,-0.3522191070730218,0.9991334234563553,1.7505700723580717,2.190379642179299,2.6341117394766904,-0.14825637104144632,1.3357646624374442,-0.3638341309933891,-0.17322079311756108,0.7880442935779558,1.1729338116343617,1.2494293562456154,-0.008814999369477194,-0.6041699379147749,1.3006305761555328,-0.8945126076109704,2.8538464987855003,1.4855096809865143,0.13545006596559084,0.9785814647039668,0.543061743077791,2.5208402568371375,-0.6451832371168171,1.294672847723001,0.03937646384504262,0.5751574715568235,2.492296582573903,-0.7436158452211471,2.248597048249676,2.300908598174969,0.576833744408975,0.45905285789609435,1.2617338723155835,-0.4377028931516334,0.30612165397848395,2.0180597707150993,-0.7670275806859639,0.8122497958150591,1.5166370862615925,-0.5163943094025775,2.1215179978795,1.6570703114347052,2.7895590452312407,0.25363011174983147,0.844634655539511,-0.7211066256232442,0.9709026202723616,0.9072548853761775
SIDM00091,-0.49324549971891035,-0.8106364156943245,-0.16515034652948055,-0.6956919382533916,1.4866102540207007,0.5816660730398399,2.6656331437430527,0.023394851041063012,2.070241681167304,-0.35894112559111524,-0.32214537844741375,-0.7775381115303226,1.4517246574449318,1.9199996107316217,-0.7299386977715467,-0.5693570090496742,0.5520193104483427,1.3262196338810661,-0.7615747227318952,-0.36273146763024045,-0.3559089149636744,-0.16304677276616314,1.103451741470102,-0.3490531355043177,-0.9436751858075784,-0.6826844699769771,0.18738569977199884,0.521758434270282,0.41978578124708144,-0.13308525211763172,0.3266229744925092,2.3509075308740637,-0.153159577285769,-0.7238231957525456,-0.8970653734422892,3.031118469610258,-0.019178646474616142,2.762420661388779,0.8576042060612313,0.7679200553299084,0.5837262455645169,2.3258175410447866,2.2787987304039277,1.9374955901414703,1.4155097034732118,-0.30712034926299675,-0.8407267348682682,-0.8483900982537501,-0.08285712473824479,0.2174343896691408,-0.8047262742610526,-0.7427072062667206,2.3939510924393894,-0.7447376506180682,1.117949804528811,1.391140795128947,1.6872059194575915,0.4091182545417512,1.220785894578414,-0.8317802098290802,0.7802244016169293,-0.20281960988110526,-0.7519136146224585,-0.9550462212614547,0.2699424420578206,0.100844064345709,1.815340694933052,1.9170356526168562,1.9844236710859713,2.4127937508271544,-0.07420486894468338,1.0888369515188496,-0.5003493880252249,-0.43858753260087413,1.8816644967374083,1.8152977797485796,1.2026863366680247,-0.06126420039207842,-0.6253302121369869,-0.5899096999426537,0.930944775405432,3.1798248973603296,1.7368576778520555,-0.4821591567374181,0.6843221669516889,0.06216875960637583,2.878472525460749,-0.68591947516868,1.806593850447551,0.6554363982269289,0.7147215123320694,2.8064585085465525,-0.6794300567241939,2.4848826176772705,2.675222797301075,1.1823269575478597,0.18335459563243714,0.7839922720417718,-0.5554425420607169,0.5366876871413181,1.4863286539976024,0.7910173434277392,1.1432497393225827,2.180470461559606,-0.31210914980166393,2.6943606641194404,1.141958961848305,2.356211829636122,0.2006650526231318,1.0164036069656006,-0.38127267088302846,0.6605158568033903,0.42132385336169703
SIDM00427,-0.6568080650323733,-0.846586282700142,-0.12621825846391996,-0.7589921491458254,1.3842244963567727,-0.1413136572791269,-0.7193838527600855,-0.5641376887765623,0.7433543316090098,-0.3637741788520543,-0.46609192822900747,-0.6724145583844522,1.7102709946993466,0.8037640287695798,-0.2232862667320796,-0.772406460620966,0.8672776793647897,1.217241868063096,-0.7361934432439977,-0.8586853958408214,-0.6676703010881562,0.21407155651515464,0.9290465209624413,1.2882808314816152,-0.9744552557078008,-0.6380028356250742,0.23331694544132006,1.7728213510608466,0.5315248594231897,-0.3451475470543867,0.15437248564406292,0.15478388879873803,-0.3644444956296498,0.7305208144578681,-0.8699757566434103,2.766249379817404,-0.21044583629781508,1.567162191927716,-0.4403056789707629,0.539550710140217,1.0714938174183704,0.8758270193364892,2.0579546432351097,1.7833759686142248,0.8065712850285717,-0.45646280557218555,-0.8958582281285131,-0.8663513774911777,0.3707292498765811,0.6629845909920893,-0.785890478508992,-0.8074866116618951,1.9522409148739084,-0.6106298132271579,-0.19123268625580706,0.9577876042460307,1.5729909353658047,0.21402367524542962,1.4762806565624498,-0.7667007028381237,0.23428989127453007,0.21066040374111508,-0.645859397171376,-0.901320167944186,0.18480819093210143,-0.5388624577412269,0.47432076474307727,2.0039747867656628,2.550522319791012,2.230760046177651,-0.09047047551329943,1.6950098866725212,-0.5679216757540952,-0.1991731489957284,1.0344291136773938,1.3455469694969722,0.6737427631503582,-0.16156262454023534,-0.7247555363925829,-0.870842665869478,-0.916862474042075,2.9358890990531976,1.3831649726345843,-0.4074274585501659,0.6919973301292566,-0.14272831458882235,2.6704485588414704,-0.738350358233322,1.1976392241235612,0.2619872131058298,0.45955470902056966,2.5188895041866166,-0.7948106673990262,2.504447561587192,2.564257605543419,-0.5205152429689812,0.34565695901536386,1.2308742535985429,-0.01384003333980392,0.5017147114264163,1.3289815553752193,-0.7507716880961459,0.06482747058888845,0.9639103295813548,-0.5979219028369921,2.6911992020842113,0.7377638059938746,2.561950902774808,-0.1641648194389253,0.2468462871364015,-0.3178150437746255,0.5650261257240924,0.5192055885411329
SIDM00758,-0.6259659359131787,-0.7862013162532164,-0.2217017421559354,-0.6870234245984523,1.0684126581499016,0.2696533839900711,2.2689244567500677,-0.5461024667411793,0.9016868555620932,-0.0049163344451241785,-0.4988087205885804,-0.5625139037791665,2.1857538646618666,1.4693867476777738,-0.6699245147495367,-0.772451011759162,0.5081001676269389,1.57789225171078,-0.8969786671528717,-0.15016768651786158,-0.3207464437383614,-0.4041761240550602,0.9202194754404808,-0.05176315690498497,-0.8658813960978053,-0.6698741813958924,0.13994616522678013,0.5235321891277054,0.45941356654431276,-0.3961159353502308,-0.307210680050373,2.008629406009171,-0.2797366524259208,-0.7047772094471078,-0.859824060075445,2.745920742669436,-0.3405635670279489,1.767012372605123,-0.21697872717887037,0.37669875702387845,1.3079362324648003,2.1038906851776367,1.693400185016909,1.812552226975561,1.3736862262824032,-0.4322725667863061,-0.8191556328395115,-0.7398261757706833,0.6061650988621563,-0.3304543019965387,-0.7835092948255289,-0.6836112607183806,1.8382759362502155,-0.7587826734047934,0.6713980099510666,1.7915845352329463,1.8552637429365184,0.17659619641914395,1.9059984151931737,-0.8326530484132342,-0.04145682949156672,0.5600154586463199,-0.6593826189477022,-0.9964668304436992,0.5246650907155089,-0.4390960283240201,1.0633560780944702,1.6420002931314202,1.7941460531187663,2.2807309174139507,-0.25472598671435054,1.2854773908862414,-0.39716307670094264,-0.31906570664530653,1.7673519469291878,1.1643313514745888,1.0733976210176732,-0.010553397524896348,-0.6671965450004943,0.792166767720687,2.0851874791158345,2.928363555006669,1.9593772634660334,0.24834310160201864,1.1851998307090132,0.7614351940719377,3.117467632214654,-0.5860070278754379,2.131065764287188,-0.43985759664735824,0.3452801343323687,2.5834796921472036,-0.6809012789087355,2.4215519749679166,2.6083346527720637,0.3903391306690429,0.3103990796013713,1.967977593646453,0.691876442671435,0.6685132393067822,1.559732658750832,-0.3937705895267326,0.30163346904821275,1.680954982473193,-0.6075576040612312,2.2572146403566897,1.2332622559247115,2.602192791648863,-0.049129529960962225,1.4601659093998935,-0.03611048299280853,0.4707932121870301,0.5740359054558278
SIDM00612,-0.1253842326560015,-0.8591635397535374,0.05889265298209119,-0.7202468655803005,1.7033759433948865,0.2516479117939582,1.907967536650208,-0.05650468907221811,1.5736011852571783,-0.7982210968574127,-0.31369186817286776,-0.6173079986280691,2.16458048473017,1.0968823495540618,-0.39992485836132563,-0.7809483136908194,0.9180859380956105,1.6720464439723726,0.24219502458441083,-0.7950656781600027,-0.6722524202544429,0.032522284807924684,1.236145360198305,-0.8230404703116069,-0.9620951047740879,-0.4816974502967289,0.4006695348203119,0.6622989080232947,0.17148841963637942,-0.2574452556263791,1.498982282009019,-0.6529629120473026,0.024037466316970596,-0.6180254823909753,-0.8904411407356203,2.822700001249534,-0.015100216681591318,2.339995285902596,0.6261542893390756,0.40806480857421695,0.5871976902653332,2.1741805623426824,2.0111900535275145,1.8852258499201238,1.145853278464035,-0.23415559091730445,-0.8090327045277852,-0.9269375841088404,1.1744707857747134,0.1267030738549836,-0.8535227374809138,-0.6549612618086809,3.351539547876082,-0.5657472658104334,0.5697408486523412,1.5280265505493413,1.546674534038344,0.7887251868960324,1.4892675281672978,-0.8119645570862271,0.8457772005416843,0.20421961578495565,-0.731527249528274,-0.8291090636989447,1.2998782313910193,-0.5634329712481313,1.3331755709709134,1.7319670859754432,1.9843595205003033,2.2180364697849804,-0.2134925519999509,1.4162647020106567,-0.4302878542644616,-0.1066272754885172,1.0183831982500253,1.5720243294096954,1.6910271110476827,0.4885949362796612,-0.6281086977382807,-0.8773790581537497,1.1653191357116388,3.5529567150867103,2.125651346913781,-0.14765156909192584,0.9459006745328604,-0.3810314266227406,2.8257993269794115,-0.5851326746526453,1.4793090469432724,2.0023866296391564,1.0790162786321444,1.9150886987538638,-0.704660842287856,2.6742902238456114,2.661910262293166,0.8741332558629622,0.41248576951322247,1.1544943634806393,0.2342401529800195,0.13445590284511766,1.9746565472696556,-0.7312271328485265,0.5920860432711201,2.3083293151141846,-0.19228810716085534,2.6513790220682245,1.2664368569595883,2.5354397103434523,0.308867606025838,0.04089271371379943,0.004708765561610243,0.3370857013283961,1.0051922417442614
SIDM00553,-0.36169360863845956,-0.8037018632437471,0.01924768284193339,-0.6641795404195696,2.1678579343398026,0.5314823207033325,2.2548895532321658,0.5774679263534455,1.2646944818154504,0.04500574397078434,-0.5383039571365972,-0.012783094904295186,2.4988802901447995,-0.6005538151412905,1.2788708867029055,-0.7006975127127129,1.0154605416081601,1.660935709773191,2.645118962330227,-0.8697456231582918,0.5047771304420032,0.6803288126829099,1.3452223428218049,-0.5271764815435585,-0.9326191244335326,-0.5933239182448982,0.4300681910221708,0.15655042236031044,0.4371009015412092,0.0635513809098462,-0.4865900053939093,-0.1497155096295789,-0.18705061408150578,3.365648111012596,-0.8999377524612536,1.9954517058493748,0.3793776162689335,2.8960796291469353,-0.6346911336313134,1.1429058352253547,1.184529605712553,2.1290230462345936,1.819928129684286,1.7673934802000832,0.9506902183691789,-0.45147599917209774,-0.6385665106487446,-0.763576097874144,1.2880168117733435,0.029066336374118724,-0.7310772376489582,-0.613980680358389,1.6151477151501696,0.7926453038945112,1.5332512916333925,0.6672719170097792,0.6200236728686398,-0.5966628147641375,1.7457987545195883,-0.7191908563194622,1.130313631998742,-0.03967379032176481,-0.6472475161289342,-0.8903273125205274,-0.3877047620436037,-0.5983704828380655,1.4313700434446446,1.5441013809590154,2.5006589496731415,2.813240105221464,-0.37494578847437005,2.302396151407326,-0.19216357866039374,0.1781443807485889,1.5276050231550387,1.6481708135538236,1.4837684435511302,-0.07594766141276604,-0.6707405006161187,-0.919164440532774,0.4264335126012974,2.8815991570892296,1.9884985596295561,-0.6145040244446455,1.5105376158222465,1.8672775340778005,2.6621832295976846,-0.6770229672462016,1.9476228089397019,0.7459474976327454,1.1868691616193159,2.365461259737568,-0.5279630690832575,1.9408780090277684,2.868714595979488,0.26248107859331465,0.5714874489270506,0.579451189553318,-0.30185857252645015,0.24046193857245632,-0.14950277054826494,-0.6839357854475393,0.7999158365033711,2.321596792763695,0.00116824541715345,2.637796013186981,0.9674045483129169,2.1682340087002934,-0.26032818821062786,-0.7818454206411953,-0.5517087023309019,1.0388924863499722,0.4195871607249233
SIDM00343,-0.41533944137906903,-0.8578923666694778,0.060094309487189315,-0.7408445998017138,1.4241654504239933,0.1347100049117762,2.1354151795310803,-0.2150897132464193,1.708153180256097,-0.7880687631964438,-0.31508845058646356,-0.7713896474149882,2.127064361380302,1.636092695305395,0.39115048096047655,-0.723878229493274,1.4856057290869868,1.9452213751933474,-0.40774964935999064,-0.9170469764605257,-0.6142172546656386,-0.13536424331836197,1.2923955740422992,-0.854261356217975,-0.9486678047126001,-0.6812536788747898,0.3594297116382393,0.9318657349728929,0.20651232054164068,-0.06038424210775663,1.0462285485143314,0.4320625196265146,-0.17437439847701647,-0.8308139737798748,-0.8572018987522201,2.9430850150528163,-0.07660849327153461,3.003948810394127,0.3350340788046913,0.5515173165349678,0.7152957872558386,2.4593737434962635,2.0453870407603576,1.8503130456187291,0.9923957658481581,-0.09164104687839338,-0.8668742289866644,-0.8874119136403114,0.853888838075537,0.29985097311064035,-0.7529134684519457,-0.5178878891045411,2.9709420513921763,-0.5721197606174262,0.09836244638053634,1.2625355808431238,1.8024518530966347,0.5926521555278048,1.9762637990895153,-0.842444018202494,0.6895577337697177,0.02914823537284085,-0.6899218668809611,-0.877392557097951,0.887370029476925,-0.46187793304141384,1.3854877317608987,1.8403344221625884,1.8480539619150549,2.5148661284821,-0.5339763549557681,1.7411004710688558,-0.4353419731628012,-0.26093861312452793,1.4271854357283609,1.5158530974649298,1.2184072050600618,0.43122018603164064,-0.6624734243762209,-0.8014024760310396,1.1807495778703,3.012911854140932,1.8285149926332132,-0.04343324439446871,0.7258808143898042,0.915162494649998,2.9959264061950464,-0.6544991496561936,2.0114211745560557,1.8691576203931695,1.2393802740766227,2.2364265906992253,-0.7445100217828317,2.9244417928729898,2.7009777503858268,-0.30168336055351014,0.5004542333379343,0.8611007371616208,0.4297178999834582,0.7892062357490549,1.6197104209882032,-0.7855004148182357,0.6365139684495045,2.503233169784394,-0.2611757194931395,2.5498496608877477,1.5650024721947062,2.413065112461518,-0.07150822903447099,0.3601434492624546,0.21014707825121637,0.8569275267455775,0.7104185812286986
SIDM00543,0.3372290937194299,-0.8530281262115027,0.4859612973671321,-0.7978473933139456,1.7667945604704016,-0.6409374259704008,2.7889532457035564,0.07604982867315833,2.0605169134562624,0.2781060887755262,0.07129058211752788,-0.5953487007742395,2.2619137403375236,1.9064605068085423,0.032263045362800155,-0.7535718692473473,0.857699331078834,2.229105810775803,-0.8683315616653905,-0.8693999233190172,-0.6561250476750999,0.010264328800774079,1.4040730524073584,-0.5997528108307305,-0.16685627198933395,-0.6422799617940076,0.3856560765686972,3.236788205495461,0.9966500194965435,1.1533314809781792,1.2574622214929194,1.6701203315870696,-0.11843599796283333,-0.6003584222305365,-0.859528140027363,2.854222209790241,0.8546908863335005,2.4982573247481348,-0.16937854294091315,0.5148264556017346,0.8924615471533315,1.3180166867127863,2.083012007126084,1.9638539528691519,1.861688362872069,-0.10233082934735907,-0.7015246919533739,-0.8104623691234948,1.3302456560492861,0.7565241410354191,0.36176747135558274,-0.03258805800780185,3.0893816386219752,-0.3258188367703042,0.08634984264977481,1.9829241250156786,2.073152845558592,1.1748108031342932,2.953127805573004,-0.812311196881475,0.3958691610236716,0.03167078350257102,-0.6581104000863806,-0.8945336572870981,0.41512436330372326,-0.7269068520964581,2.226853214867542,2.2022452595147772,2.485176275695384,2.901323161527373,-0.23135122296418867,2.2070808808685163,-0.3683048097974378,-0.12229417410551777,1.5191392818851877,1.8427456580964177,1.9459968854697425,0.33171336545296515,-0.5623024563244274,-0.9334997732006782,1.886732919636945,3.7922722273294687,2.3813770408252632,0.48815087854794503,1.2881419372526544,1.0132583057189695,3.3606865379295883,-0.45463095697188494,2.421034689871821,1.5871829469775751,0.7174682050282266,2.6486310690257384,-0.6992408842163493,3.2334435137144393,3.0696329578096933,0.3503185042161706,0.7569249457490796,1.4349266666443272,0.6736194974518068,0.9906136229745545,1.6379840634047953,0.3124984756869377,0.871645383518239,2.901286205176495,0.4580256218692071,2.4104553110028077,1.0808317882459944,2.5157065184924687,-0.0022133268838484166,1.5276241395929722,1.0443800293480114,1.686971010656935,1.6717876229123714
