,TFDP1,NOG,TNF,GDF7,INHBB,INHBC,COMP,THBS4,RHOA,CREBBP,ROCK1,ID1,ID2,RPS6KB1,RPS6KB2,CUL1,ID4,SMAD3,MAPK3,RBL2,SMAD4,RBL1,NODAL,SMAD1,MYC,SMAD2,MAPK1,SMURF2,SMURF1,EP300,GDF5,SKP1,TGFB2,TGFB1,IFNG,CDKN2B,PPP2CB,PPP2R1A,ID3,SMAD5,RBX1,FST,PITX2,PPP2R1B,TGFBR2,AMHR2,LTBP1,LEFTY1,AMH,TGFBR1,SMAD9,LEFTY2,SMAD7,ROCK2,TGFB3,SMAD6,BMPR2,GDF6,BMPR1A,BMPR1B,ACVRL1,ACVR2B,ACVR2A,ACVR1,BMP4,E2F5,BMP2,ACVR1C,E2F4,SP1,BMP7,BMP8B,ZFYVE9,BMP5,BMP6,ZFYVE16,THBS3,INHBE,THBS2,DCN,THBS1
SIDM00267,1.009690118721105,-0.7730456942598302,-0.6921110452229128,-0.8092094307593602,1.752249579893107,-0.8282067465737241,-0.6268931779678761,-0.7169683148106115,2.4858245316715504,0.2694636365324237,-0.7334888693125765,3.0468923638903815,1.7333968118341958,0.3303089463188427,-0.1636692511563875,2.0294733020004765,-0.7548030505655495,0.5171505356660039,0.20307675785838694,-0.05631631615316973,0.6772542881392262,-0.3704978708260093,-0.7519219164826716,0.874303438836502,3.0803286394579525,1.010000744884481,0.5494160832424906,-0.22400162835931609,-0.07261611992859542,0.5469064336399759,-0.80953270043587,0.851321731892841,-0.7697759456288059,-0.6393793507084011,-0.936660672841135,0.8808735220244288,2.4362346595675164,0.9979805710252775,2.305025159479552,0.2808118751743092,2.262584725778058,-0.768410940485773,-0.48906950269076266,-0.010979668127568775,0.8428756960946538,-0.7968746906121696,0.3561946024505965,-0.8194872795663876,-0.7331239932039528,-0.7254405771960829,-0.9782505272311607,-0.7791560447198185,0.10594877708523823,0.12435256314182355,-0.8467279493135988,0.20301849401560293,0.491446379362736,-0.73552812885127,-0.2539596220058511,-0.5170017694943994,-0.7136605009471771,-0.029900516545648445,-0.25052966796977794,0.14439175580901914,2.3020085823469922,1.249714284296533,-0.6701216034565598,-0.7159237114148992,0.1656591418531581,0.7559895182096312,1.4540734880076118,-0.6277618460584455,-0.8370208439251532,-0.7976735295205051,0.6478684431713042,-0.6080778013899462,-0.5160555779578516,-0.2286842923033852,-0.9689766823030118,-0.8235247589262013,0.12958694726957237
SIDM00100,1.0554468519135274,-0.7496305829744573,-0.6878367157393741,-0.7054739703444737,-0.8355358270579213,-0.8771480150629992,-0.7421359907839064,-0.2301268463642707,2.538736495119506,0.9507429928233769,-0.7467242985080113,3.0878771408760475,1.4866804065838999,0.8365822777281708,0.12900214818767092,2.2565356304675985,1.3473514433278608,0.8544585739173377,0.38866305987935745,-0.06604435249946652,0.7791859341658695,-0.5590241192783897,-0.8518101383372488,0.8610768306240074,2.4093810552864805,0.9844074966348532,0.3996411674339278,0.6396078394856616,-0.19340285422979284,0.5588025184243124,-0.9197855897173814,0.7772304205242613,-0.7935711727926922,0.4179316482624541,-0.997263651463655,-0.8804218912353582,2.3655908490519106,1.1630201840971228,2.7411444650169887,1.0832076218205855,2.294850269375193,-0.6466725167368802,0.31734242985813377,0.37364524953797884,0.04986419573403263,-0.7989546894639779,-0.4196007542483676,-0.8073913257162985,-0.6758399605598642,-0.6816317620150198,-0.7075109462155174,-0.8009982059899856,-0.4974257469662774,0.7350195705309812,-0.8367269777048947,-0.17577352398429968,1.3610060076930088,-0.8074034129602092,-0.12233049446939219,-0.9507069021685305,-0.857668223579784,-0.47716466374643135,-0.010537400705450638,0.06363632589862743,1.6844481070833215,0.906525177558111,-0.3815953907933738,-0.8563027048860545,-0.19562074293043427,0.21829265130215403,-0.6605264877869621,-0.5689724736701844,-0.5490402865057853,-0.9497158092973454,-0.8881761459435835,-0.619832450662093,0.24781853493032305,-0.5650176611174824,1.0830263959936208,-0.764646407836908,0.5975702518533924
SIDM00826,0.25373821244131617,-0.8192931654491212,-0.7076551969328374,-0.5320275044306814,2.390295786190148,-0.8832548935838453,-0.8150083072491593,-0.8385207198020113,2.280999793338286,0.40529100333702284,-0.8687473511062588,1.1006681866362915,0.5472385488644017,0.21778658901592354,-0.10039112838439908,1.7792503357965916,-0.7771052658586084,0.35328416979238947,0.4232527027104167,0.07897857018239794,-0.5149429537718245,-0.6872107102499592,-0.8053561568024059,1.0814785063934205,2.597652518277185,0.5583948667150183,0.3223670243134948,0.20762810716854072,-0.48680026520257663,0.7642568254899155,-0.8782067806636914,1.2357510304773114,-0.9152614825784456,-0.7729354989998195,-0.8921560190870974,-0.24822193095463066,2.045337574373329,0.8360850487104478,-0.44403032545984866,0.9638791033226897,2.1125436982049477,-0.6832958432340065,1.5717248970526048,-0.1748330831592637,0.6387685314499155,-0.8178182131079886,-0.6211853141456041,-0.7803270446456151,-0.5978185576917128,-0.39141478940257834,-0.9858477210199807,-0.8644154839164934,-0.619716798107416,0.9973362829582172,-0.8704132470834278,0.20182198281798502,0.6044600532508962,-0.8139735395680927,-0.5858623780413116,-0.8471372387354897,-0.6835820443444995,-0.2902901135659282,-0.25275720054673767,0.1796582095879363,2.787625982292578,0.6638270406818003,-0.7719207513624747,-0.8356717326820489,-0.07642315972774603,0.7019292797097487,1.8031910052717444,-0.7814332391358666,-0.8400052890765737,-0.811693224319833,-0.8657190583647175,-0.5089908138294607,-0.3832198785549577,-0.31521317083953315,-0.9256564760553685,-0.8667178005765722,-0.7211246585965958
SIDM00310,1.1190706473098253,-0.7952761374122526,-0.7636457293348989,-0.6933822417192335,-0.8741691127055314,-0.829561172271954,-0.7786563530733517,-0.664498594370448,2.3856382110694967,0.7111846771910679,-0.8562456975761285,2.9217074116077524,1.1096199475886885,0.5661011869069874,-0.259327737029332,2.157190687248264,0.763310666542524,0.8410869632268341,0.25548580253254904,-0.1320902428145002,0.3915940314955561,-0.7014202329690066,-0.8487815583131372,0.9076688401861838,2.710970179144732,0.5671511142939777,0.12602829784831926,0.04858016684915342,-0.13839707097041115,0.3321454695051708,-0.8296398584689487,0.9665768343765737,-0.8101550856423212,-0.22261658663398512,-0.9778859046899295,0.37448330518789524,2.6537871256990004,0.9936481725592855,2.259021288755925,0.6676342901155348,2.3436002574871124,-0.45799936202695757,1.09506363120252,-0.07523851460396895,-0.4623230653599436,-0.7477675804470174,0.2557185492153269,-0.26497541412742776,-0.6477948305397127,-0.7436852665661441,-0.7865834295596513,-0.7802077107746932,-0.62109697386891,-0.0783554377848399,-0.8894976045519939,0.5798621692342978,0.6634502510142714,-0.7862757165239351,0.42181582180122634,-0.8731036193197167,-0.5963942269231544,-0.5911033013939748,-0.15868522775114152,0.2075502644883157,0.8672803286604819,2.0228882640400294,-0.3396357040522193,-0.7950677289086612,0.27717986041447296,0.5556098805810087,-0.6855646327728259,-0.7047559439274356,-0.8593073469816722,-0.8524354532180024,-0.7995961352424755,-0.5675978634489915,-0.3341351713087334,-0.07464710764822735,2.2061856184887985,0.2409270863308767,0.024424681913152318
SIDM00482,1.3472964693657423,-0.7924955886804781,1.098202844922755,-0.7203343331960984,-0.8842907551455091,-0.757713625214533,-0.719072255514259,-0.7800418593371553,2.7250016762579055,0.28308464505003006,-0.7133430925076285,-0.8337230779046217,2.113199849028606,0.8077050705460255,-0.0641860350103396,2.1755169536271977,-0.6818486235946364,-0.16620120891317217,0.020597086822492883,0.28857334246441546,0.6506193245335442,-0.18210692233619274,-0.7473991982934739,-0.4129677871616715,2.8415531482617977,0.871155247894283,0.7592497061185668,0.27882847268124133,-0.6500937596048808,0.7428727096626667,-0.6946040059334656,0.646780141669348,-0.8290874295425219,-0.34513811274429224,-0.9121839588584725,-0.784205701506242,2.0236051365202243,0.9370822747528837,2.1764187821535805,0.1477096099641931,2.5212110178158667,-0.6272231975904555,-0.12562872147604015,0.6886111302359521,-0.6563629772382944,-0.7313110474184954,-0.5602908287244592,-0.8271152730260781,-0.6329967073220578,-0.3672990631915409,-0.9714155555516096,-0.794146203942413,-0.6008824583414427,0.37232081821934154,-0.8926822554409539,-0.5753524671527241,0.33750450968907175,-0.7149378872834564,-0.22779454346336628,-0.8886171984574575,-0.6759205048543205,-0.4513514277911748,0.059282457955654524,-0.5431653334127436,-0.9025955402956543,1.7721940613314304,-0.6559976725784304,-0.8289772975576759,0.020526311098263424,0.2842761841034422,-0.7896246478592288,-0.7984593963610518,-0.826683401249344,-0.8837682777611163,-0.8645874273103186,-0.4468021585075294,-0.5413836523527722,2.0968487044962627,-0.8934763826625944,-0.8144953457113462,-0.8104935773773808
SIDM01247,0.9984081033670015,-0.650200125358413,-0.4288450289663613,-0.791284930867085,-0.9689746571141924,-0.8869137802927484,-0.7009850852718382,-0.7588993829282012,2.690256774235479,0.9684421194804965,-0.5913955492677713,0.2651996863538686,1.231678906382679,0.6767792173510944,-0.37883611542430784,2.6746696266690146,-0.3513503375029656,-0.13109686956351324,0.03884744492527801,0.16108392869443902,0.8853061715487885,0.10471441485872716,-0.7299910154828286,2.86701068933084,3.4969429528026788,1.160588468580511,0.6544711628801052,0.3182819704720616,-0.4148205151125134,1.2598350186189795,-0.6666482886020921,0.7788516108047722,-0.8665106022887658,-0.8454077072889412,-0.8966205365115582,-0.7355112757896293,1.6490532605141104,0.5928791480767607,1.9550236619741261,1.1898083488564797,2.4875577164854894,-0.4371952613650677,0.1412560271386958,0.10176770982774115,0.30178659705532784,-0.7035372352914487,0.6190176250307473,-0.7963553484327917,-0.5003575831338749,-0.4073463590823166,-0.9737515561628332,-0.8005806164938121,-0.8032484382758674,0.4599911981178089,-0.8312983637792086,-0.7103867196014771,1.226182403378326,-0.6715923897570103,-0.8427141426874961,-0.9060729764830363,-0.6173257436901982,-0.38481880832235027,-0.8591736091627907,-0.693136181414767,-0.7431608477712577,3.002647634813929,-0.7385878449059191,-0.743685297846755,-0.19588969718952048,0.16541273391295944,2.7796267992964667,-0.7674060161322092,-0.8769227088185066,-0.900041201589321,-0.14617748076749784,-0.6056193965057501,-0.6907969324290951,1.4982409853057717,-0.8263849173425565,-0.7600350459812659,-0.6934922314690469
SIDM00817,0.930110956781548,1.071701956865282,-0.6571232323780553,-0.8148529074842796,2.7242417337795564,-0.784117969359897,-0.6394507395944526,-0.6930394138561408,2.412019292575046,0.04502599091597397,-0.7932549621306945,2.4610170123358093,1.6368851845854597,0.5928278896989454,-0.15604471241908383,2.231944756709442,-0.6473217532603244,0.617464673215849,0.31955188278981317,-0.002009316347002195,0.40621479129882404,-0.47653989824389964,-0.778207706431694,0.5836567844780314,2.5535549072293504,0.7199741393013699,0.4390834529817389,0.5595377106339645,-0.2903686661158415,0.03743694692023167,-0.8253925446318005,1.1379786318451968,-0.5462515865089093,-0.4221281806043801,-0.9450662302603192,-0.802941760305591,1.976168739539381,0.8543344675380047,2.0567434117918273,1.1544540521303142,2.492426924749596,-0.5361704943017482,-0.09944291121048016,0.03340924950865205,-0.47333430542353805,-0.7436347739837507,-0.541459209851017,-0.8408107245945791,-0.49122719242854146,-0.6903011335436717,-0.9896119474892275,-0.8100654924082379,-0.4830682952359433,0.651927624790979,-0.8369405628903477,-0.5908938367790678,0.7547135304863519,-0.755471421429879,-0.1393239311699554,-0.8300873943147586,-0.7531182937559447,-0.052878903013732256,-0.4564598864008242,-0.13706212882003724,-0.7748678261698043,1.7854236752563957,0.975551517069848,-0.8249135817110578,-0.27421053994879296,0.15459542884911714,-0.7813225665222513,-0.4544688030618104,-0.7493683417928021,-0.8771506455771059,-0.8731789356316019,-0.34853993008509376,-0.6389946283345425,-0.6168070458146547,0.4490608139958065,-0.8031320358084417,1.039811136840202
SIDM00448,1.355565758748864,-0.38048737554354206,1.9596738624331616,-0.7709923502508026,-0.9883647560910035,-0.8608870456016862,-0.5398796645231333,-0.7658900212806539,2.6086632397976572,0.3945030834576832,-0.6594948697568852,-0.026848103876577833,-0.4526726672164957,0.37390605008225547,-0.0021628866890583544,2.436604528796452,-0.6715514824488239,-0.10313531706950228,-0.00666606454153344,-0.07846339998499861,0.47406059283676755,-0.3186638391497352,-0.6875218981740512,-0.4061075728137969,3.245908822540434,0.5086089797077707,0.3704914839218036,-0.03167931695123816,-0.5101401626461118,-0.4219427875219379,-0.8804915062263915,0.9644230524014091,-0.8173588829045463,-0.6922790466934939,-0.9524510843851841,-0.8295560259036459,1.633611787651447,1.0020938894822595,1.296237352290898,0.18876221117987016,2.5263186684194663,-0.6157040259562631,-0.17532390053518196,-0.08399600124875697,-0.5568091902545914,-0.6489263989366294,-0.4893575774969803,-0.8540061470099841,-0.3313755372665595,-0.5535322152010275,-0.9347725403898782,-0.7557364142603286,-0.37016582532364983,1.0114219223983123,-0.8274572072434244,-0.6608826934097499,-0.42657734934311886,-0.631561140222534,-0.8911559836078687,-0.8654283643318699,-0.6545573542900491,-0.3435884790087133,0.08941284065162876,-0.4652251573480149,-0.944654226573439,1.6459222468428443,-0.7763146401066463,-0.7821954705355,0.06852085208274769,0.09580198258575096,-0.5312794623306273,-0.6817726683356415,-0.7767641501918564,-0.8640394977904631,-0.8583722509602127,-0.6781028898334538,-0.45474188241465574,2.227099736056563,-0.8911655541504666,-0.7889883908921245,-0.6410865542769794
SIDM00086,0.5314846737046515,-0.42714031442209516,-0.11695334499229654,-0.8097775785772041,2.178663359146896,-0.812598742582992,-0.6517010306247375,-0.7740939960195342,2.5235257050283932,0.226857496350557,-0.7489861276913562,0.6492989438780672,1.0090507602392524,-0.08589455051711443,-0.316869671195189,2.288094269823217,-0.7940432873190807,0.5068092630894492,0.0671685067563657,-0.3702376288814629,0.5978650999065782,-0.28289351187267914,-0.7470905786014753,0.5761210775649683,2.9810207038853638,0.9015575569472813,0.8147899696782434,-0.08050814979835026,-0.4414967927902131,0.5974515725049919,-0.8622991983538408,0.9222754389395066,-0.5898205081297868,-0.36241999759703725,-0.9146139439419145,-0.8800959882857782,2.4371012994475025,0.9356482145060162,0.4796477554990733,0.737687109528603,2.5594185872523085,-0.6821759782131152,1.6374251249748732,-0.11388548695114466,0.3942256527290462,-0.8365416971461339,-0.17544403689304347,-0.847819441153093,-0.6996487974957588,-0.5638121079090143,-0.914433941894235,-0.8771606911434834,-0.16050748030966197,1.0496504850278017,-0.8441500732542574,-0.35369842094224696,1.713890511699521,-0.39769861892310426,-0.17149414387682446,-0.9520673677428165,-0.7107914260608046,-0.3464562858292308,-0.12167381489735518,0.6417747734536623,-0.035407872518776105,1.215257928793672,-0.11183258810785332,-0.8343675975976151,-0.33632190575320925,0.005119618656072447,-0.8059291069317666,-0.7073147420890558,-0.7182746508262172,-0.8617796413469746,-0.8562749140515591,-0.43464066415267527,0.3615985860779135,-0.4653184471420484,-0.5578615885236526,-0.7241594682589783,1.0498860900285942
SIDM00466,0.40067629121265197,-0.6301472688799674,-0.6638437298809036,-0.7790910740846272,2.6003988028886575,-0.8093285846677188,-0.7546333683375099,-0.5623351699805715,2.3190298480287517,0.5507037007021875,-0.7722415494271812,2.5090566889219836,0.41795047540424324,0.6902847890785255,-0.28208828849338335,2.0745601975876555,-0.5336036065980867,0.7267665303021197,0.8811868919654443,0.11539681931272706,-0.2956157120700502,-0.7464313934626646,-0.7975675407463411,1.6189678797862261,1.9911508979872932,0.536697666216018,0.255753918286753,0.3804649850193227,-0.41754620574493295,0.15309202183403564,-0.817129855865113,1.009252341301804,-0.6417685687486889,-0.8178339314717094,-0.867127838409011,-0.5440635170950279,3.0245775737809426,0.6987580970291142,-0.3801794290158911,0.4617054538164704,2.1515846254835638,1.0907710984270942,1.2475922605655607,-0.12809766840325926,0.013457624495749627,-0.7863440609221725,0.669987565971151,-0.7787135165265295,-0.6975654266804915,-0.641267936756941,-0.9634359866943245,-0.827851556252327,-0.7981598163200556,0.2221199505854974,-0.7386444343132014,-0.04051612865148705,1.4118553752288088,-0.779694933760557,-0.521484860130181,-0.9009643119939266,-0.7014212147911031,-0.5115903705575457,0.03337180004490922,0.3310926175006392,0.6441923740674227,1.4367512032835401,-0.7510356344951568,-0.7635278553623812,-0.45062337443083084,0.3311060224326015,1.4696497302523057,-0.5987733509614325,-0.8315746197133035,-0.8892887819679085,-0.7192996661258007,-0.6133707454636366,0.2053214781062815,-0.5947824632834395,-0.9127378406181813,-0.8592720421771693,0.5115075920722788
SIDM01132,0.8121571105046888,-0.5745226352051782,-0.7701225640041286,-0.790356912722531,-0.9627727730807799,-0.822072706528571,-0.5936828046631911,-0.7396555842786944,2.5161717214606947,0.6538365316183284,-0.7654054988434964,2.4004183547038243,-0.8948997506458949,0.8196065414206468,0.20847523000843232,2.140147406203097,-0.8042109993769483,0.3999128190857299,0.633687987836097,-0.4655979930770698,0.6707536857040737,-0.48074607128537017,-0.7452162968439423,1.471684620610636,2.8648806767827906,0.8992616023522814,0.49786272898134276,0.2731861904479237,-0.11195144181228885,0.5773401026540541,-0.7980052030878709,0.8544986408428915,-0.8577157850952396,0.0804420822222368,-0.9082509533322768,-0.10987020144534079,2.612281802307893,0.9952192588827381,1.8731387524617291,0.5573385703953613,2.385823743201371,-0.6883318372146455,-0.1286528595340598,0.22350017005938944,0.10594070744178322,-0.7990825410726279,0.47714769020706416,-0.46067347542513404,-0.43823297475562134,-0.6443093488871353,-0.8347962130153601,-0.7101484233023253,-0.5906198389891806,0.4158132011339854,-0.22810740872026747,0.20964243314546552,0.9762817750898303,-0.7306444658135521,-0.28333026257865174,-0.172059780576277,0.815794095634472,0.03985818065307157,-0.3808663880664847,0.26879287466857765,-0.5114029159038249,1.5340411608463909,-0.7042790165763375,-0.7837262115276021,-0.40718169862348014,0.18936364391132507,-0.8181567988849477,-0.7466325032277364,-0.7193245923737884,-0.3566418149769745,-0.7341299427016109,-0.5461175091146862,-0.25298241713217773,1.4533700885791996,-0.8629770953350965,-0.6852839365591524,-0.7261806367095022
SIDM00465,0.9738632806015842,-0.7107486846816758,-0.5254160047815627,-0.7610773103944272,0.23423037139765884,-0.7880654291041225,-0.7060419212669564,-0.7504097446685333,2.1839640659065296,0.29293784016367114,-0.7089997282448727,1.580600460974416,1.4374661009641996,0.4945668110420249,-0.44094633161383245,2.0165837744016453,-0.41946197518995954,0.7375463649766647,0.2077789714576356,-0.0963438672650671,0.6774216940899668,-0.6800897944782778,-0.7111176317100858,0.7722617896806687,3.1279355903243125,1.0651609011700147,0.7381814399259635,0.4655575023430559,-0.31719308913142624,0.5270617234709891,-0.8411194952236476,0.6972638743689744,-0.8654028572903398,-0.7511840266195537,-0.9762564602293486,-0.5166448905908422,2.645435968653605,0.7463565389451213,-0.728054178973599,0.8284628786053055,2.253474309132784,-0.6580328355734483,0.08966538467678416,0.10557000807885418,1.2972647283002463,-0.8124685725543795,-0.530634091377681,-0.6026979347720535,-0.5981725836222199,-0.6478297809305062,-0.9318979259933344,-0.8553722132681943,-0.5841921910775364,0.4931040155105901,-0.8870556896925285,-0.24120333955569664,1.279375134000233,-0.6824426030877646,-0.23441392726680157,-0.6326925812289097,-0.5743299192364829,0.057134641483933456,-0.2096959085966833,-0.0007916336078845113,-0.5996381322171425,2.275421632576113,-0.7972630734067503,-0.7053297573647448,-0.2968107776380213,0.31561339873854355,0.18882374675443386,-0.37517953935189297,-0.6573425236272075,-0.7909151493934958,-0.3446576046231853,-0.13640646466044412,0.13364170337816983,0.8650393739368354,-0.8633162916798557,-0.7662149995383498,-0.6573885236058276
SIDM00565,0.9100309074027016,-0.5126332954499166,-0.7498397268298184,-0.844039759187458,0.08862877310009763,-0.8735034291995813,-0.69720372405917,-0.698783600463272,2.406493347894393,0.1651853696195038,-0.8421033487720239,3.1278536177747713,0.524109634552073,0.5696969841741896,-0.03791640076313406,1.8817420825677216,1.0904353823362984,0.7475700252454669,0.1587068158208,-0.14333070209616247,-0.086288300130046,-0.27736251542571044,-0.8436931200185165,0.8860851110270483,2.436329759391315,0.42901327766371344,1.286109939521223,0.7909797794183735,-0.5026568264597233,0.21646688875781203,-0.8649951443961444,0.8929027175357078,-0.33771928446640653,-0.7433746398438897,-0.9599360137902575,0.6269178901512034,2.409053843511907,0.8118421141664235,2.3658195433551303,0.6728991367036695,2.36931759525821,1.6941937668462024,0.8125603255287479,-0.08709909326694346,0.6338493584757856,-0.7990417408451643,-0.5225017506282763,-0.8000155536935945,-0.6538247991016787,-0.41507544350780673,-0.9551797239487051,-0.861491888774649,-0.7340882149366748,0.7715109464137921,-0.8519967286985843,-0.3532766247047624,0.9809788475489888,-0.7662802885322786,-0.27385477572626815,-0.780893945545317,-0.7150047758800807,-0.3979534093529646,-0.33855776657650777,-0.33317749561157456,2.1289771768233305,1.5225456920046494,1.035621029902782,-0.8231591392840039,-0.33152035410212743,0.28139310004693247,-0.7986816450035521,-0.6784321486823265,-0.6903857061246577,-0.3065567065390628,-0.7929067013393978,-0.5521951578215467,-0.5860104919548144,-0.5674171327456243,-0.9244760026616271,-0.8471922903291488,2.247451468367353
SIDM01092,1.2532818828646763,-0.7152805943232874,1.3258431394644477,-0.9052285159872947,-0.7197234006161048,-0.9480763123507986,-0.4162183010690008,-0.7098635206906572,2.622136308611109,0.33531585896346194,-0.6838040606628384,-0.5660380161752462,1.075498938523621,0.3144813430481951,-0.24218152326079587,1.7470466692967446,-0.7929623197051234,-0.33705000052598183,0.4228188890460646,0.08116109325476469,0.5390098658938044,-0.5868126465638251,-0.7679800708369374,1.469843436942323,3.1697979568695667,0.9456060782386609,0.7576645522461449,0.1599549120158602,-0.5516040655517609,0.7247735493161136,-0.7568689177511031,0.765409909146257,-0.9110946907527374,-0.2278578433826675,-0.34781309225571855,-0.801795649756714,1.9202415118822977,0.9339588596000272,1.750861103928524,-0.030351857259073023,2.5169254318959324,-0.7371485600253462,-0.2834521571344885,0.39563631693965895,-0.6549530325180014,-0.728720521297065,-0.6248303078933739,-0.7185961842430668,-0.5627374949045454,-0.6287415265056836,-0.9846631312455763,-0.7929639899143137,-0.5699811262680283,0.025355854716404815,-0.8700622130362688,-0.7653843953036443,0.8069319449824768,-0.8578340935911261,-0.6528233515198756,-0.8898889072961053,-0.6646661151326407,-0.3222782169875175,-0.6384594193960473,-0.5931944960185183,0.1110063670430511,2.00196316219408,-0.41240361790493724,-0.8322676168118149,0.03793553787088726,0.2087677608001091,-0.748385519341033,-0.8274128806347886,-0.8460340202462246,-0.9597292204744207,-0.87216641606506,-0.6685889206971459,-0.4137774940830525,1.4568760510397902,-0.9960786364946062,-0.7981203953690496,-0.6856256135776974
SIDM00218,-0.45444126905287513,-0.011107581733286258,-0.6535566093916276,-0.7150170180375163,1.3708783885703297,-0.8257321896364711,-0.5169711541279743,-0.7114764346330478,2.9268606871658105,0.45821081469957825,-0.5512504102094445,0.6035168448027726,1.2062704478125377,0.14502339386753443,-0.3727258860645984,1.5911873207983156,-0.6675719603801116,0.03895521651936266,0.8601951225603294,-0.15052970100361399,1.2835575660764706,-0.7052601053593787,-0.6662503378447814,0.5557657576251194,3.2136179222817893,1.056117485292917,0.7937366417498395,0.9560636443562858,-0.530614636833967,-0.10977357457985366,-0.7627230225976304,0.6853174687491392,0.0861576611724006,0.023624486221800675,-0.9196002784420303,-0.7219299216106109,2.9054876485576724,0.8759681624342898,0.7289125673344323,0.9865482454358874,2.3121268222959785,0.9021632840198368,-0.23570619168023005,-0.7352818789314061,0.40020477458743403,-0.6426912514421502,-0.07146895881101852,-0.8686575213244463,-0.4484104207266408,-0.3048154141886563,-0.7238131226675472,-0.8593149455052169,-0.5029258875195425,0.20913748926925943,-0.8699722724385891,-0.6363881981935637,0.11480701129481168,-0.5617685618929451,-0.6018789709673165,-0.8222575918316236,-0.7724046172060887,0.8469805864317197,0.013539123163701554,0.7904841638075345,-0.06437547105322662,1.4468695945894456,-0.5870057782678192,-0.73579432868906,-0.13523491062817164,0.4741590718132403,-0.785565100840583,-0.7676101176396514,-0.5657870018007186,-0.8285451778072034,-0.7753587987431808,-0.556227560488934,-0.16346982674156266,0.2911570899236548,1.7137739847943223,-0.6110597985982505,1.4891912923714727
SIDM00044,0.4923162014294927,-0.5416761858596494,-0.8378571130780137,-0.6330857598569571,-1.005178547904384,-0.7778472768710242,-0.3267369717379452,-0.6846162577884372,2.8716011184934715,0.4903755952828176,-0.7141292639485273,2.358265210020691,-0.7098893605379656,0.07280212943154601,-0.4010043443709045,2.341355781517443,-0.6653930100376684,0.3208255418388828,0.9400224763297647,-0.3001316369388549,0.5820950526648101,-0.7006476498445704,-0.733601500818582,1.0228748157527856,2.3972847444830467,0.7432420345248901,0.5265010211400216,0.7372550475217107,-0.3969367390269548,0.0720909875300767,-0.7930552541265652,0.71140758152179,-0.5230544489673824,-0.5641508904175097,-0.9046177457952581,-0.09062181435632026,2.472692826995127,0.9939139630622561,2.647074649989679,0.5337476206179942,2.378443837670977,0.07358649499931968,1.1743395083836499,-0.22358995213361488,0.6602777101192897,-0.7823703002799963,-0.6511464700387467,-0.366653640417725,-0.5292209080849715,-0.5847795272098038,-0.7751758059734043,-0.8737081744486281,-0.705682398147169,0.6244271035418985,-0.7849299663558733,-0.46226521262364545,1.0770819718034113,-0.6795456348689491,-0.6028326110658301,-0.4871779132396114,-0.5995538158345954,-0.4911764962168705,-0.5770861439451735,0.06910261347930395,2.2785724372975693,-0.6835327705386639,-0.8503484290917112,-0.8342856796508868,-0.39776028879842895,0.11417082331774511,-0.7239138912718422,-0.7408755182179512,-0.5312962546246156,-0.8383933098618566,-0.7954587831249255,-0.655448146826377,-0.3704333559369222,-0.6164043244248729,-0.9120038130352169,-0.37368962106778525,0.6559039942821664
SIDM00362,1.6238181498635536,-0.7672654301422527,-0.8131781592948321,-0.8207287428178165,-0.9333046752279144,-0.795123603831041,-0.6994323267644204,-0.6001999459367972,2.722487205526156,0.838121525444837,-0.583588021725042,0.930226012174163,-0.11002747972059286,0.6482456684044395,-0.27676040062797075,2.6192001289582216,1.101131042776623,0.3980382544127617,0.13322069535667613,0.06541108702861347,0.8266034051050367,-0.07704085091739168,-0.6502794754857818,2.3235093112212084,3.3039189514033676,1.237107379309813,0.9347209492725295,0.12461627856317335,-0.45746613387431945,1.0020465377609042,-0.8501201222225777,0.7931039762477968,-0.8377184290849606,-0.31934090725377706,-0.8300186177568665,-0.9107768727961786,1.9749188992482112,0.7464284321680935,3.103538324740758,0.8484835506262927,2.763181227537025,-0.5765569595752756,0.8931705930518723,0.4194915793587329,0.3898838712866637,-0.7815436871334713,0.7661579334192081,-0.789781248615647,-0.6509430584303894,-0.5412148300106724,-0.9411648910977614,-0.7027015976341943,-0.5982180098013258,0.055360998099738615,-0.8484223508787507,-0.12809257299743046,0.3433581926810591,-0.7796222616637283,-0.42722845111814234,-0.8868775788815402,-0.5611962453218974,-0.027914083324145043,-0.6822093538564855,-0.5244131264488412,-0.830049096139707,3.066560375865218,-0.7236292355294486,-0.799307587275539,0.02771903340697677,0.30847696902864175,2.3297687789330133,-0.6754264566782866,-0.8172793058234243,-0.8287561615653808,-0.8509254878298166,-0.4335384885192894,-0.5117827457346377,-0.6593869307386655,-0.8503485602687304,-0.7274965870477905,-0.6867742680427465
