,drug,cell_line,IC50,prediction
158,WIKI4,SIDM00113,6.579119,4.578168
159,I-BRD9,SIDM00813,3.422795,2.639112
160,ABT737,SIDM00258,-5.108391,0.7161372
161,Vinorelbine,SIDM00225,-2.383328,-2.339495
162,AMG-319,SIDM00379,4.979685,4.604348
163,Fulvestrant,SIDM00267,4.583618,3.5651739
164,Ibrutinib,SIDM01092,5.229471,4.2043285
165,Ipatasertib,SIDM01092,3.613649,2.8504956
166,Vinorelbine,SIDM00264,-2.3037685,-3.034888
167,WIKI4,SIDM00289,2.416236,3.0484726
168,PFI3,SIDM00900,4.862002,3.4905694
169,Luminespib,SIDM00118,-3.0236715,-1.0583436
170,Vorinostat,SIDM00181,2.2720260000000003,1.597221
171,WZ4003,SIDM00264,4.546281,3.5030038
172,5-Fluorouracil,SIDM00591,3.823311,3.0999799
173,Ruxolitinib,SIDM00900,2.9731615,3.5988617
174,Pictilisib,SIDM00371,1.693828,1.6982721
175,Navitoclax,SIDM00289,-1.6553765,-0.6946691
176,Wee1 Inhibitor,SIDM00813,1.4223185,1.8366268
177,Cediranib,SIDM00181,2.220855,1.9039631
178,ABT737,SIDM00104,3.896989,3.3144863
179,CZC24832,SIDM00145,4.170458,3.1153204
180,Pevonedistat,SIDM00889,-1.8718155,-0.89774036
181,P22077,SIDM00544,4.840384,3.454445
182,Vinorelbine,SIDM00145,-5.4786145,-3.3551807
183,XAV939,SIDM00293,4.4725015,3.3739855
184,Docetaxel,SIDM00145,-2.3174023333333333,-3.797817
185,Dabrafenib,SIDM00224,5.3984275,4.0305605
186,Pictilisib,SIDM01145,1.352923,1.3274156
187,AZD5363,SIDM01092,3.388956,2.3673148
188,Cediranib,SIDM00973,2.176639,1.805643
189,Irinotecan,SIDM00100,5.207679,4.1784997
190,MIM1,SIDM00371,4.433738,4.436162
191,P22077,SIDM01163,5.996046,5.117195
192,Olaparib,SIDM00289,2.9027456666666667,2.3914502
193,Sapitinib,SIDM00311,4.693457,2.6892984
194,AZD7762,SIDM00544,-2.5837826666666666,-1.3831866
195,Crizotinib,SIDM00224,3.035607,2.672806
196,PCI-34051,SIDM00267,5.784064,5.0846806
197,Gemcitabine,SIDM00293,-2.881949,-1.3690038
198,Cisplatin,SIDM00544,1.00041,1.6916028
199,Ipatasertib,SIDM00225,3.566873,4.227028
200,MK-2206,SIDM01163,3.2497415,2.7474263
201,ABT737,SIDM00973,2.867954,3.321901
202,AZ960,SIDM00813,0.420496,-0.1552426
203,AZD3759,SIDM00508,2.842428,4.1763163
204,Epirubicin,SIDM00813,-2.523759,-3.318005
205,GSK2578215A,SIDM00264,4.566104,4.57087
206,Dactolisib,SIDM01092,-2.78488,-2.2843966
207,AZD5582,SIDM00289,3.245715,-0.2738291
208,Talazoparib,SIDM01163,2.049918,2.9750414
209,Ulixertinib,SIDM01145,1.88962,3.7241843
210,Venetoclax,SIDM00145,0.012912,0.2672887
211,VE821,SIDM00371,6.173492,5.353767
212,Dactolisib,SIDM00258,-0.9384735,-2.436149
213,AZD3759,SIDM01220,2.980116,3.3189328
214,AT13148,SIDM00379,2.477814,3.0624876
215,GSK591,SIDM00293,3.437551,3.0858037
216,LY2109761,SIDM00810,5.12887,4.964303
217,Lapatinib,SIDM00289,3.0822255,2.6778738
218,NVP-ADW742,SIDM00264,4.075723,1.5026118
219,Sorafenib,SIDM00118,1.4481305,2.9656405
220,Rapamycin,SIDM00118,-1.889302,-1.0166975
221,Foretinib,SIDM00289,-0.8107375,1.5473412
222,OF-1,SIDM00379,3.152158,4.040785
223,Sepantronium bromide,SIDM00145,-5.0323725,-3.643416
224,SCH772984,SIDM00544,2.99146,2.5144382
225,Uprosertib,SIDM00225,1.989268,3.248137
226,BIBR-1532,SIDM00973,4.329371,5.3779273
227,LGK974,SIDM00371,3.5872545,3.6269453
228,Daporinad,SIDM00677,-2.1028555,0.10023144
229,Ibrutinib,SIDM00289,2.715233,2.765413
230,Erlotinib,SIDM00508,5.381008,4.5812836
231,MK-1775,SIDM00900,-1.399658,-1.3771099
232,Uprosertib,SIDM00145,2.096456,0.87682277
233,Gefitinib,SIDM01145,1.185534,2.03274
234,AMG-319,SIDM00100,5.157027,5.592895
235,Ibrutinib,SIDM00264,5.880548,4.425411
236,GDC0810,SIDM00289,4.528267,4.153202
237,Sepantronium bromide,SIDM00973,-4.879481999999999,-1.7261828
238,Cyclophosphamide,SIDM00813,5.280486,3.8965828
239,IWP-2,SIDM00267,3.471764,3.0761874
240,Gemcitabine,SIDM00591,-1.2169680000000005,-2.460183
241,Cyclophosphamide,SIDM01092,5.465152,3.7888036
242,LGK974,SIDM00591,3.6798495,3.3665583
243,SCH772984,SIDM00145,2.682002,2.3727627
244,Afatinib,SIDM00293,1.8654693333333328,1.881962
245,Tamoxifen,SIDM00225,4.485145,3.5094857
246,AMG-319,SIDM00225,3.709105,5.1106563
247,Paclitaxel,SIDM00900,-4.364758500000001,-4.27287
248,Dactinomycin,SIDM00224,-2.881856,1.4078242
249,Afuresertib,SIDM00973,2.20862,2.2958689
250,Niraparib,SIDM00889,4.084591,3.430565
251,EPZ004777,SIDM00973,5.717877,5.7454634
252,Trametinib,SIDM01206,1.0523135,0.6367751
253,PRT062607,SIDM00900,1.294328,2.5690553
254,GDC0810,SIDM00889,4.506215,4.4364104
255,Cisplatin,SIDM00293,3.567376,2.9445817
256,Cytarabine,SIDM01145,0.3360895,1.5361928
257,Dasatinib,SIDM00225,-0.839224,-0.43147895
258,Sapitinib,SIDM00813,1.559917,1.5838189
259,OSI-027,SIDM00371,1.8712615,2.926946
260,GSK591,SIDM00289,3.577232,1.1105604
261,Nutlin-3a (-),SIDM00225,5.2881535,4.211142
262,Alisertib,SIDM00104,2.99106,2.069539
263,SCH772984,SIDM00289,2.388715,2.4588258
264,Dactolisib,SIDM00813,-2.7761805,-2.8083372
265,AZD8186,SIDM00973,2.9066975,2.862942
266,Erlotinib,SIDM01145,2.7359025,3.6377914
267,Sepantronium bromide,SIDM00371,-3.759334,-1.68635
268,Cytarabine,SIDM00289,-3.0087885,-1.8085269
269,Wee1 Inhibitor,SIDM00973,1.591529,2.1962583
270,MK-2206,SIDM00224,3.04026,2.2132409
271,Afatinib,SIDM00086,2.866563,1.9127716
272,Wee1 Inhibitor,SIDM00104,2.8775815,2.7400925
273,Lapatinib,SIDM00264,2.4098445,3.3932688
274,Leflunomide,SIDM01163,5.434829,5.1105313
275,Lapatinib,SIDM00483,3.506974,2.8168414
276,IWP-2,SIDM01163,4.498173,2.9636843
277,GDC0810,SIDM00100,5.697805,5.926815
278,AZD5363,SIDM01206,3.730075,2.9044318
279,IWP-2,SIDM00289,2.352195,0.9323197
280,Sabutoclax,SIDM00267,2.746667,-0.2765688
281,Dactinomycin,SIDM00973,-4.887707,1.6464235
282,Alpelisib,SIDM01163,4.154002,4.221715
283,Ulixertinib,SIDM00225,2.5796415,4.132596
284,Olaparib,SIDM00145,1.993207333333333,2.2590196
285,I-BRD9,SIDM00224,3.866552,4.4626946
286,WZ4003,SIDM00677,3.224961,4.767419
287,Obatoclax Mesylate,SIDM00677,1.7965005,1.2989947
288,Nutlin-3a (-),SIDM00508,4.729609,4.934286
289,Irinotecan,SIDM00677,1.813011,3.8156853
290,Pictilisib,SIDM00973,1.810031,1.9263284
291,Afuresertib,SIDM00483,1.94509,2.8950646
292,Uprosertib,SIDM00544,4.271719,1.8786819
293,GSK343,SIDM00973,2.5541855,4.2810764
294,GSK2578215A,SIDM00371,6.5032,6.0981402
295,ML323,SIDM00293,4.287084,4.678729
296,ML323,SIDM00311,5.137557,5.328935
297,Sapitinib,SIDM00483,2.323182,1.2085521
298,BMS-754807,SIDM00118,-0.153337,2.2505329
299,Cisplatin,SIDM00973,1.756971,2.45319
300,UMI-77,SIDM00289,2.239468,1.5516722
301,Irinotecan,SIDM00145,0.035002,-0.17220896
302,SCH772984,SIDM00118,-2.043655,2.5007598
303,Tamoxifen,SIDM00483,3.6827795,3.8222282
304,BMS-536924,SIDM01206,2.814258333333333,1.5670248
305,Foretinib,SIDM00544,0.280898,1.2450718
306,I-BET-762,SIDM00293,1.8671505,2.9868534
307,GDC0810,SIDM00900,4.710442,4.452064
308,Olaparib,SIDM01145,3.254853333333333,4.058769
309,Camptothecin,SIDM00104,-0.147852,-1.7035834
310,Fulvestrant,SIDM00293,4.014380666666667,3.6010847
311,VX-11e,SIDM00258,4.339397,2.0330138
312,Dactinomycin,SIDM00289,-3.670792,-0.1334413
313,Lapatinib,SIDM00258,2.953944,3.3910809
314,Sapitinib,SIDM00118,5.678231,2.1925893
315,PD0325901,SIDM00267,0.4426885,0.2998589
316,Dactolisib,SIDM00145,-2.1882740000000003,-2.8841188
317,Savolitinib,SIDM00118,1.690327,3.2240007
318,BMS-345541,SIDM00379,1.841295,3.5781164
319,Ulixertinib,SIDM01206,2.096638,3.0483155
320,BMS-345541,SIDM00181,4.2551765,3.907698
321,Dasatinib,SIDM00289,1.4341865,-1.7646717
322,Pevonedistat,SIDM00118,0.173279,1.4434462
323,XAV939,SIDM00113,5.084814,4.438883
324,GSK2606414,SIDM00188,4.086699,4.499689
325,EPZ5676,SIDM00086,5.203853,5.9236107
326,AMG-319,SIDM00267,5.736259,5.0883417
327,Olaparib,SIDM00483,4.835545,4.250957
328,Trametinib,SIDM00889,-1.6079295,-0.19292301
329,Camptothecin,SIDM00225,-2.686087,-0.6757105
330,MIRA-1,SIDM00591,4.878254,5.58266
331,Vinorelbine,SIDM00677,-2.535271,-1.6844585
332,GSK2606414,SIDM00900,3.163751,3.0177598
333,PD173074,SIDM00289,1.607204,0.8058105
334,Gemcitabine,SIDM00118,-3.646883666666667,-1.1934425
335,LGK974,SIDM00311,3.988596,3.4821475
336,Wee1 Inhibitor,SIDM00225,1.592287,2.4839692
337,Wnt-C59,SIDM00889,1.9273955,2.196353
338,Uprosertib,SIDM00483,2.3054975,3.0890896
339,GSK1904529A,SIDM00371,3.0384235,3.98533
340,Trametinib,SIDM00900,0.5260835,0.036692526
341,Cisplatin,SIDM00483,4.212308,2.8176806
342,I-BRD9,SIDM00900,3.12196,2.9757974
343,AZD7762,SIDM00289,-1.958697666666667,-1.7985492
344,Trametinib,SIDM00371,-2.469657,-1.9211451
345,Sorafenib,SIDM01145,0.8958299999999999,2.5992439
346,Sapitinib,SIDM01206,4.578818,2.411527
347,AT13148,SIDM00181,1.881676,3.0170028
348,AZD5582,SIDM00483,4.0873995,2.6097014
349,ML323,SIDM01092,3.524765,4.2967196
350,Tamoxifen,SIDM00289,2.2428045,1.5843164
351,LY2109761,SIDM00100,6.055844,5.1749725
352,P22077,SIDM00289,3.246665,2.155389
353,MK-8776,SIDM00100,4.740014,4.060335
354,VE821,SIDM00100,6.141764,5.275589
355,Wnt-C59,SIDM00483,4.1857765,3.1523652
356,Ipatasertib,SIDM00289,2.596145,2.66374
357,AZD8186,SIDM00813,0.6238825,0.90971047
358,WZ4003,SIDM00483,5.778709,4.617959
359,MIM1,SIDM00483,5.4178315,4.3730755
360,IWP-2,SIDM00145,1.837082,0.80225307
361,MIRA-1,SIDM00113,5.520133,6.0936847
362,PLX-4720,SIDM00181,4.506039666666667,3.9277384
363,MK-8776,SIDM00293,3.594248,2.7619193
364,MIRA-1,SIDM00289,2.231396,2.4995193
365,I-BET-762,SIDM00100,3.9331175,3.962835
366,Dactinomycin,SIDM00810,-4.090301,1.735031
367,Olaparib,SIDM00225,3.625777,3.3148792
368,Rapamycin,SIDM00900,-4.913695,-2.8872921
369,Pevonedistat,SIDM00900,-1.1654885,-0.9423157
370,Cisplatin,SIDM00264,0.5379903333333333,0.9530746
371,Sepantronium bromide,SIDM00591,-4.8314605,-1.5000949
372,Niraparib,SIDM00267,5.887732,5.482291
373,ABT737,SIDM00900,-0.298712,0.76172733
374,Ibrutinib,SIDM00544,5.547116,3.4640338
375,Dabrafenib,SIDM00258,3.2967495,3.355222
376,Trametinib,SIDM00544,2.0832575,-0.14516118
377,EPZ5676,SIDM01092,4.412756,4.9822583
378,PFI3,SIDM00145,4.815175,2.3104355
379,Cytarabine,SIDM00813,0.7892285,-0.5642376
380,AGI-5198,SIDM00100,5.050804,5.123511
381,WZ4003,SIDM00544,2.643555,2.726024
382,Camptothecin,SIDM00371,-2.766598,-1.1447563
383,AZD4547,SIDM00224,2.792027,2.1888134
384,Trametinib,SIDM00224,1.9803105,0.16257139
385,Linsitinib,SIDM00900,3.5124085,3.0565114
386,Tamoxifen,SIDM00181,4.327254,3.7253108
387,MIRA-1,SIDM00225,5.902991,5.646085
388,Obatoclax Mesylate,SIDM01163,1.425109,0.80390936
389,BIBR-1532,SIDM00258,4.233057,5.01188
390,GDC0810,SIDM01145,4.402784,5.3740406
391,PFI3,SIDM00118,4.983726,4.8806157
392,Temozolomide,SIDM00225,6.278884,5.474324
393,OF-1,SIDM00118,4.351985,4.320485
394,GSK2578215A,SIDM01206,3.690551,4.7801533
395,Niraparib,SIDM00104,6.003658,4.886417
396,GSK2606414,SIDM00289,2.470129,1.9592264
397,ABT737,SIDM00224,4.98746,2.9421113
398,Alpelisib,SIDM01092,3.615461,2.2465117
399,Irinotecan,SIDM00973,1.465478,2.955699
400,Camptothecin,SIDM00483,2.436348,-0.441277
401,NVP-ADW742,SIDM00104,4.656937,3.3732915
402,EPZ004777,SIDM00258,4.07207,5.364807
403,Gefitinib,SIDM00379,3.081632,2.404648
404,Cediranib,SIDM00113,4.01423,2.5624754
405,Wee1 Inhibitor,SIDM00371,2.6497445,2.2582867
406,AZD8186,SIDM00100,3.214229,3.166179
407,AZD6738,SIDM00508,2.432515,3.5989656
408,Erlotinib,SIDM00258,3.327094,3.9011786
409,Pevonedistat,SIDM00483,3.495035,0.83985096
410,OTX015,SIDM00293,0.823821,3.4986587
411,XAV939,SIDM00104,3.8725445,4.2119884
412,Osimertinib,SIDM01206,0.963292,1.3594084
413,Sabutoclax,SIDM00104,0.622172,-1.2100557
414,LCL161,SIDM00371,4.9960265,4.7030396
415,ABT737,SIDM01145,1.335653,2.8067296
416,VE821,SIDM01163,6.722484,5.265375
417,Dactinomycin,SIDM00264,-3.7001505,0.80329484
418,Crizotinib,SIDM00900,2.014285,1.8437377
419,Gemcitabine,SIDM00104,-1.036291,-3.0950387
420,BMS-536924,SIDM00264,1.058801,0.8038582
421,Afatinib,SIDM00258,0.7744956666666667,1.7291449
422,EPZ004777,SIDM00100,5.567391,6.257287
423,AZ6102,SIDM00181,2.36497,2.8596153
424,Irinotecan,SIDM00258,2.343954,1.0397041
425,Sepantronium bromide,SIDM00267,0.1464855,-1.1559566
426,Oxaliplatin,SIDM00544,3.2031855,2.7992065
427,PFI3,SIDM01206,4.037219,3.6950233
428,Olaparib,SIDM00371,3.8445016666666665,4.0866766
429,MK-1775,SIDM00483,2.592403,0.4183827
430,NVP-ADW742,SIDM00145,2.943364,0.7091385
431,PLX-4720,SIDM00267,5.065882666666667,4.114567
432,MK-1775,SIDM00289,-0.733369,-1.654652
433,PFI3,SIDM00810,4.901872,4.944736
434,Vinorelbine,SIDM00224,-1.2141175,-2.0375538
435,Afatinib,SIDM00113,-0.6429233333333334,1.8192657
436,RVX-208,SIDM00145,4.798579,3.6500716
437,Ipatasertib,SIDM00371,5.542166,4.354354
438,Entospletinib,SIDM00100,4.396629,3.941268
439,P22077,SIDM00104,3.660305,4.558757
440,5-Fluorouracil,SIDM00181,4.7856315,2.7940316
441,Temozolomide,SIDM00483,7.3947495,5.0451636
442,Ruxolitinib,SIDM00293,4.3180665,4.4179697
443,Nilotinib,SIDM00225,4.195931,3.134764
444,WIKI4,SIDM00379,3.210508,4.278855
445,AZD3759,SIDM01163,4.523282,3.7788413
446,ABT737,SIDM00100,4.215556,3.8052912
447,Uprosertib,SIDM00104,5.1035635,3.1604567
448,Linsitinib,SIDM00118,1.4946775,3.3435845
449,Dabrafenib,SIDM00379,4.7466715,3.3821256
450,Daporinad,SIDM00889,-5.405651,-2.5805256
451,AT13148,SIDM00483,4.809573,3.8291638
452,AZD8186,SIDM00225,2.3943205,2.4526913
453,Navitoclax,SIDM00379,2.7610635,2.5277936
454,Venetoclax,SIDM00225,2.943656,3.5296547
455,GDC0810,SIDM00813,5.148802,4.3946795
456,Osimertinib,SIDM00145,1.478194,0.707809
457,Luminespib,SIDM00264,-4.219579,-3.334667
458,Sorafenib,SIDM00145,2.217458,1.0010537
459,Camptothecin,SIDM00813,-4.807258,-3.1046717
460,MK-2206,SIDM00379,1.2411925,2.5190642
461,MIRA-1,SIDM00379,6.288379,5.519923
462,OTX015,SIDM00810,3.775121,3.164804
463,Alisertib,SIDM00113,3.166137,2.3894475
464,AT13148,SIDM00267,3.054348,3.9975808
465,Foretinib,SIDM00113,1.9326135,2.88055
466,Ipatasertib,SIDM00145,2.181733,2.4719546
467,AMG-319,SIDM00900,0.998547,3.1777155
468,BMS-536924,SIDM00104,2.82357,1.5656806
469,Cediranib,SIDM00225,1.660981,1.5143207
470,Afatinib,SIDM01145,2.505050666666667,1.2818295
471,Venetoclax,SIDM00224,3.332678,3.3067477
472,Entinostat,SIDM00900,-0.116474,1.2484518
473,AZ6102,SIDM00483,5.748973,2.8104599
474,AT13148,SIDM00225,1.907731,3.4399848
475,Oxaliplatin,SIDM00311,5.4427635,4.789488
476,GSK343,SIDM01092,3.129933,2.8550925
477,AZ960,SIDM00379,1.724821,0.8179004
478,Sabutoclax,SIDM00188,0.407419,-0.52429986
479,Crizotinib,SIDM00311,1.713051,3.0385544
480,Linsitinib,SIDM00113,4.035794,3.9782805
481,P22077,SIDM00379,4.065483,4.7309427
482,Entinostat,SIDM00113,2.420426,2.985727
483,Crizotinib,SIDM00181,2.469239,3.0557535
484,BMS-536924,SIDM00289,0.3276226666666667,0.7187094
485,Cisplatin,SIDM00181,2.607483333333333,2.4941466
486,Erlotinib,SIDM00813,2.819131,2.8386366
487,LY2109761,SIDM00188,5.91625,5.3466134
488,Ibrutinib,SIDM00100,6.215431,5.5341287
489,SCH772984,SIDM00483,1.295683,2.7081578
490,VE821,SIDM00264,3.196475,3.9712083
491,OTX015,SIDM00483,2.081735,3.1563656
492,NVP-ADW742,SIDM00118,1.845804,2.7470977
493,Alisertib,SIDM00100,2.5213385,2.6424696
494,AT13148,SIDM00889,2.375821,2.818751
495,Temozolomide,SIDM00900,4.8826855,4.0642
496,Alpelisib,SIDM00810,4.274718,4.0243044
497,PRT062607,SIDM00289,1.700768,2.3041186
498,AGI-6780,SIDM00113,4.1601605,3.1764245
499,Bortezomib,SIDM00181,-6.261438500000001,-3.432459
500,Cisplatin,SIDM00258,3.0956233333333336,1.6275233
501,ML323,SIDM00104,5.554947,5.273198
502,AT13148,SIDM01220,2.964923,3.012615
503,Paclitaxel,SIDM00181,-3.9068225,-2.7724798
504,MK-1775,SIDM00181,1.016126,0.14604074
505,LGK974,SIDM00900,3.3589695,2.832266
506,PRT062607,SIDM00104,4.927142,3.4720433
507,LCL161,SIDM00973,4.289452,4.172625
508,PLX-4720,SIDM00104,4.420500333333333,3.531451
