,ZAP70,TNFSF10,ITGAL,PPP3CC,PPP3R1,FCER1G,SH2D1B,HLA-G,BRAF,VAV1,SHC4,PRF1,NRAS,CHP2,ITGB2,GZMB,NFAT5,RAET1E,ULBP3,FCGR3A,CSF2,PIK3R5,NCR1,HCST,NCR2,NFATC4,NFATC3,KRAS,SHC3,CD247,RAET1L,HLA-E,PAK1,LCP2,PLCG1,PLCG2,PTK2B,NFATC2,NFATC1,LCK,SOS2,PTPN11,RAF1,PRKCB,KLRD1,SHC1,KLRC1,PRKCA,TNF,ICAM2,IFNA5,IFNA4,IFNA2,ICAM1,RAET1G,HLA-C,HLA-B,PTPN6,PRKCG,HLA-A,SH3BP2,BID,MAP2K2,RAC3,KIR3DL1,MAP2K1,CASP3,IFNA21,IFNA6,IFNA7,IFNA8,TYROBP,IFNA10,IFNA14,GRB2,IFNA16,MAPK3,RAC1,SOS1,MAPK1,HRAS,CD48,IFNGR2,ULBP1,ULBP2,TNFRSF10A,IFNG,IFNGR1,TNFRSF10D,SYK,IFNB1,MICB,ARAF,TNFRSF10B,IFNAR1,TNFRSF10C,PIK3R3,NCR3,CD244,PPP3CB,PPP3CA,PIK3CA,PIK3CB,FAS,PIK3CD,SHC2,FASLG,FYN,PIK3CG,VAV3,PIK3R1,PIK3R2,CHP1
SIDM00549,0.8694058995567852,-0.858300366705584,-0.7699035314750562,1.7758254845528734,0.8242885126896242,-0.7846424334977706,-0.755989623601035,-0.7710258595287347,-0.19051353830487905,0.8299408289085393,-0.9097053951631537,-0.48797882223926964,1.129168369562547,-0.8418092179159334,0.8009656699849085,-0.640295969477882,0.5806363673656277,-0.9525997482285624,-0.9746364900418288,-0.9612097634922433,-0.6405687669020845,-0.408768136349565,-0.686378698879364,-0.35042898119043553,-0.874920264701117,-0.6134409346407101,1.3291328275266407,1.7015798678401508,-0.7398828744369382,-0.7367235611739953,-0.8215388596498858,1.6995160838088101,1.5951939557431263,1.6149933618157575,-0.08066589597071681,1.1862569233001314,0.9561326974753463,-0.6404515848568069,0.08916985822796912,1.7199712928377433,0.21861609818529362,-0.44175196516622206,1.0788643389237427,-0.7317540374325514,-0.8760465577616842,0.4541641050297902,-0.7898693700415911,-0.39852153806330753,0.3385357505465338,1.5856008893263083,-0.9496995223517621,-0.7574202601309634,-0.9450223952007017,-0.24132019547247255,-0.48307361584128855,0.005371560172749473,2.947594259825988,1.1702971177611292,-0.6642489951695072,0.3294336712725643,-0.5418734569738501,1.823456213211342,1.0545264775861316,0.6014834297375304,-0.9381539000783019,1.5206421542175,1.2657783202918305,-0.8071241450052475,-0.9345085321751466,-0.9267316840183364,-0.6473794872381695,-0.618660874689781,-0.9905611476713516,-0.5136008239766165,1.8449610995634895,-0.8914198231878918,0.232767785054096,2.2338904782180173,0.7363380471009408,0.7819746410335382,1.0406337334714917,1.8452241868553334,1.0852065700460694,-0.7650096150908761,-1.0162574918564826,-0.5310998124296072,-0.8626899679890662,1.0855431332941703,-0.5759209359300111,0.9296804800343663,-0.7526653560767924,0.34862785568814336,0.16723449083238773,-0.19573200164517124,0.3076954843905364,-0.6550493658242605,-0.24962048720313607,-0.6798074110153147,-0.6994791150446308,1.1867808465016265,0.7055811897254805,1.320272509750748,-0.13778170388428068,-0.21607671134268078,0.08916985822796912,-0.7505612096339452,-0.7750026326546915,1.007187074341149,0.3148250035869147,0.10086707219187845,0.2432599305547697,-0.48198989773708173,1.3413781378612502
SIDM00292,-0.7487644704688429,-0.8464118192122357,-0.8698757971279243,1.1164476332965934,0.8002532467924761,-0.6743390304752636,-0.8504086418136271,-0.7051314536500514,-0.5579921378520032,-0.7664425159806252,-0.829530866158043,-0.8552916864076515,1.5953334527356577,-0.8030355588619009,-0.7960910102590745,-0.8834534304991258,0.7690372549181491,-0.8887170172013648,-0.8691909213024598,-0.9958063466249746,-0.8786623135570257,-0.7438106158411865,-0.8212140109659469,-0.4552388604778345,-1.0835621762460501,-0.742624868976442,0.9767167082019764,0.05149722400019705,-0.40357257717661754,-0.7631967667972931,-1.0194712175951508,1.0436245730373175,0.706457459403841,-0.9629647220876485,0.3785294172969285,-0.4867428462166793,-0.601643224532337,-0.7091092919189375,-0.8880367739735109,-0.9200119867262043,0.22926554924511977,-0.5467582443061826,0.613823267719946,-0.4344005609218232,-0.9043137033061951,0.4106279004836494,-0.9939628225892022,-0.38231215261285845,-0.783544572950391,-0.6741705672032875,-1.037839281458697,-0.7754154109245331,-0.9931835409077405,-0.8441941471481428,-0.6354302325789012,0.40382504668554253,3.3701119648944107,-0.19468766334628643,-0.7872725270695886,0.6795728144665546,-0.4065134676912883,0.48042170101943904,0.9367488097321788,2.2204966436229503,-0.9880685564187004,1.7060956894158972,1.470736321845677,-0.8343452670005771,-0.9232725196802214,-1.0257537185629488,-0.7624950418614042,-0.7572046868715211,-1.0553755574097559,-0.6375123743450359,1.5311746765120675,-0.9901644126234653,0.44231475732677505,2.38630579583804,0.7987058691898715,-0.011646523079343666,1.9908286136385258,-0.8667600713740476,1.720792059798501,-0.5492608146426682,0.8675080844782881,-0.4172740814634636,-0.9980117368721669,1.5358828404106748,-0.5989494940220147,0.5647344829915324,-0.8922515117102527,-0.669500799595119,-0.1887954324334292,-0.5674732188582077,0.5680662750026818,-0.7615029502177012,-0.11648945217440111,-0.853928664730041,-0.909763144037855,0.5902753681139751,1.5213296056462315,0.6384971137629311,-0.24657692512942295,-0.8911627954588974,-0.6376223552646125,1.0586096317488922,-0.8564575562723209,2.125192977896258,-0.915066047172562,0.2343310499859216,-0.15085693837049677,-0.4842926432281315,1.3804342599003847
SIDM00623,0.14579761314470907,0.6235097883009011,0.3537879398917744,1.9936309854171368,0.8884039066728371,-0.6426065319364769,-0.8297418460093158,-0.6341452166298098,0.005290936938834882,1.5005109831414174,-0.8473065367472262,0.5486217410954951,1.5789773674825598,-0.806742944805509,1.292174698544292,-0.7539144127553563,0.8515393065030902,-0.9111728547107014,-0.853557939423829,-0.8865356510743078,2.566574764573726,1.0731962481626682,-0.8280669668419183,1.8518569206002773,-0.8919124538871408,-0.8032944313821965,0.9295454295833667,0.4960789511627426,-0.8450953192918212,1.8784069527317335,-0.9379263197458819,2.5908994245670454,0.10853186558801632,2.076768586753921,0.4187401664132805,0.12355146136724801,0.2238067547332904,-0.49644598153427016,-0.8892046137220165,1.1890339028672485,-0.026222604001439904,-0.44704640153453823,0.6717780231593633,-0.17772710890972512,-0.87644433700083,1.0975232216390138,-0.9192602016412454,-0.5088841533849169,0.6420437590580512,0.04466711163906023,-1.005483076706196,-0.8807553173941993,-0.9634467311725017,1.2982801237270267,-0.5810906408901508,1.1412381133106662,3.4272917886239735,2.2704680091650795,-0.7496496740509768,0.8059245308748344,0.5380067701165312,1.5363320964229836,1.4666733424733587,0.7734091408921461,-0.9047067003559182,1.7345539942779722,1.1438824300131585,-0.8742950761997978,-0.9597770137132247,-0.8876207600016689,-0.726553612180641,-0.6231718127135522,-0.9815590432161987,-0.47190479461037466,2.4266610109348186,-0.9855141353442955,0.7823634761766681,1.9657339038762771,0.9743674019197673,0.43798161741017766,0.7925433770021671,1.7688175581911516,1.1416713588420135,-0.4987642975078837,0.4760660708407771,-0.2999859071943264,0.44484093474753894,1.1764986537583622,-0.548218505884353,-0.6970058110470925,-0.7371447091318789,-0.20428895126318303,0.33848378761708214,0.7414601204189424,0.5087988496316164,-0.7749302605027221,-0.3833720413025288,-0.7846234553460706,-0.8787173655538263,1.4472684987826157,1.0364265343728174,0.44211383784769986,-0.30597144253973013,0.6812672106723664,0.20454079394184796,-0.7220724081903976,-0.7790503842026216,1.2447845919109044,-0.8200513734128513,-0.7646512437290074,1.1278555977254805,-0.3960373201682722,1.1380523770348163
SIDM00638,-0.5964075004352298,0.2711686088467302,-0.8520474089009625,0.21405989164282146,0.7092078784758525,-0.8277555022676083,-0.8556888931843019,-0.78550397445126,0.13733300164831733,-0.7268905363395899,-0.8949970073795236,-0.6944711845118454,1.5513989688543222,0.12248247600287238,-0.7919320920592509,-0.7580807060082106,0.6427306079857987,1.1297924543473725,-0.7343203654248778,-0.9858562890110588,-0.694802400271138,-0.767184505532819,-0.7502070291158505,-0.4238603828610203,-0.978934866638523,-0.7730592075476972,0.9767559650571589,0.6706644943083143,-0.9579847654059881,-0.7813472464334197,-0.753027395040487,0.667860039333144,0.3733688685691604,-0.9839265932421164,-0.09529156534752115,-0.5727688063003639,-0.5010393465670451,-0.6760573611509644,-0.8302717554619202,-0.8897789101387787,-0.20720288862845995,-0.4263429570653654,0.6551407673934763,-0.7037520414228903,-0.86588514033521,0.9672492548546651,0.9093917233836627,-0.627213004586835,-0.8047631318679349,-0.8041849735626869,-1.0431384698171717,-0.8396181726891783,-0.963826105961421,-0.8145927937907083,2.761214252698171,-0.38206693821187127,1.0856719827015753,0.42293523920169857,-0.6749880653957683,-0.13589368560567974,-0.6631359633521792,1.480662195890505,0.8028746038460893,0.5051074839717216,-0.92491083293925,2.1655214911933305,0.6928260586976432,-0.8810776480010579,-0.8988712876303203,-0.913411369303522,-0.7474739337622828,-0.8182834442586037,-0.9865366133160455,-0.5665804536117856,1.673646936183461,-0.9715399648796245,0.18247508982073815,1.9753783530562032,0.78686585637851,0.9259140255380771,1.2730236439623672,-0.8169479279093442,0.2425662084209792,-0.6489112628170206,0.14140782904359947,0.3100561762345753,-0.9749228050853819,1.4698423107781071,-0.4757767184252116,0.3933349858267861,-0.7518772764061294,-0.3677251858238837,0.09696495782150755,0.19628598217225152,0.49495681176069106,-0.6113786105781629,0.18490004715256575,-0.6445461134779682,-0.8796520866253541,0.9141785687067597,0.8683395453270977,0.5302383905804797,0.5167996692304009,1.1203278289796694,-0.6282320633594224,-0.6885946558698914,-0.7594761617072145,0.6523577922302015,-0.859920551206787,0.31080596697438184,-0.5712217918413564,-0.522820227125133,2.051773225827272
SIDM00527,-0.6635201372877263,-0.8895460779693005,-0.8319226048666264,1.3993082935505774,0.4154333928257237,-0.7252024820289232,-0.8775754915375841,-0.7894629496000569,-0.2389668698332957,-0.7148125167274235,-0.7830266168337467,-0.7751107843905108,1.1633925063836366,-0.7998143644941711,-0.8803165518153748,-0.8801384968032067,0.6187235002468169,-0.8982203635102056,-0.6976565667142206,-1.0279966574454913,-0.3450608112301469,-0.7261185406676837,-0.7722397591591731,-0.5179464560512617,-0.9161693093890046,-0.5106625483662404,0.1967326176415313,0.4998969860279191,-0.19437078852626086,-0.7726746873202591,-0.9451944180051983,1.3425089022181915,1.499321559933208,-0.8526472416129244,0.8773864873388703,0.11025324735474722,-0.6430639229923185,-0.6414704971334463,-0.7998143644941711,-0.8962142503466455,-0.020357100366637196,-0.48962144205532,0.5992743890919742,-0.8532314493827655,-0.9122621690834403,1.4238036776258631,-0.769276574136202,-0.39409202057116327,-0.7909900900278534,-0.7818705407344588,-0.947538286056499,-0.8333125902002317,-0.9808231971321557,0.9929285771911777,-0.46963159352447925,1.7353262560417997,2.841221281496355,-0.5514921456048165,-0.6410726617528977,0.3631615212436976,-0.006326795186161046,1.9028749054538,1.3463096573320759,1.5484094575734553,-0.9305470585513519,1.6380648837668303,0.9009755135677775,-0.9215810308763226,-0.9130505874758639,-0.9888125486268797,-0.7451820586501331,-0.7797811408955796,-0.9861266808694836,-0.7502394203397508,1.477618895172878,-0.9492658705054224,0.3222163079127865,2.6178929031542535,0.6354679117251907,0.505479272291809,1.146060113069614,-0.813182138619428,1.6108856905435356,-0.7705678295541217,-0.523814132430502,-0.5107937690373532,-0.9607091454863683,1.3412278419245127,-0.5980036940574107,-0.7434061761879126,-0.8025623583378454,-0.7870624174880295,-0.20771171447819178,1.1891084851202227,0.9312397371908078,-0.6531941583513122,-0.5159133771122212,-0.6817567616467581,-0.8501818916447024,1.417131749529206,0.8814264570182357,0.7107469547530728,0.0016340764228345657,1.5606441900785821,-0.3620060794039053,0.8063350947902108,-0.7817668109691526,1.1153650269973936,-0.8472060249727751,-0.76115111458364,-0.16010607044808842,-0.25500684364479836,1.342273717137668
SIDM00976,-0.670560806266479,0.13228338844422272,-0.8571454182881638,1.2201668836527382,0.3860389131933626,-0.7775273877267794,-0.8379496045294488,-0.725678019445971,-0.2055535922435058,-0.7642171600621281,0.2607672059695443,-0.7863731017272022,1.649672931246561,-0.8440724311174885,-0.7935871519260694,-0.8565525554123247,0.9785246550613657,-0.8405431980329824,-0.9353849881887123,-1.015036749117012,-0.5316637474000093,-0.736793698257556,-0.7817443571966243,-0.5319475625966527,-0.9219555034696042,-0.606499961444435,0.46471404776889175,0.592401683209206,-0.8966815166531857,-0.8207740835138801,-1.0210070061788223,1.6941904062027198,0.5023760729979808,-0.9815316202105724,-0.30152793867939576,-0.5641173460993872,-0.6639191411163217,-0.8381454144458945,-0.8117447854686948,-0.9237696916094676,0.1418450655104612,-0.48141332622825717,0.35606067147683423,-0.8133225053481983,-0.8812385864873963,1.967412421194358,-0.8694537665604964,0.09972928422606163,-0.6520870604514264,-0.67957653695097,-0.9935088776111292,-0.7378730397301314,-1.016208804440723,0.9066089134429913,-0.16129954870979032,2.2658309653807978,2.984876693864402,-0.5569705162282635,-0.7163262820057499,0.8160079483256906,-0.10127071080289472,1.4942323209613821,1.1928096150787189,1.246857748745996,-0.8398931917627905,1.5715426905628138,1.1295824381211066,-0.8579862591590999,-0.9206778838802364,-0.9258782553225852,-0.758035306160746,-0.6495403553684738,-1.0016473438355056,-0.592658077135589,1.4351075490431744,-0.9637986781868284,0.27667755568106206,2.5201487659030857,0.7852861765380273,0.6122684569414987,0.8111851263124983,-0.8912456327944468,1.9026647615932497,-0.7998379306364962,-0.08410120832537658,1.2949886182010701,-0.8971180276228665,1.6099535006174115,-0.49900365200226415,-0.7440811346283123,-0.8055218981949603,0.2523629168094176,0.042308444869758474,0.3218734410899412,0.882779734555016,-0.3910135358593417,-0.6472659937718621,-0.7109834095360443,-0.9222283736073202,1.1845825186999221,0.9620795106688376,1.1124624573533572,0.13158132076134027,0.5613416129810506,-0.5097438637785281,-0.6751336674387335,-0.8373856625507894,1.0665649869506517,-0.8337291283578169,-0.7217014943599748,-0.07097789282701854,-0.5316005230199855,1.2567149369605748
SIDM00316,-0.6444614980014314,-0.6786727294524216,-0.8328132704279747,1.2146593073689402,0.34800198561048656,-0.7869323550580087,-0.888200470656807,-0.7543039653598789,-0.17973710816619048,-0.624877292453877,-0.7190331758921257,-0.7963781114873749,1.5712040461435595,-0.8375081280568084,-0.8431738560301537,-0.8469603482391781,0.894893328017923,-0.8332392662781304,-0.7536599278324623,-1.0331911209553646,-0.545930798391984,-0.7665298574030405,-0.7625473327564626,-0.45082853549503465,-0.8982201721144965,-0.3991963555589882,0.5952858880183406,0.3530359783963752,-0.8961991348813431,-0.8583876585658653,-0.8950873579155456,1.3294101661329671,0.6838411245076744,-0.799712343399107,-0.17646583854458028,-0.48693560916518686,-0.7467766219272599,-0.5526964254881733,-0.7852089484681335,-0.8936143983393087,0.07455081515993217,-0.47342186157801414,1.117752986413945,-0.7356735191946856,-0.8412680120459268,1.7227372362307998,-0.9508642832788773,0.09410565667704199,-0.8291622810610811,-0.7489764726166095,-0.8544877404772225,-0.7030653855757907,-1.0115055731604006,-0.5077742414426362,0.015766272269910418,-0.1807778869934908,2.967126921637268,-0.5780928809348115,-0.6516921705615133,0.3353274392588975,-0.25376404560438937,1.521560110198223,1.2046594129309516,0.9151705919663842,-0.7566003175968316,1.6834200368446388,1.4017808667098475,-0.7824944806022743,-0.9110452712250865,-0.882340822528844,-0.6870300243296475,-0.7118622439714085,-1.027048232219737,-0.7852089484681335,1.663357080080074,-0.826177472847312,0.4661422621574193,2.6051976337240523,0.4490794978710716,0.7788891255073044,0.5533191135296522,-0.8244164098521878,1.8421934788930698,-0.5295967816339349,-0.4404168295232427,-0.6195591931813804,-0.8756202038028822,1.2853549429063293,-0.7145246475271769,-0.748347911536055,-0.7029485835975702,-0.7821383464294387,-0.06237510417723125,0.10858627656279643,0.7687622645897986,-0.5815269770865454,-0.25386975318674726,-0.6636812055831682,-0.9603862835695269,1.3231295032816082,1.1244995711139352,0.6028602166006068,0.22060671903825094,0.4827692947197918,-0.4694291428476385,-0.562755067315228,-0.7591907531850274,1.4920085017109848,-0.8066572417645654,-0.7435204462270563,0.18764844521312368,-0.5243610899008924,1.2656714571066756
SIDM00326,-0.6487635836544758,1.3205743696625303,-0.8810401785453055,0.021632637998397077,0.5751398609670585,-0.7586646065974028,-0.8974990943196209,-0.7297299132111446,0.012323497534462815,-0.11209947566562702,-0.8958772179616816,-0.734666431122917,1.1067161692969334,-0.8274404722505297,-0.8895844699421324,-0.8016745550331908,0.9133587445764829,-0.8737678852845591,-0.7283784453823458,-0.9967943915301417,-0.5576170630910695,-0.7210632933533825,-0.7102658280530199,-0.17480002908500059,-0.9334198462819296,-0.6769615888324316,1.1277649079140815,0.4647827407179723,-0.6720088416634635,-0.8133986479333908,-0.7917880530266799,1.511067074695395,1.0867614059335422,-0.985083083981647,0.0015387666661462777,0.5764256255695925,-0.57788905023977,-0.7052383498650165,-0.7853958492571443,-0.9097008894872707,-0.18115778371433208,-0.5230232886171822,0.8254367782109024,-0.70007459605209,-0.9023831638529933,1.3108285321995234,-0.9447626930746507,0.1073662039205865,-0.7144964475502168,-0.6993607050723387,-0.9840654150634788,-0.7266906325319912,-1.0186595389720443,0.13493216038341527,0.717643528939438,0.11365647392005626,3.116849283641483,0.406639636982177,-0.6764268002447236,0.21625088983911478,-0.5482789516698348,1.439882984874906,1.5841031760758948,0.9333048637549523,-0.8873147867320805,1.8770430806085567,0.5951072341676379,-0.8753478777794255,-0.8517336089945841,-0.9089793657500548,-0.7528198689670037,-0.7537867470629176,-1.0522737112418912,-0.5839432263876586,1.7188133379281172,-0.8612397046772706,0.12396692713668121,2.522822141447303,0.7579262116167161,1.041065527071637,1.4141422463991635,-0.8779451528007459,1.1880277562892547,-0.6130607348392586,0.6552393075237521,-0.36501418397382107,-0.9312260142198717,1.4376693571640908,-0.26957636718427286,-0.6362564707832472,-0.9093697202833209,-0.21926074323613098,-0.06632069971156618,-0.34419633873155614,0.8058367895779478,-0.7304934075823835,-0.5537223817116395,-0.6853694820825921,-0.9122023139846267,1.313519361801519,0.773610544744454,1.185868904274696,0.5047812792026403,-0.8917633229702565,-0.5535185873643532,-0.7232238244583981,-0.8604730368724072,0.43029817366174866,-0.8299918122053249,-0.09074255033930903,-0.21945917859644207,-0.3320083345405911,1.71963278184943
SIDM01093,-0.7102985058455707,0.7456622268425569,-0.7980881561291369,0.837261019915633,0.5254195953249158,-0.6626207919805202,-0.8589088466745183,-0.7242753434570984,-0.05067002295945962,-0.6496190086206916,-0.9011535395602102,-0.8537874899251024,1.5845997945431642,-0.823683577920976,-0.6601475151093487,-0.8430160983290508,1.628890125252498,-0.5814190765357413,-0.788947022837597,-1.0648312116049652,-0.6462608821182919,-0.7792825749464217,-0.7628210178510023,-0.41589800456103215,-0.9457883752143305,-0.8200220244641924,1.6385761838473267,0.45577622691952335,-0.8639872449956828,-0.7169557574224097,-0.8646255408328521,1.1195766319258296,0.7744582398020569,-0.9565068954009207,0.1676876606801204,0.12574537406004246,-0.41981550155276265,-0.5695759988728977,-0.852113277140446,-0.9112832109669515,-0.18601710416601894,-0.4774362996868322,0.8140456575664213,-0.717920527492159,-0.8272206099540298,1.368099578705541,-0.8727743609631504,-0.5864361505796267,-0.7666483041410693,-0.7159557387931025,-0.9505031917136995,-0.7576498793344021,-0.9453462057166777,0.7522811018573313,0.6807955448412796,0.015483697713388854,2.884490245793447,-0.2532847972715528,-0.7125456845712705,0.5630407174478601,-0.5656414672914858,0.9913001074826514,1.0544291635015848,0.310956968030566,-0.8747077837226009,1.9431617853497982,1.0889815798174134,-0.8075565577347924,-0.9649866521725171,-0.8976109137651554,-0.794044141989854,-0.7913341851287291,-1.0416201143589259,-0.5794583298212208,1.8941051651193723,-0.8462125451231954,0.009041848105836194,2.3182537037790465,0.5361719629290652,0.873695986992817,1.0297247545552024,-0.7956439237736355,1.5353346714338711,-0.5912413953539545,1.447656883197162,0.0856559326490349,-0.8974013083588045,1.630728717590437,-0.3436061966530768,-0.6700193897840648,-0.8007433553257415,-0.1282152833872157,0.09963745789456172,0.3198256262265385,0.8818219284484328,-0.7603908116567875,-0.5258400528333234,-0.6483744195978595,-0.8855632817670499,1.0612984683956292,1.01729758623653,0.9141466744771077,0.6123179564791771,0.4907018654101847,-0.6638947876046497,-0.6589026591896039,-0.7813771882278321,-0.5386989706244542,-0.8589165248767845,-0.010538014854206247,-0.5935399463867516,-0.3826828825341571,1.7393376064427346
SIDM01098,-0.5897173535460536,-0.8365103029837174,-0.840732806570866,0.6828565303875537,0.4249170997016371,-0.5963762191422175,-0.8749973901506796,-0.792724025650405,-0.300987804180994,-0.64459474751999,-0.8505126356472615,-0.796419837636023,1.3891466676033168,-0.8902594818096479,-0.8124756364933248,-0.9028083925675374,0.45787305605546874,-0.9396887527125146,-0.9218519331057198,-1.0951816844971631,-0.6678776832568158,-0.7000230367169441,-0.7657859896765921,-0.440289350911865,-0.8630061151379058,-0.6356793044933843,0.7749718012424457,0.4361121852115703,0.43798967238626674,-0.7221522153418841,-1.04181279881338,0.9034304686407998,0.9062855400160725,-0.6431740234496132,-0.1898541521979243,-0.5441238606447755,-0.6594710307867245,-0.7224949607310756,-0.8263625889879984,-0.7947738629044548,-0.035156462777472676,-0.5065982237397807,0.8085957478687608,-0.690795084900545,-0.8675798989389641,1.669534700399682,-1.0991933912964569,-0.08696450614510033,-0.7008677482726914,-0.6647803891998646,-0.9628026547124764,-0.74761670717361,-1.0956788859829505,-0.5101765426464899,-0.5940013341204665,1.4995013115263216,1.2495913402200403,-0.45935915439723785,-0.6712372101579277,0.254138257728992,-0.4216851289405775,1.8901684746876548,0.9829810687253467,2.3776160534295525,-0.605453575633428,1.3522002296757216,1.2787693158906261,-0.9066202499115216,-0.8799073630174606,-0.940422201418644,-0.7246058705864314,-0.55323163821806,-1.0900303241246192,-0.8126669015826246,1.9753057323292675,-0.9067644889005,0.31619423431814414,2.562871291474571,0.7187555407331322,0.15425779103500303,1.1645227521707184,-0.8905823086670179,1.7766475082223878,-0.7401539222812202,-0.9755324113107915,-0.4709351507460856,-0.8418030700438356,1.1969141169668445,-0.5305415392472939,-0.7407692011372765,-0.7947547462507109,-0.6808135184035076,-0.1184554985209244,0.2674875142994945,0.166078523230633,-0.7592467594602358,-0.15823530464662555,-0.5956500216209246,-0.8950525623761243,1.075480196530174,1.1598763426845629,0.31094360033403284,-0.038937096058917764,-0.3684390704331036,-0.6268625040936583,0.8075104516364197,-0.8045615647823877,0.9816573662880929,-0.9639310209210279,-0.7190046000067416,-0.33895121534668726,-0.3058618851442085,1.3329056479696935
SIDM00424,-0.1820071194454897,0.2054180716133278,-0.7761266977260043,1.9681938338631246,0.9972441404120052,-0.6628808424468666,-0.778756742500149,-0.7784321284312073,0.4095882993006769,1.0808388789347125,-0.8486358088552978,-0.7120639155215621,1.8766271622621657,-0.8272790623472437,0.27447721687738663,-0.6490741016400284,0.8169372806503444,-0.8042947064665027,-0.7436670068594793,-0.9964727898343887,-0.7431425888428445,-0.6915165207223022,-0.8511799409276731,1.584734588862305,-0.8672862838449247,-0.5707465073439099,1.5951825767714445,0.9215039453201721,-0.7684881572891457,-0.5335945339056073,-0.9147642249981078,1.0104242129500935,0.8175549975034223,-0.7151984068548389,-0.10046853381990706,2.91390185069729,-0.20344325709275085,-0.4857329676419826,0.036507685938727955,2.0912280356846216,0.24726489605417823,-0.44365954617144265,1.2196075938614053,-0.2170223057631914,-0.8608741450437883,0.6800101234566148,-0.9585524403085183,-0.4940364289356792,-0.7685173231177345,1.281687679542907,-0.9094094980542651,-0.6553203481294638,-0.9539614832648067,-0.20850153723279372,-0.7480023363670676,1.5425254665039587,2.92685569416003,0.05921238971330042,-0.6654980701865852,0.11261021253896385,-0.30953470692635954,1.4543059045841515,1.1552842183049115,0.32982454756697754,-0.878312573130521,1.7211087953173017,0.7287155936827696,-0.749685619142528,-0.9214001683519414,-0.8606663850024798,-0.6579490610915057,-0.6194291412353784,-0.9631265111326985,-0.7447279572047303,2.2296306117272855,-0.7204209409118099,0.2699574907437687,2.0032411929575784,0.6129958594743935,0.6825314102762445,0.9039971299962638,0.8963019902984634,1.5705601453414157,-0.33575844014142237,-0.8473733618850195,1.0754640268662854,-0.852267772567404,0.8214022639723019,-0.4352304577897605,1.35881340754095,-0.6645105433922717,0.1791487152711998,-0.23422091892337144,-0.08054494771432859,0.8340800026453579,-0.6850799630545787,-0.49794841132873147,-0.49022185515584804,-0.8185919849773579,1.273623684420889,1.162739541745469,1.3576923488352048,0.20269421987579414,-0.8138225810729868,0.04336748601603845,-0.5486760157468649,-0.7764664333783026,1.3552860477577806,0.09802582599231503,-0.6322094860489192,-0.08581799935063537,-0.4544825377019446,1.4409990269015247
SIDM00973,-0.6975066312708664,-0.8450863924345624,-0.8731066521329502,0.9282798595819929,0.542178183193694,-0.5480392215211743,-0.818711331032913,-0.76540963323772,0.15453647722022643,-0.7516684869299871,-0.6561957392427494,-0.869296433664563,1.993793374851343,-0.7495416053251085,-0.6213533112304805,-0.7818406411006652,1.0745794356278462,-0.9051747613066651,-0.7578210439998175,-0.9641355477413931,-0.34892271873272884,-0.7162974851844266,-0.7494999293589746,-0.4132023229252023,-0.8551563192732565,-0.6599011461518651,-0.1477732528540238,0.3921759342136722,-0.7537161735169623,-0.7426964429470693,-0.845787520118227,1.8014839220864722,1.014921679114931,-0.7453004998521223,0.11619205563726441,-0.2733727801757266,-0.5653455567824011,-0.48985720575202235,-0.4950244504757497,-0.8309211761942615,0.2839366207289505,-0.44507726917772167,0.7684005231707065,-0.7929733037579838,-0.905615153264508,1.7330920039840183,-0.9627742184054628,-0.6226547983753179,-0.7086165329656964,-0.8091644465436889,-0.8159844966648085,-0.7237070944974151,-0.9235653340011684,1.1363744809008434,-0.583666260359541,0.054230597675405605,2.95953176554618,-0.3920999067205405,-0.6665905288469768,0.29814461467148085,-0.3717220276487345,1.8786112702404567,1.245157490610311,0.25503278947864666,-0.7828271595634844,2.078336054909063,1.5795879656613991,-0.8390940686374532,-0.8752651437590617,-0.8841734227480229,-0.7351003167426446,-0.7056448105104923,-0.9725044918621023,-0.7621426081642638,1.795332409759969,-0.7690799080335512,0.26299035004266214,2.833290327063159,0.45983765154282163,0.4939504917971366,0.9478301662101801,-0.8056406277489366,1.7724367987399352,-0.7494142236051985,0.9916392597909531,-0.47685563114616003,-0.9637854083214528,1.6549637239147852,-0.6010148332905096,-0.7985522488705409,-0.7591306657124204,-0.41973899326200964,-0.217272784689384,1.2191684765641975,0.7114658883066427,-0.45863250898381364,-0.6500319664314771,-0.6701903391496596,-0.8844252930721712,1.1109359658211742,0.9133837781474589,1.0118574123062116,-0.21823842367906404,1.2646628891499319,-0.5085016954323357,0.7261826984538342,-0.7889946761457832,1.2902995482442445,-0.9210231414301523,-0.7064508975509844,-0.48627451792678283,-0.5132062477368098,1.0113559369617824
