,CASP9,SOS2,E2F1,CHUK,RAF1,IGF1,CREB3L4,MTOR,CREB3L1,PDGFD,NKX3-1,IGF1R,GSTP1,CREB3,CREBBP,LEF1,BAD,PDGFRB,ERBB2,MAP2K2,TGFA,BRAF,MAP2K1,FGFR2,PDPK1,IKBKB,MDM2,RB1,CREB1,AKT1,AKT2,FGFR1,AKT3,NRAS,GRB2,CREB5,MAPK3,TCF7,NFKB1,INSRR,NFKBIA,SOS1,TCF7L2,MAPK1,PIK3R5,IKBKG,HRAS,EP300,EGFR,RELA,PDGFC,GSK3B,KRAS,CDKN1B,EGF,CTNNB1,HSP90AA1,ARAF,AR,CREB3L3,HSP90B1,SRD5A2,CREB3L2,CCND1,PTEN,PIK3R3,BCL2,PDGFA,PDGFB,TCF7L1,FOXO1,PDGFRA,CDK2,HSP90AB1,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CCNE2,PIK3CD,KLK3,ATF4,PIK3CG,CCNE1,PIK3R1,PIK3R2
SIDM00302,0.14828808522088513,0.08562925296547262,0.06930643168294161,0.6523947577308514,0.8691748646254605,-0.7290114148440048,-0.12469699358530192,-0.09517060026656987,0.20593728268629963,-0.720963627729553,-0.41399483553977967,-0.18231460966220894,2.849122305160295,1.6678954160929438,0.46563853320669174,-0.800557231021412,1.1301849177563181,-0.6166737840895239,-0.44380897969240013,1.1744029230507615,-0.7683361272539162,-0.5311450567092008,1.857301569622983,-0.8495489212685524,0.8912959346954773,-0.12807705316240522,-0.15741565880786232,-0.20117048832215675,0.9353879379872598,-0.035321687491355724,-0.5518085934318944,1.2401165560050655,-0.3716912625499138,1.8565165136951503,1.6482962463514306,-0.43050899195646913,0.29834095690426776,-0.7177802407625052,2.113095339964652,-0.9113152614681717,2.056431567955639,0.5358358975814813,-0.5318009425005753,0.30552057982020114,-0.7059642761887356,-0.32451167387133323,1.2921534792740974,0.5853470849999574,-0.03346452425924536,0.04747669760101362,1.679164690335208,1.439647741921736,0.556220174142697,1.1518576940967542,-0.8215793292082294,1.7789752241375032,2.2750537472209005,0.1049949603214917,-0.6342642906695288,-0.8567997037865406,2.491144045170842,-0.7893361001255131,-0.49650330438327694,1.0203611094632985,1.6129912724449935,-0.6622226806284367,-0.7120186234238006,0.9620434268369236,-0.665627182656438,-0.5809395272037046,-0.6268679021102449,1.7893904889097205,0.6023788340733581,3.088571535902836,-0.7322184852088006,0.7791540536813125,-0.6272148925547212,0.6795287048209503,0.3348648061698399,0.49535617794313286,-0.5037614035981208,-0.8653018378081027,3.382730627977876,-0.7315362916648669,0.32880344996325866,-0.302488500812114,-0.4578689950175727
SIDM00549,0.41185372310599877,0.21861609818529362,0.7839895091677057,0.5622248489654107,1.0788643389237427,-0.6301882840020602,0.6862636558134572,0.11120150700353623,-0.7620406040133019,-0.957646614850102,-0.6313212340957008,-0.3298326400489608,3.240192105988263,0.9601953030458033,0.7614616838084014,2.3098159019920885,0.9835376177892988,-0.6618828287982264,-0.5396516961475551,1.0545264775861316,-0.6529610074646137,-0.19051353830487905,1.5206421542175,-0.8397166124948083,1.1540829556559047,0.13294556164407376,1.450805351797274,0.09182862866373523,0.9568414349539303,0.1366913382325795,-0.5101267194742084,-0.1343491606145919,-0.6414026571395611,1.129168369562547,1.8449610995634895,-0.7899318674454056,0.232767785054096,-0.6346882778382439,2.3466437204760022,-0.875614044397414,1.7578795706070638,0.7363380471009408,-0.4251911071370473,0.7819746410335382,-0.408768136349565,-0.5077247761889075,1.0406337334714917,0.7937911403538622,-0.8358004457235391,-0.031235058478291906,-0.5646459454672625,1.3590185584504806,1.7015798678401508,0.9989355461573921,-0.8700192251507082,1.435872499606553,1.9815017764173655,0.16723449083238773,-0.7937249081691082,-0.7461310750765353,1.9873186877448166,-0.701897096908315,-0.41443457274054124,-0.7147940073992718,1.7739598954039586,-0.24962048720313607,0.2944680457853702,-0.5854732201438579,-0.7229265286308848,-0.6396617623778994,0.10817884999414416,-0.4712207970334884,1.374367873574818,3.0173964344664683,-0.3453877731120834,1.960477382102711,0.9943736145751123,1.320272509750748,-0.13778170388428068,0.7727644445597712,0.08916985822796912,-0.8147167398605242,3.581888151691648,0.3148250035869147,0.6061879149006769,0.2432599305547697,-0.48198989773708173
SIDM00292,1.0801131520937222,0.22926554924511977,0.6453858949780696,0.7140390069066747,0.613823267719946,-0.7947365966455412,1.002310707768305,0.8032924610447812,-0.8123044380362938,-0.5361609900795167,-0.6564740689929591,-0.4178651286340901,0.2645052716971958,1.394257424740319,-0.02899275874566639,-0.6498915405549548,1.2448230149893367,-0.8647192136699036,-0.6684055214518491,0.9367488097321788,-0.8213090600432121,-0.5579921378520032,1.7060956894158972,-0.8684644808808887,0.8759275365898229,-0.13753998362531356,-0.3007916163855755,-0.536101841177096,0.8458165098955249,-0.08658699144109862,-0.6459773657077847,-0.418806380959902,-0.20668644863113433,1.5953334527356577,1.5311746765120675,-0.5091612340151863,0.44231475732677505,-0.625994204555665,1.1340283456270965,-0.9634899144084595,1.3989525441332253,0.7987058691898715,-0.8066854779058974,-0.011646523079343666,-0.7438106158411865,-0.7204301361762397,1.9908286136385258,0.16277650793605375,-0.8182213146245948,-0.11848347908039736,-0.3827163927710323,1.8127408947729613,0.05149722400019705,1.380266589963718,-0.9864090060660987,0.7972063221019916,1.818820180330223,-0.1887954324334292,-0.8694893878711348,-0.8651496893191769,2.259213051053788,-0.8266717164801147,-0.7219638347567987,-0.8579673113554923,1.028775732687749,-0.11648945217440111,-0.676656397806192,-0.18832962028664485,-0.7632768438411149,-0.7206956039917245,-0.31800632345253355,-0.3467482165150693,0.35931825294375697,2.9827015680051487,-0.914177968698935,0.6711694233179961,-0.029796993166891876,0.6384971137629311,-0.24657692512942295,1.584435184721481,-0.6376223552646125,-0.9259713415653243,3.3777271920478307,-0.915066047172562,1.4579843956563714,-0.15085693837049677,-0.4842926432281315
SIDM00623,0.577292266296169,-0.026222604001439904,0.04186137877633126,0.8868760519921826,0.6717780231593633,-0.7680452329428253,0.5224197741019028,0.14196194088630254,-0.796666104989671,-0.9361301810639315,-0.7168253785735061,-0.3544521108702371,3.334671588881471,1.1138375315424311,0.32966061396751417,-0.7654672095776565,0.9184133779050311,-0.7796255413936392,-0.6244249678960426,1.4666733424733587,-0.6962131966092652,0.005290936938834882,1.7345539942779722,-0.8254659724237072,1.174164678758257,0.4724827724354724,-0.06019359317931764,-0.07351727995107346,0.8213428748380279,-0.0050078218958011745,-0.4562191584659462,-0.49930991322432966,-0.6868369585275791,1.5789773674825598,2.4266610109348186,-0.8394949390054708,0.7823634761766681,0.6268791982653714,2.5946165680369844,-0.9279145683833936,3.4501121591172574,0.9743674019197673,-0.13379869484812715,0.43798161741017766,1.0731962481626682,-0.40015801375276433,0.7925433770021671,0.6880326266920276,-0.7302792344353484,-0.02695348492849391,0.8996627307911295,2.0160889596041986,0.4960789511627426,1.046902238605671,-0.8909062899532104,1.0505235877012034,1.5201245795348708,0.33848378761708214,-0.7700862592826755,-0.7718288974417788,2.0681365816558506,-0.7611234422989651,-0.583733089507027,-0.4749722880793026,0.7668486161931173,-0.3833720413025288,0.46575875907197734,1.633112736577398,-0.6748829276870493,-0.55873654950728,0.8183970551395879,-0.3939529997486784,0.7856311524682519,3.208658621406257,-0.6002110437202046,1.0808329484867734,-0.6751885974460753,0.44211383784769986,-0.30597144253973013,0.3194990145844799,0.20454079394184796,-0.8472026445341995,3.5911121058701148,-0.8200513734128513,0.6063457405550117,1.1278555977254805,-0.3960373201682722
SIDM00638,1.7642491651397287,-0.20720288862845995,0.43840877457911176,0.9559883852439588,0.6551407673934763,-0.7545604361644355,0.8502896102594955,0.4284110006464274,-0.7651717747991934,-0.9046944848228179,-0.6884461240084043,0.3387347218057741,3.2839667033046602,1.3868679782041873,0.6072807210204557,-0.8494820913072115,1.0747926632113731,-0.7442966638149313,-0.04774178592435458,0.8028746038460893,-0.5146162432139232,0.13733300164831733,2.1655214911933305,-0.15334743824939667,1.131109591135269,-0.0839078741165765,-0.25756006423829136,-0.05883303766688516,0.4181409524515261,-0.08673188795014529,-0.570774906735604,-0.5382804947667198,-0.831694600051652,1.5513989688543222,1.673646936183461,-0.8429157295744929,0.18247508982073815,-0.657358027899077,1.3722454702504168,-0.9185388351626079,1.3397793979280836,0.78686585637851,-0.25562522368593726,0.9259140255380771,-0.767184505532819,-0.46902699381940743,1.2730236439623672,0.20757147134909476,0.9763950755633536,-0.1806587135118376,-0.008840306087467812,1.5068700539540345,0.6706644943083143,1.6386505108159382,-0.9463185625578392,1.6090722535203885,2.4676689945331867,0.09696495782150755,-0.8219353452439098,-0.8272239021657808,2.2273192147474026,-0.7345908881448395,-0.7001126683714408,0.3970908589737913,1.9754079986764168,0.18490004715256575,-0.7392737665448961,0.09923083908961586,-0.6920591383868533,-0.4847485163166181,-0.4256824382372114,-0.497882732903857,1.4862171489416085,3.238871015400989,-0.6336160122283506,0.9147766837689539,0.06623814027633482,0.5302383905804797,0.5167996692304009,1.4997581170819965,-0.6282320633594224,-0.8611339173052112,3.064765524321458,-0.859920551206787,0.7920838053052529,-0.5712217918413564,-0.522820227125133
SIDM00527,-0.020981680047445612,-0.020357100366637196,0.013889929447372343,0.908957658797755,0.5992743890919742,-0.7633673600216448,0.5517778171884717,-0.15017877602275426,-0.5083922836901333,-0.7960967798672915,-0.6238476100887975,-0.19590618055235515,3.120994862012632,1.54296653769224,0.30403219311679697,0.18613099253555834,1.2004993661480532,-0.69249595450766,-0.45178389205820935,1.3463096573320759,-0.7290732981681126,-0.2389668698332957,1.6380648837668303,-0.8692393887941741,0.8492517460255207,0.06971321193181354,0.6567384262495903,-0.3514397917682475,0.6525387448542979,-0.2277475945911904,-0.6225102452620366,0.6952567829934827,-0.5217907892122146,1.1633925063836366,1.477618895172878,0.12424257062115845,0.3222163079127865,-0.368919661605726,1.5385708112910985,-0.9996974505261342,2.3640134840862417,0.6354679117251907,-0.61155556734058,0.505479272291809,-0.7261185406676837,-0.5266964956225286,1.146060113069614,0.5587680491366988,-0.2397842403128375,0.057706829888257545,1.3336963936908972,1.6120010076154154,0.4998969860279191,0.38408506030606265,-0.9153897143659921,1.59921908381221,1.628711944334428,-0.20771171447819178,-0.8136809550566065,-0.7822386591848964,2.0326644463521157,-0.729525117768227,-0.5453745990208215,1.7654180832199509,1.1790784833775378,-0.5159133771122212,-0.5853159960902704,-0.009495038971218065,-0.715799791365746,-0.7531378876921707,-0.2040507718352425,-0.4115914945965856,0.18354406131475032,2.708858389365012,-0.6598027011914668,0.7443625575935199,-0.6623432423423564,0.7107469547530728,0.0016340764228345657,0.16952590007985857,-0.3620060794039053,-0.8528567125619292,3.6531759497677005,-0.8472060249727751,0.4924722192016026,-0.16010607044808842,-0.25500684364479836
SIDM00976,0.1758105631080014,0.1418450655104612,-0.0027511452192317807,0.7476409139568831,0.35606067147683423,-0.7384348907841211,0.3867890579632679,0.10486046006397814,-0.675172805812308,-0.9152470923260979,-0.5018601610386662,-0.375797891634042,3.1413863128516724,1.1580689208165005,0.36821369481683086,-0.6411865678457811,0.93495604454767,-0.402429771266212,-0.5545539763658857,1.1928096150787189,-0.49512104157014725,-0.2055535922435058,1.5715426905628138,-0.681633545858158,1.0292925852173656,-0.07385551994449126,-0.3615632317874211,-0.6450809124842457,0.7428671679481238,0.164146894252489,-0.6495985071540442,-0.3024253111027992,-0.3677473118272014,1.649672931246561,1.4351075490431744,-0.5538211324371654,0.27667755568106206,-0.6136195500016121,1.253740465905781,-0.9475225754658828,1.6900824689665817,0.7852861765380273,-0.6338832194504194,0.6122684569414987,-0.736793698257556,-0.43508767681352556,0.8111851263124983,0.4937777122455534,-0.06722772010500154,-0.22110045709920792,1.2316428044084746,1.4989445503187886,0.592401683209206,1.1838955849937087,-0.9250905044252341,1.2454884038296201,2.588061743030072,0.042308444869758474,-0.6557304067464115,-0.7792218305653148,2.245515543965127,-0.7576198584153558,-0.41362405100795824,1.721193341684562,0.821663564636151,-0.6472659937718621,-0.7401371467663407,0.2532497860527506,-0.695675675453659,-0.44328479367377066,-0.6369893876285754,-0.19368834319031394,0.6801822540346347,3.2200195018131375,-0.7866819377276092,1.4328336184497041,-0.5675010467247892,1.1124624573533572,0.13158132076134027,0.8466780698471112,-0.5097438637785281,-0.8561490023518585,3.2342701787173436,-0.8337291283578169,0.08279270755673436,-0.07097789282701854,-0.5316005230199855
SIDM00316,0.18989369334585715,0.07455081515993217,0.0475072461838012,0.32151822826479887,1.117752986413945,-0.7847100828721595,0.22463551864740736,0.06766900689166802,-0.2761891188225076,-0.800051208534283,-0.4626546554685577,-0.5721262705285004,3.1112777612841667,1.954858131663125,0.5311519770708286,-0.5001519576090977,1.3189011607887275,-0.4850704111550434,-0.4612456214250951,1.2046594129309516,-0.7385811134901836,-0.17973710816619048,1.6834200368446388,-0.8160495606637207,1.0200171178686173,-0.1541155115061189,-0.5249837616675521,-0.23725675719614778,0.5215322946742549,0.04914254039676153,-0.5088061786101092,1.0929905391947006,-0.6269029384043396,1.5712040461435595,1.663357080080074,0.6650182924382327,0.4661422621574193,-0.2586485532920189,1.424370298888841,-0.9487861901425366,1.8482534956192533,0.4490794978710716,-0.7005053131015683,0.7788891255073044,-0.7665298574030405,-0.6076975299928481,0.5533191135296522,0.5174004987334206,0.06951798009936934,-0.02277359319892975,1.870589520733874,1.440579860488352,0.3530359783963752,1.231397718055593,-0.8678396418285202,1.6156781182394018,1.9375867046187578,-0.06237510417723125,-0.79869817577222,-0.8395142864278347,2.169328728636152,-0.8163722238243329,-0.5070718331978177,1.5609526969718057,1.4201579072814785,-0.25386975318674726,-0.7492059294024865,0.9218936151462885,-0.648261451283947,-0.42987017718974374,-0.6625180051105075,2.2505250316724794,0.5232319782733608,2.82066710077879,-0.7541723779717525,0.7091382889297083,-0.48148659065835386,0.6028602166006068,0.22060671903825094,0.7294555951790368,-0.4694291428476385,-0.8770901235944026,3.275905157433356,-0.8066572417645654,-0.19841812240810813,0.18764844521312368,-0.5243610899008924
SIDM00326,0.34339477244583483,-0.18115778371433208,0.3284360001903241,0.6370743587618976,0.8254367782109024,-0.7183337742719764,0.5096773614354151,0.6649147847335607,-0.6076482174009395,-0.9275841146295747,-0.5990127796818983,0.8234375555857433,3.348670041476546,1.6083176428353068,0.48658616305276764,-0.8547038240810767,1.0140963888894048,-0.6717687340975067,-0.3249467350795141,1.5841031760758948,-0.6633739634526067,0.012323497534462815,1.8770430806085567,-0.6867263187093882,1.096059974167507,-0.429454358707309,-0.5849335362682351,-0.13353995867966917,0.5961884476606761,-0.1763337659227248,-0.5849058545516793,0.10674174889369295,-0.3706018338788427,1.1067161692969334,1.7188133379281172,-0.5172894588019884,0.12396692713668121,-0.5690189287050538,1.3065485023747803,-0.9368839815184659,1.3377958846069267,0.7579262116167161,-0.5190191771546221,1.041065527071637,-0.7210632933533825,-0.36017745742987406,1.4141422463991635,0.7702619312305816,1.5044717339026394,-0.17360034406759617,0.3981260822007765,1.5667558886893092,0.4647827407179723,1.176009710639566,-0.8393927308866763,1.6166495104187584,2.2328561513801928,-0.06632069971156618,-0.7904193480534896,-0.7527296618909198,2.156936933441326,-0.7253103388463483,-0.6633447865246038,1.7446498102218986,1.0322493186746295,-0.5537223817116395,-0.7593903043010607,1.0178977185832139,-0.53864782880036,-0.28194884960506644,-0.3343431551429453,-0.7739022474589624,0.6192567068388074,3.0632718544295416,-0.6894853336954203,0.4404718753080766,-0.43425342980034437,1.185868904274696,0.5047812792026403,0.2291559100723465,-0.5535185873643532,-0.8670696800643208,3.241095899309997,-0.8299918122053249,0.9581581873903227,-0.21945917859644207,-0.3320083345405911
SIDM01093,0.9031847084714463,-0.18601710416601894,0.6691488766279321,0.6123745260668331,0.8140456575664213,-0.6350441822036581,0.23413471098887387,0.37255937559101876,-0.7734912821716612,-0.9245551889784515,-0.43011655107858937,-0.21710565189079736,3.164183549605967,1.27914612318954,0.32214410545104954,-0.848551370112423,1.0635991414868307,-0.7281978152125397,-0.2466655050777763,1.0544291635015848,-0.7372769107491226,-0.05067002295945962,1.9431617853497982,-0.8383793677317475,1.3464026894511922,-0.26015207742038815,-0.38983108393237825,0.011254104018603417,0.6664479883289686,0.014278904425228212,-0.5342135613457178,0.09133557920081495,-0.9115957036645806,1.5845997945431642,1.8941051651193723,-0.7855946475419063,0.009041848105836194,-0.7154107868345713,1.9908581253765516,-0.9059804495619993,2.205290322821674,0.5361719629290652,-0.5760069359020715,0.873695986992817,-0.7792825749464217,-0.4529104468162872,1.0297247545552024,1.0971687370129677,-0.26537006680410025,-0.16626206907389127,-0.5481876583390884,1.449539281658334,0.45577622691952335,1.3377908010406332,-0.9225984688046699,1.4637952072411897,2.1473121123414254,0.09963745789456172,-0.8052899703189598,-0.7927195529898048,2.233141148038391,-0.7030049256862713,-0.5950941097147353,-0.6703298426192678,1.219911815207131,-0.5258400528333234,-0.7539183951031662,0.598998046238483,-0.644429940884347,-0.5814538582333538,-0.6222022900128612,-0.6113062175654203,1.1331240731383583,2.8038892355200478,-0.7231580464859839,0.9983014941256391,-0.1327188741386042,0.9141466744771077,0.6123179564791771,0.7840821424458478,-0.6638947876046497,-0.8492929488116423,3.0063772242024687,-0.8589165248767845,1.1914874184995925,-0.5935399463867516,-0.3826828825341571
SIDM01098,0.38952043642097456,-0.035156462777472676,0.1743399955011867,0.11174892588663715,0.8085957478687608,-0.6656924397344791,0.5946180044561581,0.046966798677855186,-0.6376892715072303,-0.3585399884362414,-0.7346921730773928,0.03705862212294546,3.4581293209117026,1.6737816837535058,0.37284532794260133,-0.7696548258323649,1.1446082537771338,-0.23815021583365595,-0.5414857651211852,0.9829810687253467,-0.7690455893477868,-0.300987804180994,1.3522002296757216,-0.8373065601126791,0.7267832181321444,-0.24212850290586543,-0.5530772091111652,-0.6005143008948385,0.42925138446302874,-0.10100272423512818,-0.6137511513623031,-0.0306170615582266,-0.6283366784473022,1.3891466676033168,1.9753057323292675,-0.5017888838581052,0.31619423431814414,-0.6059632069302135,1.4929546492297852,-0.8188902776169366,1.41322468193204,0.7187555407331322,-0.7562173239006593,0.15425779103500303,-0.7000230367169441,-0.6341257635875199,1.1645227521707184,0.14407355234222305,-0.6000302556712102,-0.22770496564133116,0.6530344419354454,1.41446507886832,0.4361121852115703,0.9698753718446919,-0.9153145200307481,1.6904399161009176,2.0697321015459726,-0.1184554985209244,-0.8617775926442457,-0.6741115309226721,2.1859262751634008,-0.7157950775780575,-0.635042307732197,0.9138359625469615,1.6934407472460096,-0.15823530464662555,-0.4259345301930208,-0.4405916565965716,-0.6910898202188356,-0.4631322753929334,-0.3758772415886773,2.4312234305485037,0.24289060834155748,3.206054375565176,-0.7611700334055299,1.124640723004051,-0.21272276954625444,0.31094360033403284,-0.038937096058917764,-0.3670683444140733,-0.6268625040936583,-0.8101222527240741,2.9245855626876,-0.9639310209210279,0.582804704090252,-0.33895121534668726,-0.3058618851442085
SIDM00424,0.779604727936917,0.24726489605417823,1.0787636348969487,0.7948323822045862,1.2196075938614053,-0.6946024720132391,0.6192149434767666,0.5111050103604817,-0.8165636357685074,-0.8362326262040929,-0.7411905469511496,-0.3256783438258805,2.793273965821623,0.747825538902838,0.9366039890172068,1.3781322279287382,0.30863948906701955,-0.7320821062853362,-0.5370538896450074,1.1552842183049115,-0.5651114445805394,0.4095882993006769,1.7211087953173017,-0.82177850957264,1.5110758436329395,0.018748870146996603,0.7744778085798929,-0.7745542496529392,0.8771442455043204,-0.30326914877970473,-0.5501404741219281,-0.5702628784436448,-0.5310668659207012,1.8766271622621657,2.2296306117272855,-0.7241527757406364,0.2699574907437687,-0.7189862951890622,2.1522472276893154,-0.9311083495698496,1.5728739745023466,0.6129958594743935,-0.7645282669317726,0.6825314102762445,-0.6915165207223022,-0.2197771292610813,0.9039971299962638,0.7355729785937009,-0.6070051856183571,-0.23198830068364795,-0.44382205485039566,1.569019685018791,0.9215039453201721,1.4463289454206296,-0.9002451502605828,0.9932929428555359,1.5640927236021682,-0.23422091892337144,-0.7980023486461505,-0.7520762671875684,1.8866393068361766,-0.5651223620621125,-0.5227915386464815,-0.6493188325973318,1.5996102882269059,-0.49794841132873147,-0.5765208402683125,-0.7136962379356712,-0.6765827019345885,-0.6276129167200868,1.0943034341446878,-0.45938516693884013,0.8329198979935143,2.9940558052200688,-0.6603228321106384,1.1610764045887079,0.9412970440493715,1.3576923488352048,0.20269421987579414,0.7164167483075069,0.04336748601603845,-0.7759384531306108,3.5813148163816706,0.09802582599231503,1.4986937142360903,-0.08581799935063537,-0.4544825377019446
SIDM00973,-0.05359242513914193,0.2839366207289505,-0.043712378467282396,0.9166536131077386,0.7684005231707065,-0.7124686768853814,0.1674133683163556,0.19709320297794639,-0.7091956445619307,-0.8977507039621876,-0.5655244672247896,-0.1729870333576481,2.9536983851036673,1.558045985434898,0.6508802983628634,0.4381010387306574,0.383656401954037,-0.6868586888351674,-0.48270309332907263,1.245157490610311,-0.4377679109781909,0.15453647722022643,2.078336054909063,-0.7976527356199632,1.1577839191114359,0.13100408756984322,0.31521484376162223,0.09250762624666867,0.8853629937294172,-0.20314398250825128,-0.5801570872482131,0.22633612835959666,-2.832893904648473e-05,1.993793374851343,1.795332409759969,1.3883943296956145,0.26299035004266214,-0.5938204494332852,2.2134747295854407,-0.8691348388915032,1.4863732344891472,0.45983765154282163,-0.40190770663379216,0.4939504917971366,-0.7162974851844266,-0.5304913339669132,0.9478301662101801,0.8448781802996072,-0.15669546719106112,0.045946921541787485,0.7648189856468652,1.5280732759515834,0.3921759342136722,0.2047354922548032,-0.8717289231935915,1.5084375635712104,2.1341647436436575,-0.217272784689384,-0.8469838807693427,-0.7708093532501306,2.3382732087166556,-0.5917936845657801,-0.41025511776664997,1.700192303757499,0.9138605463100692,-0.6500319664314771,-0.7162139699380404,1.9765084352315059,-0.741255619752786,-0.45096278013596214,-0.10628828165191605,-0.3364298196093001,0.5033164687865994,2.581105894079375,-0.6858124187950786,1.0943401465529494,-0.5939286095833596,1.0118574123062116,-0.21823842367906404,-0.7365838784583072,-0.5085016954323357,-0.8149511878361116,3.6560631710653415,-0.9210231414301523,0.1254880994707945,-0.48627451792678283,-0.5132062477368098
SIDM00411,-0.04913410408825651,0.06363199074858204,0.45659771603480276,0.8531821242814318,0.5599856744025686,-0.7825324489841776,0.9183918381458428,-0.236465633712006,-0.7388284779213322,-0.8674949028195684,-0.6397669040510171,-0.257915762527435,3.550441139867229,1.1682005899397976,0.5150043677519421,-0.8582681459924948,1.2242402420848653,-0.7173076120502505,-0.3616062097325419,1.0886194474913808,0.08400716210300715,-0.38956617876619715,1.7888611545285729,-0.5896509866416385,1.0728757869896368,-0.2242032944185034,-0.4310271497072395,-0.4358501286744312,0.8093270529399602,-0.015505049851779537,-0.731427341261061,-0.4566080335140271,-0.8831901115599773,0.8153699727320969,1.7810191177556,-0.7587921433953254,0.29408953761611967,-0.6121260654537838,1.9814926451762536,-0.8827044223129374,1.9968303727657946,0.6381888873015227,0.5281580409643974,0.5572808769470882,-0.7658061754070679,-0.5940976856302288,1.1375896268219676,0.4602768376682908,0.06851597745279965,0.19668254062289064,0.9100311479395337,1.502344844692786,1.2784253627919009,0.8809738949041508,-0.7277999771161765,1.5147406946221982,2.4022464201512093,0.12732717268759033,-0.8521434884304155,-0.7813618950921658,2.0465492293125656,-0.6021630510442157,-0.6354822878875586,1.5400077444583808,1.5961544433096728,-0.5638311594066441,-0.803744779922031,0.6999407024891701,-0.6389374211914273,-0.766391122109523,-0.5512345787008296,-0.7195407972987501,0.5910849172244966,2.9479084710115537,-0.5743823754238667,0.5767898813607721,-0.34943305591093937,0.7954696309109586,0.45220981601526666,1.016096438807236,-0.693223937778883,-0.7309205771918749,3.1943254565047106,-0.7313452140571544,1.4202940586374766,-0.2439869861094633,-0.3984408287883672
SIDM00374,0.0026096416670713276,0.060741423714350484,0.34351426693477716,1.1785152718583836,0.8684751964752183,0.5802007814568882,0.5395019964913718,-0.15497831860719313,-0.6439545625791259,-0.729478772271761,-0.8052377187992654,-0.5986487924371896,3.489006531817703,1.0526932545857692,0.4046208936414716,0.45020830131997486,0.8246599003480124,-0.6099322594501768,-0.6382379690063801,1.427518526478996,-0.683378262713731,-0.18267601505909054,1.5722768084774918,-0.8066045086381541,1.4772646349708116,0.06318874803253396,0.1498101095259907,-0.643770458072264,1.0166138010485388,-0.39644869001748934,-0.4990542457426893,-0.30712118808143024,-0.748884378566372,1.4762611042510614,2.317264423664214,1.1451783626522622,0.27675907204753203,-0.5979278893858763,2.6227391441130172,-0.9778919779454885,2.8176525329133058,0.48055584305653465,-0.8354914593877661,0.8211021362360892,1.623951230552208,-0.4772526855366457,0.7216801284323582,0.7561557490546262,-0.6444641225349508,-0.024264211688195036,-0.621014479489574,1.5287638250094557,0.9371843768201511,1.689443412096969,-0.8982043639172863,1.1544929092870158,1.2385606706545391,0.2708471076840033,-0.8205189696634799,-0.6539092404301015,2.462566436354752,-0.5595275801148929,-0.2802489460299993,-0.52321927365786,1.8493854592209293,-0.2873586112733295,1.2192380515498562,-0.769023631074743,-0.6412915799013498,-0.6070173801241667,0.36373276234195084,-0.5350643925731375,0.6786011666650218,2.765334260512019,-0.5055327928705978,0.7646584006346084,0.07342469554399979,1.4192698130018189,-0.0015863881255500521,0.2301335074521362,0.12661923255141758,-0.811039014581889,3.6418695635146867,0.06933807030711583,0.8115500523150584,0.7101803121912684,-0.5359605338166862
SIDM01160,0.37051117109060844,0.15582540209760298,-0.2988861173640095,0.536643375067011,0.8898353840836593,-0.792389751588677,0.6211889598849416,0.1028087856836197,-0.7059375312528025,-0.7970366778534155,-0.5879585332642727,0.2543098376386918,3.4986777059485137,1.0043821785397764,0.3981406327794485,-0.8842884756948403,1.1075838184319058,-0.7359595864644028,-0.2379606872769256,0.906562482742119,-0.4407994441906169,0.038662978249581315,1.5835805790319222,-0.5332154459272693,1.1880359460974796,0.41009984410710604,-0.02663946871426849,-0.3898059816147035,0.616672958429383,-0.1539780257568887,-0.3322620345768664,-0.6253469437207502,-0.7612190352918091,1.2449221327112465,1.6516339387545067,-0.7882130875877575,0.5403615228783089,-0.6531718066931957,2.080393869170316,-1.0253663879514463,2.1504945984014125,1.1297443063025117,-0.4395697595259625,0.5611164930635762,-0.8001109002652728,-0.6490244747431082,0.9251035318653629,0.7156149951125073,-0.08885787012752985,-0.12161929414270432,-0.09119233664349112,1.4443817695615278,0.48232357378397,1.2816718544521726,-0.9118410923897776,1.645860514044161,2.3954561934021728,-0.009703671263281482,-0.8201467086261083,-0.7778957922049533,2.235715253400252,-0.7369040916581548,-0.7185583337055907,1.197850345103244,0.995377024227711,-0.5316982997906532,-0.6412721795684987,1.273145258983846,-0.6026664716501857,-0.6010957994781636,-0.26467103613607673,-0.6826666032829873,0.40049821983565365,2.8970399877167665,-0.6136620648856946,0.7951008124352971,-0.5505750784671024,0.9378713374263831,0.4223242219914135,-0.3369886144830706,-0.6957513156524642,-0.8485022926779808,3.5584940420078066,-0.8673539110364847,0.17688667860416823,-0.03023065281712406,-0.4751214289625675
