,drug,cell_line,IC50,prediction
105,GSK1904529A,SIDM00294,2.8324695,3.3043303
106,Sapitinib,SIDM00042,3.988147,3.256066
107,I-BRD9,SIDM00417,3.726605,4.5772657
108,Savolitinib,SIDM00328,2.447415,2.7187767
109,RVX-208,SIDM01097,4.1952,4.496978
110,Paclitaxel,SIDM00577,-0.938794,-2.1536062
111,Afuresertib,SIDM01097,0.881262,1.5203928
112,GSK2606414,SIDM00584,3.732139,3.8594284
113,AZD6738,SIDM00465,2.553743,2.477546
114,PD0325901,SIDM00929,1.5244199999999997,1.4628373
115,Cisplatin,SIDM00482,1.351743,0.8478046
116,Pevonedistat,SIDM00256,-2.729445,-1.1327103
117,Navitoclax,SIDM01197,1.1212405,2.0797174
118,LGK974,SIDM00393,3.743438,3.0487306
119,Entinostat,SIDM01093,4.936904,2.4850352
120,Luminespib,SIDM00596,-0.641798,-2.082497
121,Cytarabine,SIDM00504,-1.235808,-0.16071293
122,Alisertib,SIDM00332,0.1944985,3.0803492
123,Ibrutinib,SIDM01229,5.967441,5.346787
124,UMI-77,SIDM00832,5.655362,3.7954357
125,VX-11e,SIDM00252,3.9448205,2.3605917
126,Wee1 Inhibitor,SIDM00287,0.4548689999999999,0.821113
127,Vorinostat,SIDM00257,0.690056,0.1400769
128,SCH772984,SIDM00262,6.168886,4.3011923
129,Taselisib,SIDM00504,1.402477,2.4736698
130,AT13148,SIDM00113,4.135121,5.316716
131,EPZ5676,SIDM00483,8.140721,5.583772
132,Afuresertib,SIDM00417,4.858438,2.5289145
133,WEHI-539,SIDM01247,2.016345,2.9895833
134,AZD7762,SIDM00362,-2.253486,-2.107061
135,VE821,SIDM00293,3.567292,4.0957985
136,JQ1,SIDM01042,0.1881913333333333,2.087389
137,WIKI4,SIDM00180,1.623715,3.007729
138,Dabrafenib,SIDM00679,5.079473,4.1833334
139,Buparlisib,SIDM00197,0.422605,1.508303
140,Gefitinib,SIDM01047,1.789324,2.1145437
141,Wnt-C59,SIDM00448,3.2648365000000004,3.553696
142,Wee1 Inhibitor,SIDM00520,4.358456,3.0600483
143,Crizotinib,SIDM00371,4.532065,2.8633761
144,VE-822,SIDM00267,4.807958,3.3840466
145,Dinaciclib,SIDM01092,-4.148458,-2.9088755
146,PD0325901,SIDM00113,0.325781,0.7658382
147,WZ4003,SIDM00082,5.200272,4.0796666
148,Sepantronium bromide,SIDM00543,-3.104611,-2.5394566
149,PD173074,SIDM01237,4.4634145,4.2792826
150,Uprosertib,SIDM00045,3.794266,-0.015247174
151,Vinblastine,SIDM00551,-4.9312215,0.9054095
152,Oxaliplatin,SIDM01120,5.346603,4.2537174
153,Pevonedistat,SIDM01093,0.2523885,1.8309588
154,PFI3,SIDM00975,4.999184,5.6403036
155,AZD7762,SIDM00688,-1.74477,-1.9178714
156,Cediranib,SIDM00216,1.604507,1.797562
157,Ulixertinib,SIDM01098,2.774515,2.477067
158,Trametinib,SIDM00103,-0.406603,-0.3958599
159,PD0325901,SIDM00227,-0.1354329999999999,-0.15150303
160,Afuresertib,SIDM00180,1.553016,2.25976
161,CZC24832,SIDM00968,5.901941,5.0218806
162,GSK2578215A,SIDM00224,4.529422,3.9493172
163,EPZ004777,SIDM00562,4.965998,3.49036
164,Fulvestrant,SIDM00976,4.280625666666666,3.4539678
165,EPZ5676,SIDM00243,4.00287,3.78944
166,Nutlin-3a (-),SIDM00542,2.3070495,4.652919
167,Gefitinib,SIDM00550,1.3591495,2.3437803
168,Rapamycin,SIDM00374,-3.9440135,-3.117705
169,Foretinib,SIDM00550,-0.307326,1.0467167
170,Obatoclax Mesylate,SIDM00098,-0.387306,1.7243582
171,Dasatinib,SIDM00230,2.534633,0.48241207
172,MK-1775,SIDM00410,-0.405676,-0.28892714
173,Sepantronium bromide,SIDM01155,-2.4591405,-3.4254205
174,Fulvestrant,SIDM01198,3.1137783333333338,2.6564486
175,WZ4003,SIDM00328,6.171412,3.608574
176,Linsitinib,SIDM00970,2.7019525,2.6283388
177,Rapamycin,SIDM01146,-1.264375,-1.4679394
178,Sorafenib,SIDM01245,0.7972775,2.2579236
179,Gemcitabine,SIDM01159,-4.39863,0.6221233
180,ML323,SIDM00540,4.99849,4.3053675
181,BMS-345541,SIDM00412,2.2681285,1.0635139
182,MK-2206,SIDM00316,1.0807935,3.1831617
183,Afuresertib,SIDM00374,3.546248,1.6891319
184,Afuresertib,SIDM00218,5.336566,5.4306717
185,MIRA-1,SIDM00444,5.772049,5.2347693
186,OSI-027,SIDM00700,3.2063595,5.027375
187,Navitoclax,SIDM00118,0.438716,1.4111325
188,Ulixertinib,SIDM00317,5.518131,4.765715
189,GSK1904529A,SIDM00596,3.3203430000000003,3.7106607
190,VX-11e,SIDM00182,3.3352995,2.7941704
191,Sorafenib,SIDM00958,1.454358,1.7732171
192,LGK974,SIDM00102,4.401052,4.6044626
193,GSK2578215A,SIDM00842,4.461401,2.139012
194,Linsitinib,SIDM01006,-1.4212555,2.646044
195,AMG-319,SIDM01132,4.215456,4.1202693
196,Dabrafenib,SIDM00350,3.6498215,2.5768502
197,Ulixertinib,SIDM01102,1.064162,2.0574427
198,AGI-6780,SIDM00326,2.6982955,2.6132834
199,Foretinib,SIDM00291,1.7363955,0.42595547
200,AZD5363,SIDM01011,2.729041,2.0048466
201,AZD4547,SIDM01132,3.26346,2.305514
202,Luminespib,SIDM00814,-3.6270835,-3.326245
203,AZD4547,SIDM00623,2.6171,2.889236
204,Afatinib,SIDM00292,3.134847,3.1376386
205,Ruxolitinib,SIDM01159,4.2143115,4.0459495
206,AZ6102,SIDM00302,0.622043,3.6559594
207,Dactinomycin,SIDM00364,-5.263002999999999,-3.035908
208,Docetaxel,SIDM01064,-4.0252463333333335,-2.341005
209,Bortezomib,SIDM00679,-3.433612,-1.5603412
210,Uprosertib,SIDM00003,2.721755,2.045448
211,Entospletinib,SIDM00632,3.255849,2.583017
212,BMS-345541,SIDM00958,2.010123,1.7937886
213,Docetaxel,SIDM00612,-2.2065376666666667,-1.4907906
214,OTX015,SIDM00082,5.165694,3.034507
215,Dactolisib,SIDM00535,-1.4805825,0.57885206
216,PD0325901,SIDM00569,1.8373325,1.7963595
217,Foretinib,SIDM00260,0.8645995,1.2657275
218,Afuresertib,SIDM00375,2.492441,2.9680135
219,Daporinad,SIDM00732,-6.6456155,-2.8242636
220,Trametinib,SIDM00680,-1.4501725,-2.3560073
221,Foretinib,SIDM00094,1.5653435,1.6507392
222,BMS-536924,SIDM01007,1.8973823333333333,1.9464034
223,I-BRD9,SIDM00659,4.865078,5.000944
224,BIBR-1532,SIDM00100,5.946885,6.041956
225,AZD5582,SIDM00292,1.8277175,3.6870244
226,Entinostat,SIDM00579,0.399478,1.4233242
227,Pictilisib,SIDM00793,1.6636619999999998,2.6969776
228,VE-822,SIDM00243,0.165875,1.9577961
229,Luminespib,SIDM00967,3.874461,-1.3903047
230,Ulixertinib,SIDM00267,3.241052,2.3830268
231,GSK343,SIDM00145,3.387168,2.280885
232,Camptothecin,SIDM00127,-2.079609,-1.4885938
233,Pictilisib,SIDM00537,0.99396,1.7350959
234,Osimertinib,SIDM00579,0.405782,1.1796354
235,LY2109761,SIDM00274,6.259762,5.726783
236,Osimertinib,SIDM00826,2.471851,0.83584243
237,Wnt-C59,SIDM00103,4.8126575,4.1850743
238,GSK343,SIDM00599,3.3255365,2.6466818
239,GSK343,SIDM00154,3.36432,2.8612664
240,5-Fluorouracil,SIDM00056,3.217882,3.3965929
241,OF-1,SIDM00490,5.584077,4.521264
242,Dactolisib,SIDM00289,-2.9036165,-1.4650632
243,Wee1 Inhibitor,SIDM01095,1.2101385,1.2610546
244,Niraparib,SIDM01064,5.16569,3.8658702
245,VX-11e,SIDM00346,0.0516555,1.3304666
246,Taselisib,SIDM00905,2.503633,2.2588842
247,Dinaciclib,SIDM00859,-4.498284,-3.3898945
248,GSK1904529A,SIDM01095,2.3327365,2.8618608
249,Taselisib,SIDM00263,-0.567348,2.3968902
250,Sorafenib,SIDM00127,4.556306,3.7967932
251,Sapitinib,SIDM00156,5.102021,4.0318904
252,Cytarabine,SIDM00230,0.1695789999999999,1.2276765
253,Gefitinib,SIDM00120,1.535203,3.1336663
254,Epirubicin,SIDM00544,-1.95517,-1.5581387
255,WIKI4,SIDM00832,5.411227,3.975806
256,AZD5582,SIDM00814,0.590849,1.3273445
257,Pictilisib,SIDM00655,0.8004,2.2601907
258,Cytarabine,SIDM00814,-0.2842115,0.16830572
259,LGK974,SIDM00677,3.6753835,3.4723449
260,Oxaliplatin,SIDM00562,2.75391,3.1155608
261,Lapatinib,SIDM00198,2.1804585000000003,1.2910769
262,Entinostat,SIDM00537,2.474831,1.6171259
263,P22077,SIDM01206,2.114055,2.3847802
264,Dactinomycin,SIDM01007,-4.3662075,-3.3787768
265,Entospletinib,SIDM00781,4.380078,4.507242
266,Navitoclax,SIDM01245,-1.7187345,-0.5143997
267,GDC0810,SIDM00600,4.222654,3.6624444
268,Gemcitabine,SIDM01133,0.9000955,-0.019041784
269,Alpelisib,SIDM00427,3.671824,2.8935442
270,Ulixertinib,SIDM01175,5.028974,3.8806145
271,LY2109761,SIDM00364,3.135673,4.1039376
272,Entospletinib,SIDM00592,2.938788,2.8898785
273,PLX-4720,SIDM01197,5.8002563333333335,3.1872904
274,Savolitinib,SIDM00599,1.855175,2.1555412
275,OF-1,SIDM01114,3.141668,4.0945406
276,Foretinib,SIDM00826,0.031235,-0.003917083
277,WEHI-539,SIDM00837,3.151681,3.3121345
278,BIBR-1532,SIDM00540,5.528423,4.133545
279,Venetoclax,SIDM01160,2.390572,3.3346345
280,ABT737,SIDM00842,0.642943,1.1833044
281,Uprosertib,SIDM00343,3.2474160000000003,3.4206722
282,Temozolomide,SIDM00962,5.571676,3.639632
283,GSK591,SIDM00472,5.246029,5.7893214
284,PFI3,SIDM00343,5.919452,5.4344387
285,Sabutoclax,SIDM01120,-1.315006,0.0783912
286,Irinotecan,SIDM00810,2.490292,2.2970822
287,GSK2578215A,SIDM00441,3.880674,0.5996381
288,Dactolisib,SIDM00381,-2.328161,-0.11546407
289,IWP-2,SIDM00118,3.097233,2.5895574
290,Daporinad,SIDM00102,-2.968293,-0.74035114
291,IWP-2,SIDM00420,3.301452,3.3316455
292,WEHI-539,SIDM00388,3.576638,2.3330324
293,Nutlin-3a (-),SIDM00688,1.123381,2.731571
294,AZD5363,SIDM00789,2.206457,1.8793606
295,PD173074,SIDM00174,2.560639,3.214554
296,Alisertib,SIDM01047,-1.5528005,-0.37652722
297,AZ6102,SIDM01237,1.906847,4.605036
298,Irinotecan,SIDM00535,2.306572,3.2794707
299,Sorafenib,SIDM00488,3.166014,3.8599706
300,PD0325901,SIDM00094,0.487572,1.2622386
301,ML323,SIDM00260,4.197912,4.742485
302,Obatoclax Mesylate,SIDM00251,1.1973525,1.8274473
303,BMS-345541,SIDM00561,2.630748,2.068526
304,Obatoclax Mesylate,SIDM00102,0.1675375,2.2639492
305,I-BRD9,SIDM00259,2.277662,3.9011006
306,Niraparib,SIDM01245,2.435119,2.247154
307,Uprosertib,SIDM00374,2.799709,1.9850528
308,P22077,SIDM00537,3.447436,3.714571
309,Luminespib,SIDM00176,1.5892985,-2.7975757
310,Gefitinib,SIDM01122,2.3759555,2.9261067
311,Vinblastine,SIDM00111,-4.6247915,3.456225
312,Dasatinib,SIDM00482,0.3497814999999999,-1.4520789
313,Dasatinib,SIDM00889,0.114735,0.68348914
314,Camptothecin,SIDM01259,-4.084049,-3.0275562
315,Sapitinib,SIDM00082,4.169373,3.3974736
316,Tamoxifen,SIDM01205,2.783717,2.8351886
317,Daporinad,SIDM00256,-8.594066,-3.6660774
318,WIKI4,SIDM00094,3.305857,3.9538803
319,PCI-34051,SIDM00111,4.445935,5.278734
320,Docetaxel,SIDM01237,-0.8954509999999999,1.3554446
321,Dabrafenib,SIDM00096,3.39516,1.7414646
322,ABT737,SIDM00111,3.630935,3.3358645
323,Irinotecan,SIDM00569,1.547091,2.6700413
324,Buparlisib,SIDM00496,0.967132,2.0138113
325,Gemcitabine,SIDM01145,-1.2610306666666664,-0.2857785
326,EPZ004777,SIDM00101,7.201349,5.8569126
327,Fulvestrant,SIDM01187,3.108543,3.8504794
328,Rapamycin,SIDM01041,-0.347079,-2.135583
329,PFI3,SIDM00100,5.503637,6.117094
330,Rapamycin,SIDM01228,-0.841322,-1.9129927
331,AMG-319,SIDM00599,5.139278,3.1076243
332,Afuresertib,SIDM00528,1.367757,1.1572462
333,AZD3759,SIDM00227,4.252724,3.08695
334,Vinorelbine,SIDM00196,-4.803219,-3.4687903
335,GSK343,SIDM00086,3.886259,3.7786105
336,Daporinad,SIDM00417,-0.4392344999999999,-2.9786885
337,OF-1,SIDM01146,2.958378,3.8927443
338,SCH772984,SIDM00203,4.774228,4.4374585
339,Uprosertib,SIDM00885,5.0658645,1.9767905
340,BMS-345541,SIDM00099,5.786081,5.563199
341,AMG-319,SIDM00196,4.688139,3.3287587
342,OF-1,SIDM00411,4.216195,5.218253
343,Wee1 Inhibitor,SIDM00923,2.039568,1.787826
344,AGI-5198,SIDM00182,5.221025,4.2304916
345,Nutlin-3a (-),SIDM00371,4.2533205,4.9112024
346,BMS-536924,SIDM00885,2.869620333333333,2.991234
347,BIBR-1532,SIDM00539,4.509494,5.1024876
348,LCL161,SIDM00889,5.2577615,3.5649388
349,Niraparib,SIDM00394,5.532615,4.6534367
350,Nutlin-3a (-),SIDM00261,3.6488905,3.2246287
351,Lapatinib,SIDM00412,2.204083,-1.329803
352,VE-822,SIDM00218,7.258634,6.891362
353,BMS-345541,SIDM01122,2.6904725000000003,4.0182285
354,Irinotecan,SIDM00289,0.931385,0.19074295
355,MN-64,SIDM00562,4.763303,4.771789
356,I-BET-762,SIDM00444,2.519941,3.669467
357,GDC0810,SIDM00970,4.770761,3.3403246
358,Uprosertib,SIDM00211,1.928071,0.6366951
359,GSK1904529A,SIDM00411,4.9162615,4.2712126
360,Cytarabine,SIDM00234,-0.0716205,-0.31846637
361,Savolitinib,SIDM00101,2.117025,4.7635837
362,LCL161,SIDM00260,4.6543435,3.5635123
363,AZD6738,SIDM00410,2.009261,1.4480735
364,Lapatinib,SIDM01090,2.3247495,0.77966154
365,PFI3,SIDM00289,4.675197,3.523143
366,AZD7762,SIDM00576,-5.702585333333334,-2.4918525
367,VE821,SIDM00042,3.196572,4.3780613
368,CZC24832,SIDM01140,3.738687,4.472049
369,PCI-34051,SIDM00156,4.540331,5.0521526
370,Osimertinib,SIDM00137,2.152782,1.8689812
371,GSK2606414,SIDM00371,3.906255,4.8032274
372,Pictilisib,SIDM00841,2.964612333333333,3.5266821
373,ML323,SIDM00935,5.183281,3.8044116
374,Venetoclax,SIDM00316,2.937904,3.6207778
375,Lapatinib,SIDM00621,5.0032525,2.9669628
376,PD173074,SIDM00783,3.0165575,3.265501
377,I-BRD9,SIDM00120,5.776437,5.42887
378,Savolitinib,SIDM00864,3.429947,3.198941
379,ML323,SIDM00700,5.631814,5.9365273
380,MIM1,SIDM00118,3.4883565,4.2121134
381,Nutlin-3a (-),SIDM01097,3.81001,3.5965703
382,VX-11e,SIDM00935,1.2296034999999998,0.099442236
383,SCH772984,SIDM00113,2.460563,4.2936954
384,Erlotinib,SIDM00549,2.6681935,2.3877957
385,RVX-208,SIDM00218,7.067698,7.0548105
386,Nutlin-3a (-),SIDM01175,5.999285,5.687004
387,I-BET-762,SIDM00287,1.094966,2.3407257
388,GSK2606414,SIDM00420,3.930611,3.5138824
389,AZD4547,SIDM01206,2.0672696666666663,1.7961314
390,NVP-ADW742,SIDM00047,3.468061,3.1381423
391,PD0325901,SIDM00241,2.657366,1.4096715
392,UMI-77,SIDM01160,5.637051,3.5140452
393,Vinblastine,SIDM00444,-3.117688,2.074887
394,Taselisib,SIDM00953,1.691483,3.038135
395,Entinostat,SIDM00259,1.2161195,1.4082088
396,PLX-4720,SIDM00424,3.687408333333333,2.178672
397,Sabutoclax,SIDM00326,0.264466,-1.1490625
398,NVP-ADW742,SIDM00180,1.929417,3.0291991
399,Pevonedistat,SIDM00954,-1.1623445,0.7116439
400,RVX-208,SIDM00287,2.891867,3.3099213
401,BIBR-1532,SIDM00596,4.29207,5.6373253
402,Epirubicin,SIDM00379,-1.108252,-1.4368814
403,Fulvestrant,SIDM00389,2.527265666666666,2.197009
404,Crizotinib,SIDM00243,2.139007,1.0852622
405,Rapamycin,SIDM00379,0.170179,-2.0679069
406,Venetoclax,SIDM00266,2.094342,1.7028377
407,OF-1,SIDM00362,3.921351,2.8705986
408,NVP-ADW742,SIDM00381,3.854347,3.667185
409,GSK1904529A,SIDM00833,3.918035,3.686697
410,AZD7762,SIDM01187,3.387329,1.4176712
411,Crizotinib,SIDM01064,2.4376865,2.1568193
412,Cisplatin,SIDM01247,2.6985016666666666,1.9736063
413,Leflunomide,SIDM00350,5.189444,3.729594
414,EPZ5676,SIDM01174,6.668707,5.6419926
415,AMG-319,SIDM00350,5.976582,4.242388
416,MK-8776,SIDM00287,0.078719,1.7337475
417,VE821,SIDM00343,5.971833,4.9496984
418,Navitoclax,SIDM00539,2.0957025,2.3424535
419,Osimertinib,SIDM00099,2.290321,3.9518168
420,LCL161,SIDM00562,3.4437345,3.0439963
421,Ibrutinib,SIDM00176,5.5669,4.4021807
422,Afatinib,SIDM00416,2.033166,1.6763575
423,OTX015,SIDM00814,3.919656,1.9459517
424,Ipatasertib,SIDM00508,1.608788,2.418267
425,Dasatinib,SIDM00346,-7.563671,-1.5657989
426,5-Fluorouracil,SIDM00569,5.8474260000000005,3.5157254
427,Sepantronium bromide,SIDM00441,-4.543476500000001,-4.9244413
428,SCH772984,SIDM00374,1.477115,2.887019
429,Linsitinib,SIDM00044,3.0148155,3.6566317
430,UMI-77,SIDM01133,1.492936,2.7733243
431,XAV939,SIDM01198,3.194089,3.1727672
432,ABT737,SIDM00551,3.170318,2.1824024
433,Vinblastine,SIDM00308,-5.0285035,0.091298394
434,GSK1904529A,SIDM00889,1.9230545,2.9801364
435,PD173074,SIDM00971,5.092193,5.0200276
436,Afatinib,SIDM00550,1.780744,1.1627682
437,PRT062607,SIDM01237,4.537536,4.7485476
438,Niraparib,SIDM00491,5.036426,4.534671
439,VE-822,SIDM00316,5.183199,3.9336946
440,Irinotecan,SIDM00350,5.828734,3.272561
441,Talazoparib,SIDM00082,4.2883295,3.7729475
442,LY2109761,SIDM00233,3.992221,3.1274407
443,Afuresertib,SIDM00216,2.352171,1.6009475
444,GSK269962A,SIDM00954,2.7784146666666665,3.4257956
445,I-BRD9,SIDM00953,3.937559,3.3612754
446,Entospletinib,SIDM00328,4.209684,3.543011
447,PD0325901,SIDM00699,2.893485,3.743792
448,Gefitinib,SIDM00551,0.37389,1.9175563
449,AGI-5198,SIDM00596,5.423192,4.4230785
450,Dactinomycin,SIDM00256,-4.7730675,-3.102514
451,Alisertib,SIDM00202,0.653418,-0.42470533
452,Palbociclib,SIDM00047,1.5202895,1.5820322
453,5-Fluorouracil,SIDM00326,3.6587905,3.9431536
454,Oxaliplatin,SIDM01198,2.6133125,1.777104
455,PD0325901,SIDM01161,-0.093671,-0.8181848
456,AZD8186,SIDM00362,1.1342135,1.4770705
457,GSK343,SIDM00948,2.665982,2.8189418
458,AMG-319,SIDM01233,6.934709,5.2286243
459,5-Fluorouracil,SIDM00971,5.3270025,5.349313
460,VX-11e,SIDM00793,2.5536835,2.81801
461,I-BET-762,SIDM00292,4.587613,5.6531434
462,AZD4547,SIDM01019,2.2836203333333334,2.4538186
463,EPZ5676,SIDM00377,6.293843,4.753343
464,Entospletinib,SIDM00077,3.654063,3.7376606
465,IWP-2,SIDM00896,1.88953,1.4484092
466,CZC24832,SIDM00445,5.63134,4.738451
467,Vinblastine,SIDM00490,-5.6227755,2.1554122
468,Nilotinib,SIDM01047,-4.304235,0.58994865
469,ABT737,SIDM01161,2.185004,2.2601554
470,Osimertinib,SIDM00584,3.692456,2.4471502
471,Linsitinib,SIDM00257,1.234206,2.4015138
472,OF-1,SIDM01095,3.554412,3.5582614
473,Rapamycin,SIDM00256,-1.547226,-1.6868998
474,Dabrafenib,SIDM00174,2.3505525,2.5684764
475,GSK2578215A,SIDM00929,4.41339,3.771508
476,Ruxolitinib,SIDM00064,4.497631,3.826722
477,OTX015,SIDM00875,2.221108,1.607089
478,Uprosertib,SIDM00047,3.1918875,1.5195347
479,GSK591,SIDM00256,2.229917,3.4529493
480,Dasatinib,SIDM00954,3.389454,0.5468692
481,Fulvestrant,SIDM00410,3.362617,2.9665434
482,Buparlisib,SIDM00532,0.57199,2.7215583
483,Linsitinib,SIDM00377,4.3249960000000005,3.5768974
484,Crizotinib,SIDM00487,1.833866,1.4603087
485,Erlotinib,SIDM00576,3.081375,2.224554
486,Vinblastine,SIDM00814,-5.278245,0.90321094
487,Irinotecan,SIDM01120,5.30934,2.4000955
488,OTX015,SIDM00205,3.058321,2.3741968
489,P22077,SIDM00422,4.327924,2.8784468
490,AZD4547,SIDM00328,2.7905386666666665,2.869992
491,EPZ004777,SIDM00274,6.333979,4.803527
492,MIRA-1,SIDM00427,4.808483,3.2059891
493,Dinaciclib,SIDM00082,-2.332426,-2.115682
494,Savolitinib,SIDM00896,2.248166,1.367483
495,Camptothecin,SIDM00266,-4.381387,-3.8325682
496,Vinblastine,SIDM00576,-6.3747810000000005,-0.4486618
497,Uprosertib,SIDM00274,2.430288,3.1356688
498,Irinotecan,SIDM00310,2.279738,3.4728644
499,AGI-5198,SIDM00974,5.302739,3.734246
500,Irinotecan,SIDM00375,3.469785,2.6374576
501,Entinostat,SIDM00631,0.062517,2.2432117
502,Gemcitabine,SIDM00528,-0.1466549999999999,0.029454276
503,PFI3,SIDM01092,5.292588,4.843736
504,Entospletinib,SIDM00406,0.26764,0.9326108
505,Paclitaxel,SIDM01149,-4.9520075,-2.3406227
506,WEHI-539,SIDM00445,2.73506,3.7470334
507,Fulvestrant,SIDM00371,4.557558666666666,4.143013
