Origin_idx,Drug name,Sanger ID,IC50
192700,I-BRD9,SIDM00120,5.776437
201658,MIM1,SIDM00389,2.173263
265985,Talazoparib,SIDM00569,2.6529315
190119,GDC0810,SIDM01140,4.620681
177530,Ulixertinib,SIDM00291,0.025652
216958,Dactolisib,SIDM00596,-1.7943225
217151,Dactolisib,SIDM01168,-1.6273315
189813,GDC0810,SIDM00182,3.911248
222522,VE821,SIDM00417,4.449829
91059,Uprosertib,SIDM01228,3.4235230000000003
95761,Taselisib,SIDM00343,1.949851
194661,MIRA-1,SIDM00113,5.520133
116534,RVX-208,SIDM00043,5.219072
178161,Ulixertinib,SIDM00444,1.600139
180335,Docetaxel,SIDM01090,-5.691430333333333
190176,GDC0810,SIDM01159,4.658102
222505,VE821,SIDM00181,5.503429
189384,Ipatasertib,SIDM00262,2.89736
94839,I-BET-762,SIDM01092,3.593855
12449,Entinostat,SIDM00623,4.0335795
49893,Paclitaxel,SIDM00758,-3.412097
173237,MN-64,SIDM00837,3.594564
184180,Navitoclax,SIDM00540,1.596906
296644,Fulvestrant,SIDM00576,2.3238405
43778,Obatoclax Mesylate,SIDM00813,-1.1288545
3268,Sorafenib,SIDM01042,1.4984385
161276,LCL161,SIDM00412,3.6780065
50145,Paclitaxel,SIDM00257,-5.002404
6721,Dasatinib,SIDM00374,0.2553125
108147,VE-822,SIDM01140,4.211135
199632,WIKI4,SIDM00958,3.802448
209998,Wee1 Inhibitor,SIDM00287,0.4548689999999999
149029,Dactinomycin,SIDM01168,-2.037575
95770,Taselisib,SIDM00287,1.70281
271361,XAV939,SIDM00267,3.8163255
189789,GDC0810,SIDM00970,4.770761
52251,Rapamycin,SIDM01011,-4.31466
197723,Savolitinib,SIDM00504,0.831709
202591,Afatinib,SIDM00842,2.507762666666667
95732,Taselisib,SIDM01183,4.281299
110409,CZC24832,SIDM00193,4.748425
99155,Leflunomide,SIDM00789,4.644622
175005,Wnt-C59,SIDM00198,2.748113
179613,Cytarabine,SIDM00197,2.011151
195897,NVP-ADW742,SIDM00379,2.266055
95253,Taselisib,SIDM01122,3.731005
175264,Wnt-C59,SIDM00214,3.827725
271478,XAV939,SIDM00197,3.694426
215756,MK-2206,SIDM00445,0.2727515
115791,RVX-208,SIDM01122,5.908953
202356,WEHI-539,SIDM00659,4.209885
194712,AZD7762,SIDM00047,-0.7026789999999999
99843,Leflunomide,SIDM00422,4.576219
282199,Dabrafenib,SIDM00592,3.201337
303164,AZD5582,SIDM01247,1.3367915
178007,Vinblastine,SIDM00393,-4.908526500000001
281130,Trametinib,SIDM00561,1.3733075
90110,Sapitinib,SIDM00267,0.207762
58661,Ruxolitinib,SIDM00758,5.334856
155541,Alisertib,SIDM00082,4.2170115
64523,MK-1775,SIDM00197,0.137417
45398,Obatoclax Mesylate,SIDM00234,0.194184
222719,VE821,SIDM00549,2.703225
181691,Afuresertib,SIDM00410,1.978371
282488,Dabrafenib,SIDM01041,3.0304895
204799,PLX-4720,SIDM00362,2.808839666666666
56015,BMS-345541,SIDM00814,2.6761025
119154,ML323,SIDM00077,4.806739
196387,P22077,SIDM00627,5.827272
78043,Dabrafenib,SIDM00242,4.929316
174868,Wnt-C59,SIDM00584,3.7795155
251530,Tamoxifen,SIDM00276,3.006027
55174,Irinotecan,SIDM00214,3.39764
162970,MIM1,SIDM00532,3.787075
60835,Erlotinib,SIDM00905,2.024175
89771,Sapitinib,SIDM00094,4.358106
212067,BIBR-1532,SIDM00508,5.755221
182014,AGI-5198,SIDM00889,3.982892
312452,AZD8186,SIDM00501,3.105189
193104,I-BRD9,SIDM01197,5.567224
172140,OF-1,SIDM00276,5.692595
178086,Cisplatin,SIDM01126,3.9735335
65696,Dinaciclib,SIDM00216,-3.899734
112727,PFI3,SIDM00384,4.438638
176833,Buparlisib,SIDM00569,0.764833
172447,AGI-6780,SIDM00043,2.3615365
221393,AZ6102,SIDM00047,1.258047
193353,I-BRD9,SIDM00583,6.003424
196103,NVP-ADW742,SIDM00256,1.726204
261775,Daporinad,SIDM01102,-6.774298
41759,5-Fluorouracil,SIDM00082,5.842956
143368,Ibrutinib,SIDM00680,5.595141
19974,Vinorelbine,SIDM01042,-2.3577255
187191,Osimertinib,SIDM00532,3.03061
183063,Gefitinib,SIDM00623,2.4398005
95606,Taselisib,SIDM00532,2.472246
191815,GSK2578215A,SIDM00954,5.353307
192189,GSK2578215A,SIDM00496,5.048189
283064,Temozolomide,SIDM00543,5.7675725
90476,Sapitinib,SIDM00422,5.004464
109888,CZC24832,SIDM00260,5.952183
54728,Irinotecan,SIDM01205,1.556906
184509,Navitoclax,SIDM00483,3.177953
185423,Vorinostat,SIDM01102,0.509466
202173,WEHI-539,SIDM00379,3.373375
271004,XAV939,SIDM00136,5.2733485
265614,Talazoparib,SIDM00120,2.364857
215189,MK-2206,SIDM01206,3.011518
98923,IWP-2,SIDM00631,3.96279
221084,AZ6102,SIDM00299,3.244066
281853,Dabrafenib,SIDM00490,5.4386245
218157,Pictilisib,SIDM00543,1.9434766666666663
266268,Talazoparib,SIDM00176,4.308406
184930,Vorinostat,SIDM00244,-0.4841295
155461,Alisertib,SIDM00489,2.6397820000000003
95270,I-BET-762,SIDM01102,2.198222
113681,PCI-34051,SIDM00732,5.898521
204133,PLX-4720,SIDM00086,4.221543333333334
216300,Palbociclib,SIDM00962,0.0988795
113935,PCI-34051,SIDM00472,6.312181
18591,Gemcitabine,SIDM00732,-0.6016640000000001
290221,AZD6738,SIDM01145,0.2878604999999999
183596,AZD3759,SIDM00242,2.791013
63901,MK-1775,SIDM01126,-1.145724
172458,OF-1,SIDM00721,4.328045
297063,Fulvestrant,SIDM00350,3.3431956666666665
95917,Taselisib,SIDM00129,2.306954
113707,PCI-34051,SIDM00156,4.540331
109780,CZC24832,SIDM01042,4.4106
90702,Uprosertib,SIDM00082,5.4475465
218405,Pictilisib,SIDM00350,-0.0691769999999999
280777,Trametinib,SIDM00203,1.6922655
117539,OTX015,SIDM00498,2.46339
96710,EPZ5676,SIDM00482,4.715038
99153,Leflunomide,SIDM00120,5.471279
18788,Gemcitabine,SIDM00976,-3.017109666666667
55329,GSK1904529A,SIDM00501,2.206185
282698,Temozolomide,SIDM00096,2.3997
220007,PD0325901,SIDM00332,2.090694
149349,Dactinomycin,SIDM00214,-3.6776385
192925,I-BRD9,SIDM00504,3.970881
281224,Trametinib,SIDM00835,-2.3758355
112655,PFI3,SIDM01205,4.339705
180636,Docetaxel,SIDM00377,-3.0244506666666666
96792,EPZ5676,SIDM00592,4.525083
187357,Osimertinib,SIDM00324,1.345828
111760,GSK2606414,SIDM00832,4.483776
64232,MK-1775,SIDM00388,-0.386561
187475,Osimertinib,SIDM00198,1.407365
52946,Sorafenib,SIDM00496,2.579422
212266,PD173074,SIDM00136,3.6266785
174844,Wnt-C59,SIDM00833,3.966146
280820,Trametinib,SIDM00719,3.8689925
209735,Wee1 Inhibitor,SIDM00276,2.0119155
122397,AGI-6780,SIDM00535,4.595121
198463,UMI-77,SIDM00900,2.49121
187299,Osimertinib,SIDM01168,3.564428
113932,PCI-34051,SIDM00967,5.4769
70389,EPZ004777,SIDM01206,3.305754
214099,MK-8776,SIDM01122,4.884133
181229,Afuresertib,SIDM00121,0.462549
90739,Uprosertib,SIDM00490,2.8233845
202192,WEHI-539,SIDM01175,4.820245
216329,Palbociclib,SIDM00543,2.7713840000000003
118880,ML323,SIDM00379,4.071814
212305,PD173074,SIDM00113,4.1460125
188329,Cediranib,SIDM01198,1.389483
191890,GSK2578215A,SIDM01206,3.690551
231254,AT13148,SIDM01047,0.722687
194952,MIRA-1,SIDM01168,5.627093
6441,Dasatinib,SIDM01245,0.276034
194308,AZD7762,SIDM00412,-3.148096
190517,GDC0810,SIDM00042,4.697317
330815,Pevonedistat,SIDM00627,0.637718
4925,Crizotinib,SIDM00244,1.383868
261787,Daporinad,SIDM00472,-0.569979
49191,Dasatinib,SIDM00501,1.087399
197060,SB216763,SIDM00833,5.2144725
252088,Tamoxifen,SIDM00974,2.9621880000000003
184423,AZD5363,SIDM00420,2.291694
96576,EPZ5676,SIDM00623,5.791934
181533,Afuresertib,SIDM00781,4.159057
189192,Olaparib,SIDM00699,4.191117666666667
173762,LGK974,SIDM00225,4.4878335
18540,Gemcitabine,SIDM00243,-4.2535853333333336
108465,VE-822,SIDM00102,4.370297
296275,Fulvestrant,SIDM01120,4.1381586666666665
214902,MK-2206,SIDM01160,2.7912015
251816,Tamoxifen,SIDM01197,3.936859
290185,AZD6738,SIDM00528,1.582241
118179,GSK343,SIDM00427,2.438801
184597,AZD5363,SIDM00201,1.454683
172285,AGI-6780,SIDM00198,2.311806
216353,Palbociclib,SIDM00496,1.119401
215461,MK-2206,SIDM00964,2.0284685
85390,Ruxolitinib,SIDM00958,2.75482
184775,AZD5363,SIDM00350,3.646814
290337,AZD6738,SIDM01247,1.297678
178682,Cisplatin,SIDM00264,0.5379903333333333
283356,Temozolomide,SIDM00448,5.1143295
177727,Ulixertinib,SIDM00420,3.3887400000000003
194126,AZD7762,SIDM00612,0.8632576666666667
188098,Cediranib,SIDM00537,1.898705
89356,Pevonedistat,SIDM00466,8.355568
282160,Dabrafenib,SIDM01228,2.4972905
195527,NVP-ADW742,SIDM00953,0.481148
193143,I-BRD9,SIDM00935,3.135239
120444,Foretinib,SIDM00324,-0.4939325
189525,Olaparib,SIDM00260,4.873891
178784,Venetoclax,SIDM00243,1.966615
189618,Ipatasertib,SIDM00389,0.281966
303155,AZD5582,SIDM00316,2.764296
173918,LGK974,SIDM00379,2.9745850000000003
70748,EPZ004777,SIDM00202,4.220596
45675,Linsitinib,SIDM00381,4.7355145
107872,VE-822,SIDM00367,3.384769
118647,ML323,SIDM00900,3.237683
215051,MK-2206,SIDM00120,3.05321
183372,AZD3759,SIDM01145,2.260132
142915,Ibrutinib,SIDM00091,7.015192
173504,LGK974,SIDM00699,4.0293415
189392,Ipatasertib,SIDM00621,3.457136
184249,Navitoclax,SIDM00266,2.513204
180556,Docetaxel,SIDM00257,-6.609531333333333
189399,Ipatasertib,SIDM00156,3.944977
20216,Vinorelbine,SIDM00584,-3.914099
2269,Paclitaxel,SIDM00264,-2.6458250000000003
172113,AGI-6780,SIDM00814,2.157783
197624,Savolitinib,SIDM00875,1.727712
58626,Ruxolitinib,SIDM00562,4.560028
191850,GSK2578215A,SIDM01042,4.322295
188817,Ipatasertib,SIDM00174,1.844573
116240,RVX-208,SIDM00316,5.028964
55884,Oxaliplatin,SIDM00101,7.246745
186913,Osimertinib,SIDM00951,0.48904
88129,Cyclophosphamide,SIDM00379,5.006839
119794,Entospletinib,SIDM01159,5.53069
311876,AZD8186,SIDM01163,2.617801
202689,Afatinib,SIDM00023,-0.0970933333333333
281132,Trametinib,SIDM00532,1.0537725
112797,OSI-027,SIDM00789,1.7681684999999998
174480,Wnt-C59,SIDM00230,3.3973645
289524,Gemcitabine,SIDM00234,-4.194327
171707,LY2109761,SIDM00077,5.010198
174117,LGK974,SIDM00680,3.60823
197598,Savolitinib,SIDM00793,3.156119
65092,Dinaciclib,SIDM00875,-2.636778
281024,Trametinib,SIDM01047,-2.6385175
221961,GSK591,SIDM00287,3.090737
202368,WEHI-539,SIDM00198,4.54108
216236,Palbociclib,SIDM00781,4.0760105
221981,GSK591,SIDM01187,6.221171
177539,Ulixertinib,SIDM00679,2.553914
222996,VE821,SIDM01093,5.851428
172090,OF-1,SIDM00490,5.584077
86596,Linsitinib,SIDM00508,0.61322
222861,VE821,SIDM01159,5.54021
187394,Osimertinib,SIDM00285,0.313177
77584,Dabrafenib,SIDM00136,0.161929
177156,Vinblastine,SIDM01126,-2.906294
183584,Gefitinib,SIDM00530,-1.155645
108766,WZ4003,SIDM00367,2.031977
94502,I-BET-762,SIDM00489,2.655227
112125,GSK2606414,SIDM00389,3.097963
111980,GSK2606414,SIDM00137,4.364016
181734,Afuresertib,SIDM00427,2.851877
189535,Ipatasertib,SIDM00583,4.684696
120851,PRT062607,SIDM00259,3.076476
290118,AZD6738,SIDM00291,3.4290935
176946,Buparlisib,SIDM00205,-0.088531
108036,VE-822,SIDM00808,2.956429
43622,Obatoclax Mesylate,SIDM00875,-1.2680815
118671,ML323,SIDM00930,5.367162
177281,Ulixertinib,SIDM00699,3.799181
89337,Pevonedistat,SIDM00527,-0.434183
179281,Cytarabine,SIDM01007,1.289901
219546,PD0325901,SIDM00591,0.4279945
55674,Oxaliplatin,SIDM01155,5.8125705
303293,AZD5582,SIDM00205,1.6435165
113108,OSI-027,SIDM00835,3.8063115
194964,MIRA-1,SIDM01205,4.267002
65292,Dinaciclib,SIDM01183,-3.040011
160995,LCL161,SIDM00900,4.4553335
94952,Alpelisib,SIDM00129,3.586329
194972,MIRA-1,SIDM00412,3.811724
15575,Lapatinib,SIDM00225,3.163055
185471,AZD6738,SIDM00384,-0.214992
94487,I-BET-762,SIDM01163,5.947471999999999
202593,Afatinib,SIDM00917,2.0815716666666666
18465,Gemcitabine,SIDM01183,0.6914383333333333
119608,Entospletinib,SIDM00596,5.171531
214394,MK-8776,SIDM00541,4.860267
149323,Dactinomycin,SIDM00422,-4.9193905
177392,Vinblastine,SIDM00596,-2.3201215
190185,GDC0810,SIDM01205,4.426797
106770,LGK974,SIDM00203,4.694091
87320,Epirubicin,SIDM00299,-0.624894
186092,Nilotinib,SIDM00328,3.831182
178969,Cytarabine,SIDM00203,0.8916935
48478,5-Fluorouracil,SIDM00231,4.737282
116314,RVX-208,SIDM00332,6.227537
112486,PFI3,SIDM00808,3.765397
51353,Crizotinib,SIDM00445,1.687357
97501,SCH772984,SIDM00549,2.81789
217548,Dactolisib,SIDM00969,-3.473527
116480,RVX-208,SIDM00929,5.305367
177206,Buparlisib,SIDM00539,2.315525
177258,Vinblastine,SIDM01229,-4.313079999999999
74124,AZ960,SIDM00364,0.920865
198603,UMI-77,SIDM00532,1.896261
149137,Dactinomycin,SIDM00381,-1.802706
119875,Entospletinib,SIDM00543,4.718966
87804,Cyclophosphamide,SIDM00417,5.222837
290363,AZD6738,SIDM00962,-0.7055309999999999
282462,Dabrafenib,SIDM00374,4.4084965
98892,IWP-2,SIDM00350,3.617696
312149,AZD8186,SIDM00528,1.7802055
120967,PRT062607,SIDM00859,0.438023
303330,AZD5582,SIDM00517,2.2722085
171803,LY2109761,SIDM00631,5.34662
54710,Irinotecan,SIDM00835,5.901959
42313,5-Fluorouracil,SIDM00371,3.2051905
113372,PCI-34051,SIDM00599,3.064788
107858,VE-822,SIDM00182,4.884272
214699,MK-8776,SIDM00328,4.486408
177750,Vinblastine,SIDM00266,-5.7249675
15519,Lapatinib,SIDM00121,2.4006290000000003
105480,Entinostat,SIDM00488,2.266427
99788,Leflunomide,SIDM00375,6.178693
181556,Afuresertib,SIDM01205,1.456032
88322,Cyclophosphamide,SIDM00197,5.206357
181919,Afuresertib,SIDM00688,2.952815
198333,UMI-77,SIDM00699,4.153647
214283,MK-8776,SIDM00900,0.427365
174098,LGK974,SIDM00197,3.5666720000000005
192252,GSK2578215A,SIDM00621,5.348363
188995,Ipatasertib,SIDM00274,5.416683
198265,Savolitinib,SIDM00538,-4.469932
161082,LCL161,SIDM01206,3.667328
214259,MK-8776,SIDM00118,3.092557
94542,Alpelisib,SIDM00875,3.216363
88234,Cyclophosphamide,SIDM00384,3.676633
119146,ML323,SIDM00418,6.262268
214986,MK-2206,SIDM00174,1.4816090000000002
290372,AZD6738,SIDM01228,0.7791744999999999
223002,VE821,SIDM00328,4.801802
98581,IWP-2,SIDM01205,1.186411
178058,Ulixertinib,SIDM00792,3.2157465
290327,AZD6738,SIDM00411,3.490178
142926,Ibrutinib,SIDM00113,2.100291
55742,BMS-345541,SIDM00094,4.668124000000001
113271,PCI-34051,SIDM00094,6.043921
117577,GSK343,SIDM01122,4.3394955
45636,Linsitinib,SIDM00243,1.9591595
64670,MK-1775,SIDM00583,0.810985
199016,UMI-77,SIDM00445,2.815276
183085,AZD3759,SIDM00632,1.615184
18651,Gemcitabine,SIDM00600,-5.700785
52838,Sorafenib,SIDM01161,3.148925
49063,Dasatinib,SIDM01228,2.612915
331468,Pevonedistat,SIDM00374,0.765951
172585,OF-1,SIDM00394,3.003091
219965,PD0325901,SIDM00287,1.6928424999999998
118025,GSK343,SIDM00411,4.8941025
220801,AZ6102,SIDM00308,2.502016
312290,AZD8186,SIDM00411,3.7040855
58881,Ruxolitinib,SIDM00261,3.5557715
296619,Fulvestrant,SIDM00388,3.3892906666666662
91127,Uprosertib,SIDM00381,2.576238
65199,Dinaciclib,SIDM00577,-0.879394
180082,Docetaxel,SIDM00096,-6.018325
42250,5-Fluorouracil,SIDM00101,6.214779
221718,GSK591,SIDM00679,4.656964
87598,Epirubicin,SIDM00422,-2.465785
43712,Obatoclax Mesylate,SIDM00260,-0.23235
181633,Afuresertib,SIDM00543,2.172502
112558,PFI3,SIDM00562,4.79656
96519,EPZ5676,SIDM00534,5.476772
218351,Pictilisib,SIDM00520,2.1764813333333333
173658,LGK974,SIDM00094,3.295452
190188,GDC0810,SIDM00424,4.584347
177923,Ulixertinib,SIDM00680,1.5474584999999998
36627,MK-2206,SIDM00121,1.257736
45322,Linsitinib,SIDM00793,3.67139
2171,Paclitaxel,SIDM00813,-3.3897445
179533,ABT737,SIDM00260,3.827512
212139,BIBR-1532,SIDM00047,5.036761
118065,GSK343,SIDM01237,4.1287665
231383,AT13148,SIDM00655,3.782534
53027,Sorafenib,SIDM00501,4.071985
625,Rapamycin,SIDM01233,-1.93877
94259,Alpelisib,SIDM00889,5.089379
220983,AZ6102,SIDM01247,2.057599
177757,Vinblastine,SIDM00196,-4.7191355
45348,Linsitinib,SIDM00875,2.999849
54601,Irinotecan,SIDM00388,1.726681
95539,Taselisib,SIDM01007,1.123819
53248,Sorafenib,SIDM00969,-0.634442
75879,XAV939,SIDM00541,5.116961
296361,Fulvestrant,SIDM00970,3.147971333333333
113723,PCI-34051,SIDM00101,6.270462
12535,Entinostat,SIDM01198,0.471786
20247,Vinorelbine,SIDM00324,-2.956583
184318,Navitoclax,SIDM00579,-0.984716
189393,Ipatasertib,SIDM00196,2.748111
70615,EPZ004777,SIDM00842,4.793289
148965,Dactinomycin,SIDM01146,-4.286057
177606,Vinblastine,SIDM01183,-3.517824
192507,GSK2578215A,SIDM00393,5.319082
331096,Pevonedistat,SIDM00504,-0.6188269999999999
50186,Luminespib,SIDM00102,-1.4171215
53138,Sorafenib,SIDM00846,2.215461
220321,PD0325901,SIDM00445,-1.642962
108323,VE-822,SIDM01093,5.11421
2140,Paclitaxel,SIDM01146,-2.7260410000000004
51030,Crizotinib,SIDM00488,1.99128
178029,Vinblastine,SIDM00498,-4.3511405
180559,Docetaxel,SIDM00427,-7.018178
84636,VX-11e,SIDM00136,-0.048754
58515,Ruxolitinib,SIDM01259,4.998739
312460,AZD8186,SIDM00100,3.214229
99260,Leflunomide,SIDM01042,5.062318
