Origin_idx,Drug name,Sanger ID,IC50
97605,SCH772984,SIDM00351,-0.528949
187340,Osimertinib,SIDM00917,1.210826
50156,Luminespib,SIDM00394,-0.6888745000000001
282104,Dabrafenib,SIDM00252,4.9268920000000005
163095,MIM1,SIDM00316,4.220713
216786,Dactolisib,SIDM00591,-2.844356
265755,Talazoparib,SIDM00224,3.4790095
89124,Pevonedistat,SIDM00316,-0.105298
214124,MK-8776,SIDM00294,2.375454
312575,AZD8186,SIDM00583,2.8776390000000003
118802,ML323,SIDM00260,4.197912
185948,Nilotinib,SIDM01155,4.3524745
113703,PCI-34051,SIDM00195,4.280153
196749,SB216763,SIDM00136,5.686758
210932,Nutlin-3a (-),SIDM00242,4.41296
196518,P22077,SIDM00292,6.102913
265989,Talazoparib,SIDM01228,3.103206
20315,Vinorelbine,SIDM00242,-2.816463
113334,PCI-34051,SIDM00277,3.115896
194448,AZD7762,SIDM00264,-2.312799
303541,AZD5582,SIDM00444,1.5480005
180293,Docetaxel,SIDM00577,-4.123594333333333
177596,Vinblastine,SIDM01161,-5.4537135
171456,LY2109761,SIDM01161,4.983769
113523,PCI-34051,SIDM01097,3.456847
220598,AZ6102,SIDM00180,0.475236
113072,PFI3,SIDM00498,6.365487
198934,UMI-77,SIDM00846,4.486436
181582,Afuresertib,SIDM01248,4.02253
167435,SB505124,SIDM00537,4.239175
111896,GSK2606414,SIDM00542,4.271054
23622,Afatinib,SIDM00216,0.177181
271335,XAV939,SIDM00316,4.215832499999999
196688,P22077,SIDM01206,2.114055
18239,Gemcitabine,SIDM00276,-3.073268666666667
85338,VX-11e,SIDM00407,1.904146
190211,GDC0810,SIDM01248,5.213781
212787,PD173074,SIDM00114,4.864314
185418,Vorinostat,SIDM00407,0.1118585
30656,Wee1 Inhibitor,SIDM00375,2.004412
160943,LCL161,SIDM00136,5.0525
202209,WEHI-539,SIDM00317,6.466788
197069,P22077,SIDM00487,5.21793
48933,Dasatinib,SIDM00758,3.635058
189162,Ipatasertib,SIDM00241,-0.655396
89883,Sapitinib,SIDM00808,2.384398
213446,AMG-319,SIDM00535,5.597236
98074,SCH772984,SIDM01041,3.222703
115888,RVX-208,SIDM00292,6.744045
113446,PCI-34051,SIDM00561,2.624557
170095,Sabutoclax,SIDM01132,-1.432913
197279,P22077,SIDM00406,1.126092
200001,Sepantronium bromide,SIDM00905,-2.290814
199858,WIKI4,SIDM00792,3.32402
178953,Cisplatin,SIDM00817,0.980518
45614,Obatoclax Mesylate,SIDM00444,0.817117
189398,Olaparib,SIDM00948,3.888884333333333
49954,Luminespib,SIDM00917,-3.974755
215156,MK-2206,SIDM00274,2.4020585
195324,MIRA-1,SIDM00668,4.140456
176284,Buparlisib,SIDM00889,1.170218
178880,Cisplatin,SIDM00176,2.767670666666666
177493,Vinblastine,SIDM00562,-3.785756
179951,Docetaxel,SIDM00293,-3.6033
222307,GSK591,SIDM01114,3.573255
281333,Trametinib,SIDM01064,2.166048
179660,Cytarabine,SIDM00600,-2.0789745
63757,Niraparib,SIDM00668,3.540779
193729,Axitinib,SIDM00631,4.18812
43659,Obatoclax Mesylate,SIDM00612,0.934412
183520,Gefitinib,SIDM00045,1.4401605
12397,Entinostat,SIDM00544,0.7858585
6550,Dasatinib,SIDM00241,1.8111255
97916,SCH772984,SIDM00975,0.205166
174229,LGK974,SIDM00859,2.171331
110359,CZC24832,SIDM00406,3.608107
189559,Ipatasertib,SIDM00042,3.207831
196397,P22077,SIDM01120,2.680484
187881,Cediranib,SIDM00632,1.35348
211702,BIBR-1532,SIDM01168,6.900776
89472,Sepantronium bromide,SIDM01095,-4.633851
184621,AZD5363,SIDM00501,3.543192
19998,Vinorelbine,SIDM00064,-4.2477105
110368,CZC24832,SIDM00969,3.581734
4754,Crizotinib,SIDM00699,3.05879
185359,Vorinostat,SIDM00042,1.735727
177570,Ulixertinib,SIDM00535,2.524223
172449,OF-1,SIDM01064,4.559613
173617,MN-64,SIDM00422,3.160178
51083,Crizotinib,SIDM00659,3.520824
56095,Oxaliplatin,SIDM00422,3.9183615
85031,VX-11e,SIDM00896,1.661396
232727,AZD4547,SIDM00287,1.52315
194637,MIRA-1,SIDM00082,4.034446
198059,Savolitinib,SIDM00127,4.05015
70369,EPZ004777,SIDM00596,5.334872
95206,Alpelisib,SIDM00216,3.54609
178974,Venetoclax,SIDM00199,3.14891
172132,AGI-6780,SIDM01205,1.916289
18625,Gemcitabine,SIDM00680,-4.277652000000001
192207,GSK2578215A,SIDM00242,4.37213
223128,VE821,SIDM00418,6.891261
296822,Fulvestrant,SIDM00332,4.215636666666666
110384,CZC24832,SIDM00393,4.803336
117290,OTX015,SIDM00501,4.622883
184839,AZD5363,SIDM01102,1.52527
198416,UMI-77,SIDM00783,3.191307
199809,WIKI4,SIDM00491,4.003961
49525,Paclitaxel,SIDM00294,-4.150478
232785,AZD4547,SIDM00056,2.8088113333333333
172216,AGI-6780,SIDM00958,1.1287275
174042,LGK974,SIDM00592,3.128544
214250,MK-8776,SIDM00826,3.455111
171915,OF-1,SIDM01122,3.973152
18074,Gemcitabine,SIDM00174,-2.203707333333333
57974,GSK1904529A,SIDM00508,4.814662
283252,Temozolomide,SIDM00104,6.0146075
311792,AZD8186,SIDM01132,2.7495785
120224,PRT062607,SIDM00203,1.907117
110117,CZC24832,SIDM00023,6.812644
202730,Afatinib,SIDM00256,2.0715586666666668
54605,Irinotecan,SIDM00561,1.267023
4895,Crizotinib,SIDM00308,0.6157035000000001
63569,Niraparib,SIDM00659,5.884024
180008,Docetaxel,SIDM00591,-6.729299
18249,Gemcitabine,SIDM00544,-2.4640383333333333
171765,LY2109761,SIDM00043,3.732904
142777,Ibrutinib,SIDM00719,6.302137
98051,SCH772984,SIDM00406,2.301646
290384,AZD6738,SIDM00896,1.0766065
110166,CZC24832,SIDM00129,4.867701
115952,RVX-208,SIDM00094,5.72442
199643,WIKI4,SIDM01064,1.942038
179556,Cytarabine,SIDM00592,0.8683195
61313,Erlotinib,SIDM01155,3.377697
94660,Alpelisib,SIDM00577,3.161857
190056,Olaparib,SIDM00047,3.0242659999999995
179274,Cytarabine,SIDM00224,2.550417
87634,Epirubicin,SIDM00817,-0.591858
113564,PCI-34051,SIDM00584,5.246857
109980,CZC24832,SIDM00834,5.975987
303145,AZD5582,SIDM01205,-0.0298089999999999
19901,Vinorelbine,SIDM00118,-5.263187
182956,AGI-5198,SIDM00214,4.283168
282200,Dabrafenib,SIDM00496,-0.6949375000000001
95339,Taselisib,SIDM00230,0.700332
58289,Ruxolitinib,SIDM00699,4.2192965
178509,Venetoclax,SIDM00808,1.713215
784,Camptothecin,SIDM00077,-1.557036
211246,BIBR-1532,SIDM01122,4.0479
118589,ML323,SIDM00120,4.328108
88203,Cyclophosphamide,SIDM00962,4.78023
170356,Sabutoclax,SIDM01042,-2.486899
50161,Paclitaxel,SIDM00100,0.492901
89120,Pevonedistat,SIDM00317,5.971417
217180,Dactolisib,SIDM01247,-3.788057
173160,MN-64,SIDM00577,5.319823
55542,BMS-345541,SIDM00203,3.081467
312228,AZD8186,SIDM01090,3.1123865000000004
95122,I-BET-762,SIDM00465,2.9362385
185072,Vorinostat,SIDM01233,0.4331759999999999
204286,PLX-4720,SIDM00677,5.140466666666666
116327,RVX-208,SIDM00496,5.223938
55427,Oxaliplatin,SIDM00923,5.6810165
117275,OTX015,SIDM00196,3.532847
59032,Ruxolitinib,SIDM00583,3.700052
283400,Temozolomide,SIDM00817,6.390531
118539,ML323,SIDM00970,3.680553
228401,BMS-536924,SIDM00102,2.767442
55844,BMS-345541,SIDM01206,1.8440725
302941,AZD5582,SIDM00596,4.750807
216146,Palbociclib,SIDM00438,2.4607590000000004
118343,GSK343,SIDM00176,3.345889
94861,Alpelisib,SIDM00935,0.340326
177610,Vinblastine,SIDM00411,-1.1649334999999998
99639,Leflunomide,SIDM00427,4.257889
190496,GDC0810,SIDM00550,4.747861
539,Rapamycin,SIDM00346,-3.0129205
191728,GSK2578215A,SIDM01133,4.380212
222523,VE821,SIDM01229,4.371044
19816,Vinorelbine,SIDM00970,-4.411439
64692,MK-1775,SIDM00044,1.673204
4824,Crizotinib,SIDM00145,0.466869
110382,CZC24832,SIDM00445,5.63134
172428,AGI-6780,SIDM00550,2.463222
87753,Cyclophosphamide,SIDM00489,5.484778
94445,Alpelisib,SIDM00096,2.290117
284,Camptothecin,SIDM00227,-0.564026
194558,AZD7762,SIDM00491,0.2489856666666667
194104,AZD7762,SIDM00679,0.4082293333333333
94989,I-BET-762,SIDM00488,4.9574625
94904,I-BET-762,SIDM00316,2.7861245
176497,Buparlisib,SIDM00900,-0.20368
160778,LCL161,SIDM01132,3.364843
54984,Irinotecan,SIDM00371,2.295955
216415,Palbociclib,SIDM00257,2.7016925
191638,GSK2578215A,SIDM01179,5.583462
221417,GSK591,SIDM00203,3.662611
18165,Gemcitabine,SIDM00096,-5.042252
231045,AT13148,SIDM00320,3.705405
56110,Oxaliplatin,SIDM00967,6.4960505
195014,MIRA-1,SIDM00569,5.619499
178800,Venetoclax,SIDM01064,-0.186474
90858,Uprosertib,SIDM00553,1.9073005
113011,PFI3,SIDM00362,3.486362
91334,Uprosertib,SIDM00176,3.2102975
56155,BMS-345541,SIDM00381,4.3262385
116172,RVX-208,SIDM01140,2.890425
122,Camptothecin,SIDM00591,-1.716123
49468,Paclitaxel,SIDM01160,0.217571
98630,IWP-2,SIDM00569,3.12554
204522,PLX-4720,SIDM00488,4.894241
280875,Trametinib,SIDM00953,2.01191
209945,Wee1 Inhibitor,SIDM00420,1.688055
58403,Ruxolitinib,SIDM00789,4.785995
303409,AZD5582,SIDM00099,4.432475500000001
212117,BIBR-1532,SIDM00969,4.911911
177621,Ulixertinib,SIDM00532,4.554204
179777,ABT737,SIDM00242,-0.146781
89716,Sapitinib,SIDM00367,3.925689
95461,Taselisib,SIDM00923,0.56585
118234,GSK343,SIDM00137,3.8593525
213717,AMG-319,SIDM00592,4.725195
54540,Irinotecan,SIDM01007,2.856015
99461,Leflunomide,SIDM00834,5.701606
312286,AZD8186,SIDM01183,3.4917355
94699,I-BET-762,SIDM00679,3.0004835
55379,Oxaliplatin,SIDM00091,4.0598405
190551,GDC0810,SIDM01006,3.671829
178692,Cisplatin,SIDM00195,2.9393263333333333
723,Rapamycin,SIDM00688,-3.592599
204455,PLX-4720,SIDM00233,3.5082870000000006
204039,PLX-4720,SIDM00970,3.966721
210580,Nutlin-3a (-),SIDM00863,4.238104
94772,Alpelisib,SIDM00316,2.395587
181766,Afuresertib,SIDM00600,2.533122
120409,Foretinib,SIDM00971,2.5208635
222061,GSK591,SIDM00732,5.926473
204508,PLX-4720,SIDM00243,3.60354
184509,Navitoclax,SIDM00483,3.177953
220021,PD0325901,SIDM00302,-0.49516
108817,WZ4003,SIDM00003,2.274425
220666,AZ6102,SIDM00113,4.439031
181403,Afuresertib,SIDM00549,1.061709
86661,Linsitinib,SIDM00444,1.350633
171653,LY2109761,SIDM00600,5.168559
110281,CZC24832,SIDM00550,5.466501
199823,WIKI4,SIDM00103,3.864778
221946,GSK591,SIDM00842,3.693879
116943,OTX015,SIDM00679,3.775427
20358,Vinorelbine,SIDM00195,-2.40127
90259,Sapitinib,SIDM00501,2.747672
54719,Irinotecan,SIDM01159,2.07229
271701,XAV939,SIDM00407,3.027692
189273,Ipatasertib,SIDM00324,3.434231
177297,Ulixertinib,SIDM00294,2.9364945
231492,AT13148,SIDM00424,4.044206
189982,GDC0810,SIDM00679,5.019394
281877,Dabrafenib,SIDM00930,4.2410785
190586,GDC0810,SIDM01102,5.000745
5098,Crizotinib,SIDM00859,1.646566
171992,AGI-6780,SIDM00677,3.229507
109240,WZ4003,SIDM00289,2.315464
192162,GSK2578215A,SIDM00384,4.407247
161361,LCL161,SIDM00488,3.3384565
95831,Taselisib,SIDM00302,2.08643
188857,Ipatasertib,SIDM00180,2.310674
188353,Cediranib,SIDM00243,1.658381
217258,Dactolisib,SIDM00488,-2.030075
3364,Sorafenib,SIDM00813,2.9628845000000004
55819,BMS-345541,SIDM01073,3.189048
111297,GSK2606414,SIDM00269,2.74421
180110,Docetaxel,SIDM00900,-4.765284666666666
194698,MIRA-1,SIDM00923,5.9295
204208,PLX-4720,SIDM01259,3.3150103333333334
87480,Epirubicin,SIDM00104,-0.484495
14097,Bortezomib,SIDM01205,-4.0832945
174948,Wnt-C59,SIDM00592,3.693633
112292,PFI3,SIDM00632,4.501931
120290,PRT062607,SIDM01174,5.803154
187537,Osimertinib,SIDM00638,0.361612
218323,Pictilisib,SIDM00371,1.693828
97309,SCH772984,SIDM00120,5.543945
189757,Olaparib,SIDM00242,3.838948333333333
266077,Talazoparib,SIDM00659,3.0329535
2270,Paclitaxel,SIDM00262,-2.7025295
87628,Epirubicin,SIDM00250,-0.64155
179396,Cytarabine,SIDM00364,-3.005955
86998,Epirubicin,SIDM00679,-0.523291
190054,Olaparib,SIDM00530,4.041456
13982,Bortezomib,SIDM00274,-5.662834500000001
65280,Dinaciclib,SIDM01159,-0.346735
108330,VE-822,SIDM00234,4.174516
283237,Temozolomide,SIDM00975,7.1764385
50205,Paclitaxel,SIDM00137,-3.574638
189510,Ipatasertib,SIDM00154,3.227289
88369,Cyclophosphamide,SIDM00600,4.162443
63583,Niraparib,SIDM00195,2.868059
171583,LY2109761,SIDM00328,5.702607
261624,Daporinad,SIDM00466,0.2578989999999999
64184,MK-1775,SIDM00541,0.190964
192866,I-BRD9,SIDM01019,3.484996
711,Camptothecin,SIDM00311,-3.22843
171470,LY2109761,SIDM00316,5.699664
179949,Docetaxel,SIDM01179,-3.6402486666666665
199926,WIKI4,SIDM00362,2.773035
113087,PCI-34051,SIDM00627,5.067314
155942,Alisertib,SIDM01064,3.299465
196583,P22077,SIDM00113,7.969652
41712,5-Fluorouracil,SIDM00182,6.196369499999999
193981,AZD7762,SIDM00121,-2.213385333333333
186123,Nilotinib,SIDM00621,3.027702
312546,AZD8186,SIDM00103,3.0609925
172357,OF-1,SIDM00424,3.94476
70407,EPZ004777,SIDM01019,4.646791
179557,ABT737,SIDM00576,-3.477735
70617,EPZ004777,SIDM00917,4.417926
196182,NVP-ADW742,SIDM00371,4.165054
45765,Linsitinib,SIDM00579,-0.7804249999999999
182446,AGI-5198,SIDM00364,2.847249
189719,Olaparib,SIDM00543,3.834411333333333
198451,UMI-77,SIDM00094,3.180765
172113,OF-1,SIDM00923,5.601996
173416,MN-64,SIDM00501,5.291157
49457,Dasatinib,SIDM00498,1.747232
296911,Fulvestrant,SIDM00487,3.098940333333333
174618,Wnt-C59,SIDM00793,4.328720499999999
283155,Temozolomide,SIDM00427,4.634547
177065,Buparlisib,SIDM00102,2.365382
233019,AZD4547,SIDM00973,2.813719666666666
204645,PLX-4720,SIDM00579,4.563562
149117,Dactinomycin,SIDM00935,-4.8220600000000005
65670,Dinaciclib,SIDM00472,-1.420427
4851,Crizotinib,SIDM00948,2.2087805
194862,MIRA-1,SIDM00577,6.152439
178633,Cisplatin,SIDM00302,1.947973
116241,RVX-208,SIDM00971,6.339563
194898,MIRA-1,SIDM01140,5.297551
72932,BMS-345541,SIDM00606,4.757504
88496,Cyclophosphamide,SIDM00350,5.606585
148723,Dactinomycin,SIDM00970,-4.299108
282196,Dabrafenib,SIDM00935,3.5205855
172278,AGI-6780,SIDM00264,2.929018
220964,AZ6102,SIDM01205,1.810092
15702,Lapatinib,SIDM01197,4.9946615
172589,OF-1,SIDM00371,4.607982
211720,BIBR-1532,SIDM00317,6.942085
195357,MIRA-1,SIDM00448,4.883614
191587,GSK2578215A,SIDM00889,4.284184
210965,Nutlin-3a (-),SIDM00261,3.6488905
161301,LCL161,SIDM00267,4.7776925
182830,AGI-5198,SIDM00792,4.381847
196540,P22077,SIDM00120,6.265842
231911,AT13148,SIDM00444,5.78081
47682,5-Fluorouracil,SIDM01133,4.40425
117715,GSK343,SIDM00082,4.1733045
194958,MIRA-1,SIDM01161,4.392701
64378,MK-1775,SIDM01247,-0.635003
120936,PRT062607,SIDM00975,2.661603
215615,MK-2206,SIDM00199,1.838915
187753,Osimertinib,SIDM00214,1.115264
70075,EPZ004777,SIDM00263,5.065463
213539,ZM447439,SIDM00971,4.7831995
56042,BMS-345541,SIDM00412,2.2681285
172564,OF-1,SIDM00579,4.121987
54943,GSK1904529A,SIDM00227,3.7334885
211723,BIBR-1532,SIDM00411,7.143874
89624,Sapitinib,SIDM00320,5.849185
55826,Oxaliplatin,SIDM00328,5.538103
163184,MIM1,SIDM00056,4.085454
172181,AGI-6780,SIDM00810,2.3164305
55989,Oxaliplatin,SIDM00859,1.0793955
192149,GSK2578215A,SIDM01187,6.581701
178277,Cisplatin,SIDM00930,2.742877
178384,Cisplatin,SIDM00346,2.130987
96126,Taselisib,SIDM00406,-1.283825
113116,OSI-027,SIDM00833,2.3120175
54739,Irinotecan,SIDM00971,7.26916
220017,PD0325901,SIDM00488,1.1313535
172754,OF-1,SIDM00231,4.632928
55616,Oxaliplatin,SIDM00758,4.564741
120930,PRT062607,SIDM00371,4.997319
97039,EPZ5676,SIDM00973,5.709763
63377,Niraparib,SIDM01090,3.687006
120375,PRT062607,SIDM00120,5.86098
210789,Nutlin-3a (-),SIDM00379,5.2443
331312,Pevonedistat,SIDM00257,-1.343862
189632,Ipatasertib,SIDM00968,4.488656
172189,AGI-6780,SIDM01198,1.618303
266268,Talazoparib,SIDM00176,4.308406
58042,GSK1904529A,SIDM00483,6.570685
6718,Dasatinib,SIDM00362,-0.4095574999999999
213705,AMG-319,SIDM00958,2.834317
58520,Ruxolitinib,SIDM01073,3.991126
187701,Osimertinib,SIDM00374,2.366466
109246,WZ4003,SIDM00202,3.14067
194285,AZD7762,SIDM00834,1.2742186666666668
175041,Wnt-C59,SIDM00114,4.165426
64536,MK-1775,SIDM00256,-1.110866
96320,EPZ5676,SIDM00181,6.205634
172363,OF-1,SIDM00411,4.216195
184813,Vorinostat,SIDM01259,0.8549915
87360,Epirubicin,SIDM00201,-1.831329
94509,I-BET-762,SIDM00951,2.487326
217967,Pictilisib,SIDM00561,0.193208
50853,Crizotinib,SIDM00758,-1.105771
212305,PD173074,SIDM00113,4.1460125
290535,AZD6738,SIDM00638,2.8851325
64379,MK-1775,SIDM00482,-1.192068
312485,AZD8186,SIDM00127,2.832072
178784,Venetoclax,SIDM00243,1.966615
117828,GSK343,SIDM00291,2.5919905
178521,Venetoclax,SIDM01019,0.339217
91395,Uprosertib,SIDM00445,1.035568
89282,Sepantronium bromide,SIDM00863,-5.8742795
177840,Ulixertinib,SIDM00935,1.1072345
163441,MIM1,SIDM00362,2.065815
96717,EPZ5676,SIDM01248,5.932491
223262,VE821,SIDM00374,4.342242
326382,Cisplatin,SIDM00389,1.862514
173636,LGK974,SIDM00082,3.663428
53160,Sorafenib,SIDM00792,2.135635
143443,Ibrutinib,SIDM00975,4.344088
210306,Wee1 Inhibitor,SIDM00538,0.8805525000000001
58392,Ruxolitinib,SIDM01229,4.439797
220770,AZ6102,SIDM01206,1.241505
85459,Ruxolitinib,SIDM00196,4.922515
231527,AT13148,SIDM01233,3.138261
30633,Wee1 Inhibitor,SIDM00792,2.636582
174216,LGK974,SIDM00102,4.401052
54721,GSK1904529A,SIDM00719,5.0814635
186219,Nilotinib,SIDM00418,4.4716765
84845,VX-11e,SIDM00260,1.7899440000000002
65365,Dinaciclib,SIDM00285,2.538129
281354,Trametinib,SIDM00218,0.5531870000000001
109410,WZ4003,SIDM00350,4.09007
61465,Erlotinib,SIDM00234,2.022851
184248,Navitoclax,SIDM00262,3.067276
113254,PCI-34051,SIDM00826,5.548621
95166,Alpelisib,SIDM01102,3.811606
55470,Oxaliplatin,SIDM01073,2.76656
89933,Sapitinib,SIDM00528,1.63835
120705,PRT062607,SIDM00316,3.15463
189646,Ipatasertib,SIDM00444,1.493414
220053,PD0325901,SIDM00542,0.6593494999999999
174797,Wnt-C59,SIDM01092,2.8166935000000004
183285,Gefitinib,SIDM00299,3.31506
3528,Sorafenib,SIDM00407,1.4306695
45215,Linsitinib,SIDM00417,3.168324
178333,Venetoclax,SIDM00292,4.785351
196985,P22077,SIDM01064,5.388057
65331,Dinaciclib,SIDM00324,-3.472543
88156,Cyclophosphamide,SIDM00252,6.009876
113428,PCI-34051,SIDM00528,4.448949
179855,ABT737,SIDM00517,3.63812
187118,Osimertinib,SIDM00224,2.792484
184032,AZD5363,SIDM00489,2.650234
178947,Cisplatin,SIDM00047,2.063517333333333
204501,PLX-4720,SIDM00543,4.2477
120224,Foretinib,SIDM00612,-0.7303385
193074,I-BRD9,SIDM00917,3.280439
217511,Dactolisib,SIDM01006,-2.8179255000000003
99619,Leflunomide,SIDM00261,4.241702
217641,Pictilisib,SIDM01126,0.855628
97754,SCH772984,SIDM00488,3.10178
43604,Obatoclax Mesylate,SIDM01042,-0.0750605
99053,Leflunomide,SIDM01179,5.464151
90674,Uprosertib,SIDM01229,3.068049
52049,Rapamycin,SIDM00205,-2.63827
174070,LGK974,SIDM00023,3.44912
170827,Sabutoclax,SIDM00103,-0.631016
185554,Nilotinib,SIDM01163,4.5715900000000005
171493,LY2109761,SIDM00343,6.074611
188425,Cediranib,SIDM00264,3.718845
176374,Buparlisib,SIDM00174,-0.737503
120480,PRT062607,SIDM00277,0.483016
282584,Temozolomide,SIDM01174,6.0660055
174129,LGK974,SIDM00309,4.19343
197672,Savolitinib,SIDM00537,2.171153
221085,AZ6102,SIDM00242,1.796982
143013,Ibrutinib,SIDM00064,4.063595
185135,Vorinostat,SIDM00056,1.050588
209576,Wee1 Inhibitor,SIDM00489,0.980307
180177,Docetaxel,SIDM00875,-6.140307
193952,AZD7762,SIDM00367,0.0703746666666666
56051,Oxaliplatin,SIDM00508,1.294475
45355,Linsitinib,SIDM00291,1.770099
184519,AZD5363,SIDM00540,0.134975
290316,AZD6738,SIDM00251,0.488753
290200,AZD6738,SIDM00260,3.201702
119142,ML323,SIDM00371,4.341899
2278,Paclitaxel,SIDM00195,-2.2664605
149341,Dactinomycin,SIDM00530,-2.207862
221799,GSK591,SIDM00438,5.496117
84938,Ruxolitinib,SIDM00632,4.308233
155832,Alisertib,SIDM01155,1.159587
45066,Linsitinib,SIDM00269,2.312352
220853,AZ6102,SIDM00562,2.020495
222651,VE821,SIDM01251,1.521376
88920,Pevonedistat,SIDM00224,3.816984
228437,BMS-536924,SIDM00792,1.750571
211560,BIBR-1532,SIDM00346,4.532062
218072,Pictilisib,SIDM01175,1.3822963333333331
120358,Foretinib,SIDM01095,0.714433
180058,ABT737,SIDM01102,3.040345
112676,OSI-027,SIDM01122,3.3965485
222900,VE821,SIDM00917,2.942204
65290,Dinaciclib,SIDM00424,-4.220254
192064,GSK2578215A,SIDM00781,6.113287
49764,Luminespib,SIDM00537,-3.3222345
9745,BMS-536924,SIDM01205,2.251673
179032,Cytarabine,SIDM01098,1.1638905
172396,OF-1,SIDM00287,3.75967
296409,Fulvestrant,SIDM00326,3.597592666666667
162982,MIM1,SIDM00655,2.6498655
74545,AZ960,SIDM00374,1.295126
182194,AGI-5198,SIDM00826,4.41919
49291,Dasatinib,SIDM00099,4.53444
89406,Sepantronium bromide,SIDM00562,-5.2423685
51395,Rapamycin,SIDM00905,-2.038536
231591,AT13148,SIDM00592,3.448842
49856,Paclitaxel,SIDM00562,-5.582684
312300,AZD8186,SIDM01247,2.7437530000000003
170562,Sabutoclax,SIDM01159,0.32726
120667,Foretinib,SIDM00099,1.984698
108740,WZ4003,SIDM00606,3.541178
117168,OTX015,SIDM00324,0.021679
210367,Nutlin-3a (-),SIDM00699,4.5789105
198911,UMI-77,SIDM00491,3.157632
196097,NVP-ADW742,SIDM00258,-0.624291
204487,PLX-4720,SIDM01198,3.802263
216289,Palbociclib,SIDM00343,4.610451
117625,GSK343,SIDM00885,3.8951525
155926,Alisertib,SIDM00243,1.454346
111437,GSK2606414,SIDM00417,3.397583
219739,PD0325901,SIDM00224,0.8368385
216397,Palbociclib,SIDM00264,2.727729
213665,AMG-319,SIDM00569,3.768875
174323,LGK974,SIDM00416,2.940665
119651,Entospletinib,SIDM00535,4.757436
210701,Nutlin-3a (-),SIDM00438,2.2864655000000003
99475,Leflunomide,SIDM01205,3.893783
228534,BMS-536924,SIDM00393,2.8867555
55678,Oxaliplatin,SIDM00420,6.584001000000001
173556,LGK974,SIDM00489,2.3765755
204240,PLX-4720,SIDM00224,4.331239666666667
74302,AZ960,SIDM00218,3.493591
44183,Obatoclax Mesylate,SIDM00362,-2.679923
70955,EPZ004777,SIDM01006,4.047629
55628,Oxaliplatin,SIDM00241,4.9449615
70568,EPZ004777,SIDM01155,5.637173
64825,Dinaciclib,SIDM00627,-3.366333
194994,MIRA-1,SIDM00917,4.81854
231255,AT13148,SIDM00277,2.080042
94958,Alpelisib,SIDM00311,3.731554
180250,Docetaxel,SIDM00677,-3.4223286666666666
98427,IWP-2,SIDM00541,3.311316
180777,Docetaxel,SIDM00323,-3.8902106666666665
296999,Fulvestrant,SIDM00199,4.365805333333333
207722,Doramapimod,SIDM00885,4.2103225
194350,AZD7762,SIDM00569,-0.6039893333333333
56360,BMS-345541,SIDM00350,3.6138815
60834,Erlotinib,SIDM00889,1.848722
192116,GSK2578215A,SIDM00917,4.523673
195628,NVP-ADW742,SIDM00111,3.650274
211429,BIBR-1532,SIDM01245,4.689314
192146,GSK2578215A,SIDM01197,5.368156
112699,OSI-027,SIDM00293,0.0350519999999998
