,CDC16,CDC7,CDC45,GADD45B,DBF4,CREBBP,MDM2,ABL1,SMC1B,GADD45G,ATM,ATR,ANAPC7,RBL2,ANAPC5,RBL1,MYC,CDC14B,SMC1A,CDC14A,SKP1,TGFB2,TGFB1,GADD45A,STAG1,PLK1,RBX1,STAG2,TGFB3,MCM4,ORC6,CCND1,MAD1L1,MCM3,MCM6,MCM5,YWHAB,CCNA2,MCM7,BUB1,CHEK1,WEE2,MCM2,PTTG1,CDC27,CDC25B,CDC25C,CDC25A,CDC6,CDC20,BUB3,YWHAZ,CCND2,YWHAH,CCNB1,YWHAG,YWHAE,CCNE1,ORC3,CCND3,SFN,E2F1,TFDP1,ZBTB17,CDK1,ESPL1,ANAPC10,RAD21,ANAPC11,RB1,SKP2,CUL1,SMAD3,SMAD4,ANAPC2,TFDP2,PRKDC,MAD2L1,ANAPC4,SMAD2,YWHAQ,CHEK2,CDC23,EP300,GSK3B,CDKN2A,CDKN1C,CDKN1B,CDKN2D,CCNA1,CDKN2B,CDKN2C,FZR1,SMC3,ANAPC13,PCNA,TTK,PKMYT1,CDK2,E2F5,CDK4,WEE1,E2F4,E2F3,TP53,E2F2,ORC1,ORC2,CCNE2,CDK6,ORC4,CDK7,MAD2L2,ORC5,HDAC1,HDAC2,CCNH,CCNB3
SIDM00553,1.7346850502703033,0.5059627287348951,1.3786813241985445,1.518024400531183,0.6864507833253977,0.312877585419152,-0.4867768804949587,0.10814268119169962,-0.8421837737310786,-0.7786227877102812,0.6327451475746266,0.8451236003692729,0.8103901118690854,0.3409698173398542,2.8507096247018757,0.34226334254234114,3.739496242132221,-0.907265189687033,0.10369171057935321,-0.6392360299073377,0.8894913311157566,-0.864686231400228,-0.028655539037751667,0.8773329896473974,0.7986527607352112,-0.038339019728445986,2.45502045223464,2.03835887943486,-0.8534966063594509,1.5196469627088214,1.8516549482027913,-0.7621772654564865,1.3552844318969044,2.4178555781130284,1.0967592841460543,-0.1780283920477368,2.5441715054717844,1.9948910074476076,2.3325581331147336,1.5979939272589436,1.5566672884637762,-0.7557047666528002,2.0741266544979906,2.5743869831190174,1.2024692914028545,0.04644865009519924,0.5956108756041313,1.1522069215890565,1.6329586794106818,1.1199051965078104,1.9681144634714762,2.729900766502252,1.0691909249709417,2.3950393119856956,2.053565873865498,0.02358169721192959,-0.2741408187669989,1.338052784486921,1.306873643401123,-0.38614209409022826,-0.22977552417491257,0.6678140300712769,1.799427310559998,-0.4173693038380578,1.6300071785027712,-0.23987852059801237,1.6146320876558693,1.8389100843653199,2.4104239789391695,-0.24101794062872567,-0.1381632412469743,2.216790523684844,-0.2407949255927346,0.6554069674446455,-0.46332401599669193,1.0395205526294449,1.0376583054986976,2.0708477259269764,1.9624712526953936,1.1347046317983476,1.8213286439473055,-0.04384998746874521,0.39148538400277894,0.8723794410769244,1.3271210805081293,-0.3977938905875833,-0.5862528291691186,1.3270637530648688,0.43263083607247027,0.3709368249169717,-0.8335541332049886,1.5067393488534149,-0.3656904457341692,1.5635403775552814,2.0612166664522698,3.0558772871774287,1.7856979706040594,0.6524179129663844,0.6269697121562985,1.1252626716155945,2.1402614531497837,1.907048171476424,0.2940895818991406,1.4261926103794844,-0.6315584982179927,0.011449893881949405,1.0457032108624034,0.7331846597208524,0.4819460724630331,2.1321211931565425,1.0371603720678229,2.0089852229266776,1.6777160471021717,0.9943682160956826,2.3211249358309547,-0.3776584709952828,1.8378373946612403,-0.8133251092728653
SIDM00343,1.8350878246400337,-0.12399524568134064,0.6233628070443302,1.5271253083316407,0.439188927571494,0.24775807987266146,-0.59305405439628,0.6572516433975945,-0.9208712673166999,-0.7689977063092275,0.2492304570854839,0.3456712526111582,0.5262258639640809,-0.09795135601948984,2.1893300684357273,-0.2639526412208415,2.3477327902015714,0.01601557836884345,0.03653990501586486,-0.8475301013728899,0.9488384226673435,-0.6994608903731795,0.23107103786802524,2.118783298367144,0.6416058637832835,-0.46760081815942234,2.3716489474439184,2.108436573883077,-0.3033139065363584,0.8291316199575764,1.2914409026143645,0.9209479726196167,0.011848149961884435,1.9052916672747269,0.08260658943588994,-0.408647486396746,2.420902391540937,1.5861150722087314,1.587239525073052,1.474212845440569,1.085728295178416,-0.8173003423613243,0.8105320721293114,2.8780144392302294,1.4951291813455483,1.0824371473714638,0.6052701222779603,-0.39511295965042664,1.4322094485464008,1.2221538344027387,1.5895871650911746,3.2659271410372845,-0.9014598673480729,2.7378620917146557,2.2575832550393264,-0.11445929929284114,-0.05293448069842772,1.2466262267016863,1.2140131963928058,-0.4524741450162128,-0.5504992281235072,0.5076727458329998,1.476594417338609,-0.548810064576406,1.5651246335141429,-0.4473968547743833,1.3342744850998396,1.7666934444505793,2.7392667790098115,-0.7036297073926928,-0.6497785080042251,1.8920582605555907,1.03086162484497,0.6979315486819528,-0.6068038525049333,0.6238255254431921,0.7562748700281264,1.5003641905826317,1.5399536905426117,1.0538170094826806,2.0832269481852452,-0.5195940218133259,0.3149523333500897,0.6004367181110771,1.2833367036006538,1.8369993926518104,-0.07795855247509416,0.9047041105620568,1.3187661110811297,-0.8758247391834728,0.5538156919811639,1.564527169023825,-0.22926476310397167,1.5886737122170609,1.924232542992456,3.0361390774455406,1.7589155577818258,0.13194722862301486,0.5542680511242049,1.5318081869141205,1.8422750483826704,1.5599847049482882,-0.2747995471671577,0.7726914606261358,-0.6321799122274374,-0.5724132127418239,-0.35441901759565037,0.06657327033282738,0.8974345067175176,1.5500207792917202,0.8664189371222768,2.3054014800817155,1.7005717441914587,0.5594818145763644,2.197855181989014,-0.49372427794711526,1.6466819940947253,-0.9231344156467294
SIDM00543,2.404052504534458,-0.6721660724226298,-0.3453489669067306,0.4169947391163307,0.1928574360167792,0.10470678792812049,0.15495738489567198,0.1884973739728403,-0.8597392418788308,-0.8982153681905451,0.6805237350606582,0.4625958389534322,0.6549842144681407,-0.029933723695211436,2.777111700710274,-0.6800312239740965,2.706070493346953,-0.17221216445060752,-0.36264196425373946,-0.8503663388328695,0.9749359973038753,-0.8659485131362955,-0.7595605012359986,1.9724475895987383,0.36224222466168615,-0.5538661345022806,2.2832191825561887,1.2519181826259203,-0.8416810727421521,-0.02812525846525891,0.6836006128991361,1.7992694272651324,2.7643645793430647,1.2320402448166845,0.008580629625393596,-0.6001884732978,2.030414300903086,0.14030153654940275,0.898652877143971,0.1990006691249857,0.08401754278857612,-0.8861511276597414,-0.10725933641680209,2.446786301775565,1.1375892673068304,-0.6218037446514876,-0.5331283338616511,-0.44236930755531995,0.03558180540851298,-0.4493655820759984,1.3938891456267846,3.175031656768363,-0.8355850770330088,2.0938605255244243,1.124525341603358,0.0018469580497326532,-0.16494367223556516,0.6966932696532969,0.696569004228183,-0.5175545292632862,-0.41034301700756165,-0.14702651653728938,0.4232284265452193,-0.550383784972,0.4356595298469562,-0.692527309765022,1.3119865128094477,1.5457211093258587,2.5504229109148744,-0.07807733910496258,-0.8155786133544155,2.079920655821818,-0.2586209654769818,0.4376915503861726,-0.4838454989537739,0.9112777771568207,0.6038417421943086,0.6392118811123959,1.6255586207752795,1.1014502130380404,1.7769715100632146,-0.6894743719788892,-0.05398225409886755,0.6624937146127271,1.7619206078638248,0.9904693526723802,0.8996304545766932,1.1413851123365348,0.49026608918543474,-0.9042821890413916,0.008954625946433712,-0.16318993535720144,-0.42436512335212817,-0.08602055036638655,2.0162670044375512,1.841557975806728,-0.2883333364650525,-0.1711069354785901,2.259479950009862,1.2727559050229227,2.0249235291336114,0.6256612860325286,-0.05225153641857262,1.018615450106493,-0.8176922994650374,-0.7501767965678591,-0.5722517542037826,0.1748233748886555,-0.6398446686580131,0.46622158178034284,1.0681285878982165,2.201906699561471,1.2431827516858536,1.1205264722902546,1.3846409335379495,-0.7387086950273531,1.7351487040155447,-0.7609333753651205
SIDM00537,1.484243065116323,-0.011639781005411621,0.5733857531778542,-0.6072916721303195,0.44388437589981167,0.5454252902278862,-0.48794532797283785,0.45686366248798926,-0.924848871151654,-0.7524076481374539,-0.13412909447106827,0.34804268573948777,0.5499061454599852,0.2486645612187872,2.4580718935558457,-0.5215372335004431,3.2427569535566128,-0.15825287276900737,-0.15817688727388568,-0.7491391371458662,0.8164139995802115,-0.9343206610569966,-0.7946426552343994,1.4882699596248647,1.1466585268513063,-0.5049027186416546,2.25603868557581,1.9611854553727748,-0.8867818746018982,1.0241606526966085,1.248237191272275,0.7064319005125563,0.944132558554995,1.8366960440739224,0.2910048824690185,-0.4068929805770052,1.9658062762797899,1.5428577056470136,1.6950994506619035,1.2169721848840387,1.2352906093508826,-0.9138683747367823,1.202812623986748,2.339027315486238,1.2860168274778092,-0.0866858205685134,0.8097088414626497,0.36419022784600735,1.216425452331951,0.8702054692347025,1.8697621004137868,3.1387447858722397,-0.5771130100699307,2.4400267003989837,1.849061544882186,-0.2648530562078761,0.0344911829302657,1.1562281491056368,1.1659767413336481,-0.7951461264226928,1.3962194723098624,0.09096769132326395,1.180857966552813,-0.670578833788116,1.5319524253852577,-0.4796255766047055,1.4776664530349966,1.8032249939982392,2.2981134655225297,-0.30548493148917516,-0.3018475899671784,2.111371837165304,0.2368231974491872,0.7450221900634761,-0.46693466622599034,1.229073428561946,0.34436885260139105,1.5814301094154195,1.6693639533481557,0.8881601033557319,1.9711721791814238,-0.43571607466152645,0.2893856155619527,0.20178782044494833,1.7237774865251914,-0.6390716643826804,0.9576137059293351,1.8755948337859765,0.10654496941779268,-0.8544552270120186,-0.9032114614244467,0.033777614231350686,-0.48714636253151317,1.4584333616164245,2.1172421815491824,2.7452347324577393,1.473282525817735,0.2457741272740032,0.6622590641552151,2.0959456700425294,2.28978944050573,1.9116247928306278,0.04653989238525488,0.41292131032737006,-0.5456178191519022,-0.21391217167392393,0.18491598186555275,0.5917601151935549,-0.006791456058233208,0.7693433687971476,1.1765169497489247,2.5162224949163345,1.3325667277966198,0.9223207892882431,2.414524787838811,-0.6203565845877929,1.3262614809175923,-0.7737723130482883
SIDM00332,1.8192773022768107,0.07814796771763613,0.4656095204126443,0.18559206949513266,0.4925022490674682,0.46684753195195805,-0.41582030009437215,0.10299435403742549,-0.7157661093561407,0.3050887178124678,-0.010934922836989514,0.904439495120038,0.579527565264837,0.060706433146142755,2.4783942022152563,-0.6199334044868855,3.1847589222151993,0.05641677225446257,0.18762664947293173,-0.8483231857328011,0.8105181374738727,-0.9219213621520765,-0.8378898283115878,1.6253222859246397,0.693877428635473,-0.09642467298249058,2.4604077538026154,1.8662716497904321,0.20185900006483135,0.22341500574803638,1.254404471660234,1.6596855877880627,0.4023120818220662,1.2156931201669474,0.3650383031761481,-0.5899977178375188,2.184644486804627,1.802719864578013,1.6715817087663458,1.668592784808848,0.8230072867417318,-0.8454087776287599,1.8131740559430694,2.369848147711912,0.9136202434493552,0.6762371635966625,0.6135351575774881,0.09439187553817875,0.9096819619117973,1.114493734002472,1.8772051364195164,2.939962409223657,-0.7731698890488738,2.3865049298367786,2.180052058193714,-0.1837117036777287,-0.06510474535911677,0.6209505056399527,1.2186322527259261,-0.6603910444458541,1.6162669018833722,0.4889603702576269,1.2818973917974297,-0.645826948494658,2.175818189413654,-0.07514047891300994,1.7910472091285805,1.829241928714484,2.3876902782265743,-0.3996259841937199,1.0577671869507461,1.6999228916618379,0.038090077022018644,0.4240332242645513,-0.6233011866310829,1.1689556976812472,-0.1684956569654016,2.2729606352214295,1.8224840806760851,0.960664100583759,2.080456414544761,-0.27300167968488964,0.3470415949687518,0.5427439619570317,1.4386455501565854,0.5437527358790595,-0.5821218966539748,1.7706759019530498,0.5766992740054583,-0.725287625878728,-0.9198362646919858,0.5294404946611283,-0.4602540890522962,1.4372968771250203,2.33377126022947,2.411494497976372,1.7450461206021968,0.7700732881892733,0.5700466894349816,1.5628898017977393,2.1477981450273984,1.7586991123345233,-0.22313877407423696,0.8083202078485715,-0.6541393425336047,-0.3367329813252495,-0.010650679103777368,0.3463819363525279,0.30046900080150035,0.6631561103318034,1.196259616567292,2.7393807443830154,1.7023621647368843,0.8290039463067203,2.216118281227856,-0.5544065691475403,1.5135215686747987,-0.6091324931113561
SIDM00299,1.3164660195238747,-0.20827938226905154,0.455926942555782,1.0475535183445415,0.4070555856976966,0.5205009101215625,-0.2876164396545507,0.7235333067168473,-0.8065813060702184,-0.8657894703033336,0.12920931876992683,0.831002708230518,0.7272668709703692,-0.06278508662016676,2.344313592688365,-0.5347014196544181,2.720963160578495,0.011572135777159497,-0.10632178820430131,-0.8560654157495704,0.6227967615960089,-0.5393361782394187,-0.06438390035272738,2.3608174417615273,0.9254724366368385,-0.569690263893002,2.3949549384494473,1.8814381558268027,-0.8312506616988583,0.8334458075536655,1.4228474520869117,1.3828065497207445,0.378909983046785,1.860646920722303,0.4076506181080458,-0.5401935230156883,2.34480283101247,1.9846469748442943,1.628606147653432,1.600113720486275,0.32039313045065543,-0.8184844194329973,1.0916290518889562,2.5953569913683854,1.454787856084357,1.0395509071071436,0.36118610879554913,-0.36671144424392055,1.3295867449150907,0.9941219372031787,2.042919116118678,3.2743254476670813,-0.8054829623838181,2.4709575805958877,2.03598628369293,-0.05153133147389608,0.002385967904459257,0.30142342748734563,1.012424496453264,-0.6952823600910426,-0.48029804913501273,0.12342810393233013,0.8121658821318399,-0.6054037173029344,1.6075889723684837,-0.3592316313660425,1.2017830187420018,1.8189731926022703,2.557812442416373,-0.44517831388521495,0.2178689020326471,2.115301246509534,0.7505817222142721,0.6291787872194029,-0.5110674048476479,0.6923081159990452,0.5788659276555342,1.2412364612713593,1.6780751118800072,0.996126741496178,2.139422611054854,-0.5893606816735406,0.37520483710053665,0.48127869140588353,1.7539306880276884,-0.65201835520939,-0.21893003507824996,1.3825682428910406,0.420661132924105,-0.8331761509331889,-0.8852354522457,0.9369701708258477,-0.30326358598938963,1.515574563832863,2.3498946529245726,2.938434058105951,1.597810290775172,0.14301842008196433,0.762030855316162,1.3586007027663451,2.1824023713013956,1.9312379827996766,-0.35199898523504614,0.7468465058159482,-0.6873743382698962,-0.6469525500769958,-0.4888507052426556,0.3299495711184019,0.20618805788868608,1.2776521239110674,1.1917977619167663,2.1849662230087343,1.4464367143493309,0.7004842827170956,1.4898931307018997,-0.6449117335894192,1.3946468105898695,-0.7716884834358139
SIDM00308,2.0838078794877224,0.5634443934422145,0.6806762465371254,-0.132249793750444,0.6702743590577092,0.4891739207795459,-0.5387209989022427,0.20586373159505258,-0.8469699134798229,-0.846283986012203,1.1085922504845027,0.4707318368509616,0.4974055677551206,0.1175641315610272,2.390127563314598,-0.37222628512120204,3.4015661846088183,-0.7381637807248499,-0.03511265406055918,-0.5727862317868432,0.7275462715836738,-0.8889718324174876,-0.4488617878437251,1.8561691381790832,0.8490069813770849,-0.46444613300459797,2.6652794271179876,2.3198245634846004,-0.7640586271416476,1.7331574586027947,1.581182928071395,-0.09465297147474802,0.5279780969920714,2.318961886096394,0.5706791414587321,-0.16255650136045854,2.1636330163580193,2.3574318972906902,1.9706498477888392,1.796251510263122,1.7896130025464683,-0.8303402276730004,1.5465027032782201,2.659492701800372,2.039903349991984,-0.032915224224521304,0.7354414207890374,0.48359561373017074,1.5945149975994715,1.5093675229362966,1.9808236610657453,3.1393622326388195,-0.7476642995474767,2.521748811826894,1.9969509826721306,-0.1364690726882214,-0.058363561343954234,1.6943533436794205,1.7290733289687241,0.5619199863485531,-0.659683456589119,0.30692973983749033,1.6160929399071535,-0.46729108226891813,1.6972054184425651,-0.3521597879125483,1.8038936042233158,2.41942143521697,2.5644495903387843,-0.05995845802960104,-0.2595574673754419,2.061771743011053,0.2332427361556715,0.6864357433779069,-0.5304397396398015,1.7296382607617158,1.0926514001889018,2.1013056504673693,1.5606799305546517,1.0433739023374642,1.9716409690416805,-0.5114472457829857,0.13290206861987078,0.6166583428448612,1.307627714032995,0.4910638916979434,-0.31611824868292476,1.5273566225650774,1.0482195136804209,0.5787798643198582,-0.3487173149098606,2.0120503628842483,-0.25212372007790745,1.7744259908176714,1.927748650477798,2.8830564933011593,2.5272666894402502,0.5197686071811317,0.41215141174816533,1.2780819734000808,2.0717117108216505,1.5698902015223308,0.3770302509289524,1.7705514727859268,-0.4540013157790046,0.18998142687937694,1.0180180227985658,0.657566135463997,1.1404384771246086,2.1731506454710745,1.5489955511007687,1.7787627049608883,1.2868724502686268,0.8120609107735066,1.8896334693857242,-0.4336354061100604,1.5672005340354331,-0.8958328005657841
SIDM00227,1.5616113714512525,-0.560136748078468,-0.37760675898751034,0.13360587015119668,-0.12255704003973664,0.521879765265736,-0.1112831252082689,0.6455711057611021,-0.8092828268885796,-0.9239408052821799,0.11409366159943148,0.9329520557567423,0.5987686429282462,0.11964582767630907,2.528470869161138,-0.7782746243021019,2.8713571544432,0.0787913012653944,-0.19448087675490602,-0.7624721848189869,0.7448790797686252,-0.49851559165679254,0.1348131969909433,2.455778913840076,0.6936100699886293,-0.7157903927776899,2.2664953130642855,1.827080815157382,-0.6739402562004625,0.23668746255151227,0.47940033258784764,1.1401557923781362,0.062425015273773886,1.3144845319736034,0.01828060592756876,-0.8449275475199889,2.4065922573168548,0.32952061804622856,1.2159675989919003,-0.4514761911374201,-0.26766744353513455,-0.8821768628943056,0.5718777099033912,1.3254358927720093,1.3740914723824271,-0.27435538213231675,-0.636127407459512,-0.5756515421579206,0.4903112564755161,-0.1428396655445797,1.7385794120878622,3.0664926605348177,-0.8752473487562353,2.3058407122798306,0.9567016329843189,-0.1267237111338325,0.025775151068537467,0.13495487127712127,1.0248421631307125,-0.6114546042025948,-0.4736401020358347,-0.1272529494850584,0.44113106856432427,-0.7172553078103243,0.018171496807178538,-0.5923255256736892,1.5036569175333272,1.5142641934314751,2.5525703893292997,-0.529503220128346,-0.6894649726441268,2.0799260957325894,0.6404526251623642,0.7445535494700695,-0.43406627011996923,0.9458089769464517,0.7699139451065934,0.6771369506622399,1.7620250091078244,0.83703365596871,1.906516919132765,-0.6226415179663406,0.11419774025770917,0.7354853962642615,1.7565883289066158,-0.4545403129860574,-0.7004055935779624,1.1409539018982884,0.12014691529951742,-0.8593612908237144,0.7251711949710634,1.9012335633843376,-0.5425693242134556,1.1457691395691567,2.075553364633067,2.0985172147831204,-0.10874219812577811,-0.08235655600412792,0.1404602319809718,1.8909911589398263,2.4528591243451525,1.381540303932416,0.3000861919527211,0.5602046422715216,-0.41347132104191403,-0.6824756853736742,-0.47150872885233636,0.25275570946871656,-0.5653284435915381,1.8490039648108296,1.146401032448054,2.348966579107423,0.980787640815283,0.7950384771770872,1.630537336506061,-0.5596076678055836,1.264972362787882,-0.8331114625262108
SIDM00294,1.513313410938088,0.7666611239266171,1.4387180370040396,-0.5501938570055992,0.8934047083214861,0.6288162263488528,-0.3164984611359786,0.4201544543864275,-0.8940650055421575,2.0153409735728642,-0.09035418110606462,0.26207441078243954,0.9906779901855611,-0.5283344629158105,2.5217013057005477,-0.3269910193558694,3.1708146225057128,-0.35365222429298065,0.7285134285225232,-0.9024059785737939,0.8346215686756432,-0.9208009853196811,-1.0478139795913632,2.286098699918067,0.8043419175284005,-0.2926386846343038,2.826446565115576,2.135169973320482,-0.6322346727472237,1.5291766970566245,1.8595018521575888,-0.716270487833837,0.7588985684094475,2.2132321455480235,0.9171064927107151,-0.046533488810950804,2.3217444200149786,1.9683220020770658,2.3333263787817318,2.0506251627588927,1.090338058296196,-0.8187424619958313,1.162969740568277,3.182343608811723,1.635885828017357,0.8867300853164057,1.0490666043643015,0.3972597557898541,2.12173288183169,1.7944011148195582,2.291382431710211,3.521429456854742,-0.8369040473845949,2.6957298147326694,2.3199285325377863,0.19434066244788606,0.1301662800948355,1.3275924501084946,1.1933200703884341,-0.5821533175887845,-0.4592096896126659,1.3215254573186548,1.538741093302796,-0.48500612151190303,1.913939517917022,0.11135248835693137,1.0329704088949478,2.521407334580118,2.77903944445591,-0.7414711938127033,0.2612863569108548,2.5019740871670986,-0.2002781382845778,0.749849341239554,-0.5830607801939415,-0.005798955385916873,0.7927811867727569,1.9039098181996035,1.5051316916328872,0.9222175138178248,2.253843706807419,-0.4011577954000519,0.1375542449233871,0.9890229372736687,1.5613929755298708,1.72568580620528,-0.7353511485020752,1.7941028467762226,2.3445018509614677,1.8735321992529477,-0.5959805931248614,2.3928647187427416,-0.3376824254158939,2.014046190454791,1.9256348989326335,3.1402509962302587,2.1220586715004597,0.7559581025424282,0.7177576692899459,1.2486693383582528,1.9061901738768674,1.9031053066181305,-0.4626584651788801,1.7409132023028635,-0.7005797655572524,1.1981982587377458,1.0431190370149712,0.46909230311076,2.029948728063664,1.3706843959762325,1.106634573983039,1.2930079092373052,2.6147891981471725,1.0759816715495145,2.1205755206743886,-0.29951857415556116,0.9130410819682554,-0.8009923846206702
SIDM00677,1.8790667200730735,-0.1675898629042088,0.5367387365351114,0.087971333272842,0.47756633895603007,0.28773040053061777,0.3772109445065139,0.25104280129296397,-0.9238667227648917,-0.02695985933236065,-0.043413360486330196,0.8825738103958268,0.6637834370036496,0.007593660902714475,2.102756076193964,-0.6332327266670579,3.195186926335298,0.4607509119282321,-0.19168465563160642,-0.9226635192532368,1.1483909923003957,-0.9289340531331496,-0.6732934720028818,2.2315860609516918,0.7177062969966541,-0.6527131415163175,2.264788105983452,1.7285315535007604,-0.8656759658545063,0.8995222608274578,1.1023091849623832,0.8569486716651539,2.041167897380331,1.769212814177646,0.2868944643142247,-0.4872327631404949,2.282030719281956,1.2575255061567148,1.8997140325241937,1.0711922308657063,0.8516393815985586,-0.9016767226395188,1.0876548257461294,2.41912905388842,1.000230896718589,0.7737182256204073,0.2113812563766675,0.2967853777808816,0.9713546629176959,0.7366778156376163,1.7655194009020834,3.1403199941648876,0.8872767704053527,2.4973770731343947,2.0445787108032247,0.048370950993045676,-0.07311574162319273,0.4774679965887116,0.7550877266047819,-0.6860636217452228,2.644323289042123,0.05615828485280696,1.3842205540294823,-0.6437221390656294,1.3259225092053375,-0.6133154369689297,1.4006020255401437,1.5662854932945198,2.2912202773113877,-0.009847565783325764,-0.46110441873440006,2.1213497703119253,-0.00340356557177906,0.43259874794519826,-0.42798507772621885,0.34173249533006383,0.5946155971722236,1.2405404634786774,1.7420143681661466,0.9795543251805272,1.7635215994687645,-0.6133687160170479,0.21816369816982623,0.5482154779109648,1.376848912940139,-0.5784400509157142,0.2790019759132752,1.009197843664999,0.10376520847782154,-1.0150304725895323,-0.6723398351201406,-0.33840514896509416,-0.5604071894961065,1.401749202530887,2.228624129564276,2.738397028904643,1.2837507508010764,0.17206722512135816,0.3163052531691792,2.0103106913156603,1.967383209418095,1.3407245673910189,0.022541556420014104,0.5254156258176769,-0.6031952118266033,-0.4647584184562246,0.14851001300210193,-0.009799243785748701,0.09883788355811249,1.3026889392708167,0.8797757662289319,2.415878252530246,0.6949361558461882,1.0992108508116192,2.1175639819475944,-0.512131591215472,1.4878966636365454,-0.9103365042083351
SIDM01220,1.017514404749424,-0.14220330077057342,0.8266802036498837,1.522715263589211,0.8217080320848519,0.08902326007534646,-0.5500836291471182,-0.19131333936337008,-0.8525191200207851,-0.7770918309991314,0.26459978050236566,0.8084398368576055,0.40565418742079673,-0.0317228307480244,2.3774622265145804,-0.5926459305035898,1.9272272122871084,0.5732113361288563,0.15948466327527425,-0.8187140587725803,0.6487169780924623,0.34729989131825645,0.5046452609149964,2.05987815706359,0.38048610750865375,-0.3214145556551602,2.5878064187536576,1.858217374597294,-0.8495007098069489,0.27118066254702256,1.5392289531164751,2.20565700586082,0.8767009588921013,1.4336817868224494,0.5912299316836778,-0.2844414640905217,2.474611631091465,2.109831622271113,1.7437022280235277,1.787621892443068,0.9219053282215046,-0.8483006740284873,1.0835472191058781,3.146003567301995,1.2415019086627674,0.9870576321491369,0.7360043960206296,-0.2743308055872002,1.4261479323496853,1.4211807584191503,1.6915586618427012,2.9113432054862898,-0.8974262692222436,2.7002213135949726,2.3689277658746257,0.14582722805130732,-0.09778144901849856,0.40166469096620616,1.0446597658600503,-0.3718557907774748,-0.4862315522893793,0.4741872885405284,0.730886086844035,-0.5630400276539449,1.769910230073944,-0.3122052102901827,1.6671562584323143,2.125895034549837,2.5940459615284857,-0.40969435403211724,0.2675984558814889,2.237940335774466,0.3309520980992198,0.7264151391730685,-0.47876002212164487,0.7363883207399267,0.438786325518516,1.6560654798885746,1.8109571817860781,0.9301887295961853,1.9716270251338737,-0.44145214827697943,0.2089403925320314,0.6249932618702091,1.8157056628690038,1.960073784815165,-0.5435649475839427,1.1851170771517552,1.8002001549302944,-0.8619375848731444,1.0319522279593374,2.040365981041437,-0.4467644070698881,1.4230167167616838,2.173276836202491,2.784621300256336,1.7021323873965901,0.2684198803885275,1.0358732048318882,1.024421089329222,3.6354063548328304,1.4337727693099478,-0.35262347877406175,0.6100954839738802,-0.7696197842283503,-0.25806145368647726,0.20651395344252277,0.34528324972047864,0.5265401308107522,1.4172114226468795,1.1227446840410218,2.0357519858568973,1.9948774142935164,0.8892611094039393,2.122561357501061,-0.6623901059554799,1.1851610787327935,-0.7682609896819727
SIDM01259,2.1258600172291344,0.8325612941125723,1.6042278399384922,1.3704477163862194,1.1904679025098925,0.8210173088488404,-0.17302768013249392,-0.027939697438726045,-0.8972671570526511,-0.8657011867310113,0.5832590677136,1.0803246545260705,0.9993357044617425,0.10256503730271133,2.0625201450384214,0.017540218978987845,3.216042815705579,-0.6822076294638029,0.5174740166951964,-0.7236156020075414,0.6582178045806153,-0.8869695526319986,-0.5001516614482407,2.210223606031522,1.6800237283646753,-0.16107163741847408,2.079922048816691,2.0849710425071715,-0.49608900154435726,1.5088634267435428,2.301188136488544,-0.7868259679331036,1.8992861303044766,2.4633561242680386,1.2939573986567487,0.605826636093964,1.9743501394692238,2.09348955431451,2.4169481109743596,2.470178710674322,2.149463096941078,-0.8443663722677575,2.2199795663269497,2.3611697121964688,1.367075246322883,0.9366263079010229,1.3303359026252517,1.2433558353185181,2.4376761819939823,1.0815448002334498,1.9263645621205459,3.005408656317788,-0.8592259103598711,2.340276950246741,1.7706864851607451,0.1268007502809142,-0.1404572624653297,0.9229917965215108,1.6967704288498888,-0.006710768629930481,-0.9099455703201733,1.2379360671630268,1.3883842358049518,-0.3986970933860773,2.018777759306629,0.1071211756596389,1.761118489416867,2.086768982808738,2.216467948444066,0.3411814673416957,0.08520330046877993,2.371213490433371,0.2842452488056981,0.9701581025453658,-0.03631906328248971,1.5242573757122362,0.9049172178025372,2.0333613347428754,1.8078174822886675,1.2565304812550955,1.8588743420583647,-0.23701796402274367,0.6326139986011534,0.7995329283972075,1.2274572211039625,1.1569839638407171,-0.4138755489226892,2.019820091026558,1.3333246099877003,-0.8665319235307237,-0.8380592413876863,1.7490562342524556,-0.3015457321062663,2.0413656774785665,2.305559843073656,2.9465063338004494,1.7234667536787909,0.965864051169706,0.560768243355639,1.5609497475354048,2.1043868112854374,2.1083122644490655,0.09128355677708588,1.135486978612541,-0.48544285442029905,1.361518534572329,1.3962343298751294,0.6061699491514372,0.8058467682849637,1.5146072956953078,1.1188686377342318,2.3252385864454617,1.8024337381379825,1.7083564570948033,2.05204227393043,-0.6644188008315345,1.8436345045269225,-0.6694849916154759
