,NT5C2,POLR2G,POLR2E,POLR2F,POLR2I,POLR2J,POLE3,TYMS,TXNRD1,NME6,POLR1D,PNPT1,POLR2K,DHODH,POLD3,POLR2L,POLA2,UPRT,CANT1,NME4,NME3,POLR3C,POLR3G,POLR3F,NUDT2,PRIM1,PRIM2,NME5,DTYMK,CTPS1,POLA1,ENTPD8,POLE2,POLD1,POLD2,POLE,CAD,CMPK2,NT5C1A,POLR3A,DCTD,POLR2B,POLR2A,DCK,POLR2D,POLR2C,UCK1,UPB1,TXNRD2,CMPK1,POLR3K,RRM2B,PNP,POLR1B,UPP2,CTPS2,CDA,NT5M,DUT,POLR3H,UCKL1,POLR1A,POLR3B,ENTPD4,ITPA,POLR1C,POLE4,RRM1,RRM2,POLR3D,DPYD,TYMP,UMPS,UCK2,POLR3GL,TK1,NT5E,UPP1,ENTPD6,ENTPD5,ENTPD3,NT5C,NME7,AK3
SIDM00527,0.2647480266005747,2.4286675824101303,1.0342687532742654,0.20510317320592317,2.6305222730133755,2.4196758429974876,1.2416765623399812,1.9850101270607412,1.5553272421605167,-0.31736146624409567,1.1865491603319993,1.5460041172123584,2.1593059770585916,-0.3843465637879788,-0.04791163325132233,2.0970126968590943,0.41832201542420827,0.7287618910945382,-0.06750167718175322,1.8641572668640236,0.8193126357265499,1.3597397080295723,-0.6727983686653198,0.9091601974860243,0.686257679115547,1.16499326933644,0.026361072489711087,-0.6703920177896601,1.408554679371181,0.988083531876024,0.9688905274351731,-0.5033511480568733,0.2638505520991423,0.4124945697365198,2.1960362657070047,1.155702633181991,1.4346644735284577,-0.5818115060418635,-0.8677756612454124,-0.09332484886797195,1.7683114076036526,2.7937949826878485,-0.4444598518836003,0.8429635778309593,0.5636806148949799,1.1791536655692136,0.22052080030371007,-0.74824935313076,-0.48044079339731294,1.4953224510117162,-0.17238782857494736,0.38651983418792896,1.1480328814561294,1.009409312809693,-1.0500299578101038,0.6440325075114809,-0.8592871275229025,0.27471874919906053,1.304751272876624,0.5702463892737188,0.4714307797214202,-0.4849075988399093,0.825352585972893,0.6467103423529416,2.128864455241017,0.7381196757424007,1.9079598837538063,1.8208408179365028,1.768432982397691,0.6815961230027872,-0.630389138004684,-0.6390715514579629,0.8719563653846962,-0.40930659603238356,1.2728417681362183,1.0757416953311272,1.4583209976108154,0.6506983785345734,-0.09652572820588405,-0.8733834434669675,-0.7777001551844959,1.6586448194295287,1.5817008761921134,2.2684114677748033
SIDM00976,0.4130199098886832,2.3806655446527447,1.030606315650785,0.21555871779036603,2.6078230200711094,2.4608395201319038,1.5039660245984638,2.7513836248258308,1.4626021297813214,0.2730513061775313,0.9033818549296615,1.2460102451074728,2.3224287867108337,0.2131509418829192,0.03704467442475217,2.4311444899093844,0.7361184435833594,0.48886935526801384,-0.25006196165355016,1.5017859607583377,1.8965788474037035,1.7326089597747547,-0.6699681761911961,0.46767213646467376,0.5793655867911885,1.158581241705935,0.3620182225526966,-0.9122913554275066,1.6896393368383889,1.4473772450608549,0.8020537113091076,-0.48691845749228374,0.871425763013229,0.5462168480201577,2.287577023738394,1.3596382449487325,1.3255069261112682,-0.5580809847707522,-0.7612674435770959,-0.602870935109154,1.8168350420514505,2.6699850738872413,-0.5295637516242615,0.8122267327739774,0.3596031058586966,1.2885215696288406,0.33803415536573556,-0.7007629640742588,-0.20177498264879729,1.8184700186952083,0.04467254399840149,0.04737304404632138,1.5495414398262104,0.6170173883195968,-1.0314363870090872,0.5137614954710681,-0.653545976049545,0.032553290776337764,1.1438530702033516,0.2244764152132372,0.42445396331762064,-0.4721425770931955,1.013235318610403,0.6260433588018826,1.8211998701186873,0.7483694629064408,2.2921973771947743,1.958638464765335,2.438709322655621,0.37638924199855855,0.24563774441271305,-0.5724542803840279,0.8436085010848465,0.20247817433163234,2.0615841658501983,1.6297629211515632,1.5547654428539912,0.9562052934421902,-0.44911941390988935,-0.8500318493380143,-0.7561435695427025,1.717833267584794,2.1751147957670955,1.612485196940292
SIDM00316,-0.18974365151690095,2.554095479497127,1.1473274621263783,0.29468936251984745,2.8063190849985267,2.5721955221444195,1.6551997936983363,2.5724217147583044,1.1059846763051073,0.23995673466037945,1.0832386193275028,1.0905505447825439,2.145729568882682,-0.24884631218851117,0.1363886986546974,2.6412021414411906,0.9969333782074999,0.7464549143343033,-0.15899546578095142,1.6694216744869992,1.5500669584298232,1.4056952940633003,-0.4868550876310421,0.39627248738340515,0.7295993122955885,1.2119789303100041,0.3167887606120569,-0.5005197696206432,1.8865595028370767,1.3512502294471713,0.9904531404956662,-0.5292332441879383,1.3516908731010262,0.7204145839395782,2.3990310135331376,1.4067369833577121,1.503146923383863,-0.7997700042509824,-0.779457061808616,-0.4721965776039654,1.9768719905929224,2.4392870801418005,-0.3635532848501667,0.7204199799098845,0.0457883958159112,1.4078376266469965,0.44560042267245875,-0.8500867635789454,-0.6139865126870685,2.0373485332590584,-0.004183098034578839,-0.6863016781661249,1.7143071595091357,0.35599042403845377,-1.0092213864508661,0.536850151351444,-0.8387635982583724,-0.40543972185902877,1.3908146390464358,0.7896212229790196,0.12308990456663259,-0.47046290134244023,0.8789064118313641,0.254107129788082,1.8014548757936877,0.7230781034994667,2.210055619102626,1.606939535102615,2.441345891432482,0.17018926994086137,-0.2928780618002004,-0.6539917398799929,0.9649394327824736,-0.5220567353505422,1.740697362619338,1.9369473374159916,1.7374301272781139,0.9292082267466746,-0.4808335741734352,-0.7274756419306317,-0.6083737520195803,1.8627679443577398,1.7226700570481837,2.042990125786451
SIDM00326,0.26068824539117313,2.133184227526734,1.5050351508391635,0.25119962256028233,3.0276603768220136,2.0735289874332676,2.084622488519279,2.325088799539091,1.8884264138918787,0.40662059554944907,1.1799825615867643,1.3725964877433239,2.174278512915501,-0.43637336720745606,-0.1506493306258988,2.6147392038429906,0.6167709028775464,0.30902984769742065,-0.2217917564282408,1.7805809599221158,-0.2992047824086182,0.8382248709086484,-0.9338892893299845,0.5441745590533625,0.6955446549678445,1.2315507219927628,-0.038724462723733644,-0.9517665004273849,1.6600876633114627,1.5351641475424966,0.9315225737182155,-0.48876571573015476,0.9407201216192363,0.6495814817740143,2.154825774235701,1.3860734656483675,1.388389898446616,-0.785964309792033,-0.8485658034374526,-0.5729251164822327,1.2271001921802365,2.3632431603306823,-0.4454438112131193,0.39388646678045347,0.22895117750843552,1.666674231580037,0.6997082093656823,-0.7597202202637421,1.1692164475346658,1.8188215127299987,0.07989213687336458,-0.649016139955276,1.8545478039536558,0.394296648527512,-1.0670455753514854,0.14695307173758151,1.0918140675316355,0.09735103032082172,1.4252224228393624,1.0625947219432759,1.0502546385113112,-0.34895754047854094,0.28465014934206645,-0.0700561884064897,1.3501831651728395,0.5013728858609592,2.012800575403778,2.1239230808677014,2.0374187303862747,-0.06908109522955,-0.5714328473588834,-0.6555259451236508,1.109483806408128,-0.23968552543357055,0.9907938586969232,2.0261021402337254,-0.050887379997101155,0.44633500733760323,-0.425003713983221,-0.8023504482189018,-0.7103582129546542,1.5962525076267617,1.6362392256898415,2.428013020729761
SIDM01093,0.4969481946570778,2.306309523736515,1.2860363830842672,0.2014789061248737,2.7427711169513755,2.2726051548965605,1.9582086280017343,2.736191111377901,1.851395614286974,0.3838236766560796,1.07788805051953,1.5242665646520497,1.9782555929148637,-0.030939889241811826,0.48159397792610126,2.7304532054211643,0.9291899194264344,0.6987309041537428,-0.2373756314947139,1.053185211291192,2.250293245097551,0.9210648689977808,-0.8447403638885852,0.587092312049899,0.8833470792499,1.5188438494735823,0.2818823935038927,-1.0033917432196036,1.6602055311178558,1.549903034013015,1.4395676879972756,-0.5296095976653764,1.4156203548989263,1.1130839118828824,1.9569851431571523,1.821536830978347,1.5917332125829298,-0.3046041982736653,-0.7566135775323785,-0.5786914213572584,1.3449141854441833,2.4470875341280296,-0.0020361757287534962,0.9412886256761751,0.21019037660810966,1.8416684861034727,0.5162289241900678,-0.791794877289208,-0.0997874492229388,1.942434061746469,0.32759638362577176,-0.596074734061786,2.1813305912393535,0.5837131151176648,-1.0319825046771094,1.1012839469706204,1.7149813288266345,0.15554461257169575,1.4531245863126032,1.0743068995883776,0.7478408160425773,-0.43742557967891516,0.787920394624911,-0.022113596520517854,1.7074823269748007,0.6846245363650633,2.2965124850805996,2.196489307372083,2.7581545720537832,-0.03185974627581978,-0.04681233521927314,-0.6113433554302445,1.0658642433209313,-0.1343531670568498,1.4059594089466319,2.140340936732696,-0.5716024173104799,0.6294148167184987,-0.5337615089890702,-0.7139166882867698,-0.7109074570047378,1.7710027992326565,1.5272014205261821,2.1863205963076817
SIDM01098,0.05692730428777863,2.5898640050168185,1.2772840100948053,0.18166082846758452,2.9609316494368154,2.695587359540097,1.378799699773944,2.3992767395011563,0.9145551838387285,0.20256567312637294,1.5881087648208856,1.1349125104704336,2.2345474949012836,-0.44141323412978817,-0.33235884462779514,2.2294844096849054,0.24590205215528238,0.6241270046187954,-0.1842454337912964,2.621819690285714,2.2320886666140476,1.1337440727166048,-0.9252769835923783,0.4403170263335714,0.7145929608717427,1.0116709116128135,-0.03173484750947145,-0.21388766142711985,1.3651625595358867,1.0788038677851635,1.0445732015526688,-0.6083852616797061,0.26973824563250576,0.7442213961716705,2.350448128382148,1.4864857443467274,1.5069460228290414,-0.7819396745652956,-0.7338028145764509,-0.2492824358497025,1.2801946740562389,3.0202557664540275,-0.3509572903826802,0.7883195545322886,0.3265522036666556,1.5150343325872109,0.10172791792871524,-0.6258792723873481,-0.47821652776926354,1.1843912302122523,0.23769920485737248,-0.5841128364200034,1.1019322590813097,0.9352898301814953,-1.064389467194884,0.8170231200467065,-0.7872188790533895,0.801693056963136,1.4268112636183894,0.18975949778121365,0.5075790971164388,-0.5775518145673949,0.48879898733607774,0.17943719661756255,1.9009660364863532,0.6717145268204536,1.2300095031994016,1.6811859428425229,1.8856102120324427,0.7972271124796694,-0.4056101355936295,-0.4970771634628991,0.7535892995341977,-0.3702816325069273,1.3780895812419485,1.0246386758032497,1.2337097186268433,0.5559872345523538,-0.39947804455257124,-0.9072413848596917,-0.23820371686848144,2.5295891894140494,1.8945789035564826,2.0020730594541143
SIDM00424,0.6617201284463421,2.514323145507251,1.3168408895853643,0.2722389440608366,2.6217642578418556,2.504169071749807,2.3072504387712542,2.8020654464218544,1.1414155518735445,0.7227889654310928,1.6296080876838086,1.2918106342713087,2.1853980186675535,0.7094872296856874,1.0473184438444196,1.777058152522754,0.8689063108998037,0.8453191693749414,-0.42451653248199006,1.2050765738477844,0.7504602159526175,1.728464750708147,-0.426470992764913,0.36719345830202643,0.7237385258315676,2.101133353772679,0.35738449337347794,-1.0052871794392204,2.1048697638313993,1.4272140941076052,1.5445192771710097,-0.5082554633614875,1.8675140520792912,1.4271722469255144,2.6425153683433904,2.111040916960464,2.228777448656728,-0.7427375100120566,-0.7159093231783863,-0.44393165874918517,1.0364865389295783,2.593786385776946,-0.5977489472098658,2.1511206818517414,1.3559181881026088,1.4925401904385693,0.13499861289866055,-0.6213455387870552,-0.4186558952470012,1.5847495163847627,1.1016719229567595,0.3432543362887399,2.086852849737559,1.0461480259555902,-0.902313230805117,1.7515773209701195,-0.8178793537714913,0.25259091075967255,1.770340215466374,0.5537765788659579,0.19291459600504293,-0.3816639491833383,1.2231371967029152,0.6989984815409374,2.080855436991759,1.1965790318129095,1.6043156808819499,2.0430701433020046,2.617847869433568,0.37778137391690236,-0.7202022882401943,-0.6185969021192175,1.0567755453207681,-0.048146446815843194,1.7596939579277617,1.5160755061869595,-0.6465295393597469,0.6541788330034704,-0.4992149182212166,-0.6341147489138239,-0.7198659197957961,1.7190134927010747,1.4913066553808574,2.0908454266034733
SIDM00973,0.1808466631294495,2.3985030691902582,1.0436791591604277,0.148121954661902,2.252997891167247,2.5123781267548173,1.6430810222945915,1.4484642717731502,1.6895015313939914,0.3781819072872436,0.9847663774072585,1.7093366823907754,2.8911144577133703,-0.43113155683384585,-0.6486770401273361,1.965244855751376,-0.013192389705937066,0.5118247258189321,-0.3536855340176532,1.321241930690455,1.1107043754112464,1.705741006572758,-0.7499698237814355,0.9283486920553026,0.3958046834122829,-0.6930721640470505,-0.33178972236310067,-0.9454742213170676,0.5472110900719382,0.5315430434703413,0.8046121706945751,-0.6409605523302093,-0.6554002444947685,-0.42695899842339563,2.159104014574909,1.1951675386251264,1.3373162869495532,-0.7763893131074424,-0.8467401608105736,-0.24778774662757275,1.5528381216115736,2.750669587245329,0.18270800012732777,0.4363192809711074,0.9992051560054176,1.830642302250142,0.1713539614148206,-0.7884245921099273,0.18336865735937305,1.6901638769737595,-0.3816541939505468,0.7154609246586967,1.7939139051113853,1.3084051044338463,-1.0561955409201826,-0.01171037104910287,-0.7071599092169636,-0.25506347672486224,0.1818293900368355,0.0820908407222478,0.4032612489954473,-0.5980062866954846,0.4489297968435373,0.5386096907023441,1.9319063262190925,0.6271745966397992,2.250200991142106,0.879062831737724,-0.34275935554493464,1.6345490203548085,-0.16664222583295,-0.7694584118176228,0.8518461927837103,-0.41990480645841083,1.0050963277673417,-0.22680559325072686,2.0036952715027034,3.055624198344119,-0.12530933120503926,-0.8518730643616966,-0.6933142492457948,1.6564980209718019,2.2089952081711686,1.945619152493503
SIDM00411,1.0498366403646944,1.9519228916459708,0.9599531111126641,0.013737675717270508,2.940891140359128,2.27009158093379,1.851812006263749,2.3398502006390234,1.2980775825742488,0.3662794856819892,1.3443581016913597,1.3635796924479786,2.1351409929918286,-0.588827244505448,0.8298843902290246,2.0097626413830065,1.3865027610937617,1.0574217283836587,0.3885080087078496,0.7558800312866983,1.4339853647228102,0.7902498220318178,-0.8012185575058357,0.1947676130934318,0.6776503313084747,1.6144699959534399,0.22786331795426812,-0.15469013051747968,1.76263091670356,2.2304526766153576,1.5573494816112587,-0.6525563252730435,1.5667322884826618,0.5975972770267579,1.964268578368571,1.5796902700414792,1.0211344342636954,-0.5537189483967765,-0.9962610405372422,-0.5749944954168588,1.7455667861872783,2.6257730235337267,-0.367404913420464,1.1605029481836955,0.40118350441664835,1.1826876404671058,0.1185216471795259,-0.8694086963797182,-0.13157560119754025,1.7154175825531839,-0.17979161099928315,-0.6224220323478012,1.75787913139776,0.6287054243252758,-0.9641819417664292,0.4930442980598892,-0.4307202230839625,-0.46151282053188825,1.7278291049655632,0.2981781913759222,0.4205403633730769,-0.5544734294129807,0.6151862836775848,0.21933820664796955,1.1025398913182196,2.0942526088253777,1.828445723061003,2.102443823149563,2.5316322136262253,-0.2125588983638201,-0.41823522385749756,-0.6604150810295568,1.0912281653895173,-0.6030574486837268,0.95677023550397,2.4683046545091485,1.3968640333435796,1.0996274651887268,-0.5629400334392597,-0.771800104490727,-0.6618464542728696,1.9578998143524244,1.8268000537521407,1.7898716780208535
SIDM00374,0.22705068706461068,2.2560141586598683,1.2359316056843739,-0.12819923179001877,2.4619754740664654,2.2243722647980486,1.3375126081795108,2.7333600768150643,0.7474005470887809,0.6076952153346333,1.4516046667861235,1.7016343865608796,2.2807179154316244,-0.07755190391103144,0.5409309824553933,1.5043551333340672,0.9568593598185636,0.4616519914546785,-0.24024498785756532,1.12718468268293,1.8413068881070942,1.284867747249497,-0.5061108440128389,0.5135931924213506,0.5625882811923502,1.841107982131159,0.0002808729721180041,-0.8261693524321404,1.4077541116376866,1.172985243396393,1.4638689379167467,-0.543979856941848,0.7959835192491492,0.9515695351140733,1.8890826640048473,1.578193202317913,1.58089776866354,-0.6303480367654801,-0.8974329690623472,-0.4413743900205406,1.7512469014180112,2.7267974967468254,-0.34926204670316363,1.0984845123234863,0.7968419796691104,1.1262968717473436,-0.0845353464300006,1.66097480887233,-0.550436229195692,1.9797271438917474,0.5818906043004907,-0.29985626111777325,1.7769532456962547,1.0148830273763567,-0.9770715995527458,0.6221622170076687,-0.8018938362539771,0.253945431501541,1.2145835412960475,0.4083968020114973,0.3912611169008562,-0.01914185381963811,1.0105150070344133,-0.13064528609636805,1.8298290104138222,0.692726917097856,1.1815646118246326,1.9842056480854888,2.3533975194557395,0.6352475959579705,-0.7135240132784647,-0.3401273896525435,1.2830326218375099,-0.25023328797391065,1.273178478310208,1.5194160260182483,-0.7268717153484029,-0.30332439801753214,-0.21729641406192018,-0.9496074353590896,-0.6769593340355139,1.9384960492533903,1.0245652580058648,2.0538507952273104
SIDM01160,0.38624800568646545,2.425805915105878,0.7966483645295181,0.0836240348647202,3.0612542153302327,2.038901120888319,1.4722031917048362,1.98934105362912,0.5961918500959055,0.195800609253506,1.5093235493390655,1.5050008006858098,2.122332659155893,-0.13093388303100084,-0.08348031870145503,1.478530643458013,0.036159500660103185,0.47388836360030195,0.15745191038340506,0.36041533907530426,0.47659960317827665,1.1090235701906859,-0.9868825209122073,0.5912084761936771,0.14550363985158618,1.1969829023575658,-0.055064057479578286,-0.9564380660314593,1.36515492958746,1.143303406335971,1.2341093415413757,-0.5769657015752889,0.3318166925351477,0.27354172850223446,1.7711007321768006,1.287260067703584,1.2802233409663497,-0.8217948289466348,-0.8674716862218835,-0.601192655842005,1.765481589674475,2.7325149878768324,-0.3782819042311921,0.5499277594139595,0.1499762188761217,1.4174757762316574,0.1384927083102035,-0.8346876966830469,-0.4093734219838981,1.8874232790870749,0.17387472080743663,-0.4774126517654249,1.5733675304613908,0.7461192395146743,-0.9318528455952693,1.2715955911581553,-0.794108055506311,0.08379122645288961,1.2007456766903444,0.2601632652746134,0.8979502038995765,-0.6347570917892328,0.9908813403282493,0.2231104819410771,1.872816061452996,1.002117011355278,1.6781883078626354,1.218651203961445,1.2602157525359416,0.3252826289166365,-0.548858234254675,-0.7814670744925615,0.994676532218899,-0.467781118842342,0.8025268627279815,1.1545051065002232,1.0266828996973216,1.3880043149733332,-0.11734931713906092,-0.7328429191932071,0.4774039251595426,2.0684561247091944,1.4145581601172241,1.7819763241557331
SIDM00145,0.48453529518614435,2.5279784670602004,1.2981185975123979,0.30723816574952023,2.665771847567646,2.697972637708918,1.945257269067526,3.0996075975547965,1.2467498253038716,0.34680450119597356,1.7765854604750915,1.5653697114541263,2.209726480545886,-0.20723203508370341,0.6483377895081806,1.7334348573846736,1.0097430100668954,1.3356992779363561,-0.1360967514616982,1.5244110237984378,-0.09289469423842761,1.053463626985227,-0.6561280373530721,0.6941444711521555,0.6428842441842805,2.1640167080778636,0.7202819735775136,-0.9888236662323282,2.1469658836459633,1.5460411320230905,1.853793513973119,-0.5169226794661608,2.0993459347551284,1.4868177405153409,2.2724863493315937,2.375985221676219,1.4856969492093457,-0.28364375501309036,-0.8357788984061155,-0.33556771539342595,1.349605193200386,3.014947641557839,-0.3233188508540429,1.9580106419575984,0.8398206226947598,1.4920120891369384,0.4586639414304511,-0.6993236145796057,-0.387684604949966,1.9128970404002323,0.5854921764504532,-0.6644536443317046,2.0219227982545758,0.40216066070085044,-0.9718580821957651,-0.6937237081853241,-0.7973915619837312,0.4056608622350603,1.9610781313998653,0.7263653864467283,0.8387534002388018,-0.4580334989241732,0.9713884327781238,-0.013329074869477152,1.8911009439154047,0.9550888401584334,1.7984782069725915,2.4606061339635357,2.69699005041156,0.40265667032121605,0.23998418174592404,-0.5120995266622266,1.2054161546676978,-0.19954856360019643,1.4171025006062428,1.4331105072206842,-0.8253045916027314,-0.23803290395559307,-0.21632423987969693,-0.8501479284778136,-0.6686452353360024,1.4899350384848566,1.6691922162968107,1.7350057434929134
SIDM00975,0.42813252826791426,1.9862912948727918,1.0345099037467755,0.2029086734569713,2.736276039404363,2.056297150449606,0.9307676586473407,1.8920317013303039,1.8329346021491484,0.19261313092416446,1.6756266216071043,1.4795256808650925,2.289608785761178,-0.2708793485869942,-0.33325770538598165,2.3414557825624955,0.07570809685962025,0.8420655706943069,-0.388630096409679,1.561446117032296,2.0620925246106885,1.0340677111236456,-0.3778940713292938,0.6000658545437378,0.11831001990605394,0.6297151069824349,-0.36517656799508325,-0.3969481094023611,1.2769483560483246,0.793618578298252,0.8865454670839337,-0.606232388785794,0.026611164319294837,0.1257741764112699,1.9653410316309194,1.1161371721736764,1.2957539489621757,-0.748431064407507,-0.832508418679108,-0.7281682312032717,1.6845064555511748,2.8580907998031666,-0.6052147481720134,0.5153644500832955,0.08166961860801195,1.0982056780722091,-0.10102943891050063,-0.7984267050959003,-0.4756402421302654,1.808346436797079,-0.07259132775657899,-0.26494785297056933,0.7382480084997963,0.8817567257415989,-1.076748847510122,0.9109133645194937,-0.844403718071016,0.03394468044449258,1.1764379652042232,0.6167283298589509,0.6260398051197952,-0.5333604287770085,0.19464686623218794,0.30106807707519134,1.413576564845884,0.6567396611318089,1.4649597350650387,1.5082374566305443,1.361584157888723,0.3729543917334668,0.5371345337918118,-0.6890672509851403,0.47109730022558366,-0.6200563185639835,1.5006407095818561,0.741986522695902,1.4882358376375084,1.4959805352426985,0.08431694252587502,-0.9075625504373925,-0.781100197902247,1.7705658958254613,0.4859813295525701,2.329031573223868
SIDM00971,0.2733837898624741,2.22650388205743,0.8605130878992561,-0.0031384600933624268,2.850074291383615,2.1245708082479267,1.4368245301570772,1.6386292269174536,0.6472774663884037,0.892661820505997,1.2298807838455483,1.1366547379064056,2.4941207406956294,-0.30192201922579254,-0.335771793204792,2.833698890894575,0.7841084167867953,0.5210719263624056,0.3074035453944203,1.5612711576038774,2.2635190585839933,1.141920600688003,-0.9605191799795049,0.6817182683828498,0.013066262282939708,1.234840492103851,-0.00237290626696941,-1.0327751916105958,1.4077885267617463,0.8462176382831552,1.170215089675499,-0.49346076202003947,0.9464288776961016,0.6239372989382095,1.9135702335931952,1.8132533693312352,1.0294188879292863,-0.7782273724715217,-0.8700953338046555,-0.627666139210404,1.0259036521672285,2.852144426308971,-0.4568846150147682,0.8148196174169806,-0.27510986784783925,1.5459932533836047,-0.08073217541292269,-0.6972101895367456,-0.48727492847144693,1.8451316624580312,0.34303188538408824,-0.5394390439549455,1.6475376207155696,0.706099772387663,-1.020874156390439,1.1476238509148886,-0.9289855092132788,-0.14321666469484573,1.2623156885575064,0.4598186719276984,0.7575127278585015,0.06395265164866674,1.0293666823337757,-0.23427051427520898,2.069977004767993,0.8742760991482902,1.662391779276294,2.074990111771956,1.8636790827420049,-0.24397819640975335,-0.6895296042066764,-0.604442377491796,1.2549761319352166,-0.03032213339802392,0.9959010037921747,1.14204685567385,-0.8368351342110898,-0.3109773714479945,-0.014668460806259187,-0.8133517173259458,0.2606844311461232,1.31293634612955,1.4048716379265933,1.7646954454664558
SIDM00251,0.36638418176299015,2.029975445014492,1.1275214115488104,0.1361495604296289,2.689715076230444,1.8872679805108228,1.79473696651023,2.23047875900914,1.2993221923362668,0.46510846213479723,1.3995703144126894,2.122042115801071,1.865478055122222,0.11308831463920181,0.08031819406123177,2.106983584354511,0.8344608616870185,1.0005363687104691,-0.18476179374501775,1.4567248076944204,2.010816551324497,0.9069233341969194,-0.07886562953194097,0.473547964284733,0.23751394279325322,1.5843595113749136,0.2807322649849476,-0.9017342654328687,1.328379301143984,1.336062090558202,1.1454723394301416,-0.4624084527519892,1.5162505725972688,0.6827504983346016,1.9556676950800809,1.6926398150680027,1.6491061271669007,0.247697673557192,-0.8627179962018597,-0.46216870697864987,1.6784569811368184,2.809576888383517,-0.13084626400642763,1.4698044752002146,0.10410403316840497,1.7564232696898954,-0.04052451596556511,-0.7089914427729925,-0.5391585088029309,1.7570965576057427,0.4015547041480741,-0.6599811704234851,2.2127753879506695,1.1059698281124664,-1.061114215071408,0.7985065786969666,-0.8129894243462382,0.2237163508999934,1.367708549618288,0.3225338761328243,0.7483667550595189,-0.5246084569566544,1.3444220069480666,0.13804077526430034,1.9043661177762963,1.1356770676446215,0.6772619128164912,1.8526173340098016,2.406127707574298,0.1589698903743818,-0.5214306769902072,-0.4944471680657293,1.0486368579544256,-0.16941705754900538,0.8046739813524518,1.9555752656667813,-0.5333851620359068,0.14357318491151852,-0.2735118888819468,-0.883637955232761,-0.46649689723553217,1.7682582199480927,0.8352781083434281,2.3201228366100564
SIDM00412,0.2606408215327489,2.4255570433597007,1.3151660094093864,0.07278131485734857,2.524726705614689,2.355298629352,1.9999458439969149,2.794789225079097,1.0943464588501308,0.0847860454370677,1.7654971783126305,1.586227885709567,2.1738456532503796,-0.13683225791879844,0.5335748128058858,1.76149196470453,1.1228205783061298,0.781276342353143,-0.3070578437725947,1.8446616660928912,1.5514337066646515,1.2437285847372888,-0.4649881597718092,0.4694712284223854,0.8956796097433091,1.503186963073659,0.39803075860712844,-1.0102114827779987,1.72784087660666,1.5058723719740863,1.6346678758157263,-0.6281570729381039,1.7944595171795354,1.2701466604300224,2.064192241185004,2.1864686372851927,1.7492103537107782,-0.766026496683226,-0.6479389626730426,-0.5230155276786369,1.0280100326706798,2.739450512485735,-0.2757796225722901,2.230782652987081,0.723290253508918,1.4063456754749308,0.22423888744734852,-0.6797467539461847,-0.5704645012206124,1.9238092297836356,0.7793069621078068,-0.16117091379259538,2.240938458579471,0.942757538979976,-0.9752339465417743,1.2566152393174934,-0.7876215792751801,0.05824399276629463,1.835411434108684,0.45899765108388757,0.4547022152161473,-0.4682761422217581,0.703408027964427,1.1543196197168653,1.7823110482878108,0.5875116585767178,1.4473900120458028,2.3671438608626407,2.9994752029682368,0.5550653094852502,-0.6364250944150791,-0.5185995428754033,0.812785489659132,-0.32472060552401716,1.5707709682238835,2.7563428782526556,-0.8065097278332628,0.3645718715244048,-0.5205620699115747,-0.7680595712481844,-0.6347025181227943,2.0015726963334606,1.4036765723891569,1.5500369259712286
SIDM00023,0.33873833390334707,2.4844785963294824,0.9386269050730767,0.3290992524193276,2.379208475229318,2.6587398012892307,1.7031022348113996,2.3865788692666254,1.5575034674872166,0.5623891829847925,1.8076429549869661,1.5021776398221234,2.3035353479943583,0.05104344431556586,0.5807679644626363,1.9591274848516458,1.204564833629181,0.581383411993955,0.11026164368161667,-0.4509455518757147,-0.06521830226071987,0.7807335020764411,-0.8462279982301849,0.16705622615719667,1.0002493251879803,1.9634240590953167,0.29790415314202845,-1.0082669204820571,1.57918750220554,0.7673169903592058,1.0900827561666198,-0.4317529293298183,1.9843103196547691,0.8609727950289215,2.2419001757317636,2.0774887267279265,1.3166870343539747,-0.7615078578641643,-0.7633438564356503,-0.5772007186050162,1.3299200213412077,2.5736865904741832,-0.47777906878430954,0.9551789242013408,0.2545152300373299,1.393638248563472,0.3264734789149431,-0.8055219834712072,0.3630007491012158,1.5839871761506847,0.10784410880003698,-0.5184935431196726,1.8838756415785096,0.7645321327747578,-1.0705779048650492,0.6173467791787387,-0.47748636131852656,0.5103542191633988,1.9998493766296648,0.6321526915182731,0.6570644206844366,-0.5937103921915736,0.5573084672374369,-0.16471815806013101,1.5031827891132343,0.4340950533009545,1.6475903444611724,2.0414210337584837,2.2126899193680067,0.1879694213800081,-0.5668267064643693,-0.6462054785974309,0.9504425637866329,-0.24111036290735927,1.1667423421910703,2.839356272465555,-0.4525150595495534,0.9900503736045921,-0.5342961012371471,-0.8503908680871493,-0.7502571904591643,2.006422862997687,1.266151593941049,1.9933834925197231
