,CDC16,KLHL13,PIAS3,UBA6,UBE2L6,BIRC3,HERC1,XIAP,PML,HERC2,PRPF19,UBE2O,UBE2M,UBE2Q2,MAP3K1,UBE4A,BRCA1,MDM2,UBE2K,UBE2D4,UBOX5,KLHL9,UBR5,UBE3A,UBE2R2,TRIM37,FBXW8,UBE2E3,ANAPC7,ANAPC5,UBE2QL1,PIAS1,SMURF1,UBE2G2,BTRC,UBE2G1,UBE2I,SOCS1,UBE2H,UBE2J2,SKP1,TRAF6,FBXW11,UBE2L3,NHLRC1,UBE2N,UBE4B,MGRN1,RBX1,DDB2,NEDD4L,SOCS3,SIAH1,DDB1,DET1,RNF7,BIRC2,UBE2U,UBE2Z,UBA7,VHL,UBA1,UBE2NL,PIAS4,AIRE,FBXO4,CBLC,UBE2A,CDC27,HUWE1,UBE2B,CDC34,UBE2D1,UBA3,UBE2E1,UBE2E2,UBE2D2,CDC20,UBE2D3,ITCH,UBE2Q1,ANAPC10,RCHY1,WWP1,PPIL2,UBE3C,UBE2J1,ANAPC11,SAE1,UBA2,RHOBTB2,CUL5,KEAP1,SYVN1,SKP2,PIAS2,CUL7,CUL1,FBXW7,CUL2,CUL3,UBE3B,CUL4A,CUL4B,ANAPC2,FANCL,ANAPC4,SMURF2,CDC23,CBLB,CBL,NEDD4,TRIM32,FZR1,TRIP12,ANAPC13,FBXO2,HERC4,WWP2,UBE2C,HERC3,BIRC6,ERCC8,MID1
SIDM00758,0.7791613491618778,0.6396350219840524,-0.4137477550182899,0.7765330331644786,0.7737767012193656,0.37476244535555997,-0.5449518182588106,1.5663012889820107,-0.6863331679690348,0.015572817193593514,1.4858741685636696,0.2658017750018024,1.9009635026245622,0.45861756490015043,1.32409945423462,-0.43788535380192295,-0.6011288322194597,-0.1611494400360147,0.10040737787757938,0.7508493215801764,-0.5877682298042409,0.49394696521652026,1.3902347358886529,1.840620078322135,1.2786197036136158,0.3178534819616137,-0.2579553455025868,1.908008272233685,0.5525606598261452,2.4195660760879063,-0.8204810888950842,0.9896328375271108,0.7154616371937698,1.0208269584503071,-0.016339453766921256,1.476209202972823,1.666839086785657,-0.8364232198815784,1.5348544900731445,1.552681244517621,1.1390223351857354,-0.5678372003311117,1.4990326011158908,0.8918716418025877,-0.3593102583031372,1.9273890681147605,0.6066701705771415,0.5852927324165492,2.316261344974451,0.6133930751783234,0.6949395482997182,-0.47399032920480005,1.367693526986749,0.3833873332404041,-0.2670664792407256,0.6858436811273689,1.8780306529083775,-0.9540677449996101,0.8213631289515854,-0.5919192933617682,0.841606780602246,0.4480365085845315,-0.8433357136206223,0.23874507604509784,-0.8692295838037948,-0.246089112098217,-0.10405940024238564,2.1354532841364566,0.8458641685973322,-0.5709993683471806,1.116179102057071,1.2713407231644176,2.1799671847363604,1.6280920396023602,2.4695568531793883,0.9321989740657175,1.418799699878649,0.41374597991852397,2.3156420581194705,1.2681016750601257,1.9856503765075997,1.2689176339489991,0.6567324235224568,0.6903933389880555,-0.49685800888160564,-0.2377230780016612,1.387928877966071,2.7568691635672207,0.7224177059839718,2.159520202371821,-0.37240695053697276,2.2012652291762387,1.0848876898927422,1.1518221128770894,-0.773282097816948,0.22715508856622826,-0.5243005586446198,1.8590865497912004,0.38550460365123024,1.5353043501992043,0.8358206811657732,-0.3907123626633021,0.8235939200516632,1.1953082641674593,-0.6438763654206227,0.7268726698877265,1.7447900759338542,0.4072394502661438,-0.05742948570626275,-0.43247964042051856,-0.558948910820356,0.23106416465173066,0.40504039824228966,-0.47564554522899877,-0.40940422565702045,2.174506297227377,-0.3039863378836324,0.7080457288099021,-0.41665862350366867,2.319364316304259,-0.7188580446609458,0.7564561334283441,0.3422508947020854,0.10688686331885563
SIDM00612,0.9493621603386396,0.42245725668697304,-0.2517484094353544,0.5367626536117327,2.0349074395852313,-0.9761145086153135,-0.29383833369706447,1.145887213135249,-0.2597773717631003,0.2956345619070326,2.145883528738072,0.14247448843247684,2.2087208405111856,1.173493755365865,1.2981978701838002,0.013819054634505288,-0.2484539562196545,-0.5410115396308193,0.09419153856106458,0.4561529426466654,-0.38195612627350045,0.5932753733883392,0.9229974661143695,2.1293954430408277,1.5806299991740165,0.7189580624043516,-0.15090422148798657,2.140260867845883,0.673605565980681,2.5034219991993045,-0.8739575070915738,1.3417737430788774,-0.3378863382013736,1.0205519448235143,-0.34645521965619436,1.4353729975201082,1.880276957505712,-0.8281268328753136,1.378637042785173,1.1439520499854163,0.9230337198393845,-0.07364893589489425,1.582732885632658,1.341299969966987,-0.8038805157863073,1.7972735678720637,0.875108650996302,1.2312388880972631,2.0472487448295347,0.5271316675557514,-0.12432576036596703,-0.5690623643851788,0.6416376550862302,0.679492765410816,0.2943881407802042,0.39062160551995573,1.8776786543346538,-0.8892906398930855,1.3041672850367043,0.4079741220014165,0.9593553868811503,1.436596614329471,-0.8510749054922458,0.2698684495562231,-0.6832333519084648,-0.5270988196930797,-0.8713378179621233,2.1786656881818236,1.7114042278900095,-0.3651503205586887,1.2004701450479904,0.8687832476776794,1.1709830898897704,1.856462679069647,2.6237739582323285,0.714804512679067,1.541198464961244,1.4954443719332964,2.494809909129989,0.770977266786219,1.265170231511001,1.4327338918523145,0.33102745983740606,-0.3417493921001709,-0.4112317591183984,0.2763948611567278,1.995448679405141,2.663556370589793,1.2827183451507165,1.8868430863634438,-0.35166658796468536,1.4039489796115938,1.100208319759417,0.9140972780876826,-0.5048043122374242,0.4717804052662659,-0.2317633522272754,2.188284211861957,0.30710491108918936,1.6246219150756498,0.7904639512873263,-0.23739245215751542,1.1003758797305991,0.7798275244867812,-0.4379062343042929,0.5641291435773861,1.4919674917533499,0.9084624376346497,0.38354835371771495,-0.7384951456802861,0.0026896338924929718,0.6272344139797682,0.41924046041608903,-0.4137580018609235,-0.13768231747228063,1.873604882297943,-0.652266110086481,0.12801958397187888,-0.30450631090809427,2.990005163370643,-0.6617720766374214,0.6415769983520004,0.20619076975072947,0.09908334203944884
SIDM00553,1.7346850502703033,-0.6570970997831428,-0.4430918039118171,0.41705733104860415,1.2608806832249868,-0.36899016881846025,-0.15685241170443762,0.9973960985629137,-0.43506463402749984,0.4513956146107813,2.5187147975047317,0.1571245171128478,2.2216148020384225,0.9817676150671611,1.6815560297324177,-0.009025286078282187,0.09241209104294408,-0.4867768804949587,0.0073725540118607874,0.46997356228244375,-0.2850611258736668,0.5414234368825451,1.1553878489436729,1.952155587015057,1.4669210045812013,0.1284996265273767,-0.33879326225952977,1.577025108029466,0.8103901118690854,2.8507096247018757,-0.7949460464210937,1.8602687486436296,-0.5361574343841764,1.3380927913616125,-0.24184403844919414,1.1772896324788413,1.9754204934901844,-0.8000599970359672,0.5736829623066786,1.2927606108295875,0.8894913311157566,0.042275938412860946,1.2393458112428586,1.1685143677534813,-0.7125347580182168,1.9656781484611334,1.0014598763451663,1.5893604639047574,2.45502045223464,0.8495945695773957,-0.6464603864200514,-0.5188445261066467,0.7581273759332929,1.0395579273056164,0.15802375673142324,0.36203511582797104,1.225123263816155,-0.9807834543949376,0.7977344353037585,0.6762339416947974,1.1758060161774477,1.3328336797965106,-0.7675522206130554,0.3010055284126675,-0.6914282478641409,-0.3647530171448941,-0.8800499514365511,1.9176286210799232,1.2024692914028545,-0.22226813685449723,1.187852282508968,1.069394012701808,1.7337676280302843,1.765870301350415,3.0338383130456066,1.1795812595034763,1.533689554287245,1.1199051965078104,2.629068481849826,0.7336040716437396,1.503336552865254,1.6146320876558693,0.9847593815046338,-0.4522577722923355,-0.19231486449809726,-0.057758317462650616,2.1613584364346714,2.4104239789391695,1.1262280098870225,2.1951501639197897,-0.454311979559835,1.408611078568676,1.2747800902285402,1.4141171429485166,-0.1381632412469743,0.39073161559399155,-0.47198533977403423,2.216790523684844,0.8908450764457836,1.8046054212080156,0.8509142487062451,-0.4188586785507241,2.023714383728749,0.4886116431554733,-0.46332401599669193,0.7800586841131532,1.9624712526953936,0.07547902825003378,0.39148538400277894,-0.7115966906026902,0.27489110403653544,-0.39505946546093185,-0.05081903234545895,-0.3656904457341692,-0.23974951194710223,2.0612166664522698,-0.6493362623511343,0.27870778463506674,-0.2736177099012551,2.6374501063462565,-0.6224615694643709,1.0494721147676571,0.4928365985147209,-0.7170684137332988
SIDM00343,1.8350878246400337,1.4697894108935032,-0.18612136548194394,0.37559537781579533,2.6195376346800963,0.4543983631933046,-0.4242251310389337,1.377471646411787,-0.3961877056751344,0.1468791013531143,2.0501700642869594,0.10526059819647006,2.098222702640422,0.963215680707164,1.4090757435743166,-0.10182073781215789,-0.5322609557731542,-0.59305405439628,-0.037701644470345325,0.632253720223635,-0.22851299575687384,0.4438418997236808,0.9433774609513579,1.5743877359010678,1.4082647298521478,0.7158337601073903,-0.35673988252587024,1.9031001818512732,0.5262258639640809,2.1893300684357273,-0.9062624664051632,1.3995319469936953,-0.3806636034283432,0.9875063570329445,-0.06107820633592034,1.3218223906821742,1.8166370454962684,-0.6805712235799631,1.2443777837726946,1.447680462416485,0.9488384226673435,0.15349277161924643,1.4492375776607247,1.045129831750942,-0.7318318473378764,1.3791653783508866,0.570233392715658,0.9921032042515308,2.3716489474439184,0.2078248971238717,0.5355269854688646,-0.6118443817947372,0.5819309206830742,0.5990111722518043,-0.35912655230131546,0.18734329192208984,1.8019446092427263,-0.9971601797717832,1.1918907850273162,0.5130154413693753,0.7534901931556867,1.5125511720850053,-0.9001475124435027,0.4189291635445619,-0.8153130179329032,-0.6584841289053198,-0.9001425208487291,2.3630667168078867,1.4951291813455483,-0.30209624257877515,1.1078946579030224,1.1261963836118034,1.8111386290674591,1.576520155263993,2.5664611147126504,0.9076755997800129,1.7322600856354053,1.2221538344027387,2.355710216710323,1.1059420882974897,1.48061677529878,1.3342744850998396,0.2999035198051098,-0.2862547609388668,-0.4355174921028492,-0.0671092095739109,1.5446482019578844,2.7392667790098115,1.6828602631526133,2.1348161402355186,-0.39541920496907756,1.3915276447689242,1.0301149371202911,1.07219118779593,-0.6497785080042251,0.38319796331207684,-0.4330740631744425,1.8920582605555907,0.22911534637090797,1.7436568098348553,0.6870063747387923,-0.4330464029435623,1.8300448697203775,1.617720142845187,-0.6068038525049333,0.5791947061001945,1.5399536905426117,0.9710014728331879,0.3149523333500897,-0.6751484497423801,-0.28522401177957385,0.6471642639087305,0.30021781144750453,-0.22926476310397167,-0.19665118994975436,1.924232542992456,-0.8319113284232301,0.7046295713719369,-0.4495304459136421,3.075427771173207,-0.6827752684741832,0.3528330466104957,0.48144020324227677,1.6217910943537135
SIDM00543,2.404052504534458,-0.08433979051845154,-0.31235308205141904,0.14231228315299035,1.1943874697647623,-0.8109514610517352,-0.2773114066747101,1.0323473769223235,-0.4629183311223514,0.5501231968695647,1.5889118373156115,-0.08848499865762195,2.113505884162699,1.2166787273096813,1.5463166993394164,-0.044499257756215826,-0.6922965913583986,0.15495738489567198,-0.15137248495176264,0.961352940352014,-0.5199128196903479,0.7800456909177612,1.035302588004149,1.8801001611027437,1.5834237283879817,0.6068512283433118,-0.16551830246854043,1.1797630125464613,0.6549842144681407,2.777111700710274,-0.5436021974372084,1.148369765997784,-0.1155231049824125,1.045973187711136,0.2290341723642943,1.117366671128462,1.6120125093938242,-0.8482804579904831,1.4010252580455274,0.8325824908090018,0.9749359973038753,0.28059128842265396,1.6700955154332908,0.692123690901071,-0.7903643548102294,1.7212822911120453,0.7804773694141094,1.0094485036938219,2.2832191825561887,0.9633390899763636,1.3962524674160777,-0.07003139430096281,0.3704831513464473,0.812263788705358,0.2785550851165788,0.4501132412371016,0.7761945608584028,-0.8409572337681903,1.399454551735194,-0.1097949490119328,0.9585347077640345,1.733889173427856,-0.7448933252955181,0.17707978466953403,-0.8036038217322677,-0.7109549364503169,-0.907718046605637,1.6619815703631997,1.1375892673068304,-0.23263561059607693,1.2960896384969594,0.7202242575139692,1.7351789900657755,1.6371458909043248,2.658045180631978,0.6052141997359705,1.431997357484742,-0.4493655820759984,2.389125512057752,0.9524035385312034,1.71134144705464,1.3119865128094477,1.3507843879725714,-0.2374238703783706,-0.3404177761692314,0.27667734832022256,1.6957005038475692,2.5504229109148744,1.164316380516036,2.2614054021763423,-0.018588666648334726,0.8285298350681461,0.6396100515244285,1.3028653864207067,-0.8155786133544155,0.33233457022386226,-0.37119087341258694,2.079920655821818,0.1666614245173325,1.6160062397408215,0.48987044974349114,-0.09081378226251552,1.6946451877815583,0.28007553121535056,-0.4838454989537739,0.722252149020035,1.6255586207752795,0.045741804777622304,-0.05398225409886755,-0.5321284345621673,-0.20799706545087948,-0.05722896245059748,0.491274400630734,-0.42436512335212817,-0.3318673692579294,2.0162670044375512,-0.6065272435561121,0.3482804536332244,-0.20091464050111232,1.437136555298112,-0.8337571345745443,0.8401098772113,0.2111982503303066,0.22296328257093267
SIDM00537,1.484243065116323,0.20627108670073147,-0.5353028325805727,0.34660366790833047,1.3036017267589648,-0.9284009502754366,-0.4545002532998951,0.9785808183766732,-0.5867341372908267,0.40108271491225544,2.1146469742051726,0.008286023809665356,1.683545507147842,1.6493556761729868,1.1533745537477194,0.0548052265803909,-0.4747408705175774,-0.48794532797283785,0.2426254446178435,0.032054048805330984,-0.5381742155314114,0.771807133580802,1.0626243049261521,1.6162674588955424,1.7542032958601967,0.7453676203990122,-0.3164098758989123,1.9356069717212387,0.5499061454599852,2.4580718935558457,-0.8260366914792887,1.281007379180134,-0.5802020230178466,0.8833165176544086,-0.0761855128090834,1.40592102828094,1.8132473807287564,-0.8243680821495319,0.8119926221057623,1.151304814915099,0.8164139995802115,-0.17684132071627642,1.0316979469726684,0.7924927710197179,-0.6085044975937957,1.3991795168697245,0.9729737922392414,1.1099667753183575,2.25603868557581,0.8303588827490888,0.864786107547503,-0.8482792091821756,0.8484562804498798,0.8332830288613523,0.0024863324057432155,0.3906943776001839,1.4876652734983635,-0.9046542666126878,0.5659018201548727,-0.2856801081429517,0.8825907619338508,1.213810856229371,-0.8795585589369397,0.3491377908673913,-0.8787173810787821,-0.6245158808803625,0.3038158219451692,1.8754734440409335,1.2860168274778092,-0.5578960868467504,1.3056703195868835,1.2756789848011296,2.3637926099129674,1.944581411271035,2.554538864813726,-0.8515695804746515,1.4765415641187076,0.8702054692347025,2.648279499045816,0.7825772791459462,1.3643173396201436,1.4776664530349966,1.0084112216659211,0.15749616840540503,-0.43910365136804963,0.12338249730887145,1.6518377005514149,2.2981134655225297,1.0774791105285302,2.050917413658717,-0.4945601847294882,1.2862555749190445,1.0823338694748916,0.9998794085326591,-0.3018475899671784,0.5032996361688208,-0.4280062019796299,2.111371837165304,0.49256232542340417,1.6607511089971376,0.8617324849806476,-0.3724914097533265,1.6802085057408762,0.740978160015376,-0.46693466622599034,0.444000900991076,1.6693639533481557,0.32442137098006707,0.2893856155619527,-0.5328162001098701,-0.596461373866767,-0.5029757295868761,0.4569648898050677,-0.48714636253151317,-0.4322481037541367,2.1172421815491824,-0.732054202900632,0.5518045358861856,-0.31587210420826833,2.5434014316978386,-0.87408347425143,0.7083021398869518,0.48354968446993374,0.09899345024240874
SIDM00332,1.8192773022768107,-0.27538905529182567,0.15964741180075237,0.19364359008621157,0.5719855695241312,-0.5571684752694246,0.17768793749005107,1.0470136563956074,-0.6814847299409876,0.3233460458556777,2.0993413529739047,-0.22588474026139188,2.2358606765766296,0.6026991881762976,1.9221971287677073,0.06966613750425589,-0.4999293871434319,-0.41582030009437215,0.08010450700070021,0.49469172918829174,-0.47249736015415156,0.382708672271365,0.7593122517905897,1.993743289739142,1.7045366275027625,0.761328145802727,0.16455249242094544,1.8800981712747276,0.579527565264837,2.4783942022152563,-0.8770488059779665,1.7152012591178203,-0.6080980700234345,0.8188293154688177,0.10787330687769944,1.4292700794154898,2.1656160592044276,-0.852712449927659,1.2776633768333179,1.119560521331207,0.8105181374738727,-0.6363447648343761,1.1642971525524668,0.8179402855238699,-0.7569134602844426,1.838298426679903,0.550002609461477,1.5002958467006677,2.4604077538026154,1.1893707067331636,0.7070089367170346,-0.7734543005258192,1.058291742652179,0.5339648486175278,0.8122676372324426,0.7785543883127182,1.4551024203705,-0.8168831499440204,0.9248521036751276,-0.6236128057797253,1.388685895421452,2.3920457913171234,-0.7572988588773593,0.2590566226300624,-0.8761893438677243,-0.5418297556286213,-0.19054341871237837,1.75996978375556,0.9136202434493552,-0.18876252690456102,1.1049474357969533,0.8312615054425827,2.3731003554033254,1.4911624753517814,2.9483756006019908,1.7672581414268569,1.4072274757531247,1.114493734002472,2.4709502627446267,0.9074870600234776,1.246482718769418,1.7910472091285805,0.5798935409555231,-0.05172753242827704,-0.5446213040202665,-0.1369349402362444,1.438422857215421,2.3876902782265743,0.6262281692146873,1.9157587400059801,-0.359521891913978,1.2884975921058923,0.8046502393766802,1.0688553652716468,1.0577671869507461,0.5995982625079039,-0.42495615918905383,1.6999228916618379,0.7756974653271397,1.828327588753413,0.7938865621663854,-0.017630136406384448,1.8688392477168132,0.5962486761740651,-0.6233011866310829,0.6167690076268697,1.8224840806760851,-0.03449995977675736,0.3470415949687518,-0.5674326061057763,-0.36654701706923215,1.1206026338043664,0.3281955247546343,-0.4602540890522962,-0.42658236389088555,2.33377126022947,-0.1759072160968222,0.25125961141806374,-0.3809276654151079,3.0783022144562566,-0.8007363441056405,0.7778455051442464,-0.0752373654795382,-0.5880701999065302
SIDM00299,1.3164660195238747,-0.6640285479539607,-0.11239767676444094,0.3066689532765079,2.7570755587343605,0.008290973425794075,-0.2764475232278861,1.2951533131517108,0.055414633221231864,-0.10545939792686239,1.9844925188754103,-0.32203470512709,2.1419617621467,1.5666178459421813,1.3357485651034038,-0.36126289879667356,-0.4367080568688267,-0.2876164396545507,0.07151636580571924,0.7905652237069927,-0.4304202526878055,-0.7893326578822244,0.929290676513232,1.4556300180530093,1.6989255593267625,0.5887252929202027,-0.13321571646052208,2.0232342304793938,0.7272668709703692,2.344313592688365,-0.8568646348352719,1.752485173081667,-0.5279102443449635,0.9431471000210293,0.18488952578258552,1.3735559512990119,1.7375171702418246,-0.5776819360137173,1.4494888745582644,0.9440915413554055,0.6227967615960089,0.01018451337049046,1.2804269835809137,0.9711048299697234,-0.1747773943884505,1.6860682882983231,0.33045991109945877,1.1457631845805758,2.3949549384494473,1.649891863632102,0.48160991209594944,-0.5603183889446987,0.663049061503028,0.705906736501026,0.25207902891066863,0.5210653140609577,1.6735136868211082,-0.8542542021568759,1.3762828225154708,0.7712659337774894,1.1479844092237188,1.3118768712872393,-0.7994267415726606,0.28040247877519014,-0.8649869303580182,-0.5236090532628948,-0.8746720284913868,2.386840457796349,1.454787856084357,-0.5407252865823647,1.1026045943531928,1.0248923395602791,1.8592657923539089,1.459103969653025,2.7077596644213933,1.2020474727599593,1.5212506325209454,0.9941219372031787,2.3906369492491546,0.5221996139813383,1.627546067470785,1.2017830187420018,0.6414788765855657,-0.40898299529423915,-0.5159692194256282,-0.006275521240268888,1.1961611231380123,2.557812442416373,1.6304188909563064,2.1635637476690492,-0.36005244351618026,1.2489615154079354,0.9090688828912363,0.7222197642389298,0.2178689020326471,0.303950713600442,-0.3918921000268661,2.115301246509534,0.05513352186088097,1.8442296974478682,0.8508415607632729,-0.2190854341654439,1.2361902373728193,1.9789569584120865,-0.5110674048476479,0.7241532927352742,1.6780751118800072,1.2587941702498737,0.37520483710053665,-0.4826178215055645,-0.3845028252523161,0.7434117470175858,0.6701421672714009,-0.30326358598938963,-0.27938523035491936,2.3498946529245726,-0.7838837947849959,1.3940744842336668,-0.38949032129515054,2.7149122596709194,-0.8244616314148583,0.5688451468712543,0.22920382478138338,0.8535914918884183
SIDM00308,2.0838078794877224,-0.6693655063038358,-0.4757242638910194,0.5394193402822149,2.328185281208043,-0.5581116325162354,0.407316413728342,0.9391299951717259,-0.38898021750690936,0.41502918991158017,2.6816000588752265,0.3196074670302018,1.910709009997592,1.5668508963611025,1.7477207714777807,0.38880168487506456,-0.08956181778438133,-0.5387209989022427,0.0830322144929908,0.4425180434218113,-0.4529112351576148,0.7905365459419589,1.6352952862369892,2.078037792702248,1.1616769669737785,0.7125904803472554,-0.4285889742827782,1.7932665286955183,0.4974055677551206,2.390127563314598,-0.9091298804608633,1.579096788270049,-0.5383053354818611,1.1959328793103183,0.4523666647215429,1.0479242571987848,1.741305375841669,-0.7418379336269719,0.45779922919986565,1.4286847249582357,0.7275462715836738,0.36049701013716406,1.0908919259563779,0.6113778684261995,0.34841639460959045,1.4447142531548194,0.941915535477203,0.4770763347242848,2.6652794271179876,0.19705405923912384,0.26317623611336005,-0.7091197146364332,0.7146035064194232,1.2985403518953922,0.34370249063209324,-0.008643317919795092,1.6843681601663543,-1.0290051217240452,0.998379259680096,0.3232942099043245,0.7370998274510958,0.8522571135227859,-0.7010128059587065,0.43743090416872266,-0.8180628168058686,-0.6677149260213577,-0.8263534585348618,1.6242016687351317,2.039903349991984,-0.45857931714938094,1.0239064336977493,1.212449004204781,1.4271623850327053,1.5758662863890731,2.863041074678979,-1.0038463727493219,1.4303990055758649,1.5093675229362966,2.910700020069385,0.7991143924890939,1.4602881439521913,1.8038936042233158,1.235662745445128,-0.15976903561599434,-0.46766026839503466,-0.03873184039370274,1.7182184392536675,2.5644495903387843,1.3112055997106626,2.521979136370465,-0.40822124543465066,1.9319054590494007,1.7949707811768485,0.982715754684341,-0.2595574673754419,0.34904051718609824,-0.43777393103981416,2.061771743011053,1.2898877512624434,1.6344765316924463,0.7796410135853796,-0.3480750667926367,1.9213942218212896,0.508554186798418,-0.5304397396398015,0.6783357006808762,1.5606799305546517,0.03938047502275051,0.13290206861987078,-0.6594683471745159,-0.4856005437538378,0.40655202692161335,0.020491791219677504,-0.25212372007790745,-0.1043184071189818,1.927748650477798,-0.6699037511407362,0.3208385772311167,-0.37924963799975436,2.5531381434231974,-0.6864510281121308,0.6783781052214797,0.4912476084472232,-0.8627705933088232
SIDM00227,1.5616113714512525,-0.6394705411062854,-0.05357909361757772,0.5108712306810568,2.3412825944511515,-0.8704953645208787,-0.6524116328336157,1.0732385461789284,-0.4445823777869918,0.182462426987239,2.4071700522234543,0.3062089437803574,2.273264294865832,0.7629599022676656,0.6359897550445847,-0.43549505791877924,-0.807401971209298,-0.1112831252082689,-0.2432488152925793,0.18390141348416972,-0.5523963680345728,0.9188338682468338,1.088662634349316,1.8604039728158264,1.707128536938649,0.7455054223621965,0.23133149139599363,1.9836852626312576,0.5987686429282462,2.528470869161138,-0.8005902582405304,1.1737889862674813,-0.566604126082296,1.4224221566548534,-0.21146924403470913,1.5056413737978183,1.9186461888574207,-0.7243333639981084,1.3461105847364518,0.8429792655202611,0.7448790797686252,-0.6421203559918852,1.702042078002501,1.0985854988644062,-0.8089765410764159,2.106365721279256,0.2894160771391177,1.315329875034538,2.2664953130642855,1.4377876210589369,0.42891558347490416,-0.7888740560530577,0.5901210642453002,1.1142625332019649,-0.13706475595412712,0.6382712254160721,1.3212727863244491,-0.8638124214196005,1.4768388319703563,-0.11645870241698994,1.0056505062817633,1.414240411315485,-0.7004755041509565,0.2608942217095842,-0.8549544523677202,-0.6670903969991281,-0.793142521232426,1.8592882316318944,1.3740914723824271,-0.4900078548515554,0.9980222255355189,1.1522771416189905,1.9115968869139939,1.5686347895979116,2.7268570803288896,1.2181865187720264,1.442019054187455,-0.1428396655445797,2.523711332431548,0.7869502330006292,1.6202219775491735,1.5036569175333272,0.8240708850982882,-0.5356635266284243,-0.2342269731986633,-0.047015755202854816,0.8937944157839361,2.5525703893292997,0.7792722425900112,2.207159206607055,-0.5564088415126573,1.114989280400547,0.888386477087733,1.361375097005885,-0.6894649726441268,0.38211789810105884,0.091667187434157,2.0799260957325894,0.8605610420372108,1.788951309405515,0.8557446641390285,-0.1932521641175051,1.4189394123139456,1.5734178162595998,-0.43406627011996923,0.16534511913103933,1.7620250091078244,1.240328371340763,0.11419774025770917,-0.13252764638362416,-0.5361781598838843,1.2766921345921167,0.3140616956868237,-0.5425693242134556,-0.1854515107516017,2.075553364633067,-0.6806108514380808,0.5210674932112093,-0.2623209977267879,1.346111067891079,-0.8419370050652497,0.9853048480655541,0.4016949119601873,1.1440568867178547
SIDM00294,1.513313410938088,-0.2596182093567173,-0.42645204531715614,0.33636661951613145,-0.704292170644553,-0.8941807100031214,-0.11352381176047557,1.0679363754205131,-0.7235302511898706,0.657023612964203,2.4384338332171627,0.49340747619071873,2.6153085238472245,0.5257163174159876,0.5479247159958265,-0.10813106073392628,0.16298925643361142,-0.3164984611359786,-0.13068834530484286,0.646942116313171,-0.41706092112536947,1.114321887040059,1.5396776217797625,2.035033821888033,1.7603512258471066,1.2070601001915133,-0.27521189944105673,1.8292087077283985,0.9906779901855611,2.5217013057005477,-0.12060299123326979,1.5697865595975067,-0.44214213229494026,1.57158009549601,-0.23563217890556135,1.4676228460692007,1.9630683943810112,-0.7059916739101999,0.16422831008052707,1.5906709165749784,0.8346215686756432,-0.7754293820081313,1.2972869947054944,1.126521012719903,-0.7328812719916639,1.8922240495890383,1.362085985796035,0.9779446821714114,2.826446565115576,1.0804884578901448,0.16914990477963912,-0.6729697692689334,0.9362752438889264,0.8541824524582938,-0.6127329926899595,0.2845119558126798,0.9152211332429968,-0.9995296522693201,0.9850313513704343,-0.26157175094899054,0.9165001954106762,1.217490061166102,-0.873270759036649,0.5371676233788762,-0.8065330697683232,-0.6190005098798158,-0.9047878973038956,1.6307574793689195,1.635885828017357,0.10849741204030565,0.8768505703868311,1.344033050134305,1.4717714543766816,1.0404974713499198,1.9469943045997598,0.37245012135123323,1.7532216474692133,1.7944011148195582,2.2804255382458933,0.7876241077600682,1.5486150405659718,1.0329704088949478,0.6748172035335114,-0.8332817755569689,-0.2383680421757665,0.13268830290475775,0.937871372578006,2.77903944445591,2.0185741828088486,2.4739631043212853,-0.5013460460727055,1.3699814665246544,1.4524342884853427,0.8148056156277759,0.2612863569108548,0.5192789990153457,-0.5083248308619921,2.5019740871670986,0.279027505184485,1.7607618656323518,1.0441019263862843,-0.5178543913822837,1.5104941929476994,0.5933672256680874,-0.5830607801939415,1.076485711863495,1.5051316916328872,0.040465222914405956,0.1375542449233871,-0.7404681212008685,-0.169966890289068,-0.34966090178482523,0.1549326635235485,-0.3376824254158939,-0.27207982965380234,1.9256348989326335,-0.732760020075621,-0.33807562619957293,-0.48783560299296896,3.373988874874448,-0.7943487026799677,0.6790940029922307,0.5862814060767693,-0.12285166605223495
