"","Camptothecin","Vinblastine","Cisplatin","Cytarabine","Docetaxel","Gefitinib","Navitoclax","Vorinostat","Nilotinib","Olaparib","Axitinib","AZD7762","SB216763","KU-55933","Afatinib","PLX-4720","NU7441","Doramapimod","Wee1 Inhibitor","Nutlin-3a (-)","PD173074","ZM447439","Alisertib","RO-3306","MK-2206","Palbociclib","Dactolisib","Pictilisib","AZD8055","PD0325901","Obatoclax Mesylate","5-Fluorouracil","Dasatinib","Paclitaxel","Crizotinib","Rapamycin","Sorafenib","BI-2536","Irinotecan","Oxaliplatin","BMS-536924","GSK1904529A","Tozasertib","PF-4708671","Erlotinib","Niraparib","MK-1775","Dinaciclib","Gemcitabine","Bortezomib","GSK269962A","SB505124","Tamoxifen","Fulvestrant","EPZ004777","Daporinad","BMS-345541","AZ960","Talazoparib","XAV939","Trametinib","Dabrafenib","Temozolomide","Ruxolitinib","Linsitinib","Epirubicin","Cyclophosphamide","Pevonedistat","Sapitinib","Uprosertib","LCL161","Lapatinib","Luminespib","Alpelisib","Taselisib","EPZ5676","SCH772984","IWP-2","Leflunomide","Entinostat","OSI-027","LGK974","VE-822","WZ4003","CZC24832","AZD5582","GSK2606414","PFI3","PCI-34051","Wnt-C59","I-BET-762","RVX-208","OTX015","GSK343","ML323","Entospletinib","PRT062607","Ribociclib","AGI-6780","AZD4547","Ibrutinib","Dactinomycin","Sabutoclax","LY2109761","OF-1","MN-64","Buparlisib","Ulixertinib","Venetoclax","ABT737","Afuresertib","AGI-5198","AZD3759","AZD5363","AZD6738","AZD8186","Osimertinib","Cediranib","Ipatasertib","GDC0810","GSK2578215A","I-BRD9","MIRA-1","NVP-ADW742","P22077","Savolitinib","UMI-77","WIKI4","Sepantronium bromide","MIM1","WEHI-539","Foretinib","BIBR-1532","AMG-319","MK-8776","Vinorelbine","VX-11e","AZ6102","GSK591","VE821","AZD6482","AT13148","BMS-754807","JQ1"
"Rapamycin",0.218181818181818,0.23134328358209,0.0227272727272727,0.141509433962264,0.276923076923077,0.228070175438596,0.261538461538462,0.101010101010101,0.211382113821138,0.212389380530973,0.182608695652174,0.157894736842105,0.110091743119266,0.153153153153153,0.258333333333333,0.166666666666667,0.140350877192982,0.267857142857143,0.119266055045872,0.222222222222222,0.205128205128205,0.232758620689655,0.226890756302521,0.176991150442478,0.155172413793103,0.247787610619469,0.172413793103448,0.254385964912281,0.247706422018349,0.168141592920354,0.190909090909091,0.106382978723404,0.183333333333333,0.253846153846154,0.232142857142857,1,0.240740740740741,0.252100840336134,0.268292682926829,0.10989010989011,0.28695652173913,0.248062015503876,0.275229357798165,0.268518518518519,0.185185185185185,0.207547169811321,0.245762711864407,0.258928571428571,0.158878504672897,0.171171171171171,0.305084745762712,0.20952380952381,0.142857142857143,0.210526315789474,0.25,0.218181818181818,0.145454545454545,0.178571428571429,0.190909090909091,0.127272727272727,0.2,0.163793103448276,0.15,0.196428571428571,0.182608695652174,0.260504201680672,0.135416666666667,0.184873949579832,0.230769230769231,0.196428571428571,0.247787610619469,0.209677419354839,0.224137931034483,0.219298245614035,0.220338983050847,0.28099173553719,0.234782608695652,0.159663865546218,0.155339805825243,0.171171171171171,0.228070175438596,0.192660550458716,0.190909090909091,0.247863247863248,0.154545454545455,0.214876033057851,0.245614035087719,0.211538461538462,0.135135135135135,0.188679245283019,0.206896551724138,0.175925925925926,0.219298245614035,0.275862068965517,0.184210526315789,0.208695652173913,0.238532110091743,0.219298245614035,0.192982456140351,0.232142857142857,0.276785714285714,0.330645161290323,0.145454545454545,0.226086956521739,0.192307692307692,0.145631067961165,0.2,0.20353982300885,0.302325581395349,0.194029850746269,0.185840707964602,0.189655172413793,0.239316239316239,0.208695652173913,0.261261261261261,0.198275862068966,0.216,0.243243243243243,0.27027027027027,0.179487179487179,0.190909090909091,0.180327868852459,0.147368421052632,0.232142857142857,0.127272727272727,0.151260504201681,0.105263157894737,0.212389380530973,0.147826086956522,0.163636363636364,0.217741935483871,0.295652173913043,0.14018691588785,0.158333333333333,0.157894736842105,0.276119402985075,0.230769230769231,0.218181818181818,0.225225225225225,0.19047619047619,0.214285714285714,0.17,0.28695652173913,0.232142857142857
"Sorafenib",0.113636363636364,0.205607476635514,0.08,0.148648648648649,0.226415094339623,0.209302325581395,0.242718446601942,0.216666666666667,0.241758241758242,0.202380952380952,0.282051282051282,0.263157894736842,0.180555555555556,0.121951219512195,0.263736263736264,0.25974025974026,0.119047619047619,0.218390804597701,0.211267605633803,0.215909090909091,0.22093023255814,0.229885057471264,0.25,0.154761904761905,0.180722891566265,0.22093023255814,0.162790697674419,0.215909090909091,0.162790697674419,0.2,0.172839506172839,0.0967741935483871,0.292682926829268,0.233009708737864,0.214285714285714,0.240740740740741,1,0.164948453608247,0.2,0.120689655172414,0.178947368421053,0.213592233009709,0.271604938271605,0.216867469879518,0.243243243243243,0.226666666666667,0.206521739130435,0.193181818181818,0.157894736842105,0.205128205128205,0.268817204301075,0.166666666666667,0.150684931506849,0.186046511627907,0.252873563218391,0.195121951219512,0.184210526315789,0.156626506024096,0.1875,0.173333333333333,0.173913043478261,0.2375,0.17910447761194,0.166666666666667,0.176470588235294,0.163265306122449,0.0895522388059701,0.179775280898876,0.285714285714286,0.256410256410256,0.22093023255814,0.239130434782609,0.177777777777778,0.30379746835443,0.161290322580645,0.202020202020202,0.325,0.214285714285714,0.296875,0.220779220779221,0.181818181818182,0.253333333333333,0.1875,0.294117647058824,0.197368421052632,0.193548387096774,0.218390804597701,0.168831168831169,0.2,0.304347826086957,0.238095238095238,0.181818181818182,0.30379746835443,0.217391304347826,0.164705882352941,0.183908045977011,0.2375,0.211764705882353,0.282051282051282,0.275,0.258823529411765,0.228571428571429,0.216216216216216,0.206896551724138,0.142857142857143,0.138888888888889,0.2,0.265822784810127,0.222222222222222,0.192307692307692,0.289473684210526,0.186046511627907,0.282352941176471,0.170454545454545,0.181818181818182,0.157303370786517,0.221052631578947,0.159090909090909,0.22093023255814,0.2,0.266666666666667,0.173913043478261,0.123076923076923,0.172413793103448,0.205479452054795,0.134831460674157,0.125,0.160919540229885,0.142857142857143,0.210526315789474,0.236559139784946,0.255555555555556,0.211267605633803,0.197674418604651,0.230769230769231,0.216216216216216,0.227272727272727,0.180722891566265,0.25,0.253521126760563,0.162790697674419,0.227272727272727,0.244444444444444,0.24390243902439
"BI-2536",0.228260869565217,0.321100917431193,0.0454545454545455,0.234567901234568,0.228813559322034,0.279569892473118,0.288288288288288,0.128205128205128,0.28,0.274725274725275,0.236559139784946,0.290697674418605,0.162790697674419,0.202247191011236,0.262135922330097,0.244444444444444,0.197802197802198,0.287234042553192,0.160919540229885,0.22,0.263157894736842,0.326086956521739,0.344086021505376,0.204301075268817,0.189473684210526,0.276595744680851,0.263736263736264,0.297872340425532,0.337209302325581,0.233333333333333,0.27906976744186,0.0779220779220779,0.273684210526316,0.234782608695652,0.271739130434783,0.252100840336134,0.164948453608247,1,0.323529411764706,0.159420289855072,0.27,0.372549019607843,0.311111111111111,0.208333333333333,0.244186046511628,0.202247191011236,0.326315789473684,0.304347826086957,0.226190476190476,0.197802197802198,0.303921568627451,0.204545454545455,0.178571428571429,0.24468085106383,0.215686274509804,0.255555555555556,0.193181818181818,0.247191011235955,0.27906976744186,0.197674418604651,0.294736842105263,0.239130434782609,0.189873417721519,0.202127659574468,0.263736263736264,0.316326530612245,0.1,0.237113402061856,0.33695652173913,0.255555555555556,0.237113402061856,0.303030303030303,0.260416666666667,0.268817204301075,0.268041237113402,0.229357798165138,0.260416666666667,0.258064516129032,0.13953488372093,0.184782608695652,0.279569892473118,0.211111111111111,0.222222222222222,0.453488372093023,0.164835164835165,0.26,0.222222222222222,0.193181818181818,0.265060240963855,0.166666666666667,0.307692307692308,0.204545454545455,0.216494845360825,0.309278350515464,0.175257731958763,0.229166666666667,0.295454545454545,0.282608695652174,0.236559139784946,0.271739130434783,0.244897959183673,0.285714285714286,0.179775280898876,0.25,0.25609756097561,0.141176470588235,0.206896551724138,0.25,0.289473684210526,0.275229357798165,0.255555555555556,0.314606741573034,0.319148936170213,0.191919191919192,0.239583333333333,0.242105263157895,0.336734693877551,0.285714285714286,0.25,0.24468085106383,0.208791208791209,0.194174757281553,0.205479452054795,0.193877551020408,0.211764705882353,0.221052631578947,0.206896551724138,0.260869565217391,0.233333333333333,0.16304347826087,0.313131313131313,0.306122448979592,0.202380952380952,0.18,0.21978021978022,0.304347826086957,0.33695652173913,0.255555555555556,0.352941176470588,0.223529411764706,0.263736263736264,0.170731707317073,0.295918367346939,0.24468085106383
"Irinotecan",0.538461538461538,0.227642276422764,0.0410958904109589,0.202247191011236,0.369369369369369,0.235294117647059,0.271186440677966,0.158536585365854,0.216216216216216,0.268041237113402,0.196078431372549,0.191919191919192,0.188888888888889,0.175257731958763,0.280373831775701,0.202020202020202,0.247311827956989,0.254901960784314,0.227272727272727,0.29,0.295918367346939,0.277227722772277,0.233644859813084,0.166666666666667,0.237113402061856,0.282828282828283,0.270833333333333,0.303030303030303,0.284210526315789,0.216494845360825,0.193877551020408,0.0975609756097561,0.196261682242991,0.354545454545455,0.26530612244898,0.268292682926829,0.2,0.323529411764706,1,0.16,0.288461538461538,0.324324324324324,0.201923076923077,0.255102040816327,0.175257731958763,0.212765957446809,0.29126213592233,0.282828282828283,0.235955056179775,0.183673469387755,0.272727272727273,0.202127659574468,0.232558139534884,0.26530612244898,0.212962962962963,0.304347826086957,0.191489361702128,0.145631067961165,0.258064516129032,0.157894736842105,0.214953271028037,0.186274509803922,0.134831460674157,0.2,0.270833333333333,0.259259259259259,0.0919540229885057,0.245098039215686,0.287128712871287,0.212121212121212,0.233009708737864,0.20353982300885,0.230769230769231,0.237623762376238,0.25,0.258928571428571,0.333333333333333,0.291666666666667,0.166666666666667,0.171717171717172,0.298969072164948,0.171717171717172,0.181818181818182,0.32,0.141414141414141,0.231481481481481,0.196261682242991,0.191489361702128,0.230769230769231,0.178947368421053,0.26,0.21505376344086,0.213592233009709,0.229357798165138,0.198019801980198,0.25,0.23469387755102,0.262626262626263,0.196078431372549,0.278350515463918,0.303030303030303,0.227642276422764,0.191489361702128,0.245098039215686,0.222222222222222,0.195402298850575,0.154639175257732,0.184466019417476,0.294117647058824,0.23728813559322,0.188118811881188,0.291666666666667,0.284313725490196,0.25,0.235294117647059,0.225490196078431,0.26605504587156,0.215686274509804,0.233009708737864,0.26530612244898,0.206185567010309,0.238095238095238,0.172839506172839,0.291666666666667,0.157894736842105,0.217821782178218,0.244444444444444,0.255102040816327,0.204081632653061,0.212765957446809,0.280373831775701,0.238532110091743,0.227272727272727,0.237623762376238,0.204081632653061,0.256,0.214953271028037,0.237113402061856,0.244897959183673,0.168421052631579,0.184466019417476,0.144444444444444,0.252336448598131,0.215686274509804
"Oxaliplatin",0.0655737704918033,0.0666666666666667,0.105263157894737,0.106382978723404,0.0777777777777778,0.0757575757575758,0.0919540229885057,0.111111111111111,0.0810810810810811,0.114754098360656,0.0983606557377049,0.125,0.0612244897959184,0.0727272727272727,0.108108108108108,0.0666666666666667,0.0701754385964912,0.106060606060606,0.0816326530612245,0.121212121212121,0.142857142857143,0.0882352941176471,0.1,0.0847457627118644,0.101694915254237,0.142857142857143,0.0806451612903226,0.0571428571428571,0.0806451612903226,0.0677966101694915,0.0508474576271186,0.0294117647058824,0.0895522388059701,0.0804597701149425,0.0952380952380952,0.10989010989011,0.120689655172414,0.159420289855072,0.16,1,0.128571428571429,0.0952380952380952,0.129032258064516,0.0625,0.0535714285714286,0.156862745098039,0.0985915492957746,0.125,0.122448979591837,0.0892857142857143,0.103896103896104,0.0740740740740741,0.0851063829787234,0.131147540983607,0.101449275362319,0.160714285714286,0.0363636363636364,0.0327868852459016,0.107142857142857,0.0576923076923077,0.102941176470588,0.1,0.0952380952380952,0.101694915254237,0.0983606557377049,0.0945945945945946,0.0810810810810811,0.125,0.119402985074627,0.0655737704918033,0.142857142857143,0.051948051948052,0.106060606060606,0.166666666666667,0.102941176470588,0.075,0.106060606060606,0.112903225806452,0.0869565217391304,0.109090909090909,0.145161290322581,0.0701754385964912,0.0689655172413793,0.166666666666667,0.0545454545454545,0.130434782608696,0.0735294117647059,0.14,0.0961538461538462,0.117647058823529,0.126984126984127,0.0943396226415094,0.129032258064516,0.112676056338028,0.03125,0.0447761194029851,0.157894736842105,0.147540983606557,0.116666666666667,0.15,0.174603174603175,0.116279069767442,0.14,0.0909090909090909,0.1,0.0208333333333333,0.0754716981132075,0.116666666666667,0.112359550561798,0.0963855421686747,0.0655737704918033,0.131147540983607,0.101449275362319,0.129032258064516,0.0597014925373134,0.111111111111111,0.106666666666667,0.0454545454545455,0.125,0.112903225806452,0.107142857142857,0.0714285714285714,0.142857142857143,0.112903225806452,0.0784313725490196,0.0461538461538462,0.117647058823529,0.0793650793650794,0.0327868852459016,0.156862745098039,0.138888888888889,0.0666666666666667,0.127659574468085,0.0294117647058824,0.0862068965517241,0.0625,0.119402985074627,0.0655737704918033,0.135593220338983,0.0980392156862745,0.0983606557377049,0.0666666666666667,0.112676056338028,0.112903225806452
"BMS-536924",0.272727272727273,0.288288288288288,0.0625,0.222222222222222,0.321100917431193,0.311111111111111,0.290909090909091,0.225352112676056,0.221153846153846,0.277777777777778,0.239130434782609,0.27906976744186,0.207317073170732,0.308641975308642,0.316326530612245,0.275862068965517,0.317073170731707,0.290322580645161,0.234567901234568,0.287234042553192,0.202020202020202,0.301075268817204,0.291666666666667,0.193548387096774,0.28735632183908,0.252631578947368,0.252747252747253,0.315217391304348,0.325581395348837,0.264367816091954,0.267441860465116,0.123287671232877,0.25,0.293577981651376,0.234042553191489,0.28695652173913,0.178947368421053,0.27,0.288461538461538,0.128571428571429,1,0.299065420560748,0.24468085106383,0.236559139784946,0.204545454545455,0.341772151898734,0.275510204081633,0.279569892473118,0.275,0.2,0.306930693069307,0.265060240963855,0.152941176470588,0.274725274725275,0.194174757281553,0.258426966292135,0.223529411764706,0.208791208791209,0.197802197802198,0.186046511627907,0.270833333333333,0.228260869565217,0.177215189873418,0.217391304347826,0.252747252747253,0.267326732673267,0.175675675675676,0.252631578947368,0.311827956989247,0.230769230769231,0.22680412371134,0.207547169811321,0.276595744680851,0.21875,0.311827956989247,0.242990654205607,0.263157894736842,0.288888888888889,0.168674698795181,0.227272727272727,0.296703296703297,0.173913043478261,0.224719101123595,0.305263157894737,0.179775280898876,0.237623762376238,0.224489795918367,0.209302325581395,0.223529411764706,0.195402298850575,0.268817204301075,0.235294117647059,0.206185567010309,0.298969072164948,0.228260869565217,0.3,0.269662921348315,0.271739130434783,0.225806451612903,0.247311827956989,0.273684210526316,0.3,0.3,0.19,0.324675324675325,0.246753246753247,0.238095238095238,0.310344827586207,0.351851851851852,0.30188679245283,0.230769230769231,0.274725274725275,0.294736842105263,0.314606741573034,0.340909090909091,0.285714285714286,0.226415094339623,0.234042553191489,0.252631578947368,0.260869565217391,0.238636363636364,0.244897959183673,0.175675675675676,0.208333333333333,0.146067415730337,0.15,0.253012048192771,0.236559139784946,0.170212765957447,0.191011235955056,0.277227722772277,0.257425742574257,0.282051282051282,0.17,0.264367816091954,0.295652173913043,0.355555555555556,0.317647058823529,0.266666666666667,0.25609756097561,0.357142857142857,0.158536585365854,0.247524752475248,0.221052631578947
"GSK1904529A",0.25,0.289256198347107,0.0253164556962025,0.166666666666667,0.266129032258065,0.284313725490196,0.347826086956522,0.136363636363636,0.284403669724771,0.254901960784314,0.257425742574257,0.255102040816327,0.142857142857143,0.178217821782178,0.290909090909091,0.278350515463918,0.163461538461538,0.33,0.141414141414141,0.264150943396226,0.281553398058252,0.300970873786408,0.356435643564356,0.180952380952381,0.225490196078431,0.32,0.233009708737864,0.264150943396226,0.282828282828283,0.268041237113402,0.257731958762887,0.0919540229885057,0.242990654205607,0.232,0.303030303030303,0.248062015503876,0.213592233009709,0.372549019607843,0.324324324324324,0.0952380952380952,0.299065420560748,1,0.326530612244898,0.242718446601942,0.252631578947368,0.214285714285714,0.277777777777778,0.269230769230769,0.210526315789474,0.23469387755102,0.306306306306306,0.204081632653061,0.13265306122449,0.277227722772277,0.214285714285714,0.225490196078431,0.193877551020408,0.23,0.232323232323232,0.15,0.298076923076923,0.3125,0.177777777777778,0.213592233009709,0.309278350515464,0.281818181818182,0.0752688172043011,0.294117647058824,0.363636363636364,0.288659793814433,0.233644859813084,0.281818181818182,0.198198198198198,0.287128712871287,0.25,0.247863247863248,0.343434343434343,0.240384615384615,0.157894736842105,0.247422680412371,0.336734693877551,0.21,0.22,0.37,0.204081632653061,0.289719626168224,0.254716981132075,0.21875,0.258064516129032,0.193877551020408,0.31,0.204081632653061,0.238095238095238,0.311320754716981,0.223300970873786,0.274509803921569,0.298969072164948,0.287128712871287,0.233009708737864,0.316326530612245,0.252336448598131,0.268292682926829,0.21875,0.233644859813084,0.236559139784946,0.197802197802198,0.206185567010309,0.245098039215686,0.382608695652174,0.336283185840708,0.237623762376238,0.316326530612245,0.333333333333333,0.238095238095238,0.259615384615385,0.192660550458716,0.388349514563107,0.264705882352941,0.233644859813084,0.216981132075472,0.355555555555556,0.205357142857143,0.136363636363636,0.205607476635514,0.173469387755102,0.267326732673267,0.193877551020408,0.230769230769231,0.217821782178218,0.178217821782178,0.234782608695652,0.308411214953271,0.228260869565217,0.274509803921569,0.255102040816327,0.296,0.298076923076923,0.213592233009709,0.245098039215686,0.247311827956989,0.245098039215686,0.161290322580645,0.287037037037037,0.264705882352941
"Tozasertib",0.157303370786517,0.218181818181818,0.0350877192982456,0.216216216216216,0.205357142857143,0.238636363636364,0.266666666666667,0.147058823529412,0.268817204301075,0.232558139534884,0.265060240963855,0.278481012658228,0.153846153846154,0.154761904761905,0.224489795918367,0.2,0.164705882352941,0.275862068965517,0.151898734177215,0.230769230769231,0.222222222222222,0.258426966292135,0.236559139784946,0.2,0.197674418604651,0.30952380952381,0.206896551724138,0.230769230769231,0.206896551724138,0.202380952380952,0.204819277108434,0.0735294117647059,0.37037037037037,0.189189189189189,0.244186046511628,0.275229357798165,0.271604938271605,0.311111111111111,0.201923076923077,0.129032258064516,0.24468085106383,0.326530612244898,1,0.218390804597701,0.197530864197531,0.25974025974026,0.288888888888889,0.30952380952381,0.223684210526316,0.178571428571429,0.32258064516129,0.2,0.126582278481013,0.202247191011236,0.225806451612903,0.183908045977011,0.20253164556962,0.311688311688312,0.25,0.148148148148148,0.269662921348315,0.195402298850575,0.235294117647059,0.211764705882353,0.25,0.239583333333333,0.114285714285714,0.222222222222222,0.241758241758242,0.183908045977011,0.222222222222222,0.22680412371134,0.193548387096774,0.301204819277108,0.255555555555556,0.203883495145631,0.40506329113924,0.229885057471264,0.205479452054795,0.178571428571429,0.329268292682927,0.253164556962025,0.176470588235294,0.385542168674699,0.170731707317073,0.234042553191489,0.261363636363636,0.20253164556962,0.217948717948718,0.283783783783784,0.238636363636364,0.142857142857143,0.255813953488372,0.36046511627907,0.209302325581395,0.285714285714286,0.3,0.270588235294118,0.22093023255814,0.304878048780488,0.244444444444444,0.288461538461538,0.172839506172839,0.208791208791209,0.177215189873418,0.12987012987013,0.283783783783784,0.22093023255814,0.280373831775701,0.216981132075472,0.211764705882353,0.258823529411765,0.252747252747253,0.186813186813187,0.252873563218391,0.213483146067416,0.260416666666667,0.215909090909091,0.25,0.202247191011236,0.19047619047619,0.164948453608247,0.147058823529412,0.229885057471264,0.1625,0.232558139534884,0.158536585365854,0.232558139534884,0.216867469879518,0.168674698795181,0.25,0.268817204301075,0.181818181818182,0.213483146067416,0.294871794871795,0.25,0.269662921348315,0.240963855421687,0.296296296296296,0.253333333333333,0.280487804878049,0.162162162162162,0.329545454545455,0.215909090909091
"PF-4708671",0.202380952380952,0.211009174311927,0.0178571428571429,0.205479452054795,0.231481481481481,0.229885057471264,0.259615384615385,0.134328358208955,0.260869565217391,0.195402298850575,0.226190476190476,0.178571428571429,0.142857142857143,0.158536585365854,0.204081632653061,0.204819277108434,0.168674698795181,0.238636363636364,0.155844155844156,0.195652173913043,0.213483146067416,0.235955056179775,0.228260869565217,0.265822784810127,0.231707317073171,0.213483146067416,0.2875,0.325301204819277,0.240963855421687,0.137931034482759,0.209876543209877,0.145161290322581,0.238636363636364,0.181818181818182,0.179775280898876,0.268518518518519,0.216867469879518,0.208333333333333,0.255102040816327,0.0625,0.236559139784946,0.242718446601942,0.218390804597701,1,0.1875,0.20253164556962,0.252747252747253,0.270588235294118,0.263888888888889,0.182926829268293,0.260416666666667,0.27027027027027,0.115384615384615,0.235294117647059,0.204301075268817,0.216867469879518,0.223684210526316,0.164705882352941,0.306666666666667,0.28169014084507,0.193548387096774,0.228915662650602,0.108108108108108,0.246913580246914,0.211764705882353,0.193877551020408,0.101449275362319,0.173913043478261,0.247191011235955,0.188235294117647,0.2,0.193877551020408,0.267441860465116,0.261904761904762,0.233333333333333,0.326086956521739,0.282352941176471,0.206896551724138,0.246376811594203,0.182926829268293,0.244186046511628,0.2125,0.180722891566265,0.313953488372093,0.189873417721519,0.1875,0.329268292682927,0.1625,0.177215189873418,0.207792207792208,0.215909090909091,0.205128205128205,0.204545454545455,0.292134831460674,0.214285714285714,0.261904761904762,0.228915662650602,0.232558139534884,0.226190476190476,0.235294117647059,0.195652173913043,0.2,0.120481927710843,0.227272727272727,0.151898734177215,0.103896103896104,0.24,0.211764705882353,0.285714285714286,0.233009708737864,0.188235294117647,0.265060240963855,0.204301075268817,0.232558139534884,0.244186046511628,0.204545454545455,0.252631578947368,0.25,0.285714285714286,0.25,0.152941176470588,0.261363636363636,0.117647058823529,0.22093023255814,0.151898734177215,0.209302325581395,0.134146341463415,0.283950617283951,0.222222222222222,0.1875,0.229166666666667,0.221052631578947,0.202702702702703,0.232558139534884,0.222222222222222,0.221238938053097,0.247191011235955,0.294871794871795,0.197674418604651,0.135802469135802,0.197674418604651,0.217391304347826,0.185567010309278,0.206896551724138
"Erlotinib",0.15,0.217821782178218,0.0909090909090909,0.128571428571429,0.169811320754717,0.441176470588235,0.207920792079208,0.196428571428571,0.175824175824176,0.172839506172839,0.189873417721519,0.184210526315789,0.128571428571429,0.131578947368421,0.345679012345679,0.22972972972973,0.142857142857143,0.315789473684211,0.159420289855072,0.160919540229885,0.222222222222222,0.442857142857143,0.283950617283951,0.166666666666667,0.15,0.164705882352941,0.220779220779221,0.216867469879518,0.220779220779221,0.216216216216216,0.186666666666667,0.087719298245614,0.234567901234568,0.186274509803922,0.156626506024096,0.185185185185185,0.243243243243243,0.244186046511628,0.175257731958763,0.0535714285714286,0.204545454545455,0.252631578947368,0.197530864197531,0.1875,1,0.178082191780822,0.206896551724138,0.192771084337349,0.138888888888889,0.189189189189189,0.272727272727273,0.133333333333333,0.258064516129032,0.185185185185185,0.183908045977011,0.15,0.217391304347826,0.184210526315789,0.186666666666667,0.123287671232877,0.214285714285714,0.177215189873418,0.140625,0.164556962025316,0.205128205128205,0.213483146067416,0.0983606557377049,0.2375,0.457142857142857,0.179487179487179,0.151162790697674,0.35,0.19047619047619,0.168674698795181,0.186046511627907,0.202127659574468,0.204819277108434,0.2,0.184615384615385,0.222222222222222,0.240506329113924,0.142857142857143,0.141025641025641,0.253012048192771,0.148648648648649,0.206896551724138,0.19047619047619,0.150684931506849,0.235294117647059,0.2,0.225,0.180555555555556,0.197530864197531,0.232558139534884,0.207792207792208,0.227848101265823,0.24,0.154761904761905,0.146341463414634,0.2,0.216867469879518,0.205882352941176,0.217391304347826,0.222222222222222,0.171428571428571,0.151515151515152,0.135135135135135,0.236842105263158,0.211538461538462,0.18,0.210526315789474,0.215189873417722,0.391891891891892,0.168674698795181,0.209876543209877,0.168674698795181,0.25,0.315068493150685,0.192771084337349,0.170731707317073,0.236111111111111,0.146067415730337,0.155172413793103,0.2,0.123287671232877,0.104651162790698,0.183098591549296,0.1875,0.216216216216216,0.131578947368421,0.252873563218391,0.273809523809524,0.159420289855072,0.227848101265823,0.125,0.205607476635514,0.228915662650602,0.210526315789474,0.160493827160494,0.238805970149254,0.189873417721519,0.171875,0.218390804597701,0.185185185185185
"Niraparib",0.210526315789474,0.205882352941176,0.0434782608695652,0.196969696969697,0.215686274509804,0.256410256410256,0.22,0.196428571428571,0.215909090909091,0.217948717948718,0.253333333333333,0.363636363636364,0.234375,0.228571428571429,0.224719101123595,0.197368421052632,0.189189189189189,0.265822784810127,0.25,0.231707317073171,0.137931034482759,0.246913580246914,0.223529411764706,0.1375,0.194805194805195,0.32,0.220779220779221,0.202380952380952,0.189873417721519,0.168831168831169,0.186666666666667,0.087719298245614,0.315789473684211,0.21,0.230769230769231,0.207547169811321,0.226666666666667,0.202247191011236,0.212765957446809,0.156862745098039,0.341772151898734,0.214285714285714,0.25974025974026,0.20253164556962,0.178082191780822,1,0.280487804878049,0.222222222222222,0.205882352941176,0.189189189189189,0.230769230769231,0.214285714285714,0.130434782608696,0.263157894736842,0.211764705882353,0.210526315789474,0.150684931506849,0.153846153846154,0.219178082191781,0.154929577464789,0.172413793103448,0.148148148148148,0.216666666666667,0.210526315789474,0.205128205128205,0.2,0.135593220338983,0.2375,0.275,0.194805194805195,0.207317073170732,0.213483146067416,0.204819277108434,0.197530864197531,0.24390243902439,0.202127659574468,0.282051282051282,0.170731707317073,0.241935483870968,0.189189189189189,0.289473684210526,0.157894736842105,0.141025641025641,0.316455696202532,0.214285714285714,0.235294117647059,0.234567901234568,0.217391304347826,0.217391304347826,0.183098591549296,0.195121951219512,0.164383561643836,0.197530864197531,0.218390804597701,0.207792207792208,0.227848101265823,0.328571428571429,0.328767123287671,0.220779220779221,0.215189873417722,0.278481012658228,0.217821782178218,0.183098591549296,0.192771084337349,0.108108108108108,0.169230769230769,0.183098591549296,0.287671232876712,0.272727272727273,0.242105263157895,0.26027397260274,0.246753246753247,0.240963855421687,0.2125,0.209876543209877,0.197530864197531,0.222222222222222,0.2,0.2375,0.246753246753247,0.186666666666667,0.214285714285714,0.155172413793103,0.230769230769231,0.171428571428571,0.158536585365854,0.166666666666667,0.172839506172839,0.139240506329114,0.211267605633803,0.224719101123595,0.215909090909091,0.230769230769231,0.127906976744186,0.343283582089552,0.228571428571429,0.24390243902439,0.243243243243243,0.253333333333333,0.276923076923077,0.27027027027027,0.153846153846154,0.27710843373494,0.170731707317073
