,CASP9,RAF1,PRKCB,PRKCA,PPP3CC,PPP3R1,SH2D2A,PLA2G3,SPHK1,BAD,PRKCG,PLA2G6,PTK2,PLA2G2E,PLA2G10,NOS3,MAPK11,MAP2K2,PLA2G2A,RAC3,PLA2G4A,PTGS2,PLA2G5,MAPK13,PLA2G12B,MAP2K1,KDR,AKT1,PLA2G2F,AKT2,NRAS,AKT3,CHP2,NFAT5,MAPK3,RAC1,PLA2G1B,MAPK1,MAPKAPK3,PIK3R5,HRAS,NFATC4,MAPK14,MAPK12,NFATC3,MAPKAPK2,KRAS,SPHK2,VEGFA,PXN,PLA2G4E,SRC,PIK3R3,PPP3CB,PPP3CA,PIK3CA,PIK3CB,PIK3CD,PLA2G2C,PLCG1,SHC2,PLA2G2D,PLCG2,PLA2G12A,NFATC2,NFATC1,PIK3CG,PIK3R1,CDC42,PIK3R2,CHP1
SIDM00227,-0.07082549793213666,0.624115174818704,-0.7242932149286766,0.5658878922380756,1.0819406649244754,0.49556066715106717,-0.822564802347111,-0.676221410859065,-0.5430747471451943,1.244513954519742,-0.7831351691716181,-0.6881409943444226,0.20007854724460142,-0.7282396392659324,-0.9919455659859825,-0.7169033388731494,-0.4505915696380738,1.4078020846610702,-0.8626251703770892,0.5295653266260316,-0.8798506202904768,-0.9793419735589112,-0.9486383437301283,-0.7221759794481815,-0.8626000381402376,1.7771003527403881,-0.8087913019243974,-0.0976971072371856,-0.8383559527961455,-0.44986384488049574,1.7500255922964698,-0.30693041082761885,-0.911091565699664,1.1533166456875963,0.3189082143063728,2.472376405966701,-0.9131578793044898,0.39052989398389354,0.6867349554430634,-0.7852062075956484,0.8212500685986655,-0.5712934307166468,0.04981055962845534,0.10408589996232392,0.6062636876834704,0.050264821618810705,0.3239559576402886,-0.6367020252510645,0.8924729690075748,0.017127698093318874,-0.769208677096928,-0.5721390849460893,-0.4212388616937942,1.1323296173329471,1.5176383978364618,0.8680010117313252,-0.3962838585553395,-0.5245715699195775,-0.820785821878341,0.27701532219481656,-0.7772182104149885,-0.8483473730424069,-0.5819138563959858,0.8912033771194001,-0.7146657587766435,-0.8729610560392403,-0.8425247876710207,-0.4430680522983442,-0.15442932288483716,-0.22661382128130572,1.5294310981392227
SIDM00294,-0.07129754232713291,0.5447274086560068,-0.7167870182147998,-0.36762068912200746,0.8724054402974447,0.6307930389901669,-0.4360006047982387,-0.7271538346947166,-0.7745862529855918,1.229257873286133,-0.695072769906794,-0.677068621188153,0.8191211716294834,-0.7870183493492131,-0.7132893949328668,-0.7089221654797219,-0.514462199066627,1.631449575985262,-0.8642024401214025,1.9894294597142628,-1.118453653048085,-1.0234386369524604,-1.0026667481005926,-0.44685084703186123,-0.8215243862379048,1.2726870510566193,-0.5746913591253192,-0.00987935373636073,-0.9610004206281749,-0.4581635239332141,1.0566593845594852,0.11568075936323448,-0.8614423717453088,0.2795183346316344,0.19365307891472583,2.521071397779112,-0.8819094789968562,0.44408226173076726,-0.001587563982880882,-0.8332834319024609,2.1624358076045738,-0.6639057987051242,-0.014262774710201272,0.37020165231355834,0.7754200676684971,-0.22608940629872465,0.29048423800736506,-0.3570198045534579,-0.2007182321149219,-0.5264420895033411,-0.9950974314159091,0.2074109675805387,0.09315769972926069,1.2811866640938687,1.065132547971439,0.46032974915621666,-0.15529185424934702,-0.6552427015251425,-0.9061138474289185,0.7103064862221817,0.48005178948598165,-0.7813145858703305,-0.36238726243425984,0.8761554392245693,-0.7964852323500938,-0.5566467181626533,-0.8215243862379048,-0.3350084715618898,0.48930994885504725,-0.29434558869072514,0.9061897957316781
SIDM00677,0.29054336935899705,0.4585595395703703,-0.853565921154517,-0.5284884154466479,0.04406318566349624,0.5465416146785318,-0.008763907001676268,-0.6965034066052274,-0.6912979223159537,0.06760191479510184,-0.6937507236416114,-0.7185362314933051,0.3033595887319244,-0.7171842203752563,-0.4909382224373393,-0.6313438653510416,-0.64848654096135,1.033678672833442,-0.8120129964528192,0.23603628487074252,0.7107147379894426,-0.8574197739281227,-1.0313650968195913,1.3039327548897899,-0.803007015952257,1.3534058436250993,-0.7379477508774096,-0.13512772700265763,-0.9306916525568636,-0.5428913333842019,1.0349671517727264,-0.8314508063810588,-0.8427353130382377,1.3943481369384203,0.8381887795061524,2.5837509897676654,-0.8898665803131088,0.5154260520064721,0.9652225956947582,-0.7535868336836217,0.9371165199763537,-0.751555438306255,0.24517999751842925,-0.4411084273502187,0.3833556280506142,-0.009896063620169905,0.7109493567107958,-0.22982806116646556,0.0977412043200559,-0.060684514306707446,-0.842506602028772,-0.22383905126546924,-0.5700221345162189,0.9678376870736245,0.8190356195427365,0.4773466161441613,0.04908958236054968,-0.72730437913422,-0.7947396401268816,-0.5151012603238181,-0.5707895910217121,-0.7823867790877859,-0.47882547182989177,1.2939435349463007,-0.8157833945747901,-0.829477850692785,-0.8209424845843569,0.5585101540859522,-0.33724644575359797,-0.5287540169246325,1.7504235539119835
SIDM01220,0.6142260403307281,0.6894859944426364,-0.6771176258653511,-0.18747810501367929,0.8951884402794026,0.6132700929545695,-0.7737402834820982,-0.6060095364204594,-0.01507253162727645,0.984266164908396,-0.7054899210821444,-0.7222474564479874,0.38806499658625593,-0.908864240637385,-1.0021375257988205,-0.7537026980451353,-0.6378504561892174,1.3223752177449606,-0.8787752507131839,0.991806833228238,1.4726337415706552,-0.4686991071500911,-0.9687396379318086,-0.5371046709263575,-0.8443705436836176,1.5923898465122093,-0.6590334586732921,0.03828497301208084,-0.8855123338445233,-0.4726285131090212,1.7588322689211142,-0.7619129161719742,-0.835440926921941,0.5706959838798547,0.4375825538700083,2.5493624596594935,-0.9412154685411677,0.9433086825105012,0.1537568708258551,-0.7994808804777451,0.6696176810681674,-0.5513444690761027,0.031030525787006144,0.02448196841279932,0.38256896217412023,0.009380859262441442,0.4809807406689507,-0.5791670485358384,0.13179129569876388,-0.2584991014824079,-0.7867056327462933,-0.5181683606856299,-0.3383362452964265,1.0681318810436786,1.2782180320413385,1.2549837797794396,0.08394141549854635,-0.6109810251996092,-0.8552631462243917,0.3227058743923158,-0.12400042829827425,-0.8077532956567361,-0.8569277105354611,0.9508455273733093,-0.8175032505580604,-0.6924684497666393,-0.7935309883867386,-0.4993113822728287,0.08915631476833316,-0.3962989817549266,1.3634517288062997
SIDM01259,0.2399951900466072,0.6539674177878378,-0.7831811155179016,-0.43974757306659434,1.2249993762012805,0.8786099093417024,-0.7223146742609934,-0.7334429837402877,-0.6976553518580944,0.983277707343939,-0.7374812061071135,-0.6737946239085562,-0.7114910236504716,-0.756722328127027,-0.914036104274708,-0.6818262536333483,-0.43835847279400897,1.2125975047785953,-0.9040810003344315,1.1993443269346893,-0.8806128955408137,-0.9492588341542804,-1.020021927156497,-0.4146004500115097,-0.9098533369334505,1.9059594813866747,-0.7178373072102195,-0.09546282937211611,-0.9216051904934643,-0.5137019218104572,1.2092735008536315,-0.1710346013713805,-0.8616561509759532,0.8416152073735569,0.4252921746572089,2.303744981060967,-0.8786066457407475,0.661571715709272,0.1985378616095329,-0.7030135148886083,1.0829738573016592,-0.3129510546803912,0.4468115777036481,0.4734060980724716,0.7902082571284407,-0.08065486355610109,1.0874876478896145,-0.27949895115737355,0.05328031135901958,-0.5755069762212195,-0.8406554343520098,-0.7877270021191077,-0.43900684232803294,1.0078217309516073,1.3439594866077307,1.2911740080713863,-0.16201938282179246,-0.2802226271567411,-0.7691454747071707,0.4919695365522618,-0.7333633113026002,-0.810873115573918,1.7000554756430957,0.8303756274369299,-0.4727892023542546,-0.405566751698193,0.03382746343747162,0.026467273077672326,-0.1895435055213612,-0.5401204583866881,1.3305505083258518
SIDM00680,0.2808809016842841,0.7775959059038607,-0.880443720723568,-0.34802528081921696,0.5565628120427321,0.6718510676549742,0.35307222530408966,-0.3541868167089862,-0.5625173631649028,1.0020160935053772,-0.767593736244632,-0.6932600439204074,0.39759282772552235,-0.7658638507133592,-0.28421538330231205,-0.5209728288765246,-0.6237970431671667,1.6013220475452317,0.9654834450434514,0.7412597650208812,-0.27280030112241443,-0.8801280905663187,-1.0004381675525815,1.1053855546188815,-0.8087934451707902,1.3505116124150547,-0.7470595858817842,-0.17648453684584384,-0.9253769221131605,-0.560650050315793,1.0506781320180003,-0.824465558452723,-0.9001946230911089,0.5212054699186794,0.6237229778160193,2.3749934410108744,-0.9013768313243543,0.5112966021053665,0.8298134494861354,-0.7858032050910275,1.1600504551528834,-0.8231046139184403,0.2170604613840587,0.1540613783973373,0.22200083814842259,-0.08486556352784753,0.6338877733739215,-0.35526466900673953,1.155282665271921,0.04429410192710385,-0.7184580160998207,0.06901803455996101,-0.6447852304248114,1.2352646191389294,1.4759152044198676,0.1136028613863054,0.020245515543643025,-0.7623931993612791,-0.8291807412411769,-0.03560165461216158,-0.2891555544133415,-0.8289714215115738,-0.4594085982570263,1.3475962988005696,-0.8244174764555475,-0.8750270095249937,-0.8487908201213847,0.2557947974498982,-0.22170372522604126,-0.2371155570088084,1.8746874628875108
SIDM00346,0.6076953742523666,0.8215661420935119,2.511970200883073,-0.45540467581285043,1.377850883716588,0.619403043136949,-0.6720023411076088,-0.683717124564745,-0.41619144168034594,0.4599514484107899,-0.6672639063590429,-0.45056415768942293,0.537196876928726,-0.7584281561071964,-1.0216885062214343,-0.7461584427340822,-0.7040339003322251,1.1535964229094533,-0.8729848054306835,0.09988169725563517,-0.31490549135863827,-0.9699742590263152,-1.0030318764305004,-0.5835919756981998,-0.9138199436399757,1.5519509042676245,-0.634979331470072,-0.34439084827128014,-0.853071975316774,-0.6479918953133181,1.2563189213838393,-0.8154834721099976,-0.7785377221962466,0.3868493126914306,-0.2642456868676863,1.723878497515436,-0.9737249706625649,0.9343269874902019,1.0056408394797218,-0.6199913123422233,0.3917969454432042,-0.6709863825761448,0.3736783768621768,0.3613055663672588,1.7933731140321227,-0.3824564882209553,0.6718696698201874,-0.49277063347389033,0.6018608377732979,-0.571207176358281,-0.7956240540740367,-0.04576114596806352,-0.6691587388496824,0.9340009223910194,1.4520967065173398,1.3538747867969678,1.0968623450301538,-0.5410162737391846,-0.6340845667953762,-0.573530369100674,-0.7748181842485715,-0.7659416746729069,0.3807014203476381,1.1128121775373845,-0.6574088470210326,-0.7174551338688945,-0.744937664734279,-0.06917609304047243,-0.06530860596023265,-0.48529553389357716,1.4880294795430942
SIDM00129,0.5091997982136871,0.7372637887595296,-0.7373579842165854,-0.7970695344584233,0.8250680948217929,0.7342545577689104,-0.17054915362783843,-0.5139799028820567,1.236129173650956,1.0590264240936098,-0.5663824953465609,0.1333490293698853,0.11083864142632294,-0.641329023101005,-0.8268898422114824,-0.727775881234179,-0.5381578398766794,1.874183877319187,-0.8693539422842745,1.7490218548777872,-0.4923846563205943,-0.8952335109470959,-0.7738303140633443,-0.6310249892097047,-0.9100786176947155,1.4987044940330958,-0.7190346839264097,0.4241318248685923,-0.8677943566038475,-0.4599898462911649,1.2624867539255769,-0.5632824536300192,-0.8686391128590952,-0.062274236005693595,0.868560868932791,2.3013733112074823,-0.9410532067677746,0.9227732044742636,1.4865169060919092,-0.6499512328879465,1.627166631486948,-0.7646712988186646,-0.24961624355234158,-0.09754185567792337,0.516928482228309,0.6625464986821288,0.20260854606316303,-0.35674978706974864,0.6208200918519029,0.21702732869847238,-0.8537720197589649,0.45220279659796264,-0.6460805161337153,1.1543555939755914,0.48953632246481554,-0.45222971251712524,-0.06547933371986855,0.2677456387705371,-0.9784330587078783,0.5759183739226927,0.1255786065251113,-0.7452436671906775,-0.11952196531142481,0.7785121885434482,0.06606294350591145,-0.8547653581635138,-0.8346273696026001,-0.4806376037909204,-0.18706732154709707,0.14829680239589826,1.690102677443037
SIDM00627,0.083915665609707,0.710792340159831,-0.7577854840998132,-0.49776034107427497,0.6607593202616407,0.5240364946209122,-0.5862343921083978,-0.7052765301727204,0.15817075166440933,1.1352786871169045,-0.7713701238542742,-0.7558233192804683,1.0775215263833757,-0.8144520835779425,-0.0640889945397571,-0.8187194951873126,-0.752325169902504,1.1174538802699125,-0.9061815609458634,0.804624009767981,-0.157255958535531,0.265973227750657,-1.048390519904779,0.3217728136275185,-0.8904487649745614,1.856342930285748,-0.7201390609329449,-0.2575397419967027,-1.0257236985239186,-0.6053265553515269,0.8889845840115296,-0.9247694878893508,-0.1913793718851786,0.6872981333852565,0.15569508158651568,2.77690798612813,-0.8872643008524088,0.39673708599935126,0.5136742230217836,-0.7745812791716788,1.307401863585597,-0.8604481452003512,-0.02778735748528108,-0.40650891023884916,0.5195150812203295,-0.4129813769569426,0.5234192327462232,-0.6889259863956113,-0.008149342331532026,-0.31172523999856905,-0.9222173817464882,-0.07710620403250609,-0.5087334388181104,1.5989979462220252,0.7439369517576111,0.8889365004552976,0.4937786877085337,-0.6800100434410244,-0.8544537174973358,-0.3370661127317167,-0.08585873463255592,-0.841498542058963,-0.06030674785850652,1.0124423809458027,-0.781273234415605,-0.889365587212103,-0.8307454772373132,0.23345335258175703,-0.2321463290409812,-0.3804362753957932,1.5876005111600109
SIDM00293,-0.1790411453636979,1.4616970097261475,-0.8980678444877146,-0.2783111698954162,-0.18608286729638082,0.7619884288002517,-0.3898909179861559,1.0393115471058483,-0.7339664407886817,1.1149935199359242,-0.7075935221711607,-0.6937984888012096,0.9894160571333659,-0.9303048199889467,-0.8263010047670797,-0.7465384418466307,-0.551908612580924,1.0037754128548317,-0.8803737262126662,2.3800425599883877,-1.2266547401866132,-1.0459880815989389,-1.004361696892425,0.8871952001559417,-0.8688591111199064,1.5977661685513795,-0.6686128014129634,-0.3795406287828418,-0.9463219008638178,-0.41413746378145927,1.69470894553558,0.4339639861578514,-0.6842511039166697,0.6598941671268244,0.5292446765950288,2.373126359606522,-0.9752067696933253,0.18511453785971513,0.42538607736571654,-0.6888709021310506,1.5771754274925394,-0.6739255335301915,0.16894003796816096,0.4147436342528123,1.4753612616685812,0.16448592040885707,0.8806679940432893,-0.31678286506818293,-0.23665105584405075,-0.6079820470974232,-0.8144526602457811,0.2066758900854057,0.3393905724325136,0.942714547194747,0.6658007333687986,0.6550017434283466,-0.31759241014989664,-0.605858308022002,-0.8304549200637997,0.2003041973926918,1.1082642195273558,-0.7905552486783208,-0.5120374358346028,1.9015190579104204,-0.7735085574656828,-0.7833861262204105,-0.8145395727629431,-0.40178952262489787,-0.00833917020349278,-0.30543165839103276,1.0080205157534754
SIDM00274,0.4285446663388141,0.38375789134326566,-0.8899958617408119,-0.37328193290343353,0.9428072053713388,0.4667989206986041,-0.510349024858674,-0.5506063740433581,0.5981876389250711,1.2060674432557568,-0.7786970075797583,-0.6825068777706661,0.28278405385698396,-0.8396072794275221,-0.7051957069686401,-0.6466797578337334,-0.6966573868134658,1.061673077793126,-0.9484421276056927,1.5091061697090153,-0.9827197526701646,-1.0164307096084675,-1.0035997422006433,-0.6709516583011089,-0.9623228826988665,1.5571609889723765,-0.728232614192275,-0.36225934409951344,-0.9484324317101168,-0.29949643014654215,1.8820349543947297,-0.3891884535485515,-0.878271436866881,0.6536189758975052,0.8609591395071731,2.741026793644465,-0.9519212265881559,0.28298048467972114,0.9513752746700136,-0.7853497269744867,0.8545577529289252,-0.7777879428723845,0.13065826035221825,-0.21372197450318864,0.2718120873397407,0.2372726051871941,0.6428471751594461,-0.49916685754216966,0.08476468128643147,-0.014110930120720065,-0.8579808279057467,-0.3206195753698894,-0.3186359978480326,0.7487194431194768,0.6993528190714392,0.8267581547975101,0.7038086427692489,-0.6377764714988481,-0.8555495191110785,-0.31986523442500486,-0.6032607694892905,-0.8154965500258895,0.05440656716553425,1.4512187309246956,-0.8188173712951876,-0.8973189208520023,-0.8128808490375085,-0.500529204617831,-0.19183978197068574,-0.39017735480411236,1.581858910423093
SIDM00544,-0.12837758308492478,0.9916742517524691,-0.7878894532710805,-0.5139910764091242,-0.005994095165225493,0.7773797726641947,-0.8587566948634333,-0.23651206469519764,0.27195728833479194,0.787650228217055,-0.7226935528901607,-0.7355289906612044,0.6642541091548713,-0.726959331829299,-0.8562639170639157,-0.759363103428017,-0.6695854845188389,1.2287191333742484,-0.8528917625965254,1.874496601499811,-1.09262434894973,-1.0072105101361475,-1.0208902400707836,-0.5773414564362878,-0.803791689647692,1.4162642472558187,-0.6668799803159189,-0.004228508675871644,-0.8732453574198723,-0.6121097792117942,1.4994929054191053,-0.11985905888242854,-0.7651709063442188,0.3802629989446313,0.25428830946361247,2.1712687197417475,-0.864662438028044,0.34194095992801976,0.6088810628185038,-0.7640012709159955,1.3700753038380824,-0.5205974621792324,0.0010372701465252575,0.40529365023503594,1.0147135293457914,-0.3643666915423146,0.6435451914896206,-0.36562736494115783,-0.1947089343234032,-0.47068438606948565,-0.842018060169396,-0.22985480261287514,0.27361264179731076,1.2564271717864908,0.7900846197182474,0.6356711715381769,-0.45049211305354725,-0.820322905226844,-0.7620800060206747,0.8813111089832313,0.35273274852495523,-0.8405651906741387,-0.612374614775223,-0.04055423289083928,-0.7774373545895256,-0.8884779104075038,-0.8180673711265528,-0.33557552021695425,-0.3609852423803297,-0.4630769010247625,1.2687063303551671
SIDM01006,0.1232626379641842,1.1233103630937258,1.624442380363213,-0.22104920772860212,2.3460677481553573,0.5810400130852647,-0.6129228168053208,-0.6907688196926948,-0.7060476132779865,0.4650922657549323,-0.7445795324525696,-0.6007437796377249,-0.4253354142347491,-0.76922549594487,-0.37474057445039904,-0.7101065381851948,-0.6526519384511523,1.4519463606861311,-0.9154883952526041,0.30219134787788304,0.5311475308708478,-0.9681815482879901,-0.9196143002421666,1.2059945469286462,-0.8506474972728878,1.9441877655330235,-0.7078698527529802,-0.33982816363143936,-0.9640343704253145,-0.33555145886811055,1.0855509752321317,-0.7690522110542899,-0.8242525885425687,0.8606819395566312,0.5131363004391298,2.095950543283379,-0.8623001093886451,0.29279656736300863,0.4758540674961228,-0.7309462506710215,0.8384704479439589,-0.7768594565806526,0.3469409156686817,0.409877626614964,1.395087311550796,-0.021117570256875755,1.1946267731841445,-0.5002565347232822,0.3932823503910538,-0.5936687742908963,-0.8630207566487956,-0.285052570531805,-0.540995781156808,1.073248149456037,1.2803160118311887,1.0031742052654413,-0.3154573584245244,-0.6932060724446115,-0.8053412429345759,0.019802382553461482,-0.7425071920507219,-0.764417946952124,2.475234445644543,0.9468927972602551,-0.588199639019473,-0.8821626879770095,0.36126396725639964,0.16080371891121145,-0.26355714768141647,-0.4645110897148454,1.1279939018422724
SIDM00302,0.14828808522088513,0.8691748646254605,-0.8465799414527326,0.639165199775218,0.9283610946391598,0.7427938904393564,-0.7375109398352385,-0.755141486015398,-0.31524588813946364,1.1301849177563181,-0.7177934225980086,-0.8219861539330005,0.7862291486939776,-0.6915874226400178,-0.8675101083386839,-0.7445345698425347,-0.5616238245933692,1.1744029230507615,-0.9071480897050043,0.8777173586812741,-0.8881901388729777,-0.9911708982388396,-0.9385082326894979,-0.5382784611095874,-0.838319714851468,1.857301569622983,-0.6847976935152212,-0.035321687491355724,-1.001319554633929,-0.5518085934318944,1.8565165136951503,-0.3716912625499138,-0.7943939390103164,0.6236346148569404,0.29834095690426776,2.5733496542130743,-1.0228816495771174,0.30552057982020114,0.756165838426454,-0.7059642761887356,1.2921534792740974,-0.7444060842564344,-0.0237763312208292,0.09832074177839867,0.5730355912038424,-0.11586083810854415,0.556220174142697,-0.5616112500022326,-0.09698083121958673,-0.10126262916822036,-0.8795217091497893,-0.2262182907255042,-0.6622226806284367,1.4280389359961059,1.7045845925417102,0.6795287048209503,0.3348648061698399,-0.5037614035981208,-0.9315790378580834,-0.08019283467230541,-0.6966355046664711,-0.7974037137509976,-0.6887824192531251,1.2426848689757293,-0.8465927348752275,-0.8340438481661204,-0.7315362916648669,-0.302488500812114,0.08118765291313702,-0.4578689950175727,1.363943098796475
SIDM00549,0.41185372310599877,1.0788643389237427,-0.7317540374325514,-0.39852153806330753,1.7758254845528734,0.8242885126896242,1.0348970352559197,-0.707444801956154,-0.6681139443573998,0.9835376177892988,-0.6642489951695072,-0.5325343355300889,-0.663331557339879,-0.8140691204670404,-0.8129818633649963,-0.7036197470966098,-0.46853994352490225,1.0545264775861316,-0.9151187296035429,0.6014834297375304,-0.9258669206801247,-1.0056390202234382,-0.999513297706244,0.43798771465612985,-0.8925514084374089,1.5206421542175,-0.5847581753951665,0.1366913382325795,-0.9225382048696679,-0.5101267194742084,1.129168369562547,-0.6414026571395611,-0.8418092179159334,0.5806363673656277,0.232767785054096,2.2338904782180173,-0.9036829807495786,0.7819746410335382,0.6388331238278554,-0.408768136349565,1.0406337334714917,-0.6134409346407101,0.4510466420162792,0.7042163233711023,1.3291328275266407,0.46665629033268224,1.7015798678401508,-0.30804053953149324,-0.5643384550387449,-0.5339489869177543,-0.835046562884288,-0.27268095501534917,-0.24962048720313607,1.1867808465016265,0.7055811897254805,1.320272509750748,-0.13778170388428068,0.08916985822796912,-0.8420769614363084,-0.08066589597071681,-0.7505612096339452,-0.8015932684861526,1.1862569233001314,0.6560213093421436,-0.6404515848568069,0.08916985822796912,0.3148250035869147,0.2432599305547697,-0.1460515472466039,-0.48198989773708173,1.3413781378612502
SIDM00292,1.0801131520937222,0.613823267719946,-0.4344005609218232,-0.38231215261285845,1.1164476332965934,0.8002532467924761,-0.4989020647893522,-0.6926597038897921,-0.7834592760537978,1.2448230149893367,-0.7872725270695886,-0.7717070835181937,0.2656451684922931,-0.9200149872520904,-0.6082827936597999,-0.7918975043585846,-0.5919551176199019,0.9367488097321788,-0.9763852240229065,2.2204966436229503,-0.9985468383549797,-0.9687299559861238,-1.0881693176555545,1.3589135479827321,-0.9752256336469958,1.7060956894158972,-0.7432163123598865,-0.08658699144109862,-0.9199299430689387,-0.6459773657077847,1.5953334527356577,-0.20668644863113433,-0.8030355588619009,0.7690372549181491,0.44231475732677505,2.38630579583804,-0.9786626734938265,-0.011646523079343666,-0.19656900645751757,-0.7438106158411865,1.9908286136385258,-0.742624868976442,0.31734725699481214,-0.28494304388606567,0.9767167082019764,-0.40539700991563665,0.05149722400019705,-0.5049028948243287,-0.18412092969292296,-0.4737930918631363,-0.9107318887236543,-0.5213943459549344,-0.11648945217440111,0.5902753681139751,1.5213296056462315,0.6384971137629311,-0.24657692512942295,-0.6376223552646125,-0.9285789589700979,0.3785294172969285,1.0586096317488922,-0.9042308477295001,-0.4867428462166793,1.4259110659571783,-0.7091092919189375,-0.8880367739735109,-0.915066047172562,-0.15085693837049677,0.028669606925149176,-0.4842926432281315,1.3804342599003847
SIDM00623,0.577292266296169,0.6717780231593633,-0.17772710890972512,-0.5088841533849169,1.9936309854171368,0.8884039066728371,-0.3398879839080655,-0.6222495679221789,-0.5072777769587153,0.9184133779050311,-0.7496496740509768,-0.6726866000391231,-0.6830525379082816,-0.7912175994029201,-0.7839566966875382,-0.6313265758095787,0.1251427060689512,1.4666733424733587,-0.8752099434588808,0.7734091408921461,1.0960616059671437,1.5157670258070268,-1.0139674842238824,0.6648634896548736,-0.8728360406798498,1.7345539942779722,-0.6491467221799192,-0.0050078218958011745,-0.8215625667741893,-0.4562191584659462,1.5789773674825598,-0.6868369585275791,-0.806742944805509,0.8515393065030902,0.7823634761766681,1.9657339038762771,-0.902108539163172,0.43798161741017766,0.4691275477857077,1.0731962481626682,0.7925433770021671,-0.8032944313821965,0.3554773158982733,0.41773590133304955,0.9295454295833667,1.330983077442371,0.4960789511627426,-0.507489339845041,-0.04870689238349159,-0.6815858000313822,-0.8055560013788485,-0.0002698123803091894,-0.3833720413025288,1.4472684987826157,1.0364265343728174,0.44211383784769986,-0.30597144253973013,0.20454079394184796,-0.9582002735315036,0.4187401664132805,-0.7220724081903976,-0.8054330113843358,0.12355146136724801,0.5361682621701174,-0.49644598153427016,-0.8892046137220165,-0.8200513734128513,1.1278555977254805,1.365391287667179,-0.3960373201682722,1.1380523770348163
SIDM00638,1.7642491651397287,0.6551407673934763,-0.7037520414228903,-0.627213004586835,0.21405989164282146,0.7092078784758525,-0.7150667801272496,-0.5642293369738957,1.450724784886865,1.0747926632113731,-0.6749880653957683,-0.7195302358651172,0.9433352049586116,-0.83345378854018,-0.4011171562489338,-0.7220140724664206,-0.6169273099336191,0.8028746038460893,-0.8655481800060875,0.5051074839717216,-0.6022456268833764,-0.9569245366367345,-0.9347961925849082,1.4193167798899755,-0.8990685917690067,2.1655214911933305,-0.7315998496766635,-0.08673188795014529,-0.9219324787741873,-0.570774906735604,1.5513989688543222,-0.831694600051652,0.12248247600287238,0.6427306079857987,0.18247508982073815,1.9753783530562032,-0.9291480604326129,0.9259140255380771,0.42495233924336734,-0.767184505532819,1.2730236439623672,-0.7730592075476972,0.4455238494384785,-0.1739394099600915,0.9767559650571589,-0.12450329392777064,0.6706644943083143,-0.6165386719861775,-0.07739889854502341,0.009982381038975578,-0.7196636071957236,0.12151186580371115,0.18490004715256575,0.9141785687067597,0.8683395453270977,0.5302383905804797,0.5167996692304009,-0.6282320633594224,-0.8593530597553152,-0.09529156534752115,-0.6885946558698914,-0.789953441818076,-0.5727688063003639,0.7423528878483637,-0.6760573611509644,-0.8302717554619202,-0.859920551206787,-0.5712217918413564,-0.12788558876866843,-0.522820227125133,2.051773225827272
SIDM00527,-0.020981680047445612,0.5992743890919742,-0.8532314493827655,-0.39409202057116327,1.3993082935505774,0.4154333928257237,-0.8125095779738468,-0.7307009513154454,1.1216945405685173,1.2004993661480532,-0.6410726617528977,-0.730604194817613,0.7104764154522851,-0.7824493625093375,-1.014928629079949,-0.8661133149532361,-0.37181938734994224,1.3463096573320759,-0.9056404350283289,1.5484094575734553,0.5522067357687679,-0.016066284857511645,-0.9940598150653898,-0.5593666007456436,-0.9033261185636846,1.6380648837668303,-0.625921789791657,-0.2277475945911904,-0.9420574082945373,-0.6225102452620366,1.1633925063836366,-0.5217907892122146,-0.7998143644941711,0.6187235002468169,0.3222163079127865,2.6178929031542535,-0.92920631925616,0.505479272291809,0.6964742656892376,-0.7261185406676837,1.146060113069614,-0.5106625483662404,-0.16733934364986916,0.1487637930827651,0.1967326176415313,-0.10398691195678073,0.4998969860279191,-0.4683995176927442,-0.055191128249525635,-0.13572221324592046,-0.7948500295737689,-0.33422365415496325,-0.5159133771122212,1.417131749529206,0.8814264570182357,0.7107469547530728,0.0016340764228345657,-0.3620060794039053,-0.8459061585896862,0.8773864873388703,0.8063350947902108,-0.8186851450256545,0.11025324735474722,0.5265814827306761,-0.6414704971334463,-0.7998143644941711,-0.8472060249727751,-0.16010607044808842,-0.0744501032343851,-0.25500684364479836,1.342273717137668
